cd5ffca93a15c6ec251ab52d0c6535bd7c03380e82e19655866c2360600b1a05,1d897eaf826a11f5794a3c03f1c47b267f19d451783a72d1acb1f2fb7a31ab00,22d73aa2b52213bc2f27dc2dee10015a390e8f117f0f240af0ed893c88408b03,24cff93a81f2bd12d4d306ae99a8c73e8143383131a49e52e29bb1e72a229ec5,f4762ab1bc7c9d6d17859d4e11854bb53b72b98769a98cb0cd7184c13b2e4c48,a7f056b557f2722b0cbb8a940c157a9948cf0c152d06f073c03515daab52320a,82d43c6e8f87aec8a9d83a5596907b2d357a5ab66661586af36b7ad319d21485,ad29d6705838126edd43b27dbb50d990fd5b0b28790e2dcd19ff5696b0591b25,2d747f1ee97ac7bfdc08d9c28e3c12b67d3958437bffb3baf19c0d3938ae46eb,bcc00e465f9eb446aed1e18357c15e80f01ae2c8ba55daa84c79aaed2f4d8cdc,134837bb37a7610844b2d7f675f00cd8e463f2dc76ae31fa52815bfaf5bb52ce,9cbe5d45b01436bb54cfcea845ac89f745f75cf1163334b4d938a2bdeace26cf,056d6a434611f113c4c8434e18e9255921e2dcf3db1f196abe257a56d5af5c63,3af892349d3d09d5007f03c8d2f56a111b69cd20c12cc79e528843b1a9c1f114
"","10150108","51","1","-8","-285","2","2030/01/01 14:59:59","2024/12/01 16:00:00","10150","13.07","202","帆稀（夏日）","131802"
"","10150109","51","2","8","-285","2","2030/01/01 14:59:59","2024/12/01 16:00:00","10150","0","302","涅比亞（夏日）","118602"
"","10150110","51","6","8","-285","3","2030/01/01 14:59:59","2024/12/01 16:00:00","10150","14.44","103","愛梅斯（夏日）","131701"
"","10150111","51","2","-8","-285","4","2030/01/01 14:59:59","2024/12/01 16:00:00","10150","16.02","203","帆稀（夏日）","131802"
"","10150112","51","2","8","-285","2","2030/01/01 14:59:59","2024/12/01 16:00:00","10150","0","303","涅比亞（夏日）","118602"
"","10150113","52","2","8","-285","4","2030/01/01 14:59:59","2024/12/01 16:00:00","10150","10.6","104","愛梅斯","123001"
"","10150114","52","2","8","-285","4","2030/01/01 14:59:59","2024/12/01 16:00:00","10150","10.6","104","愛梅斯（夏日）","131701"
"","10150115","52","2","-8","-285","1","2030/01/01 14:59:59","2024/12/01 16:00:00","10150","15.38","204","帆稀","106701"
"","10150116","52","2","-8","-285","1","2030/01/01 14:59:59","2024/12/01 16:00:00","10150","15.38","204","帆稀（夏日）","131802"
"","10150117","52","1","8","-285","4","2030/01/01 14:59:59","2024/12/01 16:00:00","10150","7.65","304","涅比亞","118601"
"","10150118","52","1","8","-285","4","2030/01/01 14:59:59","2024/12/01 16:00:00","10150","7.65","304","涅比亞（夏日）","118602"
"如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","10151001","53","2","0","-416.5","1","2024/12/28 15:59:59","2024/12/18 16:00:00","10151","3.414","1","花凜","190805"
"將任務完成，\n並獲得獎勵吧！","10151002","53","2","0","-416.5","1","2024/12/28 15:59:59","2024/12/18 16:00:00","10151","3.099","2","花凜","190805"
"似乎有能夠\n領取的獎勵了，\n請確認看看。","10151003","54","2","0","-416.5","1","2024/12/28 15:59:59","2024/12/18 16:00:00","10151","2.801","3","花凜","190805"
"能夠領取獎勵了！\n請檢查看看","10151004","54","2","0","-416.5","2","2024/12/28 15:59:59","2024/12/18 16:00:00","10151","0","4","花凜","190805"
"參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","10151005","57","1","0","-416.5","1","2024/12/28 15:59:59","2024/12/18 16:00:00","10151","0","5","花凜","190805"
"這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","10151006","55","2","0","-363","1","2024/12/28 15:59:59","2024/12/18 16:00:00","10151","5.506","1","花凜","190805"
"辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","10151007","55","1","0","-363","2","2024/12/28 15:59:59","2024/12/18 16:00:00","10151","1.216","2","花凜","190805"
"辛苦了\n別忘記使用討伐證\n來進行交換哦！","10151008","56","1","0","-363","2","2024/12/28 15:59:59","2024/12/18 16:00:00","10151","1.539","3","花凜","190805"
"結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","10151009","56","1","0","-363","2","2024/12/28 15:59:59","2024/12/18 16:00:00","10151","1.875","4","花凜","190805"
"","10151101","51","4","8","-285","1","2024/12/28 15:59:59","2024/12/18 16:00:00","10151","4.64","101","忍（夏日）","127101"
"","10151102","51","2","8","-285","3","2024/12/28 15:59:59","2024/12/18 16:00:00","10151","5.47","102","忍（夏日）","127101"
"","10151103","51","4","8","-285","6","2024/12/28 15:59:59","2024/12/18 16:00:00","10151","4.32","103","忍（夏日）","127101"
"","10151104","52","5","8","-285","1","2024/12/28 15:59:59","2024/12/18 16:00:00","10151","12.21","104","忍（夏日）","127101"
"","10151105","51","5","8","-285","2","2024/12/28 15:59:59","2024/12/18 16:00:00","10151","12.07","201","空花（夏日）","127001"
"","10151106","51","5","8","-285","4","2024/12/28 15:59:59","2024/12/18 16:00:00","10151","10.13","202","空花（夏日）","127001"
"","10151107","51","5","8","-285","2","2024/12/28 15:59:59","2024/12/18 16:00:00","10151","5.43","203","空花（夏日）","127001"
"","10151108","52","4","8","-285","2","2024/12/28 15:59:59","2024/12/18 16:00:00","10151","14.48","204","空花（夏日）","127001"
"","10151109","51","7","0","-285","6","2024/12/28 15:59:59","2024/12/18 16:00:00","10151","6.83","301","蘭法（夏日）","126901"
"","10151110","51","1","0","-285","7","2024/12/28 15:59:59","2024/12/18 16:00:00","10151","16.4","302","蘭法（夏日）","126901"
"","10151111","51","5","0","-285","1","2024/12/28 15:59:59","2024/12/18 16:00:00","10151","16","303","蘭法（夏日）","126901"
"","10151112","52","5","0","-285","2","2024/12/28 15:59:59","2024/12/18 16:00:00","10151","28.92","304","蘭法（夏日）","126901"
"","10151113","51","1","82","-330","1","2024/12/28 15:59:59","2024/12/18 16:00:00","10151","3.582","402","骷髏老爸（夏日）","427101"
"","10151114","52","1","82","-330","1","2024/12/28 15:59:59","2024/12/18 16:00:00","10151","0","404","骷髏老爸（夏日）","427101"
"如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","10152001","53","2","0","-416.5","1","2030/01/01 14:59:59","2025/01/01 16:00:00","10152","3.414","1","花凜","190805"
"將任務完成，\n並獲得獎勵吧！","10152002","53","2","0","-416.5","1","2030/01/01 14:59:59","2025/01/01 16:00:00","10152","3.099","2","花凜","190805"
"似乎有能夠\n領取的獎勵了，\n請確認看看。","10152003","54","2","0","-416.5","1","2030/01/01 14:59:59","2025/01/01 16:00:00","10152","2.801","3","花凜","190805"
"能夠領取獎勵了！\n請檢查看看","10152004","54","2","0","-416.5","2","2030/01/01 14:59:59","2025/01/01 16:00:00","10152","0","4","花凜","190805"
"參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","10152005","57","1","0","-416.5","1","2030/01/01 14:59:59","2025/01/01 16:00:00","10152","0","5","花凜","190805"
"這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","10152006","55","2","0","-363","1","2030/01/01 14:59:59","2025/01/01 16:00:00","10152","5.506","1","花凜","190805"
"辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","10152007","55","1","0","-363","2","2030/01/01 14:59:59","2025/01/01 16:00:00","10152","1.216","2","花凜","190805"
"辛苦了\n別忘記使用討伐證\n來進行交換哦！","10152008","56","1","0","-363","2","2030/01/01 14:59:59","2025/01/01 16:00:00","10152","1.539","3","花凜","190805"
"結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","10152009","56","1","0","-363","2","2030/01/01 14:59:59","2025/01/01 16:00:00","10152","1.875","4","花凜","190805"
"","10152101","51","6","0","-285","1","2030/01/01 14:59:59","2025/01/01 16:00:00","10152","13.35","101","愛蜜莉雅（夏日）","131901"
"","10152102","51","1","0","-285","2","2030/01/01 14:59:59","2025/01/01 16:00:00","10152","5.69","201","雷姆（夏日）","132102"
"","10152103","51","2","0","-285","2","2030/01/01 14:59:59","2025/01/01 16:00:00","10152","0","301","艾姬多娜（夏日）","132001"
"","10152104","51","2","0","-285","2","2030/01/01 14:59:59","2025/01/01 16:00:00","10152","0","401","拉姆（夏日）","109802"
"","10152105","51","1","0","-285","2","2030/01/01 14:59:59","2025/01/01 16:00:00","10152","7.79","102","愛蜜莉雅（夏日）","131901"
"","10152106","51","2","0","-285","2","2030/01/01 14:59:59","2025/01/01 16:00:00","10152","0","202","雷姆（夏日）","132102"
"","10152107","51","1","0","-285","2","2030/01/01 14:59:59","2025/01/01 16:00:00","10152","7.75","302","艾姬多娜（夏日）","132001"
"","10152108","51","1","0","-285","2","2030/01/01 14:59:59","2025/01/01 16:00:00","10152","7.2","402","拉姆（夏日）","109802"
"","10152109","51","1","0","-285","2","2030/01/01 14:59:59","2025/01/01 16:00:00","10152","7.78","103","愛蜜莉雅（夏日）","131901"
"","10152110","51","6","0","-285","4","2030/01/01 14:59:59","2025/01/01 16:00:00","10152","10.2","203","雷姆（夏日）","132102"
"","10152111","51","4","0","-285","4","2030/01/01 14:59:59","2025/01/01 16:00:00","10152","0","303","艾姬多娜（夏日）","132001"
"","10152112","51","7","0","-285","3","2030/01/01 14:59:59","2025/01/01 16:00:00","10152","2.79","403","拉姆（夏日）","109802"
"","10152113","52","2","0","-285","1","2030/01/01 14:59:59","2025/01/01 16:00:00","10152","11.54","104","愛蜜莉雅（夏日）","131901"
"","10152114","52","2","0","-285","6","2030/01/01 14:59:59","2025/01/01 16:00:00","10152","6.53","204","雷姆（夏日）","132102"
"","10152115","52","1","0","-285","2","2030/01/01 14:59:59","2025/01/01 16:00:00","10152","5.13","304","艾姬多娜（夏日）","132001"
"","10152116","52","6","0","-285","1","2030/01/01 14:59:59","2025/01/01 16:00:00","10152","7.42","404","拉姆（夏日）","109802"
"如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","10153001","53","2","0","-416.5","1","2025/01/26 15:59:59","2025/01/16 16:00:00","10153","3.414","1","花凜","190801"
"將任務完成，\n並獲得獎勵吧！","10153002","53","2","0","-416.5","1","2025/01/26 15:59:59","2025/01/16 16:00:00","10153","3.099","2","花凜","190801"
"似乎有能夠\n領取的獎勵了，\n請確認看看。","10153003","54","2","0","-416.5","1","2025/01/26 15:59:59","2025/01/16 16:00:00","10153","2.801","3","花凜","190801"
"能夠領取獎勵了！\n請檢查看看","10153004","54","2","0","-416.5","2","2025/01/26 15:59:59","2025/01/16 16:00:00","10153","0","4","花凜","190801"
"參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","10153005","57","1","0","-416.5","1","2025/01/26 15:59:59","2025/01/16 16:00:00","10153","0","5","花凜","190801"
"這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","10153006","55","2","0","-363","1","2025/01/26 15:59:59","2025/01/16 16:00:00","10153","5.506","1","花凜","190801"
"辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","10153007","55","1","0","-363","2","2025/01/26 15:59:59","2025/01/16 16:00:00","10153","1.216","2","花凜","190801"
"辛苦了\n別忘記使用討伐證\n來進行交換哦！","10153008","56","1","0","-363","2","2025/01/26 15:59:59","2025/01/16 16:00:00","10153","1.539","3","花凜","190801"
"結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","10153009","56","1","0","-363","2","2025/01/26 15:59:59","2025/01/16 16:00:00","10153","1.875","4","花凜","190801"
"","10153101","51","3","8","-285","4","2025/01/26 15:59:59","2025/01/16 16:00:00","10153","4.13","101","愛蜜莉雅","109901"
"","10153102","51","2","8","-285","1","2025/01/26 15:59:59","2025/01/16 16:00:00","10153","4.1","201","雷姆","109701"
"","10153103","51","3","8","-285","1","2025/01/26 15:59:59","2025/01/16 16:00:00","10153","4.15","301","拉姆","109801"
"","10153104","51","2","8","-285","1","2025/01/26 15:59:59","2025/01/16 16:00:00","10153","9.13","102","愛蜜莉雅","109901"
"","10153105","51","3","8","-285","4","2025/01/26 15:59:59","2025/01/16 16:00:00","10153","6.13","202","雷姆","109701"
"","10153106","51","3","8","-285","1","2025/01/26 15:59:59","2025/01/16 16:00:00","10153","2.613","302","拉姆","109801"
"","10153107","51","1","8","-285","4","2025/01/26 15:59:59","2025/01/16 16:00:00","10153","3.13","103","愛蜜莉雅","109901"
"","10153108","51","3","8","-285","2","2025/01/26 15:59:59","2025/01/16 16:00:00","10153","4.23","203","雷姆","109701"
"","10153109","51","3","8","-285","1","2025/01/26 15:59:59","2025/01/16 16:00:00","10153","7.13","303","拉姆","109801"
"","10153110","52","2","8","-285","4","2025/01/26 15:59:59","2025/01/16 16:00:00","10153","7.13","104","愛蜜莉雅","109901"
"","10153111","52","2","8","-285","1","2025/01/26 15:59:59","2025/01/16 16:00:00","10153","5.13","204","雷姆","109701"
"","10153112","52","2","8","-285","1","2025/01/26 15:59:59","2025/01/16 16:00:00","10153","3.53","304","拉姆","109801"
"","10153113","52","2","8","-285","1","2025/01/26 15:59:59","2025/01/16 16:00:00","10153","2.73","105","愛蜜莉雅","109901"
"","10153114","52","2","8","-285","1","2025/01/26 15:59:59","2025/01/16 16:00:00","10153","4.63","205","雷姆","109701"
"","10153115","52","1","8","-285","1","2025/01/26 15:59:59","2025/01/16 16:00:00","10153","1.13","305","拉姆","109801"
"","10153116","52","2","8","-285","1","2025/01/26 15:59:59","2025/01/16 16:00:00","10153","3.93","106","愛蜜莉雅","109901"
"","10153117","52","2","8","-285","4","2025/01/26 15:59:59","2025/01/16 16:00:00","10153","5.73","206","雷姆","109701"
"","10153118","52","3","8","-285","1","2025/01/26 15:59:59","2025/01/16 16:00:00","10153","4.83","306","拉姆","109801"
"如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","10154001","53","2","0","-416.5","1","2030/01/01 14:59:59","2025/02/01 16:00:00","10154","3.414","1","花凜","190801"
"將任務完成，\n並獲得獎勵吧！","10154002","53","2","0","-416.5","1","2030/01/01 14:59:59","2025/02/01 16:00:00","10154","3.099","2","花凜","190801"
"似乎有能夠\n領取的獎勵了，\n請確認看看。","10154003","54","2","0","-416.5","1","2030/01/01 14:59:59","2025/02/01 16:00:00","10154","2.801","3","花凜","190801"
"能夠領取獎勵了！\n請檢查看看","10154004","54","2","0","-416.5","2","2030/01/01 14:59:59","2025/02/01 16:00:00","10154","0","4","花凜","190801"
"參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","10154005","57","1","0","-416.5","1","2030/01/01 14:59:59","2025/02/01 16:00:00","10154","0","5","花凜","190801"
"這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","10154006","55","2","0","-363","1","2030/01/01 14:59:59","2025/02/01 16:00:00","10154","5.506","1","花凜","190801"
"辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","10154007","55","1","0","-363","2","2030/01/01 14:59:59","2025/02/01 16:00:00","10154","1.216","2","花凜","190801"
"辛苦了\n別忘記使用討伐證\n來進行交換哦！","10154008","56","1","0","-363","2","2030/01/01 14:59:59","2025/02/01 16:00:00","10154","1.539","3","花凜","190801"
"結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","10154009","56","1","0","-363","2","2030/01/01 14:59:59","2025/02/01 16:00:00","10154","1.875","4","花凜","190801"
"","10154101","51","2","8","-285","1","2030/01/01 14:59:59","2025/02/01 16:00:00","10154","10.17","101","望（鍊金術師）","132202"
"","10154102","51","9","8","-285","3","2030/01/01 14:59:59","2025/02/01 16:00:00","10154","5.82","201","露易絲瑪莉","132302"
"","10154103","51","2","0","-285","6","2030/01/01 14:59:59","2025/02/01 16:00:00","10154","6.837","301","彩羽","132402"
"","10154104","51","2","8","-285","1","2030/01/01 14:59:59","2025/02/01 16:00:00","10154","18.709","401","苑","132502"
"","10154105","51","2","8","-285","5","2030/01/01 14:59:59","2025/02/01 16:00:00","10154","6.9","102","望（鍊金術師）","132202"
"","10154106","51","5","8","-285","4","2030/01/01 14:59:59","2025/02/01 16:00:00","10154","12.1","202","露易絲瑪莉","132302"
"","10154107","51","2","0","-285","10","2030/01/01 14:59:59","2025/02/01 16:00:00","10154","13.166","302","彩羽","132402"
"","10154108","52","2","8","-285","3","2030/01/01 14:59:59","2025/02/01 16:00:00","10154","12.84","402","苑","132502"
"","10154109","51","1","8","-285","2","2030/01/01 14:59:59","2025/02/01 16:00:00","10154","5.27","103","望（鍊金術師）","132202"
"","10154110","51","10","8","-285","1","2030/01/01 14:59:59","2025/02/01 16:00:00","10154","10.106","203","露易絲瑪莉","132302"
"","10154111","51","2","0","-285","4","2030/01/01 14:59:59","2025/02/01 16:00:00","10154","9.269","303","彩羽","132402"
"","10154112","51","2","8","-285","7","2030/01/01 14:59:59","2025/02/01 16:00:00","10154","10.643","403","苑","132502"
"","10154113","52","2","8","-285","1","2030/01/01 14:59:59","2025/02/01 16:00:00","10154","13.74","104","望（鍊金術師）","132202"
"","10154114","52","8","8","-285","10","2030/01/01 14:59:59","2025/02/01 16:00:00","10154","10.104","204","露易絲瑪莉","132302"
"","10154115","52","1","0","-285","9","2030/01/01 14:59:59","2025/02/01 16:00:00","10154","5.11","304","彩羽","132402"
"","10154116","52","9","8","-285","2","2030/01/01 14:59:59","2025/02/01 16:00:00","10154","19.595","404","苑","132502"
"如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","10155001","53","2","0","-416.5","1","2025/02/27 15:59:59","2025/02/18 16:00:00","10155","3.414","1","花凜","190801"
"將任務完成，\n並獲得獎勵吧！","10155002","53","2","0","-416.5","1","2025/02/27 15:59:59","2025/02/18 16:00:00","10155","3.099","2","花凜","190801"
"似乎有能夠\n領取的獎勵了，\n請確認看看。","10155003","54","2","0","-416.5","1","2025/02/27 15:59:59","2025/02/18 16:00:00","10155","2.801","3","花凜","190801"
"能夠領取獎勵了！\n請檢查看看","10155004","54","2","0","-416.5","2","2025/02/27 15:59:59","2025/02/18 16:00:00","10155","0","4","花凜","190801"
"參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","10155005","57","1","0","-416.5","1","2025/02/27 15:59:59","2025/02/18 16:00:00","10155","0","5","花凜","190801"
"這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","10155006","55","2","0","-363","1","2025/02/27 15:59:59","2025/02/18 16:00:00","10155","5.506","1","花凜","190801"
"辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","10155007","55","1","0","-363","2","2025/02/27 15:59:59","2025/02/18 16:00:00","10155","1.216","2","花凜","190801"
"辛苦了\n別忘記使用討伐證\n來進行交換哦！","10155008","56","1","0","-363","2","2025/02/27 15:59:59","2025/02/18 16:00:00","10155","1.539","3","花凜","190801"
