cc16f76a4da2eeb98714bf7d5929e1b0d9dd9c0377165311e171d831b34ca924,a13b8f0baa47314ecd68e81d3fc4cfc0be62b778773bdb70984fc4dcaf09dfb2,9eea74f5e28ba76bf9c0e1b2edf305b2b88cc3b0feb5b09ccc19b54a9719b8a6,be4191f8e0722cfe7727f0829125d1813c1d73545e07141ad759b979504ad720,dedfdf4235d19a9ec63baeab3bc69727b8c5486eff88d6cc00d1bb9e31281435,535b6620ceb964968edddc515498e7a60e7e61e527b61d675f332cc15a497191,7552ac9ad0fe313de14c6dba753773e32d8076033e54ce3f27f296f5a1ad63cd,22ffc1788db675160dcd79b6742f73e59cc8067e8e34169fd7c055e406fdc51f,3336c5c3082b46fc88c88214429ece6ff6dabefcd1d81a4c87fbb86200bd97c6,fbefe347bb15138c03f6a0a6b12abfda9d37eb12790c429cd18eb8e080b4e402,95e1705bcd5aed8ef49617637d9f54b4200f421b16c72f7006bc7ef06cf5376b,4d1cb3f304c8ee87f4f812df11cb4ed5c99c6244018a15b53f1203bb793093ca,9b8e08390db333940df9a5671ce7e5e442d2b5ea8699742f70777019af6ed17b,3f605d27500ef27c3cadcf90f67d5d27e535652f3ee20a66d5a24e14ec67d28d
"190801","2024/07/01 16:00:00","2030/01/01 14:59:59","1","1","-363","55","2","花凜","10140","10140006","0","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","5.506"
"190801","2024/07/01 16:00:00","2030/01/01 14:59:59","2","2","-363","55","1","花凜","10140","10140007","0","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","1.216"
"190801","2024/07/01 16:00:00","2030/01/01 14:59:59","3","2","-363","56","1","花凜","10140","10140008","0","辛苦了\n別忘記使用討伐證\n來進行交換哦！","1.539"
"190801","2024/07/01 16:00:00","2030/01/01 14:59:59","4","2","-363","56","1","花凜","10140","10140009","0","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","1.875"
"111001","2024/07/01 16:00:00","2030/01/01 14:59:59","101","2","-285","51","2","優妮","10140","10140101","8","","0"
"110801","2024/07/01 16:00:00","2030/01/01 14:59:59","201","4","-285","51","3","克蘿依","10140","10140102","8","","8.956"
"110901","2024/07/01 16:00:00","2030/01/01 14:59:59","301","4","-285","51","2","琪愛兒","10140","10140103","8","","7.104"
"129301","2024/07/01 16:00:00","2030/01/01 14:59:59","102","1","-285","51","3","優妮（冬日）","10140","10140104","8","","11.622"
"129401","2024/07/01 16:00:00","2030/01/01 14:59:59","202","6","-285","51","7","克蘿依（冬日）","10140","10140105","8","","15.259"
"129501","2024/07/01 16:00:00","2030/01/01 14:59:59","302","7","-285","51","1","琪愛兒（冬日）","10140","10140106","8","","1.348"
"129301","2024/07/01 16:00:00","2030/01/01 14:59:59","103","1","-285","51","1","優妮（冬日）","10140","10140107","8","","0"
"129401","2024/07/01 16:00:00","2030/01/01 14:59:59","203","1","-285","51","4","克蘿依（冬日）","10140","10140108","8","","9.59"
"129501","2024/07/01 16:00:00","2030/01/01 14:59:59","303","0","-285","51","3","琪愛兒（冬日）","10140","10140109","8","","10.5"
"111001","2024/07/01 16:00:00","2030/01/01 14:59:59","104","1","-285","52","2","優妮","10140","10140110","8","","13.186"
"129301","2024/07/01 16:00:00","2030/01/01 14:59:59","104","1","-285","52","2","優妮（冬日）","10140","10140111","8","","13.186"
"110801","2024/07/01 16:00:00","2030/01/01 14:59:59","204","0","-285","52","2","克蘿依","10140","10140112","8","","15.62"
"129401","2024/07/01 16:00:00","2030/01/01 14:59:59","204","0","-285","52","2","克蘿依（冬日）","10140","10140113","8","","15.62"
"110901","2024/07/01 16:00:00","2030/01/01 14:59:59","304","1","-285","52","2","琪愛兒","10140","10140114","8","","8.36"
"129501","2024/07/01 16:00:00","2030/01/01 14:59:59","304","1","-285","52","2","琪愛兒（冬日）","10140","10140115","8","","8.36"
"190801","2024/07/18 16:00:00","2024/07/28 15:59:59","1","1","-416.5","53","2","花凜","10141","10141001","0","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","3.414"
"190801","2024/07/18 16:00:00","2024/07/28 15:59:59","2","1","-416.5","53","2","花凜","10141","10141002","0","將任務完成，\n並獲得獎勵吧！","3.099"
"190801","2024/07/18 16:00:00","2024/07/28 15:59:59","3","1","-416.5","54","2","花凜","10141","10141003","0","似乎有能夠\n領取的獎勵了，\n請確認看看。","2.801"
"190801","2024/07/18 16:00:00","2024/07/28 15:59:59","4","2","-416.5","54","2","花凜","10141","10141004","0","能夠領取獎勵了！\n請檢查看看","0"
"190801","2024/07/18 16:00:00","2024/07/28 15:59:59","5","1","-416.5","57","1","花凜","10141","10141005","0","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","0"
"190801","2024/07/18 16:00:00","2024/07/28 15:59:59","1","1","-363","55","2","花凜","10141","10141006","0","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","5.506"
"190801","2024/07/18 16:00:00","2024/07/28 15:59:59","2","2","-363","55","1","花凜","10141","10141007","0","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","1.216"
"190801","2024/07/18 16:00:00","2024/07/28 15:59:59","3","2","-363","56","1","花凜","10141","10141008","0","辛苦了\n別忘記使用討伐證\n來進行交換哦！","1.539"
"190801","2024/07/18 16:00:00","2024/07/28 15:59:59","4","2","-363","56","1","花凜","10141","10141009","0","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","1.875"
"105301","2024/07/18 16:00:00","2024/07/28 15:59:59","101","2","-285","51","1","莫妮卡","10141","10141101","8","","2.38"
"125201","2024/07/18 16:00:00","2024/07/28 15:59:59","101","2","-285","51","1","莫妮卡（咖啡廳）","10141","10141102","8","","2.38"
"125201","2024/07/18 16:00:00","2024/07/28 15:59:59","102","2","-285","51","1","莫妮卡（咖啡廳）","10141","10141103","8","","3.22"
"125201","2024/07/18 16:00:00","2024/07/28 15:59:59","103","1","-285","51","2","莫妮卡（咖啡廳）","10141","10141104","8","","11.25"
"105301","2024/07/18 16:00:00","2024/07/28 15:59:59","104","1","-285","52","2","莫妮卡","10141","10141105","8","","11.88"
"125201","2024/07/18 16:00:00","2024/07/28 15:59:59","104","1","-285","52","2","莫妮卡（咖啡廳）","10141","10141106","8","","11.88"
"104601","2024/07/18 16:00:00","2024/07/28 15:59:59","201","4","-285","51","4","珠希","10141","10141107","8","","0"
"125101","2024/07/18 16:00:00","2024/07/28 15:59:59","201","4","-285","51","4","珠希（咖啡廳）","10141","10141108","8","","0"
"125101","2024/07/18 16:00:00","2024/07/28 15:59:59","202","1","-285","51","2","珠希（咖啡廳）","10141","10141109","8","","10.57"
"125101","2024/07/18 16:00:00","2024/07/28 15:59:59","203","6","-285","51","1","珠希（咖啡廳）","10141","10141110","-12","","10.38"
"104601","2024/07/18 16:00:00","2024/07/28 15:59:59","204","4","-285","52","2","珠希","10141","10141111","8","","12.28"
"125101","2024/07/18 16:00:00","2024/07/28 15:59:59","204","4","-285","52","2","珠希（咖啡廳）","10141","10141112","8","","12.28"
"190801","2024/08/01 16:00:00","2030/01/01 14:59:59","1","1","-416.5","53","2","花凜","10142","10142001","0","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","3.414"
"190801","2024/08/01 16:00:00","2030/01/01 14:59:59","2","1","-416.5","53","2","花凜","10142","10142002","0","將任務完成，\n並獲得獎勵吧！","3.099"
"190801","2024/08/01 16:00:00","2030/01/01 14:59:59","3","1","-416.5","54","2","花凜","10142","10142003","0","似乎有能夠\n領取的獎勵了，\n請確認看看。","2.801"
"190801","2024/08/01 16:00:00","2030/01/01 14:59:59","4","2","-416.5","54","2","花凜","10142","10142004","0","能夠領取獎勵了！\n請檢查看看","0"
"190801","2024/08/01 16:00:00","2030/01/01 14:59:59","5","1","-416.5","57","1","花凜","10142","10142005","0","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","0"
"190801","2024/08/01 16:00:00","2030/01/01 14:59:59","1","1","-363","55","2","花凜","10142","10142006","0","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","5.506"
"190801","2024/08/01 16:00:00","2030/01/01 14:59:59","2","2","-363","55","1","花凜","10142","10142007","0","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","1.216"
"190801","2024/08/01 16:00:00","2030/01/01 14:59:59","3","2","-363","56","1","花凜","10142","10142008","0","辛苦了\n別忘記使用討伐證\n來進行交換哦！","1.539"
"190801","2024/08/01 16:00:00","2030/01/01 14:59:59","4","2","-363","56","1","花凜","10142","10142009","0","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","1.875"
"129901","2024/08/01 16:00:00","2030/01/01 14:59:59","101","1","-285","51","2","惠理子（指揮官）","10142","10142101","8","","11.05"
"129901","2024/08/01 16:00:00","2030/01/01 14:59:59","102","4","-285","51","7","惠理子（指揮官）","10142","10142102","8","","9.01"
"129901","2024/08/01 16:00:00","2030/01/01 14:59:59","103","7","-285","51","2","惠理子（指揮官）","10142","10142103","8","","14.11"
"129901","2024/08/01 16:00:00","2030/01/01 14:59:59","104","6","-285","52","1","惠理子（指揮官）","10142","10142104","8","","8.02"
"129801","2024/08/01 16:00:00","2030/01/01 14:59:59","201","6","-285","51","4","真琴（指揮官）","10142","10142105","-2","","7.95"
"129801","2024/08/01 16:00:00","2030/01/01 14:59:59","202","6","-285","51","5","真琴（指揮官）","10142","10142106","-2","","8.02"
"129801","2024/08/01 16:00:00","2030/01/01 14:59:59","203","1","-285","51","2","真琴（指揮官）","10142","10142107","-2","","5.35"
"129801","2024/08/01 16:00:00","2030/01/01 14:59:59","204","2","-285","52","6","真琴（指揮官）","10142","10142108","-2","","8.91"
"190801","2024/08/18 16:00:00","2024/08/28 15:59:59","1","1","-416.5","53","2","花凜","10143","10143001","0","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","3.414"
"190801","2024/08/18 16:00:00","2024/08/28 15:59:59","2","1","-416.5","53","2","花凜","10143","10143002","0","將任務完成，\n並獲得獎勵吧！","3.099"
"190801","2024/08/18 16:00:00","2024/08/28 15:59:59","3","1","-416.5","54","2","花凜","10143","10143003","0","似乎有能夠\n領取的獎勵了，\n請確認看看。","2.801"
"190801","2024/08/18 16:00:00","2024/08/28 15:59:59","4","2","-416.5","54","2","花凜","10143","10143004","0","能夠領取獎勵了！\n請檢查看看","0"
"190801","2024/08/18 16:00:00","2024/08/28 15:59:59","5","1","-416.5","57","1","花凜","10143","10143005","0","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","0"
"190801","2024/08/18 16:00:00","2024/08/28 15:59:59","1","1","-363","55","2","花凜","10143","10143006","0","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","5.506"
"190801","2024/08/18 16:00:00","2024/08/28 15:59:59","2","2","-363","55","1","花凜","10143","10143007","0","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","1.216"
"190801","2024/08/18 16:00:00","2024/08/28 15:59:59","3","2","-363","56","1","花凜","10143","10143008","0","辛苦了\n別忘記使用討伐證\n來進行交換哦！","1.539"
"190801","2024/08/18 16:00:00","2024/08/28 15:59:59","4","2","-363","56","1","花凜","10143","10143009","0","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","1.875"
"105901","2024/08/18 16:00:00","2024/08/28 15:59:59","101","1","-285","51","2","可可蘿","10143","10143101","8","","5.65"
"105901","2024/08/18 16:00:00","2024/08/28 15:59:59","104","1","-285","52","2","可可蘿","10143","10143102","8","","13.6"
"103801","2024/08/18 16:00:00","2024/08/28 15:59:59","201","2","-285","51","2","栞","10143","10143103","8","","0"
"103801","2024/08/18 16:00:00","2024/08/28 15:59:59","204","2","-285","52","2","栞","10143","10143104","8","","0"
"125302","2024/08/18 16:00:00","2024/08/28 15:59:59","111","1","-285","51","2","可可蘿（遊俠）","10143","10143105","8","","5.65"
"125302","2024/08/18 16:00:00","2024/08/28 15:59:59","112","4","-285","51","2","可可蘿（遊俠）","10143","10143106","8","","9.57"
"125302","2024/08/18 16:00:00","2024/08/28 15:59:59","113","1","-285","51","2","可可蘿（遊俠）","10143","10143107","8","","4.43"
"125302","2024/08/18 16:00:00","2024/08/28 15:59:59","114","1","-285","52","2","可可蘿（遊俠）","10143","10143108","8","","13.6"
"125402","2024/08/18 16:00:00","2024/08/28 15:59:59","211","2","-285","51","2","栞（遊俠）","10143","10143109","8","","0"
"125402","2024/08/18 16:00:00","2024/08/28 15:59:59","212","2","-285","51","5","栞（遊俠）","10143","10143110","8","","8.44"
"125402","2024/08/18 16:00:00","2024/08/28 15:59:59","213","1","-285","51","2","栞（遊俠）","10143","10143111","8","","8.55"
"125402","2024/08/18 16:00:00","2024/08/28 15:59:59","214","2","-285","52","2","栞（遊俠）","10143","10143112","8","","0"
"190801","2024/09/01 16:00:00","2030/01/01 14:59:59","1","1","-416.5","53","2","花凜","10144","10144001","0","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","3.414"
"190801","2024/09/01 16:00:00","2030/01/01 14:59:59","2","1","-416.5","53","2","花凜","10144","10144002","0","將任務完成，\n並獲得獎勵吧！","3.099"
"190801","2024/09/01 16:00:00","2030/01/01 14:59:59","3","1","-416.5","54","2","花凜","10144","10144003","0","似乎有能夠\n領取的獎勵了，\n請確認看看。","2.801"
"190801","2024/09/01 16:00:00","2030/01/01 14:59:59","4","2","-416.5","54","2","花凜","10144","10144004","0","能夠領取獎勵了！\n請檢查看看","0"
"190801","2024/09/01 16:00:00","2030/01/01 14:59:59","5","1","-416.5","57","1","花凜","10144","10144005","0","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","0"
"190801","2024/09/01 16:00:00","2030/01/01 14:59:59","1","1","-363","55","2","花凜","10144","10144006","0","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","5.506"
"190801","2024/09/01 16:00:00","2030/01/01 14:59:59","2","2","-363","55","1","花凜","10144","10144007","0","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","1.216"
"190801","2024/09/01 16:00:00","2030/01/01 14:59:59","3","2","-363","56","1","花凜","10144","10144008","0","辛苦了\n別忘記使用討伐證\n來進行交換哦！","1.539"
"190801","2024/09/01 16:00:00","2030/01/01 14:59:59","4","2","-363","56","1","花凜","10144","10144009","0","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","1.875"
"103601","2024/09/01 16:00:00","2030/01/01 14:59:59","101","4","-285","51","2","鏡華","10144","10144101","8","","6.33"
"130701","2024/09/01 16:00:00","2030/01/01 14:59:59","111","4","-285","51","2","鏡華（春日）","10144","10144102","8","","6.33"
"130701","2024/09/01 16:00:00","2030/01/01 14:59:59","102","1","-285","51","2","鏡華（春日）","10144","10144103","8","","12.4"
"130701","2024/09/01 16:00:00","2030/01/01 14:59:59","103","2","-285","51","4","鏡華（春日）","10144","10144104","8","","10.06"
"103601","2024/09/01 16:00:00","2030/01/01 14:59:59","104","2","-285","52","2","鏡華","10144","10144105","8","","0"
"130701","2024/09/01 16:00:00","2030/01/01 14:59:59","114","2","-285","52","2","鏡華（春日）","10144","10144106","8","","0"
"102501","2024/09/01 16:00:00","2030/01/01 14:59:59","201","2","-285","51","2","鈴莓","10144","10144107","-2","","0"
"130801","2024/09/01 16:00:00","2030/01/01 14:59:59","211","2","-285","51","2","鈴莓（春日）","10144","10144108","-2","","0"
"130801","2024/09/01 16:00:00","2030/01/01 14:59:59","202","2","-285","51","5","鈴莓（春日）","10144","10144109","-2","","6.9"
"130801","2024/09/01 16:00:00","2030/01/01 14:59:59","203","6","-285","51","4","鈴莓（春日）","10144","10144110","-2","","11.7"
"102501","2024/09/01 16:00:00","2030/01/01 14:59:59","204","1","-285","52","2","鈴莓","10144","10144111","-2","","2.73"
"130801","2024/09/01 16:00:00","2030/01/01 14:59:59","214","1","-285","52","2","鈴莓（春日）","10144","10144112","-2","","2.73"
"190801","2024/09/18 16:00:00","2024/09/28 15:59:59","1","1","-416.5","53","2","花凜","10145","10145001","0","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","3.414"
"190801","2024/09/18 16:00:00","2024/09/28 15:59:59","2","1","-416.5","53","2","花凜","10145","10145002","0","將任務完成，\n並獲得獎勵吧！","3.099"
"190801","2024/09/18 16:00:00","2024/09/28 15:59:59","3","1","-416.5","54","2","花凜","10145","10145003","0","似乎有能夠\n領取的獎勵了，\n請確認看看。","2.801"
"190801","2024/09/18 16:00:00","2024/09/28 15:59:59","4","2","-416.5","54","2","花凜","10145","10145004","0","能夠領取獎勵了！\n請檢查看看","0"
"190801","2024/09/18 16:00:00","2024/09/28 15:59:59","5","1","-416.5","57","1","花凜","10145","10145005","0","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","0"
"190801","2024/09/18 16:00:00","2024/09/28 15:59:59","1","1","-363","55","2","花凜","10145","10145006","0","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","5.506"
"190801","2024/09/18 16:00:00","2024/09/28 15:59:59","2","2","-363","55","1","花凜","10145","10145007","0","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","1.216"
"190801","2024/09/18 16:00:00","2024/09/28 15:59:59","3","2","-363","56","1","花凜","10145","10145008","0","辛苦了\n別忘記使用討伐證\n來進行交換哦！","1.539"
"190801","2024/09/18 16:00:00","2024/09/28 15:59:59","4","2","-363","56","1","花凜","10145","10145009","0","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","1.875"
"105701","2024/09/18 16:00:00","2024/09/28 15:59:59","101","2","-285","51","1","吉塔","10145","10145101","8","","3.36"
"105701","2024/09/18 16:00:00","2024/09/28 15:59:59","102","2","-285","51","1","吉塔","10145","10145102","8","","2.12"
"105701","2024/09/18 16:00:00","2024/09/28 15:59:59","103","1","-285","51","2","吉塔","10145","10145103","8","","8.78"
"125501","2024/09/18 16:00:00","2024/09/28 15:59:59","123","1","-285","51","2","吉塔（術士）","10145","10145104","8","","8.78"
"125501","2024/09/18 16:00:00","2024/09/28 15:59:59","104","4","-285","51","1","吉塔（術士）","10145","10145105","8","","4.82"
"125601","2024/09/18 16:00:00","2024/09/28 15:59:59","201","1","-285","51","2","碧卡拉（陽）","10145","10145106","8","","6.84"
