1b0ab9bd6c273c24afe0cee4be409839c133897a953342f2ce71d82b4242089e,4b1950d9867bd0d869cbc517ffa4d284ea37e5466a8407d99d141427eff9c1d6,327834a5262e5a72ad1a131a92ecd547cd874ba8e8061d6b4824adaec8a44690,2dc89b4d1cf11ca83ad438b192c0a7480ee717ecb397b538541ee2029043a317,2f7285b7a2df4cbe8760c79a4582a61735aaa06171b89fc9e60a4957ae2d2b44,825c57409f8e8321b0ca80b1e90249eb9cae1f42f28bf93e7287d81c9501688b,df2d4944cb7ac7ed8a437cfdd0bb8f3e707336deb31dcba2a8e3a20e648166fd,571c3b21f66fb160064a19fd99648c8eb70df4da07cb517479a28f9a7e4b1208,a034d1865d1b9ace56aa7246313494cf190f931456cd2a693f001e88fbda7ffc,ffcdfdf445149c884e3745ff61168b5102f11231a72dce48ab57dab04c191dc2,3eaaa3be3855ae99c765b264b3661d5a2ee31354788ae387ab6e73828a53c18b,7e9ecbf7ecdf3d419c2225f820f28504e93ba5686abae36141ad8d127b3a5cc7,389e9ef8bc15861e3c5f60a8a18b87d8e6dc27f548ea8f056599bf6b8d69798d,f43a2f58a55d549a834763f42b28cb88681e8b04fa285b62117f4eec886e7f35,6cc48a9fe7ff937069bff62352b0612b6442eee08f686e7d8568c54208161475,d117680f9cd1f1dc7e768341f64d5bf87df541a5204d1b4f31560d3758d163a0,ccf04b495879c8133d6694621a6f88cf8f0eadc9a51e2a9474f12e81764b93a0,2e63b1c492e30921dcfffdafa8192aaedcd79a34cf6eec4d2c33753174211c64,fb229c8b61e92d5a0809fd9dbe0dba4bf46c149fdf5a286ab2c5ed30ceb18d1f,d18a84499ce5c03bc81ed6618e3aea3c67293caedfc5e260c412a51727055db9,59fcb0fb6e1ddaeb4b64e1c4e9e515d194480fd105952f431824435eb7a3a39a
"0","1","180","305600402","0","0","","30560002","0","","22","1","0","0","2","0","0","1","0","1","7"
"90","1","2","305600403","0","0","","1","30","","10","30","0","0","2","0","0","1","0","1","7"
"0.00045","1","52","305700101","0","1","","0","52","","1","1","100","0","1","0","0","1","3000","3","3"
"90","1","2","305700102","0","0","","1","10","","10","10","0","0","2","0","0","1","0","2","7"
"90","1","2","305700103","0","0","","1","10","","10","20","0","0","2","0","0","1","0","2","7"
"0.00015","1","20","305700201","0","1","","0","20","","1","1","100","0","1","0","0","1","3000","1","3"
"0.029","1","28","305701101","0","1","","0","28","","1","1","0","0","1","0","0","1","3000","1","3"
"15","1","2","305701102","0","0","","1","40","物理攻擊增益","10","10","0","0","2","0","0","1","0","2","7"
"15","1","2","305701103","0","0","","1","5","物理防禦增益","10","20","0","0","2","0","0","1","0","2","7"
"0.00045","1","52","305702101","0","1","","0","52","","1","1","100","0","1","0","0","1","3000","3","3"
"90","1","2","305702102","0","0","","1","10","","10","10","0","0","2","0","0","1","0","2","7"
"90","1","2","305702103","0","0","","1","10","","10","20","0","0","2","0","0","1","0","2","7"
"0","1","0","305702104","0","5","","0","0","","8","7","0","0","1","0","0","1","0","3","3"
"0.00015","1","20","305702201","0","1","","0","20","","1","1","100","0","1","0","0","1","3000","1","3"
"0.00006","1","9","305702401","0","1","","0","9","","1","1","100","0","1","0","0","1","3000","3","3"
"0","1","0","305702402","0","2.5","","0","0","","8","7","0","0","1","0","0","1","3000","3","3"
"0.009","1","28","305703101","0","1","","0","28","","1","1","0","0","1","0","0","1","2160","1","3"
"15","1","2","305703102","0","0","","1","10","","10","10","0","0","2","0","0","1","0","2","7"
"15","1","2","305703103","0","0","","1","5","","10","20","0","0","2","0","0","1","0","2","7"
"0","1","0.5","305704101","0","0","","0","0","","92","0","0","0","1","0","0","1","3000","3","3"
"0.003","1","200","305704102","0","3.5","","0","2","","1","1","0","0","1","0","0","1","3000","3","3"
"90","1","2","305704103","0","0","","1","10","","10","10","0","0","2","0","0","1","0","2","7"
"90","1","2","305704104","0","0","","1","10","","10","20","0","0","2","0","0","1","0","2","7"
"0","1","0","305704105","0","4","","0","0","","8","7","0","0","1","0","0","1","0","3","3"
"0","1","0.5","305704201","0","0","","0","0","","92","0","0","0","1","0","0","1","3000","1","3"
"0.0018","1","90","305704202","0","3.5","","0","0.9","","1","1","0","0","1","0","0","1","3000","1","3"
"0","1","100","305704301","0","90","","0","0","","17","7","0","0","2","0","0","1","0","3","7"
"90","1","1","305704302","0","1","","0","0","","10","1020","0","1","2","0","0","1","0","3","7"
"90","1","1","305704303","0","1","","0","0","","10","1040","0","1","2","0","0","1","0","3","7"
"0","1","0.5","305704304","0","0","","0","90","","98","0","0","1","2","0","0","1","0","3","7"
"0","1","0.5","305704401","0","0","","0","0","","92","0","0","0","1","0","0","1","3000","3","3"
"0.0006","1","60","305704402","0","3.5","","0","0.6","","1","1","0","0","1","0","0","1","3000","3","3"
"0","1","0","305704403","0","2.5","","0","0","","8","7","0","0","1","0","0","1","3000","3","3"
"0.01","1","100","305705101","0","1","","0","10","","1","1","50","0","1","0","0","1","3000","3","3"
"90","1","2","305705102","0","0","","1","10","","10","10","0","0","2","0","0","1","0","2","7"
"90","1","2","305705103","0","0","","1","10","","10","20","0","0","2","0","0","1","0","2","7"
"0","1","0","305705104","0","4","","0","0","","8","7","0","0","1","0","0","1","0","3","3"
"0.01","1","100","305705201","0","1","","0","10","","1","1","50","0","1","0","0","1","3000","1","3"
"0.01","1","100","305705401","0","1","","0","10","","1","1","50","0","1","0","0","1","3000","3","3"
"0","1","0","305705402","0","2.5","","0","0","","8","7","0","0","1","0","0","1","3000","3","3"
"0","1","0.5","305707101","0","0","","0","0","","92","0","0","0","1","0","0","1","2160","1","3"
"0","1","75","305707102","0","20","","0","75","","1","1","0","0","1","0","0","1","2160","1","3"
"15","1","2","305707103","0","0","","1","10","","10","10","0","0","2","0","0","1","0","2","7"
"15","1","2","305707104","0","0","","1","5","","10","20","0","0","2","0","0","1","0","2","7"
"0","1","0.5","305707201","0","0","","0","0","","92","0","0","0","1","0","0","1","3000","1","3"
"0","1","20","305707202","0","0","","1","0","","46","1","0","0","1","0","0","1","3000","1","3"
"0","1","100","305707301","0","90","","0","0","","17","7","0","0","2","0","0","1","0","3","7"
"0","1","100000","305707302","850000","90","","0","0","","73","3","0","0","2","0","0","1","0","3","7"
"90","1","1","305707303","0","0","","0","50","","10","1020","0","0","2","0","0","1","0","3","7"
"90","1","1","305707304","0","0","","0","50","","10","1040","0","0","2","0","0","1","0","3","7"
"0.00006","1","2.16","305800101","0","1","","0","2.16","","1","2","100","0","1","0","0","99","3000","3","3"
"24","1","1","305800102","0","1","","1","0","","10","11","0","0","1","0","0","99","3000","3","3"
"24","1","1","305800103","0","0.5","","1","0","","10","31","0","0","1","0","0","99","3000","3","3"
"0.00001","1","0.4","305800201","10.5","1","","2","0.4","","36","4","100","187","1","0","0","1","3000","3","4"
"0.00005","1","1.8","305800301","0","1","","0","1.8","","1","2","100","0","1","0","0","1","3000","3","4"
"0","1","0","305800302","0","0","","0","0","","7","4","0","0","1","0","0","1","3000","3","4"
"0","1","0.4","305800303","0","8","","0","0","","8","1","0","0","1","0","0","99","132","2","3"
"0","1","100","305800401","0","90","","0","0","","17","7","0","0","2","0","0","1","0","3","7"
"0","1","100000","305800402","850000","90","","0","0","","73","3","0","0","2","0","0","1","0","3","7"
"90","1","1","305800403","0","1","","0","0","","10","1020","0","1","2","0","0","1","0","3","7"
"90","1","1","305800404","0","1","","0","0","","10","1040","0","1","2","0","0","1","0","3","7"
"0","1","100","305800501","0","10","","0","0","","17","9","0","0","2","0","0","1","0","1","7"
"10","1","1","305800502","0","1","","2","0","","10","21","0","0","2","0","0","1","0","1","7"
"10","1","1","305800503","0","1","","2","0","","10","41","0","0","2","0","0","1","0","1","7"
"0","1","100","305800601","0","20","","0","0","","17","9","0","0","2","0","0","1","0","1","7"
"20","1","1","305800602","0","1","","2","0","","10","21","0","0","2","0","0","1","0","1","7"
"20","1","1","305800603","0","1","","2","0","","10","41","0","0","2","0","0","1","0","1","7"
"0","1","100","305800701","0","10","","0","0","","17","9","0","0","2","0","0","1","0","1","7"
"10","1","1","305800702","0","1","","2","0","","10","21","0","0","2","0","0","1","0","1","7"
"10","1","1","305800703","0","1","","2","0","","10","41","0","0","2","0","0","1","0","1","7"
"0","1","25","305801101","0","1.4","","0","23","","1","2","0","0","1","0","0","99","1500","1","3"
"0","1","850","305801201","0","0","","0","0","","7","3","2","0","2","0","0","1","2160","1","11"
"0","1","10","305801202","270","10","","1","0.4","使領域中敵人的魔法防禦力下降","38","41","0","0","1","0","0","99","2160","1","11"
"0","1","80","305801203","10.5","0","","2","4","對領域中敵人造成持續魔法傷害","36","4","0","270","1","0","0","99","2160","3","11"
"0","1","10","305801204","270","10","","1","0.4","使域中敵人的物理攻擊力下降","38","11","0","0","1","0","0","99","2160","1","11"
"0","1","25","305801301","0","1.4","","0","23","對第 2 名及第 3 名敵人造成魔法傷害","1","2","0","0","1","0","1","2","3000","1","3"
"0","1","100","305801401","0","60","","0","0","","17","3","0","0","0","0","0","1","0","0","7"
"0","1","180","305801402","0","0","","30580102","0","","22","1","0","0","2","0","0","1","0","1","7"
"90","1","2","305801403","0","0","","1","15","","10","30","0","0","2","0","0","1","0","1","7"
"90","1","1","305801404","0","0","","1","15","","10","80","0","0","2","0","0","1","0","1","7"
"0","1","6","305801501","0","1.4","","0","6","對第 1 名敵人造成魔法傷害","1","2","0","0","1","0","0","1","3000","1","3"
"0","1","25","305802101","0","0.7","","0","120","","1","2","0","0","1","0","0","99","1500","1","3"
"0","1","850","305802201","0","0","","0","0","","7","3","2","0","2","0","0","1","2160","1","11"
"0","1","10","305802202","270","10","","1","0.2","使領域中敵人的魔法防禦力下降","38","41","0","0","1","0","0","99","2160","1","11"
"0","1","8","305802203","10.5","0","","2","4","對領域中敵人造成持續魔法傷害","36","4","0","270","1","0","0","99","2160","3","11"
"0.055","1","1","305802301","0","0","","0","60","對第 2 名敵人造成魔法傷害","1","2","0","0","1","0","1","1","3000","1","3"
"0.006","1","1","305802302","0","0","","0","30","對第 3 名敵人造成魔法傷害","1","2","0","0","1","0","2","1","3000","1","3"
"0.00006","1","2.16","305803101","0","1","","0","2.16","","1","2","100","0","1","0","0","99","3000","3","3"
"24","1","1","305803102","0","1","","1","0","","10","11","0","0","1","0","0","99","3000","3","3"
"24","1","1","305803103","0","0.5","","1","0","","10","31","0","0","1","0","0","99","3000","3","3"
"0.00001","1","0.4","305803201","10.5","1","","2","0.4","","36","4","100","187","1","0","0","1","3000","3","4"
"0.00005","1","1.8","305803301","0","1","","0","1.8","","1","2","100","0","1","0","0","1","3000","3","4"
"0","1","0","305803302","0","0","","0","0","","7","4","0","0","1","0","0","1","3000","3","4"
"0","1","0.4","305803303","0","8","","0","0","","8","1","0","0","1","0","0","99","132","2","3"
"0","1","100","305803501","0","10","","0","0","","17","9","0","0","2","0","0","1","0","1","7"
"10","1","1","305803502","0","1","","2","0","","10","21","0","0","2","0","0","1","0","1","7"
"10","1","1","305803503","0","1","","2","0","","10","41","0","0","2","0","0","1","0","1","7"
"0","1","100","305803601","0","20","","0","0","","17","9","0","0","2","0","0","1","0","1","7"
"20","1","1","305803602","0","1","","2","0","","10","21","0","0","2","0","0","1","0","1","7"
"20","1","1","305803603","0","1","","2","0","","10","41","0","0","2","0","0","1","0","1","7"
"0","1","100","305803701","0","10","","0","0","","17","9","0","0","2","0","0","1","0","1","7"
"10","1","1","305803702","0","1","","2","0","","10","21","0","0","2","0","0","1","0","1","7"
"10","1","1","305803703","0","1","","2","0","","10","41","0","0","2","0","0","1","0","1","7"
"90","1","2","305804405","0","0","","1","20","","10","1","1","1","1","0","0","99","2160","3","3"
"0.01","1","100","305805101","0","1","","0","10","","1","2","100","0","1","0","0","99","2160","3","3"
"18","1","2","305805102","0","0","","1","50","","10","111","0","0","1","0","0","99","2160","3","3"
"18","1","2","305805103","0","0","","1","50","","10","121","0","0","1","0","0","99","2160","3","3"
"0.01","1","100","305805201","10.5","1","","2","10","","36","4","100","140","1","0","0","1","3000","3","4"
"0.01","1","100","305805301","0","1","","0","10","","1","2","50","0","1","0","0","1","3000","3","4"
"0","1","0","305805302","0","0","","0","0","","7","4","0","0","1","0","0","1","3000","3","4"
"0","1","0.4","305805303","0","8","","0","0","","8","1","0","0","1","0","0","99","140","2","3"
"0","1","100","305805501","0","10","","0","0","","17","9","0","0","2","0","0","1","0","1","7"
"0","1","1","305805502","0","1","","2","1","","10","21","0","0","2","0","0","1","0","1","7"
"0","1","1","305805503","0","1","","2","1","","10","41","0","0","2","0","0","1","0","1","7"
"0","1","100","305805601","0","20","","0","0","","17","9","0","0","2","0","0","1","0","1","7"
"0","1","1","305805602","0","1","","2","1","","10","21","0","0","2","0","0","1","0","1","7"
"0","1","1","305805603","0","1","","2","1","","10","41","0","0","2","0","0","1","0","1","7"
"0","1","100","305805701","0","10","","0","0","","17","9","0","0","2","0","0","1","0","1","7"
"0","1","1","305805702","0","1","","2","1","","10","21","0","0","2","0","0","1","0","1","7"
"0","1","1","305805703","0","1","","2","1","","10","41","0","0","2","0","0","1","0","1","7"
"0.00006","1","6","305900101","0","1","","0","6","","1","2","100","0","1","0","0","99","3000","3","3"
"0","1","0","305900102","0","0","","0","0","","23","1900","305900103","0","1","0","0","99","3000","3","3"
"0","1","4","305900103","0","100","","0","0","","11","0","0","0","1","0","0","99","3000","3","3"
"18","1","1","305900104","0","0.1","","1","0","","10","10","0","0","1","0","0","99","3000","3","3"
"18","1","1","305900105","0","0.1","","1","0","","10","30","0","0","1","0","0","99","3000","3","3"
"0.00006","1","6","305900201","0","1","","0","6","","1","2","100","0","1","0","0","99","500","2","3"
"0","1","4","305900202","0","100","","0","0","","11","0","0","0","1","0","0","99","500","2","3"
"0.00028","1","10.2","305900301","0","1","","0","10.2","","1","2","100","0","1","0","0","1","3000","3","3"
"0.00006","1","6","305901101","0","1","","0","6","","1","2","100","0","1","0","0","99","3000","3","3"
"0","1","0","305901102","0","0","","0","0","","23","1900","305901103","0","1","0","0","99","3000","3","3"
"0","1","4","305901103","0","100","","0","0","","11","0","0","0","1","0","0","99","3000","3","3"
"18","1","1","305901104","0","0.1","","1","0","","10","10","0","0","1","0","0","99","3000","3","3"
"18","1","1","305901105","0","0.1","","1","0","","10","30","0","0","1","0","0","99","3000","3","3"
"0.00006","1","6","305901201","0","1","","0","6","","1","2","100","0","1","0","0","99","500","2","3"
"0","1","4","305901202","0","100","","0","0","","11","0","0","0","1","0","0","99","500","2","3"
"8","1","1","305901203","0","0","","1","50","","10","181","0","0","1","0","0","99","500","2","3"
"8","1","1","305901204","0","0","","1","50","","10","191","0","0","1","0","0","99","500","2","3"
"1","1","1","305901205","0","8","","0","181","","35","0","0","0","1","0","0","99","500","2","3"
"1","1","1","305901206","0","8","","0","182","","35","0","0","0","1","0","0","99","500","2","3"
"0.00028","1","10.2","305901301","0","1","","0","10.2","","1","2","100","0","1","0","0","1","3000","3","3"
"0","1","20","305902101","0","0","","2","0.0002","","46","1","100","0","1","0","0","99","3000","3","3"
"0","1","0","305902102","0","0","","0","0","","23","1900","305902103","0","1","0","0","99","3000","3","3"
"0","1","4","305902103","0","100","","0","0","","11","0","0","0","1","0","0","99","3000","3","3"
"18","1","1","305902104","0","1","","1","0","","10","10","0","0","1","0","0","99","3000","3","3"
"18","1","1","305902105","0","1","","1","0","","10","30","0","0","1","0","0","99","3000","3","3"
"0.00007","1","3","305902201","0","1","","0","3","","1","2","80","0","1","0","0","99","500","1","3"
"0","1","4","305902202","0","100","","0","0","","11","0","0","0","1","0","0","99","500","1","3"
"8","1","1","305902203","0","0","","1","50","","10","181","0","0","1","0","0","99","500","1","3"
"8","1","1","305902204","0","0","","1","50","","10","191","0","0","1","0","0","99","500","1","3"
"1","1","1","305902205","0","8","","0","181","","35","0","0","0","1","0","0","99","500","1","3"
"1","1","1","305902206","0","8","","0","182","","35","0","0","0","1","0","0","99","500","1","3"
"0.00027","1","10","305902301","0","1","","0","10","","1","2","80","0","1","0","0","1","3000","1","3"
"0","1","40","306000101","0","0","","1","1","全體比例UB","46","1","0","0","1","0","0","99","2160","3","3"
"0","1","800","306000201","1.5","1.1","","900","150","範圍傷害","47","2","1500","10000","1","2","0","3","3000","1","3"
"9","1","2","306000202","0","0","","1","30","減益","10","11","0","2","1","0","0","3","3000","1","3"
"0","1","0","306000301","1","0","","610010604","0","召喚定時炸彈","15","2","1","850","2","850","0","1","0","1","7"
"0","1","100","306000401","0","50","","0","0","awake觸發","17","3","0","0","0","0","0","0","0","0","0"
"0","1","1.42","306000402","0","90","","0","0","加速","8","2","0","2","2","0","0","1","-1","3","7"
"90","1","2","306000403","0","0","","1","25","物攻上升","10","10","0","2","2","0","0","1","-1","3","7"
"0","1","180","306000404","0","0","","30600202","0","行動模式變動","22","1","0","0","2","0","0","1","0","1","1"
"0","1","100","306000501","0","0","","0","0","恢復觸發","17","2","0","0","2","0","0","1","0","1","7"
"0","1","2","306000502","0","0","","0","30","對自身治療","4","1","0","0","2","0","0","99","0","3","3"
"0","1","2","306000503","0","0","","0","100","對夥伴全體治療","4","1","0","0","2","0","0","1","0","1","7"
"0","1","120","306000601","0","0","","0","0","無敵","21","1","0","0","2","0","0","1","0","3","7"
"0","1","100","306000701","0","100","","0","0","awake觸發(SP3)","17","3","0","0","0","0","0","0","0","0","0"
"0","1","1.42","306000702","0","90","","0","0","急速(SP3)","8","2","0","2","2","0","0","1","-1","3","7"
"90","1","2","306000703","0","0","","1","25","物攻上升(SP3)","10","10","0","2","2","0","0","1","-1","3","7"
"0","1","180","306000704","0","0","","30600602","0","行動模式變動(SP3)","22","1","0","0","2","0","0","1","0","1","1"
"0","1","0","306000801","0","0","","0","0","","7","1","0","0","2","0","0","1","0","3","7"
"0","1","400","306000901","1.5","1.1","","900","35","造成傷害","47","2","1500","10000","1","2","0","99","1500","1","3"
