31c09434e6b00f24bff24a8b3068aa1f9a7661875ce88b72175a2ed96a6a592a,d72564814d4c1011c78488e042962326babe36d8e45c5e1a755659fb22f8dd45,19c7ce28b0852a548bdb991fe60529318790eb67364deef5fb1e65b032388510,83d828c4b26a815d8a69a8e16a89a0becae142930b1b5a712edced11c1f53eb7,a704927a3fdd514fe20ae9930d2f5f0c0e86776185c553965f2dc94210538ef0,e72087427c7553af332d1ab33f63db0cf72b3fb53fcbb00845a2ba5466de89b3,e89205182d603a05689233ee074a0d9606bb1a4c0c6a1bc705e63be8fc41cac4,f9b2ab28e0ee853f88ba4db67472b566aa6db9f0e7eee39049ea3197dbff4cfb,18821cbb01ca3d43a29130281ce4623d854da456dd3a00797847b1fe9be1517d,7c29dccd32cc0d1cb1eb2948a2542c7eb7b65c54ddea8b9c6e9fdd3bcf45d48a,2a46c911a78eae602e81c62ca6eb04f0e097ec1434e99cabeebcd1a313e3814f,f611bd543d167e5105bd971f9c982dc54dbc3f427875f5caedf599c9ca052c72,395cb5ab300e954ed7ac808caf5afee6f6c7fe876d6b1e388a33835d1dc8962f,1515e0bd4cb32a25d0c898f97672ffd74b4e741b63fdb7d5fcfdec8ef325f7c0,888878630af352040c55d758a138c16d23aadf14b73618fa1f06125ccb249df6,6287acf8c32ecc4312a29408c6937a3479948991cc8af7e765e05a572d4a7ef4,c817347a949ef0ab8c8def5747387670c5cfff5f923a1f97e1485c7022a4056c,9537b70bbf4b206eb8472f07dd4c3fdbb4a6cb7d34973bd21d2ea884e4f952d5,1b0f9266e1ad799121484867de8dc9f99cc95a49c1f2a53bb4105f070c2b6e79
"19","132","0","7180","33","20","750","22","1895","215","1","14","0","0","2","116501","10479","287","7"
"19","132","0","8195","33","20","816","23","1895","235","1","14","0","0","2","116501","11738","309","7"
"19","132","0","9250","33","20","870","24","1895","255","1","14","0","0","2","116501","13095","335","7"
"19","132","0","9630","33","20","945","25","1895","269","1","14","0","0","2","116501","14780","346","7"
"19","132","0","9870","33","20","978","26","1895","282","1","14","0","0","2","116501","16670","354","7"
"19","132","0","10140","33","20","1005","27","1895","291","1","14","0","0","2","116501","18696","361","7"
"19","132","0","10965","33","20","1026","28","1895","291","1","14","0","0","2","116501","20872","361","7"
"19","132","0","11525","33","20","1051","29","1895","306","1","14","0","0","2","116501","23092","376","7"
"19","132","0","12085","33","20","1080","30","1895","321","1","14","0","0","2","116501","25459","391","7"
"19","132","0","12910","33","20","1109","31","1895","321","1","14","0","0","2","116501","28057","391","7"
"19","132","0","13835","33","20","1138","32","1895","321","1","14","0","0","2","116501","30755","391","7"
"19","132","0","14860","33","20","1166","33","1895","321","1","14","0","0","2","116501","33537","391","7"
"19","132","0","15820","33","20","1193","34","1895","336","1","14","0","0","2","116501","36376","406","7"
"19","132","0","16945","33","20","1220","35","1895","336","1","14","0","0","2","116501","39494","406","7"
"19","132","0","17905","33","20","1247","36","1895","352","1","14","0","0","2","116501","42582","422","7"
"19","132","0","18865","33","20","1274","37","1895","368","1","14","0","0","2","116501","45783","438","7"
"19","132","0","20015","33","20","1301","38","1895","368","1","14","0","0","2","116501","49216","438","7"
"19","132","0","21165","33","20","1328","39","1895","368","1","14","0","0","2","116501","52754","438","7"
"19","132","0","22285","33","20","1355","40","1895","375","1","14","0","0","2","116501","56366","445","7"
"0","5","0","65","0","0","0","2","75","0","0","0","0","0","1","116601","21","1","0"
"0","20","0","185","0","0","0","3","125","0","0","0","0","0","2","116601","75","4","0"
"0","55","0","365","0","0","0","4","295","2","0","0","0","0","4","116601","174","7","0"
"0","105","0","635","0","0","0","5","455","4","0","10","0","0","7","116601","322","12","0"
"0","120","0","985","0","0","0","6","845","5","0","10","0","0","11","116601","541","20","3"
"0","145","0","1540","0","0","0","7","1425","12","0","10","0","0","15","116601","755","29","6"
"9","170","0","1970","0","0","10","8","1985","14","0","10","0","0","15","116601","1108","37","9"
"23","195","0","2220","0","0","40","9","1985","17","5","10","0","0","16","116601","1537","48","9"
"37","195","0","2420","0","0","100","10","1985","25","10","20","0","0","16","116601","2019","53","9"
"37","195","0","2620","13","0","144","11","2235","31","15","30","0","0","18","116601","2483","60","9"
"37","195","0","2990","36","0","198","12","2235","37","15","30","0","0","18","116601","3005","64","9"
"37","220","0","3140","49","0","257","13","2235","43","15","30","0","0","18","116601","3565","73","9"
"37","245","0","3140","49","0","350","14","2235","47","15","30","0","0","18","116601","4190","85","9"
"37","245","0","3140","49","0","474","15","2235","57","15","30","0","0","18","116601","4817","97","9"
"37","245","0","3140","52","0","616","16","2235","65","15","30","0","0","18","116601","5478","109","9"
"37","245","0","3190","55","0","762","17","2235","78","15","30","0","0","18","116601","6160","119","9"
"37","245","0","3240","55","0","937","18","2235","90","15","30","0","0","18","116601","6928","128","9"
"37","245","0","3335","55","0","1073","19","2235","104","15","30","0","0","18","116601","7772","145","9"
"37","245","0","3530","55","0","1184","20","2235","113","15","30","0","0","18","116601","8731","168","9"
"37","245","0","3840","55","0","1279","21","2235","118","15","30","0","0","18","116601","9831","186","9"
"37","245","0","4050","55","0","1353","22","2235","131","15","30","0","0","18","116601","11062","211","9"
"37","245","0","4260","55","0","1394","23","2235","149","15","30","0","0","18","116601","12420","236","9"
"37","245","0","4670","55","0","1423","24","2235","165","15","30","0","0","18","116601","13942","250","9"
"37","245","0","4670","55","0","1456","25","2235","174","15","30","0","0","18","116601","15740","256","9"
"37","245","0","6015","55","0","1480","26","2235","194","15","30","0","0","18","116601","17441","271","9"
"37","245","0","7825","55","0","1498","27","2235","210","15","30","0","0","18","116601","19239","283","9"
"37","245","0","9700","55","0","1523","28","2235","225","15","30","0","0","18","116601","21145","298","9"
"37","245","0","10020","55","0","1556","29","2235","230","15","30","0","0","18","116601","23487","303","9"
"37","245","0","10020","55","0","1606","30","2235","240","15","30","0","0","18","116601","25956","313","9"
"37","245","0","10340","55","0","1647","31","2235","245","15","30","0","0","18","116601","28554","318","9"
"37","245","0","10340","55","0","1696","32","2235","255","15","30","0","0","18","116601","31245","328","9"
"37","245","0","10710","55","0","1734","33","2235","261","15","30","0","0","18","116601","34086","334","9"
"37","245","0","10710","55","0","1770","34","2235","267","15","30","0","0","18","116601","37119","340","9"
"37","245","0","11080","55","0","1806","35","2235","273","15","30","0","0","18","116601","40258","346","9"
"37","245","0","11080","55","0","1842","36","2235","280","15","30","0","0","18","116601","43540","353","9"
"37","245","0","11500","55","0","1878","37","2235","287","15","30","0","0","18","116601","46886","360","9"
"37","245","0","11920","55","0","1914","38","2235","294","15","30","0","0","18","116601","50342","367","9"
"37","245","0","11920","55","0","1950","39","2235","302","15","30","0","0","18","116601","53946","375","9"
"37","245","0","11920","55","0","1986","40","2235","310","15","30","0","0","18","116601","57692","383","9"
"0","0","0","65","0","0","0","2","75","2","0","0","0","0","1","116701","11","2","0"
"0","5","0","245","0","0","0","3","150","3","0","0","0","0","1","116701","63","5","0"
"0","25","0","480","0","0","0","4","315","7","0","0","0","0","3","116701","151","9","0"
"0","50","0","870","0","0","0","5","475","14","0","5","0","0","6","116701","279","15","0"
"0","50","0","1400","0","0","0","6","775","24","0","5","0","0","10","116701","465","23","0"
"0","50","0","1955","0","0","0","7","1590","34","0","5","0","0","14","116701","697","29","0"
"4","50","0","2655","0","0","0","8","2035","53","0","5","0","0","14","116701","935","45","0"
"13","50","0","3635","0","0","25","9","2155","71","0","20","0","0","19","116701","1169","59","0"
"22","50","0","4135","5","0","60","10","2335","92","0","20","0","0","19","116701","1510","73","0"
"24","50","0","4735","10","0","96","11","2645","104","0","30","0","0","19","116701","1909","83","0"
"29","50","0","5305","20","0","129","12","2895","115","0","30","0","0","19","116701","2319","96","2"
"32","50","0","5695","33","0","161","13","2895","140","0","32","0","0","21","116701","2651","120","4"
"32","75","0","5935","36","0","189","14","2895","167","2","32","0","0","23","116701","3037","145","4"
"32","87","0","5935","36","0","223","15","2995","192","2","32","0","0","23","116701","3521","171","4"
"32","87","0","5985","41","0","263","16","2995","210","2","32","0","0","23","116701","4035","203","4"
"32","87","0","6045","49","0","314","17","3145","232","2","32","0","0","26","116701","4562","229","4"
"32","87","0","6095","49","0","377","18","3295","267","2","32","0","0","28","116701","5101","260","4"
"32","87","0","6095","49","0","427","19","3390","312","2","32","0","0","30","116701","5696","295","4"
"32","87","0","6225","49","0","475","20","3390","359","2","32","0","0","30","116701","6398","327","4"
"32","87","0","6435","49","0","524","21","3390","416","2","32","0","0","30","116701","7102","366","4"
"32","87","0","6840","49","0","583","22","3390","473","2","32","0","0","30","116701","7934","410","4"
"32","87","0","6840","49","0","645","23","3390","525","2","32","0","0","30","116701","9022","450","4"
"32","87","0","7455","49","0","687","24","3390","568","2","32","0","0","30","116701","10243","483","4"
"32","87","0","8275","49","0","746","25","3390","615","2","32","0","0","30","116701","11553","520","4"
"32","87","0","9255","49","0","790","26","3390","660","2","32","0","0","30","116701","13008","557","4"
"32","87","0","10325","49","0","814","27","3390","698","2","32","0","0","30","116701","14624","591","4"
"32","87","0","10945","49","0","849","28","3390","745","2","32","0","0","30","116701","16313","636","4"
"32","87","0","11720","49","0","884","29","3390","796","2","32","0","0","30","116701","18098","687","4"
"32","87","0","12575","49","0","920","30","3390","849","2","32","0","0","30","116701","20000","740","4"
"32","87","0","13510","49","0","956","31","3390","903","2","32","0","0","30","116701","21991","794","4"
"32","87","0","14520","49","0","992","32","3390","958","2","32","0","0","30","116701","24073","849","4"
"32","87","0","15700","49","0","1027","33","3390","1014","2","32","0","0","30","116701","26272","905","4"
"32","87","0","17120","49","0","1060","34","3390","1072","2","32","0","0","30","116701","28588","963","4"
"32","87","0","18710","49","0","1093","35","3390","1130","2","32","0","0","30","116701","31013","1021","4"
"32","87","0","20470","49","0","1126","36","3390","1189","2","32","0","0","30","116701","33520","1080","4"
"32","87","0","22305","49","0","1159","37","3390","1250","2","32","0","0","30","116701","36108","1141","4"
"32","87","0","24305","49","0","1192","38","3390","1311","2","32","0","0","30","116701","38780","1202","4"
"32","87","0","26470","49","0","1225","39","3390","1372","2","32","0","0","30","116701","41531","1263","4"
"32","87","0","28800","49","0","1258","40","3390","1433","2","32","0","0","30","116701","44389","1324","4"
"0","0","0","65","0","0","0","2","125","0","0","0","0","0","0","116801","19","3","0"
"0","5","0","280","0","0","0","3","200","1","0","0","0","0","0","116801","70","6","0"
"0","25","0","655","0","0","0","4","255","3","0","0","0","0","0","116801","165","11","0"
"0","35","0","1265","0","0","0","5","255","8","0","5","0","0","6","116801","264","19","0"
"0","35","0","2125","0","0","0","6","345","13","0","5","0","0","6","116801","439","33","3"
"0","60","0","2795","0","0","0","7","580","19","0","5","0","0","6","116801","668","48","6"
"0","85","0","3635","0","0","0","8","1115","26","0","5","0","0","6","116801","934","61","6"
"5","110","0","4170","0","0","10","9","1565","33","0","5","0","0","6","116801","1307","70","6"
"10","125","0","4340","5","0","30","10","1865","44","0","15","0","0","6","116801","1737","76","9"
"14","125","0","4720","20","0","88","11","2165","49","0","25","0","0","8","116801","2184","80","9"
"16","125","0","5190","50","0","146","12","2315","51","0","25","0","0","10","116801","2646","84","11"
"18","150","0","5560","63","0","215","13","2435","57","0","25","0","0","10","116801","3176","90","11"
"18","181","0","5850","66","0","298","14","2555","61","0","25","0","0","10","116801","3786","95","11"
"18","207","0","6100","66","0","390","15","2555","67","0","25","0","0","10","116801","4430","101","11"
"18","207","0","6260","69","0","494","16","2555","69","0","25","0","0","10","116801","5141","109","11"
"18","207","0","6370","76","0","606","17","2555","73","0","25","0","0","10","116801","5884","115","11"
"18","207","0","6500","80","0","779","18","2555","78","0","25","0","0","10","116801","6695","118","11"
"18","207","0","6905","80","0","940","19","2555","82","0","25","0","0","10","116801","7606","122","11"
"18","207","0","7505","80","0","1069","20","2555","88","0","25","0","0","15","116801","8578","128","11"
"18","207","0","7835","80","0","1236","21","2555","94","0","25","0","0","20","116801","9657","135","11"
"18","207","0","8045","80","0","1409","22","2555","101","0","25","0","0","20","116801","10948","144","11"
"18","207","0","8175","80","0","1544","23","2555","109","0","25","0","0","20","116801","12418","149","11"
"18","207","0","8875","80","0","1654","24","2555","109","0","25","0","0","20","116801","14016","149","11"
"18","207","0","9305","80","0","1751","25","2555","122","0","25","0","0","20","116801","15679","162","11"
"18","207","0","10750","80","0","1818","26","2555","142","0","25","0","0","20","116801","17347","177","11"
"18","207","0","11110","80","0","1858","27","2555","155","0","25","0","0","20","116801","19308","190","11"
"18","207","0","11835","80","0","1889","28","2555","155","0","25","0","0","20","116801","21492","190","11"
"18","207","0","12355","80","0","1921","29","2555","160","0","25","0","0","20","116801","23813","195","11"
"18","207","0","12555","80","0","1954","30","2555","165","0","25","0","0","20","116801","26319","200","11"
"18","207","0","13075","80","0","1987","31","2555","170","0","25","0","0","20","116801","28899","205","11"
"18","207","0","13275","80","0","2020","32","2555","176","0","25","0","0","20","116801","31615","211","11"
"18","207","0","13845","80","0","2052","33","2555","182","0","25","0","0","20","116801","34437","217","11"
"18","207","0","14145","80","0","2083","34","2555","188","0","25","0","0","20","116801","37440","223","11"
"18","207","0","14815","80","0","2114","35","2555","194","0","25","0","0","20","116801","40549","229","11"
"18","207","0","15115","80","0","2145","36","2555","201","0","25","0","0","20","116801","43801","236","11"
"18","207","0","15835","80","0","2176","37","2555","208","0","25","0","0","20","116801","47117","243","11"
"18","207","0","16555","80","0","2207","38","2555","215","0","25","0","0","20","116801","50542","250","11"
"18","207","0","16855","80","0","2238","39","2555","223","0","25","0","0","20","116801","54114","258","11"
"18","207","0","17155","80","0","2269","40","2555","231","0","25","0","0","20","116801","57829","266","11"
"0","0","0","65","0","0","0","2","50","0","0","0","0","0","0","116901","16","5","0"
"0","0","0","250","0","0","0","3","100","1","0","0","0","0","0","116901","52","13","0"
"0","0","0","590","0","0","0","4","125","3","0","0","0","0","0","116901","133","25","0"
"0","0","0","1135","0","0","0","5","125","9","0","0","0","0","0","116901","245","42","0"
"0","0","0","1755","0","0","0","6","125","14","0","0","0","0","4","116901","444","55","0"
"0","0","0","2370","0","0","0","7","125","24","0","0","0","0","4","116901","674","78","0"
"0","0","0","3360","0","0","0","8","360","40","0","0","0","0","4","116901","850","106","0"
"5","0","0","4140","0","0","15","9","360","47","0","15","0","0","9","116901","1141","127","0"
"13","25","0","4540","0","0","50","10","360","59","0","25","0","0","9","116901","1502","143","0"
"16","25","0","5050","0","0","102","11","360","72","0","35","0","0","9","116901","1903","159","0"
