0b987c0bb29ed22190e108e30bf719b532b7d69d47c7f011d43e67ab1e999155,3877f5fb12e5b102e2ca7d31a6320507e527ea58520262f6d2df108f80a7bfb0,3bb0beac2b3fa519edf329335c4f28469f2165e4b7e26ae140803f00ff87afde,b848cddd9b48b86b79556ae02966c27c00525240fdf9a275920334335b7ff1f0,40ea1a2683e81f57f9994e57533d59c62330d987202663d5e84d14255e48b4f8,a388d5d9efd008119c8a55543b31a0356e560784ae10584388ce4d2477ecfdf8,7fac91c6a2ff300b148417e57e5aaa6d3ec80faf0de912ba76477d65e0d7c3b1,77afcf33c3bbae93dff1c71ffa8adadaece0df0e6633c39e51c8a7dda1874e1c,b101e552f58c1a03d587c3ef31cc023c67656764ebdf855b4cbf7a4c33591e9c,826be9599fb924d111fc299fd102c67ed55df89002a13f694d8b6b130054286b,61befb1c5e957877d7be5f560ebaaecc31bd5676495b9ff249e1cca34ebcb823,cfaecafdb3fb73fc22ed188b5a3e466fce765a277696a0277bf2de4da75f66d7,96c8d84919505faeef2d439230d904fdfca315ffcf506a452b2bd4c773e97687,3bb366a2fc06c86fbeacdb5db9d5241ccd74539cad15e2d92c14452d4531009c,866f0e1f69cbbee11dcc8faf810c8a560e4ff33687312d31ed5ea1dbd8cd5eb5,63cb44be90359f02fb5882a4c82930dfdca3f67e64e984bc843f1453b4d1b478,1f267baddd0225c726a9d333f23f1094dc3066cab820d81852209848174921f8,44c26a02ece81b3d1020a07ec06a87933bc2c451262958feaf29a3b90f2fb029,243467e8c9e1c5960160da8baa51a5dd664dba33fc693bd0d067ff15bcbc8e03,d8e5a00122730ce40153e88b4dcbe203df32f9306517937ce1d1f159ac0931cf,18878ab35ff0e4422fd62c3cfacf911dedccdde28a2cbeeefb49a5be00b023b6
"15","0","2","0","","0","3","3","8","214603901","14","0","1","-1","0","0","99","1","0","0",""
"90","2","2","0","","50","7","3","38","214604001","21","0","1","-1","0","0","99","3000","0","1",""
"0","0","1","0","","250","3","3","16","214604101","1","0","1","3000","0","0","99","0","0","0",""
"0","0","1","0","","250","3","3","16","214604201","1","0","1","3000","0","0","99","0","0","0",""
"0","0","1","0","","250","3","3","16","214604301","1","0","1","3000","0","0","99","0","0","0",""
"0","0","1","0","","250","3","3","16","214604401","1","0","1","3000","0","0","99","0","0","0",""
"90","2","2","0","","3","7","3","38","214605101","11","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","3","7","3","38","214605201","11","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","3","7","3","38","214605301","11","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","3","7","3","38","214605401","11","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","3","7","3","38","214605501","21","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","3","7","3","38","214605601","41","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","3","7","3","38","214605701","11","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","3","7","3","38","214605801","11","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","3","7","3","38","214605901","21","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","3","7","3","38","214606001","41","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","5","7","3","38","214606101","11","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","5","7","3","38","214606201","11","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","5","7","3","38","214606301","11","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","5","7","3","38","214606401","11","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","5","7","3","38","214606501","21","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","5","7","3","38","214606601","41","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","5","7","3","38","214606701","11","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","5","7","3","38","214606801","11","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","5","7","3","38","214606901","21","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","5","7","3","38","214607001","41","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","10","7","3","38","214607101","11","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","10","7","3","38","214607201","11","0","1","-1","0","0","99","3000","0","1",""
"90","2","1","0","","10","3","3","38","214607301","10","0","1","3000","0","0","99","3000","0","1",""
"90","2","1","0","","10","3","3","38","214607401","30","0","1","3000","0","0","99","3000","0","1",""
"90","2","2","0","","10","7","3","38","214607501","11","0","1","-1","0","0","99","3000","0","1",""
"0","0","1","0","","150","3","3","16","214607601","1","0","1","3000","0","0","99","0","0","0",""
"1","0","1","0","","15","3","3","21","214607701","7","0","1","3000","0","0","99","0","0","0",""
"90","2","1","0","","15","3","3","38","214607801","10","0","1","3000","0","0","99","3000","0","1",""
"90","2","1","0","","15","3","3","38","214607901","30","0","1","3000","0","0","99","3000","0","1",""
"90","2","2","0","","15","7","3","38","214608001","11","0","1","-1","0","0","99","3000","0","1",""
"90","2","1","0","","35","3","3","38","214608101","30","0","1","3000","0","0","99","3000","0","1",""
"90","2","1","0","","5","3","3","38","214609101","30","0","1","3000","0","0","99","3000","0","1",""
"90","2","1","0","","5","3","3","38","214609201","10","0","1","3000","0","0","99","3000","0","1",""
"90","2","2","0","","5","7","3","38","214609301","21","0","1","-1","0","0","99","3000","0","1",""
"90","2","1","0","","5","3","3","38","214609401","30","0","1","3000","0","0","99","3000","0","1",""
"90","2","2","0","","5","7","3","38","214609501","41","0","1","-1","0","0","99","3000","0","1",""
"90","2","1","0","","5","3","3","38","214609601","30","0","1","3000","0","0","99","3000","0","1",""
"0","3","1","1","","1500","3","3","48","214609701","2","0","1","3000","0","0","99","90","0","0",""
"90","2","1","0","","10","3","3","38","214609801","30","0","1","3000","0","0","99","3000","0","1",""
"90","2","1","0","","10","3","3","38","214609901","10","0","1","3000","0","0","99","3000","0","1",""
"90","2","2","0","","10","7","3","38","214610001","21","0","1","-1","0","0","99","3000","0","1",""
"90","2","1","0","","10","3","3","38","214701101","30","0","1","3000","0","0","99","3000","0","1",""
"90","2","2","0","","10","7","3","38","214701201","41","0","1","-1","0","0","99","3000","0","1",""
"90","2","1","0","","10","3","3","38","214701301","30","0","1","3000","0","0","99","3000","0","1",""
"0","3","1","1","","2000","3","3","48","214701401","2","0","1","3000","0","0","99","90","0","0",""
"1","0","1","0","","15","3","3","21","214701501","7","0","1","3000","0","0","99","0","0","0",""
"90","2","1","0","","15","3","3","38","214701601","30","0","1","3000","0","0","99","3000","0","1",""
"90","2","2","0","","15","7","3","38","214701701","21","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","15","7","3","38","214701801","41","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","50","7","3","38","214701901","41","0","1","-1","0","0","99","3000","0","1",""
"0","4","1","1","","30","3","3","48","214702001","2","0","1","3000","0","0","99","90","0","0",""
"0","3","1","1","","1500","3","3","48","214702101","2","0","1","3000","0","0","99","90","0","0",""
"90","2","2","0","","5","7","3","38","214702201","11","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","5","7","3","38","214702301","31","0","1","-1","0","0","99","3000","0","1",""
"90","2","1","0","","5","3","3","38","214702401","10","0","1","3000","0","0","99","3000","0","1",""
"90","2","1","0","","5","3","3","38","214702501","30","0","1","3000","0","0","99","3000","0","1",""
"90","2","2","0","","5","7","3","38","214702601","21","0","1","-1","0","0","99","3000","0","1",""
"0","4","1","1","","10","3","3","48","214702701","2","0","1","3000","0","0","99","90","0","0",""
"0","3","1","1","","2000","3","3","48","214702801","2","0","1","3000","0","0","99","90","0","0",""
"90","2","2","0","","10","7","3","38","214702901","11","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","10","7","3","38","214703001","31","0","1","-1","0","0","99","3000","0","1",""
"90","2","1","0","","10","3","3","38","214703101","10","0","1","3000","0","0","99","3000","0","1",""
"90","2","1","0","","10","3","3","38","214703201","30","0","1","3000","0","0","99","3000","0","1",""
"90","2","2","0","","10","7","3","38","214703301","21","0","1","-1","0","0","99","3000","0","1",""
"0","4","1","1","","15","3","3","48","214703401","2","0","1","3000","0","0","99","90","0","0",""
"15","0","2","0","","0","3","3","8","214703501","14","0","1","-1","0","0","99","1","0","0",""
"0","3","1","1","","2500","3","3","48","214703601","2","0","1","3000","0","0","99","90","0","0",""
"90","2","2","0","","15","7","3","38","214703701","11","0","1","-1","0","0","99","3000","0","1",""
"90","2","2","0","","15","7","3","38","214703801","31","0","1","-1","0","0","99","3000","0","1",""
"90","2","1","0","","35","3","3","38","214703901","10","0","1","3000","0","0","99","3000","0","1",""
"1","0","1","0","","15","3","3","21","214704001","7","0","1","3000","0","0","99","0","0","0",""
"0","0","1","0","","1000","3","3","16","214704101","1","0","1","3000","0","0","99","0","0","0",""
"0","0","1","0","","1000","3","3","16","214704201","1","0","1","3000","0","0","99","0","0","0",""
"1","0","2","0","","200","3","3","110","214705101","1","180","1","3000","-1","0","99","-1","0","-1",""
"2","0","2","0","","200","3","3","110","214705201","1","180","1","3000","-1","0","99","-1","0","-1",""
"3","0","2","0","","200","3","3","110","214705301","1","180","1","3000","-1","0","99","-1","0","-1",""
"4","0","2","0","","200","3","3","110","214705401","1","180","1","3000","-1","0","99","-1","0","-1",""
"5","0","2","0","","200","3","3","110","214705501","1","180","1","3000","-1","0","99","-1","0","-1",""
"-1","0","2","0","","200","3","3","110","214705601","1","180","1","3000","0","0","99","0","0","0",""
"1","0","2","0","","900","3","3","110","214705701","1","180","1","3000","4","0","99","-1","0","-1",""
"3","0","2","0","","400","3","3","110","214705801","1","180","1","3000","5","0","99","-1","0","-1",""
"0","0","2","-1","","1","3","3","112","214706101","8","100","1","3000","3","0","99","-1","0","-1",""
"0","0","2","-1","","1","3","3","112","214706201","8","100","1","3000","4","0","99","-1","0","-1",""
"0","0","2","-1","","1","3","3","112","214706301","8","100","1","3000","5","0","99","-1","0","-1",""
"0","0","2","-1","","1","3","3","112","214706401","8","100","1","3000","7","0","99","-1","0","-1",""
"0","0","2","-1","","1","3","3","112","214706501","9","100","1","3000","1","0","99","4","0","-1",""
"0","0","2","-1","","1","3","3","112","214706601","9","100","1","3000","2","0","99","-1","0","-1",""
"0","0","2","-1","","1","3","3","112","214706701","9","100","1","3000","3","0","99","5","0","-1",""
"0","0","2","-1","","1","3","3","112","214706801","11","100","1","3000","0","0","99","-1","0","-1",""
"0","0","2","-1","","1","3","3","112","214706901","11","100","1","3000","1","0","99","-1","0","-1",""
"180","0","2","0","","-1","3","3","113","214707001","1","0","1","3000","0","0","99","0","0","0",""
"1","1","1","0","","2","3","3","10","214707101","10","0","1","3000","180","0","99","0","0","0",""
"1","1","1","0","","2","3","3","10","214707201","30","0","1","3000","180","0","99","0","0","0",""
"1","1","1","0","","2","3","3","10","214707301","20","0","1","3000","180","0","99","0","0","0",""
"1","1","1","1","","2","3","3","10","214707401","40","0","1","3000","180","0","99","0","0","0",""
"10","1","1","0","","1","3","3","10","214707501","60","0","1","3000","180","0","99","0","0","0",""
"10","1","1","1","","1","3","3","10","214707601","70","0","1","3000","180","0","99","0","0","0",""
"1","1","1","0","","1","3","3","10","214707701","80","0","1","3000","180","0","99","0","0","0",""
"1","0","1","0","","1000","3","3","16","214707801","1","0","1","3000","0","0","99","0","0","0",""
"1","1","1","0","","2","3","3","10","214707901","110","0","1","3000","180","0","99","0","0","0",""
"1","1","1","0","","2","3","3","10","214708001","120","0","1","3000","180","0","99","0","0","0",""
"0","0","2","-1","","0","3","3","119","214708101","8","0","1","3000","3","0","99","-1","0","-1",""
"0","0","2","-1","","0","3","3","119","214708201","8","0","1","3000","4","0","99","-1","0","-1",""
"0","0","2","-1","","0","3","3","119","214708301","8","0","1","3000","5","0","99","-1","0","-1",""
"0","0","2","-1","","0","3","3","119","214708401","8","0","1","3000","7","0","99","-1","0","-1",""
"0","0","2","-1","","0","3","3","119","214708501","9","0","1","3000","1","0","99","4","0","-1",""
"0","0","2","-1","","0","3","3","119","214708601","9","0","1","3000","2","0","99","-1","0","-1",""
"0","0","2","-1","","0","3","3","119","214708701","9","0","1","3000","3","0","99","5","0","-1",""
"0","0","2","-1","","0","3","3","119","214708801","11","0","1","3000","0","0","99","-1","0","-1",""
"0","0","2","-1","","0","3","3","119","214708901","11","0","1","3000","1","0","99","-1","0","-1",""
"0","21490102","2","0","","100","7","1","14","214900101","2","0","1","0","0","0","1","0","0","0",""
"0","21490101","2","0","","0","7","1","14","214900102","3","0","1","0","0","0","1","0","0","0",""
"4.2","0","1","0","","50","3","1","1","214900103","1","50","1","-1","0","0","1","0","0","0",""
"0.27","0","1","0","","3.4","3","1","1","214900201","1","3.4","1","358","0","0","99","0","0","0",""
"0.36","0","1","0","","4.5","3","1","1","214900202","1","4.5","1","358","0","0","99","0","0","0",""
"1.5","0","1","0","","0","3","1","8","214900203","7","0","1","358","0","0","99","0","0","0",""
"300","0","1","0","","150","3","1","3","214900204","3","0","1","358","0","0","99","0","0","0",""
"0.375","1","1","1","","1","3","1","10","214900301","21","0.375","1","358","12","0","99","0","0","0",""
"4.8","0","1","0","","60","3","1","1","214910101","1","60","1","-1","0","0","1","0","0","0",""
"3.6","0","1","0","","40","3","2","1","214910201","1","40","1","653","0","0","99","0","0","0",""
"0","0","1","0","","0.5","3","1","92","215100101","0","0","1","1700","0","0","1","0","0","0",""
"3.5","0","1","0","","20","3","1","1","215100102","1","0.2","1","1700","0.0002","0","1","0","0","0",""
"0","0","2","0","","100","7","3","17","215100201","4","0","1","0","0","0","1","0","0","0",""
"0","0","2","0","","0","7","3","24","215100202","1","1","1","0","0","0","1","0","0","0",""
"0","0","2","0","","-330","7","3","2","215100203","7","0","1","0","0","0","1","0","0","0",""
"1000","0","1","0","","250","3","1","3","215100204","3","0","1","2160","0","0","99","0","0","0",""
"0","0","1","0","","0.5","4","1","92","215200101","0","0","1","1700","0","0","1","0","0","0",""
"3.5","0","1","0","","20","4","1","1","215200102","1","0.2","1","1700","0.0002","0","1","0","0","0",""
"0","0","2","0","","100","7","3","17","215200201","4","0","1","0","0","0","1","0","0","0",""
"0","0","2","0","","0","7","3","24","215200202","1","1","1","0","0","0","1","0","0","0",""
"0","0","2","0","","-330","7","3","2","215200203","7","0","1","0","0","0","1","0","0","0",""
"1000","0","1","0","","250","3","1","3","215200204","3","0","1","2160","0","0","99","0","0","0",""
"0.01","1","1","1","","2","3","3","10","215400101","11","0","1","3000","12","0","99","0","0","0",""
"0.01","1","1","1","","2","3","3","10","215400102","31","0","1","3000","12","0","99","0","0","0",""
"0","0","2","0","","100","7","3","17","215400201","8","0","1","0","0","0","1","0","0","0",""
"0","1","1","0","","2","3","3","10","215400202","10","60","1","-1","12","0","99","0","0","0",""
"0","1","1","0","","2","3","3","10","215400203","30","60","1","-1","12","0","99","0","0","0",""
"0","0","2","0","","0","7","2","30","215400204","1","0","1","0","0","0","1","0","0","0",""
"1","0","2","0","","100","7","1","17","215400301","3","0","1","0","0","0","1","0","0","0",""
"0","0","2","0","","90","7","1","54","215400302","0","0","1","0","0","0","1","0","0","0",""
"0","0","2","0","","90","7","1","54","215500101","0","0","1","0","0","0","1","0","0","0",""
"3.5","0","1","0","","60","8","3","1","215500102","1","0.6","1","3000","0.0012","0","1","0","0","0",""
"0","0","1","0","","0","8","3","92","215500103","0","0","1","3000","0","0","1","0","0","0",""
"10.5","0","1","0","","70","1","3","9","215500104","3","0.7","1","3000","0","0","1","0","0","0",""
"10.5","0","1","0","","70","1","3","9","215500105","2","0.7","1","3000","0","0","1","0","0","0",""
"10.5","0","1","0","","70","1","3","9","215500106","1","0.7","1","3000","0","0","1","0","0","0",""
"0","0","2","0","","0","7","3","30","215500107","1","0","1","0","0","0","1","0","0","0",""
"0","0","2","0","","100","7","1","17","215500201","8","0","1","0","0","0","1","0","0","0",""
"0","1","2","0","","3","24","3","46","215500202","1","0","1","3000","0","0","1","0","0","0",""
"10.5","0","2","0","","100","24","3","9","215500203","3","100","1","3000","0","0","1","0","0","0",""
"10.5","0","2","0","","100","24","3","9","215500204","2","100","1","3000","0","0","1","0","0","0",""
"10.5","0","2","0","","100","24","3","9","215500205","1","100","1","3000","0","0","1","0","0","0",""
"1","0","2","0","","100","7","1","17","215500301","3","0","1","0","0","0","1","0","0","0",""
"0","0","2","0","","90","7","1","54","215500302","0","0","1","0","0","0","1","0","0","0",""
"0","0","2","0","","90","7","1","54","215600101","0","0","1","0","0","0","1","0","0","0",""
"0","0","1","0","","0.5","3","3","92","215600102","0","0","1","3000","0","0","99","0","0","0",""
"1.5","0","1","0","","120","3","3","1","215600103","1","1.2","1","3000","0.0012","0","99","0","0","0",""
"3","0","1","0","","0","3","3","8","215600104","7","0","1","3000","0","0","99","0","0","0",""
"0","0","2","0","","0","7","3","30","215600105","1","0","1","0","0","0","1","0","0","0",""
"0","0","2","0","","100","7","1","17","215600201","8","0","1","0","0","0","1","0","0","0",""
"0","0","2","99999","","3000000","24","3","1","215600202","1","0","1","3000","0","0","1","0","0","0",""
"1","0","2","0","","100","7","1","17","215600301","3","0","1","0","0","0","1","0","0","0",""
"0","0","2","0","","90","7","1","54","215600302","0","0","1","0","0","0","1","0","0","0",""
"30","0","2","0","","2","7","3","8","215700101","2","0","1","0","0","0","1","0","0","0",""
"0","0","1","0","","0.5","3","1","92","215700201","0","0","1","3000","0","0","1","0","0","0",""
"3.5","0","1","0","","60","3","1","1","215700202","1","0.6","1","3000","0.0012","0","1","0","0","0",""
"10","1","2","0","","1","24","3","10","215700301","20","0","1","3000","3","0","1","0","0","0",""
"10","1","2","0","","1","24","3","10","215700302","40","0","1","3000","3","0","1","0","0","0",""
