fa98616cf71b0f0680352ac6eb27f8fab6d6b8bdbe5880b5ad74da6bc7a5fb74,efa0048f251249567ce0a105b588f2c6db3d98da1ccda1db49879f492c272020,8936ed008de271a8bddb6bc6842b075f9a501ce1039e10071184d5fcabc782c7,6007fd3d9f30efd0bc3439329754e03636bc86d3c2f26b588b7b2dc0404e9fcb,2ccb0778ee7fa7561603f1bf3eb47c8464b1cd4e530d839567c428a05b1a8591,da78ff28fff3ab816cc8040f48e37557629ef8ba6b0faaa8c07049818dcde60e,b255b55d191023a6d75f15dca805d5dd753abe84d3406def49f6fdae7efddaf6,13a6e6e128fb9264ff5b0263a9d7b4f6b8d80c9d83596d75be60c789596b95af,4df3640d49fc2de996042e988c6abba215b4d9192d4def2cadfe7e1736baa1c8,6bb6a79cff394a492997ad67afcce0dae5250953d8e125426a7f545198edab35,bdf81f32215eb3a2e41147e76c48ec619708adbfb333aee28d4e8fd32fa651d2,d19dc3f71c73d8b0b361d0a7f49add5c87238b18dc1089f07356c5c498f1037c,79788a8d5a8bf4a9f661cc98de46915499973ad5d234d5757e968bc1dce2cd98,6f0a31d7e7785b6279c8852bb3b009c0619b0050ef5c53bb9521c1a075612aca,bbbc67763f08d8ee7afc9a09a76db988d8c7a894674e9b8be6ebc3fe4a6a07d1,e911cc62007b1912b9c5d68c462a7b786f518be2e5d7bc3d62872d70fe3e9e3f,fd931fc59ef93f444c8cbab8666a4649e825d1dab132eca924ab9fb17949df7e,dbeb982276d177916c1907af7bfc93d8444054d403e25673e5f6a60245ab66ef,1e710873f41e47b2abed5120fe3b999a9fadce9251237d84f450cec036a5b204,737e86bd60ee4b6c896b26619fc2d390311f5937ff3a18fcfda320a9346b3976,7a74b0584dc02a69d7d5dbaa979b12b3cc4b5b39dee58f9921d0063552f6afb2,faf380bce6623e47cb6f73fd7cd935e3ebce0220281b5b40ab455a0e5e4ff515,3c6bacb4c9bb354817207030f2a069cd746aac0b4ddb960dcab573074fb8ae87,cd02bb85027eed335cceb2ec365f28120f1e94fde2eafafd9a117dc951a3ca11
"1","18","31420601","1","0","1","1001","1002","1","1","1","1002","1","0","1","1002","1","1001","1002","16","1","1002","1001","314203"
"1","7","31430001","1","0","0","0","0","0","0","0","1002","1","0","0","0","1","0","1001","1","0","0","1","314300"
"1","7","31430101","1","0","0","0","0","0","0","0","1002","1","0","0","0","1","0","1001","1","0","0","1","314301"
"1","6","31430201","1","0","0","0","0","0","0","0","0","1","0","0","0","1002","0","1001","1","0","0","1","314302"
"1006","9","31430301","1006","0","0","0","0","0","0","0","1006","1002","0","1001","0","1006","1006","1006","2","0","0","1006","314303"
"1","2","31430401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","314304"
"1001","2","31430501","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1001","314305"
"1001","6","31430601","1006","0","0","0","0","0","0","0","0","1002","0","0","0","1006","0","1006","1","0","0","1006","314306"
"1","9","31440001","1005","0","0","0","0","0","0","0","1007","1003","0","1008","0","1006","1009","1002","1","0","0","1001","314400"
"1002","13","31440101","1005","0","0","0","0","1005","1002","0","1005","1001","0","1001","1005","1002","1002","1005","10","0","1005","1005","314401"
"1002","13","31440201","1005","0","0","0","0","1005","1002","0","1005","1001","0","1001","1005","1002","1002","1005","10","0","1005","1005","314402"
"1002","13","31440301","1005","0","0","0","0","1005","1002","0","1005","1001","0","1001","1005","1002","1002","1005","10","0","1005","1005","314403"
"1003","3","31440401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1002","2","0","0","1002","314404"
"1002","3","31440501","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1002","2","0","0","1002","314405"
"1002","13","31440601","1001","0","0","0","0","1005","1002","0","1005","1002","0","1002","1005","1005","1001","1005","10","0","1005","1005","314406"
"1","5","31450001","1005","0","0","0","0","0","0","0","0","1004","0","0","0","0","0","1002","2","0","0","1001","314500"
"1","11","31450101","1","0","0","0","0","1002","0","0","1","1002","0","1","1","1","1001","1001","5","0","0","1","314501"
"1","10","31450201","1","0","0","0","0","1002","0","0","1","1002","0","1","0","1","1001","1001","5","0","0","1","314502"
"1","13","31450301","1","0","0","0","0","1002","1","0","1","1002","0","1","1","1","1001","1001","5","0","1002","1","314503"
"1","11","31450401","1","0","0","0","0","1","0","0","1","1","0","1","1","1","1004","1","10","0","0","1","314504"
"1","10","31450501","1001","0","0","0","0","1005","0","0","1005","1","0","1","0","1","1","1005","5","0","0","1","314505"
"1","13","31450601","1","0","0","0","0","1002","1","0","1","1002","0","1","1","1","1001","1001","6","0","1002","1","314506"
"1","2","31460001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","314600"
"1","8","31460101","1","0","0","0","0","0","0","0","1","1","0","1003","0","1001","0","1001","1","0","0","1","314601"
"1","7","31460201","1003","0","0","0","0","0","0","0","1001","1","0","0","0","1","0","1001","1","0","0","1","314602"
"1007","8","31460301","1003","0","0","0","0","0","0","0","1001","1007","0","1007","0","1007","0","1007","1","0","0","1001","314603"
"1006","7","31460401","1009","0","0","0","0","0","0","0","1005","1009","0","0","0","1009","0","1009","3","0","0","1009","314604"
"1004","4","31460501","0","0","0","0","0","0","0","0","0","1005","0","0","0","0","0","1006","1","0","0","1005","314605"
"1007","10","31460601","1007","0","0","0","0","1007","0","0","1003","1001","0","1007","0","1007","1001","1007","1","0","0","1003","314606"
"1002","6","31470001","1005","0","0","0","0","0","0","0","0","1004","0","0","0","1006","0","1003","2","0","0","1001","314700"
"1003","13","31470101","1004","0","1009","0","0","1009","1009","0","1009","1009","1009","1009","1005","1009","1009","1009","12","0","1009","1003","314701"
"1003","13","31470201","1006","0","1009","0","0","1009","1009","0","1009","1009","1009","1009","1007","1009","1009","1009","12","0","1009","1003","314702"
"1003","14","31470301","1001","0","1009","0","0","1009","1002","0","1009","1009","1009","1009","1009","1009","1002","1009","13","0","1009","1003","314703"
"1010","7","31470401","1","0","0","0","0","0","0","0","1","1","0","0","0","1","0","1","6","0","0","1010","314704"
"1010","9","31470501","1002","0","0","0","0","0","0","0","1003","1009","0","1009","0","1009","1009","1001","8","0","0","1010","314705"
"1010","14","31470601","1004","0","1009","0","0","1009","1006","0","1009","1009","1009","1005","1009","1009","1009","1009","13","0","1009","1010","314706"
"1001","2","31480001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1002","314800"
"1001","5","31480101","1001","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1002","2","0","0","1002","314801"
"1001","5","31480201","1001","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1002","2","0","0","1002","314802"
"1002","5","31480301","1001","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1002","1","0","0","1002","314803"
"1002","4","31480401","0","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1002","1","0","0","1002","314804"
"1004","5","31480501","1004","0","0","0","0","0","0","0","0","1004","0","0","0","0","0","1004","1","0","0","1004","314805"
"1005","4","31480502","0","0","0","0","0","0","0","0","0","1005","0","0","0","0","0","1005","1","0","0","1005","314805"
"1001","6","31480601","1002","0","0","0","0","0","0","0","0","1001","0","0","0","1002","0","1002","1","0","0","1002","314806"
"1010","19","31480701","1010","1010","1002","1010","1008","1002","1002","1010","1010","1002","0","1002","1010","1002","1010","1010","2","1002","1010","1002","314807"
"1010","17","31480702","1010","0","1001","1010","0","1002","1002","1010","1010","1002","0","1001","1010","1002","1010","1010","2","1008","1010","1001","314807"
"1004","8","31480703","1005","0","0","0","0","0","0","0","1002","1002","0","1005","0","1002","0","1002","2","0","0","1008","314807"
"1001","3","31490101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","2","0","0","1001","314901"
"1003","3","31490102","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1004","2","0","0","1004","314901"
"1001","1","31500101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","315001"
"1004","11","31500201","1004","0","0","0","0","1004","0","0","1004","1004","0","1004","1004","1001","1002","1002","3","0","0","1004","315002"
"1004","10","31500202","1002","0","0","0","0","1004","0","0","1004","1004","0","1001","0","1004","1004","1004","3","0","0","1001","315002"
"1004","11","31500301","1004","0","0","0","0","1004","0","0","1004","1004","0","1004","1004","1001","1002","1002","3","0","0","1004","315003"
"1004","10","31500302","1002","0","0","0","0","1004","0","0","1004","1004","0","1001","0","1004","1004","1004","3","0","0","1001","315003"
"1004","11","31500401","1004","0","0","0","0","1004","0","0","1004","1004","0","1004","1004","1001","1002","1002","3","0","0","1004","315004"
"1004","10","31500402","1002","0","0","0","0","1004","0","0","1004","1004","0","1001","0","1004","1004","1004","3","0","0","1001","315004"
"1001","2","31510001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1002","315100"
"1007","10","31510101","1007","0","0","0","0","1007","0","0","1007","1007","0","1007","0","1007","1007","1007","2","0","0","1001","315101"
"1003","13","31510102","1004","0","0","0","0","1004","1004","0","1004","1004","0","1004","1004","1004","1004","1001","3","0","1004","1002","315101"
"1009","13","31510201","1002","0","0","0","0","1009","1009","0","1009","1009","0","1009","1009","1009","1009","1009","2","0","1009","1001","315102"
"1003","15","31510202","1004","0","1004","1004","0","1004","1004","0","1004","1004","1004","1004","1002","1004","1004","1001","3","0","1004","1002","315102"
"1005","10","31510301","1005","0","0","0","0","1005","0","0","1005","1002","0","1005","0","1005","1005","1005","2","0","0","1001","315103"
"1003","15","31510302","1004","0","1004","1004","0","1004","1004","0","1004","1004","1004","1004","1002","1001","1004","1004","3","0","1004","1002","315103"
"1006","3","31510401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1004","2","0","0","1004","315104"
"1004","2","31510501","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1004","315105"
"1007","9","31510601","1007","0","0","0","0","0","0","0","1007","1001","0","1001","0","1002","1007","1007","2","0","0","1001","315106"
"1003","11","31510602","1004","0","0","0","0","1001","0","0","1001","1004","0","1001","1001","1002","1002","1001","6","0","0","1004","315106"
"1001","2","31520001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1002","315200"
"1002","5","31520101","1001","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1002","1","0","0","1002","315201"
"1002","4","31520201","0","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1002","2","0","0","1001","315202"
"1002","4","31520301","0","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1002","2","0","0","1001","315203"
"1002","2","31520401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1002","315204"
"1001","2","31520501","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1001","315205"
"1002","11","31520601","1002","0","0","0","0","1002","0","0","1002","1002","0","1002","1002","1002","1002","1002","2","0","0","1001","315206"
"1005","7","31530001","1005","0","0","0","0","0","0","0","1005","1005","0","0","0","1001","0","1002","3","0","0","1001","315300"
"1005","6","31540001","1003","0","0","0","0","0","0","0","0","1003","0","0","0","1003","0","1001","1","0","0","1003","315400"
"1005","11","31540101","1001","0","0","0","0","1","0","0","1","1","0","1","1001","1","1005","1","6","0","0","1","315401"
"1","9","31540102","1001","0","0","0","0","0","0","0","1","1","0","1","0","1","1","1005","1","0","0","1003","315401"
"1005","11","31540201","1001","0","0","0","0","1","0","0","1","1","0","1","1001","1","1005","1","6","0","0","1","315402"
"1","7","31540202","1001","0","0","0","0","0","0","0","1","1","0","0","0","1","0","1005","1","0","0","1003","315402"
"1005","11","31540301","1001","0","0","0","0","1004","0","0","1004","1004","0","1004","1001","1004","1005","1004","6","0","0","1004","315403"
"1004","7","31540302","1001","0","0","0","0","0","0","0","1004","1004","0","0","0","1004","0","1005","1","0","0","1003","315403"
"1003","15","31540401","1008","0","1005","1005","0","1005","1006","0","1006","1005","1005","1005","1005","1005","1009","1005","10","0","1005","1006","315404"
"1010","6","31540501","1010","0","0","0","0","0","0","0","0","1010","0","0","0","1010","0","1010","2","0","0","1006","315405"
"1006","8","31540601","1005","0","0","0","0","0","0","0","1005","1001","0","1001","0","1005","0","1005","1","0","0","1005","315406"
"1005","10","31540602","1001","0","0","0","0","1001","0","0","1004","1005","0","1006","0","1005","1005","1006","1","0","0","1004","315406"
"1004","8","31540701","1005","0","0","0","0","0","0","0","1005","1001","0","1001","0","1005","0","1005","1","0","0","1005","315407"
"1005","4","31540702","0","0","0","0","0","0","0","0","0","1001","0","0","0","0","0","1005","1","0","0","1004","315407"
"1004","5","31550001","1004","0","0","0","0","0","0","0","0","1004","0","0","0","0","0","1004","1","0","0","1004","315500"
"1004","5","31550101","1004","0","0","0","0","0","0","0","0","1004","0","0","0","0","0","1004","1","0","0","1001","315501"
"1004","5","31550201","1004","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1004","1","0","0","1001","315502"
"1004","5","31550301","1004","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1004","1","0","0","1001","315503"
"1004","5","31550401","1004","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1004","1","0","0","1001","315504"
"1004","5","31560001","1004","0","0","0","0","0","0","0","0","1004","0","0","0","0","0","1004","1","0","0","1004","315600"
"1004","5","31560101","1004","0","0","0","0","0","0","0","0","1004","0","0","0","0","0","1004","1","0","0","1001","315601"
"1004","5","31560201","1004","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1004","1","0","0","1001","315602"
"1004","5","31560301","1004","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1004","1","0","0","1001","315603"
"1004","5","31560401","1004","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1004","1","0","0","1001","315604"
"1004","5","31570001","1004","0","0","0","0","0","0","0","0","1004","0","0","0","0","0","1004","1","0","0","1004","315700"
"1004","5","31570101","1004","0","0","0","0","0","0","0","0","1004","0","0","0","0","0","1004","1","0","0","1001","315701"
"1004","5","31570201","1004","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1004","1","0","0","1001","315702"
"1004","5","31570301","1004","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1004","1","0","0","1001","315703"
"1004","5","31570401","1004","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1004","1","0","0","1001","315704"
"1004","5","31580001","1004","0","0","0","0","0","0","0","0","1004","0","0","0","0","0","1004","1","0","0","1004","315800"
"1004","5","31580101","1004","0","0","0","0","0","0","0","0","1004","0","0","0","0","0","1004","1","0","0","1001","315801"
"1004","5","31580201","1004","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1004","1","0","0","1001","315802"
"1004","5","31580301","1004","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1004","1","0","0","1001","315803"
"1004","5","31580401","1004","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1004","1","0","0","1001","315804"
"1004","5","31590001","1004","0","0","0","0","0","0","0","0","1004","0","0","0","0","0","1004","1","0","0","1004","315900"
"1004","5","31590101","1004","0","0","0","0","0","0","0","0","1004","0","0","0","0","0","1004","1","0","0","1001","315901"
"1004","5","31590201","1004","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1004","1","0","0","1001","315902"
"1004","5","31590301","1004","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1004","1","0","0","1001","315903"
"1004","5","31590401","1004","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1004","1","0","0","1001","315904"
"1001","5","31600001","0","0","0","0","0","0","0","0","0","1005","0","0","0","0","0","1004","1","0","0","1002","316000"
"1001","4","31600101","0","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1005","1","0","0","1005","316001"
"1004","7","31600102","1005","0","0","0","0","0","0","0","1001","1005","0","0","0","1005","0","1005","2","0","0","1002","316001"
"1001","4","31600201","0","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1005","1","0","0","1005","316002"
"1004","6","31600202","1005","0","0","0","0","0","0","0","0","1005","0","0","0","1005","0","1001","2","0","0","1002","316002"
"1001","7","31600301","1001","0","0","0","0","0","0","0","1002","1002","0","0","0","1005","0","1005","5","0","0","1005","316003"
"1004","5","31600302","1005","0","0","0","0","0","0","0","0","1005","0","0","0","0","0","1001","2","0","0","1002","316003"
"1001","4","31600401","0","0","0","0","0","0","0","0","0","1006","0","0","0","0","0","1005","1","0","0","1006","316004"
"1005","4","31600501","0","0","0","0","0","0","0","0","0","1001","0","0","0","0","0","1005","1","0","0","1005","316005"
"1001","7","31600601","1001","0","0","0","0","0","0","0","1002","1002","0","0","0","1005","0","1005","5","0","0","1005","316006"
"1004","5","31600602","1005","0","0","0","0","0","0","0","0","1005","0","0","0","0","0","1001","2","0","0","1002","316006"
"1001","14","31610001","1002","0","0","0","0","1002","1002","0","1002","1001","1002","1001","1001","1001","1002","1002","10","0","1001","1001","316100"
"1001","14","31610002","1002","0","0","0","0","1002","1002","0","1002","1001","1002","1001","1001","1001","1002","1002","10","0","1001","1001","316100"
"1002","5","31610101","1002","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1001","1","0","0","1002","316101"
"1001","5","31610201","1002","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1002","1","0","0","1002","316102"
"1001","5","31610301","1002","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1002","1","0","0","1002","316103"
"1001","2","31620001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1004","316200"
"1004","7","31620101","1004","0","0","0","0","0","0","0","1001","1004","0","0","0","1004","0","1004","3","0","0","1001","316201"
"1004","7","31620201","1004","0","0","0","0","0","0","0","1001","1004","0","0","0","1004","0","1004","3","0","0","1001","316202"
"1004","6","31620301","1004","0","0","0","0","0","0","0","0","1004","0","0","0","1001","0","1004","3","0","0","1001","316203"
"1002","3","31620401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1006","2","0","0","1006","316204"
"1004","8","31620501","1004","0","0","0","0","0","0","0","1004","1006","0","1006","0","1004","0","1004","5","0","0","1004","316205"
"1004","6","31620601","1004","0","0","0","0","0","0","0","0","1004","0","0","0","1001","0","1004","3","0","0","1001","316206"
"1004","5","31620701","1004","0","0","0","0","0","0","0","0","1004","0","0","0","0","0","1001","1","0","0","1002","316207"
"1002","6","31620801","1004","0","0","0","0","0","0","0","0","1004","0","0","0","1004","0","1004","1","0","0","1001","316208"
"1002","6","31620901","1004","0","0","0","0","0","0","0","0","1001","0","0","0","1004","0","1004","2","0","0","1004","316209"
