c32a348ebad072dc36a59a8388bca3ec7d4b98b37f5462d4a0636ee76777c053,3acd858450f8d27a5f436730a1c095631655a63be8534ba30269733dcfae2332,8fb810fca8059d81378d7aa28387eb1b91e162a3db8b437dbbbcca57dc9b8fcc,97c03b2b92ec1c459346da14ee7aa7236af1a32f152e3a895edcfdb09a0376e9,c5df290d8edb4f96ffdb0ab6b9db5079e85b9b3e1d7921fac7a63ba51b6de996,867469c1987828434a5a8647adad17e0ef6e65d5682f273c484a2f797d360e15,9872f622a53958e73133737920a836c56aac4bbdf745582a140c195cb1104216,eec6841347ed62cd19c49e2fd9529939e250e2ce8317990bb91d74f9718b9d99,2f8f303890dc2630b772f0f2b024da13e90691ecb5e6091ab041f2b38928386f,71866b8d9182bdecbf57f9ed5df9fff895b403207783dad1719b2a80ba90de3a,de9c4b2d0cceab126d522f8d998a1ca58d9b5b7f67f68da44b2e9946e26610d0,02907b7337da1c47436d7f17047cda2900d0cb122000d43cfea897b3b0efe7ad,947c333b43bf6080c92f22454152b7408fe02134a671a3aeb356b45f25df7e4b,f13d810bd04c67eba562e638112b27a4eda6a0b719b297436de8d10ac5e2af9f,02a3eade4fb082ec8bbe04e882023cf1a85f57a15e39d57711287c0062fc13ec,db7a163276789ee67cb20a8a3272b214d800000fbcbe8f292e8451c6ac428bfd,c12f9e7f0a48b7b640eb765dc0882be79f0b47f79324f07b6ec0c0ea7866e5d0,5f27ad92608cd950d76431e403ffd2a121c6fa5a6d73035f251f5d98c51f6b75,22f78f843351413c3037c57dbc2fe539e774fa871eebb606b07d4d0642a2652b,91d0651e22969b9011e0d15159fb07d3fe42f5398a7bd28d4ff9e5b00d314ecc,71028d0507de0effb9f04b6fbb75009e814a75614befd78534d67ff3f53b6f2d,def933487ffe40ee7811e9f150717b1ce50f34f24d4359de3f3f0827619c6aa7,db7ab7884a10a8f54f7ab32aa0ebf4b4f434ef4e3c7c4cd18697d7e96535b444,5ca203a2be6aacd785af9dae86d0994ca389f0fc0d93c168c7dbfdefc77d88ab,7d06b7ea5244493fb29f5e22fb6239156c3329f1b10a026c262f12fe3e477f3e,7cd7900a8039a4d8bcbcbbae07e187e6f82783c6a18ccb8fd34cf66934458527,9f69b2206a01cf759da6d505c8726700162e09a7cad765d1aa6922fc692c58dc,aac63f500550a86af32cbb2de77103f0d4af9cd28433dc7588a367ad5b3792b3,1dc99eaba75be72c82e9cf5d93093fa1c0d978d6a47960fa5a47a022061ceb4a,e615f98682eb354867811253e46425f2f0db99f95a34dd8cb832095ac5526180,5712028945c838f2cf61a76fd61c1704f7e5ea2b0934ee5de51199cf07b50b6e,05a45c0c7ef111642c285f7517f37e0dbbce9ef002777152a7aeae78d4c8e808,f86cc25e415130d87802bc2b3667e59f321aeeb09b86d816d818b62ffb574887,7322849749a0b601dd5d39bd69a42d6e581e05737889904bc11aecbcf2f3c37f,126771072ecf7913ce7889ece4ae549a811f630cd46fb072fe7f9b36c7f89e3d,068eb5f255a74ad3af24ef065bc4d120a5df05302daf51b9d0967518d736c6a7,21465b91bbfc35f0bd8f979cbce3886ef31bb1bbc91c5481e9df9ef27f8df9f9,4e0201d550564f30f3a7aa4be48dc5c3c89e3d082ee7cabb1a7be1149cdf3ad3,f9a2e2c3513bb2de21d0272b76144cf91291666bc29fe88dc90a31317bc8131c,87ffeb38e2412c6dcd4b461cca5cdb19eb4c698e2a3c344206488b1bc22d8396,82527ae93825f0d7bb4c27d20b00e565182b43819194c2d7292e2f1bd1c9467a,4a7eff5d0dc0ff25214e7566b743329412977987bb77bd29d7def973e7bc53f2,016c20df29f5664ac51136c0062966777a4e05466c59df53e382c75f08ce3c84,2ae4316a6a3cd76a5dcc6eedd999f972adefee0a0ae5e4458593e5141a2af2c7,8ca709b94094f87f75dca82258a5932e0893932e617148eb3cfe22077db1c090,4d6436a1358f602a9efd6086f02e20735c57efd8aeced0520ee84a7feced6edb,be72ac63dcf20922a37d25845fe7a7f5823db5171226034aab13adb21f2777b2
"81013602","0","0","10136201","5136302","1","510332","1","0","0","-50","0","0.8","BOSS戰（HARD）","bgm_MC114","0","1","-10","0.8","100000","0","1","30","-127","610136021","81013602","10136","1013602","2","2024/06/01 16:00:00","0","1","0","145","610136002","100","0","0.03","2024/06/29 15:59:59","-215","0","10136201","0.8","bgm_MC114","1.5","0","90"
"81013602","0","1","10136301","5136308","1","510333","1","0","0","-50","0","0.8","Boss戰（VERY HARD）","bgm_MC114","0","1","-70","0.8","100000","0","1","30","480","610136031","81013602","10136","1013603","3","2024/06/01 16:00:00","0","1","0","480","610136003","100","0","0.03","2024/06/29 15:59:59","-86","0","10136201","0.8","bgm_MC114","1.5","0","90"
"81013602","0","0","10136401","0","0","0","1","0","0","-54","0","0","0","bgm_MC114","0","0","0","0","100000","0","1","0","0","610136041","81013602","10136","1013604","4","2024/06/01 16:00:00","0","1","0","0","610136004","100","0","0.03","2024/06/29 15:59:59","0","0","0","0","bgm_MC114","1","0","90"
"81013602","0","0","10136401","0","0","0","1","1","0","-54","0","0","0","bgm_MC114","0","0","0","0","100000","0","1","0","0","610136041","81013602","10136","1013605","5","2024/06/01 16:00:00","0","1","0","0","610136004","100","0","0.03","2024/06/29 15:59:59","0","0","0","0","bgm_MC114","1","0","90"
"81013602","0","0","0","0","0","0","1","1","0","-25","0","0","0","bgm_MC114","0","0","0","0","0","0","1","0","0","610136061","81013602","10136","1013606","6","2024/06/01 16:00:00","0","1","0","0","610136007","100","0","0","2024/06/29 15:59:59","0","0","0","0","bgm_MC114","1.85","0","90"
"81013701","0","0","10137101","5137301","1","510331","1","0","0","0","0","0","BOSS戰（NORMAL）","bgm_MC115","0","1","-85","0.5","100000","0","1.2","20","837","610137011","81013701","10137","1013701","1","2024/06/08 16:00:00","0","1","0","800","610137001","65","0","0.03","2024/06/29 15:59:59","-52","0","10137101","0","bgm_MC115","0.85","0","90"
"81013702","0","0","10137201","5137302","1","510332","1","0","0","0","0","0","BOSS戰（HARD）","bgm_MC115","0","1","110","0.5","100000","0","1.2","30","-77","610137021","81013702","10137","1013702","2","2024/06/08 16:00:00","0","1","0","720","610137002","65","0","0.03","2024/06/29 15:59:59","30","0","10137201","0","bgm_MC115","0.85","0","90"
"81013702","0","1","10137301","5137308","1","510333","1","0","0","0","0","0","Boss戰（VERY HARD）","bgm_MC115","0","1","-40","0.5","100000","0","1.2","30","421","610137031","81013702","10137","1013703","3","2024/06/08 16:00:00","0","1","0","490","610137003","65","0","0.03","2024/06/29 15:59:59","-90","0","10137201","0","bgm_MC115","0.85","0","90"
"81013702","0","0","10137401","0","0","0","1","0","0","-20","0","0","0","bgm_MC115","0","0","0","0","100000","0","1","0","0","610137041","81013702","10137","1013704","4","2024/06/08 16:00:00","0","1","0","0","610137004","65","0","0.03","2024/06/29 15:59:59","0","0","0","0","bgm_MC115","1.2","0","90"
"81013702","0","0","10137401","0","0","0","1","1","0","-20","0","0","0","bgm_MC115","0","0","0","0","100000","0","1","0","0","610137041","81013702","10137","1013705","5","2024/06/08 16:00:00","0","1","0","0","610137004","65","0","0.03","2024/06/29 15:59:59","0","0","0","0","bgm_MC115","1.2","0","90"
"81013702","0","0","0","0","0","0","1","1","0","-25","0","0","0","bgm_MC115","0","0","0","0","0","0","1","0","0","610137061","81013702","10137","1013706","6","2024/06/08 16:00:00","0","1","0","0","610137007","65","0","0","2024/06/29 15:59:59","0","0","0","0","bgm_MC115","1.85","0","90"
"103131","0","0","10138101","5110301","1","510331","1","1","0","-54","0","1.3","BOSS戰（NORMAL）","bgm_M664","0","1","-85","0.5","100000","0","1","20","850","610138011","103131","10138","1013801","1","2024/06/10 16:00:00","30","1","0","800","610138001","440","0","0.03","2024/06/27 15:59:59","-75","0","10138101","1","bgm_M664","1","0","90"
"103141","0","0","10138201","5110302","1","510332","1","1","0","-54","0","1.3","BOSS戰（HARD）","bgm_M664","0","1","-10","0.5","100000","0","1","30","-231","610138021","103141","10138","1013802","2","2024/06/10 16:00:00","30","1","0","145","610138002","440","0","0.03","2024/06/27 15:59:59","21","0","10138201","1","bgm_M664","1","0","90"
"103141","0","1","10138301","5110308","1","510333","1","1","0","-54","0","1.3","Boss戰（VERY HARD）","bgm_M664","0","1","-70","0.5","100000","0","1","30","479","610138031","103141","10138","1013803","3","2024/06/10 16:00:00","30","1","0","480","610138003","440","0","0.03","2024/06/27 15:59:59","-47","0","10138201","1","bgm_M664","1","0","90"
"103141","0","0","10138401","0","0","0","1","1","0","-54","0","0","0","bgm_M664","0","0","0","0","100000","0","1","0","0","610138041","103141","10138","1013804","4","2024/06/10 16:00:00","0","1","0","0","610138004","440","0","0.03","2024/06/27 15:59:59","0","0","0","0","bgm_M664","1","0","90"
"103141","0","0","10138401","0","0","0","1","1","0","-54","0","0","0","bgm_M664","0","0","0","0","100000","0","1","0","0","610138041","103141","10138","1013805","5","2024/06/10 16:00:00","0","1","0","0","610138004","440","0","0.03","2024/06/27 15:59:59","0","0","0","0","bgm_M664","1","0","90"
"103151","0","0","10139101","5111301","1","510431","1","1","0","-78","0","1","BOSS戰（NORMAL）","bgm_M665","0","1","-85","0.65","100000","0","1","20","515","610139011","103153","10139","1013901","1","2024/06/15 16:00:00","0","1","0","770","610139001","255","0","0.03","2024/06/27 15:59:59","-83","0","10139102","0.9","bgm_M665","1.35","0","90"
"103161","0","0","10139201","5111302","1","510432","1","1","0","-78","0","1","BOSS戰（HARD）","bgm_M665","0","1","110","0.65","100000","0","1","30","-55","610139021","103163","10139","1013902","2","2024/06/15 16:00:00","0","1","0","720","610139002","255","0","0.03","2024/06/27 15:59:59","6","0","10139201","0.67","bgm_M665","1.35","0","90"
"103161","0","1","10139301","5111308","1","510432","1","1","0","-78","0","1","Boss戰（VERY HARD）","bgm_M665","0","1","-40","0.65","100000","0","1","30","500","610139031","103163","10139","1013903","3","2024/06/15 16:00:00","0","1","0","490","610139003","255","0","0.03","2024/06/27 15:59:59","-85","0","10139201","0.69","bgm_M665","1.35","0","90"
"103161","0","0","10139401","0","0","0","1","1","0","-20","0","0","0","bgm_M665","0","0","0","0","100000","0","1","0","0","610139041","103163","10139","1013904","4","2024/06/15 16:00:00","0","1","0","0","610139004","255","0","0.03","2024/06/27 15:59:59","0","0","0","0","bgm_M665","1.2","0","90"
"103161","0","0","10139401","0","0","0","1","1","0","-20","0","0","0","bgm_M665","0","0","0","0","100000","0","1","0","0","610139041","103163","10139","1013905","5","2024/06/15 16:00:00","0","1","0","0","610139004","255","0","0.03","2024/06/27 15:59:59","0","0","0","0","bgm_M665","1.2","0","90"
"101953","0","0","10140101","5140301","1","510462","1","0","0","0","0","0.68","BOSS戰（NORMAL）","bgm_MC126","0","1","-85","0.9","100000","0","1","20","467","610140011","101953","10140","1014001","1","2024/07/01 16:00:00","30","1","0","800","610140001","90","0","0.03","2024/07/17 15:59:59","-82","0","10140102","0.7","bgm_MC126","1.4","0","90"
"101953","0","0","10140201","5140302","1","510462","1","0","0","0","0","0.68","BOSS戰（HARD）","bgm_MC126","0","1","-10","0.9","100000","0","1","30","-287","610140021","101953","10140","1014002","2","2024/07/01 16:00:00","30","1","0","145","610140002","90","0","0.03","2024/07/17 15:59:59","34","0","10140201","0.55","bgm_MC126","1.4","0","90"
"101953","0","1","10140301","5140308","1","510462","1","0","0","0","0","0.68","Boss戰（VERY HARD）","bgm_MC126","0","1","-70","0.9","100000","0","1","30","524","610140031","101953","10140","1014003","3","2024/07/01 16:00:00","30","1","0","480","610140003","90","0","0.03","2024/07/17 15:59:59","-60","0","10140201","0.6","bgm_MC126","1.4","0","90"
"101953","0","0","10140401","0","0","0","1","0","0","0","0","0","0","bgm_MC126","0","0","0","0","100000","0","1","0","0","610140041","101953","10140","1014004","4","2024/07/01 16:00:00","0","1","0","0","610140004","90","0","0.03","2024/07/17 15:59:59","0","0","0","0","bgm_MC126","1.4","0","90"
"101953","0","0","10140401","0","0","0","1","1","0","0","0","0","0","bgm_MC126","0","0","0","0","100000","0","1","0","0","610140041","101953","10140","1014005","5","2024/07/01 16:00:00","0","1","0","0","610140004","90","0","0.03","2024/07/17 15:59:59","0","0","0","0","bgm_MC126","1.4","0","90"
"101953","0","0","0","0","0","0","1","1","0","0","0","0","0","bgm_MC126","0","0","0","0","0","0","1","0","0","610140061","101953","10140","1014006","6","2024/07/01 16:00:00","0","1","0","0","610140007","90","0","0","2024/07/17 15:59:59","0","0","0","0","bgm_MC126","1.4","0","90"
"81011401","0","0","10141101","5114301","1","510331","1","1","0","20","0","0.7","BOSS戰（NORMAL）","bgm_M671","0","1","-85","0.7","100000","-5","0.8","20","822","610141011","81011401","10141","1014101","1","2024/07/18 16:00:00","0","1","0","800","610141001","220","0","0.03","2024/07/28 15:59:59","-58","0","10141101","0.7","bgm_M671","1.25","0","90"
"81011402","0","0","10141201","5114302","1","510332","1","1","0","20","0","0.7","BOSS戰（HARD）","bgm_M671","0","1","-10","0.7","100000","-5","0.8","30","-242","610141021","81011402","10141","1014102","2","2024/07/18 16:00:00","0","1","0","145","610141002","220","0","0.03","2024/07/28 15:59:59","10","0","10141201","0.75","bgm_M671","1.25","0","90"
"81011402","0","1","10141301","5114308","1","510333","1","1","0","20","0","0.7","Boss戰（VERY HARD）","bgm_M671","0","1","-70","0.7","100000","-5","0.8","30","479","610141031","81011402","10141","1014103","3","2024/07/18 16:00:00","0","1","0","480","610141003","220","0","0.03","2024/07/28 15:59:59","-47","0","10141201","0.75","bgm_M671","1.25","0","90"
"81011402","0","0","10141401","0","0","0","1","1","0","-120","0","0","0","bgm_M671","0","0","0","0","100000","0","1","0","0","610141041","81011402","10141","1014104","4","2024/07/18 16:00:00","0","1","0","0","610141004","220","0","0.03","2024/07/28 15:59:59","0","0","0","0","bgm_M671","1.3","0","90"
"81011402","0","0","10141401","0","0","0","1","1","0","-120","0","0","0","bgm_M671","0","0","0","0","100000","0","1","0","0","610141041","81011402","10141","1014105","5","2024/07/18 16:00:00","0","1","0","0","610141004","220","0","0.03","2024/07/28 15:59:59","0","0","0","0","bgm_M671","1.3","0","90"
"100373","0","0","10142101","5142301","1","510331","1.15","0","0","-33","-5","0","BOSS戰（NORMAL）","bgm_MC139","0","1","-85","0.8","100000","0","1.15","20","613","610142011","100373","10142","1014201","1","2024/08/01 16:00:00","10","1","0","800","610142001","210","0","0.03","2024/08/17 15:59:59","-66","0","10142101","0","bgm_MC139","1.45","0","90"
"100383","0","0","10142201","5142302","1","510332","1.15","0","0","-33","-5","0.85","BOSS戰（HARD）","bgm_MC139","0","1","-10","0.8","100000","0","1.15","30","-282","610142021","100383","10142","1014202","2","2024/08/01 16:00:00","10","1","0","145","610142002","210","0","0.03","2024/08/17 15:59:59","-198","0","10142201","0.67","bgm_MC139","1.45","0","90"
"100383","0","1","10142301","5142308","1","510333","1.15","0","0","-33","-5","0.9","Boss戰（VERY HARD）","bgm_MC139","0","1","-70","0.8","100000","0","1.15","30","428","610142031","100383","10142","1014203","3","2024/08/01 16:00:00","10","1","0","480","610142003","210","0","0.03","2024/08/17 15:59:59","-91","0","10142201","0.72","bgm_MC139","1.45","0","90"
"100383","0","0","10142401","0","0","0","1","0","0","-33","0","0","0","bgm_MC139","0","0","0","0","100000","0","1","0","0","610142041","100383","10142","1014204","4","2024/08/01 16:00:00","0","1","0","0","610142004","210","0","0.03","2024/08/17 15:59:59","0","0","0","0","bgm_MC139","1.45","0","90"
"100383","0","0","10142401","0","0","0","1","1","0","-33","0","0","0","bgm_MC139","0","0","0","0","100000","0","1","0","0","610142041","100383","10142","1014205","5","2024/08/01 16:00:00","0","1","0","0","610142004","210","0","0.03","2024/08/17 15:59:59","0","0","0","0","bgm_MC139","1.45","0","90"
"100383","0","0","0","0","0","0","1","1","0","-33","0","0","0","bgm_MC139","0","0","0","0","0","0","1","0","0","610142061","100383","10142","1014206","6","2024/08/01 16:00:00","0","1","0","0","610142007","210","0","0","2024/08/17 15:59:59","0","0","0","0","bgm_MC139","1.45","0","90"
"102093","0","0","10143101","5116301","1","510331","1","1","0","-25","-10","0.7","BOSS戰（NORMAL）","bgm_MC020","0","1","-85","0.95","100000","0","1","20","912","610143011","102093","10143","1014301","1","2024/08/18 16:00:00","10","1","0","800","610143001","145","0","0.03","2024/08/28 15:59:59","-64","0","10143101","0.55","bgm_MC020","1.85","0","90"
"102113","0","0","10143201","5116302","1","510332","1","1","0","-25","-10","0.7","BOSS戰（HARD）","bgm_MC020","0","1","-10","0.95","100000","0","1","30","-267","610143021","102113","10143","1014302","2","2024/08/18 16:00:00","10","1","0","145","610143002","145","0","0.03","2024/08/28 15:59:59","28","0","10143201","0.55","bgm_MC020","1.85","0","90"
"102113","0","1","10143301","5116308","1","510333","1","1","0","-25","-10","0.7","Boss戰（VERY HARD）","bgm_MC020","0","1","-70","0.95","100000","0","1","30","478","610143031","102113","10143","1014303","3","2024/08/18 16:00:00","10","1","0","480","610143003","145","0","0.03","2024/08/28 15:59:59","-81","0","10143201","0.6","bgm_MC020","1.85","0","90"
"102113","0","0","10143401","0","0","0","1","1","0","-25","0","0","0","bgm_MC020","0","0","0","0","100000","0","1","0","0","610143041","102113","10143","1014304","4","2024/08/18 16:00:00","0","1","0","0","610143004","145","0","0.03","2024/08/28 15:59:59","0","0","0","0","bgm_MC020","1.85","0","90"
"102113","0","0","10143401","0","0","0","1","1","0","-25","0","0","0","bgm_MC020","0","0","0","0","100000","0","1","0","0","610143041","102113","10143","1014305","5","2024/08/18 16:00:00","0","1","0","0","610143004","145","0","0.03","2024/08/28 15:59:59","0","0","0","0","bgm_MC020","1.85","0","90"
"100023","0","0","10144101","5144301","1","510331","1.15","0","0","-33","-5","0","BOSS戰（NORMAL）","bgm_MC145","0","1","-85","0.68","100000","0","1.15","20","613","610144011","100023","10144","1014401","1","2024/09/01 16:00:00","10","1","0","800","610144001","210","0","0.03","2024/09/19 15:59:59","-66","0","10144101","0","bgm_MC145","1","0","90"
"100693","0","0","10144201","5144302","1","510332","1.15","0","0","-33","-5","1","BOSS戰（HARD）","bgm_MC145","0","1","-10","0.68","100000","0","1.15","30","-282","610144021","100693","10144","1014402","2","2024/09/01 16:00:00","10","1","0","145","610144002","210","0","0.03","2024/09/19 15:59:59","-198","0","10144201","1","bgm_MC145","1","0","90"
"100693","0","1","10144301","5144308","1","510333","1.15","0","0","-33","-5","1","Boss戰（VERY HARD）","bgm_MC145","0","1","-70","0.68","100000","0","1.15","30","459","610144031","100693","10144","1014403","3","2024/09/01 16:00:00","10","1","0","480","610144003","210","0","0.03","2024/09/19 15:59:59","-64","0","10144201","1","bgm_MC145","1","0","90"
"100693","0","0","10144401","0","0","0","1","0","0","-33","0","0","0","bgm_MC145","0","0","0","0","100000","0","1","0","0","610144041","100693","10144","1014404","4","2024/09/01 16:00:00","0","1","0","0","610144004","210","0","0.03","2024/09/19 15:59:59","0","0","0","0","bgm_MC145","1","0","90"
"100693","0","0","10144401","0","0","0","1","1","0","-33","0","0","0","bgm_MC145","0","0","0","0","100000","0","1","0","0","610144041","100693","10144","1014405","5","2024/09/01 16:00:00","0","1","0","0","610144004","210","0","0.03","2024/09/19 15:59:59","0","0","0","0","bgm_MC145","1","0","90"
"100693","0","0","0","0","0","0","1","1","0","-33","0","0","0","bgm_MC145","0","0","0","0","0","0","1","0","0","610144061","100693","10144","1014406","6","2024/09/01 16:00:00","0","1","0","0","610144007","210","0","0","2024/09/19 15:59:59","0","0","0","0","bgm_MC145","1.45","0","90"
"81011801","0","0","10145101","5118301","1","510441","1","1","0","-20","0","1","BOSS戰（NORMAL）","bgm_MC029","0","1","-85","0.65","100000","0","1","20","800","610145011","81011801","10145","1014501","1","2024/09/18 16:00:00","0","1","0","770","610145001","255","0","0.03","2024/09/28 15:59:59","-57","0","10145102","0.7","bgm_MC029","1.25","0","90"
"81011802","0","0","10145201","5118302","1","510442","1","1","0","-20","0","1","BOSS戰（HARD）","bgm_MC029","0","1","110","0.65","100000","0","1","30","-54","610145021","81011802","10145","1014502","2","2024/09/18 16:00:00","0","1","0","720","610145002","255","0","0.03","2024/09/28 15:59:59","-11","0","10145201","0.75","bgm_MC029","1.25","0","90"
"81011802","0","1","10145301","5118308","1","510442","1","1","0","-20","0","1","Boss戰（VERY HARD）","bgm_MC029","0","1","-40","0.65","100000","0","1","30","483","610145031","81011802","10145","1014503","3","2024/09/18 16:00:00","0","1","0","490","610145003","255","0","0.03","2024/09/28 15:59:59","-85","0","10145201","0.75","bgm_MC029","1.25","0","90"
"81011802","0","0","10145401","0","0","0","1","1","0","-20","0","0","0","bgm_MC029","0","0","0","0","100000","0","1","0","0","610145041","81011802","10145","1014504","4","2024/09/18 16:00:00","0","1","0","0","610145004","255","0","0.03","2024/09/28 15:59:59","0","0","0","0","bgm_MC029","1.25","0","90"
"81011802","0","0","10145401","0","0","0","1","1","0","-20","0","0","0","bgm_MC029","0","0","0","0","100000","0","1","0","0","610145041","81011802","10145","1014505","5","2024/09/18 16:00:00","0","1","0","0","610145004","255","0","0.03","2024/09/28 15:59:59","0","0","0","0","bgm_MC029","1.25","0","90"
"81014601","0","0","10146101","5146301","1","510331","1","0","0","-45","0","1","BOSS戰（NORMAL）","bgm_MC150","0","1","-85","0.6","100000","0","1","20","459","610146011","81014601","10146","1014601","1","2024/10/01 16:00:00","30","1","0","800","610146001","240","0","0.03","2024/10/19 15:59:59","-188","0","10146101","0.7","bgm_MC150","1.18","0","90"
"81014602","0","0","10146201","5146302","1","510332","1","0","0","-45","0","1","BOSS戰（HARD）","bgm_MC150","0","1","-10","0.6","100000","0","1","30","-224","610146021","81014602","10146","1014602","2","2024/10/01 16:00:00","30","1","0","145","610146002","240","0","0.03","2024/10/19 15:59:59","-191","0","10146201","0.7","bgm_MC150","1.18","0","90"
"81014602","0","1","10146301","5146308","1","510333","1","0","0","-45","0","1","Boss戰（VERY HARD）","bgm_MC150","0","1","-70","0.6","100000","0","1","30","481","610146031","81014602","10146","1014603","3","2024/10/01 16:00:00","30","1","0","480","610146003","240","0","0.03","2024/10/19 15:59:59","-60","0","10146201","0.7","bgm_MC150","1.18","0","90"
"81014602","0","0","10146401","0","0","0","1","0","0","-45","0","0","0","bgm_MC150","0","0","0","0","100000","0","1","0","0","610146041","81014602","10146","1014604","4","2024/10/01 16:00:00","0","1","0","0","610146004","240","0","0.03","2024/10/19 15:59:59","0","0","0","0","bgm_MC150","1.18","0","90"
"81014602","0","0","10146401","0","0","0","1","1","0","-45","0","0","0","bgm_MC150","0","0","0","0","100000","0","1","0","0","610146041","81014602","10146","1014605","5","2024/10/01 16:00:00","0","1","0","0","610146004","240","0","0.03","2024/10/19 15:59:59","0","0","0","0","bgm_MC150","1.18","0","90"
"81014602","0","0","0","0","0","0","1","1","0","-45","0","0","0","bgm_MC150","0","0","0","0","0","0","1","0","0","610146061","81014602","10146","1014606","6","2024/10/01 16:00:00","0","1","0","0","610146007","240","0","0","2024/10/19 15:59:59","0","0","0","0","bgm_MC150","1.18","0","90"
"81012007","0","0","10147101","5120301","1","510331","1","1","0","-35","0","0.8","BOSS戰（NORMAL）","bgm_MC039","0","1","-85","0.85","100000","0","1","20","674","610147011","81012007","10147","1014701","1","2024/10/18 16:00:00","10","1","0","800","610147001","150","0","0.03","2024/10/28 15:59:59","0","0","10147101","0.6","bgm_MC039","1.55","0","90"
"81012008","0","0","10147201","5120302","1","510332","1","1","0","-35","0","0.8","BOSS戰（HARD）","bgm_MC039","0","1","-10","0.85","100000","0","1","30","-105","610147021","81012008","10147","1014702","2","2024/10/18 16:00:00","10","1","0","145","610147002","150","0","0.03","2024/10/28 15:59:59","-207","0","10147201","0.62","bgm_MC039","1.55","0","90"
"81012008","0","1","10147301","5120308","1","510333","1","1","0","-35","0","0.8","Boss戰（VERY HARD）","bgm_MC039","0","1","-70","0.85","100000","0","1","30","464","610147031","81012008","10147","1014703","3","2024/10/18 16:00:00","10","1","0","480","610147003","150","0","0.03","2024/10/28 15:59:59","-29","0","10147201","0.62","bgm_MC039","1.55","0","90"
"81012008","0","0","10147401","0","0","0","1","1","0","-35","0","0","0","bgm_MC039","0","0","0","0","100000","0","1","0","0","610147041","81012008","10147","1014704","4","2024/10/18 16:00:00","0","1","0","0","610147004","150","0","0.03","2024/10/28 15:59:59","0","0","0","0","bgm_MC039","1.55","0","90"
