a6b6735dab70f149d18e598ffaa1c8a5419a310d07cba1de5b5c7166c4d1af7c,8f0370373e13be4120e43453e2e1338f0f9f4e686932d3d79c2e797f99ad010d,de54e101f5413d7199e0ba13bb7a654167c2847d2a62c38afbf24aa6d1d9abba,2e8bf01696d2bfa2337bef989f637f034724c43dd50628cb8c8ed78a65538eb9,16272d7b19783af14ed890ccf3f7f8f4bd6a0ed87debe73d17408d07353f4ce3,eb2d9fa2f856298c6bf7f6307e7bd7335fa39c691148d6e84c09337542de9115,85e82dbfc782e3cafa0d3668ecebea97244998bcccb74dd3188a70670897cca9,371de9400d19ebb7d6c1a0ec88dff97675a7a2f6c97476d6f87596e22eb8e08c,6b4179e16d7c1a77af2734fa354d881fd508f598bc2decb85791805a0a5b027e,e872ad9b14f68f7b6e89ffebd7376e24b54e76838cbc2e979ea8008796a7e205,7827ba932b9a00d4ab35608e5221c859eeccabb1aa94b8f42adec6fcf38766b7,0262e8a5d25329f658ce181ce2b7ac818e8d348a896c68337855a786ced8ebe4,b22aa49bc70de352c666aee9cdd7e0ffc5cdb31ac4c0f3831e48b528ee323533,dd0d0661e78e03f9b9ef69981780a31542b196b6c56b2ce0ff863bce49df987b,60fcc345113a3cb85daabc3a607a5475833196a255a7921b3f9bfc55bfcc4a31,484c35a30c6cbf576dfb888beb40c106fbe4dc2b3cbc1cace0ca5791402b1c63,c9e615007d524eb87b26b850199d49d1f098e1326a1f585084983c2f23eff9d0,30d1fedd8498f74a0774edaf0dc2cec0f928080361f124b4d118db632cfb5196,1e995e54862e1f138272160149295dfe90d40e8defa394c972918aa81e1ba563,75d0437ef4dbd8a40cd92f2c3bde729ad39a349d19e68833d17539215ce4fd73,15754100ccd7d5e5b7b3c48d5727031dc17170bbdd1709c0b3f65dc5fc889abd,bea2dbd10bee3289171c930495e1637e89ff6105b5f06747ca9920a4234342f0,ea85c1538559a71b4984c0ef9b0a37626307f711b51d68e113664070ba292811,dac084875ea6a00b7a4ffb036bb528b46e80c7b806d190bbfe92d1b08121217e,6a1412a5fd953b1a3989d7ab7dd6eb4c8ff4ef5b785db1d0977de6e02ce5c2ac,1e148a6d3c19f7cbd3439933587d443a356998029cf9e5499e8dc107e5a12607,679390a72b36bc83040191f99fe3eb7eb83362a2b0f08199ad2113cd21d7476b,c044b42fdd764509f1a3c8101cdaf468076d8c4b7ea8b44f0fa9100880036e91,5305d4d555695c85c356cfb8c372f201628300ef28aab8e97edace24408101f8,2dfb216258b28b22aed7346b2594e54bdeab4a29c38249982fd694437681e7e4,c60917e2485ceb70e2d95e60583600ca40dd5f4d76e74e58ecc5f36af6b8ccbe,44519ad7e57e8b59a54c1ed14f7794c735c4d2a5450ce1defff6e2c8922f3f3e,030ceb12f333293f709adeaf657bd47a754fa955e09e7b1699ea067f0b6959cb,f64ff8f31c3bb38757cce1e3dfae30064c78b1178f25ea3e742e50337713b8e0,8166e59d9bd8fcf2d99c853dbe066cf7cc443ffff1216aeebe09553731a7830f,e61fc57776c13d243ba550eaada1b74cceaaa43397b6fa2fc71ca941be469e8e,33df5324638bf608725415aed7bf9ca1fb4f04c7f0402be4bdf7835f5efe2413,5b93a1280163bcc555b1900bf3b4bb7a30853ca8116a316fb3ea98a3241349a4,a3da3ab6af8264fa1f2f5d4c3940751b4d6ee106a80c11dc03a43655daa32f8b,3fd2bcf1444b6f735a40f81c8ebfdeb32d74c9494d382a3ddd5ebeb4b02a0c73
"0","0","35","38","38","202500","482","1","0","38","1","0","38","6945","38","10","0","670250038","38","47","38","0","38","0","0","38","38","30","0","200000001","38","38","38","38","1","10","38","38","0","38"
"0","0","35","39","39","202500","569","1","0","39","1","0","39","8267","39","10","0","670250039","39","47","39","0","39","0","0","39","39","30","0","200000001","39","39","39","39","1","10","39","39","0","39"
"0","0","35","40","40","202500","660","1","0","40","1","0","40","10028","40","10","0","670250040","40","48","40","0","40","0","0","40","40","30","0","200000001","40","40","40","40","1","10","40","40","0","40"
"0","0","36","41","41","202500","865","1","0","41","1","0","41","11496","41","10","0","670250041","41","49","41","0","41","0","0","41","41","30","0","200000001","41","41","41","41","1","10","41","41","0","41"
"0","0","36","42","42","202500","1016","1","0","42","1","0","42","12764","42","10","0","670250042","42","49","42","0","42","0","0","42","42","30","0","200000001","42","42","42","42","1","10","42","42","0","42"
"0","0","36","43","43","202500","931","1","0","43","1","0","43","13039","43","10","0","670250043","43","49","43","0","43","0","0","43","43","30","0","200000001","43","43","43","43","1","10","43","43","0","43"
"0","0","38","44","44","202500","996","1","0","44","1","0","44","13343","44","10","0","670250044","44","51","44","0","44","0","0","44","44","30","0","200000001","44","44","44","44","1","10","44","44","0","44"
"0","0","41","45","45","202500","1060","1","0","45","1","0","45","13646","45","10","0","670250045","45","58","45","0","45","0","0","45","45","30","0","200000001","45","45","45","45","1","10","45","45","0","45"
"0","0","42","46","46","202500","1096","1","0","46","1","0","46","14395","46","10","0","670250046","46","58","46","0","46","0","0","46","46","30","0","200000001","46","46","46","46","1","10","46","46","0","46"
"0","0","42","47","47","202500","1132","1","0","47","1","0","47","15144","47","10","0","670250047","47","58","47","0","47","0","0","47","47","30","0","200000001","47","47","47","47","1","10","47","47","0","47"
"0","0","43","48","48","202500","1167","1","0","48","1","0","48","15894","48","10","0","670250048","48","58","48","0","48","0","0","48","48","30","0","200000001","48","48","48","48","1","10","48","48","0","48"
"0","0","43","49","49","202500","1203","1","0","49","1","0","49","16643","49","10","0","670250049","49","58","49","0","49","0","0","49","49","30","0","200000001","49","49","49","49","1","10","49","49","0","49"
"0","0","44","50","50","202500","1263","1","0","50","1","0","50","16902","50","10","0","670250050","50","60","50","0","50","0","0","50","50","30","0","200000001","50","50","50","50","1","10","50","50","0","50"
"0","0","45","51","51","202500","1322","1","0","51","1","0","51","17161","51","10","0","670250051","51","62","51","0","51","0","0","51","51","30","0","200000001","51","51","51","51","1","10","51","51","0","51"
"0","0","46","52","52","202500","1382","1","0","52","1","0","52","17420","52","10","0","670250052","52","64","52","0","52","0","0","52","52","30","0","200000001","52","52","52","52","1","10","52","52","0","52"
"0","0","47","53","53","202500","1442","1","0","53","1","0","53","17679","53","10","0","670250053","53","66","53","0","53","0","0","53","53","30","0","200000001","53","53","53","53","1","10","53","53","0","53"
"0","0","48","54","54","202500","1501","1","0","54","1","0","54","17938","54","10","0","670250054","54","68","54","0","54","0","0","54","54","30","0","200000001","54","54","54","54","1","10","54","54","0","54"
"0","0","49","55","55","202500","1561","1","0","55","1","0","55","18197","55","10","0","670250055","55","70","55","0","55","0","0","55","55","30","0","200000001","55","55","55","55","1","10","55","55","0","55"
"0","0","50","56","56","202500","1621","1","0","56","1","0","56","18456","56","10","0","670250056","56","72","56","0","56","0","0","56","56","30","0","200000001","56","56","56","56","1","10","56","56","0","56"
"0","0","51","57","57","202500","1680","1","0","57","1","0","57","18715","57","10","0","670250057","57","74","57","0","57","0","0","57","57","30","0","200000001","57","57","57","57","1","10","57","57","0","57"
"0","0","52","58","58","202500","1740","1","0","58","1","0","58","18974","58","10","0","670250058","58","76","58","0","58","0","0","58","58","30","0","200000001","58","58","58","58","1","10","58","58","0","58"
"0","0","53","59","59","202500","1800","1","0","59","1","0","59","19233","59","10","0","670250059","59","78","59","0","59","0","0","59","59","30","0","200000001","59","59","59","59","1","10","59","59","0","59"
"0","0","54","60","60","202500","1859","1","0","60","1","0","60","19492","60","10","0","670250060","60","80","60","0","60","0","0","60","60","30","0","200000001","60","60","60","60","1","10","60","60","0","60"
"0","0","55","61","61","202500","1919","1","0","61","1","0","61","19751","61","10","0","670250061","61","82","61","0","61","0","0","61","61","30","0","200000001","61","61","61","61","1","10","61","61","0","61"
"0","0","57","62","62","202500","2037","1","0","62","1","0","62","20794","62","10","0","670250062","62","85","62","0","62","0","0","62","62","30","0","200000001","62","62","62","62","1","10","62","62","0","62"
"0","0","59","63","63","202500","2155","1","0","63","1","0","63","21837","63","10","0","670250063","63","87","63","0","63","0","0","63","63","30","0","200000001","63","63","63","63","1","10","63","63","0","63"
"0","0","61","64","64","202500","2273","1","0","64","1","0","64","22879","64","10","0","670250064","64","90","64","0","64","0","0","64","64","30","0","200000001","64","64","64","64","1","10","64","64","0","64"
"0","0","64","65","65","202500","2391","1","0","65","1","0","65","23922","65","10","0","670250065","65","92","65","0","65","0","0","65","65","30","0","200000001","65","65","65","65","1","10","65","65","0","65"
"0","0","66","66","66","202500","2509","1","0","66","1","0","66","24965","66","10","0","670250066","66","95","66","0","66","0","0","66","66","30","0","200000001","66","66","66","66","1","10","66","66","0","66"
"0","0","68","67","67","202500","2627","1","0","67","1","0","67","26008","67","10","0","670250067","67","97","67","0","67","0","0","67","67","30","0","200000001","67","67","67","67","1","10","67","67","0","67"
"0","0","70","68","68","202500","2745","1","0","68","1","0","68","27050","68","10","0","670250068","68","100","68","0","68","0","0","68","68","30","0","200000001","68","68","68","68","1","10","68","68","0","68"
"0","0","72","69","69","202500","2863","1","0","69","1","0","69","28093","69","10","0","670250069","69","103","69","0","69","0","0","69","69","30","0","200000001","69","69","69","69","1","10","69","69","0","69"
"0","0","74","70","70","202500","2981","1","0","70","1","0","70","29136","70","10","0","670250070","70","105","70","0","70","0","0","70","70","30","0","200000001","70","70","70","70","1","10","70","70","0","70"
"0","0","76","71","71","202500","3099","1","0","71","1","0","71","30179","71","10","0","670250071","71","108","71","0","71","0","0","71","71","30","0","200000001","71","71","71","71","1","10","71","71","0","71"
"0","0","7","1","1","202600","145","1","0","1","1","0","1","1171","1","10","0","670260001","1","10","1","0","1","0","0","1","1","30","0","200000001","1","1","1","1","1","10","1","1","0","1"
"0","0","7","2","2","202600","149","1","0","2","1","0","2","1175","2","10","0","670260002","2","10","2","0","2","0","0","2","2","30","0","200000001","2","2","2","2","1","10","2","2","0","2"
"0","0","7","3","3","202600","154","1","0","3","1","0","3","1179","3","10","0","670260003","3","10","3","0","3","0","0","3","3","30","0","200000001","3","3","3","3","1","10","3","3","0","3"
"0","0","8","4","4","202600","158","1","0","4","1","0","4","1183","4","10","0","670260004","4","11","4","0","4","0","0","4","4","30","0","200000001","4","4","4","4","1","10","4","4","0","4"
"0","0","8","5","5","202600","162","1","0","5","1","0","5","1187","5","10","0","670260005","5","11","5","0","5","0","0","5","5","30","0","200000001","5","5","5","5","1","10","5","5","0","5"
"0","0","8","6","6","202600","167","1","0","6","1","0","6","1190","6","10","0","670260006","6","11","6","0","6","0","0","6","6","30","0","200000001","6","6","6","6","1","10","6","6","0","6"
"0","0","9","7","7","202600","171","1","0","7","1","0","7","1194","7","10","0","670260007","7","12","7","0","7","0","0","7","7","30","0","200000001","7","7","7","7","1","10","7","7","0","7"
"0","0","9","8","8","202600","176","1","0","8","1","0","8","1198","8","10","0","670260008","8","12","8","0","8","0","0","8","8","30","0","200000001","8","8","8","8","1","10","8","8","0","8"
"0","0","9","9","9","202600","180","1","0","9","1","0","9","1202","9","10","0","670260009","9","12","9","0","9","0","0","9","9","30","0","200000001","9","9","9","9","1","10","9","9","0","9"
"0","0","9","10","10","202600","184","1","0","10","1","0","10","1206","10","10","0","670260010","10","13","10","0","10","0","0","10","10","30","0","200000001","10","10","10","10","1","10","10","10","0","10"
"0","0","10","11","11","202600","189","1","0","11","1","0","11","1209","11","10","0","670260011","11","13","11","0","11","0","0","11","11","30","0","200000001","11","11","11","11","1","10","11","11","0","11"
"0","0","10","12","12","202600","193","1","0","12","1","0","12","1213","12","10","0","670260012","12","13","12","0","12","0","0","12","12","30","0","200000001","12","12","12","12","1","10","12","12","0","12"
"0","0","10","13","13","202600","198","1","0","13","1","0","13","1217","13","10","0","670260013","13","14","13","0","13","0","0","13","13","30","0","200000001","13","13","13","13","1","10","13","13","0","13"
"0","0","11","14","14","202600","202","1","0","14","1","0","14","1221","14","10","0","670260014","14","14","14","0","14","0","0","14","14","30","0","200000001","14","14","14","14","1","10","14","14","0","14"
"0","0","12","15","15","202600","206","1","0","15","1","0","15","1225","15","10","0","670260015","15","15","15","0","15","0","0","15","15","30","0","200000001","15","15","15","15","1","10","15","15","0","15"
"0","0","12","16","16","202600","238","1","0","16","1","0","16","1676","16","10","0","670260016","16","15","16","0","16","0","0","16","16","30","0","200000001","16","16","16","16","1","10","16","16","0","16"
"0","0","12","17","17","202600","269","1","0","17","1","0","17","2127","17","10","0","670260017","17","15","17","0","17","0","0","17","17","30","0","200000001","17","17","17","17","1","10","17","17","0","17"
"0","0","12","18","18","202600","276","1","0","18","1","0","18","2388","18","10","0","670260018","18","15","18","0","18","0","0","18","18","30","0","200000001","18","18","18","18","1","10","18","18","0","18"
"0","0","12","19","19","202600","283","1","0","19","1","0","19","2649","19","10","0","670260019","19","16","19","0","19","0","0","19","19","30","0","200000001","19","19","19","19","1","10","19","19","0","19"
"0","0","12","20","20","202600","290","1","0","20","1","0","20","2911","20","10","0","670260020","20","16","20","0","20","0","0","20","20","30","0","200000001","20","20","20","20","1","10","20","20","0","20"
"0","0","12","21","21","202600","308","1","0","21","1","0","21","3013","21","10","0","670260021","21","17","21","0","21","0","0","21","21","30","0","200000001","21","21","21","21","1","10","21","21","0","21"
"0","0","12","22","22","202600","326","1","0","22","1","0","22","3116","22","10","0","670260022","22","17","22","0","22","0","0","22","22","30","0","200000001","22","22","22","22","1","10","22","22","0","22"
"0","0","12","23","23","202600","326","1","0","23","1","0","23","3369","23","10","0","670260023","23","17","23","0","23","0","0","23","23","30","0","200000001","23","23","23","23","1","10","23","23","0","23"
"0","0","14","24","24","202600","361","1","0","24","1","0","24","3586","24","10","0","670260024","24","19","24","0","24","0","0","24","24","30","0","200000001","24","24","24","24","1","10","24","24","0","24"
"0","0","16","25","25","202600","395","1","0","25","1","0","25","3802","25","10","0","670260025","25","21","25","0","25","0","0","25","25","30","0","200000001","25","25","25","25","1","10","25","25","0","25"
"0","0","17","26","26","202600","430","1","0","26","1","0","26","4018","26","10","0","670260026","26","24","26","0","26","0","0","26","26","30","0","200000001","26","26","26","26","1","10","26","26","0","26"
"0","0","19","27","27","202600","464","1","0","27","1","0","27","4234","27","10","0","670260027","27","26","27","0","27","0","0","27","27","30","0","200000001","27","27","27","27","1","10","27","27","0","27"
"0","0","20","28","28","202600","499","1","0","28","1","0","28","4451","28","10","0","670260028","28","28","28","0","28","0","0","28","28","30","0","200000001","28","28","28","28","1","10","28","28","0","28"
"0","0","20","29","29","202600","547","1","0","29","1","0","29","5872","29","10","0","670260029","29","29","29","0","29","0","0","29","29","30","0","200000001","29","29","29","29","1","10","29","29","0","29"
"0","0","20","30","30","202600","603","1","0","30","1","0","30","5979","30","10","0","670260030","30","29","30","0","30","0","0","30","30","30","0","200000001","30","30","30","30","1","10","30","30","0","30"
"0","0","20","31","31","202600","658","1","0","31","1","0","31","6087","31","10","0","670260031","31","28","31","0","31","0","0","31","31","30","0","200000001","31","31","31","31","1","10","31","31","0","31"
"0","0","20","32","32","202600","670","1","0","32","1","0","32","6195","32","10","0","670260032","32","28","32","0","32","0","0","32","32","30","0","200000001","32","32","32","32","1","10","32","32","0","32"
"0","0","20","33","33","202600","682","1","0","33","1","0","33","6303","33","10","0","670260033","33","28","33","0","33","0","0","33","33","30","0","200000001","33","33","33","33","1","10","33","33","0","33"
"0","0","21","34","34","202600","694","1","0","34","1","0","34","7587","34","10","0","670260034","34","28","34","0","34","0","0","34","34","30","0","200000001","34","34","34","34","1","10","34","34","0","34"
"0","0","24","35","35","202600","726","1","0","35","1","0","35","7911","35","10","0","670260035","35","32","35","0","35","0","0","35","35","30","0","200000001","35","35","35","35","1","10","35","35","0","35"
"0","0","26","36","36","202600","758","1","0","36","1","0","36","8235","36","10","0","670260036","36","36","36","0","36","0","0","36","36","30","0","200000001","36","36","36","36","1","10","36","36","0","36"
"0","0","29","37","37","202600","790","1","0","37","1","0","37","8559","37","10","0","670260037","37","39","37","0","37","0","0","37","37","30","0","200000001","37","37","37","37","1","10","37","37","0","37"
"0","0","31","38","38","202600","822","1","0","38","1","0","38","8884","38","10","0","670260038","38","43","38","0","38","0","0","38","38","30","0","200000001","38","38","38","38","1","10","38","38","0","38"
"0","0","29","39","39","202600","920","1","0","39","1","0","39","9364","39","10","0","670260039","39","42","39","0","39","0","0","39","39","30","0","200000001","39","39","39","39","1","10","39","39","0","39"
"0","0","31","40","40","202600","973","1","0","40","1","0","40","10292","40","10","0","670260040","40","44","40","0","40","0","0","40","40","30","0","200000001","40","40","40","40","1","10","40","40","0","40"
"0","0","31","41","41","202600","1228","1","0","41","1","0","41","10325","41","10","0","670260041","41","44","41","0","41","0","0","41","41","30","0","200000001","41","41","41","41","1","10","41","41","0","41"
"0","0","32","42","42","202600","1228","1","0","42","1","0","42","11167","42","10","0","670260042","42","45","42","0","42","0","0","42","42","30","0","200000001","42","42","42","42","1","10","42","42","0","42"
"0","0","33","43","43","202600","1228","1","0","43","1","0","43","12009","43","10","0","670260043","43","46","43","0","43","0","0","43","43","30","0","200000001","43","43","43","43","1","10","43","43","0","43"
"0","0","34","44","44","202600","1228","1","0","44","1","0","44","12851","44","10","0","670260044","44","47","44","0","44","0","0","44","44","30","0","200000001","44","44","44","44","1","10","44","44","0","44"
"0","0","41","45","45","202600","1362","1","0","45","1","0","45","12810","45","10","0","670260045","45","52","45","0","45","0","0","45","45","30","0","200000001","45","45","45","45","1","10","45","45","0","45"
"0","0","42","46","46","202600","1440","1","0","46","1","0","46","13652","46","10","0","670260046","46","53","46","0","46","0","0","46","46","30","0","200000001","46","46","46","46","1","10","46","46","0","46"
