975149f63d21509dea4a705c76dbb4107b3977118721e05758f09a23633a0fc2,27fa61e64e16a69593f9dcf01060ab05b214500dea6e3eb2834feb8292ae5cd4,b65053c2544a3f084ceec927b29c5847881347438496058d589cb8248e5a7133,e7b28a2dc044107c9c7d44e925ce74fe4dac5ab6ad57bff262b05f3b3125ce82,355425205a84f6cb04d3a6dd61e94c0adc643c9567216481208b58e83575d97b,50a046a562adcdeb15ea4b8832fdbb6d2e0ed8666a09f4897511941dec46a021,b38391e0ff0121434f316a3c4d2fef388c2f63b7a49fbf5fa44e5c3a4f401eb2,3e486c96e4ea07b2e07ca7638a8b2587a988dc7ce602898426e01efdd859111d,059c9dfe002df648cebc2f3d7db185dae17c7487bd7c7e8bfcb5941d171275d8,9f354a82fab14dee01aac3287908295d35a214ffdffa9b03a9417ee670092910,f770981680695282839e43c70667e91299a8f13ce8dd21a4139c51b4e78272c9,b194e006dbc70f73992ced8c8252bc4538f33c1aa0216e13c0b4c1396a365443,a61a425dff1e4db89d86611e5eeecbf9c7f6fdf3f2302848a0cf4947014d12e4
"1","0","270","0","0","316506","1.6","哀執的植物羊","0","3000","【MODE3】在和老旅行者的約定與怯懦之心之間\n擺盪的矛盾，化為憂鬱之棘產生狂氣。\n直面其狂暴威勢，將情感傳遞給該獸。\n\n‧戰鬥開始時，小幅度提升\n　哀執的植物羊的物理防禦力與魔法防禦力。\n　以此防禦力提升效果而上升的防禦力，\n　在戰鬥中不會受到防禦力下降技能的影響。\n‧中幅度降低來自哀執的植物羊與\n　其怪物同伴所有傷害產生的\n　隊伍角色TP恢復量。\n‧哀執的植物羊每秒\n　追加4個【憂鬱之棘】。\n‧每當哀執的植物羊受到傷害時，\n　哀執的植物羊的【憂鬱之棘】\n　會減少1個。\n‧必殺技會解除敵方全體的護盾，\n　並依照哀執的植物羊的【憂鬱之棘】數量\n　對敵方全體造成物理比例傷害。\n‧對剩餘HP比例最少的3名敵人，\n　依照哀執的植物羊的【憂鬱之棘】數量\n　造成物理比例傷害。\n‧對前方3名角色，依照哀執的植物羊的\n　【憂鬱之棘】數量造成物理比例傷害。\n‧剩餘體力低於25％時，\n　賦予哀執的植物羊20個【憂鬱之棘】。","16","316506"
"1","0","270","0","0","316507","1.6","哀執的植物羊","0","3000","【物理】居於邊境的大樹，傳說中的植物羊。\n期盼能與老人重逢，然而漫長的等待將其\n逼入絕境，使之化為拒絕他人的魔獸。\n\n【特殊效果】\n‧對自身每秒追加４個【憂鬱之棘】\n‧自身受到傷害時：\n‧自身的【憂鬱之棘】減少１個\n‧自身的【憂鬱之棘】數量越多：強化\n　各技能\n‧減少全技能傷害的ＴＰ恢復\n【必殺技】\n‧解除敵方全體的護盾\n‧對敵方全體造成物理比例傷害\n【技能１】\n‧對剩餘ＨＰ比例最低的３名敵人造成\n　物理比例傷害\n【技能２】\n‧對前方的３名敵人造成物理比例傷害\n【ＨＰ25％以下時發動】\n‧對自身追加20個【憂鬱之棘】","16","316507"
"1","0","270","0","0","316600","1.5","哥布林騎兵","0","1000","【物理】人龍一體戰鬥的哥布林騎手。\n以敏捷速度馳騁空中，襲擊地面上的敵人。\n\n【特殊效果】\n‧提升自身的物理／魔法防禦力（不可降低）\n【必殺技】\n‧對最後方的３名敵人造成物理傷害\n‧使最後方的３名敵人陷入暈眩（必中）\n【技能１】\n‧對最後方的２名敵人造成物理傷害\n‧降低最後方的２名敵人的物理防禦力（必中）\n【普通攻擊】\n‧對最後方的１名敵人造成物理傷害（無視挑釁）","6","316600"
"1","0","270","0","0","316601","1.5","哥布林騎兵","0","1000","【物理】人龍一體戰鬥的哥布林騎手。\n以敏捷速度馳騁空中，襲擊地面上的敵人。\n\n【特殊效果】\n‧提升自身的物理／魔法防禦力（不可降低）\n‧使自身免疫ＴＰ降低\n‧降低敵方全體的ＴＰ上升\n‧降低敵方全體的ＨＰ吸收\n【必殺技】\n‧對後方３名敵人造成物理傷害\n‧對後方３名敵人施加暈眩（必中）\n【技能１】\n‧對後方２名敵人造成物理傷害\n‧降低後方２名敵人的物理防禦力（必中）\n‧對後方２名敵人施加ＴＰ降低（必中）\n‧降低後方２名敵人的ＴＰ上升（必中）\n【普通攻擊】\n‧對後方１名敵人造成物理傷害（無視挑釁）","6","316601"
"1","0","270","0","0","316602","1.5","哥布林騎兵","0","1000","【物理】人龍一體戰鬥的哥布林騎手。\n以敏捷速度馳騁空中，襲擊地面上的敵人。\n\n【特殊效果】\n‧減少全技能傷害的ＴＰ恢復\n【必殺技】\n‧對後方的３名敵人造成物理傷害（無視召喚物）\n‧使後方的３名敵人陷入暈眩（無視召喚物、必中）\n【技能１】\n‧對後方的２名敵人造成物理傷害（無視召喚物）\n‧降低後方的２名敵人的物理防禦力（無視召喚物、\n　必中）\n【普通攻擊】\n‧對後方的１名敵人造成物理傷害（無視挑釁、\n　ＴＰ不可恢復）","6","316602"
"1","0","270","0","0","316603","1.5","哥布林騎兵","0","1000","【物理】人龍一體戰鬥的哥布林騎手。\n以敏捷速度馳騁空中，襲擊地面上的敵人。\n\n‧特大幅度降低來自哥布林騎兵\n　所有傷害產生的隊伍角色TP恢復量。\n‧來自哥布林騎兵\n　造成的所有狀態異常，及能力弱化效果\n　即使傷害無效也會施加。\n‧必殺技能夠對距離最遠的３名敵方角色\n　造成中幅度的物理傷害，\n　並施加暈眩狀態。\n‧對距離最遠的２名敵方角色\n　造成小幅度的物理傷害，\n　並且大幅度降低物理防禦力與ＴＰ。\n　此技能所造成的狀態異常，\n　即使傷害無效也會施加。\n‧普通攻擊可無視挑釁，\n　對距離最遠的１名敵人\n　造成中幅度的物理傷害。\n　此技能造成的傷害\n　將不會恢復TP。","6","316603"
"1","0","270","0","0","316700","1.6","瘋狂直播主‧輝美","0","3000","","16","316700"
"1","0","270","0","0","316700","1.6","瘋狂直播主‧輝美","0","3000","【物理】認為自己的存在就該是絕對，狂氣重疊\n的直播主。受慾望支配，對懷有純粹情感的人們\n刀刃相向。\n\n‧戰鬥開始時，賦予瘋狂直播主‧輝美5個【讚】。\n‧必殺技能夠對面前的1名敵人造成特大幅度的\n　物理傷害。依照瘋狂直播主‧輝美的【讚】數\n　提升傷害量。同時賦予15個【讚】。\n‧特大幅度降低瘋狂直播主‧輝美的物理防禦力\n　與魔法防禦力，並賦予瘋狂直播主‧輝美10個\n　【讚】。同時依照【讚】數提升自身的物理\n　攻擊力與TP。\n‧對前方2名角色造成大幅度的物理傷害。並賦予\n　瘋狂直播主‧輝美5個【讚】。\n‧當瘋狂直播主‧輝美受到中毒、猛毒、詛咒、\n　火傷、咒術等效果時，減少瘋狂直播主‧輝美\n　5個【讚】。","16","316701"
"1","0","270","0","0","316700","1.6","瘋狂直播主‧輝美","0","3000","【物理】認為自己的存在就該是絕對，狂氣重疊\n的直播主。受慾望支配，對懷有純粹情感的人們\n刀刃相向。\n\n‧戰鬥開始時，賦予瘋狂直播主‧輝美5個【讚】。\n‧必殺技能夠對面前的1名敵人造成特大幅度的\n　物理傷害。依照瘋狂直播主‧輝美的【讚】數\n　提升傷害量。同時賦予15個【讚】。\n‧特大幅度降低瘋狂直播主‧輝美的物理防禦力\n　與魔法防禦力，並賦予瘋狂直播主‧輝美10個\n　【讚】。同時依照【讚】數提升自身的物理\n　攻擊力與TP。\n‧對前方2名角色造成大幅度的物理傷害。並賦予\n　瘋狂直播主‧輝美5個【讚】。\n‧當瘋狂直播主‧輝美受到中毒、猛毒、詛咒、\n　火傷、咒術等效果時，減少瘋狂直播主‧輝美\n　5個【讚】。","16","316702"
"1","0","270","0","0","316700","1.6","瘋狂直播主‧輝美","0","3000","【物理】認為自己的存在就該是絕對，狂氣重疊\n的直播主。受慾望支配，對懷有純粹情感的人們\n刀刃相向。\n\n‧戰鬥開始時，賦予瘋狂直播主‧輝美5個【讚】。\n‧必殺技能夠對面前的1名敵人造成特大幅度的\n　物理傷害。依照瘋狂直播主‧輝美的【讚】數\n　提升傷害量。同時賦予15個【讚】。\n‧特大幅度降低瘋狂直播主‧輝美的物理防禦力\n　與魔法防禦力，並賦予瘋狂直播主‧輝美10個\n　【讚】。同時依照【讚】數提升自身的物理\n　攻擊力與TP。\n‧對前方2名角色造成大幅度的物理傷害。並賦予\n　瘋狂直播主‧輝美5個【讚】。\n‧當自身的HP低於50％時，大幅度提升瘋狂\n　直播主‧輝美的物理攻擊力與行動速度。\n‧當瘋狂直播主‧輝美受到中毒、猛毒、詛咒、\n　火傷、咒術等效果時，減少瘋狂直播主‧輝美\n　5個【讚】。","16","316703"
"1","0","270","0","0","316704","1.6","瘋狂直播主‧輝美","0","3000","【MODE1】受慾望支配的敵手，在舞台上放火，\n使表演越演越烈。宛如在諭示其前途，舞台隆隆\n燃燒。\n\n‧戰鬥開始時，小幅度提升自身的物理防禦力與\n　魔法防禦力。以此防禦力提升效果上升的防禦\n　力，在戰鬥中不會受到防禦力下降技能的影響。\n‧承受來自瘋狂直播主‧輝美所有的傷害，導致\n　中幅度降低隊伍角色的TP恢復量。\n‧戰鬥開始時，賦予瘋狂直播主‧輝美99個\n　【讚】。\n‧必殺技能夠對面前的1名敵人造成特大幅度的\n　物理傷害。依照瘋狂直播主‧輝美的【讚】數\n　提升傷害量。\n‧對前方2名角色造成大幅度的物理傷害。\n‧戰鬥開始時，展開戰鬥場地。\n\n【戰鬥場地效果】\n‧特大幅度降低瘋狂直播主‧輝美的物理防禦力\n　與魔法防禦力。\n‧特大幅度降低所有隊伍角色的物理防禦力、\n　魔法防禦力與HP吸收，每秒造成小幅度的\n　物理傷害。","16","316704"
"1","0","270","0","0","316705","1.6","瘋狂直播主‧輝美","0","3000","【MODE2】由於演出的殘酷，敵方連非人者\n都納入夥伴。為了斥退逼近的威脅，使瘋狂的\n舞台落幕──快，到直播主的身邊吧！\n\n‧戰鬥開始時，小幅度提升自身的物理防禦力與\n　魔法防禦力。以此防禦力提升效果而上升的\n　防禦力，在戰鬥中不會受到防禦力下降技能\n　的影響。\n‧承受來自瘋狂直播主‧輝美所有的傷害，導致\n　中幅度降低隊伍角色的TP恢復量。\n‧瘋狂直播主‧輝美不會受到環境效果所造成的\n　傷害。\n‧召喚智、鈴、七七香的闇影。\n‧對前方2名角色造成大幅度的物理傷害。","16","316705"
"1","0","270","0","0","316705","1.6","瘋狂直播主‧輝美","0","3000","【MODE3】舞台演出進入尾聲，受想留在台上\n　的欲望糾纏的魔物。貫徹己身信念，擊敗敵人吧。\n為了守護人們的笑容──以及那份「喜歡」的心情。\n\n‧戰鬥開始時，小幅度提升自身的物理防禦力與\n　魔法防禦力。以此防禦力提升效果上升的防禦\n　力，在戰鬥中不會受到防禦力下降技能的影響。\n　‧承受來自瘋狂直播主‧輝美所有的傷害，導致\n　中幅度降低隊伍角色的TP恢復量。\n‧戰鬥開始時，賦予瘋狂直播主‧輝美10個\n　【讚】。\n‧必殺技能夠對面前的1名敵人造成特大幅度的\n　物理傷害。依照瘋狂直播主‧輝美的【讚】數\n　提升傷害量。同時賦予15個【讚】。\n‧特大幅度降低瘋狂直播主‧輝美的物理防禦力\n　與魔法防禦力，並賦予瘋狂直播主‧輝美10個\n　【讚】。同時依照【讚】數提升自身的物理\n　攻擊力與TP。\n‧對前方2名角色造成大幅度的物理傷害，並賦予\n　瘋狂直播主‧輝美5個【讚】。\n‧當自身的HP低於50％時，大幅度提升瘋狂\n　直播主‧輝美的物理攻擊力與行動速度。\n‧當瘋狂直播主‧輝美受到中毒、猛毒、詛咒、\n　火傷、咒術等效果時，減少瘋狂直播主‧輝美\n　5個【讚】。","16","316706"
"1","0","270","0","0","316800","1.6","黑之王賈巴沃克","0","3000","【物理】因彌勒再次從狹界中顯現的黑之王。\n企圖用暗黑的瘴氣蹂躪世界。唯有希望的力量\n能一阻黑之王。\n\n‧戰鬥開始時，小幅度提升自身的物理防禦力與\n　魔法防禦力。以此防禦力提升效果\n　而上升的防禦力，\n　在戰鬥中不會受到防禦力下降技能的影響。\n‧必殺技會對敵方全體造成大幅度物理傷害，\n　施加中毒狀態。\n‧對前方的3名角色造成中幅度的物理傷害，\n　大幅度降低物理防禦力與TP。\n　此技能的效果即使傷害無效也會施加。\n‧對敵方全體造成中幅度物理傷害，\n　大幅度降低物理防禦力。\n　且角色HP未達50％時，中幅度降低行動速度。\n　此技能的效果即使傷害無效也會施加。\n‧當黑之王賈巴沃克自身的HP低於40％時，\n　牠的攻擊將會變得更加兇暴。\n‧當各目標被破壞時，將各自大幅度降低物理與\n　魔法防禦力。","16","316800"
"2","0","270","0","0","316900","1.6","失控的純潔之弓","0","3000","【魔法】接收彌勒的弩級之力，再次失控的拉菲的\n聖弓。若被其箭矢貫穿，將會化為無力的天使，\n生命受扭曲的詛咒侵蝕。\n\n‧戰鬥開始時，小幅度提升自身的物理防禦力與\n　魔法防禦力。以此防禦力提升效果而上升的防禦\n　力，在戰鬥中不會受到防禦力下降技能的影響。\n‧必殺技會對敵方全體造成大幅度魔法傷害，\n　大幅度降低魔法防禦力。\n　對陷入天使狀態的角色施加詛咒狀態。\n　此技能的效果，即使傷害無效也會施加。\n‧對敵方全體造成中幅度魔法傷害，對HP未達\n　70%的角色施加一定時間的天使狀態。\n　陷入天使狀態的角色，會變成只能使用普通\n　攻擊，並解除身上的能力提升效果。\n　恢復HP會解除天使狀態。\n　此技能所造成的狀態異常，\n　即使傷害無效也會施加。\n‧對前方3名角色造成中幅度魔法傷害，\n　並使其暈眩。\n　此技能所造成的狀態異常，\n　即使傷害無效也會施加。\n‧當失控的純潔之弓自身的HP低於40%時，\n　牠的攻擊將會變得更加兇暴。","16","316900"
"2","0","270","0","0","317000","1.6","幻影男爵","0","3000","【魔法】因不祥的詛咒束縛受幽冥招引的亡親\n之靈。原應昇天的靈魂因彌勒的法術化為龐大的\n魔力，對礙事者將毫不留情痛下毒手。\n\n‧戰鬥開始時，小幅度提升自身的物理防禦力與\n　魔法防禦力。\n　以此防禦力提升效果而上升的防禦力，在戰鬥中\n　不會受到防禦力下降技能的影響。\n‧必殺技會對距離最近的1名敵方角色造成大幅度\n　魔法傷害，且大幅度降低魔法防禦力。\n　此技能的效果，即使傷害無效也會施加。\n‧對距離最遠的1名敵方角色造成中幅度物理\n　傷害，並將其拉至最前方名角色的位置，同時\n　造成暈眩。\n　此技能所造成的狀態異常，即使傷害無效也會\n　施加。\n‧對距離最近的1名敵方角色造成中幅度魔法\n　傷害。\n　對前方3名角色造成中幅度魔法傷害並擊退。\n　此技能所造成的狀態異常，即使傷害無效也會\n　施加。\n‧當幻影男爵自身的HP低於40%時，牠的攻擊\n　將會變得更加兇暴。","16","317000"
