35a8d3b0a5430ea9fe42a97b53b68b412704689868f8832936373faa961ab6d8,6186116d12eeb0bb5127350a99fe474364555102ca098646228ee4994b226b50,0fbe5142fbe01f336e685b28d63d78d3cdaa501340c2f157d7452d4d88f74c47,c3205e71cfcc24a45fa47b63b26758ef27e72464e4c054a8d9dd5d69b1d32f73,1165d6ed7b383496685c1d3898c5801e16b802a690ddf51ed6139cf0fd6c880b,0110a87d4904166a970b287da6b15a4f0fe691eeafd8192591b246c048a7fad3,9b19ef9b59f6018a9033e85e3c1157eb022366b9afe7373ee8455ea4c0ac4f56,e44af253208f3cf9c55244a4dbedf760c9278ffbad0d9de0be486b56c1ee6911,87a938cb822468b7ba38c7c268adbdd627e68b32bb0d5a45f3d9cd6bc95244c1,4363d43bf62387276642f07aa0e1130297d4c649d473d68a1d763b873dca7f11,1c72394a537480273a4c6d8d9d62b888466586fa6263ca2ce8a36c418829b5b1,7e3f756f0f16f69736ee339734306a33026a2403f6ba7ecfc30eca35ffa18277,2192c93fd1e43fe4e3efea1dc143003575f9af5b549ac9e62c830084a36563ca,a092e1dd7f5a8568b3ffc6a5f502e8e4ef56cd0a1d9794fbac7c610c12fef99b,a3af7e3b0a056f945b385d9b98e1fa0b0da9fc09ee952bd9c5f9fbf3c8f37e0c,32b67bc29e490d38a5ec0f8f45b820a0a1339fa56d2ee6ccc30c7244353a68eb,f9169454b0814c3f76317723554d580cc62f298508627ef246d7e40fc9a4f764,6115e491730b19533a480621ce485bbf9921e66ae5f174a3747a1db8b8614a08,96fce7708bd0ec422db2c5ed7c7a78c089b089e4df14a0fbe5653e3a9656eca0,0538981fc2f1aa003d2572e3a11902bea51d30ef5405a06941113a960b5d050f,8dbb805aafefd06d367cfcb5f705828ba14dfd7bbfd78a049403a3c258c6d3b2
"50","3.5","3000","1","1","0","0","3","210300101","1","0.0008","3","0","0","","0.4","1","0","","1","40"
"100","12.5","3000","1","1","0","0","3","210300102","1","0","3","0","0","","2","1","0","","9","800"
"0","0","0","1","1","0","0","1","210300201","2","0","7","0","0","","0","8","0","","17","100"
"0","0","3000","1","1","0","0","2","210300202","2","0","24","1","0","","0","1","0","","46","0.1"
"0","1","0","1","1","0","0","1","210300301","2","0","7","0","0","","0","3","0","","17","100"
"0","0","0","1","1","0","0","1","210300302","2","0","7","0","0","","0","0","0","","54","90"
"0","0","2160","1","1","0","0","2","210400101","1","0","3","0","0","","0.5","2","0","","16","0"
"0","0","2160","1","1","0","0","3","210400102","2","0","16","0","0","","2.5","1","0","","16","0"
"0","0","0","1","1","0","0","3","210400201","2","0","7","0","0","","0","4","0","","17","100"
"0","0","0","1","1","0","0","3","210400202","2","0","7","0","0","","1","1","0","","24","0"
"0","0","0","1","1","0","0","3","210400203","2","0","7","0","0","","0","7","0","","2","-150"
"0","1000","2160","99","1","0","0","1","210400204","1","0","3","0","0","","0","3","0","","3","75"
"0","0","0","1","1","0","0","3","210400301","2","0","7","0","0","","0","4","0","","17","100"
"0","0","0","1","1","0","0","3","210400302","2","0","7","0","0","","1","1","0","","24","0"
"0","0","0","1","1","0","0","3","210400303","2","0","7","0","0","","0","7","0","","2","-150"
"0","0","2160","1","1","0","0","3","210500101","2","0","3","0","0","","0","1","0","","7","0"
"0","1","540","99","1","0","0","2","210500102","1","0","3","0","0","","1","1","0","","1","0"
"0","1","540","99","1","0","0","2","210500103","1","0","3","0","0","","1","2","0","","1","0"
"0","0","2160","1","1","0","0","3","210510101","2","0","3","0","0","","0","1","0","","7","0"
"0","1","785","99","1","0","0","2","210510102","1","0","3","0","0","","1","1","0","","1","0"
"0","1","785","99","1","0","0","2","210510103","1","0","3","0","0","","1","2","0","","1","0"
"0","0","0","1","1","0","0","1","210600101","2","0","7","0","0","使自己潛行","0","0","0","","54","90"
"210600203","0","-1","1","1","0","0","3","210600201","2","0","24","210600202","0","開場發動","2","500","0","","28","1"
"0","99","-1","1","1","0","0","3","210600202","2","3","24","0","0","對召喚者給予魔攻增益","85","1","0","","35","99"
"0","99","-1","1","1","0","0","3","210600203","2","3","24","0","0","對召喚者給予魔攻增益","85","1","0","","35","99"
"0","0.0325","-1","1","1","0","0","3","210700101","2","0","7","1","0","","0","210700102","0","","26","7"
"0","0","-1","2","1","0","0","3","210700102","1","0","3","0","0","","50","1","0","","1","0"
"0","0","-1","1","1","0","0","3","210800101","2","0","7","1","0","","2","210800102","0","","26","7"
"0","0","-1","1","1","0","0","3","210800102","1","0","3","0","0","","0","1","0","","1","0"
"0","0","-1","1","1","0","0","3","210800201","2","0","7","0","0","","0","8","0","","17","100"
"0","0","-1","1","1","0","0","3","210800202","2","90","16","0","0","","400","21","0","","10","1"
"0","0","-1","1","1","0","0","3","210800203","2","90","16","0","0","","400","41","0","","10","1"
"0","1","0","1","1","0","0","1","210800301","2","0","7","0","0","","0","3","0","","17","100"
"0","0","0","1","1","0","0","1","210800302","2","0","7","0","0","","0","0","0","","54","90"
"0","0","0","1","1","0","0","3","210900101","2","0","7","200000020","0","","0","1","0","","82","90"
"0","0","0","1","1","0","0","1","210900102","2","0","7","0","0","","0","0","0","","54","90"
"0","100","3000","1","1","0","0","3","210900103","2","2","24","1","0","","0","10","0","","10","1"
"0","0","3000","1","1","0","0","3","210900104","2","0","24","0","0","","0","1","0","","16","1000"
"0","0","0","1","1","0","0","3","210900105","2","0","7","0","0","","0","1","0","","30","0"
"0","1","0","1","1","0","0","1","210900201","2","0","7","0","0","","0","3","0","","17","100"
"0","0","0","1","1","0","0","1","210900202","2","0","7","0","0","","0","0","0","","54","90"
"0","0","0","1","1","0","0","1","210900301","2","0","7","0","0","","0","8","0","","17","100"
"0","0","3000","99","1","0","0","3","210900302","1","3","3","1","0","","200","10","0","","10","2"
"0","0","3000","99","1","0","0","3","210900303","1","3","3","1","0","","200","30","0","","10","2"
"0","0","3000","99","1","0","0","3","210900304","1","0","3","0","0","","0","1","0","","16","1000"
"0","120","3000","1","1","0","0","3","210900305","2","1","24","0","0","","85","1","0","","35","2"
"0","0","0","1","1","0","0","3","210901101","2","0","7","200000020","0","","0","1","0","","82","90"
"0","0","0","1","1","0","0","1","210901102","2","0","7","0","0","","0","0","0","","54","90"
"0","100","3000","1","1","0","0","3","210901103","2","4","24","1","0","","0","10","0","","10","1"
"0","0","3000","1","1","0","0","3","210901104","2","5","24","1","0","","1000","20","0","","10","1"
"0","0","3000","1","1","0","0","3","210901105","2","5","24","1","0","","1000","40","0","","10","1"
"0","0","3000","1","1","0","0","3","210901106","2","0","24","0","0","","0","1","0","","16","1000"
"0","0","0","1","1","0","0","3","210901107","2","0","7","0","0","","0","1","0","","30","0"
"0","1","0","1","1","0","0","1","210901201","2","0","7","0","0","","0","3","0","","17","100"
"0","0","0","1","1","0","0","1","210901202","2","0","7","0","0","","0","0","0","","54","90"
"0","0","0","1","1","0","0","1","210901301","2","0","7","0","0","","0","8","0","","17","100"
"0","0","3000","99","1","0","0","3","210901302","1","90","3","1","0","","25","10","0","","10","2"
"0","0","3000","99","1","0","0","3","210901303","1","90","3","1","0","","25","30","0","","10","2"
"0","0","3000","99","1","0","0","3","210901304","1","0","3","0","0","","0","1","0","","16","1000"
"0","120","3000","1","1","0","0","3","210901305","2","1","24","0","0","","85","1","0","","35","2"
"0","4.5","-1","1","1","0","0","1","211001101","1","0","3","0","0","","60","1","0","","1","60"
"0","0","0","1","1","0","0","1","211001102","2","0","7","211001103","0","","0","1000","0","","28","1"
"0","22.5","0","1","1","0","1","1","211001103","2","18","7","1","0","","22.5","10","0","","10","1"
"0","7.5","0","1","1","0","0","1","211001201","2","12","7","1","0","","7.5","10","0","","10","1"
"0","1.2","-1","1","1","0","0","1","211001301","1","0","3","0","0","","15","1","0","","1","15"
"0","8","-1","1","1","0","0","1","211001302","1","0","1","0","0","","2","1","0","","9","2"
"0","3.6","-1","1","1","0","0","1","211101101","1","0","3","0","0","","45","1","0","","1","45"
"0","18","0","1","1","0","0","3","211101102","2","0","7","0","0","","10","3","0","","6","10"
"0","7.5","2160","1","1","0","0","2","211101201","2","1","5","0","0","","7.5","1","0","","4","1"
"0","12","150","99","1","0","0","2","211101301","2","0","3","0","0","","6","1","0","","6","6"
"0","0.8","3000","1","1","0","0","1","211200101","1","0.04","6","0","0","","10","2","2","","1","270"
"0","0","3000","1","1","0","0","1","211200102","1","0","6","0","0","","0","0","0","","92","0"
"0","6","-1","1","1","0","0","1","211200103","1","0.04","6","0","0","","0","1","0","","9","1000"
"0","0","0","1","1","0","0","3","211200201","2","0","7","0","0","","0","4","0","","17","100"
"0","0","0","1","1","0","0","3","211200202","2","0","7","0","0","","1","1","0","","24","0"
"0","0","0","1","1","0","0","3","211200203","2","0","7","0","0","","0","7","0","","2","-150"
"0","1000","2160","99","1","0","0","1","211200204","1","0","3","0","0","","0","3","0","","3","200"
"0","0","0","1","1","0","0","3","211200301","2","0","7","0","0","","0","4","0","","17","100"
"0","0","0","1","1","0","0","3","211200302","2","0","7","0","0","","1","1","0","","24","0"
"0","0","0","1","1","0","0","3","211200303","2","0","7","0","0","","0","7","0","","2","-150"
"0","3000","-1","99","1","0","0","3","211300101","2","0","7","0","0","","0","211300102","0","","39","10"
"0","10","-1","99","1","0","0","3","211300102","2","0","3","0","0","","0","7","1","","9","100000"
"0","90","-1","99","1","3000","0","3","211300201","2","0","7","2","0","","0","11","1","","38","3"
"0","90","-1","99","1","3000","0","3","211300301","2","0","7","2","0","","0","11","1","","38","3"
"0","90","-1","99","1","3000","0","3","211300401","2","0","7","2","0","","0","21","1","","38","3"
"0","90","-1","99","1","3000","0","3","211300501","2","0","7","2","0","","0","21","1","","38","3"
"0","90","-1","99","1","3000","0","3","211300601","2","0","7","2","0","","0","11","1","","38","3"
"0","90","-1","99","1","3000","0","3","211300701","2","0","7","2","0","","0","11","1","","38","3"
"0","90","-1","99","1","3000","0","3","211300801","2","0","7","2","0","","0","21","1","","38","3"
"0","90","-1","99","1","3000","0","3","211300901","2","0","7","2","0","","0","21","1","","38","3"
"0","90","-1","99","1","3000","0","3","211301001","2","0","7","2","0","","0","31","1","","38","3"
"0","3000","-1","99","1","0","0","3","211301101","2","0","7","0","0","","0","211301102","0","","39","10"
"0","10","-1","99","1","0","0","3","211301102","2","0","3","0","0","","0","7","1","","9","150000"
"0","90","-1","99","1","3000","0","3","211301201","2","0","7","2","0","","0","11","1","","38","5"
"0","90","-1","99","1","3000","0","3","211301301","2","0","7","2","0","","0","11","1","","38","5"
"0","90","-1","99","1","3000","0","3","211301401","2","0","7","2","0","","0","21","1","","38","5"
"0","90","-1","99","1","3000","0","3","211301501","2","0","7","2","0","","0","41","1","","38","5"
"0","90","-1","99","1","3000","0","3","211301601","2","0","7","2","0","","0","11","1","","38","5"
"0","90","-1","99","1","3000","0","3","211301701","2","0","7","2","0","","0","11","1","","38","5"
"0","90","-1","99","1","3000","0","3","211301801","2","0","7","2","0","","0","21","1","","38","5"
"0","90","-1","99","1","3000","0","3","211301901","2","0","7","2","0","","0","41","1","","38","5"
"0","90","-1","99","1","3000","0","3","211302001","2","0","7","2","0","","0","11","1","","38","5"
"0","3000","-1","99","1","0","0","3","211302101","2","0","7","0","0","","0","211302102","0","","39","10"
"0","10","-1","99","1","0","0","3","211302102","2","0","3","0","0","","0","7","1","","9","200000"
"0","90","-1","99","1","3000","0","3","211302201","2","0","7","2","0","","0","11","1","","38","10"
"0","90","-1","99","1","3000","0","3","211302301","2","0","7","2","0","","0","11","1","","38","10"
"0","90","-1","99","1","3000","0","3","211302401","2","0","7","2","0","","0","21","1","","38","10"
"0","90","-1","99","1","3000","0","3","211302501","2","0","7","2","0","","0","21","1","","38","10"
"0","0","3000","99","1","0","0","3","211302601","1","0","3","0","0","","0","1","0","","16","150"
"0","1","3000","99","1","0","0","3","211302701","1","0","3","0","0","","0","7","0","","21","10"
"0","90","-1","99","1","3000","0","3","211302801","2","0","7","2","0","","0","21","1","","38","10"
"0","90","-1","99","1","3000","0","3","211302901","2","0","7","2","0","","0","41","1","","38","10"
"0","3000","-1","99","1","0","0","3","211303001","2","0","7","0","0","","0","211303002","1","","39","10"
"0","10","-1","99","1","0","0","3","211303002","2","0","3","0","0","","0","7","0","","9","300000"
"0","90","3000","99","1","3000","0","3","211303101","1","0","3","2","0","","0","30","1","","38","3"
"0","90","3000","99","1","3000","0","3","211303201","1","0","3","2","0","","0","10","1","","38","3"
"0","90","-1","99","1","3000","0","3","211303301","2","0","7","2","0","","0","21","1","","38","3"
"0","90","-1","99","1","3000","0","3","211303401","2","0","7","2","0","","0","41","1","","38","3"
"0","90","3000","99","1","3000","0","3","211303501","1","0","3","2","0","","0","30","1","","38","3"
"0","90","3000","99","1","3000","0","3","211303601","1","0","3","2","0","","0","10","1","","38","3"
"0","0","3000","99","1","90","1","3","211303701","1","0","3","3","0","","0","2","0","","48","200"
"0","90","3000","99","1","3000","0","3","211303801","1","0","3","2","0","","0","10","1","","38","3"
"0","90","3000","99","1","3000","0","3","211303901","1","0","3","2","0","","0","10","1","","38","3"
"0","90","-1","99","1","3000","0","3","211304001","2","0","7","2","0","","0","41","1","","38","3"
"0","90","3000","99","1","3000","0","3","211304101","1","0","3","2","0","","0","30","1","","38","5"
"0","90","3000","99","1","3000","0","3","211304201","1","0","3","2","0","","0","10","1","","38","5"
"0","90","-1","99","1","3000","0","3","211304301","2","0","7","2","0","","0","21","1","","38","5"
"0","90","-1","99","1","3000","0","3","211304401","2","0","7","2","0","","0","41","1","","38","5"
"0","90","3000","99","1","3000","0","3","211304501","1","0","3","2","0","","0","30","1","","38","5"
"0","90","3000","99","1","3000","0","3","211304601","1","0","3","2","0","","0","10","1","","38","5"
"0","0","3000","99","1","90","1","3","211304701","1","0","3","3","0","","0","2","0","","48","350"
"0","90","3000","99","1","3000","0","3","211304801","1","0","3","2","0","","0","10","1","","38","5"
"0","90","3000","99","1","3000","0","3","211304901","1","0","3","2","0","","0","10","1","","38","5"
"0","90","-1","99","1","3000","0","3","211305001","2","0","7","2","0","","0","41","1","","38","5"
"0","90","-1","99","1","3000","0","3","211305101","2","0","7","2","0","","0","21","1","","38","10"
"0","90","3000","99","1","3000","0","3","211305201","1","0","3","2","0","","0","30","1","","38","10"
"0","90","3000","99","1","3000","0","3","211305301","1","0","3","2","0","","0","10","1","","38","10"
"0","0","3000","99","1","90","1","3","211305401","1","0","3","3","0","","0","2","0","","48","500"
"0","90","-1","99","1","3000","0","3","211305501","2","0","7","2","0","","0","41","1","","38","10"
"0","0","3000","99","1","0","0","3","211305601","1","0","3","0","0","","0","1","0","","16","150"
"0","1","3000","99","1","0","0","3","211305701","1","0","3","0","0","","0","7","0","","21","10"
"0","90","3000","99","1","3000","0","3","211305801","1","0","3","2","0","","0","30","1","","38","10"
"0","90","3000","99","1","3000","0","3","211305901","1","0","3","2","0","","0","10","1","","38","10"
"0","90","-1","99","1","3000","0","3","211306001","2","0","7","2","0","","0","41","1","","38","10"
"0","90","-1","99","1","3000","0","3","211306101","2","0","7","2","0","","0","11","1","","38","3"
"0","90","-1","99","1","3000","0","3","211306201","2","0","7","2","0","","0","11","1","","38","3"
"0","90","-1","99","1","3000","0","3","211306301","2","0","7","2","0","","0","21","1","","38","3"
"0","90","-1","99","1","3000","0","3","211306401","2","0","7","2","0","","0","41","1","","38","3"
"0","90","-1","99","1","3000","0","3","211306501","2","0","7","2","0","","0","11","1","","38","3"
"0","90","-1","99","1","3000","0","3","211306601","2","0","7","2","0","","0","11","1","","38","3"
"0","90","-1","99","1","3000","0","3","211306701","2","0","7","2","0","","0","21","1","","38","3"
"0","90","-1","99","1","3000","0","3","211306801","2","0","7","2","0","","0","41","1","","38","3"
"0","90","-1","99","1","3000","0","3","211306901","2","0","7","2","0","","0","11","1","","38","3"
"0","90","-1","99","1","3000","0","3","211307001","2","0","7","2","0","","0","11","1","","38","3"
"0","90","-1","99","1","3000","0","3","211307101","2","0","7","2","0","","0","11","1","","38","5"
"0","90","-1","99","1","3000","0","3","211307201","2","0","7","2","0","","0","11","1","","38","5"
"0","90","-1","99","1","3000","0","3","211307301","2","0","7","2","0","","0","21","1","","38","5"
"0","90","-1","99","1","3000","0","3","211307401","2","0","7","2","0","","0","41","1","","38","5"
"0","90","-1","99","1","3000","0","3","211307501","2","0","7","2","0","","0","11","1","","38","5"
"0","90","-1","99","1","3000","0","3","211307601","2","0","7","2","0","","0","11","1","","38","5"
"0","90","-1","99","1","3000","0","3","211307701","2","0","7","2","0","","0","21","1","","38","5"
"0","90","-1","99","1","3000","0","3","211307801","2","0","7","2","0","","0","41","1","","38","5"
"0","90","-1","99","1","3000","0","3","211307901","2","0","7","2","0","","0","11","1","","38","5"
"0","90","-1","99","1","3000","0","3","211308001","2","0","7","2","0","","0","11","1","","38","5"
"0","90","-1","99","1","3000","0","3","211308101","2","0","7","2","0","","0","11","1","","38","10"
"0","90","-1","99","1","3000","0","3","211308201","2","0","7","2","0","","0","11","1","","38","10"
"0","90","-1","99","1","3000","0","3","211308301","2","0","7","2","0","","0","21","1","","38","10"
"0","90","-1","99","1","3000","0","3","211308401","2","0","7","2","0","","0","41","1","","38","10"
"0","90","-1","99","1","3000","0","3","211308501","2","0","7","2","0","","0","11","1","","38","10"
"0","0","3000","99","1","0","0","3","211308601","1","0","3","0","0","","0","1","0","","16","150"
"0","1","3000","99","1","0","0","3","211308701","1","0","3","0","0","","0","7","0","","21","10"
"0","90","-1","99","1","3000","0","3","211308801","2","0","7","2","0","","0","11","1","","38","10"
"0","90","-1","99","1","3000","0","3","211308901","2","0","7","2","0","","0","21","1","","38","10"
"0","90","-1","99","1","3000","0","3","211309001","2","0","7","2","0","","0","41","1","","38","10"
"0","0","3000","99","1","90","1","3","211309101","1","0","3","4","0","","0","2","0","","48","5"
"0","0","3000","99","1","0","0","3","211309201","1","0","3","0","0","","0","1","0","","16","50"
