58edf864054a2f018ff5e4cbb7412b44b272f3e06089dc624e06a56f82af3cf6,1e6d7d63a4f8d30d2549ca5198c944781af5c9f3c9dc6bb2ce6b942499cf7578,00ac85a3e90400f0571c19b58b42f3f472ebde2c5779827e5cdc8653830465db,632eb6bd63aecd87c86477486325944e3551cef4723ae2acda845c54489fe138,1b6ff69102a5aeb3098bb5bed2adb60f15169f86055033dcaf71c23aee5dea81,c62a954773e3cd11ce8e1f49f51c28e42cd8fa835d8b8266df562ddd02b83a0a,2626eab18d5649c038150632c0bc82fc4fb63e533f799793b2a77a9c40d47c22,2436cbcb36b1dc708ad81d00b299aee436cd06d0d89ac41c73a2bf1c6d3a85d8,3f25076e5bd1dfd4bdf509d6f6bd78943bdd98412587aa8bf89cc30dad5b8104,414f090a02eb417df751f7fb7828a432822abd2ff38334c9632ad6ffa3e524de,9585939855de991a1b7d4bf344cdba4070ca9357a52d8248cdd5012c91a18c81,dc3f7546e42f157b3683050b9d02cd8140072c204d43bfa686f27b7a40bb407b,e8050f2de4ddb142ed56a1b5f97c3b334dbfe168941d13886e5c947cc642f4f4,63b7e22135ad7c165d290d1ec666931dbc0f090861edc02315b3d91319f978a8,4cf7a21f433ac958837a70be441ec62c1d9a0c220a2151b9b6936d4fe8bead77
"430001472","810109107","1","43","810109108","0","0","0","0","830010921","1","810109106","1","0","0"
"430001473","810109107","1","43","810109108","0","0","0","0","830010931","1","810109106","1","0","0"
"430001474","810109107","1","43","810109108","0","0","0","0","830010941","1","810109106","1","0","0"
"430001475","810109107","1","43","810109108","0","0","0","0","830010951","1","810109106","1","0","0"
"430001476","830109606","4","43","830109607","1","0","0","0","830010961","1","810109108","1","0","830109608"
"430001477","810109107","1","43","810109108","0","0","0","0","830010971","1","810109106","1","0","0"
"430001478","810109107","1","43","810109108","0","0","0","0","830010981","1","810109106","1","0","0"
"430001479","810109107","1","43","810109108","0","0","0","0","830010991","1","810109106","1","0","0"
"430001480","830110003","1","43","830110004","0","0","0","0","830011001","1","830110002","1","0","0"
"430001481","810109107","1","43","810109108","0","0","0","0","840010911","1","810109106","1","0","0"
"430001482","810109107","1","43","810109108","0","0","0","0","840010921","1","810109106","1","0","0"
"430001483","810109107","1","43","810109108","0","0","0","0","840010931","1","810109106","1","0","0"
"430001484","810109107","1","43","810109108","0","0","0","0","840010941","1","810109106","1","0","0"
"430001485","810109107","1","43","810109108","0","0","0","0","840010951","1","810109106","1","0","0"
"430001486","810109107","1","43","840109606","1","0","0","0","840010961","1","810109106","4","0","840109607"
"430001487","810109107","1","43","810109108","0","0","0","0","840010971","1","810109106","1","0","0"
"430001488","810109107","1","43","810109108","0","0","0","0","840010981","1","810109106","1","0","0"
"430001489","810109107","1","43","810109108","0","0","0","0","840010991","1","810109106","1","0","0"
"430001490","840110003","1","43","840110004","0","0","0","0","840011001","1","840110002","1","0","0"
"430001491","810109107","1","43","810109108","0","0","0","0","850010911","1","810109106","1","0","0"
"430001492","810109107","1","43","810109108","0","0","0","0","850010921","1","810109106","1","0","0"
"430001493","810109107","1","43","810109108","0","0","0","0","850010931","1","810109106","1","0","0"
"430001494","810109107","1","43","810109108","0","0","0","0","850010941","1","810109106","1","0","0"
"430001495","810109107","1","43","810109108","0","0","0","0","850010951","1","810109106","1","0","0"
"430001496","810109107","1","43","810109108","4","0","0","0","850010961","1","810109106","1","0","850109606"
"430001497","810109107","1","43","810109108","0","0","0","0","850010971","1","810109106","1","0","0"
"430001498","810109107","1","43","810109108","0","0","0","0","850010981","1","810109106","1","0","0"
"430001499","810109107","1","43","810109108","0","0","0","0","850010991","1","810109106","1","0","0"
"430001500","850110003","1","43","850110004","0","0","0","0","850011001","1","850110002","1","0","0"
"441001001","0","0","44","0","0","0","0","0","1001001","1","1100000302","0","0","0"
"441001002","0","0","44","0","0","0","0","0","1001002","1","1100000301","0","0","0"
"441001003","0","0","44","0","0","0","0","0","1001003","1","1100000308","0","0","0"
"441001004","0","0","44","0","0","0","0","0","1001004","1","1100000302","0","0","0"
"441001005","0","0","44","0","0","0","0","0","1001005","1","1100000301","0","0","0"
"441001006","0","0","44","0","0","0","0","0","1001006","1","1100000302","0","0","0"
"441001007","1100000102","1","44","0","0","0","0","0","1001007","1","1100000301","0","0","0"
"441001008","1100000204","1","44","0","0","0","0","0","1001008","1","1100000302","0","0","0"
"441001009","1100000208","1","44","0","0","0","0","0","1001009","1","1100000308","0","0","0"
"441001010","1100000107","1","44","1100000205","0","0","0","0","1001010","1","1100000301","1","0","0"
"441001011","1100000304","1","44","1100000306","0","0","0","0","1001011","1","1100000302","1","0","0"
"441001012","1100000108","1","44","1100000207","0","0","0","0","1001012","1","1100000301","1","0","0"
"441001013","1100000203","1","44","1100000208","0","0","0","0","1001013","1","1100000302","1","0","0"
"441001014","1100000204","1","44","1100000209","0","0","0","0","1001014","1","1100000301","1","0","0"
"441001015","1100000102","1","44","1100000206","0","0","0","0","1001015","1","1100000302","1","0","0"
"441001016","1100000302","1","44","1100000305","1","0","0","0","1001016","1","1100000301","1","0","1100000306"
"441001017","1100000302","1","44","1100000303","1","0","0","0","1001017","1","1100000301","1","0","1100000304"
"441001018","1100000302","1","44","1100000307","0","0","0","0","1001018","1","1100000301","1","0","0"
"441002001","0","0","44","0","0","0","0","0","1002001","1","1100000302","0","0","0"
"441002002","0","0","44","0","0","0","0","0","1002002","1","1100000301","0","0","0"
"441002003","0","0","44","0","0","0","0","0","1002003","1","1100000308","0","0","0"
"441002004","0","0","44","0","0","0","0","0","1002004","1","1100000302","0","0","0"
"441002005","0","0","44","0","0","0","0","0","1002005","1","1100000301","0","0","0"
"441002006","0","0","44","0","0","0","0","0","1002006","1","1100000302","0","0","0"
"441002007","1100000107","1","44","0","0","0","0","0","1002007","1","1100000301","0","0","0"
"441002008","1100000102","1","44","0","0","0","0","0","1002008","1","1100000302","0","0","0"
"441002009","1100000108","1","44","0","0","0","0","0","1002009","1","1100000308","0","0","0"
"441002010","1100000203","1","44","0","0","0","0","0","1002010","1","1100000301","0","0","0"
"441002011","1100000204","1","44","0","0","0","0","0","1002011","1","1100000302","0","0","0"
"441002012","1100000107","1","44","1100000205","0","0","0","0","1002012","1","1100000308","1","0","0"
"441002013","1100000102","1","44","1100000206","0","0","0","0","1002013","1","1100000302","1","0","0"
"441002014","1100000108","1","44","1100000207","0","0","0","0","1002014","1","1100000301","1","0","0"
"441002015","1100000307","1","44","0","0","0","0","0","1002015","1","1100000302","0","0","0"
"441002016","1100000303","1","44","0","0","0","0","0","1002016","1","1100000301","0","0","0"
"441002017","1100000304","1","44","0","0","0","0","0","1002017","1","1100000302","0","0","0"
"441002018","1100000305","1","44","1100000307","0","0","0","0","1002018","1","1100000301","1","0","0"
"441003001","0","0","44","0","0","0","0","0","1003001","1","1100000301","0","0","0"
"441003002","0","0","44","0","0","0","0","0","1003002","1","1100000302","0","0","0"
"441003003","0","0","44","0","0","0","0","0","1003003","1","1100000301","0","0","0"
"441003004","0","0","44","0","0","0","0","0","1003004","1","1100000302","0","0","0"
"441003005","0","0","44","0","0","0","0","0","1003005","1","1100000301","0","0","0"
"441003006","0","0","44","0","0","0","0","0","1003006","1","1100000302","0","0","0"
"441003007","1100000302","1","44","0","0","0","0","0","1003007","1","1100000301","0","0","0"
"441003008","1100000302","1","44","0","0","0","0","0","1003008","1","1100000301","0","0","0"
"441003009","1100000302","1","44","1100000308","0","0","0","0","1003009","1","1100000301","1","0","0"
"441003010","1100000205","1","44","0","0","0","0","0","1003010","1","1100000107","0","0","0"
"441003011","1100000206","1","44","0","0","0","0","0","1003011","1","1100000102","0","0","0"
"441003012","1100000207","1","44","0","0","0","0","0","1003012","1","1100000108","0","0","0"
"441003013","1100000202","1","44","1100000203","0","0","0","0","1003013","1","1100000201","1","0","0"
"441003014","1100000204","1","44","1100000303","0","0","0","0","1003014","1","1100000203","1","0","0"
"441003015","1100000304","1","44","1100000201","0","0","0","0","1003015","1","1100000303","1","0","0"
"441003016","1100000305","1","44","0","0","0","0","0","1003016","1","1100000301","0","0","0"
"441003017","1100000306","1","44","0","0","0","0","0","1003017","1","1100000302","0","0","0"
"441003018","0","0","44","0","0","0","0","0","1003018","1","1100000307","0","0","0"
"441004001","0","0","44","0","0","0","0","0","1004001","1","1100000301","0","0","0"
"441004002","0","0","44","0","0","0","0","0","1004002","1","1100000302","0","0","0"
"441004003","0","0","44","0","0","0","0","0","1004003","1","1100000301","0","0","0"
"441004004","0","0","44","0","0","0","0","0","1004004","1","1100000302","0","0","0"
"441004005","0","0","44","0","0","0","0","0","1004005","1","1100000301","0","0","0"
"441004006","0","0","44","0","0","0","0","0","1004006","1","1100000302","0","0","0"
"441004007","1100000302","1","44","0","0","0","0","0","1004007","1","1100000301","0","0","0"
"441004008","1100000302","1","44","0","0","0","0","0","1004008","1","1100000301","0","0","0"
"441004009","1100000302","1","44","1100000308","0","0","0","0","1004009","1","1100000301","1","0","0"
"441004010","1100000205","1","44","1100000405","0","0","0","0","1004010","1","1100000107","1","0","0"
"441004011","1100000206","1","44","1100000406","0","0","0","0","1004011","1","1100000102","1","0","0"
"441004012","1100000207","1","44","1100000407","0","0","0","0","1004012","1","1100000108","1","0","0"
"441004013","1100000408","1","44","0","0","0","0","0","1004013","1","1100000208","0","0","0"
"441004014","1100000409","1","44","0","0","0","0","0","1004014","1","1100000209","0","0","0"
"441004015","1100000401","1","44","0","0","0","0","0","1004015","1","1100000201","0","0","0"
"441004016","1100000403","1","44","0","0","0","0","0","1004016","1","1100000203","0","0","0"
"441004017","1100000404","1","44","0","0","0","0","0","1004017","1","1100000204","0","0","0"
"441004018","0","0","44","0","0","0","0","0","1004018","1","1100000307","0","0","0"
"441005001","0","0","44","0","0","0","0","0","1005001","1","1100000301","0","0","0"
"441005002","0","0","44","0","0","0","0","0","1005002","1","1100000302","0","0","0"
"441005003","0","0","44","0","0","0","0","0","1005003","1","1100000301","0","0","0"
"441005004","0","0","44","0","0","0","0","0","1005004","1","1100000302","0","0","0"
"441005005","0","0","44","0","0","0","0","0","1005005","1","1100000301","0","0","0"
"441005006","0","0","44","0","0","0","0","0","1005006","1","1100000302","0","0","0"
"441005007","1100000302","1","44","0","0","0","0","0","1005007","1","1100000301","0","0","0"
"441005008","1100000302","1","44","0","0","0","0","0","1005008","1","1100000301","0","0","0"
"441005009","1100000302","1","44","1100000308","0","0","0","0","1005009","1","1100000301","1","0","0"
"441005010","1100000205","1","44","1100000405","0","0","0","0","1005010","1","1100000107","1","0","0"
"441005011","1100000206","1","44","1100000406","0","0","0","0","1005011","1","1100000102","1","0","0"
"441005012","1100000207","1","44","1100000407","0","0","0","0","1005012","1","1100000108","1","0","0"
"441005013","1100000408","1","44","0","0","0","0","0","1005013","1","1100000208","0","0","0"
"441005014","1100000409","1","44","0","0","0","0","0","1005014","1","1100000209","0","0","0"
"441005015","1100000401","1","44","0","0","0","0","0","1005015","1","1100000201","0","0","0"
"441005016","1100000403","1","44","0","0","0","0","0","1005016","1","1100000203","0","0","0"
"441005017","1100000404","1","44","0","0","0","0","0","1005017","1","1100000204","0","0","0"
"441005018","0","0","44","0","0","0","0","0","1005018","1","1100000307","0","0","0"
"441006001","0","0","44","0","0","0","0","0","1006001","1","1100000301","0","0","0"
"441006002","0","0","44","0","0","0","0","0","1006002","1","1100000302","0","0","0"
"441006003","0","0","44","0","0","0","0","0","1006003","1","1100000301","0","0","0"
"441006004","0","0","44","0","0","0","0","0","1006004","1","1100000302","0","0","0"
"441006005","0","0","44","0","0","0","0","0","1006005","1","1100000301","0","0","0"
"441006006","0","0","44","0","0","0","0","0","1006006","1","1100000302","0","0","0"
"441006007","1100000302","1","44","0","0","0","0","0","1006007","1","1100000301","0","0","0"
"441006008","1100000302","1","44","0","0","0","0","0","1006008","1","1100000301","0","0","0"
"441006009","1100000302","1","44","1100000308","0","0","0","0","1006009","1","1100000301","1","0","0"
"441006010","1100000205","1","44","1100000405","0","0","0","0","1006010","1","1100000107","1","0","0"
"441006011","1100000206","1","44","1100000406","0","0","0","0","1006011","1","1100000102","1","0","0"
"441006012","1100000207","1","44","1100000407","0","0","0","0","1006012","1","1100000108","1","0","0"
"441006013","1100000408","1","44","0","0","0","0","0","1006013","1","1100000208","0","0","0"
"441006014","1100000409","1","44","0","0","0","0","0","1006014","1","1100000209","0","0","0"
"441006015","1100000401","1","44","0","0","0","0","0","1006015","1","1100000201","0","0","0"
"441006016","1100000403","1","44","0","0","0","0","0","1006016","1","1100000203","0","0","0"
"441006017","1100000404","1","44","0","0","0","0","0","1006017","1","1100000204","0","0","0"
"441006018","0","0","44","0","0","0","0","0","1006018","1","1100000307","0","0","0"
"441007001","0","0","44","0","0","0","0","0","1007001","1","1100000301","0","0","0"
"441007002","0","0","44","0","0","0","0","0","1007002","1","1100000302","0","0","0"
"441007003","0","0","44","0","0","0","0","0","1007003","1","1100000301","0","0","0"
"441007004","0","0","44","0","0","0","0","0","1007004","1","1100000302","0","0","0"
"441007005","0","0","44","0","0","0","0","0","1007005","1","1100000301","0","0","0"
"441007006","0","0","44","0","0","0","0","0","1007006","1","1100000302","0","0","0"
