bd19185018bb435ae7a1d44deafcd645f37085638af5e01731306a9497ce2343,cefecf9883c2116a64607fd3e79cac9f28b754531464f0d75e1acf543fb459b1,6e90ec458b2f3770ac83239402932e9648f9293e629a9a9df6a8238a422847e2,a0d67cd5e0171fc9ed72336dab15ca35000d43f1732c3c858072e37360c002cc,d0e47693144dd901e8bd071234128bd06eb2b5e9071d244213d03c87a0912a66
"101621","11048003","埃斯塔荒野‧南部 48-3","101480305","11048"
"101621","11048004","埃斯塔荒野‧南部 48-4","101480401","11048"
"101621","11048005","埃斯塔荒野‧南部 48-5","101480506","11048"
"101621","11048006","埃斯塔荒野‧南部 48-6","101480603","11048"
"101051","11048007","埃斯塔荒野‧南部 48-7","101480701","11048"
"101111","11048008","埃斯塔荒野‧南部 48-8","101480807","11048"
"101111","11048009","埃斯塔荒野‧南部 48-9","101480903","11048"
"101111","11048010","埃斯塔荒野‧南部 48-10","101481004","11048"
"101111","11048011","埃斯塔荒野‧南部 48-11","101481107","11048"
"101111","11048012","埃斯塔荒野‧南部 48-12","101481201","11048"
"101111","11048013","埃斯塔荒野‧南部 48-13","101481304","11048"
"101091","11048014","埃斯塔荒野‧南部 48-14","101481404","11048"
"100101","11049001","埃斯塔荒野‧北部 49-1","101490102","11049"
"100101","11049002","埃斯塔荒野‧北部 49-2","101490201","11049"
"101621","11049003","埃斯塔荒野‧北部 49-3","101490305","11049"
"101621","11049004","埃斯塔荒野‧北部 49-4","101490401","11049"
"101621","11049005","埃斯塔荒野‧北部 49-5","101490506","11049"
"101621","11049006","埃斯塔荒野‧北部 49-6","101490603","11049"
"101621","11049007","埃斯塔荒野‧北部 49-7","101490701","11049"
"101621","11049008","埃斯塔荒野‧北部 49-8","101490807","11049"
"101621","11049009","埃斯塔荒野‧北部 49-9","101490903","11049"
"101051","11049010","埃斯塔荒野‧北部 49-10","101491004","11049"
"101111","11049011","埃斯塔荒野‧北部 49-11","101491107","11049"
"101111","11049012","埃斯塔荒野‧北部 49-12","101491201","11049"
"101111","11049013","埃斯塔荒野‧北部 49-13","101491304","11049"
"101091","11049014","埃斯塔荒野‧北部 49-14","101491404","11049"
"101621","11050001","涅羅礁岩‧西部 50-1","101500102","11050"
"101621","11050002","涅羅礁岩‧西部 50-2","101500201","11050"
"101621","11050003","涅羅礁岩‧西部 50-3","101500305","11050"
"101821","11050004","涅羅礁岩‧西部 50-4","101500401","11050"
"101621","11050005","涅羅礁岩‧西部 50-5","101500506","11050"
"101821","11050006","涅羅礁岩‧西部 50-6","101500603","11050"
"101621","11050007","涅羅礁岩‧西部 50-7","101500701","11050"
"101111","11050008","涅羅礁岩‧西部 50-8","101500807","11050"
"101111","11050009","涅羅礁岩‧西部 50-9","101500910","11050"
"101051","11050010","涅羅礁岩‧西部 50-10","101501007","11050"
"101111","11050011","涅羅礁岩‧西部 50-11","101501107","11050"
"101111","11050012","涅羅礁岩‧西部 50-12","101501201","11050"
"101111","11050013","涅羅礁岩‧西部 50-13","101501304","11050"
"101091","11050014","涅羅礁岩‧西部 50-14","101501404","11050"
"101621","11051001","涅羅礁岩‧東部 51-1","101510101","11051"
"101821","11051002","涅羅礁岩‧東部 51-2","101510201","11051"
"101821","11051003","涅羅礁岩‧東部 51-3","101510301","11051"
"101821","11051004","涅羅礁岩‧東部 51-4","101510401","11051"
"101111","11051005","涅羅礁岩‧東部 51-5","101510501","11051"
"101111","11051006","涅羅礁岩‧東部 51-6","101510601","11051"
"101051","11051007","涅羅礁岩‧東部 51-7","101510701","11051"
"101051","11051008","涅羅礁岩‧東部 51-8","101510801","11051"
"101111","11051009","涅羅礁岩‧東部 51-9","101510901","11051"
"101051","11051010","涅羅礁岩‧東部 51-10","101511001","11051"
"101111","11051011","涅羅礁岩‧東部 51-11","101511101","11051"
"101111","11051012","涅羅礁岩‧東部 51-12","101511201","11051"
"101111","11051013","涅羅礁岩‧東部 51-13","101511301","11051"
"101091","11051014","涅羅礁岩‧東部 51-14","101511410","11051"
"101821","11052001","皮尼翁沿岸堤‧西岸 52-1","101520101","11052"
"101821","11052002","皮尼翁沿岸堤‧西岸 52-2","101520201","11052"
"101111","11052003","皮尼翁沿岸堤‧西岸 52-3","101520301","11052"
"102181","11052004","皮尼翁沿岸堤‧西岸 52-4","101520401","11052"
"101051","11052005","皮尼翁沿岸堤‧西岸 52-5","101520501","11052"
"101111","11052006","皮尼翁沿岸堤‧西岸 52-6","101520601","11052"
"101111","11052007","皮尼翁沿岸堤‧西岸 52-7","101520701","11052"
"101111","11052008","皮尼翁沿岸堤‧西岸 52-8","101520801","11052"
"102181","11052009","皮尼翁沿岸堤‧西岸 52-9","101520901","11052"
"101051","11052010","皮尼翁沿岸堤‧西岸 52-10","101521001","11052"
"101051","11052011","皮尼翁沿岸堤‧西岸 52-11","101521101","11052"
"101111","11052012","皮尼翁沿岸堤‧西岸 52-12","101521201","11052"
"101111","11052013","皮尼翁沿岸堤‧西岸 52-13","101521301","11052"
"101061","11052014","皮尼翁沿岸堤‧西岸 52-14","101521410","11052"
"101821","11053001","皮尼翁沿岸堤‧東岸 53-1","101530101","11053"
"102181","11053002","皮尼翁沿岸堤‧東岸 53-2","101530201","11053"
"101051","11053003","皮尼翁沿岸堤‧東岸 53-3","101530301","11053"
"101111","11053004","皮尼翁沿岸堤‧東岸 53-4","101530401","11053"
"101111","11053005","皮尼翁沿岸堤‧東岸 53-5","101530501","11053"
"101111","11053006","皮尼翁沿岸堤‧東岸 53-6","101530601","11053"
"101111","11053007","皮尼翁沿岸堤‧東岸 53-7","101530701","11053"
"101051","11053008","皮尼翁沿岸堤‧東岸 53-8","101530801","11053"
"101051","11053009","皮尼翁沿岸堤‧東岸 53-9","101530901","11053"
"101111","11053010","皮尼翁沿岸堤‧東岸 53-10","101531001","11053"
"101111","11053011","皮尼翁沿岸堤‧東岸 53-11","101531101","11053"
"101051","11053012","皮尼翁沿岸堤‧東岸 53-12","101531201","11053"
"101051","11053013","皮尼翁沿岸堤‧東岸 53-13","101531301","11053"
"101061","11053014","皮尼翁沿岸堤‧東岸 53-14","101531410","11053"
"101051","11054001","托塔提斯沙岸‧西部 54-1","101540101","11054"
"101111","11054002","托塔提斯沙岸‧西部 54-2","101540201","11054"
"101111","11054003","托塔提斯沙岸‧西部 54-3","101540301","11054"
"101051","11054004","托塔提斯沙岸‧西部 54-4","101540401","11054"
"101051","11054005","托塔提斯沙岸‧西部 54-5","101540501","11054"
"101111","11054006","托塔提斯沙岸‧西部 54-6","101540601","11054"
"101111","11054007","托塔提斯沙岸‧西部 54-7","101540701","11054"
"101111","11054008","托塔提斯沙岸‧西部 54-8","101540801","11054"
"102181","11054009","托塔提斯沙岸‧西部 54-9","101540901","11054"
"101111","11054010","托塔提斯沙岸‧西部 54-10","101541001","11054"
"102181","11054011","托塔提斯沙岸‧西部 54-11","101541101","11054"
"101111","11054012","托塔提斯沙岸‧西部 54-12","101541201","11054"
"101051","11054013","托塔提斯沙岸‧西部 54-13","101541301","11054"
"101061","11054014","托塔提斯沙岸‧西部 54-14","101541410","11054"
"101051","11055001","托塔提斯沙岸‧東部 55-1","101550101","11055"
"101111","11055002","托塔提斯沙岸‧東部 55-2","101550201","11055"
"101111","11055003","托塔提斯沙岸‧東部 55-3","101550301","11055"
"101051","11055004","托塔提斯沙岸‧東部 55-4","101550401","11055"
"101051","11055005","托塔提斯沙岸‧東部 55-5","101550501","11055"
"101111","11055006","托塔提斯沙岸‧東部 55-6","101550602","11055"
"101051","11055007","托塔提斯沙岸‧東部 55-7","101550701","11055"
"101111","11055008","托塔提斯沙岸‧東部 55-8","101550801","11055"
"101051","11055009","托塔提斯沙岸‧東部 55-9","101550901","11055"
"101051","11055010","托塔提斯沙岸‧東部 55-10","101551001","11055"
"100201","11055011","托塔提斯沙岸‧東部 55-11","101551101","11055"
"100201","11055012","托塔提斯沙岸‧東部 55-12","101551201","11055"
"102181","11055013","托塔提斯沙岸‧東部 55-13","101551301","11055"
"101061","11055014","托塔提斯沙岸‧東部 55-14","101551410","11055"
"101051","11056001","歐呂克斯沙島‧北部 56-1","101560101","11056"
"100201","11056002","歐呂克斯沙島‧北部 56-2","101560201","11056"
"101111","11056003","歐呂克斯沙島‧北部 56-3","101560301","11056"
"101111","11056004","歐呂克斯沙島‧北部 56-4","101560401","11056"
"101051","11056005","歐呂克斯沙島‧北部 56-5","101560501","11056"
"101111","11056006","歐呂克斯沙島‧北部 56-6","101560601","11056"
"101051","11056007","歐呂克斯沙島‧北部 56-7","101560701","11056"
"101111","11056008","歐呂克斯沙島‧北部 56-8","101560801","11056"
"101051","11056009","歐呂克斯沙島‧北部 56-9","101560901","11056"
"101051","11056010","歐呂克斯沙島‧北部 56-10","101561001","11056"
"100201","11056011","歐呂克斯沙島‧北部 56-11","101561101","11056"
"102181","11056012","歐呂克斯沙島‧北部 56-12","101561201","11056"
"100201","11056013","歐呂克斯沙島‧北部 56-13","101561301","11056"
"102191","11056014","歐呂克斯沙島‧北部 56-14","101561410","11056"
"100201","11057001","歐呂克斯沙島‧南部 57-1","101570101","11057"
"102181","11057002","歐呂克斯沙島‧南部 57-2","101570201","11057"
"101111","11057003","歐呂克斯沙島‧南部 57-3","101570301","11057"
"101111","11057004","歐呂克斯沙島‧南部 57-4","101570401","11057"
"100201","11057005","歐呂克斯沙島‧南部 57-5","101570501","11057"
"101111","11057006","歐呂克斯沙島‧南部 57-6","101570601","11057"
"100201","11057007","歐呂克斯沙島‧南部 57-7","101570701","11057"
"101111","11057008","歐呂克斯沙島‧南部 57-8","101570802","11057"
"101111","11057009","歐呂克斯沙島‧南部 57-9","101570901","11057"
"101051","11057010","歐呂克斯沙島‧南部 57-10","101571001","11057"
"101051","11057011","歐呂克斯沙島‧南部 57-11","101571101","11057"
"102181","11057012","歐呂克斯沙島‧南部 57-12","101571201","11057"
"101051","11057013","歐呂克斯沙島‧南部 57-13","101571301","11057"
"102191","11057014","歐呂克斯沙島‧南部 57-14","101571410","11057"
"100011","11058001","歐呂克斯沙島‧南部 58-1","101580101","11058"
"100011","11058002","歐呂克斯沙島‧南部 58-2","101580201","11058"
"101621","11058003","歐呂克斯沙島‧南部 58-3","101580301","11058"
"100011","11058004","歐呂克斯沙島‧南部 58-4","101580401","11058"
"101621","11058005","歐呂克斯沙島‧南部 58-5","101580501","11058"
"100011","11058006","歐呂克斯沙島‧南部 58-6","101580601","11058"
"100021","11058007","歐呂克斯沙島‧南部 58-7","101580701","11058"
"101621","11058008","克魯斯密林‧東部 58-8","101580801","11058"
"100031","11058009","克魯斯密林‧東部 58-9","101580901","11058"
"100021","11058010","克魯斯密林‧東部 58-10","101581001","11058"
"100021","11058011","克魯斯密林‧東部 58-11","101581101","11058"
"100031","11058012","克魯斯密林‧東部 58-12","101581201","11058"
"100021","11058013","克魯斯密林‧東部 58-13","101581301","11058"
"102101","11058014","克魯斯密林‧東部 58-14","101581410","11058"
"101411","11059001","克魯斯密林‧西部 59-1","101590101","11059"
"101411","11059002","克魯斯密林‧西部 59-2","101590201","11059"
"100021","11059003","克魯斯密林‧西部 59-3","101590301","11059"
"101411","11059004","克魯斯密林‧西部 59-4","101590401","11059"
"100021","11059005","克魯斯密林‧西部 59-5","101590501","11059"
"101821","11059006","克魯斯密林‧西部 59-6","101590601","11059"
"100021","11059007","克魯斯密林‧西部 59-7","101590701","11059"
"100031","11059008","克魯斯密林‧西部 59-8","101590801","11059"
"100021","11059009","克魯斯密林‧西部 59-9","101590901","11059"
"100021","11059010","克魯斯密林‧西部 59-10","101591001","11059"
"100031","11059011","克魯斯密林‧西部 59-11","101591101","11059"
"100031","11059012","克魯斯密林‧西部 59-12","101591201","11059"
"100021","11059013","克魯斯密林‧西部 59-13","101591301","11059"
"102101","11059014","克魯斯密林‧西部 59-14","101581410","11059"
"101411","11060001","考達海灘‧北部 60-1","101600101","11060"
"101411","11060002","考達海灘‧北部 60-2","101600201","11060"
"101621","11060003","考達海灘‧北部 60-3","101600301","11060"
"101411","11060004","考達海灘‧北部 60-4","101600401","11060"
"101411","11060005","考達海灘‧北部 60-5","101600501","11060"
"100201","11060006","考達海灘‧北部 60-6","101600601","11060"
"100201","11060007","考達海灘‧北部 60-7","101600701","11060"
"100231","11060008","考達海灘‧北部 60-8","101600801","11060"
"100231","11060009","考達海灘‧北部 60-9","101600901","11060"
"100021","11060010","考達海灘‧北部 60-10","101601001","11060"
"100231","11060011","考達海灘‧北部 60-11","101601107","11060"
"100231","11060012","考達海灘‧北部 60-12","101601201","11060"
"100021","11060013","考達海灘‧北部 60-13","101601301","11060"
"102101","11060014","考達海灘‧北部 60-14","101601403","11060"
"101621","11061001","考達海灘‧南部 61-1","101610101","11061"
"101621","11061002","考達海灘‧南部 61-2","101610201","11061"
"101411","11061003","考達海灘‧南部 61-3","101610301","11061"
"101411","11061004","考達海灘‧南部 61-4","101610401","11061"
"100201","11061005","考達海灘‧南部 61-5","101610501","11061"
"101411","11061006","考達海灘‧南部 61-6","101610601","11061"
"100201","11061007","考達海灘‧南部 61-7","101610701","11061"
"101411","11061008","考達海灘‧南部 61-8","101610801","11061"
"100201","11061009","考達海灘‧南部 61-9","101610901","11061"
"100201","11061010","考達海灘‧南部 61-10","101611001","11061"
"102181","11061011","考達海灘‧南部 61-11","101611101","11061"
"102181","11061012","考達海灘‧南部 61-12","101611201","11061"
"101621","11061013","考達海灘‧南部 61-13","101611301","11061"
"102101","11061014","考達海灘‧南部 61-14","101611403","11061"
"101621","11062001","普洛庇那海角 62-1","101620101","11062"
"101411","11062002","普洛庇那海角 62-2","101620201","11062"
"101411","11062003","普洛庇那海角 62-3","101620301","11062"
"100201","11062004","普洛庇那海角 62-4","101620401","11062"
"101411","11062005","普洛庇那海角 62-5","101620501","11062"
"101411","11062006","普洛庇那海角 62-6","101620601","11062"
"100201","11062007","普洛庇那海角 62-7","101620701","11062"
"101411","11062008","普洛庇那海角 62-8","101620801","11062"
"100201","11062009","普洛庇那海角 62-9","101620901","11062"
"100201","11062010","普洛庇那海角 62-10","101621001","11062"
"102181","11062011","普洛庇那海角 62-11","101621101","11062"
"100201","11062012","普洛庇那海角 62-12","101621201","11062"
"102181","11062013","普洛庇那海角 62-13","101621301","11062"
"101421","11062014","普洛庇那海角 62-14","101621410","11062"
"103203","11063001","阿帕雷尤街道‧西側 63-1","101630101","11063"
"103173","11063002","阿帕雷尤街道‧西側 63-2","101630201","11063"
"103203","11063003","阿帕雷尤街道‧西側 63-3","101630301","11063"
"103173","11063004","阿帕雷尤街道‧西側 63-4","101630401","11063"
"103173","11063005","阿帕雷尤街道‧西側 63-5","101630501","11063"
"103173","11063006","阿帕雷尤街道‧西側 63-6","101630601","11063"
"103203","11063007","阿帕雷尤街道‧西側 63-7","101630701","11063"
"103173","11063008","阿帕雷尤街道‧西側 63-8","101630801","11063"
"103203","11063009","阿帕雷尤街道‧西側 63-9","101630901","11063"
"103183","11063010","阿帕雷尤街道‧西側 63-10","101631010","11063"
"103203","11064001","阿帕雷尤街道‧東側 64-1","101640101","11064"
"103173","11064002","阿帕雷尤街道‧東側 64-2","101640201","11064"
