2d305a48e1c8a976a8164e2b69242111086fbbe6abb80f6149413b61ad30be1c,9e2261612651c06e6a54c7695a11e97db04bebe5edc3d4440fd38a988eb92ebd,07eff6db61c5815eac8e2e79ceb92bf677b43a1b20ff3acb765698fc1ccd125c,4d17d7a0b1db2481948f0e4c4a94c7f4578c34fe661857cc91467b72e8d0b3f1,d5c61537a58a7d182e6a38c2041649a0174c010ff9f4f6e39ac12b27cd67b602,16f11284cae1bf34262fda5ccafb663def013cf23b7b03a41e304e40440b8c3f,7b2ddc0e0a509813ab4e8c7b56f45348055567fd3f26a720ba85826be50ca2d5,85c37c2c6fe09a91e0753b280ab79c93415da16eebe5e7767a0305a7ba3973fb,c059dcb1e41e4b224a68c836f98fc2dfefe3dc48d4c051283704643c1551880f,809aa69a16564800348441dde83472a571d1b80549268adf7f582303345ef957,b0aa81ba4121258756ab0debd4b358984861a5cdca452ae75f1b92b5c142f1b3,6b44b5ed6a3dae649d051026f6fa2bf245ce722fd164900e0b1c196b2a635065,a34388e0cbb8dffd4149828bac38d66f580568a7b1dab98ffca028ab1716f0ee,1804b07c7f046acc2afa06087efee1a27a4d697567764c34d23a2833a7007fc1,3cda9d98ab3848bd20392cefe47a102760055a000db279d88fcb9543d16862d8,29037564582e69739de77f3524d71b81ac55eaf7d3d9aa897ea1b49e90cd3ef1,38dbc0d4e3a6aae66ebc80000259f9b83d7a13aad7fabbf729bc0e97e2ac3a59,1cd7bf342c0e4557620ea9331d0e3b0920117b4f77198729f540d4bb35b6c393,61b7d8349a19ab21c63dc619e4e0216718a9ed9abf1705f7fe0b912b81542e65,b9777c1d30d5f9a1adeefaf07a7783d7941ca64779201a0af745068a9af4a00f
"108010506","0","0","0","0","108010508","0","108010507","0","108010504","100","0","0","0","108010505","0","18001252","180010252","0","11999593"
"108010503","0","0","0","0","108010509","0","108010508","0","108010501","100","0","0","0","108010507","0","18001253","180010253","0","18001051"
"108010501","0","0","0","0","108010510","0","108010503","0","108010506","100","0","0","18001354","0","0","18001351","180010351","0","11999592"
"108010506","0","0","0","0","108010511","0","108010507","0","108010504","100","0","0","0","108010505","0","18001352","180010352","0","11999593"
"108010503","0","0","0","0","108010512","0","108010508","0","108010501","100","0","0","0","108010507","0","18001353","180010353","0","18001051"
"108010501","0","0","0","0","108010513","0","108010503","0","108010506","100","0","0","18001454","0","0","18001451","180010451","0","11999592"
"108010506","0","0","0","0","108010514","0","108010507","0","108010504","100","0","0","0","108010505","0","18001452","180010452","0","11999593"
"108010503","0","0","0","0","108010515","0","108010508","0","108010501","100","0","0","0","108010507","0","18001453","180010453","0","18001051"
"108010501","0","0","0","0","108010516","0","108010503","0","108010506","100","0","0","18001554","0","0","18001551","180010551","0","11999592"
"108010506","0","0","0","0","108010517","0","108010507","0","108010504","100","0","0","0","108010505","0","18001552","180010552","0","11999593"
"108010503","0","0","0","0","108010518","0","108010508","0","108010501","100","0","0","0","108010507","0","18001553","180010553","0","18001051"
"108010501","0","0","0","0","108010519","0","108010503","0","108010506","100","0","0","18001654","0","0","18001651","180010651","0","11999692"
"108010506","0","0","0","0","108010520","0","108010507","0","108010504","100","0","0","0","108010505","0","18001652","180010652","0","11999693"
"108010503","0","0","0","0","108010521","0","108010508","0","108010501","100","0","0","0","108010507","0","18001653","180010653","0","18001051"
"108010501","0","0","0","0","108010522","0","108010503","0","108010506","100","0","0","18001754","0","0","18001751","180010751","0","11999792"
"108010506","0","0","0","0","108010523","0","108010507","0","108010504","100","0","0","0","108010505","0","18001752","180010752","0","11999793"
"108010503","0","0","0","0","108010524","0","108010508","0","108010501","100","0","0","0","108010507","0","18001753","180010753","0","18001051"
"108010501","0","0","0","0","108010525","0","108010503","0","108010506","100","0","0","18001854","0","0","18001851","180010851","0","11999892"
"108010506","0","0","0","0","108010526","0","108010507","0","108010504","100","0","0","0","108010505","0","18001852","180010852","0","11999893"
"108010503","0","0","0","0","108010527","0","108010508","0","108010501","100","0","0","0","108010507","0","18001853","180010853","0","18001051"
"108010501","0","0","0","0","108010528","0","108010503","0","108010506","100","0","0","18001954","0","0","18001951","180010951","0","11999892"
"108010506","0","0","0","0","108010529","0","108010507","0","108010504","100","0","0","0","108010505","0","18001952","180010952","0","11999893"
"108010503","0","0","0","0","108010530","0","108010508","0","108010501","100","0","0","0","108010507","0","18001953","180010953","0","18001051"
"108010501","0","0","0","0","108010531","0","108010503","0","108010506","100","0","0","18002054","0","0","18002051","180011051","0","11999892"
"108010506","0","0","0","0","108010532","0","108010507","0","108010504","100","0","0","0","108010505","0","18002052","180011052","0","11999893"
"108010503","0","0","0","0","108010533","0","108010508","0","108010501","100","0","0","0","108010507","0","18002053","180011053","0","18001051"
"108010501","0","0","0","0","108010534","0","108010503","0","108010506","100","0","0","18002154","0","0","18002151","180011151","0","11999892"
"108010506","0","0","0","0","108010535","0","108010507","0","108010504","100","0","0","0","108010505","0","18002152","180011152","0","11999893"
"108010503","0","0","0","0","108010536","0","108010508","0","108010501","100","0","0","0","108010507","0","18002153","180011153","0","18001051"
"108010501","0","0","0","0","108010537","0","108010503","0","108010506","100","0","0","18002254","0","0","18002251","180011251","0","11999892"
"108010506","0","0","0","0","108010538","0","108010507","0","108010504","100","0","0","0","108010505","0","18002252","180011252","0","11999893"
"108010503","0","0","0","0","108010539","0","108010508","0","108010501","100","0","0","0","108010507","0","18002253","180011253","0","18001051"
"108010501","0","0","0","0","108010540","0","108010503","0","108010506","100","0","0","18002354","0","0","18002351","180011351","0","11999892"
"108010506","0","0","0","0","108010541","0","108010507","0","108010504","100","0","0","0","108010505","0","18002352","180011352","0","11999893"
"108010503","0","0","0","0","108010542","0","108010508","0","108010501","100","0","0","0","108010507","0","18002353","180011353","0","18001051"
"108010501","0","0","0","0","108010543","0","108010503","0","108010506","100","0","0","18002454","0","0","18002451","180011451","0","11999892"
"108010506","0","0","0","0","108010544","0","108010507","0","108010504","100","0","0","0","108010505","0","18002452","180011452","0","11999893"
"108010503","0","0","0","0","108010545","0","108010508","0","108010501","100","0","0","0","108010507","0","18002453","180011453","0","18001051"
"108010501","0","0","0","0","108010546","0","108010503","0","108010506","100","0","0","18002554","0","0","18002551","180011551","0","11999892"
"108010506","0","0","0","0","108010547","0","108010507","0","108010504","100","0","0","0","108010505","0","18002552","180011552","0","11999893"
"108010503","0","0","0","0","108010548","0","108010508","0","108010501","100","0","0","0","108010507","0","18002553","180011553","0","18001051"
"108010602","0","0","0","0","108010601","0","108010606","0","108010603","100","0","0","0","0","0","18001062","180010061","0","11999592"
"108010604","0","0","0","0","108010602","0","108010601","0","108010605","100","0","0","0","108010603","0","18001063","180010062","0","11999593"
"108010607","0","0","0","0","108010603","0","108010608","0","108010606","100","0","0","0","108010605","0","18001064","180010063","0","18001061"
"108010602","0","0","0","0","108010604","0","108010606","0","108010603","100","0","0","18001164","0","0","18001161","180010161","0","11999592"
"108010604","0","0","0","0","108010605","0","108010601","0","108010605","100","0","0","0","108010603","0","18001162","180010162","0","11999593"
"108010607","0","0","0","0","108010606","0","108010608","0","108010606","100","0","0","0","108010605","0","18001163","180010163","0","18001061"
"108010602","0","0","0","0","108010607","0","108010606","0","108010603","100","0","0","18001264","0","0","18001261","180010261","0","11999592"
"108010604","0","0","0","0","108010608","0","108010601","0","108010605","100","0","0","0","108010603","0","18001262","180010262","0","11999593"
"108010607","0","0","0","0","108010609","0","108010608","0","108010606","100","0","0","0","108010605","0","18001263","180010263","0","18001061"
"108010602","0","0","0","0","108010610","0","108010606","0","108010603","100","0","0","18001364","0","0","18001361","180010361","0","11999592"
"108010604","0","0","0","0","108010611","0","108010601","0","108010605","100","0","0","0","108010603","0","18001362","180010362","0","11999593"
"108010607","0","0","0","0","108010612","0","108010608","0","108010606","100","0","0","0","108010605","0","18001363","180010363","0","18001061"
"108010602","0","0","0","0","108010613","0","108010606","0","108010603","100","0","0","18001464","0","0","18001461","180010461","0","11999592"
"108010604","0","0","0","0","108010614","0","108010601","0","108010605","100","0","0","0","108010603","0","18001462","180010462","0","11999593"
"108010607","0","0","0","0","108010615","0","108010608","0","108010606","100","0","0","0","108010605","0","18001463","180010463","0","18001061"
"108010602","0","0","0","0","108010616","0","108010606","0","108010603","100","0","0","18001564","0","0","18001561","180010561","0","11999592"
"108010604","0","0","0","0","108010617","0","108010601","0","108010605","100","0","0","0","108010603","0","18001562","180010562","0","11999593"
"108010607","0","0","0","0","108010618","0","108010608","0","108010606","100","0","0","0","108010605","0","18001563","180010563","0","18001061"
"108010602","0","0","0","0","108010619","0","108010606","0","108010603","100","0","0","18001664","0","0","18001661","180010661","0","11999692"
"108010604","0","0","0","0","108010620","0","108010601","0","108010605","100","0","0","0","108010603","0","18001662","180010662","0","11999693"
"108010607","0","0","0","0","108010621","0","108010608","0","108010606","100","0","0","0","108010605","0","18001663","180010663","0","18001061"
"108010602","0","0","0","0","108010622","0","108010606","0","108010603","100","0","0","18001764","0","0","18001761","180010761","0","11999792"
"108010604","0","0","0","0","108010623","0","108010601","0","108010605","100","0","0","0","108010603","0","18001762","180010762","0","11999793"
"108010607","0","0","0","0","108010624","0","108010608","0","108010606","100","0","0","0","108010605","0","18001763","180010763","0","18001061"
"108010602","0","0","0","0","108010625","0","108010606","0","108010603","100","0","0","18001864","0","0","18001861","180010861","0","11999892"
"108010604","0","0","0","0","108010626","0","108010601","0","108010605","100","0","0","0","108010603","0","18001862","180010862","0","11999893"
"108010607","0","0","0","0","108010627","0","108010608","0","108010606","100","0","0","0","108010605","0","18001863","180010863","0","18001061"
"108010602","0","0","0","0","108010628","0","108010606","0","108010603","100","0","0","18001964","0","0","18001961","180010961","0","11999892"
"108010604","0","0","0","0","108010629","0","108010601","0","108010605","100","0","0","0","108010603","0","18001962","180010962","0","11999893"
"108010607","0","0","0","0","108010630","0","108010608","0","108010606","100","0","0","0","108010605","0","18001963","180010963","0","18001061"
"108010602","0","0","0","0","108010631","0","108010606","0","108010603","100","0","0","18002064","0","0","18002061","180011061","0","11999892"
"108010604","0","0","0","0","108010632","0","108010601","0","108010605","100","0","0","0","108010603","0","18002062","180011062","0","11999893"
"108010607","0","0","0","0","108010633","0","108010608","0","108010606","100","0","0","0","108010605","0","18002063","180011063","0","18001061"
"108010602","0","0","0","0","108010634","0","108010606","0","108010603","100","0","0","18002164","0","0","18002161","180011161","0","11999892"
"108010604","0","0","0","0","108010635","0","108010601","0","108010605","100","0","0","0","108010603","0","18002162","180011162","0","11999893"
"108010607","0","0","0","0","108010636","0","108010608","0","108010606","100","0","0","0","108010605","0","18002163","180011163","0","18001061"
"108010602","0","0","0","0","108010637","0","108010606","0","108010603","100","0","0","18002264","0","0","18002261","180011261","0","11999892"
"108010604","0","0","0","0","108010638","0","108010601","0","108010605","100","0","0","0","108010603","0","18002262","180011262","0","11999893"
"108010607","0","0","0","0","108010639","0","108010608","0","108010606","100","0","0","0","108010605","0","18002263","180011263","0","18001061"
"108010602","0","0","0","0","108010640","0","108010606","0","108010603","100","0","0","18002364","0","0","18002361","180011361","0","11999892"
"108010604","0","0","0","0","108010641","0","108010601","0","108010605","100","0","0","0","108010603","0","18002362","180011362","0","11999893"
"108010607","0","0","0","0","108010642","0","108010608","0","108010606","100","0","0","0","108010605","0","18002363","180011363","0","18001061"
"108010602","0","0","0","0","108010643","0","108010606","0","108010603","100","0","0","18002464","0","0","18002461","180011461","0","11999892"
"108010604","0","0","0","0","108010644","0","108010601","0","108010605","100","0","0","0","108010603","0","18002462","180011462","0","11999893"
"108010607","0","0","0","0","108010645","0","108010608","0","108010606","100","0","0","0","108010605","0","18002463","180011463","0","18001061"
"108010602","0","0","0","0","108010646","0","108010606","0","108010603","100","0","0","18002564","0","0","18002561","180011561","0","11999892"
"108010604","0","0","0","0","108010647","0","108010601","0","108010605","100","0","0","0","108010603","0","18002562","180011562","0","11999893"
