fa4fa81043c312dc659cf173f18e2ada199eadf1f6ae888d2a52b40c11a5d07e,0be138d1ff32ac0147aacab4e38343e41c0fff0efd4da76a8707a52c011528f6,18e5f67483ad90c2993f02a6f8d6442855d8294c6a143260b1bd73b037c7ea11,8de20e57b4348c9862dbbae853939ec55ca9841ec08e2286152c8c5c46e25dc9,031a7d539196105b829a3c82de7b06147d9df7903306debae732e6e94ab84794,5a86e7954521357c041f76842478562ac9181633ec3251535b38990d244647b6,155a6440e94b25bca5215243629e54c4f27154c78cfcff1bee9e8a97a6bcc6be,f0b8e7467c78cb558858de198f040ae526856a5ee0b279e53c10cd1df1cab8c5,5b41a74d05a5d3fe7baf540ee61cf426bb7fa6d5db3e3e8da657b29c0b1bbe52,27d8fefdfd0c7bf8d67ab44fbb2fc1cb99b4bd17e39348fbe9e31c210acbef3a,ab9e6956addeeb1dcd2ae9a50bf14d90a000fe836425047ac9070ef5ca87a12e,2f923c96208e0f944a205897286be61944c661804cd7cf01e3f828e159bd8f08,80f67e84814097d6f91957cefa7940fd998deb6e5554e706581123a67a61105a,04ad9d33b8800322917ced69c251cdaab34728e5d6a5212873597675c09c124a,4eea330d8eaeba18c7e10cdda249efa561c0bba2a5106e782b04cc3cc7804679
"81107008","0","9015","1","0","2023/04/17 16:00:00","81107008","601","5","10107","2023/04/26 15:59:59","6011","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","10107110","0"
"81108001","1","9018","6700000","0","2023/05/01 16:00:00","81108001","601","1","10108","2023/05/19 15:59:59","6011","將特別戰鬥的Boss的HP降低至93300000","10108103","0"
"81108002","1","9018","13400000","0","2023/05/01 16:00:00","81108002","601","1","10108","2023/05/19 15:59:59","6011","將特別戰鬥的Boss的HP降低至86600000","10108104","0"
"81108003","0","9016","1","0","2023/05/01 16:00:00","81108003","601","1","10108","2023/05/19 15:59:59","6011","完成特別戰鬥的模式1","10108105","0"
"81108004","1","9018","26700000","0","2023/05/01 16:00:00","81108004","601","1","10108","2023/05/19 15:59:59","6011","將特別戰鬥的Boss的HP降低至73300000","10108106","0"
"81108005","1","9018","33400000","0","2023/05/01 16:00:00","81108005","601","1","10108","2023/05/19 15:59:59","6011","將特別戰鬥的Boss的HP降低至66600000","10108107","0"
"81108006","0","9016","1","0","2023/05/01 16:00:00","81108006","601","2","10108","2023/05/19 15:59:59","6011","完成特別戰鬥的模式2","10108108","0"
"81108007","1","9018","60000000","0","2023/05/01 16:00:00","81108007","601","1","10108","2023/05/19 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 40000000","10108109","0"
"81108008","1","9018","80000000","0","2023/05/01 16:00:00","81108008","601","1","10108","2023/05/19 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 20000000","10108110","0"
"81108009","0","9016","1","0","2023/05/01 16:00:00","81108009","601","3","10108","2023/05/19 15:59:59","6011","討伐特別戰鬥的 Boss","10108111","0"
"81108010","0","9015","1","0","2023/05/01 16:00:00","81108010","601","5","10108","2023/05/19 15:59:59","6011","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","10108112","0"
"81109001","0","9014","20","0","2023/05/19 16:00:00","81109001","601","0","10109","2023/05/28 15:59:59","6011","打倒 20 隻高等獸人","10109103","0"
"81109002","1","9018","1000000","0","2023/05/19 16:00:00","81109002","601","1","10109","2023/05/28 15:59:59","6011","將特別戰鬥的Boss的HP降低至8500000","10109106","0"
"81109003","1","9018","2000000","0","2023/05/19 16:00:00","81109003","601","1","10109","2023/05/28 15:59:59","6011","將特別戰鬥的Boss的HP降低至7500000","10109107","0"
"81109004","0","9016","1","0","2023/05/19 16:00:00","81109004","601","2","10109","2023/05/28 15:59:59","6011","完成特別戰鬥的模式2","10109108","0"
"81109005","1","9018","5170000","0","2023/05/19 16:00:00","81109005","601","1","10109","2023/05/28 15:59:59","6011","將特別戰鬥的Boss的HP降低至4330000","10109109","0"
"81109006","1","9018","7340000","0","2023/05/19 16:00:00","81109006","601","1","10109","2023/05/28 15:59:59","6011","將特別戰鬥的Boss的HP降低至2160000","10109110","0"
"81109007","0","9016","1","0","2023/05/19 16:00:00","81109007","601","3","10109","2023/05/28 15:59:59","6011","討伐特別戰鬥的 Boss","10109111","0"
"81109008","0","9015","1","0","2023/05/19 16:00:00","81109008","601","5","10109","2023/05/28 15:59:59","6011","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","10109112","0"
"81110001","1","9018","22000000","0","2023/06/01 16:00:00","81110001","601","1","10110","2023/06/29 15:59:59","6011","將特別戰鬥的樂園守護者的HP降低至123000000","10110103","0"
"81110002","1","9018","44000000","0","2023/06/01 16:00:00","81110002","601","1","10110","2023/06/29 15:59:59","6011","將特別戰鬥的樂園守護者的HP降低至101000000","10110104","0"
"81110003","0","9016","1","0","2023/06/01 16:00:00","81110003","601","1","10110","2023/06/29 15:59:59","6011","通過樂園守護者的MODE1","10110105","0"
"81110004","0","9001","4","0","2023/06/01 16:00:00","81110004","601","0","10110","2023/06/29 15:59:59","6011","打倒千歌、紡希的闇影的闇影及其餘怪物","10110106","0"
"81110005","1","9018","91800000","0","2023/06/01 16:00:00","81110005","601","1","10110","2023/06/29 15:59:59","6011","將特別戰鬥的樂園守護者的HP降低至53200000","10110107","0"
"81110006","1","9018","118400000","0","2023/06/01 16:00:00","81110006","601","1","10110","2023/06/29 15:59:59","6011","將特別戰鬥的樂園守護者的HP降低至26600000","10110108","0"
"81110007","0","9016","1","0","2023/06/01 16:00:00","81110007","601","3","10110","2023/06/29 15:59:59","6011","討伐特別戰鬥的樂園守護者","10110109","0"
"81110008","0","9015","1","0","2023/06/01 16:00:00","81110008","601","5","10110","2023/06/29 15:59:59","6011","在5次以內，討伐EXHIBITION或特別戰鬥的樂園守護者","10110110","0"
"81111001","1","9018","10100000","0","2023/06/08 16:00:00","81111001","601","1","10111","2023/06/29 15:59:59","6011","將特別戰鬥的象徵久遠庭園之人的HP降低至65900000","10111103","0"
"81111002","1","9018","20200000","0","2023/06/08 16:00:00","81111002","601","1","10111","2023/06/29 15:59:59","6011","將特別戰鬥的象徵久遠庭園之人的HP降低至55800000","10111104","0"
"81111003","0","9016","1","0","2023/06/08 16:00:00","81111003","601","1","10111","2023/06/29 15:59:59","6011","通過象徵久遠庭園之人的MODE1","10111105","0"
"81111004","0","9001","3","0","2023/06/08 16:00:00","81111004","601","0","10111","2023/06/29 15:59:59","6011","打倒望、矛依未、嘉夜的闇影","10111106","0"
"81111005","1","9018","45600000","0","2023/06/08 16:00:00","81111005","601","1","10111","2023/06/29 15:59:59","6011","將特別戰鬥的象徵久遠庭園之人的HP降低至30400000","10111107","0"
"81111006","1","9018","60800000","0","2023/06/08 16:00:00","81111006","601","1","10111","2023/06/29 15:59:59","6011","將特別戰鬥的象徵久遠庭園之人的HP降低至15200000","10111108","0"
"81111007","0","9016","1","0","2023/06/08 16:00:00","81111007","601","3","10111","2023/06/29 15:59:59","6011","討伐特別戰鬥的象徵久遠庭園之人","10111109","0"
"81111008","0","9015","1","0","2023/06/08 16:00:00","81111008","601","5","10111","2023/06/29 15:59:59","6011","在5次以內，討伐EXHIBITION或特別戰鬥的象徵久遠庭園之人","10111110","0"
"81112001","0","9001","4","0","2023/06/16 16:00:00","81112001","601","0","10112","2023/06/30 15:59:59","6011","打倒魔像與青藍魔像","10112103","0"
"81112002","0","9014","10","0","2023/06/16 16:00:00","81112002","601","0","10112","2023/06/30 15:59:59","6011","打倒 10 隻闇影","10112104","0"
"81112003","1","9018","1150000","0","2023/06/16 16:00:00","81112003","601","1","10112","2023/06/30 15:59:59","6011","將碎裂魔像的 HP 降低至 2350000","10112105","0"
"81112004","1","9018","2300000","0","2023/06/16 16:00:00","81112004","601","1","10112","2023/06/30 15:59:59","6011","將碎裂魔像的HP降低至1200000","10112106","0"
"81112005","0","9016","1","0","2023/06/16 16:00:00","81112005","601","3","10112","2023/06/30 15:59:59","6011","討伐碎裂魔像","10112107","0"
"81112006","0","9015","1","0","2023/06/16 16:00:00","81112006","601","5","10112","2023/06/30 15:59:59","6011","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","10112108","0"
"81113001","0","9001","4","0","2023/06/21 16:00:00","81113001","601","0","10113","2023/06/30 15:59:59","6011","打倒貪吃佩可、凱留、可可蘿和雪菲的闇影","10113103","0"
"81113002","1","9018","1000000","0","2023/06/21 16:00:00","81113002","601","1","10113","2023/06/30 15:59:59","6011","將超載力量的HP降低至8900000","10113104","0"
"81113003","1","9018","2000000","0","2023/06/21 16:00:00","81113003","601","1","10113","2023/06/30 15:59:59","6011","將超載力量的HP降低至7900000","10113105","0"
"81113004","0","9016","1","0","2023/06/21 16:00:00","81113004","601","2","10113","2023/06/30 15:59:59","6011","通過超載力量的MODE2","10113106","0"
"81113005","1","9018","5390000","0","2023/06/21 16:00:00","81113005","601","1","10113","2023/06/30 15:59:59","6011","將超載力量的HP降低至4510000","10113111","0"
"81113006","1","9018","7610000","0","2023/06/21 16:00:00","81113006","601","1","10113","2023/06/30 15:59:59","6011","將超載力量的HP降低至2290000","10113113","0"
"81113007","0","9016","1","0","2023/06/21 16:00:00","81113007","601","3","10113","2023/06/30 15:59:59","6011","討伐超載力量","10113115","0"
"81113008","0","9015","1","0","2023/06/21 16:00:00","81113008","601","5","10113","2023/06/30 15:59:59","6011","在5次以內，討伐EXHIBITION或特別戰鬥的超載力量","10113118","0"
"81114002","0","9014","16","0","2023/07/02 16:00:00","81114001","601","0","10114","2023/07/20 15:59:59","6011","打倒16隻目標","10114103","0"
"81114003","1","9018","13300000","0","2023/07/02 16:00:00","81114002","601","1","10114","2023/07/20 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 81700000","10114104","0"
"81114004","1","9018","26600000","0","2023/07/02 16:00:00","81114003","601","1","10114","2023/07/20 15:59:59","6011","將特別戰鬥的Boss的HP降低至68400000","10114105","0"
"81114005","0","9016","1","0","2023/07/02 16:00:00","81114004","601","2","10114","2023/07/20 15:59:59","6011","完成特別戰鬥的模式2","10114106","0"
"81114006","1","9018","58300000","0","2023/07/02 16:00:00","81114005","601","1","10114","2023/07/20 15:59:59","6011","將特別戰鬥的Boss的HP降低至36700000","10114107","0"
"81114007","1","9018","76700000","0","2023/07/02 16:00:00","81114006","601","1","10114","2023/07/20 15:59:59","6011","將特別戰鬥的Boss的HP降低至18300000","10114108","0"
"81114008","0","9016","1","0","2023/07/02 16:00:00","81114007","601","3","10114","2023/07/20 15:59:59","6011","討伐特別戰鬥的 Boss","10114109","0"
"81114009","0","9015","1","0","2023/07/02 16:00:00","81114008","601","5","10114","2023/07/20 15:59:59","6011","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","10114110","0"
"81115001","0","9014","15","0","2023/07/19 16:00:00","81115001","601","0","10115","2023/07/28 15:59:59","6011","打倒 15隻 老鼠小弟","10115103","0"
"81115002","1","9018","400000","0","2023/07/19 16:00:00","81115002","601","1","10115","2023/07/28 15:59:59","6011","將特別戰鬥的Boss的HP降低至4100000","10115104","0"
"81115003","1","9018","800000","0","2023/07/19 16:00:00","81115003","601","1","10115","2023/07/28 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 3700000","10115105","0"
"81115004","0","9016","1","0","2023/07/19 16:00:00","81115004","601","2","10115","2023/07/28 15:59:59","6011","完成特別戰鬥的模式2","10115106","0"
"81115005","1","9018","2400000","0","2023/07/19 16:00:00","81115005","601","1","10115","2023/07/28 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 2100000","10115107","0"
"81115006","1","9018","3500000","0","2023/07/19 16:00:00","81115006","601","1","10115","2023/07/28 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 1000000","10115108","0"
"81115007","0","9016","1","0","2023/07/19 16:00:00","81115007","601","3","10115","2023/07/28 15:59:59","6011","討伐特別戰鬥的 Boss","10115109","0"
"81115008","0","9015","1","0","2023/07/19 16:00:00","81115008","601","5","10115","2023/07/28 15:59:59","6011","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","10115110","0"
"81116001","1","9018","8200000","0","2023/08/01 16:00:00","81116001","601","1","10116","2023/08/19 15:59:59","6011","將特別戰鬥的Boss的HP降低至86800000","10116103","0"
"81116002","1","9018","16400000","0","2023/08/01 16:00:00","81116002","601","1","10116","2023/08/19 15:59:59","6011","將特別戰鬥的Boss的HP降低至78600000","10116104","0"
"81116003","0","9016","1","0","2023/08/01 16:00:00","81116003","601","1","10116","2023/08/19 15:59:59","6011","完成特別戰鬥的模式1","10116105","0"
"81116004","1","9018","31300000","0","2023/08/01 16:00:00","81116004","601","1","10116","2023/08/19 15:59:59","6011","將特別戰鬥的Boss的HP降低至63700000","10116106","0"
"81116005","1","9018","37900000","0","2023/08/01 16:00:00","81116005","601","1","10116","2023/08/19 15:59:59","6011","將特別戰鬥的Boss的HP降低至57100000","10116107","0"
"81116006","0","9016","1","0","2023/08/01 16:00:00","81116006","601","2","10116","2023/08/19 15:59:59","6011","完成特別戰鬥的模式2","10116108","0"
"81116007","1","9018","61400000","0","2023/08/01 16:00:00","81116007","601","1","10116","2023/08/19 15:59:59","6011","將特別戰鬥的Boss的HP降低至33600000","10116109","0"
"81116008","1","9018","78200000","0","2023/08/01 16:00:00","81116008","601","1","10116","2023/08/19 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 16800000","10116110","0"
"81116009","0","9016","1","0","2023/08/01 16:00:00","81116009","601","3","10116","2023/08/19 15:59:59","6011","討伐特別戰鬥的 Boss","10116111","0"
"81116010","0","9015","1","0","2023/08/01 16:00:00","81116010","601","5","10116","2023/08/19 15:59:59","6011","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","10116112","0"
"81117001","1","9018","340000","0","2023/08/18 16:00:00","81117001","601","1","10117","2023/08/28 15:59:59","6011","將特別戰鬥的Boss的HP降低至7460000","10117103","0"
"81117002","1","9018","680000","0","2023/08/18 16:00:00","81117002","601","1","10117","2023/08/28 15:59:59","6011","將特別戰鬥的Boss的HP降低至7120000","10117104","0"
"81117003","0","9016","1","0","2023/08/18 16:00:00","81117003","601","1","10117","2023/08/28 15:59:59","6011","完成特別戰鬥的模式1","10117105","0"
"81117004","4","9014","300","0","2023/08/18 16:00:00","81117004","601","0","10117","2023/08/28 15:59:59","6011","破壞貪婪暴君‧賭場王的護盾","10117106","0"
"81117005","1","9018","3280000","0","2023/08/18 16:00:00","81117005","601","1","10117","2023/08/28 15:59:59","6011","將特別戰鬥的Boss的HP降低至4520000","10117111","0"
"81117006","1","9018","5540000","0","2023/08/18 16:00:00","81117006","601","1","10117","2023/08/28 15:59:59","6011","將特別戰鬥的Boss的HP降低至2260000","10117113","0"
"81117007","0","9016","1","0","2023/08/18 16:00:00","81117007","601","3","10117","2023/08/28 15:59:59","6011","討伐特別戰鬥的 Boss","10117115","0"
"81117008","0","9015","1","0","2023/08/18 16:00:00","81117008","601","5","10117","2023/08/28 15:59:59","6011","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","10117118","0"
"81119001","1","9018","800000","0","2023/09/18 16:00:00","81119001","601","1","10119","2023/09/28 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 7200000","10119103","0"
"81119002","1","9018","1600000","0","2023/09/18 16:00:00","81119002","601","1","10119","2023/09/28 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 6400000","10119104","0"
"81119003","0","9016","1","0","2023/09/18 16:00:00","81119003","601","1","10119","2023/09/28 15:59:59","6011","完成特別戰鬥的模式1","10119105","0"
"81119004","0","9016","1","0","2023/09/18 16:00:00","81119004","601","2","10119","2023/09/28 15:59:59","6011","將MODE2出現的怪物全部打倒","10119106","0"
"81119005","1","9018","3700000","0","2023/09/18 16:00:00","81119005","601","1","10119","2023/09/28 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 4300000","10119107","0"
"81119006","1","9018","5800000","0","2023/09/18 16:00:00","81119006","601","1","10119","2023/09/28 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 2200000","10119108","0"
"81119007","0","9016","1","0","2023/09/18 16:00:00","81119007","601","3","10119","2023/09/28 15:59:59","6011","討伐特別戰鬥的 Boss","10119109","0"
"81119008","0","9015","1","0","2023/09/18 16:00:00","81119008","601","5","10119","2023/09/28 15:59:59","6011","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","10119110","0"
"81120001","1","9018","9800000","0","2023/10/01 16:00:00","81120001","601","1","10120","2023/10/19 15:59:59","6011","將特別戰鬥的Boss的HP降低至91200000","10120103","0"
"81120002","1","9018","19600000","0","2023/10/01 16:00:00","81120002","601","1","10120","2023/10/19 15:59:59","6011","將特別戰鬥的Boss的HP降低至81400000","10120104","0"
"81120003","0","9016","1","0","2023/10/01 16:00:00","81120003","601","1","10120","2023/10/19 15:59:59","6011","完成特別戰鬥的模式1","10120105","0"
"81120004","0","9016","1","0","2023/10/01 16:00:00","81120004","601","2","10120","2023/10/19 15:59:59","6011","將MODE2出現的怪物全部打倒","10120106","0"
"81120005","1","9018","53200000","0","2023/10/01 16:00:00","81120005","601","1","10120","2023/10/19 15:59:59","6011","將特別戰鬥的Boss的HP降低至47800000","10120107","0"
"81120006","1","9018","77100000","0","2023/10/01 16:00:00","81120006","601","1","10120","2023/10/19 15:59:59","6011","將特別戰鬥的Boss的HP降低至23900000","10120108","0"
"81120007","0","9016","1","0","2023/10/01 16:00:00","81120007","601","3","10120","2023/10/19 15:59:59","6011","討伐特別戰鬥的 Boss","10120109","0"
"81120008","0","9015","1","0","2023/10/01 16:00:00","81120008","601","5","10120","2023/10/19 15:59:59","6011","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","10120110","0"
"81121001","0","9014","10","0","2023/10/18 16:00:00","81121001","601","0","10121","2023/10/28 15:59:59","6011","打倒10隻手下","10121103","0"
"81121002","1","9018","1200000","0","2023/10/18 16:00:00","81121002","601","1","10121","2023/10/28 15:59:59","6011","將特別戰鬥的Boss的HP降低至9800000","10121104","0"
"81121003","1","9018","2400000","0","2023/10/18 16:00:00","81121003","601","1","10121","2023/10/28 15:59:59","6011","將特別戰鬥的Boss的HP降低至8600000","10121105","0"
"81121004","0","9016","1","0","2023/10/18 16:00:00","81121004","601","2","10121","2023/10/28 15:59:59","6011","完成特別戰鬥的模式2","10121106","0"
"81121005","1","9018","6020000","0","2023/10/18 16:00:00","81121005","601","1","10121","2023/10/28 15:59:59","6011","將特別戰鬥的Boss的HP降低至4980000","10121107","0"
