1316259a0edf40e93ec18c1fc0eec1bb3bcf5c8f1ff5dce15401ff8f8c7baac9,99aa2394a01fe099aaa5e2f45a14a4f5a5cf79f1d95291ce4e3a684964a6ffe1,2cdbd7fcd053d34c0bfb2ae3aad73814ce4fcfa74b05168241ea595cac11ae55,6c933113ebd9cf433ff7229704a3e9fcb2bc700548f04831ee83b6ca009a9c7a,ca7613efd7de87eff6b7ca7d30d78f4d60ef4c65cec72088e055a65e8f2ecf9b,6e6c713bb8a9dffc79c8710add81c67e46e97b8ebf1195ff991bd1bda8471eda,f2a36f6f790b5c7a760daad5da914f8c0fd7d562a450ecbb5daa546294843581,b4dcc10fa3a11da57d93695e464180269d962f5ae0137e23eaec842bed607694,19fb38c54f2618acb9afa91378f5aa58a80f25ff2a104f0d6f55d936a4676df7,99f0f1be09416c5bd488c520e4ad782e6fd3e74ffedc37706ef99d64dc886148,a00bfd2237453bba7a36372f303b601e21cf7e3894d491bbe26cd71035c9a59f,804073ffd27c3b16bfbd8aa6e512375875157083fc2c6d12483722c1910da0aa,97f02824cac22533a6c8e02cf70f1bedd4ced50c7de01abfa0925cd6ed2df3e6,d2173c25ce09f20e16e8a6bcf1836f6bb1ef3fd4bb801c4b2a7728ac489d6089
"72050010","9003","601","20050","2030/12/31 14:59:59","8004","0","完成活動任務1-10 (NORMAL)","0","20050102","72050010","20050110","2018/01/01 12:00:00","1"
"72050011","9003","601","20050","2030/12/31 14:59:59","8004","0","完成活動任務1-11 (NORMAL)","0","20050102","72050011","20050111","2018/01/01 12:00:00","1"
"72050012","9003","601","20050","2030/12/31 14:59:59","8004","0","完成活動任務1-12 (NORMAL)","0","20050102","72050012","20050112","2018/01/01 12:00:00","1"
"72050013","9003","601","20050","2030/12/31 14:59:59","8004","0","完成活動任務1-13 (NORMAL)","0","20050102","72050013","20050113","2018/01/01 12:00:00","1"
"72050014","9003","601","20050","2030/12/31 14:59:59","8004","0","完成活動任務1-14 (NORMAL)","0","20050102","72050014","20050114","2018/01/01 12:00:00","1"
"72050015","9003","601","20050","2030/12/31 14:59:59","8004","0","完成活動任務1-15 (NORMAL)","0","20050102","72050015","20050115","2018/01/01 12:00:00","1"
"72050016","9003","601","20050","2030/12/31 14:59:59","8005","0","完成活動任務1-1 (HARD)","0","20050103","72050016","20050201","2018/01/01 12:00:00","1"
"72050017","9003","601","20050","2030/12/31 14:59:59","8005","0","完成活動任務1-2 (HARD)","0","20050103","72050017","20050202","2018/01/01 12:00:00","1"
"72050018","9003","601","20050","2030/12/31 14:59:59","8005","0","完成活動任務1-3 (HARD)","0","20050103","72050018","20050203","2018/01/01 12:00:00","1"
"72050019","9003","601","20050","2030/12/31 14:59:59","8005","0","完成活動任務1-4 (HARD)","0","20050103","72050019","20050204","2018/01/01 12:00:00","1"
"72050020","9003","601","20050","2030/12/31 14:59:59","8005","0","完成活動任務1-5 (HARD)","0","20050103","72050020","20050205","2018/01/01 12:00:00","1"
"72050021","9019","601","20050","2030/12/31 14:59:59","8006","0","打倒1隻受解放的寶藏守護者（NORMAL限定）","0","20050104","72050021","2005001","2018/01/01 12:00:00","1"
"72050022","9019","601","20050","2030/12/31 14:59:59","8006","0","打倒1隻受解放的寶藏守護者（NORMAL限定）","0","20050105","72050022","2005001","2018/01/01 12:00:00","1"
"72050023","9019","601","20050","2030/12/31 14:59:59","8006","0","打倒1隻受解放的寶藏守護者（NORMAL限定）","0","20050106","72050023","2005001","2018/01/01 12:00:00","1"
"72050024","9019","601","20050","2030/12/31 14:59:59","8007","0","打倒1隻受解放的寶藏守護者（HARD限定）","0","20050104","72050024","2005002","2018/01/01 12:00:00","1"
"72050025","9019","601","20050","2030/12/31 14:59:59","8010","0","打倒1隻受解放的寶藏守護者（VERY HARD限定）","0","20050104","72050025","2005003","2018/01/01 12:00:00","1"
"72051001","9003","601","20051","2030/12/31 14:59:59","8004","0","完成活動任務1-1 (NORMAL)","0","20051102","72051001","20051101","2018/01/01 12:00:00","1"
"72051002","9003","601","20051","2030/12/31 14:59:59","8004","0","完成活動任務1-2 (NORMAL)","0","20051102","72051002","20051102","2018/01/01 12:00:00","1"
"72051003","9003","601","20051","2030/12/31 14:59:59","8004","0","完成活動任務1-3 (NORMAL)","0","20051102","72051003","20051103","2018/01/01 12:00:00","1"
"72051004","9003","601","20051","2030/12/31 14:59:59","8004","0","完成活動任務1-4 (NORMAL)","0","20051102","72051004","20051104","2018/01/01 12:00:00","1"
"72051005","9003","601","20051","2030/12/31 14:59:59","8004","0","完成活動任務1-5 (NORMAL)","0","20051102","72051005","20051105","2018/01/01 12:00:00","1"
"72051006","9003","601","20051","2030/12/31 14:59:59","8004","0","完成活動任務1-6 (NORMAL)","0","20051102","72051006","20051106","2018/01/01 12:00:00","1"
"72051007","9003","601","20051","2030/12/31 14:59:59","8004","0","完成活動任務1-7 (NORMAL)","0","20051102","72051007","20051107","2018/01/01 12:00:00","1"
"72051008","9003","601","20051","2030/12/31 14:59:59","8004","0","完成活動任務1-8 (NORMAL)","0","20051102","72051008","20051108","2018/01/01 12:00:00","1"
"72051009","9003","601","20051","2030/12/31 14:59:59","8004","0","完成活動任務1-9 (NORMAL)","0","20051102","72051009","20051109","2018/01/01 12:00:00","1"
"72051010","9003","601","20051","2030/12/31 14:59:59","8004","0","完成活動任務1-10 (NORMAL)","0","20051102","72051010","20051110","2018/01/01 12:00:00","1"
"72051011","9003","601","20051","2030/12/31 14:59:59","8004","0","完成活動任務1-11 (NORMAL)","0","20051102","72051011","20051111","2018/01/01 12:00:00","1"
"72051012","9003","601","20051","2030/12/31 14:59:59","8004","0","完成活動任務1-12 (NORMAL)","0","20051102","72051012","20051112","2018/01/01 12:00:00","1"
"72051013","9003","601","20051","2030/12/31 14:59:59","8004","0","完成活動任務1-13 (NORMAL)","0","20051102","72051013","20051113","2018/01/01 12:00:00","1"
"72051014","9003","601","20051","2030/12/31 14:59:59","8004","0","完成活動任務1-14 (NORMAL)","0","20051102","72051014","20051114","2018/01/01 12:00:00","1"
"72051015","9003","601","20051","2030/12/31 14:59:59","8004","0","完成活動任務1-15 (NORMAL)","0","20051102","72051015","20051115","2018/01/01 12:00:00","1"
"72051016","9003","601","20051","2030/12/31 14:59:59","8005","0","完成活動任務1-1 (HARD)","0","20051103","72051016","20051201","2018/01/01 12:00:00","1"
"72051017","9003","601","20051","2030/12/31 14:59:59","8005","0","完成活動任務1-2 (HARD)","0","20051103","72051017","20051202","2018/01/01 12:00:00","1"
"72051018","9003","601","20051","2030/12/31 14:59:59","8005","0","完成活動任務1-3 (HARD)","0","20051103","72051018","20051203","2018/01/01 12:00:00","1"
"72051019","9003","601","20051","2030/12/31 14:59:59","8005","0","完成活動任務1-4 (HARD)","0","20051103","72051019","20051204","2018/01/01 12:00:00","1"
"72051020","9003","601","20051","2030/12/31 14:59:59","8005","0","完成活動任務1-5 (HARD)","0","20051103","72051020","20051205","2018/01/01 12:00:00","1"
"72051021","9019","601","20051","2030/12/31 14:59:59","8006","0","打倒1隻阿斯特賴亞牛肝菌（NORMAL限定）","0","20051104","72051021","2005101","2018/01/01 12:00:00","1"
"72051022","9019","601","20051","2030/12/31 14:59:59","8006","0","打倒1隻阿斯特賴亞牛肝菌（NORMAL限定）","0","20051105","72051022","2005101","2018/01/01 12:00:00","1"
"72051023","9019","601","20051","2030/12/31 14:59:59","8007","0","打倒1隻阿斯特賴亞牛肝菌（HARD限定）","0","20051106","72051023","2005102","2018/01/01 12:00:00","1"
"72051024","9019","601","20051","2030/12/31 14:59:59","8007","0","打倒1隻阿斯特賴亞牛肝菌（HARD限定）","0","20051107","72051024","2005102","2018/01/01 12:00:00","1"
"72051025","9019","601","20051","2030/12/31 14:59:59","8010","0","打倒1隻阿斯特賴亞牛肝菌（VERY HARD限定）","0","20051108","72051025","2005103","2018/01/01 12:00:00","1"
"72052001","9003","601","20052","2030/12/31 14:59:59","8004","0","完成活動任務1-1 (NORMAL)","0","20052102","72052001","20052101","2018/01/01 12:00:00","1"
"72052002","9003","601","20052","2030/12/31 14:59:59","8004","0","完成活動任務1-2 (NORMAL)","0","20052102","72052002","20052102","2018/01/01 12:00:00","1"
"72052003","9003","601","20052","2030/12/31 14:59:59","8004","0","完成活動任務1-3 (NORMAL)","0","20052102","72052003","20052103","2018/01/01 12:00:00","1"
"72052004","9003","601","20052","2030/12/31 14:59:59","8004","0","完成活動任務1-4 (NORMAL)","0","20052102","72052004","20052104","2018/01/01 12:00:00","1"
"72052005","9003","601","20052","2030/12/31 14:59:59","8004","0","完成活動任務1-5 (NORMAL)","0","20052102","72052005","20052105","2018/01/01 12:00:00","1"
"72052006","9003","601","20052","2030/12/31 14:59:59","8004","0","完成活動任務1-6 (NORMAL)","0","20052102","72052006","20052106","2018/01/01 12:00:00","1"
"72052007","9003","601","20052","2030/12/31 14:59:59","8004","0","完成活動任務1-7 (NORMAL)","0","20052102","72052007","20052107","2018/01/01 12:00:00","1"
"72052008","9003","601","20052","2030/12/31 14:59:59","8004","0","完成活動任務1-8 (NORMAL)","0","20052102","72052008","20052108","2018/01/01 12:00:00","1"
"72052009","9003","601","20052","2030/12/31 14:59:59","8004","0","完成活動任務1-9 (NORMAL)","0","20052102","72052009","20052109","2018/01/01 12:00:00","1"
"72052010","9003","601","20052","2030/12/31 14:59:59","8004","0","完成活動任務1-10 (NORMAL)","0","20052102","72052010","20052110","2018/01/01 12:00:00","1"
"72052011","9003","601","20052","2030/12/31 14:59:59","8004","0","完成活動任務1-11 (NORMAL)","0","20052102","72052011","20052111","2018/01/01 12:00:00","1"
"72052012","9003","601","20052","2030/12/31 14:59:59","8004","0","完成活動任務1-12 (NORMAL)","0","20052102","72052012","20052112","2018/01/01 12:00:00","1"
"72052013","9003","601","20052","2030/12/31 14:59:59","8004","0","完成活動任務1-13 (NORMAL)","0","20052102","72052013","20052113","2018/01/01 12:00:00","1"
"72052014","9003","601","20052","2030/12/31 14:59:59","8004","0","完成活動任務1-14 (NORMAL)","0","20052102","72052014","20052114","2018/01/01 12:00:00","1"
"72052015","9003","601","20052","2030/12/31 14:59:59","8004","0","完成活動任務1-15 (NORMAL)","0","20052102","72052015","20052115","2018/01/01 12:00:00","1"
"72052016","9003","601","20052","2030/12/31 14:59:59","8005","0","完成活動任務1-1 (HARD)","0","20052103","72052016","20052201","2018/01/01 12:00:00","1"
"72052017","9003","601","20052","2030/12/31 14:59:59","8005","0","完成活動任務1-2 (HARD)","0","20052103","72052017","20052202","2018/01/01 12:00:00","1"
"72052018","9003","601","20052","2030/12/31 14:59:59","8005","0","完成活動任務1-3 (HARD)","0","20052103","72052018","20052203","2018/01/01 12:00:00","1"
"72052019","9003","601","20052","2030/12/31 14:59:59","8005","0","完成活動任務1-4 (HARD)","0","20052103","72052019","20052204","2018/01/01 12:00:00","1"
"72052020","9003","601","20052","2030/12/31 14:59:59","8005","0","完成活動任務1-5 (HARD)","0","20052103","72052020","20052205","2018/01/01 12:00:00","1"
"72052021","9019","601","20052","2030/12/31 14:59:59","8006","0","打倒1隻海將海馬指揮官（NORMAL限定）","0","20052104","72052021","2005201","2018/01/01 12:00:00","1"
"72052022","9019","601","20052","2030/12/31 14:59:59","8006","0","打倒1隻海將海馬指揮官（NORMAL限定）","0","20052105","72052022","2005201","2018/01/01 12:00:00","1"
"72052023","9019","601","20052","2030/12/31 14:59:59","8007","0","打倒1隻海將海馬指揮官（HARD限定）","0","20052106","72052023","2005202","2018/01/01 12:00:00","1"
"72052024","9019","601","20052","2030/12/31 14:59:59","8007","0","打倒1隻海將海馬指揮官（HARD限定）","0","20052107","72052024","2005202","2018/01/01 12:00:00","1"
"72052025","9019","601","20052","2030/12/31 14:59:59","8010","0","打倒1隻海將海馬指揮官（VERY HARD限定）","0","20052108","72052025","2005203","2018/01/01 12:00:00","1"
"72053001","9003","601","20053","2030/12/31 14:59:59","8004","0","完成活動任務1-1 (NORMAL)","0","20053102","72053001","20053101","2018/01/01 12:00:00","1"
"72053002","9003","601","20053","2030/12/31 14:59:59","8004","0","完成活動任務1-2 (NORMAL)","0","20053102","72053002","20053102","2018/01/01 12:00:00","1"
"72053003","9003","601","20053","2030/12/31 14:59:59","8004","0","完成活動任務1-3 (NORMAL)","0","20053102","72053003","20053103","2018/01/01 12:00:00","1"
"72053004","9003","601","20053","2030/12/31 14:59:59","8004","0","完成活動任務1-4 (NORMAL)","0","20053102","72053004","20053104","2018/01/01 12:00:00","1"
"72053005","9003","601","20053","2030/12/31 14:59:59","8004","0","完成活動任務1-5 (NORMAL)","0","20053102","72053005","20053105","2018/01/01 12:00:00","1"
"72053006","9003","601","20053","2030/12/31 14:59:59","8004","0","完成活動任務1-6 (NORMAL)","0","20053102","72053006","20053106","2018/01/01 12:00:00","1"
"72053007","9003","601","20053","2030/12/31 14:59:59","8004","0","完成活動任務1-7 (NORMAL)","0","20053102","72053007","20053107","2018/01/01 12:00:00","1"
"72053008","9003","601","20053","2030/12/31 14:59:59","8004","0","完成活動任務1-8 (NORMAL)","0","20053102","72053008","20053108","2018/01/01 12:00:00","1"
"72053009","9003","601","20053","2030/12/31 14:59:59","8004","0","完成活動任務1-9 (NORMAL)","0","20053102","72053009","20053109","2018/01/01 12:00:00","1"
"72053010","9003","601","20053","2030/12/31 14:59:59","8004","0","完成活動任務1-10 (NORMAL)","0","20053102","72053010","20053110","2018/01/01 12:00:00","1"
"72053011","9003","601","20053","2030/12/31 14:59:59","8004","0","完成活動任務1-11 (NORMAL)","0","20053102","72053011","20053111","2018/01/01 12:00:00","1"
"72053012","9003","601","20053","2030/12/31 14:59:59","8004","0","完成活動任務1-12 (NORMAL)","0","20053102","72053012","20053112","2018/01/01 12:00:00","1"
"72053013","9003","601","20053","2030/12/31 14:59:59","8004","0","完成活動任務1-13 (NORMAL)","0","20053102","72053013","20053113","2018/01/01 12:00:00","1"
"72053014","9003","601","20053","2030/12/31 14:59:59","8004","0","完成活動任務1-14 (NORMAL)","0","20053102","72053014","20053114","2018/01/01 12:00:00","1"
"72053015","9003","601","20053","2030/12/31 14:59:59","8004","0","完成活動任務1-15 (NORMAL)","0","20053102","72053015","20053115","2018/01/01 12:00:00","1"
"72053016","9003","601","20053","2030/12/31 14:59:59","8005","0","完成活動任務1-1 (HARD)","0","20053103","72053016","20053201","2018/01/01 12:00:00","1"
"72053017","9003","601","20053","2030/12/31 14:59:59","8005","0","完成活動任務1-2 (HARD)","0","20053103","72053017","20053202","2018/01/01 12:00:00","1"
"72053018","9003","601","20053","2030/12/31 14:59:59","8005","0","完成活動任務1-3 (HARD)","0","20053103","72053018","20053203","2018/01/01 12:00:00","1"
"72053019","9003","601","20053","2030/12/31 14:59:59","8005","0","完成活動任務1-4 (HARD)","0","20053103","72053019","20053204","2018/01/01 12:00:00","1"
"72053020","9003","601","20053","2030/12/31 14:59:59","8005","0","完成活動任務1-5 (HARD)","0","20053103","72053020","20053205","2018/01/01 12:00:00","1"
"72053021","9019","601","20053","2030/12/31 14:59:59","8006","0","打倒1隻月光之門（NORMAL限定）","0","20053104","72053021","2005301","2018/01/01 12:00:00","1"
"72053022","9019","601","20053","2030/12/31 14:59:59","8006","0","打倒1隻月光之門（NORMAL限定）","0","20053105","72053022","2005301","2018/01/01 12:00:00","1"
"72053023","9019","601","20053","2030/12/31 14:59:59","8007","0","打倒1隻月光之門（HARD限定）","0","20053106","72053023","2005302","2018/01/01 12:00:00","1"
"72053024","9019","601","20053","2030/12/31 14:59:59","8007","0","打倒1隻月光之門（HARD限定）","0","20053107","72053024","2005302","2018/01/01 12:00:00","1"
"72053025","9019","601","20053","2030/12/31 14:59:59","8010","0","打倒1隻月光之門（VERY HARD限定）","0","20053108","72053025","2005303","2018/01/01 12:00:00","1"
"72054001","9003","601","20054","2030/12/31 14:59:59","8004","0","完成活動任務1-1 (NORMAL)","0","20054102","72054001","20054101","2018/01/01 12:00:00","1"
"72054002","9003","601","20054","2030/12/31 14:59:59","8004","0","完成活動任務1-2 (NORMAL)","0","20054102","72054002","20054102","2018/01/01 12:00:00","1"
"72054003","9003","601","20054","2030/12/31 14:59:59","8004","0","完成活動任務1-3 (NORMAL)","0","20054102","72054003","20054103","2018/01/01 12:00:00","1"
"72054004","9003","601","20054","2030/12/31 14:59:59","8004","0","完成活動任務1-4 (NORMAL)","0","20054102","72054004","20054104","2018/01/01 12:00:00","1"
"72054005","9003","601","20054","2030/12/31 14:59:59","8004","0","完成活動任務1-5 (NORMAL)","0","20054102","72054005","20054105","2018/01/01 12:00:00","1"
"72054006","9003","601","20054","2030/12/31 14:59:59","8004","0","完成活動任務1-6 (NORMAL)","0","20054102","72054006","20054106","2018/01/01 12:00:00","1"
"72054007","9003","601","20054","2030/12/31 14:59:59","8004","0","完成活動任務1-7 (NORMAL)","0","20054102","72054007","20054107","2018/01/01 12:00:00","1"
"72054008","9003","601","20054","2030/12/31 14:59:59","8004","0","完成活動任務1-8 (NORMAL)","0","20054102","72054008","20054108","2018/01/01 12:00:00","1"
"72054009","9003","601","20054","2030/12/31 14:59:59","8004","0","完成活動任務1-9 (NORMAL)","0","20054102","72054009","20054109","2018/01/01 12:00:00","1"
"72054010","9003","601","20054","2030/12/31 14:59:59","8004","0","完成活動任務1-10 (NORMAL)","0","20054102","72054010","20054110","2018/01/01 12:00:00","1"
"72054011","9003","601","20054","2030/12/31 14:59:59","8004","0","完成活動任務1-11 (NORMAL)","0","20054102","72054011","20054111","2018/01/01 12:00:00","1"
"72054012","9003","601","20054","2030/12/31 14:59:59","8004","0","完成活動任務1-12 (NORMAL)","0","20054102","72054012","20054112","2018/01/01 12:00:00","1"
"72054013","9003","601","20054","2030/12/31 14:59:59","8004","0","完成活動任務1-13 (NORMAL)","0","20054102","72054013","20054113","2018/01/01 12:00:00","1"
"72054014","9003","601","20054","2030/12/31 14:59:59","8004","0","完成活動任務1-14 (NORMAL)","0","20054102","72054014","20054114","2018/01/01 12:00:00","1"
"72054015","9003","601","20054","2030/12/31 14:59:59","8004","0","完成活動任務1-15 (NORMAL)","0","20054102","72054015","20054115","2018/01/01 12:00:00","1"
"72054016","9003","601","20054","2030/12/31 14:59:59","8005","0","完成活動任務1-1 (HARD)","0","20054103","72054016","20054201","2018/01/01 12:00:00","1"
"72054017","9003","601","20054","2030/12/31 14:59:59","8005","0","完成活動任務1-2 (HARD)","0","20054103","72054017","20054202","2018/01/01 12:00:00","1"
