3eb10acd6ab38d2cff37584ac40561acf42741d8d294d37369218b01392b6e0a,bbb9d4fa6f9d3c2ca7c12f9ddd23048acc23e06c9a689ef12590be463f5ed70e,c2d93f90c60db2006db056ce714a83afc801d53f8c9b2a8d08226613e4fbd337,be813e299c5e7234a4fd10e83d188a0e38f41c5e24d4194289dce6c706da8796,a144e0cfff01bde5faafc9e13521a276d95009910a82fc08740d37fb787f3a1d,67f126f2186742ce19148bd85c5487679f0e609d9bad07260d5bc6c7b5ce98d3,27c1bdf64657b2af7befacaf820485ea9554228e4ffd8d02db8f5f8fee4a35be,39730bfbaf9e25b5d005908083fb13d9006827cecf52121b8f3f426f80da334a,cb5dc614f5f5b1f10c99918b01286b0389339d5d23e2087c325ac66bed992061,776eeff8678d601d2e2872d083d46f620124095db5f8a205ee92828349975e8b,58e45defb974d4d47b45480f4685289be94a757e4606428eb1d00a2a98bce292,03f21aa11891737fd569dd175f3707f0df90afea78c0f77122f7399a882d21eb,94d913ae9ea5d71cfa56d14af16bd4f35401bd303aee4d0b37b8656caaafe0bc,61402762262ef82ff8a3174ed8538a3dd6f11971b87ac455acec592f2f840910,c9bf1e6afc9722d8880fff8ca533c6ccd36f2ef9568c5c2ba444aecf89e39890,f03b7b25dd94eec5019fe914932188f872126fa6bd4be9d54fba8ebd23b7391d,1e5f4b77d4d4b29b9c8757789a9a0af0f89ee1c9f6d64dbf4611d99aea21ffaf,0cb6ab7a0996af1364346fc433f7b662f652982779958d11a473e05b3bbb4998,4344f86558ef93faf29f9b05e206527459cc74d77bc678ee933c19778357005f,c1479815eab5c4ce39a5a933aea9ff983197a8ae80e2428b53722dd8c98fbce6,3ae0c7afdae6ab0349630e3f6598a3cceb8b354fa5cb42bd864f16cd124e0054,68128332a4bb0d3e29e535b5aafa31682854cb0e36cf3dfb51d622ab37752486,3d291a334ad31f044a4bfe68fc297656d6ed8cd3eb6b721c9cb744e042827420,953ddae4b401f377cfcc5b80e3ea9dd8784a3492e14539c819407fb1843726e3,8655e78c5d431268c9c8a76e8341c94b264bb695dbbc58fa213172c3e09c1ae4,25b35652433377a0b5f2674d6629fdb846a279e6564fbfab2208600342229c32,792725401c1897a6cee70e859ba6cceb612dce0ab3bc61062f46bf9bc6a9c67f,288131180aba5702519d5327d5d3fea2e2066a2fb176f1c21b05515e451f8b5d,49c8f923b384c1932142d6fb4b3ba9f058de6d900813c1fdd130a98dc684f20d,2e1dfcbd8e3dfe337f76ee045acfee20fb2afe69952d1e7f253513a6e3c88506,38ee5252d70547ea3fe1bfd4fd2eb979d785d6e91217851d940fff38226194b8,3b15eb642fcb69a71d709d62b9808f160fa66edcbf351533f70e1eb16979bd99,e42dc979c21b372117e8f8ea4f503671c3a0bd25e9f9e82f362a4cc314452653,9e3273da6acb29017cb3e11fb4dd9789d8278f11c4e8c44e23e270aa20969476,837440d4e4308fcc933cb90bc834dedb1c9a7bdd43a6371c3f94c50d8ef0f908,d62144b60cae4960999b6cd0c410e37287f3bc3091b70a39b92844e84a076753,f137e346dfc048aec81364ef473a5b77d47fe645409ee18af044afde5223fef8,43705239f3efe03282267b17c36e41c16973b8626116242e1949be2474198394,20312f5e18763f0a9023c75350f606bfc8b108d9d2d3e2f66d9e71fdcc468884,7ee5063cb82afb24e9a0aad07ecafee24c867a8d99504c1be016b4c5365a07ab,216984845a138d68b003ccdb342ff2d66ba2a767ff8594059e74769febb8430e,2c8ab849a0a53cd18b0d23f8929459cce4f7a66a99836f37fbaf77408cdca90e,ba96115ea724c32c5a693deedc8d402b82560ac4b35d36d553bc2c9ad43a497d,fbb512c2451cec9646bf687cd2b71a8544d91fde3cb448beab48d2de77bf2785
"16","54","20041202","20041201","10","bgm_M41","20041","大江戶町 1-2","0","0","5","240","650041171","16","650041172","101711","0","90","2","bgm_M41","0","650041117","17","101711","0","-352","88","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","101712","31051","101713","0","0","100410","0","650041173","1","650041121","0"
"18","54","20041203","20041201","10","bgm_M41","20041","大江戶町 1-3","0","0","5","270","650041181","18","650041182","101711","0","90","2","bgm_M41","0","650041118","18","101711","0","-98","34","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","101712","31096","101713","0","0","100410","0","650041183","1","650041121","0"
"18","54","20041204","20041201","10","bgm_M41","20041","大江戶町 1-4","0","0","5","270","650041191","18","650041192","101711","0","90","2","bgm_M41","0","650041119","19","101711","0","65","-92","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","101712","31051","101713","0","0","100410","0","650041193","1","650041121","0"
"20","54","20041205","20041201","10","bgm_M41","20041","大江戶町 1-5","0","0","5","300","650041201","20","650041202","101711","0","90","2","bgm_M41","0","650041120","20","101711","0","259","54","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","101712","31096","101713","0","0","100410","0","650041203","1","650041121","0"
"8","0","20042101","20042101","8","bgm_M41","20042","王城蘭德索爾 1-1","0","0","0","120","650042011","8","650042012","102901","0","90","0","bgm_M41","0","650042101","1","102901","0","-776","-54","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102902","0","102903","0","0","100651","0","650042013","1","650042124","0"
"8","0","20042102","20042101","8","bgm_M41","20042","王城蘭德索爾 1-2","0","0","0","120","650042021","8","650042022","102901","0","90","0","bgm_M41","0","650042102","2","102901","0","-599","60","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102902","0","102903","0","0","100652","0","650042023","1","650042125","0"
"8","0","20042103","20042101","8","bgm_M41","20042","王城蘭德索爾 1-3","0","0","0","120","650042031","8","650042032","102901","0","90","0","bgm_M41","0","650042103","3","102901","0","-470","-116","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102902","0","102903","0","0","100650","0","650042033","1","650042126","0"
"8","0","20042104","20042101","8","bgm_M41","20042","王城蘭德索爾 1-4","0","0","0","120","650042041","8","650042042","102901","0","90","0","bgm_M41","0","650042104","4","102901","0","-300","0","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102902","0","102903","0","0","100651","0","650042043","1","650042127","0"
"8","0","20042105","20042101","8","bgm_M41","20042","王城蘭德索爾 1-5","0","0","0","120","650042051","8","650042052","102901","0","90","0","bgm_M41","0","650042105","5","102901","0","-105","101","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102902","0","102903","0","0","100652","0","650042053","1","650042123","0"
"9","0","20042106","20042101","9","bgm_M41","20042","王城蘭德索爾 1-6","0","0","0","135","650042061","9","650042062","102901","0","90","0","bgm_M41","0","650042106","6","102901","0","128","62","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102902","0","102903","0","0","100650","0","650042063","1","650042124","0"
"9","0","20042107","20042101","9","bgm_M41","20042","王城蘭德索爾 1-7","0","0","0","135","650042071","9","650042072","102901","0","90","0","bgm_M41","0","650042107","7","102901","0","-25","-94","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102902","0","102903","0","0","100651","0","650042073","1","650042125","0"
"9","0","20042108","20042101","9","bgm_M41","20042","王城蘭德索爾 1-8","0","0","0","135","650042081","9","650042082","102901","0","90","0","bgm_M41","0","650042108","8","102901","0","250","-81","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102902","0","102903","0","0","100652","0","650042083","1","650042126","0"
"9","0","20042109","20042101","9","bgm_M41","20042","王城蘭德索爾 1-9","0","0","0","135","650042091","9","650042092","102901","0","90","0","bgm_M41","0","650042109","9","102901","0","382","117","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102902","0","102903","0","0","100650","0","650042093","1","650042127","0"
"9","0","20042110","20042101","9","bgm_M41","20042","王城蘭德索爾 1-10","0","0","0","135","650042101","9","650042102","102901","0","90","0","bgm_M41","0","650042110","10","102901","0","539","-59","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102902","0","102903","0","0","100651","0","650042103","1","650042122","0"
"10","0","20042111","20042101","10","bgm_M41","20042","王城蘭德索爾 1-11","0","0","0","150","650042111","10","650042112","102901","0","90","0","bgm_M41","0","650042111","11","102901","0","728","38","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102902","0","102903","0","0","100652","0","650042113","1","650042124","0"
"10","0","20042112","20042101","10","bgm_M41","20042","王城蘭德索爾 1-12","0","0","0","150","650042121","10","650042122","102901","0","90","0","bgm_M41","0","650042112","12","102901","0","902","-30","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102902","0","102903","0","0","100650","0","650042123","1","650042125","0"
"10","0","20042113","20042102","10","bgm_M41","20042","王城蘭德索爾 1-13","0","0","0","150","650042131","10","650042132","101271","0","90","0","bgm_M41","0","650042113","13","101271","0","-330","-13","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101272","0","101273","0","0","100210","0","650042133","1","650042126","0"
"10","0","20042114","20042102","10","bgm_M41","20042","王城蘭德索爾 1-14","0","0","0","150","650042141","10","650042142","101271","0","90","0","bgm_M41","0","650042114","14","101271","0","-159","94","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101272","0","101273","0","0","100220","0","650042143","1","650042127","0"
"10","0","20042115","20042102","10","bgm_M41","20042","王城蘭德索爾 1-15","0","0","0","150","650042151","10","650042152","101271","0","90","0","bgm_M41","0","650042115","15","101271","0","103","-71","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101272","0","101273","0","0","100210","0","650042153","1","650042123","0"
"16","54","20042201","20042201","10","bgm_M41","20042","王城蘭德索爾 1-1","0","0","5","240","650042161","16","650042162","101281","0","90","2","bgm_M41","0","650042116","16","101281","0","-492","-39","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","101282","31178","101283","0","0","100210","0","650042163","1","650042121","0"
"16","54","20042202","20042201","10","bgm_M41","20042","王城蘭德索爾 1-2","0","0","5","240","650042171","16","650042172","101281","0","90","2","bgm_M41","0","650042117","17","101281","0","-296","-148","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","101282","31047","101283","0","0","100220","0","650042173","1","650042121","0"
"18","54","20042203","20042201","10","bgm_M41","20042","王城蘭德索爾 1-3","0","0","5","270","650042181","18","650042182","101281","0","90","2","bgm_M41","0","650042118","18","101281","0","-140","43","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","101282","31178","101283","0","0","100210","0","650042183","1","650042121","0"
"18","54","20042204","20042201","10","bgm_M41","20042","王城蘭德索爾 1-4","0","0","5","270","650042191","18","650042192","101281","0","90","2","bgm_M41","0","650042119","19","101281","0","126","-67","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","101282","31047","101283","0","0","100220","0","650042193","1","650042121","0"
"20","54","20042205","20042201","10","bgm_M41","20042","王城蘭德索爾 1-5","0","0","5","300","650042201","20","650042202","101281","0","90","2","bgm_M41","0","650042120","20","101281","0","311","45","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","101282","31178","101283","0","0","100210","0","650042203","1","650042121","0"
"8","0","20043101","20043101","8","bgm_M41","20043","王城蘭德索爾 1-1","0","0","0","120","650043011","8","650043012","101241","0","90","0","bgm_M41","0","650043101","1","101241","0","-631","-139","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101242","0","101243","0","0","100190","0","650043013","1","650043124","0"
"8","0","20043102","20043101","8","bgm_M41","20043","王城蘭德索爾 1-2","0","0","0","120","650043021","8","650043022","101241","0","90","0","bgm_M41","0","650043102","2","101241","0","-515","69","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101242","0","101243","0","0","100200","0","650043023","1","650043125","0"
"8","0","20043103","20043101","8","bgm_M41","20043","王城蘭德索爾 1-3","0","0","0","120","650043031","8","650043032","101241","0","90","0","bgm_M41","0","650043103","3","101241","0","-291","73","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101242","0","101243","0","0","100200","0","650043033","1","650043126","0"
"8","0","20043104","20043101","8","bgm_M41","20043","王城蘭德索爾 1-4","0","0","0","120","650043041","8","650043042","101241","0","90","0","bgm_M41","0","650043104","4","101241","0","-341","-163","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101242","0","101243","0","0","100590","0","650043043","1","650043127","0"
"8","0","20043105","20043101","8","bgm_M41","20043","王城蘭德索爾 1-5","0","0","0","120","650043051","8","650043052","101241","0","90","0","bgm_M41","0","650043105","5","101241","0","-106","-12","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101242","0","101243","0","0","100190","0","650043053","1","650043123","0"
"9","0","20043106","20043101","9","bgm_M41","20043","王城蘭德索爾 1-6","0","0","0","135","650043061","9","650043062","101241","0","90","0","bgm_M41","0","650043106","6","101241","0","52","-105","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101242","0","101243","0","0","100200","0","650043063","1","650043124","0"
"9","0","20043107","20043101","9","bgm_M41","20043","王城蘭德索爾 1-7","0","0","0","135","650043071","9","650043072","101241","0","90","0","bgm_M41","0","650043107","7","101241","0","164","42","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101242","0","101243","0","0","100590","0","650043073","1","650043125","0"
"9","0","20043108","20043101","9","bgm_M41","20043","王城蘭德索爾 1-8","0","0","0","135","650043081","9","650043082","101241","0","90","0","bgm_M41","0","650043108","8","101241","0","356","42","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101242","0","101243","0","0","100200","0","650043083","1","650043126","0"
"9","0","20043109","20043101","9","bgm_M41","20043","王城蘭德索爾 1-9","0","0","0","135","650043091","9","650043092","101241","0","90","0","bgm_M41","0","650043109","9","101241","0","506","-75","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101242","0","101243","0","0","100590","0","650043093","1","650043127","0"
"9","0","20043110","20043102","9","bgm_M41","20043","蘭德索爾近郊 1-10","0","0","0","135","650043101","9","650043102","102911","0","90","0","bgm_M41","0","650043110","10","102911","0","-481","-70","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102912","0","102913","0","0","100010","0","650043103","1","650043122","0"
"10","0","20043111","20043102","10","bgm_M41","20043","蘭德索爾近郊 1-11","0","0","0","150","650043111","10","650043112","102941","0","90","0","bgm_M41","0","650043111","11","102941","0","-341","99","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102942","0","102943","0","0","100020","0","650043113","1","650043124","0"
"10","0","20043112","20043102","10","bgm_M41","20043","蘭德索爾近郊 1-12","0","0","0","150","650043121","10","650043122","102911","0","90","0","bgm_M41","0","650043112","12","102911","0","-250","-118","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102912","0","102913","0","0","100010","0","650043123","1","650043125","0"
"10","0","20043113","20043102","10","bgm_M41","20043","蘭德索爾近郊 1-13","0","0","0","150","650043131","10","650043132","100111","0","90","0","bgm_M41","0","650043113","13","100111","0","-37","-71","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","100112","0","100113","0","0","100050","0","650043133","1","650043126","0"
"10","0","20043114","20043102","10","bgm_M41","20043","蘭德索爾近郊 1-14","0","0","0","150","650043141","10","650043142","102941","0","90","0","bgm_M41","0","650043114","14","102941","0","116","44","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102942","0","102943","0","0","100020","0","650043143","1","650043127","0"
"10","0","20043115","20043102","10","bgm_M41","20043","蘭德索爾近郊 1-15","0","0","0","150","650043151","10","650043152","102911","0","90","0","bgm_M41","0","650043115","15","102911","0","272","-91","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102912","0","102913","0","0","100010","0","650043153","1","650043123","0"
"16","54","20043201","20043201","10","bgm_M41","20043","蘭德索爾近郊 1-1","0","0","5","240","650043161","16","650043162","102921","0","90","2","bgm_M41","0","650043116","16","102921","0","-519","-172","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","102922","31053","102923","0","0","100010","0","650043163","1","650043121","0"
"16","54","20043202","20043201","10","bgm_M41","20043","蘭德索爾近郊 1-2","0","0","5","240","650043171","16","650043172","102951","0","90","2","bgm_M41","0","650043117","17","102951","0","-273","-191","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","102952","31055","102953","0","0","100020","0","650043173","1","650043121","0"
"18","54","20043203","20043201","10","bgm_M41","20043","蘭德索爾近郊 1-3","0","0","5","270","650043181","18","650043182","102931","0","90","2","bgm_M41","0","650043118","18","102931","0","-69","24","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","102932","31053","102933","0","0","100050","0","650043183","1","650043121","0"
"18","54","20043204","20043201","10","bgm_M41","20043","蘭德索爾近郊 1-4","0","0","5","270","650043191","18","650043192","102921","0","90","2","bgm_M41","0","650043119","19","102921","0","80","-89","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","102922","31055","102923","0","0","100010","0","650043193","1","650043121","0"
"20","54","20043205","20043201","10","bgm_M41","20043","蘭德索爾近郊 1-5","0","0","5","300","650043201","20","650043202","102951","0","90","2","bgm_M41","0","650043120","20","102951","0","268","39","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","102952","31053","102953","0","0","100020","0","650043203","1","650043121","0"
"8","0","20044101","20044101","8","bgm_M41","20044","甜點大賽會場 1-1","0","0","0","120","650044011","8","650044012","101361","0","90","0","bgm_M41","0","650044101","1","101361","0","-1150","17","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101362","0","101363","0","0","100300","0","650044013","1","650044124","0"
"8","0","20044102","20044101","8","bgm_M41","20044","甜點大賽會場 1-2","0","0","0","120","650044021","8","650044022","101361","0","90","0","bgm_M41","0","650044102","2","101361","0","-1071","-180","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101362","0","101363","0","0","100570","0","650044023","1","650044125","0"
"8","0","20044103","20044101","8","bgm_M41","20044","甜點大賽會場 1-3","0","0","0","120","650044031","8","650044032","101361","0","90","0","bgm_M41","0","650044103","3","101361","0","-865","-124","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101362","0","101363","0","0","100660","0","650044033","1","650044126","0"
"8","0","20044104","20044101","8","bgm_M41","20044","甜點大賽會場 1-4","0","0","0","120","650044041","8","650044042","101361","0","90","0","bgm_M41","0","650044104","4","101361","0","-629","-146","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101362","0","101363","0","0","100660","0","650044043","1","650044127","0"
"8","0","20044105","20044101","8","bgm_M41","20044","甜點大賽會場 1-5","0","0","0","120","650044051","8","650044052","101361","0","90","0","bgm_M41","0","650044105","5","101361","0","-720","40","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101362","0","101363","0","0","100570","0","650044053","1","650044123","0"
"9","0","20044106","20044101","9","bgm_M41","20044","甜點大賽會場 1-6","0","0","0","135","650044061","9","650044062","101361","0","90","0","bgm_M41","0","650044106","6","101361","0","-500","86","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101362","0","101363","0","0","100570","0","650044063","1","650044124","0"
"9","0","20044107","20044101","9","bgm_M41","20044","甜點大賽會場 1-7","0","0","0","135","650044071","9","650044072","101361","0","90","0","bgm_M41","0","650044107","7","101361","0","-430","-130","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101362","0","101363","0","0","100310","0","650044073","1","650044125","0"
"9","0","20044108","20044101","9","bgm_M41","20044","甜點大賽會場 1-8","0","0","0","135","650044081","9","650044082","101361","0","90","0","bgm_M41","0","650044108","8","101361","0","-235","-142","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101362","0","101363","0","0","100660","0","650044083","1","650044126","0"
"9","0","20044109","20044101","9","bgm_M41","20044","甜點大賽會場 1-9","0","0","0","135","650044091","9","650044092","101361","0","90","0","bgm_M41","0","650044109","9","101361","0","-145","39","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101362","0","101363","0","0","100570","0","650044093","1","650044127","0"
"9","0","20044110","20044101","9","bgm_M41","20044","甜點大賽會場 1-10","0","0","0","135","650044101","9","650044102","101361","0","90","0","bgm_M41","0","650044110","10","101361","0","-19","-158","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101362","0","101363","0","0","100310","0","650044103","1","650044122","0"
"10","0","20044111","20044101","10","bgm_M41","20044","甜點大賽會場 1-11","0","0","0","150","650044111","10","650044112","101361","0","90","0","bgm_M41","0","650044111","11","101361","0","189","-182","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101362","0","101363","0","0","100660","0","650044113","1","650044124","0"
"10","0","20044112","20044101","10","bgm_M41","20044","甜點大賽會場 1-12","0","0","0","150","650044121","10","650044122","101361","0","90","0","bgm_M41","0","650044112","12","101361","0","277","-32","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101362","0","101363","0","0","100310","0","650044123","1","650044125","0"
"10","0","20044113","20044101","10","bgm_M41","20044","甜點大賽會場 1-13","0","0","0","150","650044131","10","650044132","101361","0","90","0","bgm_M41","0","650044113","13","101361","0","74","82","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101362","0","101363","0","0","100300","0","650044133","1","650044126","0"
"10","0","20044114","20044101","10","bgm_M41","20044","甜點大賽會場 1-14","0","0","0","150","650044141","10","650044142","101361","0","90","0","bgm_M41","0","650044114","14","101361","0","408","75","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101362","0","101363","0","0","100660","0","650044143","1","650044127","0"
"10","0","20044115","20044101","10","bgm_M41","20044","甜點大賽會場 1-15","0","0","0","150","650044151","10","650044152","101361","0","90","0","bgm_M41","0","650044115","15","101361","0","527","-92","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101362","0","101363","0","0","100570","0","650044153","1","650044123","0"
