fb7f555749f309adca27f9e5e1f0878ceb34d779c9cbcc68a5a0eb89e3847e5b,44d1d1bd5c16e9acc7a98e635d8bb1d9a5dbed1a75b2355a4f5854a6e956424f,5518e3a948849edb84edf731af0f3daeaaa469313f058ccdc3966ef9a44a23a6,d0a165b0759cbe13887a4ba43f2945b63623c1ba3ead69cd95572fde8dc1571b,2087e69f0202129b1195fcb83522e920e05cf07b9b3aa132d5e12596ad496c47,598a8ff95fc6950ab2375eea8bc3fd477c68e61438ee8e67165f507bcde9e095,8798d9f9c7c71b12485500d49122496938d3cfdafd3c66badba097a95d201c81,e616db79f5fed840861e95d1a42bf3a9e90860a79ae635de796a04b383a56184,3ea7ccbf8a7623943cc10a9fa710a20a5eaa51e6fe8c330a11c925aa35e632e3,27edfd7b78b62a6adf6cdfab2253de6b0befbd39e492e8a915ed86e96b353cd9,1dda364a6fe1eeeba4dc2e366bc3dca9b2260a2ca5d68be9edf81167c46987c8,56f24cb5f572d8ab0e69b791233a23d4e0f91f258a7604cf5b31a0be9b264ad1,ab68c6f90d74f6025401ef450626f1027a7b05495a5fc5f69eb89517ace543ba,ceb5d281989f1f3af91cd54fd8f228d153d6b9560fefcf8946fba77b53121a91,85be70f07f54d54898424ae9b8c7be389320f4b9a88f21c1ad74e31b8da7d2ba,01a221f734139c07b592a5cdb038f60252363152c67a5bf51703a9df1c0371f3,9c87cd4aafe5cfa9f2bf9e92c179515fb905109f11a1a0a8f14b01da9bc983a8,46f76f59c907f1945f90005a4da87e2b0a8208c11d20f9f7ba291eb0be9b10dd,c31ed9a6968897367e0cf0cf213294f3cfe7a85793588aae9c6da1d2984eb8bc
"0","0","1235","0","0","119901","26","0","6","0","1660","0","0","15","731","0","7","155","17"
"0","0","1795","0","10","119901","35","0","9","0","2290","0","9","15","1030","0","8","180","24"
"0","0","1795","5","40","119901","46","0","9","0","2540","0","23","16","1459","0","9","205","27"
"0","10","1795","10","100","119901","51","0","9","0","2740","0","37","16","1941","0","10","205","35"
"0","20","1795","15","158","119901","55","0","9","0","3100","0","37","16","2439","3","11","205","44"
"0","20","2045","15","198","119901","66","0","9","0","3470","0","37","18","2871","36","12","205","46"
"0","20","2045","15","251","119901","79","0","9","0","3720","0","37","18","3345","56","13","230","54"
"0","20","2045","15","328","119901","97","0","9","0","3880","0","37","20","3840","56","14","255","68"
"0","20","2045","15","448","119901","111","0","9","0","3880","0","37","20","4412","56","15","255","82"
"0","20","2045","15","586","119901","124","0","9","0","3880","0","37","20","5015","59","16","255","94"
"0","20","2045","15","711","119901","142","0","9","0","3930","0","37","20","5656","62","17","255","103"
"0","20","2045","15","856","119901","157","0","9","0","3980","0","37","20","6351","62","18","255","119"
"0","20","2045","15","984","119901","173","0","9","0","4075","0","37","20","7154","62","19","255","135"
"0","20","2045","15","1065","119901","203","0","9","0","4270","0","37","20","8017","62","20","255","147"
"0","20","2045","15","1160","119901","232","0","9","0","4580","0","37","20","8971","62","21","255","157"
"0","20","2045","15","1262","119901","259","0","9","0","4790","0","37","20","10078","62","22","255","176"
"0","20","2045","15","1321","119901","291","0","9","0","4880","0","37","20","11328","62","23","255","202"
"0","20","2045","15","1350","119901","314","0","9","0","5290","0","37","20","12735","62","24","255","224"
"0","20","2045","15","1383","119901","328","0","9","0","5610","0","37","20","14370","62","25","255","243"
"0","20","2045","15","1407","119901","334","0","9","0","6135","0","37","20","16222","62","26","255","252"
"0","20","2045","15","1425","119901","339","0","9","0","6980","0","37","20","18166","62","27","255","259"
"0","20","2045","15","1450","119901","349","0","9","0","7300","0","37","20","20243","62","28","255","271"
"0","20","2045","15","1483","119901","359","0","9","0","7620","0","37","20","22490","62","29","255","281"
"0","20","2045","15","1526","119901","374","0","9","0","7940","0","37","20","24828","62","30","255","296"
"0","20","2045","15","1578","119901","394","0","9","0","7940","0","37","20","27256","62","31","255","316"
"0","20","2045","15","1620","119901","404","0","9","0","8465","0","37","20","29840","62","32","255","326"
"0","20","2045","15","1659","119901","415","0","9","0","8990","0","37","20","32561","62","33","255","337"
"0","20","2045","15","1705","119901","437","0","9","0","8990","0","37","20","35390","62","34","255","359"
"0","0","75","0","0","120001","3","0","0","0","95","0","0","0","19","0","2","0","0"
"0","0","125","0","0","120001","7","0","0","0","305","0","0","0","70","0","3","0","2"
"0","0","180","0","0","120001","13","0","0","0","735","0","0","0","162","0","4","5","5"
"0","10","180","0","0","120001","20","0","0","0","1275","0","0","3","300","0","5","25","8"
"0","10","270","0","0","120001","33","0","0","0","2265","0","0","3","462","0","6","25","17"
"0","10","505","0","0","120001","47","0","0","0","3180","0","0","3","683","0","7","25","27"
"0","10","740","0","0","120001","67","0","0","0","4530","0","0","3","879","0","8","40","36"
"0","25","740","0","10","120001","83","0","4","0","5185","10","9","8","1126","0","9","55","49"
"0","40","740","0","40","120001","102","0","6","0","5995","10","18","13","1417","0","10","55","61"
"0","60","740","0","60","120001","119","0","12","0","6555","10","18","13","1737","3","11","55","83"
"0","80","840","0","70","120001","145","0","12","0","7315","10","18","18","1995","9","12","55","107"
"0","82","940","0","70","120001","178","0","12","0","7995","10","18","22","2284","12","13","63","134"
"0","84","940","3","84","120001","220","0","12","0","8465","10","18","22","2566","12","14","71","166"
"0","84","1040","5","98","120001","257","0","12","0","8755","10","18","22","2903","15","15","71","202"
"0","84","1190","5","122","120001","294","0","12","0","9045","10","18","24","3271","15","16","71","239"
"0","84","1240","5","152","120001","342","0","12","0","9470","10","18","27","3591","15","17","71","281"
"0","84","1240","5","189","120001","395","0","12","0","10030","10","18","30","3949","15","18","71","323"
"0","84","1335","5","230","120001","452","0","12","0","10655","10","18","30","4356","15","19","86","371"
"0","84","1430","5","268","120001","513","0","12","0","11165","10","18","30","4807","15","20","121","425"
"0","84","1430","5","304","120001","578","0","12","0","11780","10","18","30","5310","15","21","161","482"
"0","84","1430","5","338","120001","650","0","12","0","12885","10","18","30","5859","15","22","201","548"
"0","84","1430","5","368","120001","735","0","12","0","14225","10","18","30","6426","15","23","221","629"
"0","84","1430","5","400","120001","833","0","12","0","15325","10","18","30","7042","15","24","221","718"
"0","84","1430","5","430","120001","938","0","12","0","16835","10","18","30","7724","15","25","221","810"
"0","84","1430","5","454","120001","1025","0","12","0","18500","10","18","30","8657","15","26","221","896"
"0","84","1430","5","478","120001","1093","0","12","0","19900","10","18","30","9879","15","27","221","971"
"0","84","1430","5","502","120001","1164","0","12","0","21465","10","18","30","11206","15","28","221","1044"
"0","84","1430","5","526","120001","1241","0","12","0","23260","10","18","30","12622","15","29","221","1121"
"0","84","1430","5","541","120001","1329","0","12","0","27445","10","18","30","13809","15","30","221","1209"
"0","84","1430","5","547","120001","1427","0","12","0","34010","10","18","30","14742","15","31","221","1307"
"0","84","1430","5","553","120001","1528","0","12","0","41045","10","18","30","15702","15","32","221","1408"
"0","84","1430","5","559","120001","1631","0","12","0","48795","10","18","30","16707","15","33","221","1511"
"0","84","1430","5","565","120001","1736","0","12","0","57325","10","18","30","17768","15","34","221","1616"
"0","0","25","0","0","120701","2","0","0","0","110","0","0","0","25","0","2","0","0"
"0","0","75","0","0","120701","5","0","0","0","380","0","0","0","76","0","3","0","1"
"0","0","105","0","0","120701","9","0","0","0","845","0","0","0","181","0","4","5","2"
"0","10","105","0","0","120701","14","0","0","0","1385","0","0","3","330","0","5","25","4"
"0","10","195","0","0","120701","25","0","0","0","2250","0","0","3","540","0","6","40","6"
"0","10","665","0","0","120701","37","0","0","0","3220","0","0","3","787","0","7","40","8"
"0","10","900","0","0","120701","45","0","0","0","4110","0","0","3","1119","0","8","55","10"
"0","10","900","0","20","120701","54","0","0","0","4665","0","9","3","1512","0","9","95","12"
"0","20","900","0","50","120701","60","0","5","0","4875","0","18","3","1968","0","10","110","18"
"0","30","900","0","98","120701","64","0","7","0","5295","0","22","5","2431","13","11","110","23"
"0","30","900","0","130","120701","70","0","9","0","6045","0","25","5","2916","29","12","110","27"
"0","30","900","0","163","120701","76","0","9","0","6575","0","25","5","3446","45","13","143","33"
"0","30","900","0","214","120701","81","0","9","0","6995","0","25","5","4064","48","14","176","37"
"0","30","900","0","280","120701","87","0","9","0","7355","0","25","5","4715","48","15","196","43"
"0","30","900","0","374","120701","95","0","9","0","7655","0","25","5","5417","51","16","196","45"
"0","30","900","0","472","120701","101","0","9","0","7905","0","25","5","6166","54","17","196","49"
"0","30","900","0","610","120701","104","0","9","0","8250","0","25","5","6984","54","18","196","54"
"0","30","900","0","745","120701","113","0","9","0","8635","0","25","5","7870","54","19","196","61"
"0","30","900","0","885","120701","126","0","9","0","9115","0","25","5","8852","54","20","196","66"
"0","30","900","0","1036","120701","132","0","9","0","9475","0","25","5","9978","54","21","196","71"
"0","30","900","0","1180","120701","143","0","9","0","9745","0","25","5","11262","54","22","196","79"
"0","30","900","0","1269","120701","148","0","9","0","10130","0","25","5","12726","54","23","196","87"
"0","30","900","0","1346","120701","148","0","9","0","11100","0","25","5","14310","54","24","196","87"
"0","30","900","0","1423","120701","154","0","9","0","11470","0","25","5","16045","54","25","196","96"
"0","30","900","0","1480","120701","154","0","9","0","12395","0","25","5","17952","54","26","196","96"
"0","30","900","0","1516","120701","159","0","9","0","13215","0","25","5","19933","54","27","196","103"
"0","30","900","0","1543","120701","159","0","9","0","14340","0","25","5","22073","54","28","196","103"
"0","30","900","0","1571","120701","164","0","9","0","15260","0","25","5","24351","54","29","196","108"
"0","30","900","0","1600","120701","169","0","9","0","15860","0","25","5","26814","54","30","196","113"
"0","30","900","0","1629","120701","174","0","9","0","16780","0","25","5","29351","54","31","196","118"
"0","30","900","0","1658","120701","180","0","9","0","17480","0","25","5","32014","54","32","196","124"
"0","30","900","0","1686","120701","186","0","9","0","18650","0","25","5","34771","54","33","196","130"
"0","30","900","0","1713","120701","192","0","9","0","19550","0","25","5","37708","54","34","196","136"
"0","0","25","0","0","120801","2","0","0","0","110","0","0","0","25","0","2","0","0"
"0","0","50","0","0","120801","4","0","0","0","370","0","0","0","82","0","3","0","1"
"0","0","80","0","0","120801","8","0","0","0","810","0","0","0","190","0","4","5","2"
"0","5","170","0","0","120801","13","0","0","0","1245","0","0","0","382","0","5","15","3"
"0","5","260","0","0","120801","24","0","0","0","2090","0","0","0","604","0","6","15","5"
"0","5","495","0","0","120801","34","0","2","0","2980","0","0","0","872","0","7","15","7"
"0","5","730","0","0","120801","43","0","4","0","3855","0","8","0","1181","0","8","15","14"
"0","5","730","0","25","120801","52","0","6","0","4255","0","21","0","1608","0","9","40","16"
"0","15","830","0","70","120801","58","0","6","0","4555","0","34","0","2063","0","10","40","28"
"0","25","1180","0","125","120801","65","0","6","0","4755","0","34","2","2550","13","11","40","30"
"0","31","1280","0","181","120801","71","0","6","0","5125","0","37","2","3068","26","12","40","34"
"0","37","1280","0","242","120801","77","0","8","0","5275","0","37","2","3621","39","13","65","40"
"0","43","1280","0","321","120801","84","0","10","0","5435","0","37","2","4230","39","14","90","45"
"0","43","1280","0","413","120801","94","0","12","0","5615","0","37","2","4863","39","15","102","51"
"0","43","1280","0","530","120801","106","0","12","0","5795","0","37","2","5539","44","16","102","53"
"0","43","1280","0","643","120801","116","0","12","0","5945","0","37","2","6265","49","17","102","57"
"0","43","1280","0","801","120801","119","0","12","0","5995","0","37","2","7100","51","18","102","62"
"0","43","1280","0","962","120801","128","0","12","0","6090","0","37","2","8006","51","19","102","69"
"0","43","1280","0","1145","120801","141","0","12","0","6285","0","37","2","8983","56","20","102","74"
"0","43","1280","0","1358","120801","147","0","12","0","6475","0","37","2","10081","61","21","102","79"
"0","43","1280","0","1544","120801","158","0","12","0","6565","0","37","2","11358","66","22","102","85"
"0","43","1280","0","1689","120801","168","0","12","0","6655","0","37","2","12802","66","23","102","93"
"0","43","1280","0","1803","120801","173","0","12","0","7310","0","37","2","14378","66","24","102","93"
"0","43","1280","0","1906","120801","179","0","12","0","7390","0","37","2","16132","66","25","102","102"
"0","43","1280","0","1973","120801","185","0","12","0","7840","0","37","2","18012","66","26","102","111"
"0","43","1280","0","2015","120801","190","0","12","0","8300","0","37","2","20030","66","27","102","118"
"0","43","1280","0","2046","120801","195","0","12","0","8450","0","37","2","22228","66","28","102","123"
"0","43","1280","0","2079","120801","200","0","12","0","8920","0","37","2","24554","66","29","102","128"
"0","43","1280","0","2114","120801","205","0","12","0","9070","0","37","2","27064","66","30","102","133"
"0","43","1280","0","2149","120801","205","0","12","0","9745","0","37","2","29675","66","31","102","133"
"0","43","1280","0","2184","120801","211","0","12","0","9905","0","37","2","32396","66","32","102","139"
"0","43","1280","0","2218","120801","217","0","12","0","10445","0","37","2","35221","66","33","102","145"
"0","43","1280","0","2251","120801","223","0","12","0","10625","0","37","2","38236","66","34","102","151"
"0","0","50","0","0","120901","0","0","0","0","55","26","0","0","0","0","2","0","3"
"0","0","100","0","0","120901","0","0","0","0","150","94","0","0","0","0","3","0","7"
"0","10","100","0","0","120901","2","0","0","0","270","214","0","0","0","0","4","0","14"
"0","10","100","0","0","120901","2","0","0","0","360","405","0","0","0","0","5","25","27"
"0","10","100","0","0","120901","4","0","0","0","710","634","0","0","0","0","6","75","40"
"0","15","100","0","0","120901","8","0","0","0","1305","894","0","0","0","0","7","110","54"
"0","45","100","0","0","120901","10","0","1","0","1470","1255","4","0","0","0","8","145","64"
"16","60","100","0","0","120901","10","0","2","0","1610","1679","9","0","0","0","9","180","71"
"40","60","520","0","0","120901","11","0","4","0","1880","2114","14","0","0","0","10","195","83"
"85","60","740","5","0","120901","11","0","5","0","2040","2626","14","0","0","0","11","211","88"
"138","60","840","11","0","120901","14","0","6","0","2140","3150","14","0","0","0","12","247","93"
"200","60","840","17","0","120901","19","0","6","0","2280","3683","16","0","0","0","13","267","100"
"276","60","960","17","0","120901","23","0","6","0","2420","4263","18","0","0","0","14","297","107"
"346","60","1080","17","0","120901","31","0","6","0","2450","4868","22","0","0","0","15","307","116"
"421","60","1080","17","0","120901","36","0","6","0","2480","5541","22","0","0","0","16","337","124"
"493","60","1080","17","0","120901","40","0","6","0","2480","6269","22","0","0","0","17","367","133"
"582","60","1080","17","0","120901","46","0","6","0","2480","7053","22","0","0","0","18","397","142"
"715","60","1080","17","0","120901","51","0","6","0","2480","7941","22","0","0","0","19","397","149"
"872","60","1080","17","0","120901","61","0","6","0","2480","8862","22","0","0","0","20","397","163"
"1074","60","1180","17","0","120901","67","0","6","0","2480","9881","22","0","0","0","21","397","171"
"1292","60","1280","17","0","120901","72","0","6","0","2480","11078","22","0","0","0","22","397","178"
"1476","60","1280","17","0","120901","78","0","6","0","2480","12401","22","0","0","0","23","397","194"
