9769b61b8c30c5e83b4b705e5260d017cf27ce40c7ded6bad77bb127a3b509e5,9bc424b0f18e272ce1828d8923286e0827458712d1f56e3ec7150f2acb588768,748f4a3a664666b0b71ab052c800e08f5ca572cf9f91634f5e37dd56b99436ef,b9411a77ec4e1363d32e0e421647ad935b506a9b1b5c39ba674eedf67fb4c7bd,c7782c9d2f5bb581e43a1edf121470d9be31fe847957e532c6100d17b3bea18f,e2ae1392da5d33c64f9c7d6dbf9b795141f504da82b918155c0953025bd2f2d8,c5f979390217045dadc12b315e63f0af1f79e322384908c744642443ad0fb21d,17b095e2c880e6ecf42cc92640c9b35185d0135bf008be72976ae594f04e4f75,e665918e8d7b1a17832e9bfcab035fec0cc14eb5ebc44ef227192f13c9589528,333a8355565f50c87cf22c120ead40d183bc76253d8d47e6423167578dc6c0e5,29a5bbd9fa22be1053a9eba2c1076a386881e99c6601021f417cc3780aaef811,046585a8c1506cfe3b39f15bcb71c5fdbe7acef8dd1994c7e40c23b88d5031ab,31fcac7a3d631293fa0e8ae43a843c3462c4f55738b89021b26d6940be433b14,06616de07663ad97ed1a8c6710b777253bc46399d900fc8d26ca99966363b904,3d23d500e88809243e443aca9b90e12eaa51babba9dc473f7cf74823d4c9e723,8a664464bba1786671f5ceef46adcef11ee32949cc6fb448b8454eefc69121ce,b9366be5188ed8fbdd3a84001d99ed5649c8e2cd5ee96491d03ef559af8ea3c1,eb083307e407503adb1f23418fdb231d631ebea39ae2287a836a2ac30035594c,9ef295072ebce4a17df483c4cf35513d6880ab5e017c40802f543c38f865e16a,c13d280a1b37f5f10920e0a51a539c29e8ad5b132c576777281c50746401a681,43c3224e66fd6fee0a16c95847be084fbec89836b3296e9b967a31f2557eb313,1347a5fdcc2aa66ed8eabaa8a9f91f142172dd4e810d8c9672fdf142103ba4a2,88eb6836292526a7fad252f0b44f08356222a9544c3a36955d86f98812cb3aaf,b14f5832fa53d403ea6c7882e350e635f484fe54fdd66506296b12400ab054cf,af95a321a4bbc52474560ef7d8d2503e27c688791f95c07f53d36f27c186a622,55f4e69fc28c4e0e9243fd82f02fe60b71cdadf2ac7e34c38c7d051adc59bc04,42ca211697580b1a6f4f170a8ad8b1592b22fde966f4f549765dec75a8a50808,d9737498b56a928d6907c3364f9814cabf9b6e5766a7b0e25729d070e72904e5,f23ae120310742b7c8bd4905fdea0af5d057abfedaf5cf185598e7538ab16464,ee179e6db44cb65ed9e5de8c5643fb806693eb622741e74fdeed0059ae73726a,84d877816bd772c0879d85a339364f153968bda2c76473ae6a5d4c8ee817578c,a62ac56491a3622a262d86906d2029f88c664254756afad3e18e55c8085ed8b7,c32053824de888df80f257f8a768b283521df2f63f7e921f48c1e51b8d96a515,c682246b97286cf0721d76082641ae1efe55f8b562e9f574114cc8c2626b2b5a,b20fdd08a2e4c3bbaa91f5c4d6c9f77630d0ca114bcca78966a5ad45dd58c5cc,12693a33f5a8bd3e0b285ecd5220720203ae523c8802f3e349427636948657f3,e338248983ac4a6e0531d1de7c0c8b85b195213a626d322f23d56aea01a7c7f6,c1a818e85535582762efede4bbcf16a16b2ee021aca4b68469afa31c217b9dc8,9352aafb1e4e30977490eb4219ea5b45862f4979b6ceff6f9c43c0a804bf78e1,abea3f2fadded5929eae0c8ccf9e64d46c2d81f1a91e88bde606c7cee6628ac9
"1","67","2378","67","67","1","67","30","67","0","0","67","85","67","67","67","67","1","200000001","67","67","67","0","0","24033","67","0","0","201600","0","67","10","0","670160067","10","99","67","0","0","67"
"1","68","2502","68","68","1","68","30","68","0","0","68","86","68","68","68","68","1","200000001","68","68","68","0","0","24479","68","0","0","201600","0","68","10","0","670160068","10","101","68","0","0","68"
"1","69","2626","69","69","1","69","30","69","0","0","69","88","69","69","69","69","1","200000001","69","69","69","0","0","24926","69","0","0","201600","0","69","10","0","670160069","10","103","69","0","0","69"
"1","70","2750","70","70","1","70","30","70","0","0","70","89","70","70","70","70","1","200000001","70","70","70","0","0","25372","70","0","0","201600","0","70","10","0","670160070","10","105","70","0","0","70"
"1","71","2874","71","71","1","71","30","71","0","0","71","91","71","71","71","71","1","200000001","71","71","71","0","0","25818","71","0","0","201600","0","71","10","0","670160071","10","106","71","0","0","71"
"1","1","0","1","1","1","1","30","1","0","0","1","102","1","1","1","1","1","200000003","1","1","1","0","0","119","1","0","0","201700","0","1","10","0","670170001","10","9999","1","39","0","1"
"1","2","0","2","2","1","2","30","2","0","0","2","102","2","2","2","2","1","200000003","2","2","2","0","0","230","2","0","0","201700","0","2","10","0","670170002","10","9999","2","18","0","2"
"1","3","0","3","3","1","3","30","3","0","0","3","102","3","3","3","3","1","200000003","3","3","3","0","0","261","3","0","0","201700","0","3","10","0","670170003","10","9999","3","48","0","3"
"1","4","0","4","4","1","4","30","4","0","0","4","102","4","4","4","4","1","200000003","4","4","4","0","0","292","4","0","0","201700","0","4","10","0","670170004","10","9999","4","70","0","4"
"1","5","0","5","5","1","5","30","5","0","0","5","105","5","5","5","5","1","200000003","5","5","5","0","0","323","5","0","0","201700","0","5","10","0","670170005","10","9999","5","95","0","5"
"1","6","0","6","6","1","6","30","6","0","0","6","132","6","6","6","6","1","200000003","6","6","6","0","0","323","6","0","0","201700","0","6","10","0","670170006","10","9999","6","103","0","6"
"1","7","0","7","7","1","7","30","7","0","0","7","159","7","7","7","7","1","200000003","7","7","7","0","0","324","7","0","0","201700","0","7","10","0","670170007","10","9999","7","109","0","7"
"1","8","0","8","8","1","8","30","8","0","0","8","182","8","8","8","8","1","200000003","8","8","8","0","0","351","8","0","0","201700","0","8","10","0","670170008","10","9999","8","117","0","8"
"1","9","0","9","9","1","9","30","9","0","0","9","205","9","9","9","9","1","200000003","9","9","9","0","0","377","9","0","0","201700","0","9","10","0","670170009","10","9999","9","124","0","9"
"1","10","0","10","10","1","10","30","10","0","0","10","227","10","10","10","10","1","200000003","10","10","10","0","0","402","10","0","0","201700","0","10","10","0","670170010","10","9999","10","131","0","10"
"1","11","0","11","11","1","11","30","11","0","0","11","250","11","11","11","11","1","200000003","11","11","11","0","0","429","11","0","0","201700","0","11","10","0","670170011","10","9999","11","138","0","11"
"1","12","0","12","12","1","12","30","12","0","0","12","273","12","12","12","12","1","200000003","12","12","12","0","0","455","12","0","0","201700","0","12","10","0","670170012","10","9999","12","146","0","12"
"1","13","0","13","13","1","13","30","13","0","0","13","296","13","13","13","13","1","200000003","13","13","13","0","0","481","13","0","0","201700","0","13","10","0","670170013","10","9999","13","152","0","13"
"1","14","0","14","14","1","14","30","14","0","0","14","298","14","14","14","14","1","200000003","14","14","14","0","0","510","14","0","0","201700","0","14","10","0","670170014","10","9999","14","154","0","14"
"1","15","0","15","15","1","15","30","15","0","0","15","300","15","15","15","15","1","200000003","15","15","15","0","0","539","15","0","0","201700","0","15","10","0","670170015","10","9999","15","156","0","15"
"1","16","0","16","16","1","16","30","16","0","0","16","300","16","16","16","16","1","200000003","16","16","16","0","0","679","16","0","0","201700","0","16","10","0","670170016","10","9999","16","176","0","16"
"1","17","0","17","17","1","17","30","17","0","0","17","300","17","17","17","17","1","200000003","17","17","17","0","0","818","17","0","0","201700","0","17","10","0","670170017","10","9999","17","195","0","17"
"1","18","0","18","18","1","18","30","18","0","0","18","300","18","18","18","18","1","200000003","18","18","18","0","0","959","18","0","0","201700","0","18","10","0","670170018","10","9999","18","215","0","18"
"1","19","0","19","19","1","19","30","19","0","0","19","300","19","19","19","19","1","200000003","19","19","19","0","0","1098","19","0","0","201700","0","19","10","0","670170019","10","9999","19","234","0","19"
"1","20","0","20","20","1","20","30","20","0","0","20","300","20","20","20","20","1","200000003","20","20","20","0","0","1238","20","0","0","201700","0","20","10","0","670170020","10","9999","20","254","0","20"
"1","21","0","21","21","1","21","30","21","0","0","21","300","21","21","21","21","1","200000003","21","21","21","0","0","1256","21","0","0","201700","0","21","10","0","670170021","10","9999","21","283","0","21"
"1","22","0","22","22","1","22","30","22","0","0","22","300","22","22","22","22","1","200000003","22","22","22","0","0","1275","22","0","0","201700","0","22","10","0","670170022","10","9999","22","313","0","22"
"1","23","0","23","23","1","23","30","23","0","0","23","300","23","23","23","23","1","200000003","23","23","23","0","0","1360","23","0","0","201700","0","23","10","0","670170023","10","9999","23","317","0","23"
"1","24","0","24","24","1","24","30","24","0","0","24","300","24","24","24","24","1","200000003","24","24","24","0","0","1549","24","0","0","201700","0","24","10","0","670170024","10","9999","24","340","0","24"
"1","25","0","25","25","1","25","30","25","0","0","25","300","25","25","25","25","1","200000003","25","25","25","0","0","1738","25","0","0","201700","0","25","10","0","670170025","10","9999","25","363","0","25"
"1","26","0","26","26","1","26","30","26","0","0","26","300","26","26","26","26","1","200000003","26","26","26","0","0","1767","26","0","0","201700","0","26","10","0","670170026","10","9999","26","365","0","26"
"1","27","0","27","27","1","27","30","27","0","0","27","300","27","27","27","27","1","200000003","27","27","27","0","0","1798","27","0","0","201700","0","27","10","0","670170027","10","9999","27","367","0","27"
"1","28","0","28","28","1","28","30","28","0","0","28","300","28","28","28","28","1","200000003","28","28","28","0","0","1828","28","0","0","201700","0","28","10","0","670170028","10","9999","28","368","0","28"
"1","29","0","29","29","1","29","30","29","0","0","29","300","29","29","29","29","1","200000003","29","29","29","0","0","2209","29","0","0","201700","0","29","10","0","670170029","10","9999","29","383","0","29"
"1","30","0","30","30","1","30","30","30","0","0","30","300","30","30","30","30","1","200000003","30","30","30","0","0","2562","30","0","0","201700","0","30","10","0","670170030","10","9999","30","457","0","30"
"1","31","0","31","31","1","31","30","31","0","0","31","300","31","31","31","31","1","200000003","31","31","31","0","0","2588","31","0","0","201700","0","31","10","0","670170031","10","9999","31","477","0","31"
"1","32","0","32","32","1","32","30","32","0","0","32","300","32","32","32","32","1","200000003","32","32","32","0","0","2615","32","0","0","201700","0","32","10","0","670170032","10","9999","32","496","0","32"
"1","33","0","33","33","1","33","30","33","0","0","33","300","33","33","33","33","1","200000003","33","33","33","0","0","2642","33","0","0","201700","0","33","10","0","670170033","10","9999","33","516","0","33"
"1","34","0","34","34","1","34","30","34","0","0","34","300","34","34","34","34","1","200000003","34","34","34","0","0","2907","34","0","0","201700","0","34","10","0","670170034","10","9999","34","535","0","34"
"1","35","0","35","35","1","35","30","35","0","0","35","300","35","35","35","35","1","200000003","35","35","35","0","0","3316","35","0","0","201700","0","35","10","0","670170035","10","9999","35","560","0","35"
"1","36","0","36","36","1","36","30","36","0","0","36","300","36","36","36","36","1","200000003","36","36","36","0","0","2356","36","0","0","201700","0","36","10","0","670170036","10","9999","36","591","0","36"
"1","37","0","37","37","1","37","30","37","0","0","37","300","37","37","37","37","1","200000003","37","37","37","0","0","2675","37","0","0","201700","0","37","10","0","670170037","10","9999","37","622","0","37"
"1","38","0","38","38","1","38","30","38","0","0","38","300","38","38","38","38","1","200000003","38","38","38","0","0","2675","38","0","0","201700","0","38","10","0","670170038","10","9999","38","630","0","38"
"1","39","0","39","39","1","39","30","39","0","0","39","300","39","39","39","39","1","200000003","39","39","39","0","0","3323","39","0","0","201700","0","39","10","0","670170039","10","9999","39","838","0","39"
"1","40","0","40","40","1","40","30","40","0","0","40","300","40","40","40","40","1","200000003","40","40","40","0","0","3824","40","0","0","201700","0","40","10","0","670170040","10","9999","40","902","0","40"
"1","41","0","41","41","1","41","30","41","0","0","41","300","41","41","41","41","1","200000003","41","41","41","0","0","4140","41","0","0","201700","0","41","10","0","670170041","10","9999","41","1029","0","41"
"1","42","0","42","42","1","42","30","42","0","0","42","300","42","42","42","42","1","200000003","42","42","42","0","0","4455","42","0","0","201700","0","42","10","0","670170042","10","9999","42","1324","0","42"
"1","43","0","43","43","1","43","30","43","0","0","43","300","43","43","43","43","1","200000003","43","43","43","0","0","4722","43","0","0","201700","0","43","10","0","670170043","10","9999","43","1281","0","43"
"1","44","0","44","44","1","44","30","44","0","0","44","300","44","44","44","44","1","200000003","44","44","44","0","0","5085","44","0","0","201700","0","44","10","0","670170044","10","9999","44","1240","0","44"
"1","45","0","45","45","1","45","30","45","0","0","45","300","45","45","45","45","1","200000003","45","45","45","0","0","5551","45","0","0","201700","0","45","10","0","670170045","10","9999","45","1317","0","45"
"1","46","0","46","46","1","46","30","46","0","0","46","300","46","46","46","46","1","200000003","46","46","46","0","0","6016","46","0","0","201700","0","46","10","0","670170046","10","9999","46","1393","0","46"
"1","47","0","47","47","1","47","30","47","0","0","47","300","47","47","47","47","1","200000003","47","47","47","0","0","6481","47","0","0","201700","0","47","10","0","670170047","10","9999","47","1470","0","47"
"1","48","0","48","48","1","48","30","48","0","0","48","300","48","48","48","48","1","200000003","48","48","48","0","0","8180","48","0","0","201700","0","48","10","0","670170048","10","9999","48","1829","0","48"
"1","49","0","49","49","1","49","30","49","0","0","49","300","49","49","49","49","1","200000003","49","49","49","0","0","9879","49","0","0","201700","0","49","10","0","670170049","10","9999","49","2189","0","49"
"1","50","0","50","50","1","50","30","50","0","0","50","300","50","50","50","50","1","200000003","50","50","50","0","0","11577","50","0","0","201700","0","50","10","0","670170050","10","9999","50","2548","0","50"
"1","51","0","51","51","1","51","30","51","0","0","51","300","51","51","51","51","1","200000003","51","51","51","0","0","13276","51","0","0","201700","0","51","10","0","670170051","10","9999","51","2907","0","51"
"1","52","0","52","52","1","52","30","52","0","0","52","300","52","52","52","52","1","200000003","52","52","52","0","0","13624","52","0","0","201700","0","52","10","0","670170052","10","9999","52","2982","0","52"
"1","53","0","53","53","1","53","30","53","0","0","53","300","53","53","53","53","1","200000003","53","53","53","0","0","13971","53","0","0","201700","0","53","10","0","670170053","10","9999","53","3057","0","53"
"1","54","0","54","54","1","54","30","54","0","0","54","300","54","54","54","54","1","200000003","54","54","54","0","0","14319","54","0","0","201700","0","54","10","0","670170054","10","9999","54","3132","0","54"
"1","55","0","55","55","1","55","30","55","0","0","55","300","55","55","55","55","1","200000003","55","55","55","0","0","14667","55","0","0","201700","0","55","10","0","670170055","10","9999","55","3207","0","55"
"1","56","0","56","56","1","56","30","56","0","0","56","300","56","56","56","56","1","200000003","56","56","56","0","0","15014","56","0","0","201700","0","56","10","0","670170056","10","9999","56","3281","0","56"
"1","57","0","57","57","1","57","30","57","0","0","57","300","57","57","57","57","1","200000003","57","57","57","0","0","15362","57","0","0","201700","0","57","10","0","670170057","10","9999","57","3356","0","57"
"1","58","0","58","58","1","58","30","58","0","0","58","300","58","58","58","58","1","200000003","58","58","58","0","0","15710","58","0","0","201700","0","58","10","0","670170058","10","9999","58","3431","0","58"
"1","59","0","59","59","1","59","30","59","0","0","59","300","59","59","59","59","1","200000003","59","59","59","0","0","16057","59","0","0","201700","0","59","10","0","670170059","10","9999","59","3506","0","59"
"1","60","0","60","60","1","60","30","60","0","0","60","300","60","60","60","60","1","200000003","60","60","60","0","0","16405","60","0","0","201700","0","60","10","0","670170060","10","9999","60","3581","0","60"
"1","61","0","61","61","1","61","30","61","0","0","61","300","61","61","61","61","1","200000003","61","61","61","0","0","16753","61","0","0","201700","0","61","10","0","670170061","10","9999","61","3656","0","61"
"1","62","0","62","62","1","62","30","62","0","0","62","300","62","62","62","62","1","200000003","62","62","62","0","0","16796","62","0","0","201700","0","62","10","0","670170062","10","9999","62","3658","0","62"
"1","63","0","63","63","1","63","30","63","0","0","63","300","63","63","63","63","1","200000003","63","63","63","0","0","16839","63","0","0","201700","0","63","10","0","670170063","10","9999","63","3661","0","63"
"1","64","0","64","64","1","64","30","64","0","0","64","300","64","64","64","64","1","200000003","64","64","64","0","0","16881","64","0","0","201700","0","64","10","0","670170064","10","9999","64","3663","0","64"
"1","65","0","65","65","1","65","30","65","0","0","65","300","65","65","65","65","1","200000003","65","65","65","0","0","16924","65","0","0","201700","0","65","10","0","670170065","10","9999","65","3665","0","65"
"1","66","0","66","66","1","66","30","66","0","0","66","300","66","66","66","66","1","200000003","66","66","66","0","0","16967","66","0","0","201700","0","66","10","0","670170066","10","9999","66","3667","0","66"
"1","67","0","67","67","1","67","30","67","0","0","67","300","67","67","67","67","1","200000003","67","67","67","0","0","17010","67","0","0","201700","0","67","10","0","670170067","10","9999","67","3670","0","67"
"1","68","0","68","68","1","68","30","68","0","0","68","300","68","68","68","68","1","200000003","68","68","68","0","0","17053","68","0","0","201700","0","68","10","0","670170068","10","9999","68","3672","0","68"
"1","69","0","69","69","1","69","30","69","0","0","69","300","69","69","69","69","1","200000003","69","69","69","0","0","17095","69","0","0","201700","0","69","10","0","670170069","10","9999","69","3674","0","69"
"1","70","0","70","70","1","70","30","70","0","0","70","300","70","70","70","70","1","200000003","70","70","70","0","0","17138","70","0","0","201700","0","70","10","0","670170070","10","9999","70","3676","0","70"
"1","71","0","71","71","1","71","30","71","0","0","71","300","71","71","71","71","1","200000003","71","71","71","0","0","17181","71","0","0","201700","0","71","10","0","670170071","10","9999","71","3679","0","71"
"1","1","0","1","1","1","1","30","1","0","0","1","3400","1","1","1","1","1","200000003","1","1","1","0","0","110","1","0","0","201800","0","1","10","0","670180001","10","300","1","40","0","1"
"1","2","0","2","2","1","2","30","2","0","0","2","3400","2","2","2","2","1","200000003","2","2","2","0","0","211","2","0","0","201800","0","2","10","0","670180002","10","300","2","19","0","2"
"1","3","0","3","3","1","3","30","3","0","0","3","3400","3","3","3","3","1","200000003","3","3","3","0","0","240","3","0","0","201800","0","3","10","0","670180003","10","300","3","49","0","3"
