a66d85fba0f1c5305e35aeb0e5dfeb378b3b6c61f2155a3939664df749fd1288,6b724acfc586b1060748e55bb6c780dad24f391dcace009b0fb427a6f6aa77f9,4c180c21328757e878e0108a650ace6674227c95f76fe22033996fee5b536cf8,ea5031c185de9be4d66313d8ccb826d37bfd9e2fd30b42001ec0411d57d135c6,e75bb297894efee0eae807b97d8534bd86e5f7b1f7fc57c18f5f550202d79e9c,8c74c9bfa7ecf59435ba92cc029b167ad4cf13818f45a96e08cbbd49ed9f8235,94b19e212c39d5647d792161c6215b8667c7689ac53cc1076b1d06fa9603dae6,7220b8c90b738f305c8b8df8c72e932c69bf6cb22fae9c0e593a884736a2e648,839147a730728b7ef3478e8572e8863a0175ff7056e6150aa474a068d29abc9c,3941d4a7ce6e362f028d30085d5524982cc49816b14f2a600e0bc892e58c0a31,9e16799bba8904135a5f930ecabca83f2cbd1b3dfb75cb3a92590c20dd8fcf99,b7265ea9264c626b0b8e6440c5b1ab06f18cd2a16953590c698dbaea2d05fafb,0e95614df67032b9e2d797b95820c6b738fd9ca72c9d2c5d9777252d5455b7b4,bcaec3b33190aadcf7f7413b87b22e30ce4a9a1ea90e1a4c5d37af40bb893ccc,5a438fd5a1ad146653d79bc31b0906e5e6fc7617e465ddb012eab68c8829db2c,a05675dec0010b7fc8f999084459a0dc0d113d3bcbd0d36f261723e7c30ec821,3a03fe32b37d3423759bdda5dbe186adda1787c2dda16a5a425fb98ab6c30d6c,d25e0abe32bcb22aad9be07ae198b4ef4e472d16bf9eeaeb3ddfb67cdc67f459,10409f01f350b31c8dedf7f778adf641fe8ccd4f2d0a806ea7d50122565f0646,3e443e5444c95f604396ae7d8e544a70fd89aa35f5fe2b152c215ec9dbf1dabd,99d2e53e5b22c15306d659ffef1491700f79ec072289b7d4ecf1cdf4e90fce4d,714d1e6ecee3feae83a608043df753aa8b9a3d6ee15637462611c7995eb84dba,34672bd023b38bae7565f199937d9edab0c6e5581a71b04f4effeab029f6775a,b08501834ba2876178bc5055ad97f3a9df3e5c6f358047a7a7acc4a178a5aeea,988a4dca816237eccc06e1813db5e7bdba98fd186d5f62ba3b3ce5351a458bee,9f65b726a03fe72b04bfef798583b663b4a7ea738e102cfec0000b0c90774628,64852516faf41bbef56c0ea077ff20294a0acc97d82035ef9ab416a10f173ba6,ccb56c2a3bc7526e6b8774fee7b7d13f10ffa74508658be3fe6eade1c18242ba,98e1aacdbaa9088039f1b7d6f4c0f8586abdeb2ad7388edbadadff151b62937b,18890436bcbae6f4ed01a193fc41b18f1981f49acb101da6f79d8f8b808cdfcc,9d08a7ea79dc9cce88e4a46e92d32cf4eaec3b0efa38c8af0f5c8cfb7d733ad7,b2eb241290a0dfb8f767f265b8803d3d86c51729ce1a4e980608157f7998a65b,511e49fd013e8c3a830f34a35416f1d81c7ec6d37b335a00559592bb926d4544,81d14151a6926098bf7e94bd7ee5cb584ea9f0722d771f1c56fabad18f96445d,204d4974525fc004aa00e48a71443d38b2b8568454473c9ca9d27caf530317a5,63d4bf80c06a09183da8db09d10cc2b44ddff1573da51842cb1a98aeeb218982,5fab9ecf7a7e598157a70b72230b4bf443bf2370ef211f1e796f6ce54e2e56cb,274bae94c04e204572ab9a0554b3ded51afc28baf17bcace380eba83a4a0851d,3fbba688a201c7d332733c8795abbf1c4452a94ad217d63386d8c1a30446a4a8,4d2757b67e93cb3e852df70804363533e2e39f3f76eab44368b440c467d3bb00,b339dba1f64b4d8c2fd948b2f2b799dd0bcd4cc5600bed4faa45cfbdffbe4678,4e9419d8b6b86d0acb02408b3401ddc409f5c1d7580f9b9af73dba91771ce946,95fa3f16c24f09bd95cd21d25ac637805113b8877b17a74502c5e6151bc7e9cd,35b38829bdb05fa7035df0903d03330b18d8af1cf7a05c0d8173959de8828507,69621bf3cc588a811d660ce32159c9291763705de218315c9f2446387330dcc6,c1b3450c0432677eed35ec041e321ae6d109b91fd40c73d7167cf3e10934c24d,7a8bc09d9a81f968d8d9511e2ebb93af354eab260664b06f8853ec2c54ea41ea,91f186e712b63d671fd46e7fe935cdc3472597965cf4eb1aaa279c523d39eb6c,4572dc16a1e469b9d8de0de0f3b1607ddf3dbc1a6c53a00a850c4f0d73ed01fc,8050128616d3d2852345eaedb3e266c0f21e2ec8ac6762073daa9423b7b610df
"2100538","1","0","91002","-1","60","1","23","102511","0","0.7","0","1","166","2","-100","140001","0","50","0","712304381","333","600","0","2","115197","-335","94002","0","bgm_M127","0","50","0.7","-168","438","0.7","1","0","90","40004","0","0","360000","0.7","0.7","0","125017","0","2","71230438"
"2100539","1","0","91002","-1","60","3","23","102511","0","0.7","0","1","166","2","-100","140001","0","50","0","712304391","333","600","0","2","115047","-335","94002","0","bgm_M127","0","50","0.7","-168","439","0.7","1","0","90","40004","0","0","360000","0.7","0.7","0","125107","0","2","71230439"
"2100540","1","0","140000","-1","2","4","23","102513","0","0.7","0","1","166","200","-100","91002","0","50","0","712304401","333","600","0","6","31025","-335","94002","72230440","bgm_M126","0","50","0.7","-168","440","0.7","-1","0","90","40004","0","0","720000","0.7","0.9","1","140001","0","2","71230440"
"2100541","1","0","91002","-1","60","3","24","102511","0","0.7","0","1","166","2","-100","140001","0","50","0","712404411","333","600","0","2","115137","-335","94002","0","bgm_M127","0","50","0.7","-168","441","0.7","1","0","90","40004","0","0","400000","0.7","0.7","0","115317","0","2","71240441"
"2100542","1","0","91002","-1","60","4","24","102511","0","0.7","0","1","166","2","-100","140001","0","50","0","712404421","333","600","0","2","115047","-335","94002","0","bgm_M127","0","50","0.7","-168","442","0.7","1","0","90","40004","0","0","400000","0.7","0.7","0","125377","0","2","71240442"
"2100543","1","0","91002","-1","60","2","24","102511","0","0.7","0","1","166","2","-100","140001","0","50","0","712404431","333","600","0","2","115317","-335","94002","0","bgm_M127","0","50","0.7","-168","443","0.6","1","0","90","40004","0","0","400000","0.7","0.7","0","125287","0","2","71240443"
"2100544","1","0","91002","-1","60","1","24","102511","0","0.7","0","1","166","2","-100","140001","0","50","0","712404441","333","600","0","2","125377","-335","94002","0","bgm_M127","0","50","0.7","-168","444","0.7","1","0","90","40004","0","0","400000","0.7","0.7","0","115464","0","2","71240444"
"2100545","1","0","91002","-1","60","3","24","102511","0","0.7","0","1","166","2","-100","140001","0","50","0","712404451","333","600","0","2","125287","-335","94002","0","bgm_M127","0","50","0.7","-168","445","0.7","1","0","90","40004","0","0","400000","0.7","0.7","0","115403","0","2","71240445"
"2100546","1","0","91002","-1","60","4","24","102511","0","0.7","0","1","166","2","-100","140001","0","50","0","712404461","333","600","0","2","115464","-335","94002","0","bgm_M127","0","50","0.7","-168","446","0.7","1","0","90","40004","0","0","400000","0.7","0.7","0","125347","0","2","71240446"
"2100547","1","0","91002","-1","60","2","24","102511","0","0.7","0","1","166","2","-100","140001","0","50","0","712404471","333","600","0","2","115403","-335","94002","0","bgm_M127","0","50","0.7","-168","447","0.7","1","0","90","40004","0","0","400000","0.7","0.7","0","115077","0","2","71240447"
"2100548","1","0","91002","-1","60","1","24","102511","0","0.7","0","1","166","2","-100","140001","0","50","0","712404481","333","600","0","2","125347","-335","94002","0","bgm_M127","0","50","0.7","-168","448","0.7","1","0","90","40004","0","0","400000","0.7","0.7","0","115137","0","2","71240448"
"2100549","1","0","91002","-1","60","3","24","102511","0","0.7","0","1","166","2","-100","140001","0","50","0","712404491","333","600","0","2","115077","-335","94002","0","bgm_M127","0","50","0.7","-168","449","0.7","1","0","90","40004","0","0","400000","0.7","0.7","0","115047","0","2","71240449"
"2100550","1","0","140000","-1","2","4","24","102513","0","0.7","0","1","166","200","-100","91002","0","50","0","712404501","333","600","0","6","31013","-335","94002","72240450","bgm_M126","0","50","0.7","-168","450","0.7","-1","0","90","40004","0","0","800000","0.7","0.9","1","140001","0","2","71240450"
"2100551","1","0","91002","-1","60","3","25","102631","0","0.7","0","1","166","2","-100","140001","0","50","0","712504511","333","600","0","2","126251","-335","94002","0","bgm_M127","0","50","0.7","-168","451","0.6","1","0","90","40004","0","0","400000","0.7","0.7","0","116071","0","2","71250451"
"2100552","1","0","91002","-1","60","4","25","102631","0","0.7","0","1","166","2","-100","140001","0","50","0","712504521","333","600","0","2","126101","-335","94002","0","bgm_M127","0","50","0.7","-168","452","0.7","1","0","90","40004","0","0","400000","0.7","0.7","0","116191","0","2","71250452"
"2100553","1","0","91002","-1","60","2","25","102631","0","0.7","0","1","166","2","-100","140001","0","50","0","712504531","333","600","0","2","116071","-335","94002","0","bgm_M127","0","50","0.7","-168","453","0.7","1","0","90","40004","0","0","400000","0.7","0.7","0","116041","0","2","71250453"
"2100554","1","0","91002","-1","60","1","25","102631","0","0.7","0","1","166","2","-100","140001","0","50","0","712504541","333","600","0","2","116191","-335","94002","0","bgm_M127","0","50","0.7","-168","454","0.7","1","0","90","40004","0","0","400000","0.7","0.7","0","116131","0","2","71250454"
"2100555","1","0","91002","-1","60","3","25","102631","0","0.7","0","1","166","2","-100","140001","0","50","0","712504551","333","600","0","2","116041","-335","94002","0","bgm_M127","0","50","0.7","-168","455","0.7","1","0","90","40004","0","0","400000","0.7","0.7","0","126221","0","2","71250455"
"2100556","1","0","91002","-1","60","4","25","102631","0","0.7","0","1","166","2","-100","140001","0","50","0","712504561","333","600","0","2","116131","-335","94002","0","bgm_M127","0","50","0.7","-168","456","0.7","1","0","90","40004","0","0","400000","0.7","0.7","0","126011","0","2","71250456"
"2100557","1","0","91002","-1","60","2","25","102631","0","0.7","0","1","166","2","-100","140001","0","50","0","712504571","333","600","0","2","126221","-335","94002","0","bgm_M127","0","50","0.7","-168","457","0.7","1","0","90","40004","0","0","400000","0.7","0.7","0","126161","0","2","71250457"
"2100558","1","0","91002","-1","60","1","25","102631","0","0.7","0","1","166","2","-100","140001","0","50","0","712504581","333","600","0","2","126011","-335","94002","0","bgm_M127","0","50","0.7","-168","458","0.7","1","0","90","40004","0","0","400000","0.7","0.7","0","126251","0","2","71250458"
"2100559","1","0","91002","-1","60","3","25","102631","0","0.7","0","1","166","2","-100","140001","0","50","0","712504591","333","600","0","2","126161","-335","94002","0","bgm_M127","0","50","0.7","-168","459","0.7","1","0","90","40004","0","0","400000","0.7","0.7","0","126101","0","2","71250459"
"2100560","1","0","140000","-1","2","4","25","102633","0","0.7","0","1","166","200","-100","91002","0","50","0","712504601","333","600","0","6","31042","-335","94002","72250460","bgm_M126","0","50","0.7","-168","460","0.7","-1","0","90","40004","0","0","800000","0.7","0.9","1","140001","0","2","71250460"
"2100561","1","0","91002","-1","60","3","26","102631","0","0.7","0","1","166","2","-100","140001","0","50","0","712604611","333","600","0","2","126011","-335","94002","0","bgm_M127","0","50","0.7","-168","461","0.7","1","0","90","40004","0","0","440000","0.7","0.7","0","116551","0","2","71260461"
"2100562","1","0","91002","-1","60","4","26","102631","0","0.7","0","1","166","2","-100","140001","0","50","0","712604621","333","600","0","2","116131","-335","94002","0","bgm_M127","0","50","0.7","-168","462","0.7","1","0","90","40004","0","0","440000","0.7","0.7","0","116611","0","2","71260462"
"2100563","1","0","91002","-1","60","2","26","102631","0","0.7","0","1","166","2","-100","140001","0","50","0","712604631","333","600","0","2","116551","-335","94002","0","bgm_M127","0","50","0.7","-168","463","0.7","1","0","90","40004","0","0","440000","0.7","0.7","0","116041","0","2","71260463"
"2100564","1","0","91002","-1","60","1","26","102631","0","0.7","0","1","166","2","-100","140001","0","50","0","712604641","333","600","0","2","116611","-335","94002","0","bgm_M127","0","50","0.7","-168","464","0.6","1","0","90","40004","0","0","440000","0.7","0.7","0","116581","0","2","71260464"
"2100565","1","0","91002","-1","60","3","26","102631","0","0.7","0","1","166","2","-100","140001","0","50","0","712604651","333","600","0","2","116041","-335","94002","0","bgm_M127","0","50","0.7","-168","465","0.7","1","0","90","40004","0","0","440000","0.7","0.7","0","116191","0","2","71260465"
"2100566","1","0","91002","-1","60","4","26","102631","0","0.7","0","1","166","2","-100","140001","0","50","0","712604661","333","600","0","2","116581","-335","94002","0","bgm_M127","0","50","0.7","-168","466","0.7","1","0","90","40004","0","0","440000","0.7","0.7","0","116071","0","2","71260466"
"2100567","1","0","91002","-1","60","2","26","102631","0","0.7","0","1","166","2","-100","140001","0","50","0","712604671","333","600","0","2","116191","-335","94002","0","bgm_M127","0","50","0.7","-168","467","0.7","1","0","90","40004","0","0","440000","0.7","0.7","0","126161","0","2","71260467"
"2100568","1","0","91002","-1","60","1","26","102631","0","0.7","0","1","166","2","-100","140001","0","50","0","712604681","333","600","0","2","116071","-335","94002","0","bgm_M127","0","50","0.7","-168","468","0.7","1","0","90","40004","0","0","440000","0.7","0.7","0","126011","0","2","71260468"
"2100569","1","0","91002","-1","60","3","26","102631","0","0.7","0","1","166","2","-100","140001","0","50","0","712604691","333","600","0","2","126161","-335","94002","0","bgm_M127","0","50","0.7","-168","469","0.7","1","0","90","40004","0","0","440000","0.7","0.7","0","116131","0","2","71260469"
"2100570","1","0","140000","-1","2","4","26","102633","0","0.7","0","1","166","200","-100","91002","0","50","0","712604701","333","600","0","6","31057","-335","94002","72260470","bgm_M126","0","50","0.7","-168","470","0.7","-1","0","90","40004","0","0","880000","0.7","0.9","1","140001","0","2","71260470"
"2100571","1","0","91002","-1","60","3","27","102641","0","0.7","0","1","166","2","-100","140001","0","50","0","712704711","333","600","0","2","116071","-335","94002","0","bgm_M127","0","50","0.7","-168","471","0.7","1","0","90","40004","0","0","440000","0.7","0.7","0","126371","0","2","71270471"
"2100572","1","0","91002","-1","60","4","27","102641","0","0.7","0","1","166","2","-100","140001","0","50","0","712704721","333","600","0","2","116041","-335","94002","0","bgm_M127","0","50","0.7","-168","472","0.6","1","0","90","40004","0","0","440000","0.7","0.7","0","116311","0","2","71270472"
"2100573","1","0","91002","-1","60","2","27","102641","0","0.7","0","1","166","2","-100","140001","0","50","0","712704731","333","600","0","2","126371","-335","94002","0","bgm_M127","0","50","0.7","-168","473","0.7","1","0","90","40004","0","0","440000","0.7","0.7","0","126281","0","2","71270473"
"2100574","1","0","91002","-1","60","1","27","102641","0","0.7","0","1","166","2","-100","140001","0","50","0","712704741","333","600","0","2","116311","-335","94002","0","bgm_M127","0","50","0.7","-168","474","0.7","1","0","90","40004","0","0","440000","0.7","0.7","0","116401","0","2","71270474"
"2100575","1","0","91002","-1","60","3","27","102641","0","0.7","0","1","166","2","-100","140001","0","50","0","712704751","333","600","0","2","126281","-335","94002","0","bgm_M127","0","50","0.7","-168","475","0.7","1","0","90","40004","0","0","440000","0.7","0.7","0","126341","0","2","71270475"
"2100576","1","0","91002","-1","60","4","27","102641","0","0.7","0","1","166","2","-100","140001","0","50","0","712704761","333","600","0","2","116401","-335","94002","0","bgm_M127","0","50","0.7","-168","476","0.7","1","0","90","40004","0","0","440000","0.7","0.7","0","116461","0","2","71270476"
"2100577","1","0","91002","-1","60","2","27","102641","0","0.7","0","1","166","2","-100","140001","0","50","0","712704771","333","600","0","2","126341","-335","94002","0","bgm_M127","0","50","0.7","-168","477","0.7","1","0","90","40004","0","0","440000","0.7","0.7","0","116191","0","2","71270477"
"2100578","1","0","91002","-1","60","1","27","102641","0","0.7","0","1","166","2","-100","140001","0","50","0","712704781","333","600","0","2","116461","-335","94002","0","bgm_M127","0","50","0.7","-168","478","0.7","1","0","90","40004","0","0","440000","0.7","0.7","0","116071","0","2","71270478"
"2100579","1","0","91002","-1","60","3","27","102641","0","0.7","0","1","166","2","-100","140001","0","50","0","712704791","333","600","0","2","116191","-335","94002","0","bgm_M127","0","50","0.7","-168","479","0.7","1","0","90","40004","0","0","440000","0.7","0.7","0","116041","0","2","71270479"
"2100580","1","0","140000","-1","2","4","27","102643","0","0.7","0","1","166","200","-100","91002","0","50","0","712704801","333","600","0","6","31045","-335","94002","72270480","bgm_M126","0","50","0.7","-168","480","0.7","-1","0","90","40004","0","0","880000","0.7","0.8","1","140001","0","2","71270480"
"2100581","1","0","91002","-1","60","3","28","102641","0","0.7","0","1","166","2","-100","140001","0","50","0","712804811","333","600","0","2","116072","-335","94002","0","bgm_M127","0","50","0.7","-168","481","0.7","1","0","90","40004","0","0","480000","0.7","0.7","0","126162","0","2","71280481"
"2100582","1","0","91002","-1","60","4","28","102641","0","0.7","0","1","166","2","-100","140001","0","50","0","712804821","333","600","0","2","126252","-335","94002","0","bgm_M127","0","50","0.7","-168","482","0.7","1","0","90","40004","0","0","480000","0.7","0.7","0","126102","0","2","71280482"
"2100583","1","0","91002","-1","60","2","28","102641","0","0.7","0","1","166","2","-100","140001","0","50","0","712804831","333","600","0","2","126162","-335","94002","0","bgm_M127","0","50","0.7","-168","483","0.6","1","0","90","40004","0","0","480000","0.7","0.7","0","116132","0","2","71280483"
"2100584","1","0","91002","-1","60","1","28","102641","0","0.7","0","1","166","2","-100","140001","0","50","0","712804841","333","600","0","2","126102","-335","94002","0","bgm_M127","0","50","0.7","-168","484","0.7","1","0","90","40004","0","0","480000","0.7","0.7","0","126222","0","2","71280484"
"2100585","1","0","91002","-1","60","3","28","102641","0","0.7","0","1","166","2","-100","140001","0","50","0","712804851","333","600","0","2","116132","-335","94002","0","bgm_M127","0","50","0.7","-168","485","0.7","1","0","90","40004","0","0","480000","0.7","0.7","0","116042","0","2","71280485"
"2100586","1","0","91002","-1","60","4","28","102641","0","0.7","0","1","166","2","-100","140001","0","50","0","712804861","333","600","0","2","126222","-335","94002","0","bgm_M127","0","50","0.7","-168","486","0.7","1","0","90","40004","0","0","480000","0.7","0.7","0","126012","0","2","71280486"
"2100587","1","0","91002","-1","60","2","28","102641","0","0.7","0","1","166","2","-100","140001","0","50","0","712804871","333","600","0","2","116042","-335","94002","0","bgm_M127","0","50","0.7","-168","487","0.7","1","0","90","40004","0","0","480000","0.7","0.7","0","116192","0","2","71280487"
"2100588","1","0","91002","-1","60","1","28","102641","0","0.7","0","1","166","2","-100","140001","0","50","0","712804881","333","600","0","2","126012","-335","94002","0","bgm_M127","0","50","0.7","-168","488","0.7","1","0","90","40004","0","0","480000","0.7","0.7","0","116072","0","2","71280488"
"2100589","1","0","91002","-1","60","3","28","102641","0","0.7","0","1","166","2","-100","140001","0","50","0","712804891","333","600","0","2","116192","-335","94002","0","bgm_M127","0","50","0.7","-168","489","0.6","1","0","90","40004","0","0","480000","0.7","0.7","0","126252","0","2","71280489"
"2100590","1","0","140000","-1","2","4","28","102643","0","0.7","0","1","166","200","-100","91002","0","50","0","712804901","333","600","0","6","31029","-335","94002","72280490","bgm_M126","0","50","0.7","-168","490","0.7","-1","0","90","40004","0","0","960000","0.7","0.8","1","140001","0","2","71280490"
"2100591","1","0","91002","-1","60","3","29","102701","0","0.7","0","1","166","2","-100","140001","0","50","0","712904911","333","600","0","2","116552","-335","94002","0","bgm_M127","0","50","0.7","-168","491","0.7","1","0","90","40004","0","0","480000","0.7","0.7","0","126102","0","2","71290491"
"2100592","1","0","91002","-1","60","4","29","102701","0","0.7","0","1","166","2","-100","140001","0","50","0","712904921","333","600","0","2","126252","-335","94002","0","bgm_M127","0","50","0.7","-168","492","0.7","1","0","90","40004","0","0","480000","0.7","0.7","0","126162","0","2","71290492"
"2100593","1","0","91002","-1","60","2","29","102701","0","0.7","0","1","166","2","-100","140001","0","50","0","712904931","333","600","0","2","126102","-335","94002","0","bgm_M127","0","50","0.7","-168","493","0.7","1","0","90","40004","0","0","480000","0.7","0.7","0","126012","0","2","71290493"
"2100594","1","0","91002","-1","60","1","29","102701","0","0.7","0","1","166","2","-100","140001","0","50","0","712904941","333","600","0","2","126162","-335","94002","0","bgm_M127","0","50","0.7","-168","494","0.7","1","0","90","40004","0","0","480000","0.7","0.7","0","116132","0","2","71290494"
"2100595","1","0","91002","-1","60","3","29","102701","0","0.7","0","1","166","2","-100","140001","0","50","0","712904951","333","600","0","2","126012","-335","94002","0","bgm_M127","0","50","0.7","-168","495","0.7","1","0","90","40004","0","0","480000","0.7","0.7","0","126222","0","2","71290495"
"2100596","1","0","91002","-1","60","4","29","102701","0","0.7","0","1","166","2","-100","140001","0","50","0","712904961","333","600","0","2","116132","-335","94002","0","bgm_M127","0","50","0.7","-168","496","0.7","1","0","90","40004","0","0","480000","0.7","0.7","0","116612","0","2","71290496"
"2100597","1","0","91002","-1","60","2","29","102701","0","0.7","0","1","166","2","-100","140001","0","50","0","712904971","333","600","0","2","126222","-335","94002","0","bgm_M127","0","50","0.7","-168","497","0.7","1","0","90","40004","0","0","480000","0.7","0.7","0","116582","0","2","71290497"
"2100598","1","0","91002","-1","60","1","29","102701","0","0.7","0","1","166","2","-100","140001","0","50","0","712904981","333","600","0","2","116612","-335","94002","0","bgm_M127","0","50","0.7","-168","498","0.7","1","0","90","40004","0","0","480000","0.7","0.7","0","116552","0","2","71290498"
"2100599","1","0","91002","-1","60","3","29","102701","0","0.7","0","1","166","2","-100","140001","0","50","0","712904991","333","600","0","2","116582","-335","94002","0","bgm_M127","0","50","0.7","-168","499","0.6","1","0","90","40004","0","0","480000","0.7","0.7","0","126252","0","2","71290499"
"2100600","1","0","140000","-1","2","4","29","102703","0","0.7","0","1","166","200","-100","91002","0","50","0","712905001","333","600","0","6","31056","-335","94002","72290500","bgm_M126","0","50","0.7","-168","500","0.7","-1","0","90","40004","0","0","960000","0.7","0.8","1","140001","0","2","71290500"
"2100601","1","0","91002","-1","60","3","30","102701","0","0.7","0","1","166","2","-100","140001","0","50","0","713005011","333","600","0","2","126162","-335","94002","0","bgm_M127","0","50","0.7","-168","501","0.7","1","0","90","40004","0","0","520000","0.7","0.7","0","116372","0","2","71300501"
