6400313a195bdc309ee482a2eef7669f66ace23219359952b3ecbb00267ff05a,7f73182533da179f95f76db9517e8350e8d31474548f55b2fd07a0ff7b9d0d23,1c51cc747f35d23ac3b056f688ecc9a057a02e4cb60f113b401138ae6b6e86fe,4f713657241eb44874601ac842e2785dd1b558d4296f8a41b4e7b71dea24e3fe,fd0b16a71c4de722af546bcddec2dbb0f76b347c8acfdeee58f738f848121ef7,714e5e3659bff0f0dc4d083ac298eebf4836c09655096123de47cec0db648bf8,1eccd0d5e61d4f0b51f2754a00131ded608472f39f454f4b0aeb2a9db8005d02,0145e11e12164a9af2400ed5fe3c5fd63eb1fb201334b5b5eff2ff43a4c34930,6deebc94776d55d03c0a2e59a6410282304f143b59fde999a9c6b48aa9e57819,d2c2b121b9088bdf6461ff5971b17c6e5b75fbd71e3cc95a155c4ce6a876e1d1,c31518bfc984a31093d731efbc3f6c704f1f0e2b6b55a9da287f42686fd8b623,c3208cdf33650cf9213e1c951e1a5e999e5662fc970aecbe4c1f1a84ec97e42c,cdce7dfe70510e3cc85458de2b7333896fed2bf10e5fc35da6e6243563b00992,5e57a628b7907b48d40e67119392b06b181368a3937e5ae7e5f8c56d6f39f0e0,abbc7b07023b5683278ffe4adac98166bfcadd5a5fd62fdd7fa8bd5a5d11c2cd,261e4a85d3a89a0aca13d9d20b9c4414c7ae0532bfd14d7150350bf968ec2a04,61f4049de02df5721f741b4a2fbc2d5cc8a26784063253bb78318f5b622a9c95,5c316c364c4bf30926ed79b4b457b752618bd12945f9ab1920ed466e80868851,9efa43d94f3e284a6ece43d4d20d3d1c0615fd63d78e0cf1f4834cefd46139b0
"158","0","1147","0","0","124101","0","18","158","21525","1685","30","20","229","0","14765","6","0","1360"
"168","0","1230","0","0","124101","0","18","158","23915","1685","31","20","229","0","16312","6","0","1443"
"178","0","1315","0","0","124101","0","18","158","26460","1685","32","20","229","0","17930","6","0","1528"
"195","0","1369","0","0","124101","0","18","158","28070","1685","33","20","229","0","20100","6","0","1582"
"219","0","1391","0","0","124101","0","18","158","28670","1685","34","20","229","0","22860","6","0","1604"
"243","0","1413","0","0","124101","0","18","158","29270","1685","35","20","229","0","25750","6","0","1626"
"267","0","1436","0","0","124101","0","18","158","29870","1685","36","20","229","0","28741","6","0","1649"
"291","0","1460","0","0","124101","0","18","158","30470","1685","37","20","229","0","31831","6","0","1673"
"315","0","1484","0","0","124101","0","18","158","31070","1685","38","20","229","0","35029","6","0","1697"
"339","0","1508","0","0","124101","0","18","158","31670","1685","39","20","229","0","38331","6","0","1721"
"0","0","4","0","0","124201","0","0","0","95","75","2","0","0","15","0","0","0","0"
"0","0","9","0","0","124201","0","0","0","365","150","3","0","0","53","0","0","0","2"
"0","0","18","0","0","124201","0","0","0","930","175","4","0","0","126","0","0","0","4"
"0","0","30","0","0","124201","0","0","0","1590","175","5","0","0","209","0","6","0","10"
"0","0","50","0","0","124201","0","0","0","2810","265","6","0","0","334","0","6","0","15"
"0","0","70","0","0","124201","0","0","0","3915","500","7","0","0","502","0","6","0","26"
"0","0","94","4","0","124201","0","0","0","5140","500","8","0","15","626","0","6","0","48"
"0","0","111","4","0","124201","0","0","15","6320","500","9","9","30","819","10","11","10","62"
"0","0","133","6","0","124201","0","0","15","7490","900","10","18","30","1009","20","11","20","87"
"0","3","150","11","0","124201","0","0","15","8410","900","11","18","30","1377","20","11","52","99"
"0","9","176","11","0","124201","0","0","35","9170","1000","12","18","30","1635","20","16","62","123"
"0","12","211","11","0","124201","0","0","37","9750","1100","13","18","38","1954","20","18","72","146"
"0","12","253","11","0","124201","0","3","39","10220","1100","14","18","46","2236","20","18","86","178"
"0","15","284","11","0","124201","0","5","39","10440","1200","15","18","58","2621","20","18","100","210"
"0","15","321","11","0","124201","0","5","39","10730","1350","16","18","58","2989","20","20","124","247"
"0","15","369","11","0","124201","0","5","39","11155","1400","17","18","58","3309","20","23","154","289"
"0","15","422","11","0","124201","0","5","39","11715","1400","18","18","58","3667","20","26","191","331"
"0","15","479","11","0","124201","0","5","39","12340","1495","19","18","73","4074","20","26","232","379"
"0","15","540","11","0","124201","0","5","39","12850","1590","20","18","108","4525","20","26","270","433"
"0","15","605","11","0","124201","0","5","39","13465","1590","21","18","148","5028","20","26","306","490"
"0","15","677","11","0","124201","0","5","39","14570","1590","22","18","188","5577","20","26","340","556"
"0","15","762","11","0","124201","0","5","39","15910","1590","23","18","208","6144","20","26","370","637"
"0","15","860","11","0","124201","0","5","39","17010","1590","24","18","208","6760","20","26","402","726"
"0","15","965","11","0","124201","0","5","39","18520","1590","25","18","208","7442","20","26","432","818"
"0","15","1052","11","0","124201","0","5","39","20185","1590","26","18","208","8375","20","26","456","904"
"0","15","1120","11","0","124201","0","5","39","21585","1590","27","18","208","9597","20","26","480","979"
"0","15","1191","11","0","124201","0","5","39","23150","1590","28","18","208","10924","20","26","504","1052"
"0","15","1274","11","0","124201","0","5","39","27035","1590","29","18","208","12049","20","26","519","1135"
"0","15","1368","11","0","124201","0","5","39","33310","1590","30","18","208","12945","20","26","525","1229"
"0","15","1466","11","0","124201","0","5","39","39875","1590","31","18","208","13878","20","26","531","1327"
"0","15","1567","11","0","124201","0","5","39","46910","1590","32","18","208","14838","20","26","537","1428"
"0","15","1670","11","0","124201","0","5","39","54660","1590","33","18","208","15843","20","26","543","1531"
"0","15","1775","11","0","124201","0","5","39","63190","1590","34","18","208","16904","20","26","549","1636"
"0","15","1881","11","0","124201","0","5","39","72430","1590","35","18","208","18003","20","26","555","1742"
"0","15","1988","11","0","124201","0","5","39","82230","1590","36","18","208","19139","20","26","561","1849"
"0","15","2097","11","0","124201","0","5","39","92495","1590","37","18","208","20312","20","26","567","1958"
"0","15","2207","11","0","124201","0","5","39","103250","1590","38","18","208","21523","20","26","573","2068"
"0","15","2317","11","0","124201","0","5","39","114540","1590","39","18","208","22772","20","26","579","2178"
"0","0","0","0","0","124501","0","0","0","55","50","2","0","0","0","26","0","0","3"
"0","0","0","0","0","124501","0","0","0","150","100","3","0","0","0","94","0","0","7"
"0","0","2","0","0","124501","0","0","10","270","100","4","0","0","0","214","0","0","14"
"0","0","2","0","0","124501","0","0","10","450","100","5","0","0","0","405","0","0","29"
"0","0","4","0","0","124501","0","0","10","800","100","6","0","50","0","634","0","0","42"
"0","0","8","0","0","124501","0","0","15","1395","100","7","0","85","0","894","0","0","56"
"0","0","10","1","0","124501","0","0","45","1560","100","8","4","120","0","1255","0","0","66"
"16","0","14","2","0","124501","0","0","60","1865","100","9","9","155","0","1615","0","0","79"
"45","0","15","3","0","124501","0","0","60","2225","520","10","14","190","0","2003","0","0","95"
"90","0","18","4","0","124501","0","5","60","2485","740","11","14","206","0","2456","0","0","105"
"145","0","21","4","0","124501","0","13","60","2625","740","12","14","242","0","2922","0","0","115"
"205","0","29","4","0","124501","0","16","60","2865","740","13","16","262","0","3403","0","0","127"
"269","0","39","4","0","124501","0","16","60","3005","860","14","18","284","0","3895","0","0","144"
"325","0","53","4","0","124501","0","16","64","3095","980","15","20","294","0","4406","0","0","162"
"384","0","66","4","0","124501","0","16","64","3125","980","16","22","314","0","4974","0","0","179"
"459","0","75","4","0","124501","0","16","64","3125","980","17","22","344","0","5602","0","0","196"
"563","0","85","4","0","124501","0","16","64","3125","980","18","22","354","0","6284","0","0","214"
"692","0","96","4","0","124501","0","16","64","3125","980","19","22","354","0","7060","0","0","230"
"830","0","111","4","0","124501","0","16","64","3125","980","20","22","354","0","7878","0","0","251"
"1011","0","121","4","0","124501","0","16","64","3125","1080","21","22","354","0","8817","0","0","262"
"1203","0","132","4","0","124501","0","16","64","3125","1180","22","22","354","0","9900","0","0","277"
"1352","0","143","4","0","124501","0","16","64","3125","1180","23","22","354","0","11161","0","0","300"
"1468","0","155","4","0","124501","0","16","64","3125","1180","24","22","354","0","12553","0","0","325"
"1560","0","167","4","0","124501","0","16","64","3125","1180","25","22","354","0","14168","0","0","342"
"1604","0","179","4","0","124501","0","16","64","3585","1180","26","22","354","0","15925","0","0","359"
"1630","0","191","4","0","124501","0","16","64","4045","1180","27","22","354","0","17810","0","0","376"
"1656","0","202","4","0","124501","0","16","64","4045","1180","28","22","354","0","19900","0","0","389"
"1683","0","211","4","0","124501","0","16","64","4505","1180","29","22","354","0","22133","0","0","398"
"1711","0","219","4","0","124501","0","16","64","4965","1180","30","22","354","0","24520","0","0","406"
"1744","0","231","4","0","124501","0","16","64","4965","1180","31","22","354","0","27022","0","0","418"
"1777","0","243","4","0","124501","0","16","64","4965","1180","32","22","354","0","29634","0","0","430"
"1804","0","251","4","0","124501","0","16","64","5465","1180","33","22","354","0","32380","0","0","438"
"1830","0","259","4","0","124501","0","16","64","6465","1180","34","22","354","0","35234","0","0","446"
"1856","0","267","4","0","124501","0","16","64","6965","1180","35","22","354","0","38273","0","0","454"
"1882","0","275","4","0","124501","0","16","64","6965","1180","36","22","354","0","41478","0","0","462"
"1908","0","284","4","0","124501","0","16","64","7465","1180","37","22","354","0","44727","0","0","471"
"1934","0","294","4","0","124501","0","16","64","8465","1180","38","22","354","0","48013","0","0","481"
"1960","0","303","4","0","124501","0","16","64","8965","1180","39","22","354","0","51457","0","0","490"
"0","0","1","0","0","124601","0","0","0","55","75","2","0","0","0","23","0","0","2"
"0","0","1","0","0","124601","0","0","0","150","125","3","0","0","0","81","0","0","8"
"0","0","4","0","0","124601","0","0","10","325","175","4","0","5","0","172","0","0","17"
"0","0","4","0","0","124601","0","0","10","505","175","5","0","15","0","349","0","0","33"
"0","0","12","0","0","124601","0","0","25","1035","175","6","0","15","0","522","0","0","52"
"0","0","14","0","0","124601","0","0","30","1395","175","7","0","85","0","790","0","0","66"
"0","0","19","0","0","124601","0","0","75","1675","175","8","4","85","0","1089","0","0","88"
"6","0","25","0","0","124601","0","5","110","2130","175","9","9","100","0","1389","0","0","109"
"30","0","28","0","0","124601","0","10","115","2490","395","10","14","135","0","1758","0","0","126"
"53","0","35","0","0","124601","0","10","129","2910","735","11","14","151","0","2159","0","0","145"
"70","0","52","0","0","124601","0","14","135","3270","955","12","17","177","0","2496","0","0","170"
"86","0","78","0","0","124601","0","19","137","3430","1075","13","17","199","0","2836","0","0","200"
"96","0","106","0","0","124601","0","21","141","3690","1195","14","17","211","0","3176","0","0","237"
"110","0","133","0","0","124601","0","21","150","3890","1415","15","17","211","0","3572","0","0","271"
"139","0","161","0","0","124601","0","21","156","4050","1415","16","17","211","0","4038","0","0","299"
"187","0","184","0","0","124601","0","21","157","4110","1415","17","17","211","0","4525","3","0","334"
"217","0","217","0","0","124601","0","21","157","4455","1415","18","17","221","0","4989","3","0","379"
"242","0","258","0","0","124601","0","21","157","5100","1510","19","17","221","0","5460","3","0","431"
"278","0","300","0","0","124601","0","21","157","5685","1510","20","17","221","0","6049","3","0","478"
"313","0","349","0","0","124601","0","21","157","6270","1510","21","17","221","0","6625","3","0","540"
"349","0","401","0","0","124601","0","21","157","7475","1610","22","17","221","0","7289","3","0","602"
"379","0","460","0","0","124601","0","21","157","8935","1610","23","17","221","0","8049","3","0","668"
"379","0","521","0","0","124601","0","21","157","10460","1610","24","17","221","0","8890","3","0","743"
"404","0","575","0","0","124601","0","21","157","11755","1610","25","17","221","0","9996","3","0","804"
"431","0","618","0","0","124601","0","21","157","12750","1610","26","17","221","0","11393","3","0","853"
"448","0","659","0","0","124601","0","21","157","13865","1610","27","17","221","0","12933","3","0","897"
"465","0","702","0","0","124601","0","21","157","15085","1610","28","17","221","0","14579","3","0","941"
"482","0","750","0","0","124601","0","21","157","16460","1610","29","17","221","0","16327","3","0","989"
"500","0","801","0","0","124601","0","21","157","17915","1610","30","17","221","0","18182","3","0","1040"
"518","0","853","0","0","124601","0","21","157","19450","1610","31","17","221","0","20127","3","0","1092"
"536","0","906","0","0","124601","0","21","157","21060","1610","32","17","221","0","22162","3","0","1145"
"554","0","960","0","0","124601","0","21","157","22840","1610","33","17","221","0","24313","3","0","1199"
"571","0","1016","0","0","124601","0","21","157","24860","1610","34","17","221","0","26580","3","0","1255"
"588","0","1072","0","0","124601","0","21","157","27050","1610","35","17","221","0","28958","3","0","1311"
"605","0","1129","0","0","124601","0","21","157","29410","1610","36","17","221","0","31418","3","0","1368"
"622","0","1188","0","0","124601","0","21","157","31845","1610","37","17","221","0","33959","3","0","1427"
"639","0","1247","0","0","124601","0","21","157","34445","1610","38","17","221","0","36589","3","0","1486"
"656","0","1306","0","0","124601","0","21","157","37210","1610","39","17","221","0","39304","3","0","1545"
"0","0","3","0","0","124701","0","0","0","60","50","2","0","0","26","0","0","0","0"
"0","0","6","0","0","124701","0","0","0","330","100","3","0","0","77","0","0","0","1"
"0","0","9","0","0","124701","0","0","0","675","160","4","0","10","200","0","0","0","1"
"0","0","16","0","0","124701","0","0","10","1215","160","5","0","30","338","0","3","0","4"
"0","0","30","0","0","124701","0","0","10","2080","340","6","0","30","541","0","3","0","6"
"0","0","42","0","0","124701","0","0","10","3050","810","7","0","30","788","0","3","0","8"
"0","0","54","0","0","124701","0","0","10","3875","1045","8","0","45","1113","0","3","0","10"
"0","0","68","0","0","124701","0","0","10","4805","1445","9","9","60","1426","0","3","20","14"
"0","0","77","5","0","124701","0","0","20","5195","1445","10","18","85","1827","0","3","50","22"
"0","13","89","8","0","124701","0","0","30","5705","1445","11","18","85","2186","0","5","88","38"
"0","29","103","8","0","124701","0","0","30","6495","1445","12","18","85","2588","0","5","130","50"
"0","42","117","8","0","124701","0","0","30","6985","1445","13","21","118","3033","0","5","163","60"
"0","42","135","8","0","124701","0","1","30","7415","1445","14","21","151","3513","0","5","204","74"
"0","42","154","8","0","124701","0","1","30","7785","1445","15","21","151","4040","0","5","270","89"
"0","45","169","8","0","124701","0","1","30","8005","1445","16","21","163","4588","0","5","351","109"
"0","48","184","8","0","124701","0","1","30","8375","1445","17","21","163","5111","0","5","439","141"
"0","48","199","8","0","124701","0","1","30","8860","1445","18","21","163","5684","0","5","543","176"
"0","48","220","8","0","124701","0","1","30","9305","1445","19","21","163","6362","0","5","662","205"
"0","48","243","8","0","124701","0","1","30","9630","1445","20","21","163","7135","0","5","781","235"
"0","48","261","8","0","124701","0","1","30","9915","1445","21","21","163","8059","0","5","912","259"
"0","48","277","8","0","124701","0","1","30","10130","1445","22","21","163","9242","0","5","1030","272"
"0","48","301","8","0","124701","0","1","30","10475","1445","23","21","163","10532","0","5","1101","291"
"0","48","324","8","0","124701","0","1","30","11155","1445","24","21","163","11893","0","5","1162","313"
