b75a3a704e5c05c8223f4a3bedd940768e8999dc62127fb6dbc5bcb05b1c7a9f,c55e2ab0503dde72ce039614292b3970e69b82216caf671286910527c0947079,76c45f1af41752f4044f0a21001eb18520f302fdb18cea63e6519dc3a2290783,0b1a06c48b79179965dcad37d51b051249143b65053c2ea107c4da8aab2f9816,a9d175c553289a3f98d96ebd7952a97ad5b7ce647b7e5e9f7522c7a30330aa73,30f6ff162261a6b678a181589effc1327cd72e608ae9f2a0556e4467e28543cb,97a029d5ed4013ac8ef6dab9b2a95e6201d7f2ca36e59ec9142f837d7e781694,3cd16cc2837a185938e31c921f1e76bfe06f3f6e75f521225a2d530544dca9be,bf37f34d91f3c153ed8c4dcaf88fb8995b5d1815046323041417a4e8709ffb27,c564785200bff6d6e7d4e2cbf7831a6b759dfe8253e193216259fc232c523a6c,bc737560baaa966944c5930d3c24a7795ac6e2033cb9414213900d07c5439cae,1c6af9fd7124072aa9a9bc6ef72d1ae0bc5687da2d8f9ed1ae2eaf9a5291bb91,df73557e4183545d5547564e104a4b9c01e99e335338fede16a5bc9d7bc44d9d,88c5bef26f4ff6e51f788a8423c2bb5bfd50e6cf499611cb57e3341f757f44a6
"71114020","10114","10114103","6005","0","10114205","0","9003","1","601","2023/07/20 15:59:59","完成活動冒險1-5（HARD）","2023/07/02 16:00:00","71114020"
"71114021","10114","10114104","6002","0","0","0","9006","1","601","2023/07/20 15:59:59","將討伐證交換的獎賞一覽重置1次","2023/07/02 16:00:00","71114021"
"71114022","10114","10114104","6002","0","0","0","9006","2","601","2023/07/20 15:59:59","將討伐證交換的獎賞一覽重置2次","2023/07/02 16:00:00","71114022"
"71114023","10114","10114104","6002","0","0","0","9006","3","601","2023/07/20 15:59:59","將討伐證交換的獎賞一覽重置3次","2023/07/02 16:00:00","71114023"
"71114024","10114","10114104","6002","0","0","0","9006","4","601","2023/07/20 15:59:59","將討伐證交換的獎賞一覽重置4次","2023/07/02 16:00:00","71114024"
"71114025","10114","10114104","6002","0","0","0","9006","5","601","2023/07/20 15:59:59","將討伐證交換的獎勵清單重置5次","2023/07/02 16:00:00","71114025"
"71114026","10114","10114105","6008","0","0","0","9011","5","601","2023/07/20 15:59:59","打倒5隻祈福託災的招財貓（全難易度皆可）","2023/07/02 16:00:00","71114026"
"71114027","10114","10114105","6008","0","0","0","9011","10","601","2023/07/20 15:59:59","打倒10隻祈福託災的招財貓（全難易度皆可）","2023/07/02 16:00:00","71114027"
"71114028","10114","10114105","6008","0","0","0","9011","15","601","2023/07/20 15:59:59","打倒15隻祈福託災的招財貓（全難易度皆可）","2023/07/02 16:00:00","71114028"
"71114029","10114","10114105","6008","0","0","0","9011","20","601","2023/07/20 15:59:59","打倒20隻祈福託災的招財貓（全難易度皆可）","2023/07/02 16:00:00","71114029"
"71114030","10114","10114105","6008","0","0","0","9011","25","601","2023/07/20 15:59:59","打倒25隻祈福託災的招財貓（全難易度皆可）","2023/07/02 16:00:00","71114030"
"71114031","10114","10114105","6008","0","0","0","9011","30","601","2023/07/20 15:59:59","打倒30隻祈福託災的招財貓（全難易度皆可）","2023/07/02 16:00:00","71114031"
"71114033","10114","10114107","6010","0","1011403","0","9019","1","601","2023/07/20 15:59:59","打倒1隻祈福託災的招財貓（VERY HARD限定）","2023/07/02 16:00:00","71114033"
"71115001","10115","10115102","6004","0","10115101","0","9003","1","601","2023/07/28 15:59:59","完成活動任務1-1 (NORMAL)","2023/07/19 16:00:00","71115001"
"71115002","10115","10115102","6004","0","10115102","0","9003","1","601","2023/07/28 15:59:59","完成活動任務1-2 (NORMAL)","2023/07/19 16:00:00","71115002"
"71115003","10115","10115102","6004","0","10115103","0","9003","1","601","2023/07/28 15:59:59","完成活動任務1-3 (NORMAL)","2023/07/19 16:00:00","71115003"
"71115004","10115","10115102","6004","0","10115104","0","9003","1","601","2023/07/28 15:59:59","完成活動任務1-4 (NORMAL)","2023/07/19 16:00:00","71115004"
"71115005","10115","10115102","6004","0","10115105","0","9003","1","601","2023/07/28 15:59:59","完成活動任務1-5 (NORMAL)","2023/07/19 16:00:00","71115005"
"71115006","10115","10115102","6004","0","10115106","0","9003","1","601","2023/07/28 15:59:59","完成活動任務1-6 (NORMAL)","2023/07/19 16:00:00","71115006"
"71115007","10115","10115102","6004","0","10115107","0","9003","1","601","2023/07/28 15:59:59","完成活動任務1-7 (NORMAL)","2023/07/19 16:00:00","71115007"
"71115008","10115","10115102","6004","0","10115108","0","9003","1","601","2023/07/28 15:59:59","完成活動任務1-8 (NORMAL)","2023/07/19 16:00:00","71115008"
"71115009","10115","10115102","6004","0","10115109","0","9003","1","601","2023/07/28 15:59:59","完成活動任務1-9 (NORMAL)","2023/07/19 16:00:00","71115009"
"71115010","10115","10115102","6004","0","10115110","0","9003","1","601","2023/07/28 15:59:59","完成活動任務1-10 (NORMAL)","2023/07/19 16:00:00","71115010"
"71115011","10115","10115102","6004","0","10115111","0","9003","1","601","2023/07/28 15:59:59","完成活動任務1-11 (NORMAL)","2023/07/19 16:00:00","71115011"
"71115012","10115","10115102","6004","0","10115112","0","9003","1","601","2023/07/28 15:59:59","完成活動任務1-12 (NORMAL)","2023/07/19 16:00:00","71115012"
"71115013","10115","10115102","6004","0","10115113","0","9003","1","601","2023/07/28 15:59:59","完成活動任務1-13 (NORMAL)","2023/07/19 16:00:00","71115013"
"71115014","10115","10115102","6004","0","10115114","0","9003","1","601","2023/07/28 15:59:59","完成活動任務1-14 (NORMAL)","2023/07/19 16:00:00","71115014"
"71115015","10115","10115102","6004","0","10115115","0","9003","1","601","2023/07/28 15:59:59","完成活動任務1-15 (NORMAL)","2023/07/19 16:00:00","71115015"
"71115016","10115","10115103","6005","0","10115201","0","9003","1","601","2023/07/28 15:59:59","完成活動任務1-1 (HARD)","2023/07/19 16:00:00","71115016"
"71115017","10115","10115103","6005","0","10115202","0","9003","1","601","2023/07/28 15:59:59","完成活動任務1-2 (HARD)","2023/07/19 16:00:00","71115017"
"71115018","10115","10115103","6005","0","10115203","0","9003","1","601","2023/07/28 15:59:59","完成活動任務1-3 (HARD)","2023/07/19 16:00:00","71115018"
"71115019","10115","10115103","6005","0","10115204","0","9003","1","601","2023/07/28 15:59:59","完成活動任務1-4 (HARD)","2023/07/19 16:00:00","71115019"
"71115020","10115","10115103","6005","0","10115205","0","9003","1","601","2023/07/28 15:59:59","完成活動任務1-5 (HARD)","2023/07/19 16:00:00","71115020"
"71115021","10115","10115104","6002","0","0","0","9006","1","601","2023/07/28 15:59:59","將討伐證交換的獎賞一覽重置1次","2023/07/19 16:00:00","71115021"
"71115022","10115","10115104","6002","0","0","0","9006","2","601","2023/07/28 15:59:59","將討伐證交換的獎賞一覽重置2次","2023/07/19 16:00:00","71115022"
"71115023","10115","10115104","6002","0","0","0","9006","3","601","2023/07/28 15:59:59","將討伐證交換的獎賞一覽重置3次","2023/07/19 16:00:00","71115023"
"71115024","10115","10115104","6002","0","0","0","9006","4","601","2023/07/28 15:59:59","將討伐證交換的獎賞一覽重置4次","2023/07/19 16:00:00","71115024"
"71115025","10115","10115104","6002","0","0","0","9006","5","601","2023/07/28 15:59:59","將討伐證交換的獎勵清單重置5次","2023/07/19 16:00:00","71115025"
"71115026","10115","10115105","6008","0","0","0","9011","5","601","2023/07/28 15:59:59","打倒 5 隻仇鼠‧怒髮衝冠的啾二（全難易度共通）","2023/07/19 16:00:00","71115026"
"71115027","10115","10115105","6008","0","0","0","9011","10","601","2023/07/28 15:59:59","打倒 10 隻仇鼠‧怒髮衝冠的啾二（全難易度共通）","2023/07/19 16:00:00","71115027"
"71115028","10115","10115105","6008","0","0","0","9011","15","601","2023/07/28 15:59:59","打倒 15 隻仇鼠‧怒髮衝冠的啾二（全難易度共通）","2023/07/19 16:00:00","71115028"
"71115029","10115","10115105","6008","0","0","0","9011","20","601","2023/07/28 15:59:59","打倒 20 隻仇鼠‧怒髮衝冠的啾二（全難易度共通）","2023/07/19 16:00:00","71115029"
"71115030","10115","10115105","6008","0","0","0","9011","25","601","2023/07/28 15:59:59","打倒 25 隻仇鼠‧怒髮衝冠的啾二（全難易度共通）","2023/07/19 16:00:00","71115030"
"71115031","10115","10115105","6008","0","0","0","9011","30","601","2023/07/28 15:59:59","打倒 30 隻仇鼠‧怒髮衝冠的啾二（全難易度共通）","2023/07/19 16:00:00","71115031"
"71115032","10115","10115106","6010","0","610115301","0","9001","1","601","2023/07/28 15:59:59","打倒 1 隻仇鼠‧怒髮衝冠的啾二（VERY HARD限定）","2023/07/19 16:00:00","71115032"
"71115033","10115","10115107","6006","0","1011501","0","9019","1","601","2023/07/28 15:59:59","打倒 1 隻仇鼠‧怒髮衝冠的啾二（NORMAL限定）","2023/07/19 16:00:00","71115033"
"71116001","10116","10116102","6004","0","10116101","0","9003","1","601","2023/08/19 15:59:59","完成活動冒險1-1（NORMAL）","2023/08/01 16:00:00","71116001"
"71116002","10116","10116102","6004","0","10116102","0","9003","1","601","2023/08/19 15:59:59","完成活動冒險1-2（NORMAL）","2023/08/01 16:00:00","71116002"
"71116003","10116","10116102","6004","0","10116103","0","9003","1","601","2023/08/19 15:59:59","完成活動冒險1-3（NORMAL）","2023/08/01 16:00:00","71116003"
"71116004","10116","10116102","6004","0","10116104","0","9003","1","601","2023/08/19 15:59:59","完成活動冒險1-4（NORMAL）","2023/08/01 16:00:00","71116004"
"71116005","10116","10116102","6004","0","10116105","0","9003","1","601","2023/08/19 15:59:59","完成活動冒險1-5（NORMAL）","2023/08/01 16:00:00","71116005"
"71116006","10116","10116102","6004","0","10116106","0","9003","1","601","2023/08/19 15:59:59","完成活動冒險1-6（NORMAL）","2023/08/01 16:00:00","71116006"
"71116007","10116","10116102","6004","0","10116107","0","9003","1","601","2023/08/19 15:59:59","完成活動冒險1-7（NORMAL）","2023/08/01 16:00:00","71116007"
"71116008","10116","10116102","6004","0","10116108","0","9003","1","601","2023/08/19 15:59:59","完成活動冒險1-8（NORMAL）","2023/08/01 16:00:00","71116008"
"71116009","10116","10116102","6004","0","10116109","0","9003","1","601","2023/08/19 15:59:59","完成活動冒險1-9（NORMAL）","2023/08/01 16:00:00","71116009"
"71116010","10116","10116102","6004","0","10116110","0","9003","1","601","2023/08/19 15:59:59","完成活動冒險1-10（NORMAL）","2023/08/01 16:00:00","71116010"
"71116011","10116","10116102","6004","0","10116111","0","9003","1","601","2023/08/19 15:59:59","完成活動冒險1-11（NORMAL）","2023/08/01 16:00:00","71116011"
"71116012","10116","10116102","6004","0","10116112","0","9003","1","601","2023/08/19 15:59:59","完成活動冒險1-12（NORMAL）","2023/08/01 16:00:00","71116012"
"71116013","10116","10116102","6004","0","10116113","0","9003","1","601","2023/08/19 15:59:59","完成活動冒險1-13（NORMAL）","2023/08/01 16:00:00","71116013"
"71116014","10116","10116102","6004","0","10116114","0","9003","1","601","2023/08/19 15:59:59","完成活動冒險1-14（NORMAL）","2023/08/01 16:00:00","71116014"
"71116015","10116","10116102","6004","0","10116115","0","9003","1","601","2023/08/19 15:59:59","完成活動冒險1-15（NORMAL）","2023/08/01 16:00:00","71116015"
"71116016","10116","10116103","6005","0","10116201","0","9003","1","601","2023/08/19 15:59:59","完成活動冒險1-1（HARD）","2023/08/01 16:00:00","71116016"
"71116017","10116","10116103","6005","0","10116202","0","9003","1","601","2023/08/19 15:59:59","完成活動冒險1-2（HARD）","2023/08/01 16:00:00","71116017"
"71116018","10116","10116103","6005","0","10116203","0","9003","1","601","2023/08/19 15:59:59","完成活動冒險1-3（HARD）","2023/08/01 16:00:00","71116018"
"71116019","10116","10116103","6005","0","10116204","0","9003","1","601","2023/08/19 15:59:59","完成活動冒險1-4（HARD）","2023/08/01 16:00:00","71116019"
"71116020","10116","10116103","6005","0","10116205","0","9003","1","601","2023/08/19 15:59:59","完成活動冒險1-5（HARD）","2023/08/01 16:00:00","71116020"
"71116021","10116","10116104","6002","0","0","0","9006","1","601","2023/08/19 15:59:59","將討伐證交換的獎賞一覽重置1次","2023/08/01 16:00:00","71116021"
"71116022","10116","10116104","6002","0","0","0","9006","2","601","2023/08/19 15:59:59","將討伐證交換的獎賞一覽重置2次","2023/08/01 16:00:00","71116022"
"71116023","10116","10116104","6002","0","0","0","9006","3","601","2023/08/19 15:59:59","將討伐證交換的獎賞一覽重置3次","2023/08/01 16:00:00","71116023"
"71116024","10116","10116104","6002","0","0","0","9006","4","601","2023/08/19 15:59:59","將討伐證交換的獎賞一覽重置4次","2023/08/01 16:00:00","71116024"
"71116025","10116","10116104","6002","0","0","0","9006","5","601","2023/08/19 15:59:59","將討伐證交換的獎勵清單重置5次","2023/08/01 16:00:00","71116025"
"71116026","10116","10116105","6008","0","0","0","9011","5","601","2023/08/19 15:59:59","打倒5隻大王猩猩（全難易度皆可）","2023/08/01 16:00:00","71116026"
"71116027","10116","10116105","6008","0","0","0","9011","10","601","2023/08/19 15:59:59","打倒10隻大王猩猩（全難易度皆可）","2023/08/01 16:00:00","71116027"
"71116028","10116","10116105","6008","0","0","0","9011","15","601","2023/08/19 15:59:59","打倒15隻大王猩猩（全難易度皆可）","2023/08/01 16:00:00","71116028"
"71116029","10116","10116105","6008","0","0","0","9011","20","601","2023/08/19 15:59:59","打倒20隻大王猩猩（全難易度皆可）","2023/08/01 16:00:00","71116029"
"71116030","10116","10116105","6008","0","0","0","9011","25","601","2023/08/19 15:59:59","打倒25隻大王猩猩（全難易度皆可）","2023/08/01 16:00:00","71116030"
"71116031","10116","10116105","6008","0","0","0","9011","30","601","2023/08/19 15:59:59","打倒30隻大王猩猩（全難易度皆可）","2023/08/01 16:00:00","71116031"
"71116032","10116","10116106","6010","0","1011603","0","9019","1","601","2023/08/19 15:59:59","打倒1隻大王猩猩（VERY HARD限定）","2023/08/01 16:00:00","71116032"
"71117001","10117","10117102","6004","0","10117101","0","9003","1","601","2023/08/28 15:59:59","完成活動任務1-1 (NORMAL)","2023/08/18 16:00:00","71117001"
"71117002","10117","10117102","6004","0","10117102","0","9003","1","601","2023/08/28 15:59:59","完成活動任務1-2 (NORMAL)","2023/08/18 16:00:00","71117002"
"71117003","10117","10117102","6004","0","10117103","0","9003","1","601","2023/08/28 15:59:59","完成活動任務1-3 (NORMAL)","2023/08/18 16:00:00","71117003"
"71117004","10117","10117102","6004","0","10117104","0","9003","1","601","2023/08/28 15:59:59","完成活動任務1-4 (NORMAL)","2023/08/18 16:00:00","71117004"
"71117005","10117","10117102","6004","0","10117105","0","9003","1","601","2023/08/28 15:59:59","完成活動任務1-5 (NORMAL)","2023/08/18 16:00:00","71117005"
"71117006","10117","10117102","6004","0","10117106","0","9003","1","601","2023/08/28 15:59:59","完成活動任務1-6 (NORMAL)","2023/08/18 16:00:00","71117006"
"71117007","10117","10117102","6004","0","10117107","0","9003","1","601","2023/08/28 15:59:59","完成活動任務1-7 (NORMAL)","2023/08/18 16:00:00","71117007"
"71117008","10117","10117102","6004","0","10117108","0","9003","1","601","2023/08/28 15:59:59","完成活動任務1-8 (NORMAL)","2023/08/18 16:00:00","71117008"
"71117009","10117","10117102","6004","0","10117109","0","9003","1","601","2023/08/28 15:59:59","完成活動任務1-9 (NORMAL)","2023/08/18 16:00:00","71117009"
"71117010","10117","10117102","6004","0","10117110","0","9003","1","601","2023/08/28 15:59:59","完成活動任務1-10 (NORMAL)","2023/08/18 16:00:00","71117010"
"71117011","10117","10117102","6004","0","10117111","0","9003","1","601","2023/08/28 15:59:59","完成活動任務1-11 (NORMAL)","2023/08/18 16:00:00","71117011"
"71117012","10117","10117102","6004","0","10117112","0","9003","1","601","2023/08/28 15:59:59","完成活動任務1-12 (NORMAL)","2023/08/18 16:00:00","71117012"
"71117013","10117","10117102","6004","0","10117113","0","9003","1","601","2023/08/28 15:59:59","完成活動任務1-13 (NORMAL)","2023/08/18 16:00:00","71117013"
"71117014","10117","10117102","6004","0","10117114","0","9003","1","601","2023/08/28 15:59:59","完成活動任務1-14 (NORMAL)","2023/08/18 16:00:00","71117014"
"71117015","10117","10117102","6004","0","10117115","0","9003","1","601","2023/08/28 15:59:59","完成活動任務1-15 (NORMAL)","2023/08/18 16:00:00","71117015"
"71117016","10117","10117103","6005","0","10117201","0","9003","1","601","2023/08/28 15:59:59","完成活動任務1-1 (HARD)","2023/08/18 16:00:00","71117016"
"71117017","10117","10117103","6005","0","10117202","0","9003","1","601","2023/08/28 15:59:59","完成活動任務1-2 (HARD)","2023/08/18 16:00:00","71117017"
"71117018","10117","10117103","6005","0","10117203","0","9003","1","601","2023/08/28 15:59:59","完成活動任務1-3 (HARD)","2023/08/18 16:00:00","71117018"
"71117019","10117","10117103","6005","0","10117204","0","9003","1","601","2023/08/28 15:59:59","完成活動任務1-4 (HARD)","2023/08/18 16:00:00","71117019"
"71117020","10117","10117103","6005","0","10117205","0","9003","1","601","2023/08/28 15:59:59","完成活動任務1-5 (HARD)","2023/08/18 16:00:00","71117020"
"71117021","10117","10117104","6002","0","0","0","9006","1","601","2023/08/28 15:59:59","將討伐證交換的獎賞一覽重置1次","2023/08/18 16:00:00","71117021"
"71117022","10117","10117104","6002","0","0","0","9006","2","601","2023/08/28 15:59:59","將討伐證交換的獎賞一覽重置2次","2023/08/18 16:00:00","71117022"
"71117023","10117","10117104","6002","0","0","0","9006","3","601","2023/08/28 15:59:59","將討伐證交換的獎賞一覽重置3次","2023/08/18 16:00:00","71117023"
"71117024","10117","10117104","6002","0","0","0","9006","4","601","2023/08/28 15:59:59","將討伐證交換的獎賞一覽重置4次","2023/08/18 16:00:00","71117024"
"71117025","10117","10117104","6002","0","0","0","9006","5","601","2023/08/28 15:59:59","將討伐證交換的獎勵清單重置5次","2023/08/18 16:00:00","71117025"
"71117026","10117","10117105","6008","0","0","0","9011","5","601","2023/08/28 15:59:59","打倒5隻貪婪暴君‧賭場王（全難度共通）","2023/08/18 16:00:00","71117026"
