4456e830b0c58cde62ffb767182db74e4a744674662c51a981e2227bcd03d13c,fb8cf4b99a4437c1811a598c3ca6c6bcc337617056773d872479be3f67e17122,5c186887550ab265fdeea062c2fe701dac2955ff6a46f42738a84ad1433ff1e3,0b83a10c74c514f0ff25f3d97d3147293fafa6ee17c12c6db54a310fc1bb89d0,77c8be58c1d5ad367edb8092e49520de255eb8b842a5cd700f32ca521f4b1de3,62c61b73528e670f4ecb40c2b13308a36d0d77df1439a4f6d44704015d735c75,38a33c1566486c92bd9e9ba8ac9e0201cf09cc21744c62879a21ff51da36b516,99f862e19d69b72f61a6f1ad7fbd42bf0d154a057d10e943f6ac32bf8ad9c208,5e86f9f058a5678d0200f7fc8714720e5d437b244039383ac39bb5a7a6904e9a,96b30a6ee18f60785fbba84ce9aaffa8f80da9fc59a6c06d5d8fc27bd0ef9c1f,9199165a1eaa178a5e23a04ee6049a0a7175412e4f593d3fa17c64b56d90dfe7,2a9b0252eec6cc1aa353f8bcda5cf9a2eb9e0b317a5ddf319f55d50d4e4b279b,185bdde52c81a5e3f117af1bc89b40f737613496b5ef4cc7caa2f8e70bc370de,ea7c2e567ff6b262693641dd393610f7e9d1e114f941a84fda9570fb97192416,a25ff8456cf226813704018ece86bf2d519f9ca77a05aa0a5818d41ff6d05c7f,b99b4f8a28e045fd429fdbdddfdc2f87a5591703ba8de1f2e2a56eb82364c2dd,82111863198c82343fc32b0e4685fa5719172bfdd704f8d04bd352310b69d06d,6c76eb2ef9ae4872d52205b504a76c4b871db9b58cbf073c4aa0fbe595cc7696,72f97441f0eb1e77972163c32f9cd6c355175aa91b124579d49ac0bb9ff6cb73,6e0d3a03af957d92c3d1467664d9ecb5fe5f4611b2f1e4f7998084b6112fb673,fe6cbfb87725a218f51518be722e171ad68adf4fd95889e428eb8b0e78ff8cf3,1ed059e2fc69ae2e185a2b3ee8009e5a4dd49c7883b30c3245ce6e07bd677e33,a410896785b93273898b25ea7d530bca3867052ecde4b4aaa02e9985f43594f5,ff11938a25b9a4d630600a0b9dc65ca5aeb25f3661b5389f22830b6ab42a4549,8db3ae5e5e04fc7479d39beb31fab746f26fc1ccb0290eab8ef88e0a24facaa2,cbbe8df0282fefdf35a6e4ca8525cc463ae7662597850f0490701b3821d0fbd4,18fc2973ed5e0871c5940908bad1af10ac95ae2d1b31e0f318541a46d7b6d9a9,0da18e02f444a33855315ae420ecb52649a44a0b22387c6d68a552f82e24732e,0e595654ae2d33d9ebe0752b4dd3d6c3698ee5aec5adec3f441dcac3dc58115c,1dce6129536ef490db5cac9e9e7ab4754f6a08b2903e67b06c42b0fa375092c3,8ca18b64f802dee2cf1b608767cea13749d45d1bbee7fb114345bc9ee3f00084,3737391ed076e0dbcb3c26fa75d8d3027c16c3bea56e97fa8bd8c14864dcda18,42e78bc46bcbe8af4bdd8eb75828bd5b41f89c82cf6cbf8f6d7ec0a9173cb38d,ed5a9be6b659ced729108eb9fd3073f21c067735e25ec7e8eeb74bb3e347e1c1,8241b4e340ae0dc86c2705ddddbd669a05db187383f3e6f65f8896ddbcbbdd67,e97d70d5e81bf0e84c2ed04160112057294e6a09e4f6b1dca9ee05459dff7961,6fc367d79fb6380c9da1dc84c2ef628a25df42b536db29a497205da64c908843,02ddc2fed45d4d0a7b5d795075de1d30a7a25f99fe82ff6671698a6400b665bf,764d9063008b50d907df3bf4e150bfa7c526cf96f241c514d680732b1083b72f,1e27ebed93d4cc806d08173c20b28505b46575b4907acc5dbfca2b87ddacabea,6dcfca4aad8d5ebb244a22c6249431be3950e00d6b82214c74886ebba0d61058,33996f2f6e94102b0dd761f15c404ad93b9bbee89ecee301fc4b3edfdd570d1b,de473ee983ae5f3ab9025a6b419d741bf903da5a1ce146a56ac13a9cf4db9f75,3d9b97c6a1260f71b65a081f2b8e4969ba421e2f0fde5ebc2127a0e66036347f
"0","0","3220","3220","0","16700587","0","叢林護衛","0","0","0","0","3220","0","41","0","0","2423","0","0","0","0","3220","0","830105502","0","0","1","0","0","3220","0","0","0","3220","969","0","28768","322","251300","0","0","200000001","0"
"50","0","322","322","0","10309113","0","琪愛兒的闇影","0","2757","0","20","322","0","62","0","5","751","0","1","0","0","322","25","830105503","0","0","34","0","0","322","24","0","0","322","1005","0","117018","322","610901","0","0","200000001","0"
"0","0","3220","3220","0","15163600","0","歡呼半獸人","0","0","0","0","3220","0","41","0","0","1454","0","0","0","0","3220","0","830105504","0","0","1","0","0","3220","0","0","0","3220","969","0","92437","322","254400","0","0","200000001","0"
"29","0","322","322","0","11443859","0","優妮的闇影","0","0","0","152","322","0","41","0","5","2862","0","1","0","0","322","32","830105505","0","586","34","0","0","322","3","82742","0","322","1803","0","0","322","611001","0","0","200000001","0"
"0","0","3240","3240","0","40552345","0","高等獸人","0","0","0","0","3240","0","41","0","0","2438","0","0","0","0","3240","0","830105601","0","0","1","0","0","3240","0","0","0","3240","975","0","30523","324","252900","0","0","200000001","0"
"29","0","324","324","0","25988566","0","似似花（夏日）的闇影","0","0","0","1660","324","0","41","0","5","1036","0","1","0","0","324","37","830105602","0","2405","34","0","0","324","0","129944","0","324","788","0","0","324","626601","0","0","200000001","0"
"36","0","324","324","0","24572976","0","安的闇影","0","0","0","45","324","0","41","0","5","641","0","1","0","0","324","18","830105603","0","2348","34","0","0","324","0","142797","0","324","532","0","0","324","609201","0","0","200000001","0"
"39","0","324","324","0","26158775","0","鏡華的闇影","0","0","0","60","324","0","41","0","6","706","0","1","0","0","324","17","830105604","0","2780","34","0","0","324","0","146710","0","324","598","0","0","324","603602","0","0","200000001","0"
"0","0","3240","3240","0","37631915","0","寧芙","0","0","0","0","3240","0","41","0","0","488","0","0","0","0","3240","0","830105605","0","0","1","0","0","3240","0","68341","0","3240","325","0","0","324","258100","0","0","200000001","0"
"0","0","1","0","0","1000000000","0","爆裂敵人","0","0","0","0","0","0","100","0","1","0","0","0","0","0","0","0","830105606","0","0","1","0","0","0","0","0","0","0","0","0","0","450","217305","0","0","300000008","0"
"0","0","250","0","0","1000000000","0","爆裂敵人","0","0","0","0","0","0","100","0","1","0","0","0","0","0","0","0","830105607","0","0","1","0","0","0","0","0","0","100","0","0","0","450","217301","0","0","300000008","0"
"0","0","3250","3250","0","16689095","0","冰雪角鹿","0","0","0","0","3250","0","41","0","0","1956","0","0","0","0","3250","0","830105701","0","0","1","0","0","3250","0","0","0","3250","1304","0","25740","325","251700","0","0","200000001","0"
"0","0","3250","3250","0","16659064","0","沙塵野豬","0","0","0","0","3250","0","41","0","0","1956","0","0","0","0","3250","0","830105702","0","0","1","0","0","3250","0","0","0","3250","1304","0","27073","325","253200","0","0","200000001","0"
"25","0","325","325","0","13271009","0","空花（黑暗）的闇影","0","0","0","86","325","0","41","0","5","2883","0","1","0","0","325","30","830105703","0","143","34","0","0","325","12","62801","0","325","3509","0","0","325","619101","0","0","200000001","0"
"41","0","325","325","0","12632958","0","純（夏日）的闇影","0","1636","0","30","325","0","41","0","5","1201","0","1","0","0","325","1","830105704","0","0","34","0","0","325","3","0","0","325","1315","0","98250","325","613601","0","0","200000001","0"
"0","0","3250","3250","0","15322438","0","岩浣熊","0","0","0","0","3250","0","41","0","0","1223","0","0","0","0","3250","0","830105705","0","0","1","0","0","3250","0","0","0","3250","815","0","68964","325","255600","0","0","200000001","0"
"0","0","3260","3260","0","16806588","0","冰雪角鹿","0","0","0","0","3260","0","41","0","0","1962","0","0","0","0","3260","0","830105801","0","0","1","0","0","3260","0","0","0","3260","1308","0","25735","326","251700","0","0","200000001","0"
"0","0","3260","3260","0","16768536","0","擰扭相思樹","0","0","0","0","3260","0","41","0","0","1962","0","0","0","0","3260","0","830105802","0","0","1","0","0","3260","0","0","0","3260","1308","0","27416","326","251900","0","0","200000001","0"
"0","0","3260","3260","0","16306374","0","生者劍士像","0","0","0","0","3260","0","41","0","0","2943","0","0","0","0","3260","0","830105803","0","0","1","0","0","3260","0","0","0","3260","1308","0","29763","326","251000","0","0","200000001","0"
"29","0","326","326","0","13793021","0","空花（大江戶）的闇影","0","0","0","213","326","0","41","0","5","4218","0","2","0","0","326","30","830105804","0","133","34","0","0","326","12","54700","0","326","3213","0","0","326","609501","0","0","200000001","0"
"34","0","326","326","0","10162989","0","萊拉耶爾的闇影","0","0","0","45","326","0","41","0","5","630","0","0","0","0","326","17","830105805","0","2348","34","0","0","326","0","114169","0","326","586","0","0","326","626501","0","0","200000001","0"
"48","0","328","328","0","13996436","0","靜流的闇影","0","608","0","186","328","0","41","0","6","3095","0","2","0","0","328","5","830105901","0","0","34","0","0","328","30","0","0","328","4614","0","64428","328","604903","0","0","200000001","0"
"0","0","3280","3280","0","15858625","0","閃焰軟泥怪","0","0","0","0","3280","0","41","0","0","1481","0","0","0","0","3280","0","830105902","0","0","1","0","0","3280","0","57984","0","3280","987","0","0","328","252700","0","0","200000001","0"
"0","0","3280","3280","0","16085569","0","搗蛋惡魔","0","0","0","0","3280","0","41","0","0","741","0","0","0","0","3280","0","830105903","0","0","1","0","0","3280","0","76925","0","3280","494","0","0","328","256300","0","0","200000001","0"
"29","0","328","328","0","11721017","0","鈴莓（夏日）的闇影","0","0","0","1520","328","0","41","0","5","3239","0","2","0","0","328","31","830105904","0","575","34","0","0","328","3","82134","0","328","2106","0","0","328","607701","0","0","200000001","0"
"0","0","3280","3280","0","15892790","0","波奇卡","0","0","0","0","3280","0","41","0","0","494","0","0","0","0","3280","0","830105905","0","0","1","0","0","3280","0","50306","0","3280","329","0","0","328","258500","0","0","200000001","0"
"90","0","50000","0","0","200000000","0","狂焰戰熊","0","0","0","0","50000","0","60","0","1","1500","0","0","0","0","0","0","830106001","0","0","1","0","0","50000","0","0","0","0","1200","0","120000","338","301106","0","0","300000008","0"
"0","0","0","100","0","1000000000","0","爆裂敵人","0","0","0","0","0","150","100","0","1","0","0","0","0","0","0","0","830106002","0","0","1","0","0","500","0","0","9000","500","0","0","0","338","217300","0","0","300000008","0"
"0","0","250","0","0","1000000000","0","爆裂敵人","0","0","0","0","0","0","100","0","1","0","0","0","0","0","0","0","830106003","0","0","1","0","0","0","0","0","0","0","0","0","0","338","217301","0","0","300000008","0"
"0","0","0","0","0","1000000000","0","爆裂敵人","0","0","0","0","0","0","100","0","1","0","0","0","0","0","0","0","830106004","0","0","1","0","0","0","0","0","0","3000","0","0","0","338","217302","0","0","300000008","0"
"0","0","3280","3280","0","18000084","0","青藍魔像","0","0","0","0","3280","0","41","0","0","3948","0","0","0","0","3280","0","830106101","0","0","1","0","0","3280","0","0","0","3280","658","0","24379","328","250800","0","0","200000001","0"
"0","0","3280","3280","0","17044427","0","狂野角鹿","0","0","0","0","3280","0","41","0","0","1974","0","0","0","0","3280","0","830106102","0","0","1","0","0","3280","0","0","0","3280","1316","0","25393","328","251600","0","0","200000001","0"
"0","0","3280","3280","0","16998568","0","擰扭相思樹","0","0","0","0","3280","0","41","0","0","1974","0","0","0","0","3280","0","830106103","0","0","1","0","0","3280","0","0","0","3280","1316","0","27406","328","251900","0","0","200000001","0"
"54","0","328","328","0","12422372","0","怜的闇影","0","1838","0","40","328","0","48","0","6","907","0","1","0","0","328","0","830106104","0","0","34","0","0","328","7","0","0","328","1100","0","115974","328","600301","0","0","200000001","0"
"47","0","328","328","0","12180150","0","美美的闇影","0","2213","0","50","328","0","72","0","6","1039","0","1","0","0","328","0","830106105","0","0","34","0","0","328","28","0","0","328","1137","0","117375","328","602001","0","0","200000001","0"
"0","0","3290","3290","0","17212015","0","獸人","0","0","0","0","3290","0","41","0","0","1485","0","0","0","0","3290","0","830106201","0","0","1","0","0","3290","0","0","0","3290","1650","0","25985","329","252800","0","0","200000001","0"
"0","0","3290","3290","0","20083050","0","小小哥布林","0","0","0","0","3290","0","41","0","0","1485","0","0","0","0","3290","0","830106202","0","0","1","0","0","3290","200","0","0","3290","330","0","30543","329","250300","0","0","200000001","0"
"39","0","329","329","0","11527496","0","美冬（工作服）的闇影","0","1541","0","35","329","0","41","0","5","1193","0","1","0","0","329","0","830106203","0","0","34","0","0","329","13","0","0","329","1555","0","115255","329","616901","0","0","200000001","0"
"38","0","329","329","0","13018801","0","望（聖誕節）的闇影","0","781","0","119","329","0","41","0","5","2502","0","1","0","0","329","4","830106204","0","0","34","0","0","329","28","0","0","329","3932","0","70938","329","611602","0","0","200000001","0"
"0","0","3290","3290","0","16264832","0","惡魔寶寶","0","0","0","0","3290","0","41","0","0","743","0","0","0","0","3290","0","830106205","0","0","1","0","0","3290","0","40144","0","3290","495","0","0","329","257300","0","0","200000001","0"
"0","0","3300","3300","0","16673696","0","岩龜暴君","0","0","0","0","3300","0","41","0","0","2483","0","0","0","0","3300","0","830106301","0","0","1","0","0","3300","0","0","0","3300","1655","0","23556","330","251100","0","0","200000001","0"
"0","0","3300","3300","0","17323341","0","獸人","0","0","0","0","3300","0","41","0","0","1490","0","0","0","0","3300","0","830106302","0","0","1","0","0","3300","0","0","0","3300","1655","0","24855","330","252800","0","0","200000001","0"
"0","0","3300","3300","0","17238507","0","哥布林護衛","0","0","0","0","3300","0","41","0","0","1490","0","0","0","0","3300","0","830106303","0","0","1","0","0","3300","0","0","0","3300","1655","0","28456","330","251200","0","0","200000001","0"
"29","0","330","330","0","14692080","0","莉瑪的闇影","0","166","0","24","330","0","41","0","6","3077","0","1","0","0","330","6","830106304","0","0","35","0","0","330","12","0","0","330","4802","0","60101","330","605202","0","0","200000001","0"
"40","0","330","330","0","12076569","0","伊緒的闇影","0","0","0","54","330","0","41","0","6","1800","0","1","0","0","330","13","830106305","0","1685","35","0","0","330","3","111027","0","330","1559","0","0","330","601802","0","0","200000001","0"
"0","0","3300","3300","0","20334214","0","小小哥布林","0","0","0","0","3300","0","41","0","0","1490","0","0","0","0","3300","0","830106401","0","0","1","0","0","3300","200","0","0","3300","331","0","29106","330","250300","0","0","200000001","0"
"34","0","330","330","0","11273224","0","普蕾西亞（墮落）的闇影","0","0","0","500","330","0","44","0","5","689","0","0","0","0","330","17","830106402","0","2401","35","0","0","330","0","122475","0","330","542","0","0","330","626101","0","0","200000001","0"
"0","0","3300","3300","0","16747480","0","狗頭人","0","0","0","0","3300","0","41","0","0","745","0","0","0","0","3300","0","830106403","0","0","1","0","0","3300","0","0","0","3300","497","0","55843","330","255800","0","0","200000001","0"
"0","0","3300","3300","0","16672397","0","小小格里芬","0","0","0","0","3300","0","41","0","0","745","0","0","0","0","3300","0","830106404","0","0","1","0","0","3300","0","0","0","3300","497","0","112661","330","256400","0","0","200000001","0"
"44","0","330","330","0","10679805","0","璃乃（奇幻）的闇影","0","2445","0","50","330","0","65","0","5","916","0","1","0","0","330","0","830106405","0","0","35","0","0","330","5","0","0","330","637","0","126155","330","612901","0","0","200000001","0"
"0","0","3310","3310","0","17497247","0","狂野角鹿","0","0","0","0","3310","0","41","0","0","1992","0","0","0","0","3310","0","830106501","0","0","1","0","0","3310","0","0","0","3310","1328","0","25516","331","251600","0","0","200000001","0"
"0","0","3310","3310","0","17466551","0","綠葉野豬","0","0","0","0","3310","0","41","0","0","1992","0","0","0","0","3310","0","830106502","0","0","1","0","0","3310","0","0","0","3310","1328","0","26815","331","253100","0","0","200000001","0"
"0","0","3310","3310","0","17740849","0","叢林護衛","0","0","0","0","3310","0","41","0","0","2490","0","0","0","0","3310","0","830106503","0","0","1","0","0","3310","0","0","0","3310","996","0","28777","331","251300","0","0","200000001","0"
"29","0","331","331","0","14405060","0","空花（大江戶）的闇影","0","0","0","214","331","0","41","0","5","4235","0","2","0","0","331","35","830106504","0","136","35","0","0","331","12","63446","0","331","3220","0","0","331","609501","0","0","200000001","0"
"39","0","331","331","0","11800541","0","碧的闇影","0","1462","0","90","331","0","67","0","6","1577","0","1","0","0","331","2","830106505","0","0","35","0","0","331","34","0","0","331","1579","0","120164","331","604001","0","0","200000001","0"
"0","0","3320","3320","0","33440490","0","青藍魔像","0","0","0","0","3320","0","41","0","0","3996","0","0","0","0","3320","0","830106601","0","0","1","0","0","3320","0","0","0","3320","666","0","29871","332","250800","0","0","200000001","0"
"50","0","332","332","0","20612228","0","琪愛兒的闇影","0","2855","0","40","332","0","62","0","5","763","0","1","0","0","332","30","830106602","0","0","35","0","0","332","24","0","0","332","1035","0","150039","332","610901","0","0","200000001","0"
"53","0","332","332","0","23069363","0","忍的闇影","0","2361","0","97","332","0","59","0","6","922","0","1","0","0","332","0","830106603","0","0","35","0","0","332","19","0","0","332","1107","0","151079","332","603103","0","0","200000001","0"
"0","0","3320","3320","0","31714285","0","女中音之鳥","0","0","0","996","3320","0","41","0","0","1499","0","0","0","0","3320","0","830106604","0","0","1","0","0","3320","0","0","0","3320","999","0","3909","332","254700","0","0","200000001","0"
"43","0","332","332","0","20092398","0","碧（插班生）的闇影","0","2860","0","65","332","0","65","0","5","1140","0","2","0","0","332","0","830106605","0","0","35","0","0","332","5","0","0","332","935","0","149687","332","610701","0","0","200000001","0"
"0","0","1","0","0","1000000000","0","爆裂敵人","0","0","0","0","0","0","100","0","1","0","0","0","0","0","0","0","830106606","0","0","1","0","0","0","0","0","500","0","0","0","0","450","217305","0","0","300000008","0"
"0","0","250","0","0","1000000000","50","爆裂敵人","0","0","0","0","0","0","100","0","1","0","0","0","0","50","0","0","830106607","0","0","1","0","0","0","0","0","0","0","0","0","0","450","217301","0","0","300000008","0"
"0","0","3320","3320","0","17720803","0","狂野角鹿","0","0","0","0","3320","0","41","0","0","1998","0","0","0","0","3320","0","830106701","0","0","1","0","0","3320","0","0","0","3320","1332","0","25517","332","251600","0","0","200000001","0"
"0","0","3320","3320","0","17689813","0","哥布林護衛","0","0","0","0","3320","0","41","0","0","1499","0","0","0","0","3320","0","830106702","0","0","1","0","0","3320","0","0","0","3320","1665","0","28453","332","251200","0","0","200000001","0"
"0","0","3320","3320","0","16978411","0","生者戰士像","0","0","0","0","3320","0","41","0","0","1998","0","0","0","0","3320","0","830106703","0","0","1","0","0","3320","0","0","0","3320","1998","0","29426","332","250900","0","0","200000001","0"
"39","0","332","332","0","13039676","0","茜里的闇影","0","0","0","153","332","0","41","0","6","2193","0","1","0","0","332","36","830106704","0","672","35","0","0","332","3","109305","0","332","1865","0","0","332","600601","0","0","200000001","0"
"39","0","332","332","0","12045156","0","鏡華的闇影","0","0","0","60","332","0","41","0","6","725","0","1","0","0","332","17","830106705","0","2850","35","0","0","332","0","131931","0","332","623","0","0","332","603602","0","0","200000001","0"
"0","0","3330","3330","0","18806234","0","青藍魔像","0","0","0","0","3330","0","41","0","0","4008","0","0","0","0","3330","0","830106801","0","0","1","0","0","3330","0","0","0","3330","668","0","24529","333","250800","0","0","200000001","0"
"0","0","3330","3330","0","17302719","0","生者劍士像","0","0","0","0","3330","0","41","0","0","3006","0","0","0","0","3330","0","830106802","0","0","1","0","0","3330","0","0","0","3330","1336","0","29765","333","251000","0","0","200000001","0"
"48","0","333","333","0","15538565","0","貪吃佩可的闇影","0","579","0","148","333","0","41","0","6","3291","0","2","0","0","333","5","830106803","0","0","35","0","0","333","21","0","0","333","3884","0","73623","333","605802","0","0","200000001","0"
"34","0","333","333","0","11503346","0","安＆古蕾婭的闇影","0","0","0","45","333","0","41","0","5","645","0","0","0","0","333","17","830106804","0","2431","35","0","0","333","0","126123","0","333","513","0","0","333","681001","0","0","200000001","0"
"44","0","333","333","0","12181696","0","凱留（夏日）的闇影","0","0","0","45","333","0","41","0","6","757","0","1","0","0","333","18","830106805","0","2771","35","0","0","333","0","137600","0","333","673","0","0","333","607801","0","0","200000001","0"
