5e8227a47248267e8ce3b388e8627efa6ec23a5ff565f1e29fbda3db9a93f5f7,72381e593ecefa652b52f940cfa5bff3167030e1d064402a94862257d634981a,3fc4c16fad4522633536a484a35c7a47d686d1d60edf911d8487bd1d69833abd,a55e6a3ca274a6b2265f1e47c6082558b71742bcabfdc3aeb798a0c20eb95d82,5ca26a3d4ad0c3dd67e728d0045001dd83018d1ab0de96e49d3bc9c5ff9602d1,d4e8d6b63c8ef3b58c61190e8a57ac9467135a0b33b53bd45e2b6e9053cf4b88,275bcc8914300ef4089a091c0042fb00044c72fd68027a314eed1fb9a76af199,1aab8396ea7526a1de8807cdad34d9c86391b0baae47f224d9b13a91c250144d,8fa0bc89b854fb5438f9c9c20894a0b22b1b9a7b2891712ff64e92091de07c0a,17d17fc9267d63592cca275c43545f98d29aefc302b8964fef8d2937f59f14e6,42440df21faeceee439a1bce46e5ed777c68db93365bfe8988d2a6c810f00635,a2a79ac923383b343bb6fbaac2f6ac12feeb2c58d3771961b58fa323154ac035,80113def1c93947fc1424a7e558c39ce3fb7c29bda7adb15db9e6da1a2891c14,bf22a1352b3227a819b0769995345d34e40354ffeac1dfd6b5624d064e3b50c6
"完成活動任務1-1 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72042001","9003","20042101","2018/01/01 12:00:00","20042102","72042001","20042"
"完成活動任務1-2 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72042002","9003","20042102","2018/01/01 12:00:00","20042102","72042002","20042"
"完成活動任務1-3 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72042003","9003","20042103","2018/01/01 12:00:00","20042102","72042003","20042"
"完成活動任務1-4 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72042004","9003","20042104","2018/01/01 12:00:00","20042102","72042004","20042"
"完成活動任務1-5 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72042005","9003","20042105","2018/01/01 12:00:00","20042102","72042005","20042"
"完成活動任務1-6 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72042006","9003","20042106","2018/01/01 12:00:00","20042102","72042006","20042"
"完成活動任務1-7 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72042007","9003","20042107","2018/01/01 12:00:00","20042102","72042007","20042"
"完成活動任務1-8 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72042008","9003","20042108","2018/01/01 12:00:00","20042102","72042008","20042"
"完成活動任務1-9 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72042009","9003","20042109","2018/01/01 12:00:00","20042102","72042009","20042"
"完成活動任務1-10 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72042010","9003","20042110","2018/01/01 12:00:00","20042102","72042010","20042"
"完成活動任務1-11 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72042011","9003","20042111","2018/01/01 12:00:00","20042102","72042011","20042"
"完成活動任務1-12 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72042012","9003","20042112","2018/01/01 12:00:00","20042102","72042012","20042"
"完成活動任務1-13 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72042013","9003","20042113","2018/01/01 12:00:00","20042102","72042013","20042"
"完成活動任務1-14 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72042014","9003","20042114","2018/01/01 12:00:00","20042102","72042014","20042"
"完成活動任務1-15 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72042015","9003","20042115","2018/01/01 12:00:00","20042102","72042015","20042"
"完成活動任務1-1 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72042016","9003","20042201","2018/01/01 12:00:00","20042103","72042016","20042"
"完成活動任務1-2 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72042017","9003","20042202","2018/01/01 12:00:00","20042103","72042017","20042"
"完成活動任務1-3 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72042018","9003","20042203","2018/01/01 12:00:00","20042103","72042018","20042"
"完成活動任務1-4 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72042019","9003","20042204","2018/01/01 12:00:00","20042103","72042019","20042"
"完成活動任務1-5 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72042020","9003","20042205","2018/01/01 12:00:00","20042103","72042020","20042"
"打倒1隻哀暴小棉花糖 （NORMAL限定）","601","0","8006","2030/12/31 14:59:59","1","0","72042021","9019","2004201","2018/01/01 12:00:00","20042104","72042021","20042"
"打倒1隻哀暴小棉花糖 （NORMAL限定）","601","0","8006","2030/12/31 14:59:59","1","0","72042022","9019","2004201","2018/01/01 12:00:00","20042105","72042022","20042"
"打倒1隻哀暴小棉花糖 （HARD限定）","601","0","8007","2030/12/31 14:59:59","1","0","72042023","9019","2004202","2018/01/01 12:00:00","20042104","72042023","20042"
"打倒1隻哀暴小棉花糖 （VERY HARD限定）","601","0","8010","2030/12/31 14:59:59","1","0","72042024","9019","2004203","2018/01/01 12:00:00","20042104","72042024","20042"
"完成活動任務1-1 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72043001","9003","20043101","2018/01/01 12:00:00","20043102","72043001","20043"
"完成活動任務1-2 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72043002","9003","20043102","2018/01/01 12:00:00","20043102","72043002","20043"
"完成活動任務1-3 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72043003","9003","20043103","2018/01/01 12:00:00","20043102","72043003","20043"
"完成活動任務1-4 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72043004","9003","20043104","2018/01/01 12:00:00","20043102","72043004","20043"
"完成活動任務1-5 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72043005","9003","20043105","2018/01/01 12:00:00","20043102","72043005","20043"
"完成活動任務1-6 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72043006","9003","20043106","2018/01/01 12:00:00","20043102","72043006","20043"
"完成活動任務1-7 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72043007","9003","20043107","2018/01/01 12:00:00","20043102","72043007","20043"
"完成活動任務1-8 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72043008","9003","20043108","2018/01/01 12:00:00","20043102","72043008","20043"
"完成活動任務1-9 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72043009","9003","20043109","2018/01/01 12:00:00","20043102","72043009","20043"
"完成活動任務1-10 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72043010","9003","20043110","2018/01/01 12:00:00","20043102","72043010","20043"
"完成活動任務1-11 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72043011","9003","20043111","2018/01/01 12:00:00","20043102","72043011","20043"
"完成活動任務1-12 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72043012","9003","20043112","2018/01/01 12:00:00","20043102","72043012","20043"
"完成活動任務1-13 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72043013","9003","20043113","2018/01/01 12:00:00","20043102","72043013","20043"
"完成活動任務1-14 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72043014","9003","20043114","2018/01/01 12:00:00","20043102","72043014","20043"
"完成活動任務1-15 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72043015","9003","20043115","2018/01/01 12:00:00","20043102","72043015","20043"
"完成活動任務1-1 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72043016","9003","20043201","2018/01/01 12:00:00","20043103","72043016","20043"
"完成活動任務1-2 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72043017","9003","20043202","2018/01/01 12:00:00","20043103","72043017","20043"
"完成活動任務1-3 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72043018","9003","20043203","2018/01/01 12:00:00","20043103","72043018","20043"
"完成活動任務1-4 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72043019","9003","20043204","2018/01/01 12:00:00","20043103","72043019","20043"
"完成活動任務1-5 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72043020","9003","20043205","2018/01/01 12:00:00","20043103","72043020","20043"
"打倒1隻反逆獸‧三重 （NORMAL限定）","601","0","8006","2030/12/31 14:59:59","1","0","72043021","9019","2004301","2018/01/01 12:00:00","20043104","72043021","20043"
"打倒1隻反逆獸‧三重 （NORMAL限定）","601","0","8006","2030/12/31 14:59:59","1","0","72043022","9019","2004301","2018/01/01 12:00:00","20043105","72043022","20043"
"打倒1隻反逆獸‧三重 （HARD限定）","601","0","8007","2030/12/31 14:59:59","1","0","72043023","9019","2004302","2018/01/01 12:00:00","20043104","72043023","20043"
"打倒1隻反逆獸‧三重 （VERY HARD限定）","601","0","8010","2030/12/31 14:59:59","1","0","72043024","9019","2004303","2018/01/01 12:00:00","20043104","72043024","20043"
"完成活動任務1-1 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72044001","9003","20044101","2018/01/01 12:00:00","20044102","72044001","20044"
"完成活動任務1-2 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72044002","9003","20044102","2018/01/01 12:00:00","20044102","72044002","20044"
"完成活動任務1-3 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72044003","9003","20044103","2018/01/01 12:00:00","20044102","72044003","20044"
"完成活動任務1-4 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72044004","9003","20044104","2018/01/01 12:00:00","20044102","72044004","20044"
"完成活動任務1-5 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72044005","9003","20044105","2018/01/01 12:00:00","20044102","72044005","20044"
"完成活動任務1-6 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72044006","9003","20044106","2018/01/01 12:00:00","20044102","72044006","20044"
"完成活動任務1-7 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72044007","9003","20044107","2018/01/01 12:00:00","20044102","72044007","20044"
"完成活動任務1-8 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72044008","9003","20044108","2018/01/01 12:00:00","20044102","72044008","20044"
"完成活動任務1-9 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72044009","9003","20044109","2018/01/01 12:00:00","20044102","72044009","20044"
"完成活動任務1-10 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72044010","9003","20044110","2018/01/01 12:00:00","20044102","72044010","20044"
"完成活動任務1-11 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72044011","9003","20044111","2018/01/01 12:00:00","20044102","72044011","20044"
"完成活動任務1-12 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72044012","9003","20044112","2018/01/01 12:00:00","20044102","72044012","20044"
"完成活動任務1-13 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72044013","9003","20044113","2018/01/01 12:00:00","20044102","72044013","20044"
"完成活動任務1-14 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72044014","9003","20044114","2018/01/01 12:00:00","20044102","72044014","20044"
"完成活動任務1-15 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72044015","9003","20044115","2018/01/01 12:00:00","20044102","72044015","20044"
"完成活動任務1-1 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72044016","9003","20044201","2018/01/01 12:00:00","20044103","72044016","20044"
"完成活動任務1-2 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72044017","9003","20044202","2018/01/01 12:00:00","20044103","72044017","20044"
"完成活動任務1-3 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72044018","9003","20044203","2018/01/01 12:00:00","20044103","72044018","20044"
"完成活動任務1-4 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72044019","9003","20044204","2018/01/01 12:00:00","20044103","72044019","20044"
"完成活動任務1-5 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72044020","9003","20044205","2018/01/01 12:00:00","20044103","72044020","20044"
"打倒1隻孤伶伶的聖誕夜妖精 （NORMAL限定）","601","0","8006","2030/12/31 14:59:59","1","0","72044021","9019","2004401","2018/01/01 12:00:00","20044104","72044021","20044"
"打倒1隻孤伶伶的聖誕夜妖精 （NORMAL限定）","601","0","8006","2030/12/31 14:59:59","1","0","72044022","9019","2004401","2018/01/01 12:00:00","20044105","72044022","20044"
"打倒1隻孤伶伶的聖誕夜妖精 （HARD限定）","601","0","8007","2030/12/31 14:59:59","1","0","72044023","9019","2004402","2018/01/01 12:00:00","20044104","72044023","20044"
"打倒1隻孤伶伶的聖誕夜妖精 （VERY HARD限定）","601","0","8010","2030/12/31 14:59:59","1","0","72044024","9019","2004403","2018/01/01 12:00:00","20044104","72044024","20044"
"完成活動任務1-1 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72045001","9003","20045101","2018/01/01 12:00:00","20045102","72045001","20045"
"完成活動任務1-2 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72045002","9003","20045102","2018/01/01 12:00:00","20045102","72045002","20045"
"完成活動任務1-3 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72045003","9003","20045103","2018/01/01 12:00:00","20045102","72045003","20045"
"完成活動任務1-4 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72045004","9003","20045104","2018/01/01 12:00:00","20045102","72045004","20045"
"完成活動任務1-5 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72045005","9003","20045105","2018/01/01 12:00:00","20045102","72045005","20045"
"完成活動任務1-6 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72045006","9003","20045106","2018/01/01 12:00:00","20045102","72045006","20045"
"完成活動任務1-7 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72045007","9003","20045107","2018/01/01 12:00:00","20045102","72045007","20045"
"完成活動任務1-8 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72045008","9003","20045108","2018/01/01 12:00:00","20045102","72045008","20045"
"完成活動任務1-9 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72045009","9003","20045109","2018/01/01 12:00:00","20045102","72045009","20045"
"完成活動任務1-10 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72045010","9003","20045110","2018/01/01 12:00:00","20045102","72045010","20045"
"完成活動任務1-11 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72045011","9003","20045111","2018/01/01 12:00:00","20045102","72045011","20045"
"完成活動任務1-12 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72045012","9003","20045112","2018/01/01 12:00:00","20045102","72045012","20045"
"完成活動任務1-13 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72045013","9003","20045113","2018/01/01 12:00:00","20045102","72045013","20045"
"完成活動任務1-14 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72045014","9003","20045114","2018/01/01 12:00:00","20045102","72045014","20045"
"完成活動任務1-15 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72045015","9003","20045115","2018/01/01 12:00:00","20045102","72045015","20045"
"完成活動任務1-1 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72045016","9003","20045201","2018/01/01 12:00:00","20045103","72045016","20045"
"完成活動任務1-2 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72045017","9003","20045202","2018/01/01 12:00:00","20045103","72045017","20045"
"完成活動任務1-3 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72045018","9003","20045203","2018/01/01 12:00:00","20045103","72045018","20045"
"完成活動任務1-4 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72045019","9003","20045204","2018/01/01 12:00:00","20045103","72045019","20045"
"完成活動任務1-5 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72045020","9003","20045205","2018/01/01 12:00:00","20045103","72045020","20045"
"打倒1隻邪牛神哞猛 （NORMAL限定）","601","0","8006","2030/12/31 14:59:59","1","0","72045021","9019","2004501","2018/01/01 12:00:00","20045104","72045021","20045"
"打倒1隻邪牛神哞猛 （NORMAL限定）","601","0","8006","2030/12/31 14:59:59","1","0","72045022","9019","2004501","2018/01/01 12:00:00","20045105","72045022","20045"
"打倒1隻邪牛神哞猛 （HARD限定）","601","0","8007","2030/12/31 14:59:59","1","0","72045023","9019","2004502","2018/01/01 12:00:00","20045104","72045023","20045"
"打倒1隻邪牛神哞猛 （VERY HARD限定）","601","0","8010","2030/12/31 14:59:59","1","0","72045024","9019","2004503","2018/01/01 12:00:00","20045104","72045024","20045"
"完成活動冒險1-1（NORMAL）前篇","601","0","8004","2030/12/31 14:59:59","1","0","72046001","9003","20046101","2018/01/01 12:00:00","20046102","72046001","20046"
"完成活動冒險1-2（NORMAL）前篇","601","0","8004","2030/12/31 14:59:59","1","0","72046002","9003","20046102","2018/01/01 12:00:00","20046102","72046002","20046"
"完成活動冒險1-3（NORMAL）前篇","601","0","8004","2030/12/31 14:59:59","1","0","72046003","9003","20046103","2018/01/01 12:00:00","20046102","72046003","20046"
"完成活動冒險1-4（NORMAL）前篇","601","0","8004","2030/12/31 14:59:59","1","0","72046004","9003","20046104","2018/01/01 12:00:00","20046102","72046004","20046"
"完成活動冒險1-5（NORMAL）前篇","601","0","8004","2030/12/31 14:59:59","1","0","72046005","9003","20046105","2018/01/01 12:00:00","20046102","72046005","20046"
"完成活動冒險1-6（NORMAL）前篇","601","0","8004","2030/12/31 14:59:59","1","0","72046006","9003","20046106","2018/01/01 12:00:00","20046102","72046006","20046"
"完成活動冒險1-7（NORMAL）前篇","601","0","8004","2030/12/31 14:59:59","1","0","72046007","9003","20046107","2018/01/01 12:00:00","20046102","72046007","20046"
"完成活動冒險1-8（NORMAL）前篇","601","0","8004","2030/12/31 14:59:59","1","0","72046008","9003","20046108","2018/01/01 12:00:00","20046102","72046008","20046"
"完成活動冒險1-9（NORMAL）前篇","601","0","8004","2030/12/31 14:59:59","1","0","72046009","9003","20046109","2018/01/01 12:00:00","20046102","72046009","20046"
"完成活動冒險1-10（NORMAL）前篇","601","0","8004","2030/12/31 14:59:59","1","0","72046010","9003","20046110","2018/01/01 12:00:00","20046102","72046010","20046"
"完成活動冒險1-11（NORMAL）前篇","601","0","8004","2030/12/31 14:59:59","1","0","72046011","9003","20046111","2018/01/01 12:00:00","20046102","72046011","20046"
