d6b5b2774e7222b2afdd25e4f7956d8b029a151cf58de96e295940c37df931a1,5ed586892e37274de3adb960aed460fa712f7c67306bd0cb7a2aeac33af14ec5,7a18bb6c01a0bdc3188c04a9b8c1eec54dcda822a08b6f2cc345c0f8cbffe498,c213c24b98526fe61d3f502d97b0a714edc17415a01ea3578f37f8cacaae2f3c,a98d7b7340d9452d63f4ce3ee83af8ae125094b500a3ba15d7c05bbd05f36645,cc421b0ce27179728e29f654f604dd55d7c55bf2d8fe25c35884ce9b30bbfb02,f85aa855b1abe5e0fa10046a4866187bdc099129eebd14375f6be36bff0ec05d,28e1f97bf363a9f0fb491970dcd96cd953264ec605b7475fcadede4e272d2277,484fa687107180ec861f7e5d15a054a938eb2808f180f87c71191955da684fff,ceb156b33ef097297740a9e49f8b2013da27993debff53d9a30818cf117b364a,d1d852f0a9a14b708fddb44bc85b3a122e231fdfb3271dbe961b9299b6c617e3,b59de837ff2795248c13b38737d60f49b05ade1b3ed13f018888e8badb21891c,b6af98746d749360f88f0008682279023333db09f28e800bfa5594f1e9f692a7,26c7baf55224f5e19ad90e0177f8ccda721281b10fa4060de0b1bfe9d65a41fa,d0c6e3b8589e263233fecd17791faaad470c9c3a1eeea78311d4b9ed630bcea4,7294ec5b7f39add7c3224f6cff8f4c19ac1c010ca5e7dc5f41c904483ddaba29,9c4fcaeadead9a51bc74e4d944a082e0361810a0791c8bdc9903227094f61943,abf10052288929694da1614d5a19bc63a5e43e5bc00880338f4280aa25d9f7ef,66d46e95cb3b84a7b333a25aacaeaaa845a43b8353515d42b883481e25c4397c,07ef1359add5170994538f04f667bbdb7013aabe8479bcc047ec26484610e988,1ced40f2d2564cc646e76faf292672a1357fbcce7b8ba69ae9fe3aace7b6687c,f76b0ebe6225a1c5169714c48f2e38090ea4bcad76cf32b2f8f861ec8df97b6b,8abb35a8eb8cf13c6a5191426bcd3b13942ebff9fc79c3e5ea3eb9f05cf262ca,ac548d3ae7e9c609b356f144994e9a3bd48963f8ec0b2a0a19d959df333ab144,ed236b1a43bba180a82f0d7eb3610b55756952cea3ccee768302f259053f8527,274dec9575e220b5bbb496367d3c3a2f1aa971e5ccf8499ba71773d4a3717b14,4ed765dfb75a94e4fb5660594f5b9b6e26ba904c2e1980254b0878881ead78ee,e58d0b53b368e398c83251a59b9d91057405e295ddc701802076facd4170537c,e20013123918d51900df2726b6b8f44829a8196201b350b27d13ba477ffbd0ac,99e80cce0cc5647f93b26c39bb8e45454927fca76484aa42362e2429c5a6a732,f86be41a6f253aeb0e76f09b2062c2b0da46575b5ff169abef8cb71cb9d0c542,a7be5c9dc48bd30518c9dabae729e353a921270679fe5717cd814948c9700679,8c9b57c62ee8ac202452cf18eeb26a65b483a3f58112d6a3b2189c79f18b5bf4,855405033089e12a841c5592a22346280ea92114fae83c38956efb2c1d3b9b60,af1a1162fb1dddd94cfcd3ea0f6c467fdfd585e28371ec8a84eda1b442d4f8fd,ba894f56f1d29560ff39c4ee3800324e2e7a020193d429a9f062b693ae473852,8be3e72d1a57b7c73d35d3e356ecb3581488c4a5e6a91d907c7f2c41445531be,cbd3ecdacf3e8608e5cc907fae0ecfda09c706547e03ecdf44e1935491b55f8f,f99ec7dd622a9882c4261445c9055de3df95f471bb008d8afa4cc048d5abd76f
"0","0","0","2.16","0","4.97","0","0","0","0.24","0","0","1","0","0","0","0","0","0","0","0","0","2.05","0","0","44.77","0","31227","0","0.23","0","15","0","0","0","122701","290.5","32.28","10000"
"0","0","0","2.59","0","7.46","0","0","0","0.36","0","0","2","0","0","0","0","0","0","0","0","0","2.46","0","0","53.72","0","31227","0","0.35","0","30","0","0","0","122701","348.6","48.42","20000"
"0","0","0","3.02","0","9.94","0","0","0","0.48","0","0","3","0","0","0","0","0","0","0","0","0","2.87","0","0","62.68","0","31227","0","0.46","0","100","0","0","0","122701","406.7","64.56","30000"
"0","0","0","3.46","0","12.43","0","0","0","0.6","0","0","4","0","0","0","0","0","0","0","0","0","3.28","0","0","71.63","0","31227","0","0.58","0","120","0","0","0","122701","464.8","80.7","40000"
"0","0","0","3.89","0","14.91","0","0","0","0.72","0","0","5","0","0","0","0","0","0","0","0","0","3.69","0","0","80.59","0","31227","0","0.69","0","150","0","0","0","122701","522.9","96.84","50000"
"49.44","20","0","2.85","0","0","0","0","0","0.32","0","5.49","1","0","0","0","0","0","0","0","0","0","2.39","0","0","0","0","31228","0","0.27","0","15","0","0","0","122801","396.9","44.1","10000"
"59.33","20","0","3.42","0","0","0","0","0","0.48","0","8.24","2","0","0","0","0","0","0","0","0","0","2.87","0","0","0","0","31228","0","0.41","0","30","0","0","0","122801","476.3","66.15","20000"
"69.22","20","0","3.99","0","0","0","0","0","0.64","0","10.98","3","0","0","0","0","0","0","0","0","0","3.35","0","0","0","0","31228","0","0.54","0","100","0","0","0","122801","555.7","88.2","30000"
"79.1","20","0","4.56","0","0","0","0","0","0.8","0","13.73","4","0","0","0","0","0","0","0","0","0","3.82","0","0","0","0","31228","0","0.68","0","120","0","0","0","122801","635","110.3","40000"
"88.99","20","0","5.13","0","0","0","0","0","0.96","0","16.47","5","0","0","0","0","0","0","0","0","0","4.3","0","0","0","0","31228","0","0.81","0","150","0","0","0","122801","714.4","132.3","50000"
"51.95","20","0","2.28","0","0","0","0","0","0.25","0","5.77","1","0","0","0","0","0","0","0","0","0","1.94","0","0","0","0","31229","0","0.22","0","15","0","0","0","122901","333.6","37.06","10000"
"62.34","20","0","2.74","0","0","0","0","0","0.38","0","8.66","2","0","0","0","0","0","0","0","0","0","2.33","0","0","0","0","31229","0","0.33","0","30","0","0","0","122901","400.3","55.59","20000"
"72.73","20","0","3.19","0","0","0","0","0","0.5","0","11.54","3","0","0","0","0","0","0","0","0","0","2.72","0","0","0","0","31229","0","0.44","0","100","0","0","0","122901","467","74.12","30000"
"83.12","20","0","3.65","0","0","0","0","0","0.63","0","14.43","4","0","0","0","0","0","0","0","0","0","3.1","0","0","0","0","31229","0","0.55","0","120","0","0","0","122901","533.8","92.65","40000"
"93.51","20","0","4.1","0","0","0","0","0","0.75","0","17.31","5","0","0","0","0","0","0","0","0","0","3.49","0","0","0","0","31229","0","0.66","0","150","0","0","0","122901","600.5","111.2","50000"
"0","0","0","2.16","0","4.97","0","0","0","0.24","0","0","1","0","0","0","0","0","0","0","0","0","2.05","0","0","44.77","0","31230","0","0.23","0","15","0","0","0","123001","290.5","32.28","10000"
"0","0","0","2.59","0","7.46","0","0","0","0.36","0","0","2","0","0","0","0","0","0","0","0","0","2.46","0","0","53.72","0","31230","0","0.35","0","30","0","0","0","123001","348.6","48.42","20000"
"0","0","0","3.02","0","9.94","0","0","0","0.48","0","0","3","0","0","0","0","0","0","0","0","0","2.87","0","0","62.68","0","31230","0","0.46","0","100","0","0","0","123001","406.7","64.56","30000"
"0","0","0","3.46","0","12.43","0","0","0","0.6","0","0","4","0","0","0","0","0","0","0","0","0","3.28","0","0","71.63","0","31230","0","0.58","0","120","0","0","0","123001","464.8","80.7","40000"
"0","0","0","3.89","0","14.91","0","0","0","0.72","0","0","5","0","0","0","0","0","0","0","0","0","3.69","0","0","80.59","0","31230","0","0.69","0","150","0","0","0","123001","522.9","96.84","50000"
"0","0","0","2.28","0","4.81","0","0","0","0.25","0","0","1","0","0","0","0","0","20","0","0","0","2.05","0","0","43.29","0","31231","0","0.23","0","15","0","0","0","123101","299.1","33.23","10000"
"0","0","0","2.74","0","7.22","0","0","0","0.38","0","0","2","0","0","0","0","0","20","0","0","0","2.46","0","0","51.95","0","31231","0","0.35","0","30","0","0","0","123101","358.9","49.85","20000"
"0","0","0","3.19","0","9.62","0","0","0","0.5","0","0","3","0","0","0","0","0","20","0","0","0","2.87","0","0","60.61","0","31231","0","0.46","0","100","0","0","0","123101","418.7","66.46","30000"
"0","0","0","3.65","0","12.03","0","0","0","0.63","0","0","4","0","0","0","0","0","20","0","0","0","3.28","0","0","69.26","0","31231","0","0.58","0","120","0","0","0","123101","478.6","83.08","40000"
"0","0","0","4.1","0","14.43","0","0","0","0.75","0","0","5","0","0","0","0","0","20","0","0","0","3.69","0","0","77.92","0","31231","0","0.69","0","150","0","0","0","123101","538.4","99.69","50000"
"57.65","20","0","2.51","0","0","0","0","0","0.28","0","6.41","1","0","0","0","0","0","0","0","0","0","2.28","0","0","0","0","31232","0","0.25","0","15","0","0","0","123201","344.6","38.29","10000"
"69.18","20","0","3.01","0","0","0","0","0","0.42","0","9.62","2","0","0","0","0","0","0","0","0","0","2.74","0","0","0","0","31232","0","0.38","0","30","0","0","0","123201","413.5","57.44","20000"
"80.71","20","0","3.51","0","0","0","0","0","0.56","0","12.82","3","0","0","0","0","0","0","0","0","0","3.19","0","0","0","0","31232","0","0.5","0","100","0","0","0","123201","482.4","76.58","30000"
"92.24","20","0","4.02","0","0","0","0","0","0.7","0","16.03","4","0","0","0","0","0","0","0","0","0","3.65","0","0","0","0","31232","0","0.63","0","120","0","0","0","123201","551.4","95.73","40000"
"103.8","20","0","4.52","0","0","0","0","0","0.84","0","19.23","5","0","0","0","0","0","0","0","0","0","4.1","0","0","0","0","31232","0","0.75","0","150","0","0","0","123201","620.3","114.9","50000"
"47.51","0","0","3.3","0","0","0","0","0","0.37","0","5.28","1","0","0","0","0","0","0","0","0","0","2.39","0","0","0","0","31233","0","0.27","0","15","0","0","0","123301","333.6","37.06","10000"
"57.01","0","0","3.96","0","0","0","0","0","0.56","0","7.92","2","0","0","0","0","0","0","0","0","0","2.87","0","0","0","0","31233","0","0.41","0","30","0","0","0","123301","400.3","55.59","20000"
"66.51","0","0","4.62","0","0","0","0","0","0.74","0","10.56","3","0","0","0","0","0","0","0","0","0","3.35","0","0","0","0","31233","0","0.54","0","100","0","0","0","123301","467","74.12","30000"
"76.02","0","0","5.28","0","0","0","0","0","0.93","0","13.2","4","0","0","0","0","0","0","0","0","0","3.82","0","0","0","0","31233","0","0.68","0","120","0","0","0","123301","533.8","92.65","40000"
"85.52","0","0","5.94","0","0","0","0","0","1.11","0","15.84","5","0","0","0","0","0","0","0","0","0","4.3","0","0","0","0","31233","0","0.81","0","150","0","0","0","123301","600.5","111.2","50000"
"46.94","20","0","2.28","0","0","0","0","0","0.25","0","5.22","1","0","0","0","0","0","0","0","0","0","2.62","0","0","0","0","31235","0","0.29","0","15","0","0","0","123501","368","40.89","10000"
"56.33","20","0","2.74","0","0","0","0","0","0.38","0","7.83","2","0","0","0","0","0","0","0","0","0","3.14","0","0","0","0","31235","0","0.44","0","30","0","0","0","123501","441.6","61.34","20000"
"65.72","20","0","3.19","0","0","0","0","0","0.5","0","10.44","3","0","0","0","0","0","0","0","0","0","3.67","0","0","0","0","31235","0","0.58","0","100","0","0","0","123501","515.2","81.78","30000"
"75.1","20","0","3.65","0","0","0","0","0","0.63","0","13.05","4","0","0","0","0","0","0","0","0","0","4.19","0","0","0","0","31235","0","0.73","0","120","0","0","0","123501","588.8","102.3","40000"
"84.49","20","0","4.1","0","0","0","0","0","0.75","0","15.66","5","0","0","0","0","0","0","0","0","0","4.72","0","0","0","0","31235","0","0.87","0","150","0","0","0","123501","662.4","122.7","50000"
"54.11","20","0","2.73","0","0","0","0","0","0.3","0","6.01","1","0","0","0","0","0","0","0","0","0","2.51","0","0","0","0","31236","0","0.28","0","15","0","0","0","123601","355.1","39.46","10000"
"64.93","20","0","3.28","0","0","0","0","0","0.45","0","9.02","2","0","0","0","0","0","0","0","0","0","3.01","0","0","0","0","31236","0","0.42","0","30","0","0","0","123601","426.1","59.19","20000"
"75.75","20","0","3.82","0","0","0","0","0","0.6","0","12.02","3","0","0","0","0","0","0","0","0","0","3.51","0","0","0","0","31236","0","0.56","0","100","0","0","0","123601","497.1","78.92","30000"
"86.58","20","0","4.37","0","0","0","0","0","0.75","0","15.03","4","0","0","0","0","0","0","0","0","0","4.02","0","0","0","0","31236","0","0.7","0","120","0","0","0","123601","568.2","98.65","40000"
"97.4","20","0","4.91","0","0","0","0","0","0.9","0","18.03","5","0","0","0","0","0","0","0","0","0","4.52","0","0","0","0","31236","0","0.84","0","150","0","0","0","123601","639.2","118.4","50000"
"0","0","0","2.39","0","4.38","0","0","0","0.27","0","0","1","0","0","0","0","0","20","0","0","0","2.16","0","0","39.42","0","31237","0","0.24","0","15","0","0","0","123701","324.7","36.08","10000"
"0","0","0","2.87","0","6.57","0","0","0","0.41","0","0","2","0","0","0","0","0","20","0","0","0","2.59","0","0","47.3","0","31237","0","0.36","0","30","0","0","0","123701","389.6","54.12","20000"
"0","0","0","3.35","0","8.76","0","0","0","0.54","0","0","3","0","0","0","0","0","20","0","0","0","3.02","0","0","55.19","0","31237","0","0.48","0","100","0","0","0","123701","454.6","72.16","30000"
"0","0","0","3.82","0","10.95","0","0","0","0.68","0","0","4","0","0","0","0","0","20","0","0","0","3.46","0","0","63.07","0","31237","0","0.6","0","120","0","0","0","123701","519.5","90.2","40000"
"0","0","0","4.3","0","13.14","0","0","0","0.81","0","0","5","0","0","0","0","0","20","0","0","0","3.89","0","0","70.96","0","31237","0","0.72","0","150","0","0","0","123701","584.5","108.3","50000"
"55.25","20","0","2.51","0","0","0","0","0","0.28","0","6.14","1","0","0","0","0","0","0","0","0","0","2.05","0","0","0","0","31238","0","0.23","0","15","0","0","0","123801","375.9","41.77","10000"
"66.3","20","0","3.01","0","0","0","0","0","0.42","0","9.21","2","0","0","0","0","0","0","0","0","0","2.46","0","0","0","0","31238","0","0.35","0","30","0","0","0","123801","451.1","62.66","20000"
"77.35","20","0","3.51","0","0","0","0","0","0.56","0","12.28","3","0","0","0","0","0","0","0","0","0","2.87","0","0","0","0","31238","0","0.46","0","100","0","0","0","123801","526.3","83.54","30000"
"88.4","20","0","4.02","0","0","0","0","0","0.7","0","15.35","4","0","0","0","0","0","0","0","0","0","3.28","0","0","0","0","31238","0","0.58","0","120","0","0","0","123801","601.4","104.5","40000"
"99.45","20","0","4.52","0","0","0","0","0","0.84","0","18.42","5","0","0","0","0","0","0","0","0","0","3.69","0","0","0","0","31238","0","0.69","0","150","0","0","0","123801","676.6","125.4","50000"
"41.13","20","0","3.3","0","0","0","0","0","0.37","0","4.57","1","0","0","0","0","0","0","0","0","0","2.05","0","0","0","0","31239","0","0.23","0","15","0","0","0","123901","469.9","52.22","10000"
"49.36","20","0","3.96","0","0","0","0","0","0.56","0","6.86","2","0","0","0","0","0","0","0","0","0","2.46","0","0","0","0","31239","0","0.35","0","30","0","0","0","123901","563.9","78.33","20000"
"57.58","20","0","4.62","0","0","0","0","0","0.74","0","9.14","3","0","0","0","0","0","0","0","0","0","2.87","0","0","0","0","31239","0","0.46","0","100","0","0","0","123901","657.9","104.5","30000"
"65.81","20","0","5.28","0","0","0","0","0","0.93","0","11.43","4","0","0","0","0","0","0","0","0","0","3.28","0","0","0","0","31239","0","0.58","0","120","0","0","0","123901","751.8","130.6","40000"
"74.03","20","0","5.94","0","0","0","0","0","1.11","0","13.71","5","0","0","0","0","0","0","0","0","0","3.69","0","0","0","0","31239","0","0.69","0","150","0","0","0","123901","845.8","156.7","50000"
"0","0","0","2.51","0","5.77","0","0","0","0.28","0","0","1","0","0","0","0","0","20","0","0","0","2.28","0","0","51.95","0","31240","0","0.25","0","15","0","0","0","124001","333.6","37.06","10000"
"0","0","0","3.01","0","8.66","0","0","0","0.42","0","0","2","0","0","0","0","0","20","0","0","0","2.74","0","0","62.34","0","31240","0","0.38","0","30","0","0","0","124001","400.3","55.59","20000"
"0","0","0","3.51","0","11.54","0","0","0","0.56","0","0","3","0","0","0","0","0","20","0","0","0","3.19","0","0","72.73","0","31240","0","0.5","0","100","0","0","0","124001","467","74.12","30000"
"0","0","0","4.02","0","14.43","0","0","0","0.7","0","0","4","0","0","0","0","0","20","0","0","0","3.65","0","0","83.12","0","31240","0","0.63","0","120","0","0","0","124001","533.8","92.65","40000"
"0","0","0","4.52","0","17.31","0","0","0","0.84","0","0","5","0","0","0","0","0","20","0","0","0","4.1","0","0","93.51","0","31240","0","0.75","0","150","0","0","0","124001","600.5","111.2","50000"
"0","0","0","2.85","0","4.78","0","0","0","0.32","0","0","1","0","0","0","0","0","20","0","0","0","2.62","0","0","43.06","0","31241","0","0.29","0","15","0","0","0","124101","382.7","42.52","10000"
"0","0","0","3.42","0","7.17","0","0","0","0.48","0","0","2","0","0","0","0","0","20","0","0","0","3.14","0","0","51.67","0","31241","0","0.44","0","30","0","0","0","124101","459.2","63.78","20000"
"0","0","0","3.99","0","9.56","0","0","0","0.64","0","0","3","0","0","0","0","0","20","0","0","0","3.67","0","0","60.28","0","31241","0","0.58","0","100","0","0","0","124101","535.8","85.04","30000"
"0","0","0","4.56","0","11.95","0","0","0","0.8","0","0","4","0","0","0","0","0","20","0","0","0","4.19","0","0","68.9","0","31241","0","0.73","0","120","0","0","0","124101","612.3","106.3","40000"
"0","0","0","5.13","0","14.34","0","0","0","0.96","0","0","5","0","0","0","0","0","20","0","0","0","4.72","0","0","77.51","0","31241","0","0.87","0","150","0","0","0","124101","688.9","127.6","50000"
"37.03","20","0","3.19","0","0","0","0","0","0.35","0","4.11","1","0","0","0","0","0","0","0","0","0","2.85","0","0","0","0","31242","0","0.32","0","15","0","0","0","124201","480.4","53.38","10000"
"44.44","20","0","3.83","0","0","0","0","0","0.53","0","6.17","2","0","0","0","0","0","0","0","0","0","3.42","0","0","0","0","31242","0","0.48","0","30","0","0","0","124201","576.5","80.07","20000"
"51.84","20","0","4.47","0","0","0","0","0","0.7","0","8.22","3","0","0","0","0","0","0","0","0","0","3.99","0","0","0","0","31242","0","0.64","0","100","0","0","0","124201","672.6","106.8","30000"
"59.25","20","0","5.1","0","0","0","0","0","0.88","0","10.28","4","0","0","0","0","0","0","0","0","0","4.56","0","0","0","0","31242","0","0.8","0","120","0","0","0","124201","768.6","133.5","40000"
"66.65","20","0","5.74","0","0","0","0","0","1.05","0","12.33","5","0","0","0","0","0","0","0","0","0","5.13","0","0","0","0","31242","0","0.96","0","150","0","0","0","124201","864.7","160.2","50000"
"0","0","0","2.16","0","4.92","0","0","0","0.24","0","0","1","0","0","0","0","0","20","0","0","0","2.16","0","0","44.32","0","31245","0","0.24","0","15","0","0","0","124501","290.5","32.28","10000"
"0","0","0","2.59","0","7.38","0","0","0","0.36","0","0","2","0","0","0","0","0","20","0","0","0","2.59","0","0","53.18","0","31245","0","0.36","0","30","0","0","0","124501","348.6","48.42","20000"
"0","0","0","3.02","0","9.84","0","0","0","0.48","0","0","3","0","0","0","0","0","20","0","0","0","3.02","0","0","62.05","0","31245","0","0.48","0","100","0","0","0","124501","406.7","64.56","30000"
"0","0","0","3.46","0","12.3","0","0","0","0.6","0","0","4","0","0","0","0","0","20","0","0","0","3.46","0","0","70.91","0","31245","0","0.6","0","120","0","0","0","124501","464.8","80.7","40000"
"0","0","0","3.89","0","14.76","0","0","0","0.72","0","0","5","0","0","0","0","0","20","0","0","0","3.89","0","0","79.78","0","31245","0","0.72","0","150","0","0","0","124501","522.9","96.84","50000"
"0","0","0","2.39","0","4.54","0","0","0","0.27","0","0","1","0","0","0","0","0","20","0","0","0","1.94","0","0","40.9","0","31246","0","0.22","0","15","0","0","0","124601","324.7","36.08","10000"
"0","0","0","2.87","0","6.81","0","0","0","0.41","0","0","2","0","0","0","0","0","20","0","0","0","2.33","0","0","49.08","0","31246","0","0.33","0","30","0","0","0","124601","389.6","54.12","20000"
"0","0","0","3.35","0","9.08","0","0","0","0.54","0","0","3","0","0","0","0","0","20","0","0","0","2.72","0","0","57.26","0","31246","0","0.44","0","100","0","0","0","124601","454.6","72.16","30000"
"0","0","0","3.82","0","11.35","0","0","0","0.68","0","0","4","0","0","0","0","0","20","0","0","0","3.1","0","0","65.44","0","31246","0","0.55","0","120","0","0","0","124601","519.5","90.2","40000"
"0","0","0","4.3","0","13.62","0","0","0","0.81","0","0","5","0","0","0","0","0","20","0","0","0","3.49","0","0","73.62","0","31246","0","0.66","0","150","0","0","0","124601","584.5","108.3","50000"
"54.11","20","0","2.28","0","0","0","0","0","0.25","0","6.01","1","0","0","0","0","0","0","0","0","0","2.16","0","0","0","0","31247","0","0.24","0","15","0","0","0","124701","323.8","35.97","10000"
"64.93","20","0","2.74","0","0","0","0","0","0.38","0","9.02","2","0","0","0","0","0","0","0","0","0","2.59","0","0","0","0","31247","0","0.36","0","30","0","0","0","124701","388.6","53.96","20000"
"75.75","20","0","3.19","0","0","0","0","0","0.5","0","12.02","3","0","0","0","0","0","0","0","0","0","3.02","0","0","0","0","31247","0","0.48","0","100","0","0","0","124701","453.3","71.94","30000"
"86.58","20","0","3.65","0","0","0","0","0","0.63","0","15.03","4","0","0","0","0","0","0","0","0","0","3.46","0","0","0","0","31247","0","0.6","0","120","0","0","0","124701","518.1","89.93","40000"
"97.4","20","0","4.1","0","0","0","0","0","0.75","0","18.03","5","0","0","0","0","0","0","0","0","0","3.89","0","0","0","0","31247","0","0.72","0","150","0","0","0","124701","582.8","108","50000"
"46.37","20","0","2.85","0","0","0","0","0","0.32","0","5.15","1","0","0","0","0","0","0","0","0","0","2.39","0","0","0","0","31248","0","0.27","0","15","0","0","0","124801","363.1","40.34","10000"
"55.64","20","0","3.42","0","0","0","0","0","0.48","0","7.73","2","0","0","0","0","0","0","0","0","0","2.87","0","0","0","0","31248","0","0.41","0","30","0","0","0","124801","435.7","60.51","20000"
"64.92","20","0","3.99","0","0","0","0","0","0.64","0","10.3","3","0","0","0","0","0","0","0","0","0","3.35","0","0","0","0","31248","0","0.54","0","100","0","0","0","124801","508.3","80.68","30000"
"74.19","20","0","4.56","0","0","0","0","0","0.8","0","12.88","4","0","0","0","0","0","0","0","0","0","3.82","0","0","0","0","31248","0","0.68","0","120","0","0","0","124801","581","100.9","40000"
"83.47","20","0","5.13","0","0","0","0","0","0.96","0","15.45","5","0","0","0","0","0","0","0","0","0","4.3","0","0","0","0","31248","0","0.81","0","150","0","0","0","124801","653.6","121.1","50000"
"55.25","20","0","2.51","0","0","0","0","0","0.28","0","6.14","1","0","0","0","0","0","0","0","0","0","2.28","0","0","0","0","31249","0","0.25","0","15","0","0","0","124901","365.6","40.62","10000"
"66.3","20","0","3.01","0","0","0","0","0","0.42","0","9.21","2","0","0","0","0","0","0","0","0","0","2.74","0","0","0","0","31249","0","0.38","0","30","0","0","0","124901","438.7","60.93","20000"
"77.35","20","0","3.51","0","0","0","0","0","0.56","0","12.28","3","0","0","0","0","0","0","0","0","0","3.19","0","0","0","0","31249","0","0.5","0","100","0","0","0","124901","511.8","81.24","30000"
"88.4","20","0","4.02","0","0","0","0","0","0.7","0","15.35","4","0","0","0","0","0","0","0","0","0","3.65","0","0","0","0","31249","0","0.63","0","120","0","0","0","124901","585","101.6","40000"
"99.45","20","0","4.52","0","0","0","0","0","0.84","0","18.42","5","0","0","0","0","0","0","0","0","0","4.1","0","0","0","0","31249","0","0.75","0","150","0","0","0","124901","658.1","121.9","50000"
"59.35","20","0","2.51","0","0","0","0","0","0.28","0","6.59","1","0","0","0","0","0","0","0","0","0","2.28","0","0","0","0","31250","0","0.25","0","15","0","0","0","125001","329","36.56","10000"
"71.22","20","0","3.01","0","0","0","0","0","0.42","0","9.89","2","0","0","0","0","0","0","0","0","0","2.74","0","0","0","0","31250","0","0.38","0","30","0","0","0","125001","394.8","54.84","20000"
"83.09","20","0","3.51","0","0","0","0","0","0.56","0","13.18","3","0","0","0","0","0","0","0","0","0","3.19","0","0","0","0","31250","0","0.5","0","100","0","0","0","125001","460.6","73.12","30000"
"94.96","20","0","4.02","0","0","0","0","0","0.7","0","16.48","4","0","0","0","0","0","0","0","0","0","3.65","0","0","0","0","31250","0","0.63","0","120","0","0","0","125001","526.4","91.4","40000"
