0350f9bb311b80f41dea328eb2d19a4075919a12b6c2d0a62f65e7596e5411d7,856df8fdbb268160b165495fc35ca5b886264f06c504b6b34a4d148c1116f5d3,102c14977476e7965604eb529e2acac69f4a615c393df629407db9c58bf44836,8e66b0f59cb055ec1dec56a3770c0c81fa6436207106951c6ab6ba6cb94cb2c5,dc978bb71a4a0240f06b0b13089d93918662f18deddead475c579832ba2bd1ae,cbcde45db05d22aea11af99e4aec725a6be506ae1ac062cf483e8038296c0104,1e7097b84e4c4ddbceabd3af12f42060ecc96c83a32d3d2bc58046f1c3d07955
"1","4","0","2410009","母親節送禮用的花是哪一種？","2","2"
"1","4","0","2410011","在日本居酒屋，只要一點酒就會端出什麼來？","2","2"
"1","4","0","2410012","為避免洗髮精的泡沫弄到小孩子的眼睛，所以會在他們頭上套一只甜甜圈形狀的蓋子，那該如何稱呼？","2","2"
"1","4","0","2410014","下列選項中，何者為嬰兒的行為？","2","2"
"1","4","0","2410015","台灣最南端的管轄區是？","2","2"
"1","4","0","2410016","醫師用來記錄患者症狀的診療簿稱為什麼？","2","2"
"1","4","0","2410017","畫畫常用到的技法，將遠處的物品畫小，靠近手邊的物品畫大，這是什麼技法？","2","2"
"1","4","0","2410018","騎摩托車時，有義務要穿戴的東西是什麼？","2","2"
"1","4","0","2410019","由股東組成的股份有限公司最高決策機構是什麼？","2","2"
"1","4","0","2410020","日文中意指貨物不可顛倒擺放的漢字詞彙是何者？","2","2"
"1","4","0","2410022","何者為在短期間內集中進行全身性的綜合檢查？","2","2"
"1","4","0","2410024","提供考取汽車等駕駛執照所需的駕駛學習課程的是什麼？","2","2"
"1","4","0","2410025","下列選項中，何者為使用旋翼在空中飛的交通工具？","2","2"
"1","4","0","2410026","電腦安全防護不可欠缺的防護牆是什麼？","2","2"
"1","4","0","2410027","部分國家有在實施，僅在夏季調快時間的制度，一般稱為什麼？","2","2"
"1","4","0","2410028","何者為在電車中，為年長者或身障者設置的「優先席」？","2","2"
"1","4","0","2410030","「大蘋果」是哪一個城市的名稱？","2","2"
"1","4","0","2410031","縫紉時，為了固定要縫合的布，必須使用哪一種針？","2","2"
"1","4","0","2410032","台灣下列哪個國道「不是」全線高速公路？","2","2"
"1","4","0","2410033","痛風不能吃含高普林的食物，下列哪一個被列為「高普林食物」？","2","2"
"1","4","0","2410036","象棋的棋子是用字做區別，請問總共有多少不同的中文字？","2","2"
"1","4","0","2410037","中華民國的國花是？","2","2"
"1","4","0","2410038","十三行文化遺址在新北市哪裡發現？","2","2"
"1","4","0","2410039","下列何者會在新年時寄出來？","2","2"
"1","4","0","2410040","爸爸的爸爸是爺爺。那麼，媽媽的爸爸該如何稱呼？","2","2"
"1","4","0","2410041","裡頭藏有占卜籤紙的餅乾稱為什麼？","2","2"
"1","4","0","2410042","高氣壓在北半球的流動方向？","2","2"
"1","4","0","2410048","下列選項中，何者為將蔬菜切成碎末？","2","2"
"1","4","0","2410050","何者實際上與胡椒無關？","2","2"
"1","4","0","2410051","下列選項中，何者完全沒有使用到名稱當中所出現的食材？","2","2"
"1","4","0","2410052","蔬菜若以鹽搓揉，會變成什麼樣子？","2","2"
"1","4","0","2410053","人口移動因素包括移動拉力與什麼？","2","2"
"1","4","0","2410054","根據中華民國選罷法規定，政黨的選舉得票率要達到多少，才能參予全國不分區當選名額分配？","2","2"
"1","4","0","2410055","濃縮咖啡的英文是？","2","2"
"1","4","0","2410056","下列選項中，何者為一般會蘸著黑糖蜜和黃豆粉食用的日式糕點？","2","2"
"1","4","0","2410057","請問世界最高的山峰「聖母峰」位於？","2","2"
"1","4","0","2410058","打入雞蛋拌勻後，下鍋炒成鬆鬆軟軟的料理是哪一種？","2","2"
"1","4","0","2410059","與醋飯一起捏握的食材，那是什麼？","2","2"
"1","4","0","2411001","秋乃、美冬、優花梨和珠希等四人所隸屬的公會名稱為何？","2","1"
"1","4","0","2411002","投擲骰子便能與小飯糰一起冒險的內容名稱為何？","2","1"
"1","4","0","2411003","可於蘭德索爾使用的貨幣名稱是什麼？","2","1"
"1","4","0","2411004","隸屬於【純白之翼 蘭德索爾分部】的成員有莫妮卡、妮諾、空花、雪，還有一個人是誰？","2","1"
"1","4","0","2411005","可一起跳過探索和一般轉蛋的功能名稱為何？","2","1"
"2","4","0","2420001","請問媽媽和嬸嬸互為何種關係？","2","2"
"2","4","0","2420002","關於台灣機車或自用汽車，若被查出「汽車不依限期參加定期檢驗或臨時檢驗」，需要繳款的金額是？","2","2"
"2","4","0","2420003","有效成分的特許期已截止的醫藥品，由其他公司製造販售的「非專利藥品」稱為什麼？","2","2"
"2","4","0","2420004","一般計算機的數字按鍵中，何者位在左上角？","2","2"
"2","4","0","2420005","墊在杯子下方的物品稱之為什麼？","2","2"
"2","4","0","2420006","請問爸爸和姨丈互為何種關係？","2","2"
"2","4","0","2420008","「惠比壽」和「弁財天」等這些吉祥的神明們總稱為什麼？","2","2"
"2","4","0","2420009","下列選項中，何者為代表「廁所」的縮寫？","2","2"
"2","4","0","2420011","保險當中，期間長達一輩子的保險為何？","2","2"
"2","4","0","2420012","臟器移植中，如何稱呼提供臟器者？","2","2"
"2","4","0","2420013","下列何者為起源於香港的餐館，提供港式西餐及部分中式食品？","2","2"
"2","4","0","2420014","台灣第二高的山峰是？","2","2"
"2","4","0","2420016","由狹窄的河口和海灣組成的複雜海岸地形稱為什麼？","2","2"
"2","4","0","2420017","持續都是晴朗好天氣，沒有降雨的梅雨季稱之為什麼？","2","2"
"2","4","0","2420018","因夏季低溫和日照不足，農作物會受到什麼樣的傷害？","2","2"
"2","4","0","2420019","站在旅館門口處，協助旅客搬運行李的人員為何？","2","2"
"2","4","0","2420020","都市中心人口減少，另一方面，郊區的人口增多，這稱之為「什麼效應」？","2","2"
"2","4","0","2420021","在台灣，印有櫻花鉤吻鮭的鈔票，其面額是多少？","2","2"
"2","4","0","2420023","經濟學用語中，「物價上漲」的英文為何？","2","2"
"2","4","0","2420025","要成為律師或法官必須接受的考試為何？","2","2"
"2","4","0","2420028","在什麼樣的地區會看得到深屋簷跟除雪車？","2","2"
"2","4","0","2420029","所謂的「人口外流」一般是指什麼樣的狀態？","2","2"
"2","4","0","2420030","西洋料理中，盛裝洗手水的容器名稱為何？","2","2"
"2","4","0","2420031","道路警戒標誌之一，何者為警示有「其他危險」的標誌？","2","2"
"2","4","0","2420032","下列選項中，何者最大？","2","2"
"2","4","0","2420033","關於台灣的國道，下列哪一個是代表「中山高速公路」？","2","2"
"2","4","0","2420035","何者為可以在教堂窗戶上看到的東西？","2","2"
"2","4","0","2420036","以馬鈴薯的澱粉製作而成，用來勾芡的粉末如何稱呼？","2","2"
"2","4","0","2420039","將竹筴魚和飛魚等魚類以鹽水浸泡製作而成，雖然好吃卻也帶有強烈味道的食物稱為什麼？","2","2"
"2","4","0","2420040","Beefsteak所使用的肉是哪種動物的肉？","2","2"
"2","4","0","2420042","請問世界最高的山峰「聖母峰」的高度是多少？","2","2"
"2","4","0","2420046","餃子當中，何者會以滾水烹煮？","2","2"
"2","4","0","2420048","下列選項中，何者為用於料理的香草？","2","2"
"2","4","0","2420049","義大利料理「Risotto」的主要食材為何？","2","2"
"2","4","0","2420051","一般親子丼所使用的肉是哪種肉？","2","2"
"2","4","0","2420052","「月見蕎麥麵」的「月見」是指什麼？","2","2"
"2","4","0","2420053","蔬菜「冬瓜」的產季是什麼時候？","2","2"
"2","4","0","2420054","烹調所用的計量湯匙，１小匙一般是幾cc？","2","2"
"2","4","0","2420055","請問下列何者是台中的名產？","2","2"
"2","4","0","2420056","何者為於濃縮咖啡中加入奶泡的飲品？","2","2"
"2","4","0","2420057","目前正在營運，連通太平洋與大西洋的運河是？","2","2"
"2","4","0","2420058","將醋飯和配料用海苔捲起來的壽司稱之為何？","2","2"
"2","4","0","2420059","一般而言，「玉露」是指什麼的其中一種？","2","2"
"2","4","0","2420060","根據牛排的煎烤情況，下列選項中，哪一個最接近生肉的狀態？","2","2"
"2","4","0","2420061","「維也納咖啡」是在咖啡中加入什麼？","2","2"
"2","4","0","2421001","何者為「主線劇情第２部」的片頭曲？","2","1"
"2","4","0","2421002","何者為「主線劇情第３部」的片尾曲？","2","1"
"2","4","0","2421003","小遊戲「蘭德索爾猜謎連結」的遊戲人數上限為幾人？","2","1"
"2","4","0","2421004","何者為住在大間的漁夫名字？","2","1"
"2","4","0","2421005","吉歐‧提格尼亞的建築物是用什麼建造而成的？","2","1"
"3","4","0","2430001","電腦中央處理器的英文縮寫是什麼？","2","2"
"3","4","0","2430002","台灣的教育制度，現行學制為○／○／○／○制的架構，請問四個○各是多少？","2","2"
"3","4","0","2430003","一坪大概等於多少平方公尺？","2","2"
"3","4","0","2430004","從自己本身來看，「堂表兄弟姊妹」是四等親。那麼，「非直系的堂表兄弟姊妹」是幾等親？","2","2"
"3","4","0","2430005","下列選項中，何者為紙張的最小尺寸？","2","2"
"3","4","0","2430006","臟器移植中，如何稱呼接受臟器者？","2","2"
"3","4","0","2430007","關於遺產繼承，為了遺族以最低限度所保障的一定比例稱之為何？","2","2"
"3","4","0","2430008","哪一個不是程式語言？","2","2"
"3","4","0","2430009","汽車所有人有義務加入的保險為下列哪一項？","2","2"
"3","4","0","2430010","請問下列選項中，哪一個沒有被列入前十名最大荒漠？","2","2"
"3","4","0","2430011","藥劑的「糖衣錠」是哪種藥？","2","2"
"3","4","0","2430015","企業保有的資產中，自決算日起，一年之內轉為現金的資產是哪一項？","2","2"
"3","4","0","2430016","冠婚喪祭的「冠」是指什麼？","2","2"
"3","4","0","2430017","何者為「層壓式推銷」的犯罪行為？","2","2"
"3","4","0","2430018","下列選項中，何者為紙張的最大尺寸？","2","2"
"3","4","0","2430019","下列選項中，「單行道」的道路標誌是屬於哪一項？","2","2"
"3","4","0","2430020","綠島的溫泉，是屬於哪種溫泉？","2","2"
"3","4","0","2430021","何者能幫助血液凝結？","2","2"
"3","4","0","2430022","台灣古稱「蛤仔難」的地方是位於現今哪個縣市？","2","2"
"3","4","0","2430023","請問什麼是「168間歇性斷食」？","2","2"
"3","4","0","2430024","標示「行人專用」的道路標誌上，畫了幾個人？","2","2"
"3","4","0","2430025","台灣公路實施高乘載管制時，小客車內包含駕駛最少要有幾人？","2","2"
"3","4","0","2430026","辦理結婚登記需要攜帶什麼？","2","2"
"3","4","0","2430027","在神社裡，參拜者為了淨身而進行洗手漱口的場所稱為什麼？","2","2"
"3","4","0","2430028","哪個成語是形容功成名就後光榮地回到故鄉？","2","2"
"3","4","0","2430029","十大建設是台灣重大的基礎建設，其中「交通運輸建設」總共有幾項？","2","2"
"3","4","0","2430030","面向西南方，「往右再往右」，最後是面向哪一個方向？","2","2"
"3","4","0","2430031","下列何者不是中國古代四大發明？","2","2"
"3","4","0","2430032","在哪個國家獨自搭計程車時，坐在後座會被視為一種失禮的表現？","2","2"
"3","4","0","2430034","下列選項中，關於含羞草的描述，哪一個是錯誤的？","2","2"
"3","4","0","2430041","用來包裹油炸食材，在麵粉中加入雞蛋和水拌勻而成的糊狀物稱為什麼？","2","2"
"3","4","0","2430042","日本過去流行的「牛鍋」，相當於現在的哪道料理？","2","2"
"3","4","0","2430043","下列哪一種花有著「月下美人」的別稱？","2","2"
"3","4","0","2430044","在台灣，擁有汽機車駕照的人年滿幾歲以上，就必須每3年重新換發駕照？","2","2"
"3","4","0","2430046","何者為壽喜燒常見配料「蒟蒻絲」的原料？","2","2"
"3","4","0","2430047","在台灣，若要報考職業駕照，需要年滿幾歲？","2","2"
"3","4","0","2430048","高級食材「魚翅」是取自哪種動物的鰭？","2","2"
"3","4","0","2430049","蕎麥料理之一「鴨南蠻」的「南蠻」是指哪種蔬菜？","2","2"
"3","4","0","2430052","一般而言，為了不讓削了皮的蘋果變色，都會事先塗抹上什麼？","2","2"
"3","4","0","2430053","何者為使用鴨蛋製作的料理？","2","2"
"3","4","0","2430054","哪個國家開車不是靠右行駛？","2","2"
"3","4","0","2430056","撒在凱薩沙拉或湯品當中，切成骰子狀的麵包加工品是什麼？","2","2"
"3","4","0","2430058","將蘿蔔如削皮般切削得又長又薄的刀法稱之為什麼？","2","2"
"3","4","0","2430060","何者為用米粉製成的日式糕點？","2","2"
"3","4","0","2430061","下列選項中，何者為以米為主的料理？","2","2"
"3","4","0","2431001","何者為遊戲開始時所選定的稱號？","2","1"
"3","4","0","2431002","在活動「吸血鬼傳聞錄　黑夜與美麗的饗宴」當中，雪述說有關公主們之「美」的迷你內容名稱為何？","2","1"
"3","4","0","2431003","可獲得公會小屋家具「絕世好蛋與海量飯山」的地下城是哪一個？","2","1"
"3","4","0","2431004","在活動「解放自由的伊甸園　有朝一日重逢的未來」當中，能喚起矛依未回憶的迷你內容名稱為何？","2","1"
"3","4","0","2431005","何者為活動「Dears　歡迎回家與我回來了的約定」的片尾曲？","2","1"
"1","5","0","2510003","音樂的強弱記號「f」要怎麼唸？","2","2"
"1","5","0","2510004","下列選項中，何者的音域最低？","2","2"
"1","5","0","2510005","小提琴琴身上的音孔，形狀像哪個英文字母？","2","2"
"1","5","0","2510006","管絃樂團裡的「Conductor」是指什麼人？","2","2"
"1","5","0","2510007","貓可發出超過100個音，狗能發出幾個音？","2","2"
