e1541ca86a77508452882e556e4e7db56a8783d6ed63171087bc9e8069661b0c,dcef78fa1bf4556472c7c8bdf458708d994b2ed5b573ea0e879c4cfa0e9d638c,261662590851092ebd76ebc4d1444ef48da4239e8efe4318870d4f770e51c0ad,e812a8166fb9080096a01b1f50a07ab57afd14495255aa7642f392033361ba90,4bbdb7ff55ab2069e2852e8c3b36e96b686018f6e6a4661f89171f769ce7c9e1,502fd7a587017359137464f43a38f567e3ce4ed8ee822976d018b679ab6596f0,e66fdd876ff892702b213f6387b81de292433459b921510c3f984fda3869fbdf,bc9825847d6d2aff15fde9046ff2bd2a8ebec8801006f295fcc8979e3c87de0b,558a3924cbb0dd5cb01b161b2545c851c2d9aea707a6ea5a908d3e4e8cdc8543,da143926f46101ba3b3d213cf8dcdeb24a3066410f6f76a49fdf279b76cf9dc1,447b673186e20f50e1f12cd2c91b4d018d68d21cbd60d7a490cb5df7e110daf4,1ca259791b5342ec17f8c4360a23273c93b810f0b6980cd8374bc41a59306632,1d8b79cb8f403843d0cc4f6f91ec6b3edc59ae89261243004a30ba80b4a26c52
"10080650","8","0","0","0","10080834","13","0","14","0","10080835","3","0"
"10080502","8","0","0","0","10080504","53","10080505","14","0","10080836","3","0"
"10080511","8","0","0","0","10080127","47","0","11","0","10080837","10001","0"
"10080128","8","0","0","0","10080564","44","0","3","0","10080838","1","0"
"10080666","8","0","0","0","10080668","33","0","2","0","10080839","1","0"
"10080697","8","0","0","0","10080186","5","0","3","0","10080840","2","0"
"10080705","8","0","0","0","10080707","64","0","3","0","10080841","2","0"
"10080726","8","0","0","0","10080728","48","0","11","0","10080842","10001","0"
"10080735","8","0","0","0","10080473","39","0","3","0","10080843","2","0"
"10080255","8","0","0","0","10080744","26","0","11","0","10080844","10001","0"
"10080744","8","0","0","0","10080746","24","0","14","0","10080845","6","0"
"10080754","8","0","0","0","10080756","14","0","3","0","10080846","3","0"
"10080788","8","0","0","0","10080790","61","0","2","0","10080847","2","0"
"10080361","8","0","0","0","10080363","23","0","11","0","10080848","10001","0"
"10080367","8","0","0","0","10080369","17","0","14","0","10080849","6","0"
"10080611","8","0","0","0","10080831","53","0","14","0","10080850","3","0"
"10080583","8","0","0","0","10080653","9","0","14","0","10080851","4","0"
"10080493","8","0","0","0","10080495","62","0","2","0","10080852","1","0"
"0","9","0","0","0","10090002","71","0","1","0","10090001","0","0"
"10090001","9","0","0","10090369","10090003","70","0","7","0","10090002","10001","0"
"10090002","9","0","0","0","10090004","69","0","2","0","10090003","1","0"
"10090003","9","0","0","0","10090012","68","0","4","0","10090004","0","0"
"10090004","9","0","0","0","10090013","67","0","12","0","10090012","0","0"
"10090012","9","0","0","0","10090014","66","0","5","0","10090013","0","0"
"10090013","9","0","0","0","10090015","65","0","2","0","10090014","1","0"
"10090014","9","0","0","0","10090018","64","0","4","0","10090015","0","0"
"10090015","9","0","0","0","10090019","63","0","11","0","10090018","10001","0"
"10090018","9","0","0","0","10090020","62","10090023","6","0","10090019","0","0"
"10090019","9","0","0","0","10090022","61","0","2","0","10090020","2","0"
"10090022","9","0","0","0","10090380","59","0","2","0","10090021","2","0"
"10090020","9","0","0","0","10090021","60","0","12","0","10090022","0","0"
"10090019","9","0","0","0","10090025","61","0","3","0","10090023","1","0"
"10090025","9","0","0","0","10090380","59","0","3","0","10090024","2","0"
"10090023","9","0","0","0","10090024","60","0","4","0","10090025","0","0"
"10090380","9","0","0","0","10090028","57","0","7","0","10090027","10002","0"
"10090027","9","0","0","0","10090029","56","0","2","0","10090028","2","0"
"10090028","9","0","0","0","10090030","55","0","12","0","10090029","0","0"
"10090029","9","0","0","0","10090031","54","0","14","0","10090030","4","0"
"10090030","9","0","0","0","10090032","53","0","11","0","10090031","10001","0"
"10090031","9","0","0","0","10090033","52","0","4","0","10090032","0","0"
"10090032","9","0","0","0","10090034","51","10090035","2","0","10090033","1","0"
"10090033","9","0","0","0","10090037","50","0","12","0","10090034","0","0"
"10090033","9","0","0","0","10090036","50","0","7","0","10090035","10002","0"
"10090035","9","0","0","0","10090039","49","0","3","0","10090036","3","0"
"10090034","9","0","0","0","10090038","49","0","14","0","10090037","2","0"
"10090037","9","0","0","0","10090040","48","0","6","0","10090038","0","0"
"10090036","9","0","0","0","10090041","48","0","4","0","10090039","0","0"
"10090038","9","0","0","0","10090043","47","0","7","0","10090040","10002","0"
"10090039","9","0","0","0","10090042","47","0","2","0","10090041","3","0"
"10090041","9","0","0","0","10090045","46","0","7","0","10090042","10003","0"
"10090040","9","0","0","0","10090044","46","0","14","0","10090043","2","0"
"10090043","9","0","0","0","10090047","45","0","11","0","10090044","10001","0"
"10090042","9","0","0","0","10090046","45","0","3","0","10090045","2","0"
"10090045","9","0","0","0","10090048","44","0","2","0","10090046","3","0"
"10090044","9","0","0","0","10090048","44","0","7","0","10090047","10001","0"
"10090046","9","0","0","10090047","10090049","43","0","14","0","10090048","2","0"
"10090048","9","0","0","0","10090402","42","0","7","0","10090049","10001","0"
"10090476","9","0","0","0","10090093","74","0","4","0","10090092","0","0"
"10090092","9","0","0","0","10090094","73","0","3","0","10090093","2","0"
"10090093","9","0","0","0","10090095","72","0","2","0","10090094","2","0"
"10090094","9","0","0","0","10090096","71","10090097","6","0","10090095","0","0"
"10090095","9","0","0","0","10090099","70","0","4","0","10090096","0","0"
"10090095","9","0","0","0","10090098","70","0","2","0","10090097","3","0"
"10090097","9","0","0","0","10090101","69","0","6","0","10090098","0","0"
"10090096","9","0","0","0","10090100","69","0","3","0","10090099","2","0"
"10090099","9","0","0","0","10090102","68","0","7","0","10090100","10003","0"
"10090098","9","0","0","0","10090102","68","0","5","0","10090101","0","0"
"10090100","9","0","0","10090101","10090103","67","0","11","0","10090102","10001","0"
"10090102","9","0","0","0","10090104","66","0","4","0","10090103","0","0"
"10090103","9","0","0","0","10090105","65","0","7","0","10090104","10001","0"
"10090104","9","0","0","0","10090106","64","0","14","0","10090105","4","0"
"10090105","9","0","0","0","10090107","63","0","3","0","10090106","1","0"
"10090106","9","0","0","0","10090108","62","0","7","0","10090107","10001","0"
"10090107","9","0","0","0","10090110","61","0","12","0","10090108","0","0"
"10090108","9","0","0","0","10090156","60","0","6","0","10090110","0","0"
"10090156","9","0","0","0","10090113","58","0","7","0","10090112","10001","0"
"10090112","9","0","0","0","10090114","57","0","2","0","10090113","1","0"
"10090113","9","0","0","0","10090477","56","0","11","0","10090114","10001","0"
"10090477","9","0","0","0","10090117","54","0","14","0","10090116","3","0"
"10090116","9","0","0","0","10090118","53","0","2","0","10090117","1","0"
"10090117","9","0","0","0","10090119","52","0","4","0","10090118","0","0"
"10090118","9","0","0","0","10090120","51","10090121","6","0","10090119","0","0"
"10090119","9","0","0","0","10090123","50","0","3","0","10090120","3","0"
"10090119","9","0","0","0","10090122","50","0","2","0","10090121","1","0"
"10090121","9","0","0","0","10090125","49","0","7","0","10090122","10003","0"
"10090120","9","0","0","0","10090124","49","0","2","0","10090123","3","0"
"10090123","9","0","0","0","10090126","48","0","2","0","10090124","2","0"
"10090122","9","0","0","0","10090127","48","0","14","0","10090125","5","0"
"10090124","9","0","0","0","10090129","47","0","3","0","10090126","3","0"
"10090125","9","0","0","0","10090128","47","0","6","0","10090127","0","0"
"10090127","9","0","0","0","10090130","46","0","7","0","10090128","10002","0"
"10090126","9","0","0","0","10090131","46","0","14","0","10090129","4","0"
"10090128","9","0","0","0","10090133","45","0","7","0","10090130","10003","0"
"10090129","9","0","0","0","10090132","45","0","7","0","10090131","10001","0"
"10090131","9","0","0","0","10090134","44","0","2","0","10090132","3","0"
"10090130","9","0","0","0","10090134","44","0","5","0","10090133","0","0"
"10090132","9","0","0","10090133","10090135","43","0","4","0","10090134","0","0"
"10090134","9","0","0","0","10090478","42","0","3","0","10090135","1","0"
"10090478","9","0","0","0","10090138","40","0","12","0","10090137","0","0"
"10090137","9","0","0","0","10090139","39","0","3","0","10090138","2","0"
"10090138","9","0","0","0","10090140","38","0","2","0","10090139","2","0"
"10090139","9","0","0","0","10090141","37","0","7","0","10090140","10001","0"
"10090140","9","0","0","0","10090142","36","0","12","0","10090141","0","0"
"10090141","9","0","0","0","10090143","35","0","2","0","10090142","1","0"
"10090142","9","0","0","0","10090144","34","0","6","0","10090143","0","0"
"10090143","9","0","0","0","10090145","33","0","4","0","10090144","0","0"
"10090144","9","0","0","0","10090146","32","0","2","0","10090145","1","0"
"10090145","9","0","0","0","10090479","31","0","14","0","10090146","3","0"
"10090479","9","0","0","0","10090149","29","0","2","0","10090148","1","0"
"10090148","9","0","0","0","10090150","28","0","11","0","10090149","10001","0"
"10090149","9","0","0","0","10090399","27","0","7","0","10090150","10002","0"
"10090398","9","0","0","0","10090480","24","0","2","0","10090153","2","0"
"10090110","9","0","0","0","10090112","59","0","4","0","10090156","0","0"
"10090492","9","0","0","0","10090162","10","0","6","0","10090161","0","0"
"10090161","9","0","0","0","10090163","9","0","12","0","10090162","0","0"
"10090162","9","0","0","0","10090164","8","0","7","0","10090163","10002","0"
"10090163","9","0","0","0","10090165","7","0","15","0","10090164","2","0"
"10090164","9","0","0","0","10090167","6","10090166","4","0","10090165","0","0"
"10090165","9","0","0","0","10090169","9","0","7","0","10090166","10003","0"
"10090165","9","0","0","0","10090168","5","0","2","0","10090167","1","0"
"10090167","9","0","0","10090172","10090173","4","0","11","0","10090168","10001","0"
"10090166","9","0","0","0","10090170","8","0","2","0","10090169","3","0"
"10090169","9","0","0","0","10090171","7","0","14","0","10090170","6","0"
"10090170","9","0","0","0","10090172","6","0","6","0","10090171","0","0"
"10090171","9","0","0","0","10090168","5","0","3","0","10090172","3","0"
"10090168","9","0","0","0","10090174","3","0","3","0","10090173","2","0"
"10090173","9","0","0","0","10090175","2","0","7","0","10090174","10002","0"
"10090174","9","0","0","0","10090493","1","0","7","0","10090175","10003","0"
"10090493","9","0","0","0","10090178","74","0","6","0","10090177","0","0"
"10090177","9","0","0","0","10090179","73","0","12","0","10090178","0","0"
"10090178","9","0","0","0","10090494","72","0","2","0","10090179","1","0"
"10090498","9","0","0","0","10090184","66","0","2","0","10090183","1","0"
"10090183","9","0","0","0","10090185","65","0","11","0","10090184","10001","0"
"10090184","9","0","0","0","10090186","64","0","6","0","10090185","0","0"
"10090185","9","0","0","0","10090188","63","0","2","0","10090186","1","0"
"10090188","9","0","0","0","10090189","61","0","2","0","10090187","1","0"
"10090186","9","0","0","0","10090187","62","0","3","0","10090188","2","0"
"10090187","9","0","0","0","10090190","60","10090191","7","0","10090189","10001","0"
"10090189","9","0","0","0","10090193","59","0","4","0","10090190","0","0"
"10090189","9","0","0","0","10090192","59","0","14","0","10090191","3","0"
"10090191","9","0","0","0","10090195","58","0","2","0","10090192","3","0"
"10090190","9","0","0","0","10090499","58","0","14","0","10090193","2","0"
"10090192","9","0","0","0","10090500","57","0","3","0","10090195","3","0"
"10090500","9","0","0","0","10090198","55","0","6","0","10090197","0","0"
"10090197","9","0","0","0","10090199","54","0","3","0","10090198","1","0"
"10090198","9","0","0","0","10090200","53","0","4","0","10090199","0","0"
"10090199","9","0","0","0","10090201","52","0","2","0","10090200","1","0"
"10090200","9","0","0","0","10090202","51","0","11","0","10090201","10001","0"
"10090201","9","0","0","0","10090203","50","10090204","7","0","10090202","10001","0"
"10090202","9","0","0","0","10090206","49","0","14","0","10090203","3","0"
"10090202","9","0","0","0","10090205","49","0","12","0","10090204","0","0"
"10090204","9","0","0","0","10090208","48","0","14","0","10090205","4","0"
"10090203","9","0","0","0","10090207","48","0","7","0","10090206","10003","0"
"10090206","9","0","0","0","10090209","47","0","4","0","10090207","0","0"
"10090205","9","0","0","0","10090209","47","0","2","0","10090208","1","0"
"10090207","9","0","0","10090208","10090210","46","0","6","0","10090209","0","0"
"10090209","9","0","0","0","10090211","45","0","12","0","10090210","0","0"
"10090210","9","0","0","0","10090212","44","0","3","0","10090211","2","0"
"10090211","9","0","0","0","10090501","43","0","4","0","10090212","0","0"
"10090543","9","0","0","0","10090387","19","0","3","0","10090242","3","0"
"10090387","9","0","0","0","10090245","17","0","14","0","10090244","2","0"
"10090244","9","0","0","0","10090246","16","0","2","0","10090245","1","0"
"10090245","9","0","0","0","10090247","15","0","7","0","10090246","10003","0"
"10090246","9","0","0","0","10090401","14","0","6","0","10090247","0","0"
"10090252","9","0","0","0","10090544","10","0","11","0","10090251","10001","0"
"10090400","9","0","0","0","10090251","11","0","7","0","10090252","10002","0"
"10090589","9","0","0","0","10090295","48","0","7","0","10090294","10001","0"
"10090294","9","0","0","0","10090296","47","0","2","0","10090295","2","0"
"10090295","9","0","0","0","10090297","46","0","11","0","10090296","10001","0"
"10090296","9","0","0","0","10090298","45","0","14","0","10090297","3","0"
"10090297","9","0","0","0","10090299","44","0","5","0","10090298","0","0"
"10090298","9","0","0","0","10090300","43","10090301","4","0","10090299","0","0"
"10090299","9","0","0","0","10090303","42","0","3","0","10090300","1","0"
"10090299","9","0","0","0","10090302","42","0","7","0","10090301","10001","0"
"10090301","9","0","0","0","10090305","41","0","14","0","10090302","2","0"
"10090300","9","0","0","0","10090304","41","0","6","0","10090303","0","0"
"10090303","9","0","0","0","10090306","40","0","2","0","10090304","3","0"
"10090302","9","0","0","0","10090308","40","0","4","0","10090305","0","0"
"10090304","9","0","0","0","10090307","39","0","14","0","10090306","2","0"
"10090306","9","0","0","0","10090310","38","0","2","0","10090307","3","0"
"10090305","9","0","0","0","10090309","39","0","7","0","10090308","10003","0"
"10090308","9","0","0","0","10090310","38","0","7","0","10090309","10002","0"
"10090307","9","0","0","10090309","10090311","37","0","6","0","10090310","0","0"
"10090310","9","0","0","0","10090312","36","0","11","0","10090311","10001","0"
"10090311","9","0","0","0","10090313","35","0","14","0","10090312","4","0"
"10090312","9","0","0","0","10090314","34","0","12","0","10090313","0","0"
"10090313","9","0","0","0","10090315","33","0","7","0","10090314","10001","0"
"10090314","9","0","0","0","10090385","32","0","2","0","10090315","2","0"
"10090385","9","0","0","0","10090391","30","0","15","0","10090317","1","0"
"10090390","9","0","0","0","10090324","27","10090321","2","0","10090320","1","0"
"10090320","9","0","0","0","10090322","28","0","3","0","10090321","3","0"
"10090321","9","0","0","0","10090323","27","0","14","0","10090322","3","0"
"10090322","9","0","0","0","10090325","26","0","7","0","10090323","10003","0"
"10090320","9","0","0","0","10090325","26","0","3","0","10090324","1","0"
"10090323","9","0","0","10090324","10090591","25","0","7","0","10090325","10001","0"
"10090624","9","0","0","0","10090367","74","0","4","0","10090366","0","0"
"10090366","9","0","0","0","10090368","73","0","6","0","10090367","0","0"
"10090367","9","0","0","0","10090369","72","0","3","0","10090368","2","0"
"10090368","9","0","0","0","10090002","71","0","2","0","10090369","2","0"
"10090021","9","0","0","10090024","10090027","58","0","7","0","10090380","10001","0"
"10090315","9","0","0","0","10090317","31","0","7","0","10090385","10001","0"
"10090242","9","0","0","0","10090244","18","0","7","0","10090387","10001","0"
"10090391","9","0","0","0","10090320","28","0","11","0","10090390","10001","0"
"10090317","9","0","0","0","10090390","29","0","14","0","10090391","3","0"
