ba55c8d7aa4b7a76bbbfaf29783e2d5547e7929ec181c05c04bf132a4b0539eb,5e4279129ee82c0b41d9d8df78b844901a966e0e49946f253fbe65a76614fae1,e0614c0f8c0e7ed392b27888dbf582e3c67b42b80f20d7ec1976728adee98070,319ee1f3eb98b4f52f67e656169aaafdc1edc63b1cbf9ccda4534d6bb8e9e322,d0d1cb03871606bfc1567f4f4cc124c4372e413a4ff67b697c09efb2bc2b7d77,b5991961f332a3e0dd72ba613a09227d348b64ac9c345b1abb97a2e0528c7135,998d64409a0aaa228d6df40b042c5ca9ff0e26129319064c2ad5cec730034153,456bb9707d71e34a9e607974ab17a6556320208683c3a92686a55397ace92342,ec6cf9963502d6b728fe64dfc3328ff0fd45a32c8eaae4998d97c41fefe0237a,262f38d5b84750be270f374288e946eee4b481bdd07faec723bf4d9a34dadf58,69abc8996b117108ac6a541d43437bb517423e1b03e93b1cc31119a997c90d73,f3493f09fad64fb0bf19eb8618712014a919e5212091aad4c30f567180380158,059e132e6984f01b477dc9e0b0bd6bd939236e21e3a3317b775c6a8341f43c55,83fbc21b4e2b5296db49d52d17c57d495e7ba5ba472844ced0f34f8de94cbd1d,204f961a84dc680adb76c8988b35c75622397fde9c41b3f54ba242275b2bb791,cef0ada10544ced4b0d8f3f9ea804069b90b69df8e4fb213bdf61ea6f5c8a8f2,b84ca150a8221f0d6e0c033a45b9556003357aa038145c6845edee43b28fda52,cf72691c2730923fc8d3f7a18f6de8bcfb5b54e69217bf9a218a43c56ff2506b,0e700f21af7bad41d49ea2f5b6cfbca576af8d5ee0f71cb3a3acac09a8f5a1ca,853287234afac3f131c338f1316bd121431e7ce5d19ac843d934522bda3a8958,8ebc51b08211f9064196352e508439dbe330222a7a7c858fa60c9b877d3369b4,1b36a5d17072d2a7594507796326b49ff7adab5c2e85e4bab335777c4867003f,c6d56f6c720cdf6571705d7d3260c9e6e7c6ab7073e4bbcaae0590b76ae9e0c4,32e21fc6f7c060f071e3ae8620a3e89cab634924dda44f51592ae8b80c2011f0,7f189f7eb3339f5dded0b3feb554d7c6f1e985bcf73d5a06a12842427f92ce10,d69bdff0bf284a60f106c38d785a0766457c0a9d4fbb5a74a766debdfd87cf49,e3ca51a7db78cf7d13e37ee11c8d58085155b8af2b4be48d6438551e18a66c3d,60857d56db45d5dea640af0dd9cf879901616a2c26bd31ae34908a612dad5391,d515b480de5af95e512b03934b3cafa729f155a32e85247368e1574823e99f9a,4ee0a1188c556c3ccb246876ba8fdfa532704f13ab4fd50ed5f12f67e5051251,fa890b70acc408394b0fc4996a7f8a9d11c3401caa92a18d474a257d287fb035,c8a878058b63bc70814b743ed2c92b93f3a5d7e329fa7ca7d6e87d7f14ead2e0,86475e7420c91e91f9a5125905d72e8c6671fd92ac565c6bf75b0dc09ba2cd03,9a3a51c6c3e4d3f5c3d4d155ce25020f767d7dad16bb434dc48c2164b0ffa853,f03efa0daa19e944121a13d870ca30abffae897579d2be201db37a6260088539,6918ad7c71070ceda294f65db4f082dddd99ecd836dddc56ee5d6f1227bb974e,98b2087c30c87c08c7971be89d13a70b72d8a4a65b89b9b269e6fc5f2757771e,25811e64818481aca35874f3a4a32fa6bcb509169061c77fab814f9f7b0f6264,6ee6cc96e8d39715ad1d99b072add77d4349a95ea322eca07c97113ab8bae9f3,e3d93e640e393689d623e06595926d8db762759bdcb6c35801e81e8176604643,006f4c46b9452ff038e2f2ba89184902e0a39b06585ed0a586501535eb12644c,c4b722bd02117eed16bd310f31575ec0bfd0e67cb65dd2537a0de35f8cfe19b1,d05ad6dc0cd4ab95255ab7bd349ccff92e1d15280e0efe5ac9bc08fb98c7441c,4452f339d5b2116459b7a2f8e90933225dcc464bb70658c845f8d4797b4a1cb3
"60","0","0","0","300000008","924202401","0","0","1","1000000000","50000","0","470","0","5000","0","0","0","1","0","0","1","312004","0","0","0","300","0","50000","黑曜飛龍","0","300","0","50000","0","0","0","0","0","130","0","0","0","300"
"60","0","10000","0","300000008","924202402","0","0","1","1800000","0","0","470","0","0","0","0","0","1","0","0","0","312004","0","0","0","0","0","0","黑曜飛龍A","0","0","10000","0","0","0","0","0","0","0","0","0","64000","0"
"60","0","2000","0","300000008","924202403","0","0","1","4200000","0","0","470","0","0","0","0","0","1","0","0","0","312004","0","0","0","0","0","0","黑曜飛龍B","0","0","2000","0","0","0","0","0","0","0","0","0","0","0"
"60","0","1000","0","300000008","924202404","0","0","1","3000000","0","0","470","0","0","0","0","0","1","0","0","0","312004","0","0","0","0","0","0","黑曜飛龍C","0","0","1000","0","0","0","0","0","0","0","0","0","0","0"
"100","0","0","0","300000009","924202405","0","0","1","1000000000","300","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","400","0","0","0","0","0","0","0","0","0","0"
"60","0","300","0","300000008","924203101","0","0","1","80000000","50000","0","100","0","50000","0","0","0","1","0","0","0","301002","0","0","0","0","0","50000","希德雷克","0","0","300","1","0","0","0","0","0","90","6000","0","12000","0"
"100","0","0","0","300000009","924203102","0","0","1","1000000000","100","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","100","0","0","0","0","0","0","0","0","0","0"
"60","0","500","0","300000008","924203201","0","0","1","150000000","50000","0","200","0","50000","0","0","0","1","0","0","0","301002","0","0","0","0","0","50000","希德雷克","0","0","500","1","0","0","0","0","0","90","12000","0","28000","0"
"100","0","0","0","300000009","924203202","0","0","1","1000000000","200","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","200","0","0","0","0","0","0","0","0","0","0"
"60","0","1200","0","300000008","924203301","0","0","1","300000000","50000","0","470","0","50000","0","0","0","1","0","0","0","301002","0","0","0","0","0","50000","希德雷克","0","0","3000","1","0","0","0","0","0","90","20000","0","60000","0"
"100","0","0","0","300000009","924203302","0","0","1","1000000000","350","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","300","0","0","0","0","0","0","0","0","0","0"
"60","0","1200","0","300000008","924203401","0","0","1","1000000000","50000","0","470","0","50000","0","0","0","1","0","0","0","301002","0","0","0","0","0","50000","希德雷克","0","0","3000","1","0","0","0","0","0","90","20000","0","60000","0"
"100","0","0","0","300000009","924203402","0","0","1","1000000000","350","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","300","0","0","0","0","0","0","0","0","0","0"
"42","0","684","0","200000001","925010101","0","0","1","5487808","3280","0","328","0","3280","0","0","0","0","0","0","3280","251500","0","0","0","0","0","3280","守門者","0","0","456","3280","0","0","0","0","0","0","21492","0","0","3280"
"42","0","821","0","200000001","925010102","0","0","1","6031619","3280","0","328","0","3280","0","0","0","0","0","0","3280","251000","0","0","0","0","0","3280","生者劍士","0","0","365","3280","0","0","0","0","0","0","0","0","9522","3280"
"42","0","805","18","200000001","925010103","0","0","32","4741865","328","1580","328","0","328","0","198","0","5","0","6","328","613801","0","0","0","0","0","328","依里（天使）的闇影","0","0","545","328","0","0","0","0","0","23","25618","1","0","328"
"42","0","205","0","200000001","925010104","0","0","1","5934648","3280","0","328","0","3280","0","0","0","0","0","0","3280","256000","0","0","0","0","0","3280","翼耳兔","0","0","137","3280","0","0","0","0","0","0","37466","0","0","3280"
"42","0","179","18","200000001","925010105","0","0","32","4412463","328","45","328","0","328","0","2393","0","6","0","0","328","607801","0","0","0","0","0","328","凱留（夏日）的闇影","0","0","152","328","0","0","0","0","0","34","47338","1","0","328"
"42","0","912","0","200000001","925010201","0","0","1","14956327","3280","0","328","0","3280","0","0","0","0","0","0","3280","251900","0","0","0","0","0","3280","擰扭相思樹","0","0","608","3280","0","0","0","0","0","0","0","0","10131","3280"
"42","0","1140","0","200000001","925010202","0","0","1","15250939","3280","0","328","0","3280","0","0","0","0","0","0","3280","251300","0","0","0","0","0","3280","叢林護衛","0","0","456","3280","0","0","0","0","0","0","0","0","10588","3280"
"42","0","456","0","200000001","925010203","0","0","1","16903254","3280","0","328","0","3280","0","0","0","0","0","0","3280","250600","0","0","0","0","0","3280","小狸貓","0","0","304","3280","0","0","0","0","0","0","5274","0","0","3280"
"42","0","1557","6","200000001","925010204","0","0","32","12861731","328","256","328","0","328","0","60","0","6","0","22","328","604503","0","0","0","0","0","328","空花的闇影","0","0","1083","328","0","0","876","0","0","23","0","1","21192","328"
"42","0","781","3","200000001","925010205","0","0","32","11084446","328","62","328","0","328","0","0","0","6","0","32","328","604801","0","0","0","0","0","328","美冬的闇影","0","0","888","328","0","0","858","0","0","28","0","1","39156","328"
"42","0","1812","0","200000001","925010301","0","0","1","16082234","3280","0","328","0","3280","0","0","0","0","0","0","3280","251100","0","0","0","0","0","3280","岩龜暴君","0","0","1208","3280","0","0","0","0","0","0","0","0","9248","3280"
"42","0","1812","0","200000001","925010302","0","0","1","17611260","3280","0","328","0","3280","0","0","0","0","0","0","3280","252900","0","0","0","0","0","3280","高等獸人","0","0","725","3280","0","0","0","0","0","0","0","0","9874","3280"
"45","0","1794","4","200000001","925010303","0","0","32","13515272","328","49","328","0","328","0","0","0","6","0","29","328","602901","0","0","0","0","0","328","望的闇影","0","0","2326","328","0","0","565","0","0","25","0","1","21443","328"
"42","0","1290","21","200000001","925010304","0","0","32","11466214","328","153","328","0","328","0","598","0","6","0","3","328","600601","0","0","0","0","0","328","茜里的闇影","0","0","1070","328","0","0","0","0","0","29","38792","1","0","328"
"42","0","606","30","200000001","925010305","0","0","32","9102962","328","146","328","0","328","0","1430","0","5","0","0","328","615701","0","0","0","0","0","328","霞（夏日）的闇影","0","0","430","328","0","0","0","0","0","18","40648","1","0","328"
"60","0","400","0","300000008","925011101","0","0","1","80000000","0","0","100","0","5000","0","0","0","1","0","0","0","309004","0","0","0","0","0","10000","沙陸樹懶","0","0","500","5000","0","0","0","0","0","110","10000","0","12000","0"
"100","0","0","0","300000009","925011102","0","0","1","1000000000","200","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","200","0","0","0","0","0","0","0","0","0","0"
"60","0","700","0","300000008","925011201","0","0","1","150000000","0","0","200","0","5000","0","0","0","1","0","0","0","309004","0","0","0","0","0","10000","沙陸樹懶","0","0","800","5000","0","0","0","0","0","110","18000","0","24000","0"
"100","0","0","0","300000009","925011202","0","0","1","1000000000","350","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","350","0","0","0","0","0","0","0","0","0","0"
"60","0","1100","0","300000008","925011301","0","0","1","300000000","0","0","450","0","5000","0","0","0","1","0","0","0","309004","0","0","0","0","0","10000","沙陸樹懶","0","0","1400","5000","0","0","0","0","0","110","30000","0","36000","0"
"100","0","0","0","300000009","925011302","0","0","1","1000000000","500","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","600","0","0","0","0","0","0","0","0","0","0"
"60","0","1100","0","300000008","925011401","0","0","1","1000000000","0","0","450","0","5000","0","0","0","1","0","0","0","309004","0","0","0","0","0","10000","沙陸樹懶","0","0","1400","5000","0","0","0","0","0","110","30000","0","36000","0"
"100","0","0","0","300000009","925011402","0","0","1","1000000000","500","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","600","0","0","0","0","0","0","0","0","0","0"
"60","0","0","0","300000008","925012101","0","0","1","80000000","1","0","100","0","5000","0","0","0","1","0","0","200","316603","0","0","0","0","0","5000","哥布林騎兵","0","0","0","5000","0","0","0","0","0","130","0","0","0","400"
"60","0","1200","0","300000008","925012102","0","0","1","500000","0","0","100","0","0","0","0","0","1","0","0","0","316603","0","0","0","0","0","0","哥布林騎兵Ａ","0","0","1200","0","0","0","0","0","0","0","1000","0","16000","0"
"60","0","200","0","300000008","925012103","0","0","1","2000000","0","0","100","0","0","0","0","0","1","0","0","0","316603","0","0","0","0","0","0","哥布林騎兵Ｂ","0","0","200","0","0","0","0","0","0","0","0","0","0","0"
"100","0","0","0","300000009","925012104","0","0","1","1000000000","250","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","250","0","0","0","0","0","0","0","0","0","0"
"60","0","0","0","300000008","925012201","0","0","1","150000000","1","0","200","0","5000","0","0","0","1","0","0","200","316603","0","0","0","0","0","5000","哥布林騎兵","0","0","0","5000","0","0","0","0","0","130","0","0","0","400"
"60","0","2600","0","300000008","925012202","0","0","1","1000000","0","0","200","0","0","0","0","0","1","0","0","0","316603","0","0","0","0","0","0","哥布林騎兵Ａ","0","0","2000","0","0","0","0","0","0","0","1000","0","30000","0"
"60","0","450","0","300000008","925012203","0","0","1","2800000","0","0","200","0","0","0","0","0","1","0","0","0","316603","0","0","0","0","0","0","哥布林騎兵Ｂ","0","0","400","0","0","0","0","0","0","0","0","0","0","0"
"100","0","0","0","300000009","925012204","0","0","1","1000000000","300","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","300","0","0","0","0","0","0","0","0","0","0"
"60","0","0","0","300000008","925012301","0","0","1","300000000","1","0","450","0","5000","0","0","0","1","0","0","200","316603","0","0","0","0","0","5000","哥布林騎兵","0","0","0","5000","0","0","0","0","0","130","0","0","0","400"
"60","0","5000","0","300000008","925012302","0","0","1","1200000","0","0","450","0","0","0","0","0","1","0","0","0","316603","0","0","0","0","0","0","哥布林騎兵Ａ","0","0","3000","0","0","0","0","0","0","0","1000","0","60000","0"
"60","0","800","0","300000008","925012303","0","0","1","4200000","0","0","450","0","0","0","0","0","1","0","0","0","316603","0","0","0","0","0","0","哥布林騎兵Ｂ","0","0","600","0","0","0","0","0","0","0","0","0","0","0"
"100","0","0","0","300000009","925012304","0","0","1","1000000000","400","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","400","0","0","0","0","0","0","0","0","0","0"
"60","0","0","0","300000008","925012401","0","0","1","1000000000","1","0","450","0","5000","0","0","0","1","0","0","200","316603","0","0","0","0","0","5000","哥布林騎兵","0","0","0","5000","0","0","0","0","0","130","0","0","0","400"
"60","0","5000","0","300000008","925012402","0","0","1","1200000","0","0","450","0","0","0","0","0","1","0","0","0","316603","0","0","0","0","0","0","哥布林騎兵Ａ","0","0","3000","0","0","0","0","0","0","0","1000","0","60000","0"
"60","0","800","0","300000008","925012403","0","0","1","4200000","0","0","450","0","0","0","0","0","1","0","0","0","316603","0","0","0","0","0","0","哥布林騎兵Ｂ","0","0","600","0","0","0","0","0","0","0","0","0","0","0"
"100","0","0","0","300000009","925012404","0","0","1","1000000000","400","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","400","0","0","0","0","0","0","0","0","0","0"
"60","0","600","0","300000008","925013101","0","0","1","80000000","0","0","100","0","1200","0","0","0","1","0","0","0","316101","0","0","0","0","0","750","雨靈","0","0","600","1000","0","0","0","0","0","70","18000","0","0","0"
"100","0","0","0","300000009","925013102","0","0","1","1000000000","200","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","200","0","0","0","0","0","0","0","0","0","0"
"60","0","1000","0","300000008","925013201","0","0","1","150000000","0","0","200","0","1200","0","0","0","1","0","0","0","316101","0","0","0","0","0","750","雨靈","0","0","1000","1000","0","0","0","0","0","70","30000","0","0","0"
"100","0","0","0","300000009","925013202","0","0","1","1000000000","350","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","350","0","0","0","0","0","0","0","0","0","0"
"60","0","1200","0","300000008","925013301","0","0","1","300000000","0","0","450","0","1200","0","0","0","1","0","0","0","316101","0","0","0","0","0","750","雨靈","0","0","1600","1000","0","0","0","0","0","70","44000","0","0","0"
"100","0","0","0","300000009","925013302","0","0","1","1000000000","500","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","550","0","0","0","0","0","0","0","0","0","0"
"60","0","1200","0","300000008","925013401","0","0","1","1000000000","0","0","450","0","1200","0","0","0","1","0","0","0","316101","0","0","0","0","0","750","雨靈","0","0","1600","1000","0","0","0","0","0","70","44000","0","0","0"
"100","0","0","0","300000009","925013402","0","0","1","1000000000","500","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","550","0","0","0","0","0","0","0","0","0","0"
