bedd33d020edc6a938c5e43b6840f97942a26b853953815216fc071c9368cf49,27432d89eacaca3c07e0e11c825d4d593c3a09c511ad318eeb21686c18001a65,7ddd771660ef17a0ae5a3c53185e162564b16649db4ae913b0f66294c34fe46e,2e13fc2f2512a755af4520311eee48536b499d6718eb2cd6fc61d9317cbc638b,ad0c034582e4f40e9b2872f8da778c4a94ecba5de12589561928a625ae696a1d,d576ec07713796225a8fbf433848132fce20b2772625889260e0fea9dd343688,5d06469494fec4e3a48b14faa5b920aad508b56f1c136316f1ece290db874e9d,931ed35b0c730009b18729195933af4d46a905c30fa8de11e9eabe0da3d2a72d,e4e07e99ec8a67207329a3d58b6b5fbf77160305445e17cfe8359cf8502bb0bb,5d2dca8b5436f43c046e863d75e6909911120b50b63d8475960660446d7f04e0,1b569d71002f679d858a09d1640cdd7a1f7fc5b230297620175e5c4218b05861,167b1b915610b91ec5aa9601d660ee37552a296f076fe686021c9af5c820b13a,8cf64cf5ca60823da43428994a880384d7a66a4f0ecc424df4bfcfe52db907fc,79cded6f4d3f74fdc70700a101646658c0e0e69047c6eb3cce28541d5f6af098
"10072102","6004","0","2021/12/20 15:59:59","71072015","2021/12/02 16:00:00","0","9003","10072115","1","71072015","601","10072","完成活動冒險1-15（NORMAL）"
"10072103","6005","0","2021/12/20 15:59:59","71072016","2021/12/02 16:00:00","0","9003","10072201","1","71072016","601","10072","完成活動冒險1-1（HARD）"
"10072103","6005","0","2021/12/20 15:59:59","71072017","2021/12/02 16:00:00","0","9003","10072202","1","71072017","601","10072","完成活動冒險1-2（HARD）"
"10072103","6005","0","2021/12/20 15:59:59","71072018","2021/12/02 16:00:00","0","9003","10072203","1","71072018","601","10072","完成活動冒險1-3（HARD）"
"10072103","6005","0","2021/12/20 15:59:59","71072019","2021/12/02 16:00:00","0","9003","10072204","1","71072019","601","10072","完成活動冒險1-4（HARD）"
"10072103","6005","0","2021/12/20 15:59:59","71072020","2021/12/02 16:00:00","0","9003","10072205","1","71072020","601","10072","完成活動冒險1-5（HARD）"
"10072104","6002","0","2021/12/20 15:59:59","71072021","2021/12/02 16:00:00","0","9006","0","1","71072021","601","10072","將討伐證交換的獎賞一覽重置1次"
"10072104","6002","0","2021/12/20 15:59:59","71072022","2021/12/02 16:00:00","0","9006","0","2","71072022","601","10072","將討伐證交換的獎賞一覽重置2次"
"10072104","6002","0","2021/12/20 15:59:59","71072023","2021/12/02 16:00:00","0","9006","0","3","71072023","601","10072","將討伐證交換的獎賞一覽重置3次"
"10072104","6002","0","2021/12/20 15:59:59","71072024","2021/12/02 16:00:00","0","9006","0","4","71072024","601","10072","將討伐證交換的獎賞一覽重置4次"
"10072104","6002","0","2021/12/20 15:59:59","71072025","2021/12/02 16:00:00","0","9006","0","5","71072025","601","10072","將討伐證交換的獎勵清單重置5次"
"10072105","6008","0","2021/12/20 15:59:59","71072026","2021/12/02 16:00:00","0","9011","0","5","71072026","601","10072","打倒5隻女王歌唱水母（全難易度共通）"
"10072105","6008","0","2021/12/20 15:59:59","71072027","2021/12/02 16:00:00","0","9011","0","10","71072027","601","10072","打倒10隻女王歌唱水母（全難易度共通）"
"10072105","6008","0","2021/12/20 15:59:59","71072028","2021/12/02 16:00:00","0","9011","0","15","71072028","601","10072","打倒15隻女王歌唱水母（全難易度共通）"
"10072105","6008","0","2021/12/20 15:59:59","71072029","2021/12/02 16:00:00","0","9011","0","20","71072029","601","10072","打倒20隻女王歌唱水母（全難易度共通）"
"10072105","6008","0","2021/12/20 15:59:59","71072030","2021/12/02 16:00:00","0","9011","0","25","71072030","601","10072","打倒25隻女王歌唱水母（全難易度共通）"
"10072105","6008","0","2021/12/20 15:59:59","71072031","2021/12/02 16:00:00","0","9011","0","30","71072031","601","10072","打倒30隻女王歌唱水母（全難易度共通）"
"10072106","6006","0","2021/12/20 15:59:59","71072032","2021/12/02 16:00:00","0","9019","1007201","1","71072032","601","10072","打倒1隻女王歌唱水母（NORMAL限定）"
"10072107","6010","0","2021/12/20 15:59:59","71072033","2021/12/02 16:00:00","0","9019","1007203","1","71072033","601","10072","打倒1隻女王歌唱水母（VERY HARD限定）"
"10073102","6004","0","2021/12/26 15:59:59","71073001","2021/12/17 16:00:00","0","9003","10073101","1","71073001","601","10073","完成活動任務1-1 (NORMAL)"
"10073102","6004","0","2021/12/26 15:59:59","71073002","2021/12/17 16:00:00","0","9003","10073102","1","71073002","601","10073","完成活動任務1-2 (NORMAL)"
"10073102","6004","0","2021/12/26 15:59:59","71073003","2021/12/17 16:00:00","0","9003","10073103","1","71073003","601","10073","完成活動任務1-3 (NORMAL)"
"10073102","6004","0","2021/12/26 15:59:59","71073004","2021/12/17 16:00:00","0","9003","10073104","1","71073004","601","10073","完成活動任務1-4 (NORMAL)"
"10073102","6004","0","2021/12/26 15:59:59","71073005","2021/12/17 16:00:00","0","9003","10073105","1","71073005","601","10073","完成活動任務1-5 (NORMAL)"
"10073102","6004","0","2021/12/26 15:59:59","71073006","2021/12/17 16:00:00","0","9003","10073106","1","71073006","601","10073","完成活動任務1-6 (NORMAL)"
"10073102","6004","0","2021/12/26 15:59:59","71073007","2021/12/17 16:00:00","0","9003","10073107","1","71073007","601","10073","完成活動任務1-7 (NORMAL)"
"10073102","6004","0","2021/12/26 15:59:59","71073008","2021/12/17 16:00:00","0","9003","10073108","1","71073008","601","10073","完成活動任務1-8 (NORMAL)"
"10073102","6004","0","2021/12/26 15:59:59","71073009","2021/12/17 16:00:00","0","9003","10073109","1","71073009","601","10073","完成活動任務1-9 (NORMAL)"
"10073102","6004","0","2021/12/26 15:59:59","71073010","2021/12/17 16:00:00","0","9003","10073110","1","71073010","601","10073","完成活動任務1-10 (NORMAL)"
"10073102","6004","0","2021/12/26 15:59:59","71073011","2021/12/17 16:00:00","0","9003","10073111","1","71073011","601","10073","完成活動任務1-11 (NORMAL)"
"10073102","6004","0","2021/12/26 15:59:59","71073012","2021/12/17 16:00:00","0","9003","10073112","1","71073012","601","10073","完成活動任務1-12 (NORMAL)"
"10073102","6004","0","2021/12/26 15:59:59","71073013","2021/12/17 16:00:00","0","9003","10073113","1","71073013","601","10073","完成活動任務1-13 (NORMAL)"
"10073102","6004","0","2021/12/26 15:59:59","71073014","2021/12/17 16:00:00","0","9003","10073114","1","71073014","601","10073","完成活動任務1-14 (NORMAL)"
"10073102","6004","0","2021/12/26 15:59:59","71073015","2021/12/17 16:00:00","0","9003","10073115","1","71073015","601","10073","完成活動任務1-15 (NORMAL)"
"10073103","6005","0","2021/12/26 15:59:59","71073016","2021/12/17 16:00:00","0","9003","10073201","1","71073016","601","10073","完成活動任務1-1 (HARD)"
"10073103","6005","0","2021/12/26 15:59:59","71073017","2021/12/17 16:00:00","0","9003","10073202","1","71073017","601","10073","完成活動任務1-2 (HARD)"
"10073103","6005","0","2021/12/26 15:59:59","71073018","2021/12/17 16:00:00","0","9003","10073203","1","71073018","601","10073","完成活動任務1-3 (HARD)"
"10073103","6005","0","2021/12/26 15:59:59","71073019","2021/12/17 16:00:00","0","9003","10073204","1","71073019","601","10073","完成活動任務1-4 (HARD)"
"10073103","6005","0","2021/12/26 15:59:59","71073020","2021/12/17 16:00:00","0","9003","10073205","1","71073020","601","10073","完成活動任務1-5 (HARD)"
"10073104","6002","0","2021/12/26 15:59:59","71073021","2021/12/17 16:00:00","0","9006","0","1","71073021","601","10073","將討伐證交換的獎賞一覽重置1次"
"10073104","6002","0","2021/12/26 15:59:59","71073022","2021/12/17 16:00:00","0","9006","0","2","71073022","601","10073","將討伐證交換的獎賞一覽重置2次"
"10073104","6002","0","2021/12/26 15:59:59","71073023","2021/12/17 16:00:00","0","9006","0","3","71073023","601","10073","將討伐證交換的獎賞一覽重置3次"
"10073104","6002","0","2021/12/26 15:59:59","71073024","2021/12/17 16:00:00","0","9006","0","4","71073024","601","10073","將討伐證交換的獎賞一覽重置4次"
"10073105","6008","0","2021/12/26 15:59:59","71073025","2021/12/17 16:00:00","0","9011","0","5","71073025","601","10073","打倒 5 隻海岸暴君‧鮫吉（全難易度共通）"
"10073105","6008","0","2021/12/26 15:59:59","71073026","2021/12/17 16:00:00","0","9011","0","10","71073026","601","10073","打倒 10 隻海岸暴君‧鮫吉（全難易度共通）"
"10073105","6008","0","2021/12/26 15:59:59","71073027","2021/12/17 16:00:00","0","9011","0","15","71073027","601","10073","打倒 15 隻海岸暴君‧鮫吉（全難易度共通）"
"10073105","6008","0","2021/12/26 15:59:59","71073028","2021/12/17 16:00:00","0","9011","0","20","71073028","601","10073","打倒 20 隻海岸暴君‧鮫吉（全難易度共通）"
"10073105","6008","0","2021/12/26 15:59:59","71073029","2021/12/17 16:00:00","0","9011","0","25","71073029","601","10073","打倒 25 隻海岸暴君‧鮫吉（全難易度共通）"
"10073105","6008","0","2021/12/26 15:59:59","71073030","2021/12/17 16:00:00","0","9011","0","30","71073030","601","10073","打倒 30 隻海岸暴君‧鮫吉（全難易度共通）"
"10073106","6006","0","2021/12/26 15:59:59","71073031","2021/12/17 16:00:00","0","9001","610073101","1","71073031","601","10073","打倒 1 隻海岸暴君‧鮫吉（NORMAL限定）"
"10073106","6010","0","2021/12/26 15:59:59","71073032","2021/12/17 16:00:00","0","9001","610073301","1","71073032","601","10073","打倒 1 隻海岸暴君‧鮫吉（VERY HARD限定）"
"10074102","6004","0","2022/01/21 15:59:59","71074001","2022/01/03 16:00:00","0","9003","10074101","1","71074001","601","10074","完成活動任務1-1 (NORMAL)"
"10074102","6004","0","2022/01/21 15:59:59","71074002","2022/01/03 16:00:00","0","9003","10074102","1","71074002","601","10074","完成活動任務1-2 (NORMAL)"
"10074102","6004","0","2022/01/21 15:59:59","71074003","2022/01/03 16:00:00","0","9003","10074103","1","71074003","601","10074","完成活動任務1-3 (NORMAL)"
"10074102","6004","0","2022/01/21 15:59:59","71074004","2022/01/03 16:00:00","0","9003","10074104","1","71074004","601","10074","完成活動任務1-4 (NORMAL)"
"10074102","6004","0","2022/01/21 15:59:59","71074005","2022/01/03 16:00:00","0","9003","10074105","1","71074005","601","10074","完成活動任務1-5 (NORMAL)"
"10074102","6004","0","2022/01/21 15:59:59","71074006","2022/01/03 16:00:00","0","9003","10074106","1","71074006","601","10074","完成活動任務1-6 (NORMAL)"
"10074102","6004","0","2022/01/21 15:59:59","71074007","2022/01/03 16:00:00","0","9003","10074107","1","71074007","601","10074","完成活動任務1-7 (NORMAL)"
"10074102","6004","0","2022/01/21 15:59:59","71074008","2022/01/03 16:00:00","0","9003","10074108","1","71074008","601","10074","完成活動任務1-8 (NORMAL)"
"10074102","6004","0","2022/01/21 15:59:59","71074009","2022/01/03 16:00:00","0","9003","10074109","1","71074009","601","10074","完成活動任務1-9 (NORMAL)"
"10074102","6004","0","2022/01/21 15:59:59","71074010","2022/01/03 16:00:00","0","9003","10074110","1","71074010","601","10074","完成活動任務1-10 (NORMAL)"
"10074102","6004","0","2022/01/21 15:59:59","71074011","2022/01/03 16:00:00","0","9003","10074111","1","71074011","601","10074","完成活動任務1-11 (NORMAL)"
"10074102","6004","0","2022/01/21 15:59:59","71074012","2022/01/03 16:00:00","0","9003","10074112","1","71074012","601","10074","完成活動任務1-12 (NORMAL)"
"10074102","6004","0","2022/01/21 15:59:59","71074013","2022/01/03 16:00:00","0","9003","10074113","1","71074013","601","10074","完成活動任務1-13 (NORMAL)"
"10074102","6004","0","2022/01/21 15:59:59","71074014","2022/01/03 16:00:00","0","9003","10074114","1","71074014","601","10074","完成活動任務1-14 (NORMAL)"
"10074102","6004","0","2022/01/21 15:59:59","71074015","2022/01/03 16:00:00","0","9003","10074115","1","71074015","601","10074","完成活動任務1-15 (NORMAL)"
"10074103","6005","0","2022/01/21 15:59:59","71074016","2022/01/03 16:00:00","0","9003","10074201","1","71074016","601","10074","完成活動任務1-1 (HARD)"
"10074103","6005","0","2022/01/21 15:59:59","71074017","2022/01/03 16:00:00","0","9003","10074202","1","71074017","601","10074","完成活動任務1-2 (HARD)"
"10074103","6005","0","2022/01/21 15:59:59","71074018","2022/01/03 16:00:00","0","9003","10074203","1","71074018","601","10074","完成活動任務1-3 (HARD)"
"10074103","6005","0","2022/01/21 15:59:59","71074019","2022/01/03 16:00:00","0","9003","10074204","1","71074019","601","10074","完成活動任務1-4 (HARD)"
"10074103","6005","0","2022/01/21 15:59:59","71074020","2022/01/03 16:00:00","0","9003","10074205","1","71074020","601","10074","完成活動任務1-5 (HARD)"
"10074104","6002","0","2022/01/21 15:59:59","71074021","2022/01/03 16:00:00","0","9006","0","1","71074021","601","10074","將討伐證交換的獎賞一覽重置1次"
"10074104","6002","0","2022/01/21 15:59:59","71074022","2022/01/03 16:00:00","0","9006","0","2","71074022","601","10074","將討伐證交換的獎賞一覽重置2次"
"10074104","6002","0","2022/01/21 15:59:59","71074023","2022/01/03 16:00:00","0","9006","0","3","71074023","601","10074","將討伐證交換的獎賞一覽重置3次"
"10074104","6002","0","2022/01/21 15:59:59","71074024","2022/01/03 16:00:00","0","9006","0","4","71074024","601","10074","將討伐證交換的獎賞一覽重置4次"
"10074104","6002","0","2022/01/21 15:59:59","71074025","2022/01/03 16:00:00","0","9006","0","5","71074025","601","10074","將討伐證交換的獎勵清單重置5次"
"10074105","6008","0","2022/01/21 15:59:59","71074026","2022/01/03 16:00:00","0","9011","0","5","71074026","601","10074","打倒5隻基古魯博士 （全難易度共通）"
"10074105","6008","0","2022/01/21 15:59:59","71074027","2022/01/03 16:00:00","0","9011","0","10","71074027","601","10074","打倒10隻基古魯博士 （全難易度共通）"
"10074105","6008","0","2022/01/21 15:59:59","71074028","2022/01/03 16:00:00","0","9011","0","15","71074028","601","10074","打倒15隻基古魯博士 （全難易度共通）"
"10074105","6008","0","2022/01/21 15:59:59","71074029","2022/01/03 16:00:00","0","9011","0","20","71074029","601","10074","打倒20隻基古魯博士 （全難易度共通）"
"10074105","6008","0","2022/01/21 15:59:59","71074030","2022/01/03 16:00:00","0","9011","0","25","71074030","601","10074","打倒25隻基古魯博士 （全難易度共通）"
"10074105","6008","0","2022/01/21 15:59:59","71074031","2022/01/03 16:00:00","0","9011","0","30","71074031","601","10074","打倒30隻基古魯博士 （全難易度共通）"
"10074107","6010","0","2022/01/21 15:59:59","71074032","2022/01/03 16:00:00","0","9001","610074301","1","71074032","601","10074","打倒1隻基古魯博士 （VERY HARD限定）"
"10075102","6004","0","2022/01/28 15:59:59","71075001","2022/01/19 16:00:00","0","9003","10075101","1","71075001","601","10075","完成活動任務1-1 (NORMAL)"
"10075102","6004","0","2022/01/28 15:59:59","71075002","2022/01/19 16:00:00","0","9003","10075102","1","71075002","601","10075","完成活動任務1-2 (NORMAL)"
"10075102","6004","0","2022/01/28 15:59:59","71075003","2022/01/19 16:00:00","0","9003","10075103","1","71075003","601","10075","完成活動任務1-3 (NORMAL)"
"10075102","6004","0","2022/01/28 15:59:59","71075004","2022/01/19 16:00:00","0","9003","10075104","1","71075004","601","10075","完成活動任務1-4 (NORMAL)"
"10075102","6004","0","2022/01/28 15:59:59","71075005","2022/01/19 16:00:00","0","9003","10075105","1","71075005","601","10075","完成活動任務1-5 (NORMAL)"
"10075102","6004","0","2022/01/28 15:59:59","71075006","2022/01/19 16:00:00","0","9003","10075106","1","71075006","601","10075","完成活動任務1-6 (NORMAL)"
"10075102","6004","0","2022/01/28 15:59:59","71075007","2022/01/19 16:00:00","0","9003","10075107","1","71075007","601","10075","完成活動任務1-7 (NORMAL)"
"10075102","6004","0","2022/01/28 15:59:59","71075008","2022/01/19 16:00:00","0","9003","10075108","1","71075008","601","10075","完成活動任務1-8 (NORMAL)"
"10075102","6004","0","2022/01/28 15:59:59","71075009","2022/01/19 16:00:00","0","9003","10075109","1","71075009","601","10075","完成活動任務1-9 (NORMAL)"
"10075102","6004","0","2022/01/28 15:59:59","71075010","2022/01/19 16:00:00","0","9003","10075110","1","71075010","601","10075","完成活動任務1-10 (NORMAL)"
"10075102","6004","0","2022/01/28 15:59:59","71075011","2022/01/19 16:00:00","0","9003","10075111","1","71075011","601","10075","完成活動任務1-11 (NORMAL)"
"10075102","6004","0","2022/01/28 15:59:59","71075012","2022/01/19 16:00:00","0","9003","10075112","1","71075012","601","10075","完成活動任務1-12 (NORMAL)"
"10075102","6004","0","2022/01/28 15:59:59","71075013","2022/01/19 16:00:00","0","9003","10075113","1","71075013","601","10075","完成活動任務1-13 (NORMAL)"
"10075102","6004","0","2022/01/28 15:59:59","71075014","2022/01/19 16:00:00","0","9003","10075114","1","71075014","601","10075","完成活動任務1-14 (NORMAL)"
"10075102","6004","0","2022/01/28 15:59:59","71075015","2022/01/19 16:00:00","0","9003","10075115","1","71075015","601","10075","完成活動任務1-15 (NORMAL)"
"10075103","6005","0","2022/01/28 15:59:59","71075016","2022/01/19 16:00:00","0","9003","10075201","1","71075016","601","10075","完成活動任務1-1 (HARD)"
"10075103","6005","0","2022/01/28 15:59:59","71075017","2022/01/19 16:00:00","0","9003","10075202","1","71075017","601","10075","完成活動任務1-2 (HARD)"
"10075103","6005","0","2022/01/28 15:59:59","71075018","2022/01/19 16:00:00","0","9003","10075203","1","71075018","601","10075","完成活動任務1-3 (HARD)"
"10075103","6005","0","2022/01/28 15:59:59","71075019","2022/01/19 16:00:00","0","9003","10075204","1","71075019","601","10075","完成活動任務1-4 (HARD)"
"10075103","6005","0","2022/01/28 15:59:59","71075020","2022/01/19 16:00:00","0","9003","10075205","1","71075020","601","10075","完成活動任務1-5 (HARD)"
