2ce23c2f17caf0b7235e9ebd1e01d183d30507519e81bf04a53ebcbde2e09186,e9e0243b23d811a66530371dbd74cc948e16f7febc9f093c585e614328b5afd0,8ded5a9a6ebe61f4bff68c5bdbed69d6980fafbcf146f4e5933f2bcb53e678a3,c2877da28679461eebdbafc2cab11690b45d85e35cdeb6f01e6cd53fbe6354d3,1bd8abb8a9058ad209dd601d049a38d487675d766a87792c30fee5dfa246c5b9,178b293f44f642d63794356859a073e691c7fa7be6f0541527fd570c0946c359,fce3cfb5c72d3aa44d3f15b80f6a1204db98308efde3c075773b6aa2cde329ce,bae3f1e7238f36133a5646f8b7ada138655f27d2dfed004b5ace51d2b14d21fa,20061f7caad2d2c9c07884a6e28d6aef8738b8bc7256a145fed06cf5175db51a,9b24a5918a3f6fb2b534b42939daad8bd49887276647abaf7c42cd671c2afea5,d64a445678b2024399e6f5e3e037ce9e3f2aba3ec2722a4cfb9cf5b95ee31582,70d44fb183b2a628355cbf3decc119ac7904517d1a21a0de92e80b914929fe5b
"10100020","7","123101","0","5100448","2023/01/02 16:00:00","10100","1003","5100003","0","2023/01/16 15:59:59","1"
"10100021","10","123201","0","5100449","2023/01/02 16:00:00","10100","1003","5100003","0","2023/01/16 15:59:59","1"
"10100022","13","123101","0","5100450","2023/01/02 16:00:00","10100","1003","5100003","0","2023/01/16 15:59:59","1"
"10100023","15","123101","0","5100431","2023/01/02 16:00:00","10100","1003","5100001","0","2023/01/16 15:59:59","1"
"10100024","15","123101","0","5100451","2023/01/02 16:00:00","10100","1003","5100003","0","2023/01/16 15:59:59","1"
"10101001","1010103","105101","0","5074402","2023/01/19 16:00:00","10101","1002","0","1","2023/01/26 15:59:59","0"
"10101002","10","105101","0","5074403","2023/01/19 16:00:00","10101","1001","0","0","2023/01/26 15:59:59","0"
"10101003","20","100801","0","5074404","2023/01/19 16:00:00","10101","1001","0","0","2023/01/26 15:59:59","0"
"10101004","30","105101","0","5074405","2023/01/19 16:00:00","10101","1001","0","0","2023/01/26 15:59:59","0"
"10101005","2","105101","0","5074406","2023/01/19 16:00:00","10101","1003","0","0","2023/01/26 15:59:59","0"
"10101007","4","105101","0","5074408","2023/01/19 16:00:00","10101","1003","0","0","2023/01/26 15:59:59","0"
"10101009","6","105101","0","5074410","2023/01/19 16:00:00","10101","1003","0","0","2023/01/26 15:59:59","0"
"10101010","8","105101","0","5074411","2023/01/19 16:00:00","10101","1003","0","0","2023/01/26 15:59:59","0"
"10101011","1010103","117501","0","5074422","2023/01/19 16:00:00","10101","1002","5074001","1","2023/01/26 15:59:59","1"
"10101012","10","117501","0","5074423","2023/01/19 16:00:00","10101","1001","5074001","0","2023/01/26 15:59:59","1"
"10101013","20","100801","0","5074424","2023/01/19 16:00:00","10101","1001","5074001","0","2023/01/26 15:59:59","1"
"10101014","30","117501","0","5074425","2023/01/19 16:00:00","10101","1001","5074001","0","2023/01/26 15:59:59","1"
"10101015","2","117501","0","5074426","2023/01/19 16:00:00","10101","1003","5074001","0","2023/01/26 15:59:59","1"
"10101016","3","100801","0","5074427","2023/01/19 16:00:00","10101","1003","5074002","0","2023/01/26 15:59:59","1"
"10101017","4","117501","0","5074428","2023/01/19 16:00:00","10101","1003","5074001","0","2023/01/26 15:59:59","1"
"10101018","5","100801","0","5074429","2023/01/19 16:00:00","10101","1003","5074002","0","2023/01/26 15:59:59","1"
"10101019","6","117501","0","5074430","2023/01/19 16:00:00","10101","1003","5074001","0","2023/01/26 15:59:59","1"
"10101020","8","117501","0","5074431","2023/01/19 16:00:00","10101","1003","5074001","0","2023/01/26 15:59:59","1"
"10101021","1010103","117501","0","5074442","2023/01/19 16:00:00","10101","1002","5074003","1","2023/01/26 15:59:59","1"
"10101022","20","117601","0","5074444","2023/01/19 16:00:00","10101","1001","5074003","0","2023/01/26 15:59:59","1"
"10101023","3","117601","0","5074447","2023/01/19 16:00:00","10101","1003","5074003","0","2023/01/26 15:59:59","1"
"10101024","5","117601","0","5074449","2023/01/19 16:00:00","10101","1003","5074003","0","2023/01/26 15:59:59","1"
"10101025","8","117501","0","5074451","2023/01/19 16:00:00","10101","1003","5074003","0","2023/01/26 15:59:59","1"
"10102001","123501","102601","0","5102401","2023/02/01 16:00:00","10102","1004","0","0","2023/02/15 15:59:59","0"
"10102002","123501","123501","0","5102421","2023/02/01 16:00:00","10102","1004","5102002","0","2023/02/15 15:59:59","1"
"10102003","1010203","103701","0","5102402","2023/02/01 16:00:00","10102","1002","0","1","2023/02/15 15:59:59","0"
"10102004","1010203","123601","0","5102422","2023/02/01 16:00:00","10102","1002","5102002","1","2023/02/15 15:59:59","1"
"10102005","10","102601","0","5102403","2023/02/01 16:00:00","10102","1001","0","0","2023/02/15 15:59:59","0"
"10102006","10","123501","0","5102423","2023/02/01 16:00:00","10102","1001","5102002","0","2023/02/15 15:59:59","1"
"10102007","20","101301","0","5102404","2023/02/01 16:00:00","10102","1001","0","0","2023/02/15 15:59:59","0"
"10102008","20","123701","0","5102424","2023/02/01 16:00:00","10102","1001","5102002","0","2023/02/15 15:59:59","1"
"10102009","30","103701","0","5102405","2023/02/01 16:00:00","10102","1001","0","0","2023/02/15 15:59:59","0"
"10102010","30","123601","0","5102425","2023/02/01 16:00:00","10102","1001","5102002","0","2023/02/15 15:59:59","1"
"10102011","2","103701","0","5102406","2023/02/01 16:00:00","10102","1003","0","0","2023/02/15 15:59:59","0"
"10102012","2","123601","0","5102426","2023/02/01 16:00:00","10102","1003","5102002","0","2023/02/15 15:59:59","1"
"10102013","4","123601","0","5102407","2023/02/01 16:00:00","10102","1003","5102002","0","2023/02/15 15:59:59","1"
"10102014","7","123501","0","5102408","2023/02/01 16:00:00","10102","1003","5102002","0","2023/02/15 15:59:59","1"
"10102015","10","123701","0","5102409","2023/02/01 16:00:00","10102","1003","5102002","0","2023/02/15 15:59:59","1"
"10102016","13","123501","0","5102410","2023/02/01 16:00:00","10102","1003","5102002","0","2023/02/15 15:59:59","1"
"10102017","15","123601","0","5102411","2023/02/01 16:00:00","10102","1003","5102002","0","2023/02/15 15:59:59","1"
"10103001","117801","117801","0","5076401","2023/02/17 16:00:00","10103","1004","0","0","2023/02/24 15:59:59","0"
"10103002","1010303","101701","0","5076402","2023/02/17 16:00:00","10103","1002","0","1","2023/02/24 15:59:59","0"
"10103003","10","103001","0","5076403","2023/02/17 16:00:00","10103","1001","0","0","2023/02/24 15:59:59","0"
"10103004","20","101601","0","5076404","2023/02/17 16:00:00","10103","1001","0","0","2023/02/24 15:59:59","0"
"10103005","30","101701","0","5076405","2023/02/17 16:00:00","10103","1001","0","0","2023/02/24 15:59:59","0"
"10103006","2","101701","0","5076406","2023/02/17 16:00:00","10103","1003","0","0","2023/02/24 15:59:59","0"
"10103007","3","103001","0","5076407","2023/02/17 16:00:00","10103","1003","0","0","2023/02/24 15:59:59","0"
"10103008","4","101701","0","5076408","2023/02/17 16:00:00","10103","1003","0","0","2023/02/24 15:59:59","0"
"10103010","6","101701","0","5076410","2023/02/17 16:00:00","10103","1003","0","0","2023/02/24 15:59:59","0"
"10103011","8","101701","0","5076411","2023/02/17 16:00:00","10103","1003","0","0","2023/02/24 15:59:59","0"
"10103012","1010303","117701","0","5076422","2023/02/17 16:00:00","10103","1002","5076002","1","2023/02/24 15:59:59","1"
"10103013","10","117801","0","5076423","2023/02/17 16:00:00","10103","1001","5076002","0","2023/02/24 15:59:59","1"
"10103014","20","117901","0","5076424","2023/02/17 16:00:00","10103","1001","5076002","0","2023/02/24 15:59:59","1"
"10103015","30","117701","0","5076425","2023/02/17 16:00:00","10103","1001","5076002","0","2023/02/24 15:59:59","1"
"10103016","2","117701","0","5076426","2023/02/17 16:00:00","10103","1003","5076002","0","2023/02/24 15:59:59","1"
"10103017","3","117801","0","5076427","2023/02/17 16:00:00","10103","1003","5076002","0","2023/02/24 15:59:59","1"
"10103018","4","117701","0","5076428","2023/02/17 16:00:00","10103","1003","5076002","0","2023/02/24 15:59:59","1"
"10103019","5","117901","0","5076429","2023/02/17 16:00:00","10103","1003","5076002","0","2023/02/24 15:59:59","1"
"10103020","6","117701","0","5076430","2023/02/17 16:00:00","10103","1003","5076002","0","2023/02/24 15:59:59","1"
"10103021","8","117701","0","5076431","2023/02/17 16:00:00","10103","1003","5076002","0","2023/02/24 15:59:59","1"
"10103022","1010303","117701","0","5076442","2023/02/17 16:00:00","10103","1002","5076005","1","2023/02/24 15:59:59","1"
"10103023","10","117801","0","5076443","2023/02/17 16:00:00","10103","1001","5076005","0","2023/02/24 15:59:59","1"
"10103024","20","117901","0","5076444","2023/02/17 16:00:00","10103","1001","5076005","0","2023/02/24 15:59:59","1"
"10103025","30","117701","0","5076445","2023/02/17 16:00:00","10103","1001","5076005","0","2023/02/24 15:59:59","1"
"10103026","2","117701","0","5076446","2023/02/17 16:00:00","10103","1003","5076005","0","2023/02/24 15:59:59","1"
"10103027","3","117801","0","5076447","2023/02/17 16:00:00","10103","1003","5076005","0","2023/02/24 15:59:59","1"
"10103028","4","117701","0","5076448","2023/02/17 16:00:00","10103","1003","5076005","0","2023/02/24 15:59:59","1"
"10103029","5","117901","0","5076449","2023/02/17 16:00:00","10103","1003","5076005","0","2023/02/24 15:59:59","1"
"10103030","6","117701","0","5076450","2023/02/17 16:00:00","10103","1003","5076005","0","2023/02/24 15:59:59","1"
"10103031","8","117701","0","5076451","2023/02/17 16:00:00","10103","1003","5076005","0","2023/02/24 15:59:59","1"
"10104001","1010403","107101","0","5104402","2023/03/01 16:00:00","10104","1002","0","1","2023/03/15 15:59:59","0"
"10104002","1010403","107101","0","5104422","2023/03/01 16:00:00","10104","1002","5104003","1","2023/03/15 15:59:59","1"
"10104003","1010403","123801","0","5104442","2023/03/01 16:00:00","10104","1002","5104006","1","2023/03/15 15:59:59","1"
"10104004","2","100501","0","5104406","2023/03/01 16:00:00","10104","1003","0","0","2023/03/15 15:59:59","0"
"10104005","2","100501","0","5104426","2023/03/01 16:00:00","10104","1003","5104003","0","2023/03/15 15:59:59","1"
"10104006","2","123901","0","5104446","2023/03/01 16:00:00","10104","1003","5104006","0","2023/03/15 15:59:59","1"
"10104007","4","107101","0","5104407","2023/03/01 16:00:00","10104","1003","5104003","0","2023/03/15 15:59:59","1"
"10104008","4","123801","0","5104427","2023/03/01 16:00:00","10104","1003","5104006","0","2023/03/15 15:59:59","1"
"10104009","7","100501","0","5104408","2023/03/01 16:00:00","10104","1003","5104003","0","2023/03/15 15:59:59","1"
"10104010","7","123901","0","5104428","2023/03/01 16:00:00","10104","1003","5104006","0","2023/03/15 15:59:59","1"
"10104011","10","123801","0","5104409","2023/03/01 16:00:00","10104","1003","5104006","0","2023/03/15 15:59:59","1"
"10104012","13","123901","0","5104410","2023/03/01 16:00:00","10104","1003","5104006","0","2023/03/15 15:59:59","1"
"10104013","15","123901","0","5104411","2023/03/01 16:00:00","10104","1003","5104006","0","2023/03/15 15:59:59","1"
"10105001","10","120101","0","5078403","2023/03/19 16:00:00","10105","1001","0","0","2023/03/26 15:59:59","0"
"10105002","20","120201","0","5078404","2023/03/19 16:00:00","10105","1001","0","0","2023/03/26 15:59:59","0"
"10105004","2","120101","0","5078406","2023/03/19 16:00:00","10105","1003","0","0","2023/03/26 15:59:59","0"
"10105005","3","120201","0","5078407","2023/03/19 16:00:00","10105","1003","5078002","0","2023/03/26 15:59:59","0"
"10105006","10","120101","0","5078423","2023/03/19 16:00:00","10105","1001","5078004","0","2023/03/26 15:59:59","1"
"10105007","20","120201","0","5078424","2023/03/19 16:00:00","10105","1001","5078004","0","2023/03/26 15:59:59","1"
"10105008","30","120301","0","5078425","2023/03/19 16:00:00","10105","1001","0","0","2023/03/26 15:59:59","0"
"10105009","2","120101","0","5078426","2023/03/19 16:00:00","10105","1003","5078004","0","2023/03/26 15:59:59","1"
"10105010","3","120201","0","5078427","2023/03/19 16:00:00","10105","1003","5078004","0","2023/03/26 15:59:59","1"
"10105011","4","120301","0","5078428","2023/03/19 16:00:00","10105","1003","5078004","0","2023/03/26 15:59:59","1"
"10105012","1010503","119001","0","5078442","2023/03/19 16:00:00","10105","1002","0","1","2023/03/26 15:59:59","0"
"10105013","10","119001","0","5078443","2023/03/19 16:00:00","10105","1001","5078006","0","2023/03/26 15:59:59","1"
"10105014","20","119101","0","5078444","2023/03/19 16:00:00","10105","1001","5078006","0","2023/03/26 15:59:59","1"
"10105015","30","120001","0","5078445","2023/03/19 16:00:00","10105","1001","5078006","0","2023/03/26 15:59:59","1"
"10105016","2","119001","0","5078446","2023/03/19 16:00:00","10105","1003","5078006","0","2023/03/26 15:59:59","1"
"10105017","3","119101","0","5078447","2023/03/19 16:00:00","10105","1003","5078006","0","2023/03/26 15:59:59","1"
"10105018","4","120001","0","5078448","2023/03/19 16:00:00","10105","1003","5078006","0","2023/03/26 15:59:59","1"
"10105019","5","119001","0","5078449","2023/03/19 16:00:00","10105","1003","5078006","0","2023/03/26 15:59:59","1"
"10105020","6","119101","0","5078450","2023/03/19 16:00:00","10105","1003","5078006","0","2023/03/26 15:59:59","1"
"10105021","8","119001","0","5078451","2023/03/19 16:00:00","10105","1003","5078006","0","2023/03/26 15:59:59","1"
"10106001","124101","124101","0","5106401","2023/02/16 16:00:00","10106","1004","0","0","2023/02/23 15:59:59","0"
"10106002","1010603","104701","0","5106402","2023/03/19 16:00:00","10106","1002","0","1","2023/04/15 15:59:59","0"
"10106003","1010603","124201","0","5106422","2023/04/01 16:00:00","10106","1002","5106003","1","2023/04/15 15:59:59","1"
"10106004","2","102201","0","5106406","2023/04/01 16:00:00","10106","1003","0","0","2023/04/15 15:59:59","0"
"10106005","2","124101","0","5106426","2023/04/01 16:00:00","10106","1003","5106003","0","2023/04/15 15:59:59","1"
"10106006","4","124001","0","5106407","2023/04/01 16:00:00","10106","1003","5106003","0","2023/04/15 15:59:59","1"
"10106007","7","124201","0","5106408","2023/04/01 16:00:00","10106","1003","5106003","0","2023/04/15 15:59:59","1"
"10106008","10","124201","0","5106409","2023/04/01 16:00:00","10106","1003","5106003","0","2023/04/15 15:59:59","1"
"10106009","13","124101","0","5106410","2023/04/01 16:00:00","10106","1003","5106003","0","2023/04/15 15:59:59","1"
"10106010","15","124201","0","5106411","2023/04/01 16:00:00","10106","1003","5106003","0","2023/04/15 15:59:59","1"
"10107001","119201","119201","0","5080401","2023/04/17 16:00:00","10107","1004","0","0","2023/04/24 15:59:59","0"
"10107002","1010703","103301","0","5080402","2023/04/17 16:00:00","10107","1002","0","1","2023/04/24 15:59:59","0"
"10107003","10","103301","0","5080403","2023/04/17 16:00:00","10107","1001","0","0","2023/04/24 15:59:59","0"
"10107004","20","101101","0","5080404","2023/04/17 16:00:00","10107","1001","0","0","2023/04/24 15:59:59","0"
"10107005","30","100701","0","5080405","2023/04/17 16:00:00","10107","1001","0","0","2023/04/24 15:59:59","0"
"10107006","2","100701","0","5080406","2023/04/17 16:00:00","10107","1003","0","0","2023/04/24 15:59:59","0"
"10107007","4","103301","0","5080408","2023/04/17 16:00:00","10107","1003","0","0","2023/04/24 15:59:59","0"
"10107008","6","100701","0","5080410","2023/04/17 16:00:00","10107","1003","0","0","2023/04/24 15:59:59","0"
"10107009","8","100701","0","5080411","2023/04/17 16:00:00","10107","1003","0","0","2023/04/24 15:59:59","0"
"10107010","3","101101","0","5080407","2023/04/17 16:00:00","10107","1003","5080001","0","2023/04/24 15:59:59","1"
"10107011","5","101101","0","5080409","2023/04/17 16:00:00","10107","1003","5080001","0","2023/04/24 15:59:59","1"
"10107012","1010703","119201","0","5080422","2023/04/17 16:00:00","10107","1002","5080002","1","2023/04/24 15:59:59","1"
"10107013","10","119201","0","5080423","2023/04/17 16:00:00","10107","1001","5080002","0","2023/04/24 15:59:59","1"
"10107014","20","119301","0","5080424","2023/04/17 16:00:00","10107","1001","5080002","0","2023/04/24 15:59:59","1"
"10107015","30","119901","0","5080425","2023/04/17 16:00:00","10107","1001","5080002","0","2023/04/24 15:59:59","1"
"10107016","2","119901","0","5080426","2023/04/17 16:00:00","10107","1003","5080002","0","2023/04/24 15:59:59","1"
"10107017","3","119301","0","5080427","2023/04/17 16:00:00","10107","1003","5080002","0","2023/04/24 15:59:59","1"
"10107018","4","119201","0","5080428","2023/04/17 16:00:00","10107","1003","5080002","0","2023/04/24 15:59:59","1"
"10107019","5","119301","0","5080429","2023/04/17 16:00:00","10107","1003","5080002","0","2023/04/24 15:59:59","1"
"10107020","6","119901","0","5080430","2023/04/17 16:00:00","10107","1003","5080002","0","2023/04/24 15:59:59","1"
"10107021","8","119901","0","5080431","2023/04/17 16:00:00","10107","1003","5080002","0","2023/04/24 15:59:59","1"
"10107022","119201","119201","0","5080421","2023/04/17 16:00:00","10107","1004","5080005","0","2023/04/24 15:59:59","1"
"10107023","1010703","119201","0","5080442","2023/04/17 16:00:00","10107","1002","5080005","1","2023/04/24 15:59:59","1"
"10107024","10","119201","0","5080443","2023/04/17 16:00:00","10107","1001","5080005","0","2023/04/24 15:59:59","1"
"10107025","20","119301","0","5080444","2023/04/17 16:00:00","10107","1001","5080005","0","2023/04/24 15:59:59","1"
"10107026","30","119901","0","5080445","2023/04/17 16:00:00","10107","1001","5080005","0","2023/04/24 15:59:59","1"
"10107027","2","119901","0","5080446","2023/04/17 16:00:00","10107","1003","5080005","0","2023/04/24 15:59:59","1"
"10107028","3","119301","0","5080447","2023/04/17 16:00:00","10107","1003","5080005","0","2023/04/24 15:59:59","1"
"10107029","4","119201","0","5080448","2023/04/17 16:00:00","10107","1003","5080005","0","2023/04/24 15:59:59","1"
"10107030","5","119301","0","5080449","2023/04/17 16:00:00","10107","1003","5080005","0","2023/04/24 15:59:59","1"
"10107031","6","119901","0","5080450","2023/04/17 16:00:00","10107","1003","5080005","0","2023/04/24 15:59:59","1"
"10107032","8","119901","0","5080451","2023/04/17 16:00:00","10107","1003","5080005","0","2023/04/24 15:59:59","1"
"10108001","124701","124701","0","5108401","2023/05/01 16:00:00","10108","1004","0","0","2023/05/17 15:59:59","0"
"10108002","124701","124701","0","5108421","2023/05/01 16:00:00","10108","1004","5108002","0","2023/05/17 15:59:59","1"
"10108003","1010803","124501","0","5108402","2023/05/01 16:00:00","10108","1002","0","1","2023/05/17 15:59:59","0"
"10108004","1010803","124501","0","5108422","2023/05/01 16:00:00","10108","1002","5108002","1","2023/05/17 15:59:59","1"
"10108005","2","124501","0","5108406","2023/05/01 16:00:00","10108","1003","0","0","2023/05/17 15:59:59","0"
"10108006","2","124501","0","5108426","2023/05/01 16:00:00","10108","1003","5108002","0","2023/05/17 15:59:59","1"
"10108007","4","124601","0","5108407","2023/05/01 16:00:00","10108","1003","0","0","2023/05/17 15:59:59","0"
