11cd63179a49520273fa92284bc3990a953963c64e7191a4fec93c99034888a9,2914f6a7b89ba0f9ba39f7321c859f26939f4769581a14e626ce501fc55ba020,302648be5e8b2bfc48080444a7f73bee8da31b778d811a2d08aae4a2b8e86e6f,3920b188a3836013be266c079045b1a9af832eedc13cb122a01f5be0e1afead0,faf7dd24b6c0436fceec8438ceeabb1fbbf0699bac5ea674b6e6868ea673be14,aea0f923f0d570e3f4432d4654080c58a913e44ab51b76760c111f1afb47ad8e,10d47f3c646c3877170da270a56b9fc477d15fa6b15b0f1b8c1536a95e3b1c67,375afff618574fc3993735733cc61d919cc30b239eff86512f3dfac97fa86008,20ec0905fc8f289e993d69d227bea37ca27fc4f145025059a128fdc9e292abb6,1829a9d12e615366b53a42f49215905c59f32866b5bbc5de2f96e30287e802cb,129ac0b266e1de40d35d8f6bcaf34b58c34b17a3daa2238459b3b46c789c401e,29ce7d74c49008e8347b9873605b7d0a649f38adc21ce3b2dfb35e0cb6f30494,edfcefa27c310648d849e6ef9862055e21502992e3f9950d4609b4590a3d9193,ce2db825027be7d228a92d8b899ded28b7804522b181e109077de38c8cc1b35e,be4e678d1ae68470772950ebe962498063f4e0cb0d0a0434184353880837aba6,9f932bcdd9382c931051831aab01af8ef3e7bc1e3d3b69a824122d42636dd158,257e38831d1a047753f0880d4b3b44e32dca95aeb0e6d1cc838aa47c2e478158,60c7054de819385d78c40323c71492248429b097387413fe12f59e686c2b38f5,a6a8bd47e257ba7fbb47974a769d7a0bb1998811ebf5574a634e6ee2e19a646b,897e7f3ce48cfe5d6a8f03b8ab53c0452c9f96969b92b5eb01d34759d9751c6d,545d1388568754a73a8dcf29ade533dec1b7f19121b92bca69ba9a4ef7001ddc,32f3b2fd499a20c473838e796bd6a34831fac97b7d5679eb785fcc9b82cf51f3,0063e7324f256685fbe4158a39fc73a3b008fb5a44ef181dc4b97f7300846cc3,ceb8bb5e8f28e48c5a14c6c7898ba8276e44758d1fd142de393015d50333c10d,80abf6315653a63933f64fc88bb6c06e7089931df3eb983b946214eb00c431bd,10cd4573fd08bf3c3544c0c0c1f78fc8327869a3b6f69848b1503a6f4b393d01,37f9ca568923e0f1cb9a6ffc4466bd81778688a43f93e541dedf9e47738f80db,660065e23c733cacc4433c83ff684e3b4e2626db811dcf24402b3536c2e9bebc,6bfed4b5158ac1ec73dee32fead36d88d59d7ab1558a1d8945d79df9384f8bd8,c5aa5099990c3a1222c6766f61a1162860afe8fe18a5e2975b1579f78a052d95,5876c7410ab176f774f63804f37f87f2a0da804c34ceb1925f57444303d14d34,81e656256f39e47018accc144b1464790c6d6686eb838c36fb9ff2b7908f375c,b8bb265875041c2805da78942a7008e50ef7d38a47e61f5923f0d05d63f990c9,722a4e6201dbae90fe39ebe2a4de9d94052bb59438346064e2bb85946a85ddaf,b3793f28ed9e7467488b103d6387a04844264b7ea116b50910fbaadd2b9bbeb8,0bea78a277b7080b0624c2808d689634aa600d4c01e51ab44004c4d13c9144c3,f383fedbcd07590771fa99b3ebcf9b8bc74a2a624335b870dcacfbb83b0d5b0b,8414444b15484dd11c0d7df16283b3a5bdbbe5f46d8a7a3913c9ccddc199a2dd,415dbcad0e2379132063eb44c1d20ff7fd2c4d61c99fffa65760931ef3e3f52e,f4b6463d81eabcb6f654bb26dff998d906efbda9f773781580a8e7979f77f85d,dec337f13e925cb18a6d3be1a813431b38771332702ca6b70b7ad55828c7b48d
"66002","1","0","0","0","2","0","0","61381","66002","0","1","0","1","600110662","620010063","0","0","620280063","600001927","0","0","0","0","0","0","0","100","0","835","101011","10","620210163","0","0","10011008","4","0","73001011","2","0"
"67002","1","0","0","0","2","0","0","61381","67002","0","1","0","1","600110672","620010064","0","0","620280064","600001928","0","0","0","0","0","0","0","100","0","847","101011","10","620210164","0","0","10011008","4","0","73001011","2","0"
"68002","1","0","0","0","2","0","0","61381","68002","0","1","0","1","600110682","620010065","0","0","620280065","600001929","0","0","0","0","0","0","0","100","0","860","101011","10","620210165","0","0","10011008","4","0","73001011","2","0"
"69002","1","0","0","0","2","0","0","61381","69002","0","1","0","1","600110692","620010066","0","0","620280066","600001930","0","0","0","0","0","0","0","100","0","871","101011","10","620210166","0","0","10011008","4","0","73001011","2","0"
"70002","1","0","0","0","2","0","0","61381","70002","0","1","0","1","600110702","620010067","0","0","620280067","600001931","0","0","0","0","0","0","0","100","0","880","101011","10","620210167","0","0","10011008","4","0","73001011","2","0"
"71002","1","0","0","0","2","0","0","61381","71002","0","1","0","1","600110712","620010068","0","0","620280068","600001932","0","0","0","0","0","0","0","100","0","889","101011","10","620210168","0","0","10011008","4","0","73001011","2","0"
"1002","1","0","0","0","2","0","0","61381","1002","0","1","0","1","600110012","620300101","0","0","620070001","600001933","0","0","0","0","0","0","0","100","0","291","101011","36","620090001","0","0","10011001","4","0","73001011","2","0"
"2002","1","0","0","0","2","0","0","61381","2002","0","1","0","1","600110022","620300101","0","0","620070001","600001934","0","0","0","0","0","0","0","100","0","291","101011","36","620090001","0","0","10011001","4","0","73001011","2","0"
"3002","1","0","0","0","2","0","0","61381","3002","0","1","0","1","600110032","620300101","0","0","620070001","600001935","0","0","0","0","0","0","0","100","0","291","101011","36","620090001","0","0","10011001","4","0","73001011","2","0"
"4002","1","0","0","0","2","0","0","61381","4002","0","1","0","1","600110042","620300101","0","0","620070001","600001936","0","0","0","0","0","0","0","100","0","291","101011","36","620090001","0","0","10011001","4","0","73001011","2","0"
"5002","1","0","0","0","2","0","0","61381","5002","0","1","0","1","600110052","620300102","0","0","620070002","600001937","0","0","0","0","0","0","0","100","0","302","101011","36","620090002","0","0","10011001","4","0","73001011","2","0"
"6002","1","0","0","0","2","0","0","61381","6002","0","1","0","1","600110062","620300103","0","0","620070003","600001938","0","0","0","0","0","0","0","100","0","308","101011","36","620090003","0","0","10011001","4","0","73001011","2","0"
"7002","1","0","0","0","2","0","0","61381","7002","0","1","0","1","600110072","620300104","0","0","620070004","600001939","0","0","0","0","0","0","0","100","0","317","101011","36","620090004","0","0","10011001","4","0","73001011","2","0"
"8002","1","0","0","0","2","0","0","61381","8002","0","1","0","1","600110082","620300105","0","0","620070005","600001940","0","0","0","0","0","0","0","100","0","324","101011","36","620090005","0","0","10011001","4","0","73001011","2","0"
"9002","1","0","0","0","2","0","0","61381","9002","0","1","0","1","600110092","620300106","0","0","620070006","600001941","0","0","0","0","0","0","0","100","0","336","101011","36","620090006","0","0","10011002","4","0","73001011","2","0"
"10002","1","0","0","0","2","0","0","61381","10002","0","1","0","1","600110102","620300107","0","0","620070007","600001942","0","0","0","0","0","0","0","100","0","348","101011","36","620090007","0","0","10011002","4","0","73001011","2","0"
"11002","1","0","0","0","2","0","0","61381","11002","0","1","0","1","600110112","620300108","0","0","620070008","600001943","0","0","0","0","0","0","0","100","0","353","101011","36","620090008","0","0","10011002","4","0","73001011","2","0"
"12002","1","0","0","0","2","0","0","61381","12002","0","1","0","1","600110122","620300109","0","0","620070009","600001944","0","0","0","0","0","0","0","100","0","362","101011","36","620090009","0","0","10011002","4","0","73001011","2","0"
"13002","1","0","0","0","2","0","0","61381","13002","0","1","0","1","600110132","620300110","0","0","620070010","600001945","0","0","0","0","0","0","0","100","0","367","101011","36","620090010","0","0","10011002","4","0","73001011","2","0"
"14002","1","0","0","0","2","0","0","61381","14002","0","1","0","1","600110142","620300111","0","0","620070011","600001946","0","0","0","0","0","0","0","100","0","378","101011","36","620090011","0","0","10011002","4","0","73001011","2","0"
"15002","1","0","0","0","2","0","0","61381","15002","0","1","0","1","600110152","620300112","0","0","620070012","600001947","0","0","0","0","0","0","0","100","0","384","101011","36","620090012","0","0","10011002","4","0","73001011","2","0"
"16002","1","0","0","0","2","0","0","61381","16002","0","1","0","1","600110162","620300113","0","0","620070013","600001948","0","0","0","0","0","0","0","100","0","395","101011","36","620090013","0","0","10011002","4","0","73001011","2","0"
"17002","1","0","0","0","2","0","0","61381","17002","0","1","0","1","600110172","620300114","0","0","620070014","600001949","0","0","0","0","0","0","0","100","0","401","101011","36","620090014","0","0","10011002","4","0","73001011","2","0"
"18002","1","0","0","0","2","0","0","61381","18002","0","1","0","1","600110182","620300115","0","0","620070015","600001950","0","0","0","0","0","0","0","100","0","412","101011","36","620090015","0","0","10011003","4","0","73001011","2","0"
"19002","1","0","0","0","2","0","0","61381","19002","0","1","0","1","600110192","620300116","0","0","620070016","600001951","0","0","0","0","0","0","0","100","0","418","101011","36","620090016","0","0","10011003","4","0","73001011","2","0"
"20002","1","0","0","0","2","0","0","61381","20002","0","1","0","1","600110202","620300117","0","0","620070017","600001952","0","0","0","0","0","0","0","100","0","422","101011","36","620090017","0","0","10011003","4","0","73001011","2","0"
"21002","1","0","0","0","2","0","0","61381","21002","0","1","0","1","600110212","620300118","0","0","620070018","600001953","0","0","0","0","0","0","0","100","0","429","101011","36","620090018","0","0","10011003","4","0","73001011","2","0"
"22002","1","0","0","0","2","0","0","61381","22002","0","1","0","1","600110222","620300119","0","0","620070019","600001954","0","0","0","0","0","0","0","100","0","435","101011","36","620090019","0","0","10011003","4","0","73001011","2","0"
"23002","1","0","0","0","2","0","0","61381","23002","0","1","0","1","600110232","620300120","0","0","620070020","600001955","0","0","0","0","0","0","0","100","0","439","101011","36","620090020","0","0","10011003","4","0","73001011","2","0"
"24002","1","0","0","0","2","0","0","61381","24002","0","1","0","1","600110242","620300121","0","0","620070021","600001956","0","0","0","0","0","0","0","100","0","446","101011","36","620090021","0","0","10011003","4","0","73001011","2","0"
"25002","1","0","0","0","2","0","0","61381","25002","0","1","0","1","600110252","620300122","0","0","620070022","600001957","0","0","0","0","0","0","0","100","0","452","101011","36","620090022","0","0","10011003","4","0","73001011","2","0"
"26002","1","0","0","0","2","0","0","61381","26002","0","1","0","1","600110262","620300123","0","0","620070023","600001958","0","0","0","0","0","0","0","100","0","456","101011","36","620090023","0","0","10011003","4","0","73001011","2","0"
"27002","1","0","0","0","2","0","0","61381","27002","0","1","0","1","600110272","620300124","0","0","620070024","600001959","0","0","0","0","0","0","0","100","0","463","101011","36","620090024","0","0","10011004","4","0","73001011","2","0"
"28002","1","0","0","0","2","0","0","61381","28002","0","1","0","1","600110282","620300125","0","0","620070025","600001960","0","0","0","0","0","0","0","100","0","469","101011","36","620090025","0","0","10011004","4","0","73001011","2","0"
"29002","1","0","0","0","2","0","0","61381","29002","0","1","0","1","600110292","620300126","0","0","620070026","600001961","0","0","0","0","0","0","0","100","0","475","101011","36","620090026","0","0","10011004","4","0","73001011","2","0"
"30002","1","0","0","0","2","0","0","61381","30002","0","1","0","1","600110302","620300127","0","0","620070027","600001962","0","0","0","0","0","0","0","100","0","480","101011","36","620090027","0","0","10011004","4","0","73001011","2","0"
"31002","1","0","0","0","2","0","0","61381","31002","0","1","0","1","600110312","620300128","0","0","620070028","600001963","0","0","0","0","0","0","0","100","0","488","101011","36","620090028","0","0","10011004","4","0","73001011","2","0"
"32002","1","0","0","0","2","0","0","61381","32002","0","1","0","1","600110322","620300129","0","0","620070029","600001964","0","0","0","0","0","0","0","100","0","498","101011","36","620090029","0","0","10011004","4","0","73001011","2","0"
"33002","1","0","0","0","2","0","0","61381","33002","0","1","0","1","600110332","620300130","0","0","620070030","600001965","0","0","0","0","0","0","0","100","0","512","101011","36","620090030","0","0","10011004","4","0","73001011","2","0"
"34002","1","0","0","0","2","0","0","61381","34002","0","1","0","1","600110342","620300131","0","0","620070031","600001966","0","0","0","0","0","0","0","100","0","518","101011","36","620090031","0","0","10011004","4","0","73001011","2","0"
"35002","1","0","0","0","2","0","0","61381","35002","0","1","0","1","600110352","620300132","0","0","620070032","600001967","0","0","0","0","0","0","0","100","0","522","101011","36","620090032","0","0","10011005","4","0","73001011","2","0"
"36002","1","0","0","0","2","0","0","61381","36002","0","1","0","1","600110362","620300133","0","0","620070033","600001968","0","0","0","0","0","0","0","100","0","536","101011","36","620090033","0","0","10011005","4","0","73001011","2","0"
"37002","1","0","0","0","2","0","0","61381","37002","0","1","0","1","600110372","620300134","0","0","620070034","600001969","0","0","0","0","0","0","0","100","0","543","101011","36","620090034","0","0","10011005","4","0","73001011","2","0"
"38002","1","0","0","0","2","0","0","61381","38002","0","1","0","1","600110382","620300135","0","0","620070035","600001970","0","0","0","0","0","0","0","100","0","553","101011","36","620090035","0","0","10011005","4","0","73001011","2","0"
"39002","1","0","0","0","2","0","0","61381","39002","0","1","0","1","600110392","620300136","0","0","620070036","600001971","0","0","0","0","0","0","0","100","0","563","101011","36","620090036","0","0","10011005","4","0","73001011","2","0"
"40002","1","0","0","0","2","0","0","61381","40002","0","1","0","1","600110402","620300137","0","0","620070037","600001972","0","0","0","0","0","0","0","100","0","578","101011","36","620090037","0","0","10011005","4","0","73001011","2","0"
"41002","1","0","0","0","2","0","0","61381","41002","0","1","0","1","600110412","620300138","0","0","620070038","600001973","0","0","0","0","0","0","0","100","0","582","101011","36","620090038","0","0","10011005","4","0","73001011","2","0"
"42002","1","0","0","0","2","0","0","61381","42002","0","1","0","1","600110422","620300139","0","0","620070039","600001974","0","0","0","0","0","0","0","100","0","588","101011","36","620090039","0","0","10011006","4","0","73001011","2","0"
"43002","1","0","0","0","2","0","0","61381","43002","0","1","0","1","600110432","620300140","0","0","620070040","600001975","0","0","0","0","0","0","0","100","0","605","101011","36","620090040","0","0","10011006","4","0","73001011","2","0"
"44002","1","0","0","0","2","0","0","61381","44002","0","1","0","1","600110442","620300141","0","0","620070041","600001976","0","0","0","0","0","0","0","100","0","620","101011","36","620090041","0","0","10011006","4","0","73001011","2","0"
"45002","1","0","0","0","2","0","0","61381","45002","0","1","0","1","600110452","620300142","0","0","620070042","600001977","0","0","0","0","0","0","0","100","0","635","101011","36","620090042","0","0","10011006","4","0","73001011","2","0"
"46002","1","0","0","0","2","0","0","61381","46002","0","1","0","1","600110462","620300143","0","0","620070043","600001978","0","0","0","0","0","0","0","100","0","645","101011","36","620090043","0","0","10011006","4","0","73001011","2","0"
"47002","1","0","0","0","2","0","0","61381","47002","0","1","0","1","600110472","620300144","0","0","620070044","600001979","0","0","0","0","0","0","0","100","0","650","101011","36","620090044","0","0","10011006","4","0","73001011","2","0"
"48002","1","0","0","0","2","0","0","61381","48002","0","1","0","1","600110482","620300145","0","0","620070045","600001980","0","0","0","0","0","0","0","100","0","660","101011","36","620090045","0","0","10011006","4","0","73001011","2","0"
"49002","1","0","0","0","2","0","0","61381","49002","0","1","0","1","600110492","620300146","0","0","620070046","600001981","0","0","0","0","0","0","0","100","0","673","101011","36","620090046","0","0","10011007","4","0","73001011","2","0"
"50002","1","0","0","0","2","0","0","61381","50002","0","1","0","1","600110502","620300147","0","0","620070047","600001982","0","0","0","0","0","0","0","100","0","691","101011","36","620090047","0","0","10011007","4","0","73001011","2","0"
"51002","1","0","0","0","2","0","0","61381","51002","0","1","0","1","600110512","620300148","0","0","620070048","600001983","0","0","0","0","0","0","0","100","0","699","101011","36","620090048","0","0","10011007","4","0","73001011","2","0"
"52002","1","0","0","0","2","0","0","61381","52002","0","1","0","1","600110522","620300149","0","0","620070049","600001984","0","0","0","0","0","0","0","100","0","708","101011","36","620090049","0","0","10011007","4","0","73001011","2","0"
"53002","1","0","0","0","2","0","0","61381","53002","0","1","0","1","600110532","620300150","0","0","620070050","600001985","0","0","0","0","0","0","0","100","0","720","101011","36","620090050","0","0","10011007","4","0","73001011","2","0"
"54002","1","0","0","0","2","0","0","61381","54002","0","1","0","1","600110542","620300151","0","0","620070051","600001986","0","0","0","0","0","0","0","100","0","728","101011","36","620090051","0","0","10011007","4","0","73001011","2","0"
"55002","1","0","0","0","2","0","0","61381","55002","0","1","0","1","600110552","620300152","0","0","620070052","600001987","0","0","0","0","0","0","0","100","0","734","101011","36","620090052","0","0","10011007","4","0","73001011","2","0"
"56002","1","0","0","0","2","0","0","61381","56002","0","1","0","1","600110562","620300153","0","0","620070053","600001988","0","0","0","0","0","0","0","100","0","741","101011","36","620090053","0","0","10011007","4","0","73001011","2","0"
"57002","1","0","0","0","2","0","0","61381","57002","0","1","0","1","600110572","620300154","0","0","620070054","600001989","0","0","0","0","0","0","0","100","0","744","101011","36","620090054","0","0","10011007","4","0","73001011","2","0"
"58002","1","0","0","0","2","0","0","61381","58002","0","1","0","1","600110582","620300155","0","0","620070055","600001990","0","0","0","0","0","0","0","100","0","750","101011","36","620090055","0","0","10011007","4","0","73001011","2","0"
"59002","1","0","0","0","2","0","0","61381","59002","0","1","0","1","600110592","620300156","0","0","620070056","600001991","0","0","0","0","0","0","0","100","0","764","101011","36","620090056","0","0","10011007","4","0","73001011","2","0"
"60002","1","0","0","0","2","0","0","61381","60002","0","1","0","1","600110602","620300157","0","0","620070057","600001992","0","0","0","0","0","0","0","100","0","769","101011","36","620090057","0","0","10011007","4","0","73001011","2","0"
"61002","1","0","0","0","2","0","0","61381","61002","0","1","0","1","600110612","620300158","0","0","620070058","600001993","0","0","0","0","0","0","0","100","0","779","101011","36","620090058","0","0","10011007","4","0","73001011","2","0"
"62002","1","0","0","0","2","0","0","61381","62002","0","1","0","1","600110622","620300159","0","0","620070059","600001994","0","0","0","0","0","0","0","100","0","791","101011","10","620090059","0","0","10011008","4","0","73001011","2","0"
"63002","1","0","0","0","2","0","0","61381","63002","0","1","0","1","600110632","620300160","0","0","620070060","600001995","0","0","0","0","0","0","0","100","0","803","101011","10","620090060","0","0","10011008","4","0","73001011","2","0"
