00637310c10fedb2e59bf1b6ff58d41b619dc594b25dbd2e7e14d7bc0995478f,9a4db82a1a1cc1bd5d46e32d9b11131623a403aa92cf96003ce016d159bd4df0,93456fa9b77731d7c263bd23d30ff2031833e378e8939b6db874e0e9638b830b,e09abb2ac85d2b71708e269d48f7102b0b0e7a746e0e75ad359d7dbecefb001f,857ed8b6e4dd3e76c463bc8b18be06512cac24d8deca24365b28a366b54ada72
"83001063","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","300106305","提升魔法防禦力（不可降低）"
"83001063","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","300106306","降低HP吸收"
"83001064","14","當編成4名以上風屬性角色時，屬性獎勵數值將會強化，風屬性以外的屬性獎勵將會無效。","300106401","風屬性獎勵特大幅度提升"
"83001064","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","300106402","深域怪物"
"83001064","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","300106403","賦予TP上升上限"
"83001064","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","300106404","提升物理防禦力（不可降低）"
"83001064","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","300106405","提升魔法防禦力（不可降低）"
"83001064","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","300106406","降低HP吸收"
"83001065","14","當編成4名以上風屬性角色時，屬性獎勵數值將會強化，風屬性以外的屬性獎勵將會無效。","300106501","風屬性獎勵特大幅度提升"
"83001065","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","300106502","深域怪物"
"83001065","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","300106503","賦予TP上升上限"
"83001065","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","300106504","提升物理防禦力（不可降低）"
"83001065","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","300106505","提升魔法防禦力（不可降低）"
"83001065","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","300106506","降低HP吸收"
"83001066","25","戰鬥中，發動「傷害降低」、「提升毒、猛毒持續傷害」效果。","300106601","危險領域"
"83001066","14","當編成4名以上風屬性角色時，屬性獎勵數值將會強化，風屬性以外的屬性獎勵將會無效。","300106602","風屬性獎勵特大幅度提升"
"83001066","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","300106603","深域怪物"
"83001066","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","300106604","賦予TP上升上限"
"83001066","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","300106605","提升物理防禦力（不可降低）"
"83001066","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","300106606","提升魔法防禦力（不可降低）"
"83001066","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","300106607","降低HP吸收"
"83001066","boss_damage_cut","戰鬥開始時，所有怪物的傷害為\n減少50％的狀態。","300106608","傷害降低"
"83001066","19","戰鬥開始時，提升所有怪物受到的毒、猛毒狀態所造成的持續傷害。","300106609","提升毒、猛毒持續傷害"
"83001067","14","當編成4名以上風屬性角色時，屬性獎勵數值將會強化，風屬性以外的屬性獎勵將會無效。","300106701","風屬性獎勵特大幅度提升"
"83001067","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","300106702","深域怪物"
"83001067","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","300106703","賦予TP上升上限"
"83001067","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","300106704","提升物理防禦力（不可降低）"
"83001067","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","300106705","提升魔法防禦力（不可降低）"
"83001067","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","300106706","降低HP吸收"
"83001068","14","當編成4名以上風屬性角色時，屬性獎勵數值將會強化，風屬性以外的屬性獎勵將會無效。","300106801","風屬性獎勵特大幅度提升"
"83001068","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","300106802","深域怪物"
"83001068","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","300106803","賦予TP上升上限"
"83001068","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","300106804","提升物理防禦力（不可降低）"
"83001068","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","300106805","提升魔法防禦力（不可降低）"
"83001068","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","300106806","降低HP吸收"
"83001069","14","當編成4名以上風屬性角色時，屬性獎勵數值將會強化，風屬性以外的屬性獎勵將會無效。","300106901","風屬性獎勵特大幅度提升"
"83001069","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","300106902","深域怪物"
"83001069","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","300106903","賦予TP上升上限"
"83001069","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","300106904","提升物理防禦力（不可降低）"
"83001069","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","300106905","提升魔法防禦力（不可降低）"
"83001069","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","300106906","降低HP吸收"
"83001070","14","當編成4名以上風屬性角色時，屬性獎勵數值將會強化，風屬性以外的屬性獎勵將會無效。","300107001","風屬性獎勵特大幅度提升"
"83001070","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","300107002","深域怪物"
"83001070","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","300107003","賦予TP上升上限"
"83001070","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","300107004","提升物理防禦力（不可降低）"
"83001070","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","300107005","提升魔法防禦力（不可降低）"
"83001070","9","戰鬥開始時，特大幅度降低全體角色的HP吸收。","300107006","降低HP吸收"
"83001070","boss_tp_down_cut","戰鬥開始時，所有怪物的TP下降為\n減少100％的狀態。","300107007","減少TP下降"
"83001070","boss_physics_cut","戰鬥開始時，所有怪物的物理傷害為減少50%的狀態。","300107008","物理傷害降低"
"84001001","15","當編成4名以上光屬性角色時，屬性獎勵數值將會強化，光屬性以外的屬性獎勵將會無效。","400100101","光屬性獎勵特大幅度提升"
"84001001","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","400100102","深域怪物"
"84001001","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","400100103","賦予TP上升上限"
"84001001","boss_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","400100104","提升物理防禦力（不可降低）"
"84001001","boss_magic_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","400100105","提升魔法防禦力（不可降低）"
"84001001","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","400100106","降低HP吸收"
"84001002","15","當編成4名以上光屬性角色時，屬性獎勵數值將會強化，光屬性以外的屬性獎勵將會無效。","400100201","光屬性獎勵特大幅度提升"
"84001002","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","400100202","深域怪物"
"84001002","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","400100203","賦予TP上升上限"
"84001002","boss_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","400100204","提升物理防禦力（不可降低）"
"84001002","boss_magic_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","400100205","提升魔法防禦力（不可降低）"
"84001002","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","400100206","降低HP吸收"
"84001003","15","當編成4名以上光屬性角色時，屬性獎勵數值將會強化，光屬性以外的屬性獎勵將會無效。","400100301","光屬性獎勵特大幅度提升"
"84001003","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","400100302","深域怪物"
"84001003","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","400100303","賦予TP上升上限"
"84001003","boss_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","400100304","提升物理防禦力（不可降低）"
"84001003","boss_magic_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","400100305","提升魔法防禦力（不可降低）"
"84001003","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","400100306","降低HP吸收"
"84001004","15","當編成4名以上光屬性角色時，屬性獎勵數值將會強化，光屬性以外的屬性獎勵將會無效。","400100401","光屬性獎勵特大幅度提升"
"84001004","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","400100402","深域怪物"
"84001004","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","400100403","賦予TP上升上限"
"84001004","boss_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","400100404","提升物理防禦力（不可降低）"
