9cc7ef385e40838320faea298ec6c817f32cc66742f889d55a307ec2997e526a,7d9881936b80720fb5eeada78ac42991727a1f23adf6776adcde556c5232fe62,d873d975df1350cb973b47dc91cc10038922bb5b998a9c439cf8954fbfe77088,5ff68a7c0bcaed01bfcfbd443b2f56b9b991bddc3cbba6631ee7ae06f608a788,9ce05cb4b26db43e11c3cb90301dc5797a21abe3479268a34abfc1c533f61045,ff1c15353f7f93d69c04fb6250d0b08505cac6137bfa8dec27ffad05b352c8d7,fdd45d81d0b993a9e853013a954f6a2d6931927f2f546dbe76ab209baadba937,23a88ffd41ccf1b3cbadff0b6d42d9071cf88784c7d6bf0e3653a41fa99e9910,d8e64386f49893b446e8fe7b6ebaf15b4feab3337e0027a0dd43fb4ec320af20,9437b32f3f94be1a196bb89e30b46e609b03058978d3c31efbe90743492a7844,85a5079c733faa6fecffe17e429cb9b072f4bb2373d734e7cbaaab123f5b3495,790ee5a42bcf888c0688c0afe7dd7ddcd57c0183300e75ffe229f6e687792e4c,82e888c7808a8d77ccdc7f6cc7921eda0ed80811934a9c41dc62859e4e5b4ba8,f7c7c56f338241cfce246df0c36c23fe28e5077d204e15f4d32c16c9b11b89cd,fa3e19d86990ff837365d4e926076be0227bdc275604ad0daa03c885f1b7ece3,f1e7b8a799549e3f7cb7bd09fd51228e3a8848876e09e05668adf33eb868f2e3,9a572cbd7645120670f1773943fc94227ea690f2b3128b9a2303adf579aadbc9,9948046511e679bc307135b633bb50badbc3630545192b56fe6f4c091d3b513e,71b2ee757d8a320abcc4ad0a6c8da3f71a3d6b9e211b3b782e61cb8cbc892505,ce68b87599ce0a92d89319ce2ba3b1b33996e0c884cf7acef5158a52d34c15d2,5c79d53c28929edd9d99c87d5c81cfa67d6039064e65ec58edb1e1b928045f76,29dc03e21c08cb1bbf97a1b1f11c4a2422c3e4c631c56872385eabb4574014e1,887b33176d2154c32b520c1a8599a535e9ff7efe469e1a97a6da2680bb4de92b,0e19bc2949ff73cfdea1bdb4f24deea865c7326def72223b8af59509563eb51c,87448965f3884ccf798f93ebc4360866844b9a3d8b8a2678bfd4bcb88d59ec08,e8b99d7fc224791115d625ad7eac5fcd1e08bf70161cc79512673f7d8e90c942,bbeba8ee37c608bf4b730ff30d4312b2101b3565c110ffdb44e67896112812ef,cb20e4458bd00d1d61ffb961a689b5080721d5bf4492f543ba7044c441709a83,53274c79477efb26abc58ea75e0414c17850b94fba76cf8a1adbafb9718708b0,b8b91413a6490a7d40fbb8ee5610a6049991a1243ea5c2d7652721f8e1c17b40,d27542ae1f39ec5d82353ba8beb38193e7c889567f66536dd0deb755f9969b3c,fabccb0f000fc15afef418fcb9191fb09dcf144182604400531ead616ef7aff8,60330afa2df1ba1dd43ef518aab63a6c66a9847d52365080b19f2193776fcbbf,cc3e748c0c731c2320ade2b4ed71955770772c1b58a759725ab05319cc1eb873,77155041f9592118d411b511e3ff0dcdf96cdc12fcb45b289dc1ff64d9e58911,66a25e5ac481e4031d8530416636651c246cd203d09acae9fb513feea6634c81,ca9bc02553fa3ea22487baee020255896d6b83e0d1cd453df659073b04e22b55,1f266c2ac5ed3319ec6b3629d01d5c0f45c8f3dd9705e5f0cfd336d0e787cfd9,c1e3b4139084aede18c15b22a2079f2e931f58aa1f602179833b98f001b9c48a,4b39f26781467abc8d2396ca9cb00a84bce9c22dad76cfc980068c3c227a28d5,32484094d0640cfef9acd6464d73ffe3ce03342d79252108131d9e429a94077e
"600120363","1","10011005","0","101011","10011002","2","0","620420033","72","0","600002928","71001002","620380133","1","0","0","1","25","0","0","620140033","0","0","10011004","2","1072","0","72","0","100","0","0","620120033","3","1","36002","61402","36002","0","4"
"600120373","1","10011005","0","101011","10011002","2","0","620420034","72","0","600002929","71001002","620380134","1","0","0","1","25","0","0","620140034","0","0","10011004","2","1086","0","72","0","100","0","0","620120034","3","1","37002","61402","37002","0","4"
"600120383","1","10011005","0","101011","10011002","2","0","620420035","72","0","600002930","71001002","620380135","1","0","0","1","25","0","0","620140035","0","0","10011004","2","1106","0","72","0","100","0","0","620120035","3","1","38002","61402","38002","0","4"
"600120393","1","10011005","0","101011","10011002","2","0","620420036","72","0","600002931","71001002","620380136","1","0","0","1","25","0","0","620140036","0","0","10011004","2","1126","0","72","0","100","0","0","620120036","3","1","39002","61402","39002","0","4"
"600120403","1","10011005","0","101011","10011002","2","0","620420037","72","0","600002932","71001002","620380137","1","0","0","1","25","0","0","620140037","0","0","10011004","2","1156","0","72","0","100","0","0","620120037","3","1","40002","61402","40002","0","4"
"600120413","1","10011005","0","101011","10011002","2","0","620420038","72","0","600002933","71001002","620380138","1","0","0","1","25","0","0","620140038","0","0","10011004","2","1164","0","72","0","100","0","0","620120038","3","1","41002","61402","41002","0","4"
"600120423","1","10011006","0","101011","10011003","2","0","620420039","72","0","600002934","71001002","620380139","1","0","0","1","25","0","0","620140039","0","0","10011005","2","1176","0","72","0","100","0","0","620120039","3","1","42002","61402","42002","0","4"
"600120433","1","10011006","0","101011","10011003","2","0","620420040","72","0","600002935","71001002","620380140","1","0","0","1","25","0","0","620140040","0","0","10011005","2","1210","0","72","0","100","0","0","620120040","3","1","43002","61402","43002","0","4"
"600120443","1","10011006","0","101011","10011003","2","0","620420041","72","0","600002936","71001002","620380141","1","0","0","1","25","0","0","620140041","0","0","10011005","2","1240","0","72","0","100","0","0","620120041","3","1","44002","61402","44002","0","4"
"600120453","1","10011006","0","101011","10011003","2","0","620420042","72","0","600002937","71001002","620380142","1","0","0","1","25","0","0","620140042","0","0","10011005","2","1270","0","72","0","100","0","0","620120042","3","1","45002","61402","45002","0","4"
"600120463","1","10011006","0","101011","10011003","2","0","620420043","72","0","600002938","71001002","620380143","1","0","0","1","25","0","0","620140043","0","0","10011005","2","1290","0","72","0","100","0","0","620120043","3","1","46002","61402","46002","0","4"
"600120473","1","10011006","0","101011","10011003","2","0","620420044","72","0","600002939","71001002","620380144","1","0","0","1","25","0","0","620140044","0","0","10011005","2","1300","0","72","0","100","0","0","620120044","3","1","47002","61402","47002","0","4"
"600120483","1","10011006","0","101011","10011003","2","0","620420045","72","0","600002940","71001002","620380145","1","0","0","1","25","0","0","620140045","0","0","10011005","2","1320","0","72","0","100","0","0","620120045","3","1","48002","61402","48002","0","4"
"600120493","1","10011007","0","101011","10011004","2","0","620420046","72","0","600002941","71001002","620380146","1","0","0","1","25","0","0","620140046","0","0","10011006","2","1346","0","72","0","100","0","0","620120046","3","1","49002","61402","49002","0","4"
"600120503","1","10011007","0","101011","10011004","2","0","620420047","72","0","600002942","71001002","620380147","1","0","0","1","25","0","0","620140047","0","0","10011006","2","1382","0","72","0","100","0","0","620120047","3","1","50002","61402","50002","0","4"
"600120513","1","10011007","0","101011","10011004","2","0","620420048","72","0","600002943","71001002","620380148","1","0","0","1","25","0","0","620140048","0","0","10011006","2","1398","0","72","0","100","0","0","620120048","3","1","51002","61402","51002","0","4"
"600120523","1","10011007","0","101011","10011004","2","0","620420049","72","0","600002944","71001002","620380149","1","0","0","1","25","0","0","620140049","0","0","10011006","2","1416","0","72","0","100","0","0","620120049","3","1","52002","61402","52002","0","4"
"600120533","1","10011007","0","101011","10011004","2","0","620420050","72","0","600002945","71001002","620380150","1","0","0","1","25","0","0","620140050","0","0","10011006","2","1440","0","72","0","100","0","0","620120050","3","1","53002","61402","53002","0","4"
"600120543","1","10011007","0","101011","10011004","2","0","620420051","72","0","600002946","71001002","620380151","1","0","0","1","25","0","0","620140051","0","0","10011006","2","1456","0","72","0","100","0","0","620120051","3","1","54002","61402","54002","0","4"
"600120553","1","10011007","0","101011","10011004","2","0","620420052","72","0","600002947","71001002","620380152","1","0","0","1","25","0","0","620140052","0","0","10011006","2","1468","0","72","0","100","0","0","620120052","3","1","55002","61402","55002","0","4"
"600120563","1","10011007","0","101011","10011004","2","0","620420053","72","0","600002948","71001002","620380153","1","0","0","1","25","0","0","620140053","0","0","10011006","2","1482","0","72","0","100","0","0","620120053","3","1","56002","61402","56002","0","4"
"600120573","1","10011007","0","101011","10011004","2","0","620420054","72","0","600002949","71001002","620380154","1","0","0","1","25","0","0","620140054","0","0","10011006","2","1488","0","72","0","100","0","0","620120054","3","1","57002","61402","57002","0","4"
"600120583","1","10011007","0","101011","10011004","2","0","620420055","72","0","600002950","71001002","620380155","1","0","0","1","25","0","0","620140055","0","0","10011006","2","1500","0","72","0","100","0","0","620120055","3","1","58002","61402","58002","0","4"
"600120593","1","10011007","0","101011","10011004","2","0","620420056","72","0","600002951","71001002","620380156","1","0","0","1","25","0","0","620140056","0","0","10011006","2","1528","0","72","0","100","0","0","620120056","3","1","59002","61402","59002","0","4"
"600120603","1","10011007","0","101011","10011004","2","0","620420057","72","0","600002952","71001002","620380157","1","0","0","1","25","0","0","620140057","0","0","10011006","2","1538","0","72","0","100","0","0","620120057","3","1","60002","61402","60002","0","4"
"600120613","1","10011007","0","101011","10011004","2","0","620420058","72","0","600002953","71001002","620380158","1","0","0","1","25","0","0","620140058","0","0","10011006","2","1558","0","72","0","100","0","0","620120058","3","1","61002","61402","61002","0","4"
"600120623","1","10011008","0","101011","10011006","2","0","620420059","100","0","600002954","71001002","620380159","1","0","0","1","25","0","0","620140059","0","0","10011007","2","1571","0","15","0","100","0","0","620120059","3","1","62002","61402","62002","0","4"
"600120633","1","10011008","0","101011","10011006","2","0","620420060","100","0","600002955","71001002","620380160","1","0","0","1","25","0","0","620140060","0","0","10011007","2","1587","0","15","0","100","0","0","620120060","3","1","63002","61402","63002","0","4"
"600120643","1","10011008","0","101011","10011006","2","0","620420061","100","0","600002956","71001002","620380161","1","0","0","1","25","0","0","620140061","0","0","10011007","2","1601","0","15","0","100","0","0","620120061","3","1","64002","61402","64002","0","4"
"600120653","1","10011008","0","101011","10011006","2","0","620420062","100","0","600002957","71001002","620380162","1","0","0","1","25","0","0","620140062","0","0","10011007","2","1611","0","15","0","100","0","0","620120062","3","1","65002","61402","65002","0","4"
"600120663","1","10011008","0","101011","10011006","2","0","620420063","100","0","600002958","71001002","620380163","1","0","0","1","25","0","0","620140063","0","0","10011007","2","1622","0","15","0","100","0","0","620120063","3","1","66002","61402","66002","0","4"
"600120673","1","10011008","0","101011","10011006","2","0","620420064","100","0","600002959","71001002","620380164","1","0","0","1","25","0","0","620140064","0","0","10011007","2","1631","0","15","0","100","0","0","620120064","3","1","67002","61402","67002","0","4"
"600120683","1","10011008","0","101011","10011006","2","0","620420065","100","0","600002960","71001002","620380165","1","0","0","1","25","0","0","620140065","0","0","10011007","2","1640","0","15","0","100","0","0","620120065","3","1","68002","61402","68002","0","4"
"600120693","1","10011009","0","101011","10011007","2","0","620420066","100","0","600002961","71001002","620380166","1","0","0","1","25","0","0","620140066","0","0","10011008","2","1652","0","15","0","100","0","0","620120066","3","1","69002","61402","69002","0","4"
"600120703","1","10011008","0","101011","10011006","2","0","620420067","100","0","600002962","71001002","620380167","1","0","0","1","25","0","0","620140067","0","0","10011007","2","1668","0","15","0","100","0","0","620120067","3","1","70002","61402","70002","0","4"
"600120713","1","10011008","0","101011","10011006","2","0","620420068","100","0","600002963","71001002","620380168","1","0","0","1","25","0","0","620140068","0","0","10011007","2","1682","0","15","0","100","0","0","620120068","3","1","71002","61402","71002","0","4"
"600120233","1","10011003","0","101011","10011001","2","0","620220020","72","0","600002964","71001002","620380120","1","0","0","1","25","0","0","620150020","0","0","10011002","2","878","0","72","0","100","0","0","620240020","3","1","23002","61402","23002","0","4"
"600120243","1","10011003","0","101011","10011001","2","0","620220021","72","0","600002965","71001002","620380121","1","0","0","1","25","0","0","620150021","0","0","10011002","2","892","0","72","0","100","0","0","620240021","3","1","24002","61402","24002","0","4"
"600120253","1","10011003","0","101011","10011001","2","0","620220022","72","0","600002966","71001002","620380122","1","0","0","1","25","0","0","620150022","0","0","10011002","2","904","0","72","0","100","0","0","620240022","3","1","25002","61402","25002","0","4"
"600120263","1","10011003","0","101011","10011001","2","0","620220023","72","0","600002967","71001002","620380123","1","0","0","1","25","0","0","620150023","0","0","10011002","2","912","0","72","0","100","0","0","620240023","3","1","26002","61402","26002","0","4"
"600120273","1","10011004","0","101011","10011001","2","0","620220024","72","0","600002968","71001002","620380124","1","0","0","1","25","0","0","620150024","0","0","10011003","2","926","0","72","0","100","0","0","620240024","3","1","27002","61402","27002","0","4"
"600120283","1","10011004","0","101011","10011001","2","0","620220025","72","0","600002969","71001002","620380125","1","0","0","1","25","0","0","620150025","0","0","10011003","2","938","0","72","0","100","0","0","620240025","3","1","28002","61402","28002","0","4"
"600120293","1","10011004","0","101011","10011001","2","0","620220026","72","0","600002970","71001002","620380126","1","0","0","1","25","0","0","620150026","0","0","10011003","2","950","0","72","0","100","0","0","620240026","3","1","29002","61402","29002","0","4"
"600120303","1","10011004","0","101011","10011001","2","0","620220027","72","0","600002971","71001002","620380127","1","0","0","1","25","0","0","620150027","0","0","10011003","2","960","0","72","0","100","0","0","620240027","3","1","30002","61402","30002","0","4"
"600120313","1","10011004","0","101011","10011001","2","0","620220028","72","0","600002972","71001002","620380128","1","0","0","1","25","0","0","620150028","0","0","10011003","2","976","0","72","0","100","0","0","620240028","3","1","31002","61402","31002","0","4"
"600120323","1","10011004","0","101011","10011001","2","0","620220029","72","0","600002973","71001002","620380129","1","0","0","1","25","0","0","620150029","0","0","10011003","2","996","0","72","0","100","0","0","620240029","3","1","32002","61402","32002","0","4"
"600120333","1","10011004","0","101011","10011001","2","0","620220030","72","0","600002974","71001002","620380130","1","0","0","1","25","0","0","620150030","0","0","10011003","2","1024","0","72","0","100","0","0","620240030","3","1","33002","61402","33002","0","4"
"600120343","1","10011004","0","101011","10011001","2","0","620220031","72","0","600002975","71001002","620380131","1","0","0","1","25","0","0","620150031","0","0","10011003","2","1036","0","72","0","100","0","0","620240031","3","1","34002","61402","34002","0","4"
"600120353","1","10011005","0","101011","10011002","2","0","620220032","72","0","600002976","71001002","620380132","1","0","0","1","25","0","0","620150032","0","0","10011004","2","1044","0","72","0","100","0","0","620240032","3","1","35002","61402","35002","0","4"
"600120363","1","10011005","0","101011","10011002","2","0","620220033","72","0","600002977","71001002","620380133","1","0","0","1","25","0","0","620150033","0","0","10011004","2","1072","0","72","0","100","0","0","620240033","3","1","36002","61402","36002","0","4"
"600120373","1","10011005","0","101011","10011002","2","0","620220034","72","0","600002978","71001002","620380134","1","0","0","1","25","0","0","620150034","0","0","10011004","2","1086","0","72","0","100","0","0","620240034","3","1","37002","61402","37002","0","4"
"600120383","1","10011005","0","101011","10011002","2","0","620220035","72","0","600002979","71001002","620380135","1","0","0","1","25","0","0","620150035","0","0","10011004","2","1106","0","72","0","100","0","0","620240035","3","1","38002","61402","38002","0","4"
"600120393","1","10011005","0","101011","10011002","2","0","620220036","72","0","600002980","71001002","620380136","1","0","0","1","25","0","0","620150036","0","0","10011004","2","1126","0","72","0","100","0","0","620240036","3","1","39002","61402","39002","0","4"
"600120403","1","10011005","0","101011","10011002","2","0","620220037","72","0","600002981","71001002","620380137","1","0","0","1","25","0","0","620150037","0","0","10011004","2","1156","0","72","0","100","0","0","620240037","3","1","40002","61402","40002","0","4"
"600120413","1","10011005","0","101011","10011002","2","0","620220038","72","0","600002982","71001002","620380138","1","0","0","1","25","0","0","620150038","0","0","10011004","2","1164","0","72","0","100","0","0","620240038","3","1","41002","61402","41002","0","4"
"600120423","1","10011006","0","101011","10011003","2","0","620220039","72","0","600002983","71001002","620380139","1","0","0","1","25","0","0","620150039","0","0","10011005","2","1176","0","72","0","100","0","0","620240039","3","1","42002","61402","42002","0","4"
"600120433","1","10011006","0","101011","10011003","2","0","620220040","72","0","600002984","71001002","620380140","1","0","0","1","25","0","0","620150040","0","0","10011005","2","1210","0","72","0","100","0","0","620240040","3","1","43002","61402","43002","0","4"
"600120443","1","10011006","0","101011","10011003","2","0","620220041","72","0","600002985","71001002","620380141","1","0","0","1","25","0","0","620150041","0","0","10011005","2","1240","0","72","0","100","0","0","620240041","3","1","44002","61402","44002","0","4"
"600120453","1","10011006","0","101011","10011003","2","0","620220042","72","0","600002986","71001002","620380142","1","0","0","1","25","0","0","620150042","0","0","10011005","2","1270","0","72","0","100","0","0","620240042","3","1","45002","61402","45002","0","4"
