592b6396fc1d24e127b4c5b96682c1233e44d511662a3f55eab472ce206a549b,8b27624189dedbb4737518e400747d3a0859daa755e250dcf6a1d2904c57e320,1281de4c9eed8a908e762dc87fae41de9e5365ef2caaf40ed5370435f3d85fb9,f7cd8737f6a8f0c54d969adacb8d13fd7fce73498fe8ea6a108aa3a4ea5a14ef,2f103e0985e1a5263a8c28dc7efd206fd23cc85a51022d53d463da314adfde6a,11f69c1ea028c737426c0ea971da9c6672c819a3129eb95d9bf34fe53cb982ed,e1ea5dcbe5402abfc96ac756dd0d4dc66e7b2d1cb9d2efcae995b08d0e0ee3da,28a07b7dd2ea40907f59c463da08ea5039210bfc2b1aabe95e94529a5e5c910a,0f47c302f29736cb4c714de6c604e6c87aa0b07de1fae0869cb778cb11d83a39,8b0adea92dd091565e026a454e941ce44da02f66759df218541bbf07073039e8,3aa34f293d8061700bf78cd43967fbeccb366114c76b2648f950cc69ca81d729
"101711","22014","1","","22014071","3","","wac_birthday_talk_kyapi","","0.2",""
"vo_wac_22014","22014","0","0","22014072","21","","vo_wac_22014_002","","",""
"101711","22014","10","1","22014073","11","0.5","好～盡情跳舞吧～♪\n來吧來吧，霞也過來，\n一起跳舞慶祝吧～！","1","0","0"
"0","22014","","","22014074","91","","","","",""
"101711","22014","1","","22014075","3","","wac_birthday_idle_kyapi","","0.2",""
"101411","22014","1","","22014076","3","","wac_birthday_talk_sad","","0.2",""
"vo_wac_22014","22014","0","0","22014077","21","","vo_wac_22014_003","","",""
"101411","22014","10","1","22014078","11","0.5","給、給我等一下！\n我沒打算像你們這樣\n粗魯地慶祝生日……\n別、別拉著我轉來轉去啦～！？","1","0","0"
"0","22014","","","22014079","91","","","","",""
"101411","22014","1","","22014080","3","","wac_birthday_idle_sad","","0.2",""
"101011","22014","1","","22014081","3","","wac_birthday_talk_smile","","0.2",""
"vo_wac_22014","22014","0","0","22014082","21","","vo_wac_22014_004","","",""
"101011","22014","10","1","22014083","11","0.5","呵呵，既熱鬧又開心，\n感覺會成為最棒的生日呢。\n王子先生也是，謝謝你\n特地來為人家慶生～♪","1","0","0"
"0","22014","","","22014084","91","","","","",""
"0","22014","","","22014085","22","","","","",""
"bgm_M321","22714","","","22714001","25","","bgm_M321_2C","","",""
"1","22714","250","-1000","22714002","1","wac_birthday_idle_normal","106611","-70","2","0"
"1","22714","256","230","22714003","1","wac_birthday_homare_0929_idle_smile","106711","-270","2","1"
"1","22714","257","410","22714004","1","wac_birthday_idle_doya","106511","-310","2","1"
"106611","22714","","","22714005","13","","300","","",""
"106711","22714","","","22714006","13","","300","","",""
"106511","22714","","","22714007","13","","300","","",""
"600","22714","0","0","22714008","31","","600","1","1",""
"602","22714","0","0","22714009","31","","602","1","0",""
"603","22714","0","0","22714010","31","","603","1","0",""
"604","22714","30","60","22714011","31","","604","1","1",""
"614","22714","0","0","22714012","31","","614","1","1",""
"700","22714","0","0","22714013","31","","700","1","0",""
"701","22714","0","0","22714014","31","","701","1","0",""
"702","22714","0","0","22714015","31","","702","1","0",""
"800","22714","0","0","22714016","31","","800","1","0",""
"937","22714","30","60","22714017","31","","937","1","1",""
"1","22714","","","22714018","93","","","","",""
"106511","22714","0","wac_birthday_reaction_03","22714019","3","","wac_birthday_reaction_02","1","0.2","0.2"
"0.1","22714","","","22714020","93","","","","",""
"106711","22714","0","wac_birthday_homare_0929_reaction_04","22714021","3","","wac_birthday_homare_0929_reaction_01","1","0.2","0.2"
"0.3","22714","","","22714022","93","","","","",""
"106611","22714","1","","22714023","3","","wac_birthday_run_01","","0.2",""
"106611","22714","-70","3","22714024","2","","0","","",""
"2.5","22714","","","22714025","93","","","","",""
"602","22714","","","22714026","32","","1","","",""
"0.6","22714","","","22714027","93","","","","",""
"600","22714","","","22714028","32","","0","","",""
"614","22714","","","22714029","32","","0","","",""
"604","22714","","","22714030","32","","0","","",""
"701","22714","","","22714031","32","","1","","",""
"937","22714","0","0.01","22714032","33","","0","","",""
"106611","22714","0","wac_birthday_wish_02","22714033","3","","wac_birthday_blowout_01","1","0.2","0.2"
"106611","22714","-330","0.01","22714034","2","","-200","","",""
"106711","22714","1","","22714035","3","","wac_birthday_homare_0929_idle_smile","","0.2",""
"106711","22714","-320","0.01","22714036","2","","180","","",""
"106511","22714","1","","22714037","3","","wac_birthday_idle_doya","","0.2",""
"106511","22714","-340","0.01","22714038","2","","320","","",""
"0","22714","","","22714039","93","","","","",""
"800","22714","","","22714040","32","","1","","",""
"0.7","22714","","","22714041","93","","","","",""
"702","22714","","","22714042","32","","1","","",""
"0.5","22714","","","22714043","93","","","","",""
"se_common","22714","0","","22714044","23","","se_sys_login_birthday_blow_candle","","",""
"701","22714","","","22714045","32","","0","","",""
"0.4","22714","","","22714046","93","","","","",""
"se_common","22714","0","","22714047","23","","se_sys_login_birthday_cracker","","",""
"700","22714","","","22714048","32","","1","","",""
"se_common","22714","0","","22714049","23","","se_sys_login_birthday_calendar_applause","","",""
"106711","22714","0","wac_birthday_homare_0929_idle_smile","22714050","3","","wac_birthday_homare_0929_clap","1","0.2","0.2"
"0.1","22714","","","22714051","93","","","","",""
"106511","22714","0","wac_birthday_idle_doya","22714052","3","","wac_birthday_clap","1","0.2","0.2"
"2","22714","","","22714053","93","","","","",""
"1","22714","","","22714054","131","","","","",""
"vo_wac_22714","22714","0","0","22714055","21","","vo_wac_22714_000","","",""
"106611","22714","10","1","22714056","11","0.5","祈梨大人一年一度的生日\n來臨囉！\n家族全員出動壯大聲勢，\n要為我舉辦最盛大的慶生會喔！","1","0","0"
"0","22714","","","22714057","91","","","","",""
"106611","22714","1","","22714058","3","","wac_birthday_idle_doya","","0.2",""
"106711","22714","1","","22714059","3","","wac_birthday_homare_0929_talk_smile","","0.2",""
"vo_wac_22714","22714","0","0","22714060","21","","vo_wac_22714_001","","",""
"106711","22714","10","1","22714061","11","0.5","……祈梨？\n大家為了妳準備了蛋糕\n並聚集在這裡，\n妳應該先說什麼才對呢～？","1","0","0"
"0","22714","","","22714062","91","","","","",""
"106711","22714","1","","22714063","3","","wac_birthday_homare_0929_idle_smile","","0.2",""
"106611","22714","1","","22714064","3","","wac_birthday_talk_sad","","0.2",""
"vo_wac_22714","22714","0","0","22714065","21","","vo_wac_22714_002","","",""
"106611","22714","10","1","22714066","11","0.5","咦？啊，這個……！？\n各各、各位滾來為我慶生，\n真的非常感謝你們！","1","0","0"
"0","22714","","","22714067","91","","","","",""
"106611","22714","1","","22714068","3","","wac_birthday_idle_sad","","0.2",""
"106511","22714","1","","22714069","3","","wac_birthday_talk_smile","","0.2",""
"vo_wac_22714","22714","0","0","22714070","21","","vo_wac_22714_003","","",""
"106511","22714","10","1","22714071","11","0.5","呃，妳那是什麼敬語啊……\n但心意是有到了啦？\n一塊蛋糕就能讓妳樂成這樣，\n我們明年再幫妳準備吧。","1","0","0"
"0","22714","","","22714072","91","","","","",""
"0","22714","","","22714073","22","","","","",""
"bgm_M321","23214","","","23214001","25","","bgm_M321_2C","","",""
"1","23214","250","-1000","23214002","1","wac_birthday_idle_normal","102811","-70","2","0"
"1","23214","256","200","23214003","1","wac_birthday_idle_smile","102111","-270","2","1"
"1","23214","258","315","23214004","1","wac_birthday_idle_wish","102311","-310","2","1"
"1","23214","257","450","23214005","1","wac_birthday_idle_smile","102511","-290","2","1"
"102811","23214","","","23214006","13","","300","","",""
"102111","23214","","","23214007","13","","300","","",""
"102311","23214","","","23214008","13","","300","","",""
"102511","23214","","","23214009","13","","300","","",""
"600","23214","0","0","23214010","31","","600","1","1",""
"602","23214","0","0","23214011","31","","602","1","0",""
"603","23214","0","0","23214012","31","","603","1","0",""
"604","23214","30","60","23214013","31","","604","1","1",""
"614","23214","0","0","23214014","31","","614","1","1",""
"700","23214","0","0","23214015","31","","700","1","0",""
"701","23214","0","0","23214016","31","","701","1","0",""
"702","23214","0","0","23214017","31","","702","1","0",""
"800","23214","0","0","23214018","31","","800","1","0",""
"938","23214","30","60","23214019","31","","938","1","1",""
"1","23214","","","23214020","93","","","","",""
"102311","23214","0","wac_birthday_reaction_03","23214021","3","","wac_birthday_reaction_01","1","0.2","0.2"
"0.1","23214","","","23214022","93","","","","",""
"102111","23214","0","wac_birthday_reaction_02","23214023","3","","wac_birthday_reaction_01","1","0.2","0.2"
"102511","23214","0","wac_birthday_reaction_04","23214024","3","","wac_birthday_reaction_02","1","0.2","0.2"
"0.3","23214","","","23214025","93","","","","",""
"102811","23214","1","","23214026","3","","wac_birthday_kyaru_run_01","","0.2",""
"102811","23214","-70","3","23214027","2","","0","","",""
"2.5","23214","","","23214028","93","","","","",""
"602","23214","","","23214029","32","","1","","",""
"0.6","23214","","","23214030","93","","","","",""
"600","23214","","","23214031","32","","0","","",""
"614","23214","","","23214032","32","","0","","",""
"604","23214","","","23214033","32","","0","","",""
"701","23214","","","23214034","32","","1","","",""
"938","23214","0","0.01","23214035","33","","0","","",""
"102811","23214","0","wac_birthday_wish_01","23214036","3","","wac_birthday_blowout_01","1","0.2","0.2"
"102811","23214","-330","0.01","23214037","2","","-200","","",""
"102111","23214","1","","23214038","3","","wac_birthday_idle_wish","","0.2",""
"102111","23214","-320","0.01","23214039","2","","180","","",""
"102311","23214","1","","23214040","3","","wac_birthday_idle_smile","","0.2",""
"102311","23214","-360","0.01","23214041","2","","285","","",""
"102511","23214","1","","23214042","3","","wac_birthday_idle_smile","","0.2",""
"102511","23214","-340","0.01","23214043","2","","425","","",""
"0","23214","","","23214044","93","","","","",""
"800","23214","","","23214045","32","","1","","",""
"0.7","23214","","","23214046","93","","","","",""
"702","23214","","","23214047","32","","1","","",""
"0.5","23214","","","23214048","93","","","","",""
"se_common","23214","0","","23214049","23","","se_sys_login_birthday_blow_candle","","",""
"701","23214","","","23214050","32","","0","","",""
"0.4","23214","","","23214051","93","","","","",""
"se_common","23214","0","","23214052","23","","se_sys_login_birthday_cracker","","",""
"700","23214","","","23214053","32","","1","","",""
"se_common","23214","0","","23214054","23","","se_sys_login_birthday_calendar_applause","","",""
"102111","23214","0","wac_birthday_idle_wish","23214055","3","","wac_birthday_clap_to_wish","1","0.2","0.2"
"0.1","23214","","","23214056","93","","","","",""
"102311","23214","0","wac_birthday_idle_smile","23214057","3","","wac_birthday_clap","1","0.2","0.2"
"0.1","23214","","","23214058","93","","","","",""
"102511","23214","0","wac_birthday_idle_smile","23214059","3","","wac_birthday_clap","1","0.2","0.2"
"2","23214","","","23214060","93","","","","",""
"1","23214","","","23214061","131","","","","",""
"vo_wac_23214","23214","0","0","23214062","21","","vo_wac_23214_000","","",""
"102811","23214","10","1","23214063","11","0.5","今天真的很謝謝大家，\n你們竟然為了我的生日\n準備了這麼棒的生日蛋糕♪","1","0","0"
"0","23214","","","23214064","91","","","","",""
"102811","23214","1","","23214065","3","","wac_birthday_idle_normal","","0.2",""
"102111","23214","1","","23214066","3","","wac_birthday_talk_wish","","0.2",""
"vo_wac_23214","23214","0","0","23214067","21","","vo_wac_23214_001","","",""
"102111","23214","10","1","23214068","11","0.5","咲戀媽媽，祝妳生日快樂♪\n妳總是為了我們\n拚命努力工作……","1","0","0"
"0","23214","","","23214069","91","","","","",""
"102111","23214","1","","23214070","3","","wac_birthday_idle_wish","","0.2",""
"102311","23214","1","","23214071","3","","wac_birthday_talk_smile","","0.2",""
"vo_wac_23214","23214","0","0","23214072","21","","vo_wac_23214_002","","",""
"102311","23214","10","1","23214073","11","0.5","這蛋糕是我們努力親手做的喔？\n雖然做好的時候，鈴莓在各種意義上\n都慘兮兮的就是了。","1","0","0"
"23214073","23214","","","23214074","91","","","","",""
"102311","23214","1","","23214075","3","","wac_birthday_idle_smile","","0.2",""
"102511","23214","1","","23214076","3","","wac_birthday_talk_sad","","0.2",""
"vo_wac_23214","23214","0","0","23214077","21","","vo_wac_23214_003","","",""
"102511","23214","10","1","23214078","11","0.5","小綾音，那是祕密……！\n嗚嗚，製作途中我也犯了不少錯，\n明明是在為大小姐的重要日子做準備，\n真對不起……","1","0","0"
"0","23214","","","23214079","91","","","","",""
"102811","23214","1","","23214080","3","","wac_birthday_talk_smile","","0.2",""
"102511","23214","1","","23214081","3","","wac_birthday_idle_wish","","0.2",""
"vo_wac_23214","23214","0","0","23214082","21","","vo_wac_23214_004","","",""
"102811","23214","10","1","23214083","11","0.5","妳在說什麼啊，妳們不是\n這麼努力地為我做準備了嗎？\n也謝謝你來替我慶生。\n請你要一直和大家好好相處哦？","1","0","0"
"0","23214","","","23214084","91","","","","",""
"0","23214","","","23214085","22","","","","",""
"bgm_M321","23814","","","23814001","25","","bgm_M321_2C","","",""
"1","23814","250","-1000","23814002","1","wac_birthday_idle_normal","100811","-70","2","0"
"1","23814","256","170","23814003","1","wac_birthday_idle_wish","104511","-260","2","1"
"1","23814","259","270","23814004","1","wac_birthday_idle_smile","105311","-310","2","1"
"1","23814","257","400","23814005","1","wac_birthday_idle_normal","105511","-270","2","1"
"1","23814","258","510","23814006","1","wac_birthday_idle_smile","103011","-310","2","1"
"100811","23814","","","23814007","13","","300","","",""
"104511","23814","","","23814008","13","","300","","",""
"105311","23814","","","23814009","13","","300","","",""
"105511","23814","","","23814010","13","","300","","",""
"103011","23814","","","23814011","13","","300","","",""
"600","23814","0","0","23814012","31","","600","1","1",""
"602","23814","0","0","23814013","31","","602","1","0",""
"603","23814","0","0","23814014","31","","603","1","0",""
"604","23814","30","60","23814015","31","","604","1","1",""
"614","23814","0","0","23814016","31","","614","1","1",""
"700","23814","0","0","23814017","31","","700","1","0",""
"701","23814","0","0","23814018","31","","701","1","0",""
"702","23814","0","0","23814019","31","","702","1","0",""
"800","23814","0","0","23814020","31","","800","1","0",""
"939","23814","30","60","23814021","31","","939","1","1",""
"1","23814","","","23814022","93","","","","",""
"105311","23814","0","wac_birthday_reaction_03","23814023","3","","wac_birthday_reaction_05","1","0.2","0.2"
"104511","23814","0","wac_birthday_reaction_03","23814024","3","","wac_birthday_reaction_01","1","0.2","0.2"
