bb8f96b96d5f75c9e0e4ccd145f9f8430172baa41d8a430de573358d1b4e79c9,28ba37a92251669f40511945f127148d68d363411f20431a3381490b8ed42758,676a4a3dfe9b59a7366e508b25e1e30b01ef6736a85af2e3408cea342ea2aee3,c3d74fbb99715958d34b5fb8978ff24b86dc139866fea445e55b3c55c153f9f5,e9d27c918c9471bf0e00ba6eed03154103ae156bfd26a65a20a6c0cb2464d2a9,33ce4139336bef47f22f0c4c74a0bd08620499f1ba2ccd2961c1abdb4dec3e91,56fafcdf6df95ba23093afc41f7edd772803069588ef98941d10f905352a1e51,33a79ec52ac937a16ea7622db79420e13a14595dab89b453cf9b7d02e8342f81,dccfadf55132fa2bfc391f970f6d5be48a44932c5e38fcd05b62bb420152d5b0,ac54288dcf2dffb873c60cbd72e875b93f2b49755c2b014d231e8a91b17f5c0a,66d915d8ec031f8cdc9e5231af8baa4f05502697c81bb5561d97504e7c591df5
"100411","0.2","0","3","","0","1009810","lsv_talk_cool_joy_loop","1","lsv_talk_cool_joy","1009810051"
"vo_lsv","","0","21","","","1009810","0","","vo_lsv_1026","1009810052"
"100411","0","10","11","0","0","1009810","1","1","沒錯沒錯，就是這樣！","1009810053"
"0","","","91","","","1009810","","","","1009810054"
"100411","","1","3","","0.2","1009810","","","lsv_idle_cool_joy","1009810055"
"102011","","1","3","","0.2","1009810","","","lsv_talk_wish_joy","1009810056"
"vo_lsv","","0","21","","","1009810","0","","vo_lsv_1027","1009810057"
"102011","0","10","11","0","0","1009810","1","1","那麼，\n首先要先讓小繆\n恢復活力才行！","1009810058"
"0","","","91","","","1009810","","","","1009810059"
"102011","","1","3","","0.2","1009810","","","lsv_idle_wish_joy","1009810060"
"100411","","1","3","","0.2","1009810","","","lsv_talk_cool_loop","1009810061"
"vo_lsv","","0","21","","","1009810","0","","vo_lsv_1028","1009810062"
"100411","0","10","11","0","0","1009810","1","1","活力啊──\n哥哥\n有什麼好點子嗎？","1009810063"
"0","","","91","","","1009810","","","","1009810064"
"100411","","1","3","","0.2","1009810","","","lsv_idle_cool","1009810065"
"100411","0.2","0","3","","0","1009810","lsv_look_idle_normal","1","lsv_choice","1009810066"
"102011","0.2","0","3","","0","1009810","lsv_look_idle_normal","1","lsv_choice","1009810067"
"103611","0.2","0","3","","0","1009810","lsv_look_idle_normal","1","lsv_choice","1009810068"
"0.1","","","93","","","1009810","","","0","1009810069"
"100411","0.2","-235","2","","","1009810","0.33","2","-452","1009810070"
"102011","0.2","-220","2","","","1009810","0.33","2","420","1009810071"
"103611","0.2","-250","2","","","1009810","0.33","2","545","1009810072"
"0","","1","22","","0.2","1009810","","","0","1009810073"
"給牠吃很多東西。","","0","103","","","1009810","","","1009810077","1009810074"
"讓牠多睡一點。","","0","103","","","1009810","","","1009810101","1009810075"
"稍微玩一下。","","0","103","","","1009810","","","1009810125","1009810076"
"100411","0.2","0","3","","0","1009810","lsv_idle_normal","1","lsv_choice","1009810077"
"102011","0.2","0","3","","0","1009810","lsv_idle_normal","1","lsv_choice","1009810078"
"103611","0.2","0","3","","0","1009810","lsv_idle_normal","1","lsv_choice","1009810079"
"0.1","","","93","","","1009810","","","0","1009810080"
"100411","0.2","-235","2","","","1009810","0.33","2","-200","1009810081"
"102011","0.2","-220","2","","","1009810","0.33","2","100","1009810082"
"103611","0.2","-250","2","","","1009810","0.33","2","270","1009810083"
"0.7","","","93","","","1009810","","","0","1009810084"
"103611","","1","3","","0.2","1009810","","","lsv_talk_joy3_blink","1009810085"
"vo_lsv","","0","21","","","1009810","0","","vo_lsv_1029","1009810086"
"103611","0","10","11","0","0","1009810","1","1","肚子餓了\n就會沒精神，\n也有這樣的俗語嘛。","1009810087"
"0","","","91","","","1009810","","","","1009810088"
"103611","","1","3","","0.2","1009810","","","lsv_idle_normal_joy","1009810089"
"102011","","1","3","","0.2","1009810","","","lsv_talk_joy1","1009810090"
"vo_lsv","","0","21","","","1009810","0","","vo_lsv_1030","1009810091"
"102011","0","10","11","0","0","1009810","1","1","我們來做很多會\n讓小繆開心的食物吧～♪","1009810092"
"0","","","91","","","1009810","","","","1009810093"
"102011","","1","3","","0.2","1009810","","","lsv_idle_joy","1009810094"
"100411","0.2","0","3","","0","1009810","lsv_talk_guts2_joy_loop","1","lsv_talk_guts2_joy","1009810095"
"vo_lsv","","0","21","","","1009810","0","","vo_lsv_1031","1009810096"
"100411","0","10","11","0","0","1009810","1","1","好──禊也要來做──！\n來做很多能恢復體力的\n料理吧──！","1009810097"
"0","","","91","","","1009810","","","","1009810098"
"100411","","1","3","","0.2","1009810","","","lsv_idle_guts2_joy","1009810099"
"1009810149","","","101","","","1009810","","","","1009810100"
"100411","0.2","0","3","","0","1009810","lsv_idle_normal","1","lsv_choice","1009810101"
"102011","0.2","0","3","","0","1009810","lsv_idle_normal","1","lsv_choice","1009810102"
"103611","0.2","0","3","","0","1009810","lsv_idle_normal","1","lsv_choice","1009810103"
"0.1","","","93","","","1009810","","","0","1009810104"
"100411","0.2","-235","2","","","1009810","0.33","2","-200","1009810105"
"102011","0.2","-220","2","","","1009810","0.33","2","100","1009810106"
"103611","0.2","-250","2","","","1009810","0.33","2","270","1009810107"
"0.7","","","93","","","1009810","","","0","1009810108"
"100411","","1","3","","0.2","1009810","","","lsv_talk_normal_suprise1","1009810109"
"vo_lsv","","0","21","","","1009810","0","","vo_lsv_1032","1009810110"
"100411","0","10","11","0","0","1009810","1","1","累了就會想睡嘛──\n那麼，就試著\n讓小繆好睡吧！","1009810111"
"0","","","91","","","1009810","","","","1009810112"
"100411","","1","3","","0.2","1009810","","","lsv_idle_normal","1009810113"
"103611","","1","3","","0.2","1009810","","","lsv_talk_thinking_talkR","1009810114"
"vo_lsv","","0","21","","","1009810","0","","vo_lsv_1033","1009810115"
"103611","0","10","11","0","0","1009810","1","1","讓牠好睡……\n像唱搖籃曲之類的嗎？","1009810116"
"0","","","91","","","1009810","","","","1009810117"
"103611","","1","3","","0.2","1009810","","","lsv_idle_thinking_surprise","1009810118"
"102011","","1","3","","0.2","1009810","","","lsv_talk_joy3","1009810119"
"vo_lsv","","0","21","","","1009810","0","","vo_lsv_1034","1009810120"
"102011","0","10","11","0","0","1009810","1","1","美美覺得讀繪本給牠聽\n應該也不錯～\n大家一起唸牠聽吧♪","1009810121"
"0","","","91","","","1009810","","","","1009810122"
"102011","","1","3","","0.2","1009810","","","lsv_idle_joy","1009810123"
"1009810149","","","101","","","1009810","","","","1009810124"
"100411","0.2","0","3","","0","1009810","lsv_idle_normal","1","lsv_choice","1009810125"
"102011","0.2","0","3","","0","1009810","lsv_idle_normal","1","lsv_choice","1009810126"
"103611","0.2","0","3","","0","1009810","lsv_idle_normal","1","lsv_choice","1009810127"
"0.1","","","93","","","1009810","","","0","1009810128"
"100411","0.2","-235","2","","","1009810","0.33","2","-200","1009810129"
"102011","0.2","-220","2","","","1009810","0.33","2","100","1009810130"
"103611","0.2","-250","2","","","1009810","0.33","2","270","1009810131"
"0.7","","","93","","","1009810","","","0","1009810132"
"102011","","1","3","","0.2","1009810","","","lsv_talk_surprise","1009810133"
"vo_lsv","","0","21","","","1009810","0","","vo_lsv_1035","1009810134"
"102011","0","10","11","0","0","1009810","1","1","咦？跟牠玩的話，\n不會變得更累嗎……？","1009810135"
"0","","","91","","","1009810","","","","1009810136"
"102011","","1","3","","0.2","1009810","","","lsv_idle_surprise","1009810137"
"100411","","1","3","","0.2","1009810","","","lsv_talk_thinking_joyR","1009810138"
"vo_lsv","","0","21","","","1009810","0","","vo_lsv_1036","1009810139"
"100411","0","10","11","0","0","1009810","1","1","但玩耍能讓心情\n變暢快呢──\n或許意外可行……？","1009810140"
"0","","","91","","","1009810","","","","1009810141"
"100411","","1","3","","0.2","1009810","","","lsv_idle_thinking_joy1","1009810142"
"103611","","1","3","","0.2","1009810","","","lsv_talk_thinking_talkR","1009810143"
"vo_lsv","","0","21","","","1009810","0","","vo_lsv_1037","1009810144"
"103611","0","10","11","0","0","1009810","1","1","可以提升睡眠品質……\n之類的，大人也這麼說嘛。\n那就真的「稍微」玩一下吧。","1009810145"
"0","","","91","","","1009810","","","","1009810146"
"103611","","1","3","","0.2","1009810","","","lsv_idle_thinking_joy1","1009810147"
"1009810149","","","101","","","1009810","","","","1009810148"
"0","","","91","","","1009810","","","","1009810149"
"","","","102","","","1009810","","","","1009810150"
"0","","","22","","","1009810","","","0.2","1009810151"
"0.2","","","93","","","1009810","","","","1009810152"
"102011","0","1","12","0","0","1009810","0","0","11","1009810153"
"102011","","1","3","","0.2","1009810","","","lsv_talk_joy1","1009810154"
"3","","","93","","","1009810","","","0","1009810155"
"102011","","1","3","","0.2","1009810","","","lsv_idle_normal_joyR","1009810156"
"100411","0","1","12","0","0","1009810","0","0","6","1009810157"
"100411","0.2","0","3","","0","1009810","lsv_talk_guts1_loop","1","lsv_talk_guts1","1009810158"
"3","","","93","","","1009810","","","0","1009810159"
"100411","","1","3","","0.2","1009810","","","lsv_idle_joy_normal","1009810160"
"103611","0","1","12","0","0","1009810","0","0","7","1009810161"
"103611","0.2","0","3","","0","1009810","lsv_talk_cool_normal2_loop","1","lsv_talk_cool_normal2","1009810162"
"3","","","93","","","1009810","","","0","1009810163"
"103611","","1","3","","0.2","1009810","","","lsv_idle_normal_joy","1009810164"
"1009810153","","","101","","","1009810","","","","1009810165"
"333","0","1","6","","1","1009810","1","0","1","1009810166"
"100411","","","4","","","1009810","","","1","1009810167"
"100411","","1","3","","0.2","1009810","","","lsv_run","1009810168"
"100411","","-235","2","","","1009810","0.8","0","-750","1009810169"
"102011","","","4","","","1009810","","","0","1009810170"
"102011","","1","3","","0.2","1009810","","","lsv_run","1009810171"
"102011","","-220","2","","","1009810","0.8","0","750","1009810172"
"103611","","","4","","","1009810","","","0","1009810173"
"103611","","1","3","","0.2","1009810","","","lsv_run","1009810174"
"103611","","-250","2","","","1009810","0.8","0","850","1009810175"
"0.6","","","93","","","1009810","","","","1009810176"
"100411","0","1","6","","0.2","1009810","1","0","1","1009810177"
"102011","0","1","6","","0.2","1009810","1","0","1","1009810178"
"103611","0","1","6","","0.2","1009810","1","0","1","1009810179"
"0","","","91","","","1009810","","","","1009810180"
"1","0","102","1","lsv_idle_normal","1.95","1009811","-200","-495","102011","1009811001"
"1","1","100","1","lsv_idle_normal","1.95","1009811","100","-480","103611","1009811002"
"1","1","101","1","lsv_idle_normal","1.95","1009811","270","-510","100411","1009811003"
"1","0","0","5","lsv_white_loop","1","1009811","0","0","333","1009811004"
"333","0","1","6","","0","1009811","1","0","1","1009811005"
"102011","0","1","6","","0","1009811","1","0","1","1009811006"
"103611","0","1","6","","0","1009811","1","0","1","1009811007"
"100411","0","1","6","","0","1009811","1","0","1","1009811008"
"1","","","93","","","1009811","","","0","1009811009"
"333","0","1","6","","0.8","1009811","1","0.4","1","1009811010"
"102011","0.2","0","3","","0.2","1009811","lsv_idle_normal","1","lsv_jump1","1009811011"
"103611","0.2","0","3","","0.2","1009811","lsv_idle_normal","1","lsv_jump1","1009811012"
"100411","0.2","0","3","","0.2","1009811","lsv_idle_normal","1","lsv_jump1","1009811013"
"0.3","","","93","","","1009811","","","","1009811014"
"102011","","-235","2","","","1009811","0.75","0","-200","1009811015"
"103611","","-220","2","","","1009811","0.75","0","100","1009811016"
"100411","","-250","2","","","1009811","0.75","0","270","1009811017"
"102011","0","1","6","","0.4","1009811","1","1","1","1009811018"
"103611","0","1","6","","0.4","1009811","1","1","1","1009811019"
"100411","0","1","6","","0.4","1009811","1","1","1","1009811020"
"2","","","93","","","1009811","","","0","1009811021"
"100411","0.2","0","3","","0","1009811","lsv_talk_doya_loop","1","lsv_talk_doya","1009811022"
"vo_lsv","","0","21","","","1009811","0","","vo_lsv_1121","1009811023"
"100411","0","10","11","0","0","1009811","1","1","小繆也恢復活力了，\n那就開始特訓囉！","1009811024"
"0","","","91","","","1009811","","","","1009811025"
"100411","","1","3","","0.2","1009811","","","lsv_idle_doya","1009811026"
"103611","","1","3","","0.2","1009811","","","lsv_talk_surprise","1009811027"
"vo_lsv","","0","21","","","1009811","0","","vo_lsv_1122","1009811028"
"103611","0","10","11","0","0","1009811","1","1","美美，\n學習聊天時，\n你們做了什麼呢？","1009811029"
"0","","","91","","","1009811","","","","1009811030"
"103611","","1","3","","0.2","1009811","","","lsv_idle_surprise","1009811031"
"102011","","1","3","","0.2","1009811","","","lsv_talk_wish_joy","1009811032"
"vo_lsv","","0","21","","","1009811","0","","vo_lsv_1123","1009811033"
"102011","0","10","11","0","0","1009811","1","1","欸嘿嘿♪\n妳們覺得呢～？","1009811034"
"0","","","91","","","1009811","","","","1009811035"
"102011","","1","3","","0.2","1009811","","","lsv_idle_joy","1009811036"
"100411","","1","3","","0.2","1009811","","","lsv_talk_surprise_talkjoy","1009811037"
"vo_lsv","","0","21","","","1009811","0","","vo_lsv_1124","1009811038"
"100411","0","10","11","0","0","1009811","1","1","喔，好像在猜謎唷！\n好──禊要猜囉──！\n我想想……","1009811039"
"0","","","91","","","1009811","","","","1009811040"
"100411","","1","3","","0.2","1009811","","","lsv_idle_surprise","1009811041"
"103611","","1","3","","0.2","1009811","","","lsv_talk_thinking_talkR","1009811042"
"vo_lsv","","0","21","","","1009811","0","","vo_lsv_1125","1009811043"
"103611","0","10","11","0","0","1009811","1","1","我也來猜猜看吧。\n學習聊天……\n學習聊天……","1009811044"
"0","","","91","","","1009811","","","","1009811045"
"103611","","1","3","","0.2","1009811","","","lsv_idle_thinking","1009811046"
"100411","","1","3","","0.2","1009811","","","lsv_idle_thinking","1009811047"
"vo_lsv","","0","21","","","1009811","0","","vo_lsv_1126","1009811048"
"103611","0","10","11","0","0","1009811","1","1","唔嗯……","1009811049"
"100411","0","10","11","0","0","1009811","1","1","唔嗯……","1009811050"
"0","","","91","","","1009811","","","","1009811051"
"102011","0.2","0","3","","0","1009811","lsv_look_idle_normal","1","lsv_choice","1009811052"
"103611","0.2","0","3","","0","1009811","lsv_look_idle_normal","1","lsv_choice","1009811053"
"100411","0.2","0","3","","0","1009811","lsv_look_idle_normal","1","lsv_choice","1009811054"
"0.1","","","93","","","1009811","","","0","1009811055"
"102011","0.2","-235","2","","","1009811","0.33","2","-452","1009811056"
"103611","0.2","-220","2","","","1009811","0.33","2","420","1009811057"
"100411","0.2","-250","2","","","1009811","0.33","2","545","1009811058"
"0","","1","22","","0.2","1009811","","","0","1009811059"
"就只有聊天？","","0","103","","","1009811","","","1009811063","1009811060"
"就是聊天……吧？","","0","103","","","1009811","","","1009811063","1009811061"
"我覺得就是在聊天……","","0","103","","","1009811","","","1009811063","1009811062"
"102011","0.2","0","3","","0","1009811","lsv_idle_normal_joyR","1","lsv_choice","1009811063"
"103611","0.2","0","3","","0","1009811","lsv_idle_normal","1","lsv_choice","1009811064"
"100411","0.2","0","3","","0","1009811","lsv_idle_normal","1","lsv_choice","1009811065"
"0.1","","","93","","","1009811","","","0","1009811066"
"102011","0.2","-235","2","","","1009811","0.33","2","-200","1009811067"
"103611","0.2","-220","2","","","1009811","0.33","2","100","1009811068"
"100411","0.2","-250","2","","","1009811","0.33","2","270","1009811069"
"0.7","","","93","","","1009811","","","0","1009811070"
"0","","","91","","","1009811","","","","1009811071"
"102011","0.2","0","3","","0","1009811","lsv_talk_joy3","1","lsv_handclap","1009811072"
"vo_lsv","","0","21","","","1009811","0","","vo_lsv_1127","1009811073"
"102011","0","10","11","0","0","1009811","1","1","哥哥答對了～！\n今天的學習時間，\n我們一直都在聊天喔♪","1009811074"
"0","","","91","","","1009811","","","","1009811075"
"102011","","1","3","","0.2","1009811","","","lsv_idle_normal_joy","1009811076"
"100411","0.2","0","3","","0.2","1009811","lsv_talk_bitter","1","lsv_talk_tsun_surprise2","1009811077"
"vo_lsv","","0","21","","","1009811","0","","vo_lsv_1128","1009811078"
"100411","0","10","11","0","0","1009811","1","1","這問題有意義嗎！？\n……不過很有美美的風格呢。","1009811079"
