5cdd864dafd54e7ee886ebae3ef1f3c30e9692d737c398b9e920b487209ef8ee,e4639da514bb9174af89e85ab66cef38b0c76c56d76c41d86f0952e40a63116d,418b4db12b59e719631952055cfc980fd70d7559c0c5b437089fd46bb72efc33,0776ff711607f988282fd6946129079afa8750a5cca0ef4dc1055edf9ce0658d,7d3a7453769c8ad25fcd5b570d5c2d1494b5705ccf4d9b2a38f8e4dd7960831e,18d39722ed5b288912b8d793bed6f33fb1c53b181ce4717d755054969aa5e673,668b8664a6df9b754f3659d35851c8bba4e9e9e49983f58003adfd743a55af90,e7694cbdab76ec36b5d2e7707d8fa8b98dae236dea8439c0921e9fbb95e31860,7f1c5c7cebe7228d833d0830389723a8ab39acb3e776732266dfd8f07459ef10,c1fad82bb4ee159b39e544f0ce88dfc122fc2e50ffdaa526f7f11930149ffc23,7955bab090f520f857ec61fb6981e465358dabb31f90bcf71d823ebe8915efb2,b78a76634d6c87999b97ad9ffffc745ead499e5c4735fbbb31a4c1fd299fa901,dfe8b2e7491d5b89b3a629230cf714a04427ed190a5f6c5c56b2d4dcf3582b4b,2ca9e99b8fe6f66db4937a613bc8b436b4d8e15a7fa2c508f5c70b5c7e15bc60,e63015b7f7eb8b16112395d185f32106f0de7df24541cbea4de2c4de20d54491,87de074287bca4aa7f3f45ae25a24439e5f60be6206fa1267e5ba04ec7e1a298,e934c1ee9fa4cfab106da2f887f947d9e825fa6ab8a685c5b6288cb287d84a3a,2998a8f1ba7d709caeec9960f86a3b79009c3cf85cbf4a310a3a00e7cccb6251,834a666bc6a422afb1c0a9b5631aed7fca55f263a034b9abca3f5626a62a2b83,ccfc718678328939b80c77988336d12cf6a84d751583789f1474628559b424a8,4b61fbe802079fdd4758795e9b410ecf8370369ab95f2dc103fea3f4e31f316c,814dfdef90a285988fb9ced0446b28c840fc047432a7a4a6911b4278c00865b2,014ec5b955ecde7218b1553a0e2b651b3fcf706fa9152162d8832df824136172,d8062d23e9515f398a983ea235bffa0cc17a8c32e6d705768b9b32c6d76b0ec9,64d0e8708e214b68f45b2fb0a2f61ccb1110d811aaa285a6d09d60b9740795e0,ca8da64d24f05820bc28b3e82699aed6e9a1d9b5d422054fbb70c0be175ae19d,14c9eb571b12127467e8624aa6f87ac08dc4a9c5dd0f15320a83421b462b3d63,003dd2f2bc4341f9d928f6a7c7f2719dd970ebb1010900ff6db8898f389b53f0,551973ae5a73cd6c6336d4101b5b6c9d016d9a8eae5e724c0633a1982d2be75d,19f5d632a65dcb4b487f40cc037c36597a6306a8212be382b63838a130e98a66,d971f9d7d2e324baa4ebf008d3458ece98022f98615e95f636671a85ceb28feb,d43b9e6d0d351158a634ea3c8868fc931342f47aad8567a20b08617c2d81b0d1,c06084079231292052456ecd91be80fef12176c3aa6dc2b7466de5216d1435c1,3aa22535e8532b2cd25cc44f05e7e0329be987e74e0822cf8b6fd9b190110fb2,c02252203faa392ba61962ffe4cd39079e3ff7a0974c35cc08e5c8f1fffde2bd,ac7140f1bf29c1eb39542b41c57913a944fba2ae852fe28184b748d55d8a15cb,ef1846abd6900a57a175568dc1f74952720e7ddc3ab8d759731b8f019620f971,6ba2ec3fac6c4c469a3f8400df574480883acd89cf4f4619ce877681f460b720,7516e57d9841664b0628461a5d38dee434739042d29db95e352417e3e50edcad,eb63b8e78a7c576f9dd35ecc109440fb20d0840660ab74e04154f0fa5c4a28af,07694ce197afa51486339b15bb4302e37de648ac2c75291446200006446f22b8
"29002","1","0","2","2","72","0","0","0","620280025","0","0","620010024","10011004","1","0","0","0","0","0","0","2","620270026","0","0","60021","0","950","62001011","0","29002","0","100","4","0","0","0","0","600002725","101011","600120292"
"30002","1","0","2","2","72","0","0","0","620280026","0","0","620010025","10011004","1","0","0","0","0","0","0","2","620270027","0","0","60021","0","960","62001011","0","30002","0","100","4","0","0","0","0","600002726","101011","600120302"
"31002","1","0","2","2","72","0","0","0","620280027","0","0","620010026","10011004","1","0","0","0","0","0","0","2","620270028","0","0","60021","0","976","62001011","0","31002","0","100","4","0","0","0","0","600002727","101011","600120312"
"32002","1","0","2","2","72","0","0","0","620280028","0","0","620010027","10011004","1","0","0","0","0","0","0","2","620270029","0","0","60021","0","996","62001011","0","32002","0","100","4","0","0","0","0","600002728","101011","600120322"
"33002","1","0","2","2","72","0","0","0","620280029","0","0","620010028","10011004","1","0","0","0","0","0","0","2","620270030","0","0","60021","0","1024","62001011","0","33002","0","100","4","0","0","0","0","600002729","101011","600120332"
"34002","1","0","2","2","72","0","0","0","620280030","0","0","620010029","10011004","1","0","0","0","0","0","0","2","620270031","0","0","60021","0","1036","62001011","0","34002","0","100","4","0","0","0","0","600002730","101011","600120342"
"35002","1","0","2","2","72","0","0","0","620280031","0","0","620010030","10011005","1","0","0","0","0","0","0","2","620270032","0","0","60021","0","1044","62001011","0","35002","0","100","4","0","0","0","0","600002731","101011","600120352"
"36002","1","0","2","2","72","0","0","0","620280032","0","0","620010031","10011005","1","0","0","0","0","0","0","2","620270033","0","0","60021","0","1072","62001011","0","36002","0","100","4","0","0","0","0","600002732","101011","600120362"
"37002","1","0","2","2","72","0","0","0","620280033","0","0","620010032","10011005","1","0","0","0","0","0","0","2","620270034","0","0","60021","0","1086","62001011","0","37002","0","100","4","0","0","0","0","600002733","101011","600120372"
"38002","1","0","2","2","72","0","0","0","620280034","0","0","620010033","10011005","1","0","0","0","0","0","0","2","620270035","0","0","60021","0","1106","62001011","0","38002","0","100","4","0","0","0","0","600002734","101011","600120382"
"39002","1","0","2","2","72","0","0","0","620280035","0","0","620010034","10011005","1","0","0","0","0","0","0","2","620270036","0","0","60021","0","1126","62001011","0","39002","0","100","4","0","0","0","0","600002735","101011","600120392"
"40002","1","0","2","2","72","0","0","0","620280036","0","0","620010035","10011005","1","0","0","0","0","0","0","2","620270037","0","0","60021","0","1156","62001011","0","40002","0","100","4","0","0","0","0","600002736","101011","600120402"
"41002","1","0","2","2","72","0","0","0","620280037","0","0","620010036","10011005","1","0","0","0","0","0","0","2","620270038","0","0","60021","0","1164","62001011","0","41002","0","100","4","0","0","0","0","600002737","101011","600120412"
"42002","1","0","2","2","72","0","0","0","620280038","0","0","620010037","10011006","1","0","0","0","0","0","0","2","620270039","0","0","60021","0","1176","62001011","0","42002","0","100","4","0","0","0","0","600002738","101011","600120422"
"43002","1","0","2","2","72","0","0","0","620280039","0","0","620010038","10011006","1","0","0","0","0","0","0","2","620270040","0","0","60021","0","1210","62001011","0","43002","0","100","4","0","0","0","0","600002739","101011","600120432"
"44002","1","0","2","2","72","0","0","0","620280040","0","0","620010039","10011006","1","0","0","0","0","0","0","2","620270041","0","0","60021","0","1240","62001011","0","44002","0","100","4","0","0","0","0","600002740","101011","600120442"
"45002","1","0","2","2","72","0","0","0","620280041","0","0","620010040","10011006","1","0","0","0","0","0","0","2","620270042","0","0","60021","0","1270","62001011","0","45002","0","100","4","0","0","0","0","600002741","101011","600120452"
"46002","1","0","2","2","72","0","0","0","620280042","0","0","620010041","10011006","1","0","0","0","0","0","0","2","620270043","0","0","60021","0","1290","62001011","0","46002","0","100","4","0","0","0","0","600002742","101011","600120462"
"47002","1","0","2","2","72","0","0","0","620280043","0","0","620010042","10011006","1","0","0","0","0","0","0","2","620270044","0","0","60021","0","1300","62001011","0","47002","0","100","4","0","0","0","0","600002743","101011","600120472"
"48002","1","0","2","2","72","0","0","0","620280044","0","0","620010043","10011006","1","0","0","0","0","0","0","2","620270045","0","0","60021","0","1320","62001011","0","48002","0","100","4","0","0","0","0","600002744","101011","600120482"
"49002","1","0","2","2","72","0","0","0","620280045","0","0","620010044","10011007","1","0","0","0","0","0","0","2","620270046","0","0","60021","0","1346","62001011","0","49002","0","100","4","0","0","0","0","600002745","101011","600120492"
"50002","1","0","2","2","72","0","0","0","620280046","0","0","620010045","10011007","1","0","0","0","0","0","0","2","620270047","0","0","60021","0","1382","62001011","0","50002","0","100","4","0","0","0","0","600002746","101011","600120502"
"51002","1","0","2","2","72","0","0","0","620280047","0","0","620010046","10011007","1","0","0","0","0","0","0","2","620270048","0","0","60021","0","1398","62001011","0","51002","0","100","4","0","0","0","0","600002747","101011","600120512"
"52002","1","0","2","2","72","0","0","0","620280048","0","0","620010047","10011007","1","0","0","0","0","0","0","2","620270049","0","0","60021","0","1416","62001011","0","52002","0","100","4","0","0","0","0","600002748","101011","600120522"
"53002","1","0","2","2","72","0","0","0","620280049","0","0","620010048","10011007","1","0","0","0","0","0","0","2","620270050","0","0","60021","0","1440","62001011","0","53002","0","100","4","0","0","0","0","600002749","101011","600120532"
"54002","1","0","2","2","72","0","0","0","620280050","0","0","620010049","10011007","1","0","0","0","0","0","0","2","620270051","0","0","60021","0","1456","62001011","0","54002","0","100","4","0","0","0","0","600002750","101011","600120542"
"55002","1","0","2","2","72","0","0","0","620280051","0","0","620010050","10011007","1","0","0","0","0","0","0","2","620270052","0","0","60021","0","1468","62001011","0","55002","0","100","4","0","0","0","0","600002751","101011","600120552"
"56002","1","0","2","2","72","0","0","0","620280052","0","0","620010051","10011007","1","0","0","0","0","0","0","2","620270053","0","0","60021","0","1482","62001011","0","56002","0","100","4","0","0","0","0","600002752","101011","600120562"
"57002","1","0","2","2","72","0","0","0","620280053","0","0","620010052","10011007","1","0","0","0","0","0","0","2","620270054","0","0","60021","0","1488","62001011","0","57002","0","100","4","0","0","0","0","600002753","101011","600120572"
"58002","1","0","2","2","72","0","0","0","620280054","0","0","620010053","10011007","1","0","0","0","0","0","0","2","620270055","0","0","60021","0","1500","62001011","0","58002","0","100","4","0","0","0","0","600002754","101011","600120582"
"59002","1","0","2","2","72","0","0","0","620280055","0","0","620010054","10011007","1","0","0","0","0","0","0","2","620270056","0","0","60021","0","1528","62001011","0","59002","0","100","4","0","0","0","0","600002755","101011","600120592"
"60002","1","0","2","2","72","0","0","0","620280056","0","0","620010055","10011007","1","0","0","0","0","0","0","2","620270057","0","0","60021","0","1538","62001011","0","60002","0","100","4","0","0","0","0","600002756","101011","600120602"
"61002","1","0","2","2","72","0","0","0","620280057","0","0","620010056","10011007","1","0","0","0","0","0","0","2","620270058","0","0","60021","0","1558","62001011","0","61002","0","100","4","0","0","0","0","600002757","101011","600120612"
"62002","1","0","2","2","15","0","0","1","620280058","0","4","620010057","10011008","1","0","10011006","0","0","0","0","2","620270059","0","0","60021","0","1571","62001011","60","62002","101011","100","4","0","0","0","0","600002758","101011","600120622"
"63002","1","0","2","2","15","0","0","1","620280059","0","4","620010058","10011008","1","0","10011006","0","0","0","0","2","620270060","0","0","60021","0","1587","62001011","60","63002","101011","100","4","0","0","0","0","600002759","101011","600120632"
"64002","1","0","2","2","15","0","0","1","620280060","0","4","620010059","10011008","1","0","10011006","0","0","0","0","2","620270061","0","0","60021","0","1601","62001011","60","64002","101011","100","4","0","0","0","0","600002760","101011","600120642"
"65002","1","0","2","2","15","0","0","1","620280061","0","4","620010060","10011008","1","0","10011006","0","0","0","0","2","620270062","0","0","60021","0","1611","62001011","60","65002","101011","100","4","0","0","0","0","600002761","101011","600120652"
"66002","1","0","2","2","15","0","0","1","620280062","0","4","620010061","10011008","1","0","10011006","0","0","0","0","2","620270063","0","0","60021","0","1622","62001011","60","66002","101011","100","4","0","0","0","0","600002762","101011","600120662"
"67002","1","0","2","2","15","0","0","1","620280063","0","4","620010062","10011008","1","0","10011006","0","0","0","0","2","620270064","0","0","60021","0","1631","62001011","60","67002","101011","100","4","0","0","0","0","600002763","101011","600120672"
"68002","1","0","2","2","15","0","0","1","620280064","0","4","620010063","10011008","1","0","10011006","0","0","0","0","2","620270065","0","0","60021","0","1640","62001011","60","68002","101011","100","4","0","0","0","0","600002764","101011","600120682"
"69002","1","0","2","2","15","0","0","1","620280065","0","4","620010064","10011009","1","0","10011007","0","0","0","0","2","620270066","0","0","60021","0","1652","62001011","60","69002","101011","100","4","0","0","0","0","600002765","101011","600120692"
"23002","1","0","2","2","72","0","0","0","620060020","0","0","620300120","10011003","1","0","0","0","0","0","0","2","620230018","0","0","60021","0","878","62001011","0","23002","0","100","4","0","0","0","0","600002768","101011","600120232"
"24002","1","0","2","2","72","0","0","0","620060021","0","0","620300121","10011003","1","0","0","0","0","0","0","2","620230019","0","0","60021","0","892","62001011","0","24002","0","100","4","0","0","0","0","600002769","101011","600120242"
"25002","1","0","2","2","72","0","0","0","620060022","0","0","620300122","10011003","1","0","0","0","0","0","0","2","620230020","0","0","60021","0","904","62001011","0","25002","0","100","4","0","0","0","0","600002770","101011","600120252"
"26002","1","0","2","2","72","0","0","0","620060023","0","0","620300123","10011003","1","0","0","0","0","0","0","2","620230021","0","0","60021","0","912","62001011","0","26002","0","100","4","0","0","0","0","600002771","101011","600120262"
"27002","1","0","2","2","72","0","0","0","620060024","0","0","620300124","10011004","1","0","0","0","0","0","0","2","620230022","0","0","60021","0","926","62001011","0","27002","0","100","4","0","0","0","0","600002772","101011","600120272"
"28002","1","0","2","2","72","0","0","0","620060025","0","0","620300125","10011004","1","0","0","0","0","0","0","2","620230023","0","0","60021","0","938","62001011","0","28002","0","100","4","0","0","0","0","600002773","101011","600120282"
"29002","1","0","2","2","72","0","0","0","620060026","0","0","620300126","10011004","1","0","0","0","0","0","0","2","620230024","0","0","60021","0","950","62001011","0","29002","0","100","4","0","0","0","0","600002774","101011","600120292"
"30002","1","0","2","2","72","0","0","0","620060027","0","0","620300127","10011004","1","0","0","0","0","0","0","2","620230025","0","0","60021","0","960","62001011","0","30002","0","100","4","0","0","0","0","600002775","101011","600120302"
"31002","1","0","2","2","72","0","0","0","620060028","0","0","620300128","10011004","1","0","0","0","0","0","0","2","620230026","0","0","60021","0","976","62001011","0","31002","0","100","4","0","0","0","0","600002776","101011","600120312"
"32002","1","0","2","2","72","0","0","0","620060029","0","0","620300129","10011004","1","0","0","0","0","0","0","2","620230027","0","0","60021","0","996","62001011","0","32002","0","100","4","0","0","0","0","600002777","101011","600120322"
"33002","1","0","2","2","72","0","0","0","620060030","0","0","620300130","10011004","1","0","0","0","0","0","0","2","620230028","0","0","60021","0","1024","62001011","0","33002","0","100","4","0","0","0","0","600002778","101011","600120332"
"34002","1","0","2","2","72","0","0","0","620060031","0","0","620300131","10011004","1","0","0","0","0","0","0","2","620230029","0","0","60021","0","1036","62001011","0","34002","0","100","4","0","0","0","0","600002779","101011","600120342"
"35002","1","0","2","2","72","0","0","0","620060032","0","0","620300132","10011005","1","0","0","0","0","0","0","2","620230030","0","0","60021","0","1044","62001011","0","35002","0","100","4","0","0","0","0","600002780","101011","600120352"
"36002","1","0","2","2","72","0","0","0","620060033","0","0","620300133","10011005","1","0","0","0","0","0","0","2","620230031","0","0","60021","0","1072","62001011","0","36002","0","100","4","0","0","0","0","600002781","101011","600120362"
"37002","1","0","2","2","72","0","0","0","620060034","0","0","620300134","10011005","1","0","0","0","0","0","0","2","620230032","0","0","60021","0","1086","62001011","0","37002","0","100","4","0","0","0","0","600002782","101011","600120372"
"38002","1","0","2","2","72","0","0","0","620060035","0","0","620300135","10011005","1","0","0","0","0","0","0","2","620230033","0","0","60021","0","1106","62001011","0","38002","0","100","4","0","0","0","0","600002783","101011","600120382"
"39002","1","0","2","2","72","0","0","0","620060036","0","0","620300136","10011005","1","0","0","0","0","0","0","2","620230034","0","0","60021","0","1126","62001011","0","39002","0","100","4","0","0","0","0","600002784","101011","600120392"
"40002","1","0","2","2","72","0","0","0","620060037","0","0","620300137","10011005","1","0","0","0","0","0","0","2","620230035","0","0","60021","0","1156","62001011","0","40002","0","100","4","0","0","0","0","600002785","101011","600120402"
"41002","1","0","2","2","72","0","0","0","620060038","0","0","620300138","10011005","1","0","0","0","0","0","0","2","620230036","0","0","60021","0","1164","62001011","0","41002","0","100","4","0","0","0","0","600002786","101011","600120412"
"42002","1","0","2","2","72","0","0","0","620060039","0","0","620300139","10011006","1","0","0","0","0","0","0","2","620230037","0","0","60021","0","1176","62001011","0","42002","0","100","4","0","0","0","0","600002787","101011","600120422"
"43002","1","0","2","2","72","0","0","0","620060040","0","0","620300140","10011006","1","0","0","0","0","0","0","2","620230038","0","0","60021","0","1210","62001011","0","43002","0","100","4","0","0","0","0","600002788","101011","600120432"
"44002","1","0","2","2","72","0","0","0","620060041","0","0","620300141","10011006","1","0","0","0","0","0","0","2","620230039","0","0","60021","0","1240","62001011","0","44002","0","100","4","0","0","0","0","600002789","101011","600120442"
"45002","1","0","2","2","72","0","0","0","620060042","0","0","620300142","10011006","1","0","0","0","0","0","0","2","620230040","0","0","60021","0","1270","62001011","0","45002","0","100","4","0","0","0","0","600002790","101011","600120452"
"46002","1","0","2","2","72","0","0","0","620060043","0","0","620300143","10011006","1","0","0","0","0","0","0","2","620230041","0","0","60021","0","1290","62001011","0","46002","0","100","4","0","0","0","0","600002791","101011","600120462"
"47002","1","0","2","2","72","0","0","0","620060044","0","0","620300144","10011006","1","0","0","0","0","0","0","2","620230042","0","0","60021","0","1300","62001011","0","47002","0","100","4","0","0","0","0","600002792","101011","600120472"
"48002","1","0","2","2","72","0","0","0","620060045","0","0","620300145","10011006","1","0","0","0","0","0","0","2","620230043","0","0","60021","0","1320","62001011","0","48002","0","100","4","0","0","0","0","600002793","101011","600120482"
"49002","1","0","2","2","72","0","0","0","620060046","0","0","620300146","10011007","1","0","0","0","0","0","0","2","620230044","0","0","60021","0","1346","62001011","0","49002","0","100","4","0","0","0","0","600002794","101011","600120492"
"50002","1","0","2","2","72","0","0","0","620060047","0","0","620300147","10011007","1","0","0","0","0","0","0","2","620230045","0","0","60021","0","1382","62001011","0","50002","0","100","4","0","0","0","0","600002795","101011","600120502"
