0f0db590e48073179d0b9a894274e3f25cf6c65dfa0ddb83e22f7c7ab50f59d2,7faa3e0a19334e1b0d16422a3bf59d64980d16bef28a311785a412c15a379f1d,336f79ef7201f1e1ad4d2a501647bd7b471212401557c90f3de5e1f2dd528537,6831250654718fdf3ceee4e633b0eb4201f4f13eb5b917e8cc37405a15eb7df2,ae935cb83bc709675d4c01164646adbb6e48ec010c4b17614dddb130088c4839,cebb7312776aab28324e446b19d3d1a7c23a0e3a188b356c1b078091803f6b9b,f4ecfc2410d971b56ca8aeb639397274de6d9f88d1b37df5c929c419c081632e,89104b609d7c27e155a285e709e7c6b4b88bd1dfe0b0c1ffc5d57389989c7da0,9e09a7d048c668ee98b186cfa036d711fed4b6ca8f6201ff9a25263515d2e83f,458c6c6eb6500be6e852d93a7d60619c7f086cd9e0a63e2c4619dc4153c47b97,23b8be48a81f4fdce41a2a5908e91b5aae5fd393eb27bbda7daa2430c64ec42a,b8cc64fa2c49df9037fed3dacb9305adfc6682ebce905a2d68c98472922b04f1,fe8ea953781d4e7d5985b0d7fd16e4473cd9c6adf8d9909b4e81b9ea5a9af679,88d380fff3f79f264fbc0e145fdb7750730e5e2c640873481dfa8ebb4fbcb98d
"20038104","2003802","2030/12/31 14:59:59","8007","9019","72038024","打倒1隻究極機械玩具王（HARD限定）","2018/01/01 12:00:00","1","601","0","72038024","20038","0"
"20038104","2003803","2030/12/31 14:59:59","8010","9019","72038025","打倒1隻究極機械玩具王（VERY HARD限定）","2018/01/01 12:00:00","1","601","0","72038025","20038","0"
"20039102","20039101","2030/12/31 14:59:59","8004","9003","72039001","完成活動任務1-1 (NORMAL)","2018/01/01 12:00:00","1","601","0","72039001","20039","0"
"20039102","20039102","2030/12/31 14:59:59","8004","9003","72039002","完成活動任務1-2 (NORMAL)","2018/01/01 12:00:00","1","601","0","72039002","20039","0"
"20039102","20039103","2030/12/31 14:59:59","8004","9003","72039003","完成活動任務1-3 (NORMAL)","2018/01/01 12:00:00","1","601","0","72039003","20039","0"
"20039102","20039104","2030/12/31 14:59:59","8004","9003","72039004","完成活動任務1-4 (NORMAL)","2018/01/01 12:00:00","1","601","0","72039004","20039","0"
"20039102","20039105","2030/12/31 14:59:59","8004","9003","72039005","完成活動任務1-5 (NORMAL)","2018/01/01 12:00:00","1","601","0","72039005","20039","0"
"20039102","20039106","2030/12/31 14:59:59","8004","9003","72039006","完成活動任務1-6 (NORMAL)","2018/01/01 12:00:00","1","601","0","72039006","20039","0"
"20039102","20039107","2030/12/31 14:59:59","8004","9003","72039007","完成活動任務1-7 (NORMAL)","2018/01/01 12:00:00","1","601","0","72039007","20039","0"
"20039102","20039108","2030/12/31 14:59:59","8004","9003","72039008","完成活動任務1-8 (NORMAL)","2018/01/01 12:00:00","1","601","0","72039008","20039","0"
"20039102","20039109","2030/12/31 14:59:59","8004","9003","72039009","完成活動任務1-9 (NORMAL)","2018/01/01 12:00:00","1","601","0","72039009","20039","0"
"20039102","20039110","2030/12/31 14:59:59","8004","9003","72039010","完成活動任務1-10 (NORMAL)","2018/01/01 12:00:00","1","601","0","72039010","20039","0"
"20039102","20039111","2030/12/31 14:59:59","8004","9003","72039011","完成活動任務1-11 (NORMAL)","2018/01/01 12:00:00","1","601","0","72039011","20039","0"
"20039102","20039112","2030/12/31 14:59:59","8004","9003","72039012","完成活動任務1-12 (NORMAL)","2018/01/01 12:00:00","1","601","0","72039012","20039","0"
"20039102","20039113","2030/12/31 14:59:59","8004","9003","72039013","完成活動任務1-13 (NORMAL)","2018/01/01 12:00:00","1","601","0","72039013","20039","0"
"20039102","20039114","2030/12/31 14:59:59","8004","9003","72039014","完成活動任務1-14 (NORMAL)","2018/01/01 12:00:00","1","601","0","72039014","20039","0"
"20039102","20039115","2030/12/31 14:59:59","8004","9003","72039015","完成活動任務1-15 (NORMAL)","2018/01/01 12:00:00","1","601","0","72039015","20039","0"
"20039103","20039201","2030/12/31 14:59:59","8005","9003","72039016","完成活動任務1-1 (HARD)","2018/01/01 12:00:00","1","601","0","72039016","20039","0"
"20039103","20039202","2030/12/31 14:59:59","8005","9003","72039017","完成活動任務1-2 (HARD)","2018/01/01 12:00:00","1","601","0","72039017","20039","0"
"20039103","20039203","2030/12/31 14:59:59","8005","9003","72039018","完成活動任務1-3 (HARD)","2018/01/01 12:00:00","1","601","0","72039018","20039","0"
"20039103","20039204","2030/12/31 14:59:59","8005","9003","72039019","完成活動任務1-4 (HARD)","2018/01/01 12:00:00","1","601","0","72039019","20039","0"
"20039103","20039205","2030/12/31 14:59:59","8005","9003","72039020","完成活動任務1-5 (HARD)","2018/01/01 12:00:00","1","601","0","72039020","20039","0"
"20039104","2003901","2030/12/31 14:59:59","8006","9019","72039021","完成1次擅長的作業","2018/01/01 12:00:00","1","601","0","72039021","20039","0"
"20039105","2003901","2030/12/31 14:59:59","8006","9019","72039022","完成1次擅長的作業","2018/01/01 12:00:00","1","601","0","72039022","20039","0"
"20039104","2003902","2030/12/31 14:59:59","8007","9019","72039023","完成1次有些棘手的作業","2018/01/01 12:00:00","1","601","0","72039023","20039","0"
"20039104","2003903","2030/12/31 14:59:59","8010","9019","72039024","完成1次非常棘手的作業","2018/01/01 12:00:00","1","601","0","72039024","20039","0"
"20040102","20040101","2030/12/31 14:59:59","8004","9003","72040001","完成活動任務1-1 (NORMAL)","2018/01/01 12:00:00","1","601","0","72040001","20040","0"
"20040102","20040102","2030/12/31 14:59:59","8004","9003","72040002","完成活動任務1-2 (NORMAL)","2018/01/01 12:00:00","1","601","0","72040002","20040","0"
"20040102","20040103","2030/12/31 14:59:59","8004","9003","72040003","完成活動任務1-3 (NORMAL)","2018/01/01 12:00:00","1","601","0","72040003","20040","0"
"20040102","20040104","2030/12/31 14:59:59","8004","9003","72040004","完成活動任務1-4 (NORMAL)","2018/01/01 12:00:00","1","601","0","72040004","20040","0"
"20040102","20040105","2030/12/31 14:59:59","8004","9003","72040005","完成活動任務1-5 (NORMAL)","2018/01/01 12:00:00","1","601","0","72040005","20040","0"
"20040102","20040106","2030/12/31 14:59:59","8004","9003","72040006","完成活動任務1-6 (NORMAL)","2018/01/01 12:00:00","1","601","0","72040006","20040","0"
"20040102","20040107","2030/12/31 14:59:59","8004","9003","72040007","完成活動任務1-7 (NORMAL)","2018/01/01 12:00:00","1","601","0","72040007","20040","0"
"20040102","20040108","2030/12/31 14:59:59","8004","9003","72040008","完成活動任務1-8 (NORMAL)","2018/01/01 12:00:00","1","601","0","72040008","20040","0"
"20040102","20040109","2030/12/31 14:59:59","8004","9003","72040009","完成活動任務1-9 (NORMAL)","2018/01/01 12:00:00","1","601","0","72040009","20040","0"
"20040102","20040110","2030/12/31 14:59:59","8004","9003","72040010","完成活動任務1-10 (NORMAL)","2018/01/01 12:00:00","1","601","0","72040010","20040","0"
"20040102","20040111","2030/12/31 14:59:59","8004","9003","72040011","完成活動任務1-11 (NORMAL)","2018/01/01 12:00:00","1","601","0","72040011","20040","0"
"20040102","20040112","2030/12/31 14:59:59","8004","9003","72040012","完成活動任務1-12 (NORMAL)","2018/01/01 12:00:00","1","601","0","72040012","20040","0"
"20040102","20040113","2030/12/31 14:59:59","8004","9003","72040013","完成活動任務1-13 (NORMAL)","2018/01/01 12:00:00","1","601","0","72040013","20040","0"
"20040102","20040114","2030/12/31 14:59:59","8004","9003","72040014","完成活動任務1-14 (NORMAL)","2018/01/01 12:00:00","1","601","0","72040014","20040","0"
"20040102","20040115","2030/12/31 14:59:59","8004","9003","72040015","完成活動任務1-15 (NORMAL)","2018/01/01 12:00:00","1","601","0","72040015","20040","0"
"20040103","20040201","2030/12/31 14:59:59","8005","9003","72040016","完成活動任務1-1 (HARD)","2018/01/01 12:00:00","1","601","0","72040016","20040","0"
"20040103","20040202","2030/12/31 14:59:59","8005","9003","72040017","完成活動任務1-2 (HARD)","2018/01/01 12:00:00","1","601","0","72040017","20040","0"
"20040103","20040203","2030/12/31 14:59:59","8005","9003","72040018","完成活動任務1-3 (HARD)","2018/01/01 12:00:00","1","601","0","72040018","20040","0"
"20040103","20040204","2030/12/31 14:59:59","8005","9003","72040019","完成活動任務1-4 (HARD)","2018/01/01 12:00:00","1","601","0","72040019","20040","0"
"20040103","20040205","2030/12/31 14:59:59","8005","9003","72040020","完成活動任務1-5 (HARD)","2018/01/01 12:00:00","1","601","0","72040020","20040","0"
"20040104","2004001","2030/12/31 14:59:59","8006","9019","72040021","打倒1隻女王歌唱水母（NORMAL限定）","2018/01/01 12:00:00","1","601","0","72040021","20040","0"
"20040105","2004001","2030/12/31 14:59:59","8006","9019","72040022","打倒1隻女王歌唱水母（NORMAL限定）","2018/01/01 12:00:00","1","601","0","72040022","20040","0"
"20040104","2004002","2030/12/31 14:59:59","8007","9019","72040023","打倒1隻女王歌唱水母（HARD限定）","2018/01/01 12:00:00","1","601","0","72040023","20040","0"
"20040104","2004003","2030/12/31 14:59:59","8010","9019","72040024","打倒1隻女王歌唱水母（VERY HARD限定）","2018/01/01 12:00:00","1","601","0","72040024","20040","0"
"20041102","20041101","2030/12/31 14:59:59","8004","9003","72041001","完成活動任務1-1 (NORMAL)","2018/01/01 12:00:00","1","601","0","72041001","20041","0"
"20041102","20041102","2030/12/31 14:59:59","8004","9003","72041002","完成活動任務1-2 (NORMAL)","2018/01/01 12:00:00","1","601","0","72041002","20041","0"
"20041102","20041103","2030/12/31 14:59:59","8004","9003","72041003","完成活動任務1-3 (NORMAL)","2018/01/01 12:00:00","1","601","0","72041003","20041","0"
"20041102","20041104","2030/12/31 14:59:59","8004","9003","72041004","完成活動任務1-4 (NORMAL)","2018/01/01 12:00:00","1","601","0","72041004","20041","0"
"20041102","20041105","2030/12/31 14:59:59","8004","9003","72041005","完成活動任務1-5 (NORMAL)","2018/01/01 12:00:00","1","601","0","72041005","20041","0"
"20041102","20041106","2030/12/31 14:59:59","8004","9003","72041006","完成活動任務1-6 (NORMAL)","2018/01/01 12:00:00","1","601","0","72041006","20041","0"
"20041102","20041107","2030/12/31 14:59:59","8004","9003","72041007","完成活動任務1-7 (NORMAL)","2018/01/01 12:00:00","1","601","0","72041007","20041","0"
"20041102","20041108","2030/12/31 14:59:59","8004","9003","72041008","完成活動任務1-8 (NORMAL)","2018/01/01 12:00:00","1","601","0","72041008","20041","0"
"20041102","20041109","2030/12/31 14:59:59","8004","9003","72041009","完成活動任務1-9 (NORMAL)","2018/01/01 12:00:00","1","601","0","72041009","20041","0"
"20041102","20041110","2030/12/31 14:59:59","8004","9003","72041010","完成活動任務1-10 (NORMAL)","2018/01/01 12:00:00","1","601","0","72041010","20041","0"
"20041102","20041111","2030/12/31 14:59:59","8004","9003","72041011","完成活動任務1-11 (NORMAL)","2018/01/01 12:00:00","1","601","0","72041011","20041","0"
"20041102","20041112","2030/12/31 14:59:59","8004","9003","72041012","完成活動任務1-12 (NORMAL)","2018/01/01 12:00:00","1","601","0","72041012","20041","0"
"20041102","20041113","2030/12/31 14:59:59","8004","9003","72041013","完成活動任務1-13 (NORMAL)","2018/01/01 12:00:00","1","601","0","72041013","20041","0"
"20041102","20041114","2030/12/31 14:59:59","8004","9003","72041014","完成活動任務1-14 (NORMAL)","2018/01/01 12:00:00","1","601","0","72041014","20041","0"
"20041102","20041115","2030/12/31 14:59:59","8004","9003","72041015","完成活動任務1-15 (NORMAL)","2018/01/01 12:00:00","1","601","0","72041015","20041","0"
"20041103","20041201","2030/12/31 14:59:59","8005","9003","72041016","完成活動任務1-1 (HARD)","2018/01/01 12:00:00","1","601","0","72041016","20041","0"
"20041103","20041202","2030/12/31 14:59:59","8005","9003","72041017","完成活動任務1-2 (HARD)","2018/01/01 12:00:00","1","601","0","72041017","20041","0"
"20041103","20041203","2030/12/31 14:59:59","8005","9003","72041018","完成活動任務1-3 (HARD)","2018/01/01 12:00:00","1","601","0","72041018","20041","0"
"20041103","20041204","2030/12/31 14:59:59","8005","9003","72041019","完成活動任務1-4 (HARD)","2018/01/01 12:00:00","1","601","0","72041019","20041","0"
"20041103","20041205","2030/12/31 14:59:59","8005","9003","72041020","完成活動任務1-5 (HARD)","2018/01/01 12:00:00","1","601","0","72041020","20041","0"
"20041104","2004101","2030/12/31 14:59:59","8006","9019","72041021","打倒1隻基古魯博士（NORMAL限定）","2018/01/01 12:00:00","1","601","0","72041021","20041","0"
"20041105","2004101","2030/12/31 14:59:59","8006","9019","72041022","打倒1隻基古魯博士（NORMAL限定）","2018/01/01 12:00:00","1","601","0","72041022","20041","0"
"20041104","2004102","2030/12/31 14:59:59","8007","9019","72041023","打倒1隻基古魯博士（HARD限定）","2018/01/01 12:00:00","1","601","0","72041023","20041","0"
"20041104","2004103","2030/12/31 14:59:59","8010","9019","72041024","打倒1隻基古魯博士 （VERY HARD限定）","2018/01/01 12:00:00","1","601","0","72041024","20041","0"
"20042102","20042101","2030/12/31 14:59:59","8004","9003","72042001","完成活動任務1-1 (NORMAL)","2018/01/01 12:00:00","1","601","0","72042001","20042","0"
"20042102","20042102","2030/12/31 14:59:59","8004","9003","72042002","完成活動任務1-2 (NORMAL)","2018/01/01 12:00:00","1","601","0","72042002","20042","0"
"20042102","20042103","2030/12/31 14:59:59","8004","9003","72042003","完成活動任務1-3 (NORMAL)","2018/01/01 12:00:00","1","601","0","72042003","20042","0"
"20042102","20042104","2030/12/31 14:59:59","8004","9003","72042004","完成活動任務1-4 (NORMAL)","2018/01/01 12:00:00","1","601","0","72042004","20042","0"
"20042102","20042105","2030/12/31 14:59:59","8004","9003","72042005","完成活動任務1-5 (NORMAL)","2018/01/01 12:00:00","1","601","0","72042005","20042","0"
"20042102","20042106","2030/12/31 14:59:59","8004","9003","72042006","完成活動任務1-6 (NORMAL)","2018/01/01 12:00:00","1","601","0","72042006","20042","0"
"20042102","20042107","2030/12/31 14:59:59","8004","9003","72042007","完成活動任務1-7 (NORMAL)","2018/01/01 12:00:00","1","601","0","72042007","20042","0"
"20042102","20042108","2030/12/31 14:59:59","8004","9003","72042008","完成活動任務1-8 (NORMAL)","2018/01/01 12:00:00","1","601","0","72042008","20042","0"
"20042102","20042109","2030/12/31 14:59:59","8004","9003","72042009","完成活動任務1-9 (NORMAL)","2018/01/01 12:00:00","1","601","0","72042009","20042","0"
"20042102","20042110","2030/12/31 14:59:59","8004","9003","72042010","完成活動任務1-10 (NORMAL)","2018/01/01 12:00:00","1","601","0","72042010","20042","0"
"20042102","20042111","2030/12/31 14:59:59","8004","9003","72042011","完成活動任務1-11 (NORMAL)","2018/01/01 12:00:00","1","601","0","72042011","20042","0"
"20042102","20042112","2030/12/31 14:59:59","8004","9003","72042012","完成活動任務1-12 (NORMAL)","2018/01/01 12:00:00","1","601","0","72042012","20042","0"
"20042102","20042113","2030/12/31 14:59:59","8004","9003","72042013","完成活動任務1-13 (NORMAL)","2018/01/01 12:00:00","1","601","0","72042013","20042","0"
"20042102","20042114","2030/12/31 14:59:59","8004","9003","72042014","完成活動任務1-14 (NORMAL)","2018/01/01 12:00:00","1","601","0","72042014","20042","0"
"20042102","20042115","2030/12/31 14:59:59","8004","9003","72042015","完成活動任務1-15 (NORMAL)","2018/01/01 12:00:00","1","601","0","72042015","20042","0"
"20042103","20042201","2030/12/31 14:59:59","8005","9003","72042016","完成活動任務1-1 (HARD)","2018/01/01 12:00:00","1","601","0","72042016","20042","0"
"20042103","20042202","2030/12/31 14:59:59","8005","9003","72042017","完成活動任務1-2 (HARD)","2018/01/01 12:00:00","1","601","0","72042017","20042","0"
"20042103","20042203","2030/12/31 14:59:59","8005","9003","72042018","完成活動任務1-3 (HARD)","2018/01/01 12:00:00","1","601","0","72042018","20042","0"
"20042103","20042204","2030/12/31 14:59:59","8005","9003","72042019","完成活動任務1-4 (HARD)","2018/01/01 12:00:00","1","601","0","72042019","20042","0"
"20042103","20042205","2030/12/31 14:59:59","8005","9003","72042020","完成活動任務1-5 (HARD)","2018/01/01 12:00:00","1","601","0","72042020","20042","0"
"20042104","2004201","2030/12/31 14:59:59","8006","9019","72042021","打倒1隻哀暴小棉花糖 （NORMAL限定）","2018/01/01 12:00:00","1","601","0","72042021","20042","0"
"20042105","2004201","2030/12/31 14:59:59","8006","9019","72042022","打倒1隻哀暴小棉花糖 （NORMAL限定）","2018/01/01 12:00:00","1","601","0","72042022","20042","0"
"20042104","2004202","2030/12/31 14:59:59","8007","9019","72042023","打倒1隻哀暴小棉花糖 （HARD限定）","2018/01/01 12:00:00","1","601","0","72042023","20042","0"
"20042104","2004203","2030/12/31 14:59:59","8010","9019","72042024","打倒1隻哀暴小棉花糖 （VERY HARD限定）","2018/01/01 12:00:00","1","601","0","72042024","20042","0"
"20043102","20043101","2030/12/31 14:59:59","8004","9003","72043001","完成活動任務1-1 (NORMAL)","2018/01/01 12:00:00","1","601","0","72043001","20043","0"
"20043102","20043102","2030/12/31 14:59:59","8004","9003","72043002","完成活動任務1-2 (NORMAL)","2018/01/01 12:00:00","1","601","0","72043002","20043","0"
"20043102","20043103","2030/12/31 14:59:59","8004","9003","72043003","完成活動任務1-3 (NORMAL)","2018/01/01 12:00:00","1","601","0","72043003","20043","0"
"20043102","20043104","2030/12/31 14:59:59","8004","9003","72043004","完成活動任務1-4 (NORMAL)","2018/01/01 12:00:00","1","601","0","72043004","20043","0"
"20043102","20043105","2030/12/31 14:59:59","8004","9003","72043005","完成活動任務1-5 (NORMAL)","2018/01/01 12:00:00","1","601","0","72043005","20043","0"
"20043102","20043106","2030/12/31 14:59:59","8004","9003","72043006","完成活動任務1-6 (NORMAL)","2018/01/01 12:00:00","1","601","0","72043006","20043","0"
"20043102","20043107","2030/12/31 14:59:59","8004","9003","72043007","完成活動任務1-7 (NORMAL)","2018/01/01 12:00:00","1","601","0","72043007","20043","0"
"20043102","20043108","2030/12/31 14:59:59","8004","9003","72043008","完成活動任務1-8 (NORMAL)","2018/01/01 12:00:00","1","601","0","72043008","20043","0"
"20043102","20043109","2030/12/31 14:59:59","8004","9003","72043009","完成活動任務1-9 (NORMAL)","2018/01/01 12:00:00","1","601","0","72043009","20043","0"
"20043102","20043110","2030/12/31 14:59:59","8004","9003","72043010","完成活動任務1-10 (NORMAL)","2018/01/01 12:00:00","1","601","0","72043010","20043","0"
"20043102","20043111","2030/12/31 14:59:59","8004","9003","72043011","完成活動任務1-11 (NORMAL)","2018/01/01 12:00:00","1","601","0","72043011","20043","0"
