03df36b5a2a390e51fb447999af119b0ec5d89784f249754f25dc2c33d5a4fdf,1410a49752252b69e2f237b3f87d132b8498ecaad8326581e9de4e8b6281d309,6b0c22caad1d79960809e3b90b6c426274077c7a135d0f7b7dc82703e81b43e0,9c1786adff56cd72a6f7ba60faa5bbdce2504b2c1f734fa0a0790f029614cf6f,47e4d32a0a9ef1525c72f0d967f403106c1a3ac026f4c779ebc6ab73f4eb39fd,6a6f096bcc3012289a3b5d18ff73682f9896f8229988329bc17f40a6c83b06df,b3a58ba168a4c76c652c97f0e951d89506826a3d74df3ea6ef428356e9a6f02d,421f547679489c54671c8e0f60d77da23b822767ef1eadc67165d4bebd145c8d,65e773e1f675ad9afce7ec0d57ff412f5ee02d0883f44490704582fe957bf285,6f1febd313c092992569a2021d4399ae9146c32c95bc908087e67874407b5aba,7e4f639f1786a8bda3bcc4678301cbae47d607f4dc228006dea9e3b8b827f036,54469ac725d468c4ff22964f8498f3f18c9e0af187c006ff753baeeec499bd2a,5976b70d4acd742cc6aefe25d0b12d1ec18d3c91a003f843f143aa93779322a7,94d282e5add1191c24054a04a08fe2ce9f01834a52321cca1a6387b5c7e57505,3059d93a13f86e9e6a4c725af663c8333ec5fda28ee408785c3d40d52510bb57,ac6ce1128e796c5f21079b46b44f89268390a9d7b25b83b76c2ba8d07cecdb92,613fefe9ab6c15772a2b03f0f9b954c0565333c793df71f45e1a4b5f3df1910b,ed4cd90e09c9ec0f96fc13389560bacdf1d0223a582167e1e8841927ffc3ac02,55de24a099fe022a41f48264ab139a034b39bffcc9c0c5dfb8454a08757760e1,b3ee54354c453eb930c617f69d2505db254ed3cf0c66f48baaf99d120e3565a0,dcb2eda3e2203c6c50a9745cdb5970a66e040ff464b42e3c89efcd5a8bfd4991,e0fd01dbf725ec817742c5ad66a094dd07d7d8ca26f26b1cac08882aaa119159,1140b2d067e7eca377698e055e66c27b04f05f5efcb18421573d8c5f62942589,e1e2d71cbd9a8309d3212edebf2e6389e3533ad7a598f6ee82a65376f485b6fa
"1002","0","31140401","1001","1","1001","1002","0","0","1002","1001","0","7","9","0","0","0","0","0","0","1002","0","1","311404"
"1","0","31140501","1","1","1","1","0","0","0","1002","0","5","8","0","0","0","0","0","0","1","0","1002","311405"
"1001","0","31140601","1001","1","1","1","1001","0","1004","1001","0","7","11","0","0","0","0","0","1","1001","0","1004","311406"
"1001","0","31140701","1001","1","1","1","1001","0","1004","1001","0","7","11","0","0","0","0","0","1","1001","0","1004","311407"
"1002","0","31140801","1002","0","0","1001","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1002","311408"
"1001","0","31140901","1001","1003","1003","1003","1001","0","1004","1001","0","7","11","0","0","0","0","0","1003","1001","0","1004","311409"
"1","0","31150001","1","1","1","1001","0","0","0","0","0","1","7","0","0","0","0","0","0","1001","0","1","311500"
"1","0","31150101","1","1","1","1001","0","0","0","0","0","1","7","0","0","0","0","0","0","1001","0","1","311501"
"1002","0","31150201","1","0","1001","1001","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","1","311502"
"1002","0","31150202","1","0","1001","1001","0","0","0","0","0","1","6","0","0","0","0","0","0","1002","0","1","311502"
"1002","0","31150301","1","0","1001","1001","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","1","311503"
"1002","0","31150302","1001","0","0","1","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1001","311503"
"1007","0","31150401","1006","0","1007","1","0","0","0","0","0","2","6","0","0","0","0","0","0","1","0","1","311504"
"1","0","31150501","1","0","0","1","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1001","311505"
"1001","0","31150601","1","1001","1","1007","0","0","1001","1007","0","1","9","0","0","0","0","0","0","1007","0","1001","311506"
"1","0","31150602","1001","0","1007","1007","0","0","0","0","0","1","6","0","0","0","0","0","0","1001","0","1001","311506"
"1001","0","31160001","1009","0","1","1","0","0","0","0","0","2","4","0","0","0","0","0","0","0","0","1002","311600"
"0","0","31160101","1","0","0","1","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","311601"
"0","0","31160201","1","0","0","1","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","311602"
"0","0","31160301","1","0","0","1","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","311603"
"1","0","31160401","1007","0","0","1","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","0","311604"
"1002","0","31160501","1002","0","0","1002","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","0","311605"
"1","0","31160601","1","0","1","1","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","1001","311606"
"0","0","31170001","1001","0","0","1","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","311700"
"0","0","31170101","1","0","0","1","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","311701"
"0","0","31170201","1003","0","0","1003","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","311702"
"0","0","31170301","1001","0","0","1","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","311703"
"1002","0","31180001","1001","0","0","1002","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","0","311800"
"0","0","31180101","1","0","0","1","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","311801"
"0","0","31180201","1004","0","0","1004","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","311802"
"1002","0","31180301","1001","0","0","1002","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","0","311803"
"1001","0","31190001","1","1001","1","1","0","0","0","0","0","2","7","0","0","0","0","0","0","1","0","1","311900"
"1002","0","31200001","1003","0","1001","1001","0","0","0","0","0","3","6","0","0","0","0","0","0","1003","0","1003","312000"
"1002","0","31200101","1003","0","1001","1001","0","0","0","0","0","3","6","0","0","0","0","0","0","1003","0","1003","312001"
"1002","0","31200201","1003","0","1001","1001","0","0","0","0","0","3","6","0","0","0","0","0","0","1003","0","1003","312002"
"1002","0","31200301","1003","0","1001","1001","0","0","0","0","0","3","6","0","0","0","0","0","0","1003","0","1003","312003"
"1002","0","31200401","1003","0","1001","1001","0","0","0","0","0","3","6","0","0","0","0","0","0","1003","0","1003","312004"
"1002","0","31200501","1003","0","1001","1001","0","0","0","0","0","3","6","0","0","0","0","0","0","1003","0","1003","312005"
"1001","0","31210001","1","0","0","1","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","312100"
"1001","0","31210101","1","0","0","1","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","0","312101"
"1","0","31210201","1","0","1","1001","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1001","312102"
"1001","0","31210301","1","0","1001","1001","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","1","312103"
"1","0","31210401","1","0","0","1004","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1004","312104"
"0","0","31210501","1","0","0","1002","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","312105"
"1001","0","31210601","1","0","1001","1001","0","0","0","0","0","1","6","0","0","0","0","0","0","1001","0","1","312106"
"1007","0","31220001","1007","0","0","1002","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1001","312200"
"1","0","31220101","1","0","0","1","0","0","0","0","0","2","4","0","0","0","0","0","0","0","0","1002","312201"
"1","0","31220201","1","0","0","1","0","0","0","0","0","2","4","0","0","0","0","0","0","0","0","1002","312202"
"1007","0","31220301","1007","0","0","1007","0","0","0","0","0","2","4","0","0","0","0","0","0","0","0","1002","312203"
"1004","0","31220401","1003","1007","1007","1007","0","0","0","1007","0","2","6","0","0","0","0","0","0","1007","0","1007","312204"
"1007","0","31220501","1002","0","1007","1007","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","1007","312205"
"1002","0","31220601","1007","1007","1007","1007","0","0","0","1002","0","1","8","0","0","0","0","0","0","1002","0","1007","312206"
"1002","0","31230001","1005","0","1005","1001","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","1005","312300"
"0","0","31230101","1005","0","0","1005","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","312301"
"0","0","31230201","1005","0","0","1005","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","312302"
"0","0","31230301","1005","0","0","1005","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","312303"
"1005","0","31230401","1005","1002","1005","1002","1002","1002","1005","1005","1005","9","18","1002","0","1005","0","1002","1005","1005","1005","1005","312304"
"1001","0","31230501","1005","1001","1005","1005","0","0","0","1005","0","1","8","0","0","0","0","0","0","1005","0","1005","312305"
"1005","0","31230601","1005","1005","1001","1005","0","0","0","1001","0","1","8","0","0","0","0","0","0","1005","0","1005","312306"
"1003","0","31230701","1002","0","1002","1003","0","0","0","0","0","2","5","0","0","0","0","0","0","0","0","1001","312307"
"1001","0","31240001","1001","0","0","1001","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","312400"
"1001","0","31240101","1001","0","0","1001","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","312401"
"1","0","31250001","1","1","1","1","0","0","0","1","0","3","8","0","0","0","0","0","0","1002","0","1001","312500"
"1001","0","31250002","1002","1001","1004","1","0","0","0","1002","0","2","8","0","0","0","0","0","0","1","0","1","312500"
"0","0","31250101","1001","0","0","1001","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","312501"
"1001","0","31250201","1002","0","1002","1002","0","0","0","0","0","1","6","0","0","0","0","0","0","1002","0","1002","312502"
"1001","0","31250301","1002","0","1002","1002","0","0","0","0","0","1","6","0","0","0","0","0","0","1002","0","1002","312503"
"1001","0","31250401","1002","0","1002","1002","0","0","0","0","0","1","6","0","0","0","0","0","0","1002","0","1002","312504"
"1001","0","31250501","1002","0","1002","1002","0","0","0","0","0","1","6","0","0","0","0","0","0","1002","0","1002","312505"
"1001","0","31250601","1002","0","1002","1002","0","0","0","0","0","1","6","0","0","0","0","0","0","1002","0","1002","312506"
"1004","0","31260001","1004","0","1004","1004","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","1001","312600"
"1004","0","31260101","1004","0","1004","1004","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","1001","312601"
"1001","0","31260201","1004","0","1004","1004","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","1004","312602"
"1004","0","31260301","1004","1001","1004","1004","0","0","0","0","0","1","7","0","0","0","0","0","0","1004","0","1001","312603"
"1004","0","31260401","1004","0","0","1002","0","0","0","0","0","3","4","0","0","0","0","0","0","0","0","1004","312604"
"1001","0","31260501","1005","0","1004","1004","0","0","0","0","0","2","6","0","0","0","0","0","0","1004","0","1004","312605"
"1004","0","31260601","1004","1004","1004","1001","0","0","0","0","0","1","7","0","0","0","0","0","0","1001","0","1004","312606"
"1","0","31270001","1","0","1001","1001","0","0","0","0","0","1","6","0","0","0","0","0","0","1002","0","1","312700"
"0","0","31270101","1","0","0","1","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","312701"
"1","0","31270201","1","0","1","1","0","0","0","0","0","1","6","0","0","0","0","0","0","1","0","1002","312702"
"1002","0","31270301","1","1002","1","1","0","0","0","1","0","2","8","0","0","0","0","0","0","1","0","1","312703"
"1","0","31270401","1","1","1004","1","1","0","1004","1","1","3","15","1","0","1004","0","0","1","1","0","1","312704"
"1001","0","31270501","1","0","1","1","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","1","312705"
"1","0","31270601","1","1","1002","1002","0","0","0","0","0","1","7","0","0","0","0","0","0","1","0","1","312706"
"1002","0","31280001","1","0","1005","1001","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","1004","312800"
"1005","0","31280101","1005","0","1005","1001","0","0","0","0","0","2","6","0","0","0","0","0","0","1007","0","1001","312801"
"1005","0","31280201","1005","0","1005","1001","0","0","0","0","0","2","6","0","0","0","0","0","0","1008","0","1001","312802"
"1001","0","31280301","1005","0","1002","1005","0","0","0","0","0","2","5","0","0","0","0","0","0","0","0","1005","312803"
"1001","0","31280401","1005","0","0","1005","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","312804"
"1005","0","31280501","1004","1001","1005","1005","0","0","0","1005","0","1","8","0","0","0","0","0","0","1001","0","1001","312805"
"1001","0","31280601","1005","0","1006","1005","0","0","0","0","0","2","5","0","0","0","0","0","0","0","0","1005","312806"
"1005","0","31290001","1005","0","1001","1001","0","0","0","0","0","1","6","0","0","0","0","0","0","1005","0","1005","312900"
"1001","0","31290002","1002","1001","1010","1010","0","0","0","1010","0","1","9","0","0","0","0","0","0","1010","0","1002","312900"
"1005","0","31290201","1005","0","1001","1001","0","0","0","0","0","1","6","0","0","0","0","0","0","1005","0","1005","312902"
"1001","0","31290202","1002","1001","1010","1010","0","0","0","1010","0","1","9","0","0","0","0","0","0","1010","0","1002","312902"
"1005","0","31300001","1005","0","0","1005","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1002","313000"
"1010","0","31300002","1002","1010","1001","1001","0","0","0","0","0","1","7","0","0","0","0","0","0","1002","0","1010","313000"
"1005","0","31300201","1005","0","0","1005","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1002","313002"
"1010","0","31300202","1002","1010","1001","1001","0","0","0","0","0","1","7","0","0","0","0","0","0","1002","0","1010","313002"
"1","0","31310001","1","0","1","1","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","1001","313100"
"1","0","31310101","1","0","1","1","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","1001","313101"
"1","0","31310201","1","0","1","1","0","0","0","0","0","1","6","0","0","0","0","0","0","1","0","1001","313102"
"1","0","31310301","1","1001","1","1001","0","0","1","1","0","2","10","0","0","0","0","0","1","1","0","1","313103"
"1","0","31310401","1","1","1001","1001","0","0","1001","1","0","1","9","0","0","0","0","0","0","1","0","1","313104"
"1001","0","31310501","1","0","1","1","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","1","313105"
"1","0","31310601","1","1001","1","1001","0","0","1","1","0","2","10","0","0","0","0","0","1","1","0","1","313106"
"1","0","31320001","1","0","1002","1","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","1","313200"
"1","0","31320101","1","0","0","1","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1002","313201"
"1","0","31320201","1","0","0","1","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1002","313202"
"1","0","31320301","1","1","1002","1002","0","0","0","1002","0","1","5","0","0","0","0","0","0","1","0","1","313203"
"1005","0","31320401","1005","1005","1005","1001","0","0","1001","1005","0","3","9","0","0","0","0","0","0","1001","0","1005","313204"
"1007","0","31320501","1007","1008","1007","1007","0","0","1008","1007","0","1","9","0","0","0","0","0","0","1007","0","1008","313205"
"1002","0","31320601","1005","1002","1002","1005","0","0","0","0","0","1","7","0","0","0","0","0","0","1005","0","1005","313206"
"1002","0","31330001","1","0","1005","1001","0","0","0","0","0","1","7","0","0","0","0","0","0","1006","0","1004","313300"
"1002","0","31330101","1001","1001","1001","1001","0","0","0","1002","0","1","8","0","0","0","0","0","0","1002","0","1001","313301"
"1002","0","31330201","1001","1001","1001","1001","0","0","0","1002","0","1","8","0","0","0","0","0","0","1002","0","1001","313302"
"1002","0","31330301","1001","0","0","1001","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","313303"
"1004","0","31330302","1005","0","0","1004","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","313303"
"1006","0","31330401","1001","0","0","1002","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1001","313304"
"1001","0","31330501","1001","0","0","1001","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","313305"
"1002","0","31330601","1001","1001","1001","1001","0","0","0","1002","0","1","8","0","0","0","0","0","0","1002","0","1001","313306"
"1005","0","31330602","1004","1004","1005","1004","1005","0","1004","1005","0","1","11","0","0","0","0","0","1005","1005","0","1004","313306"
"1001","0","31340001","1002","0","1002","1002","0","0","0","0","0","2","6","0","0","0","0","0","0","1001","0","1002","313400"
"1001","0","31340101","1002","0","1002","1002","0","0","0","0","0","2","6","0","0","0","0","0","0","1001","0","1002","313401"
"1001","0","31340201","1002","0","1002","1002","0","0","0","0","0","2","6","0","0","0","0","0","0","1001","0","1002","313402"
"1002","0","31350001","1002","0","0","1001","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1002","313500"
"1002","0","31350101","1002","0","0","1001","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1002","313501"
"1002","0","31350201","1002","0","0","1001","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1002","313502"
"1001","0","31360001","1001","0","0","1002","0","0","0","0","0","2","4","0","0","0","0","0","0","0","0","1002","313600"
"1001","0","31360101","1001","0","0","1002","0","0","0","0","0","2","4","0","0","0","0","0","0","0","0","1002","313601"
"1001","0","31360201","1001","0","0","1002","0","0","0","0","0","2","4","0","0","0","0","0","0","0","0","1002","313602"
"1003","0","31370001","1002","0","1001","1003","0","0","0","0","0","2","5","0","0","0","0","0","0","0","0","1003","313700"
"1003","0","31370101","1002","0","1001","1003","0","0","0","0","0","2","5","0","0","0","0","0","0","0","0","1003","313701"
"1003","0","31370201","1004","0","1004","1003","0","0","0","0","0","2","5","0","0","0","0","0","0","0","0","1003","313702"
"1003","0","31370301","1004","0","1004","1003","0","0","0","0","0","2","5","0","0","0","0","0","0","0","0","1003","313703"
"1003","0","31370401","1004","0","1004","1003","0","0","0","0","0","2","5","0","0","0","0","0","0","0","0","1003","313704"
"1003","0","31370501","1002","0","1001","1003","0","0","0","0","0","2","5","0","0","0","0","0","0","0","0","1003","313705"
"0","0","31370601","1003","0","0","1003","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","313706"
"1003","0","31370701","1004","0","1004","1003","0","0","0","0","0","2","5","0","0","0","0","0","0","0","0","1003","313707"
"1003","0","31370801","1002","0","1001","1003","0","0","0","0","0","2","5","0","0","0","0","0","0","0","0","1003","313708"
"1003","0","31370901","1002","0","1001","1003","0","0","0","0","0","2","5","0","0","0","0","0","0","0","0","1003","313709"
"1006","0","31380001","1001","1006","1002","1006","1006","0","1003","1006","0","10","12","0","0","1006","0","0","1006","1006","0","1006","313800"
"1006","0","31380101","1001","1006","1002","1006","1006","0","1003","1006","0","10","12","0","0","1006","0","0","1006","1006","0","1006","313801"
"1006","0","31380201","1001","1006","1002","1006","1006","0","1003","1006","0","10","12","0","0","1006","0","0","1006","1006","0","1006","313802"
"1001","0","31390001","1002","1004","1001","1003","1001","0","1001","1001","1001","13","15","1002","0","1005","0","0","1002","1002","0","1002","313900"
