3fa69621f327c66a8b52caf665bbc60ac270efb3198c7d8ff1e2dfe6563f1f91,a2ee80a324c90cba5c3754f14447544256a2ef70f969ff2b13709aeb15a54ec5,7ae617f99f647b24f92b594a85e690015bead6c17d9450eb28004721ef41b0da,5c64b3dc415b927ca41c23c057a69805d6443e109dd1c396c6594006d8d9a45e,263d7715f83e1deb48baba233c7e62e87be5076c0e9c04946dfc2af81fdffdf7,55ecee53195ce25b0bf2d3ae7fa725c79cd42e923975f8ecde5483788a340977,a7b21b27fe56f6040ec4fe28a3737d121fba435c3196c9469d98b706644b26eb,9e4da6e0b0a800b923b239ad09bc4399e660b6d3d5297f99437fb2fb9d74262f,8258ae46d00a87076262ddac6a7c08c3bce64d60f4f5eaf302c0b1d14ed394c1,dd86fbf1e6e8ba7e14aa02dfff5cbb54be4b58c1f77bcff8ec2b3a87dbf3686c,e7d1bca39ca8f9fb6b5ea1b72be9d2b125d4da4302fb98b144dec6815b913182,97042e75eb67bf788d78b95958f0ba0cdfed60ae889683fa99a1cb93224016da,caaf804265409e236942622f7e4951a186cc4e2e5b6643d5eab430e073fa156e,5224665e8c76675e96a7f165e3a176a1d77ce5465581555f3c867e6855d0ccdf
"10167103","103","7","","129901","惠理子（指揮官）","8","2030/01/01 14:59:59","2025/09/18 16:00:00","2","14.11","-285","10167","51"
"10167104","104","6","","129901","惠理子（指揮官）","8","2030/01/01 14:59:59","2025/09/18 16:00:00","1","8.02","-285","10167","52"
"10167105","201","6","","129801","真琴（指揮官）","-2","2030/01/01 14:59:59","2025/09/18 16:00:00","4","7.95","-285","10167","51"
"10167106","202","6","","129801","真琴（指揮官）","-2","2030/01/01 14:59:59","2025/09/18 16:00:00","5","8.02","-285","10167","51"
"10167107","203","1","","129801","真琴（指揮官）","-2","2030/01/01 14:59:59","2025/09/18 16:00:00","2","5.35","-285","10167","51"
"10167108","204","2","","129801","真琴（指揮官）","-2","2030/01/01 14:59:59","2025/09/18 16:00:00","6","8.91","-285","10167","52"
"10168001","1","1","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","190801","花凜","0","2030/01/01 14:59:59","2025/10/18 16:00:00","2","3.414","-416.5","10168","53"
"10168002","2","1","將任務完成，\n並獲得獎勵吧！","190801","花凜","0","2030/01/01 14:59:59","2025/10/18 16:00:00","2","3.099","-416.5","10168","53"
"10168003","3","1","似乎有能夠\n領取的獎勵了，\n請確認看看。","190801","花凜","0","2030/01/01 14:59:59","2025/10/18 16:00:00","2","2.801","-416.5","10168","54"
"10168004","4","2","能夠領取獎勵了！\n請檢查看看","190801","花凜","0","2030/01/01 14:59:59","2025/10/18 16:00:00","2","0","-416.5","10168","54"
"10168005","5","1","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","190801","花凜","0","2030/01/01 14:59:59","2025/10/18 16:00:00","1","0","-416.5","10168","57"
"10168006","1","1","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","190801","花凜","0","2030/01/01 14:59:59","2025/10/18 16:00:00","2","5.506","-363","10168","55"
"10168007","2","2","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","190801","花凜","0","2030/01/01 14:59:59","2025/10/18 16:00:00","1","1.216","-363","10168","55"
"10168008","3","2","辛苦了\n別忘記使用討伐證\n來進行交換哦！","190801","花凜","0","2030/01/01 14:59:59","2025/10/18 16:00:00","1","1.539","-363","10168","56"
"10168009","4","2","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","190801","花凜","0","2030/01/01 14:59:59","2025/10/18 16:00:00","1","1.875","-363","10168","56"
"10168101","101","4","","103601","鏡華","8","2030/01/01 14:59:59","2025/10/18 16:00:00","2","6.33","-285","10168","51"
"10168102","111","4","","130701","鏡華（春日）","8","2030/01/01 14:59:59","2025/10/18 16:00:00","2","6.33","-285","10168","51"
"10168103","102","1","","130701","鏡華（春日）","8","2030/01/01 14:59:59","2025/10/18 16:00:00","2","12.4","-285","10168","51"
"10168104","103","2","","130701","鏡華（春日）","8","2030/01/01 14:59:59","2025/10/18 16:00:00","4","10.06","-285","10168","51"
"10168105","104","2","","103601","鏡華","8","2030/01/01 14:59:59","2025/10/18 16:00:00","2","0","-285","10168","52"
"10168106","114","2","","130701","鏡華（春日）","8","2030/01/01 14:59:59","2025/10/18 16:00:00","2","0","-285","10168","52"
"10168107","201","2","","102501","鈴莓","-2","2030/01/01 14:59:59","2025/10/18 16:00:00","2","0","-285","10168","51"
"10168108","211","2","","130801","鈴莓（春日）","-2","2030/01/01 14:59:59","2025/10/18 16:00:00","2","0","-285","10168","51"
"10168109","202","2","","130801","鈴莓（春日）","-2","2030/01/01 14:59:59","2025/10/18 16:00:00","5","6.9","-285","10168","51"
"10168110","203","6","","130801","鈴莓（春日）","-2","2030/01/01 14:59:59","2025/10/18 16:00:00","4","11.7","-285","10168","51"
"10168111","204","1","","102501","鈴莓","-2","2030/01/01 14:59:59","2025/10/18 16:00:00","2","2.73","-285","10168","52"
"10168112","214","1","","130801","鈴莓（春日）","-2","2030/01/01 14:59:59","2025/10/18 16:00:00","2","2.73","-285","10168","52"
"10169001","1","1","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","190801","花凜","0","2030/01/01 14:59:59","2025/11/18 16:00:00","2","3.414","-416.5","10169","53"
"10169002","2","1","將任務完成，\n並獲得獎勵吧！","190801","花凜","0","2030/01/01 14:59:59","2025/11/18 16:00:00","2","3.099","-416.5","10169","53"
"10169003","3","1","似乎有能夠\n領取的獎勵了，\n請確認看看。","190801","花凜","0","2030/01/01 14:59:59","2025/11/18 16:00:00","2","2.801","-416.5","10169","54"
"10169004","4","2","能夠領取獎勵了！\n請檢查看看","190801","花凜","0","2030/01/01 14:59:59","2025/11/18 16:00:00","2","0","-416.5","10169","54"
"10169005","5","1","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","190801","花凜","0","2030/01/01 14:59:59","2025/11/18 16:00:00","1","0","-416.5","10169","57"
"10169006","1","1","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","190801","花凜","0","2030/01/01 14:59:59","2025/11/18 16:00:00","2","5.506","-363","10169","55"
"10169007","2","2","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","190801","花凜","0","2030/01/01 14:59:59","2025/11/18 16:00:00","1","1.216","-363","10169","55"
"10169008","3","2","辛苦了\n別忘記使用討伐證\n來進行交換哦！","190801","花凜","0","2030/01/01 14:59:59","2025/11/18 16:00:00","1","1.539","-363","10169","56"
"10169009","4","2","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","190801","花凜","0","2030/01/01 14:59:59","2025/11/18 16:00:00","1","1.875","-363","10169","56"
"10169101","101","2","","130901","庫露露","8","2030/01/01 14:59:59","2025/11/18 16:00:00","4","15.8","-285","10169","51"
"10169102","102","1","","130901","庫露露","8","2030/01/01 14:59:59","2025/11/18 16:00:00","6","11.3","-285","10169","51"
"10169103","103","2","","130901","庫露露","8","2030/01/01 14:59:59","2025/11/18 16:00:00","6","0","-285","10169","51"
"10169104","104","1","","130901","庫露露","8","2030/01/01 14:59:59","2025/11/18 16:00:00","2","14.25","-285","10169","52"
"10169105","201","4","","101001","真步","8","2030/01/01 14:59:59","2025/11/18 16:00:00","2","8.2","-285","10169","51"
"10169106","211","4","","131001","真步（夢想樂園）","8","2030/01/01 14:59:59","2025/11/18 16:00:00","2","8.2","-285","10169","51"
"10169107","202","1","","131001","真步（夢想樂園）","8","2030/01/01 14:59:59","2025/11/18 16:00:00","5","6.6","-285","10169","51"
"10169108","203","1","","131001","真步（夢想樂園）","8","2030/01/01 14:59:59","2025/11/18 16:00:00","2","15.6","-285","10169","51"
"10169109","204","1","","101001","真步","8","2030/01/01 14:59:59","2025/11/18 16:00:00","2","21.5","-285","10169","52"
"10169110","214","1","","131001","真步（夢想樂園）","8","2030/01/01 14:59:59","2025/11/18 16:00:00","2","21.5","-285","10169","52"
"10170001","1","1","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","190805","花凜","0","2030/01/01 14:59:59","2025/12/18 16:00:00","2","3.414","-416.5","10170","53"
"10170002","2","1","將任務完成，\n並獲得獎勵吧！","190805","花凜","0","2030/01/01 14:59:59","2025/12/18 16:00:00","2","3.099","-416.5","10170","53"
"10170003","3","1","似乎有能夠\n領取的獎勵了，\n請確認看看。","190805","花凜","0","2030/01/01 14:59:59","2025/12/18 16:00:00","2","2.801","-416.5","10170","54"
"10170004","4","2","能夠領取獎勵了！\n請檢查看看","190805","花凜","0","2030/01/01 14:59:59","2025/12/18 16:00:00","2","0","-416.5","10170","54"
"10170005","5","1","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","190805","花凜","0","2030/01/01 14:59:59","2025/12/18 16:00:00","1","0","-416.5","10170","57"
"10170006","1","1","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","190805","花凜","0","2030/01/01 14:59:59","2025/12/18 16:00:00","2","5.506","-363","10170","55"
"10170007","2","2","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","190805","花凜","0","2030/01/01 14:59:59","2025/12/18 16:00:00","1","1.216","-363","10170","55"
"10170008","3","2","辛苦了\n別忘記使用討伐證\n來進行交換哦！","190805","花凜","0","2030/01/01 14:59:59","2025/12/18 16:00:00","1","1.539","-363","10170","56"
"10170009","4","2","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","190805","花凜","0","2030/01/01 14:59:59","2025/12/18 16:00:00","1","1.875","-363","10170","56"
"10170101","101","1","","131201","美空（夏日）","0","2030/01/01 14:59:59","2025/12/18 16:00:00","2","7.38","-285","10170","51"
"10170102","102","1","","131201","美空（夏日）","0","2030/01/01 14:59:59","2025/12/18 16:00:00","2","11.5","-285","10170","51"
"10170103","103","1","","131201","美空（夏日）","0","2030/01/01 14:59:59","2025/12/18 16:00:00","3","9.86","-285","10170","51"
"10170104","104","2","","131201","美空（夏日）","0","2030/01/01 14:59:59","2025/12/18 16:00:00","1","10.02","-285","10170","52"
"10170105","201","4","","131601","莉莉（夏日）","0","2030/01/01 14:59:59","2025/12/18 16:00:00","5","9.2","-285","10170","51"
"10170106","202","2","","131601","莉莉（夏日）","0","2030/01/01 14:59:59","2025/12/18 16:00:00","6","10.68","-285","10170","51"
"10170107","203","4","","131601","莉莉（夏日）","0","2030/01/01 14:59:59","2025/12/18 16:00:00","1","3.47","-285","10170","51"
"10170108","204","5","","131601","莉莉（夏日）","0","2030/01/01 14:59:59","2025/12/18 16:00:00","2","8.42","-285","10170","52"
"10170109","301","1","","131101","涅婭（夏日）","0","2030/01/01 14:59:59","2025/12/18 16:00:00","2","19.4","-285","10170","51"
"10170110","302","1","","131101","涅婭（夏日）","0","2030/01/01 14:59:59","2025/12/18 16:00:00","5","8.5","-285","10170","51"
"10170111","303","4","","131101","涅婭（夏日）","0","2030/01/01 14:59:59","2025/12/18 16:00:00","1","9.78","-285","10170","51"
"10170112","304","2","","131101","涅婭（夏日）","0","2030/01/01 14:59:59","2025/12/18 16:00:00","5","10.95","-285","10170","52"
"10171001","1","1","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","190805","花凜","0","2030/01/01 14:59:59","2026/01/18 16:00:00","2","3.414","-416.5","10171","53"
"10171002","2","1","將任務完成，\n並獲得獎勵吧！","190805","花凜","0","2030/01/01 14:59:59","2026/01/18 16:00:00","2","3.099","-416.5","10171","53"
"10171003","3","1","似乎有能夠\n領取的獎勵了，\n請確認看看。","190805","花凜","0","2030/01/01 14:59:59","2026/01/18 16:00:00","2","2.801","-416.5","10171","54"
"10171004","4","2","能夠領取獎勵了！\n請檢查看看","190805","花凜","0","2030/01/01 14:59:59","2026/01/18 16:00:00","2","0","-416.5","10171","54"
"10171005","5","1","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","190805","花凜","0","2030/01/01 14:59:59","2026/01/18 16:00:00","1","0","-416.5","10171","57"
"10171006","1","1","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","190805","花凜","0","2030/01/01 14:59:59","2026/01/18 16:00:00","2","5.506","-363","10171","55"
"10171007","2","2","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","190805","花凜","0","2030/01/01 14:59:59","2026/01/18 16:00:00","1","1.216","-363","10171","55"
"10171008","3","2","辛苦了\n別忘記使用討伐證\n來進行交換哦！","190805","花凜","0","2030/01/01 14:59:59","2026/01/18 16:00:00","1","1.539","-363","10171","56"
"10171009","4","2","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","190805","花凜","0","2030/01/01 14:59:59","2026/01/18 16:00:00","1","1.875","-363","10171","56"
"10171101","101","1","","123001","愛梅斯","8","2030/01/01 14:59:59","2026/01/18 16:00:00","2","18.08","-285","10171","51"
"10171102","101","1","","131701","愛梅斯（夏日）","8","2030/01/01 14:59:59","2026/01/18 16:00:00","2","18.08","-285","10171","51"
"10171103","201","2","","106701","帆稀","-8","2030/01/01 14:59:59","2026/01/18 16:00:00","1","15.36","-285","10171","51"
"10171104","201","2","","131802","帆稀（夏日）","-8","2030/01/01 14:59:59","2026/01/18 16:00:00","1","15.36","-285","10171","51"
"10171105","301","4","","118601","涅比亞","8","2030/01/01 14:59:59","2026/01/18 16:00:00","2","9.25","-285","10171","51"
"10171106","301","4","","118602","涅比亞（夏日）","8","2030/01/01 14:59:59","2026/01/18 16:00:00","2","9.25","-285","10171","51"
"10171107","102","4","","131701","愛梅斯（夏日）","8","2030/01/01 14:59:59","2026/01/18 16:00:00","2","12.47","-285","10171","51"
"10171108","202","2","","131802","帆稀（夏日）","-8","2030/01/01 14:59:59","2026/01/18 16:00:00","1","13.07","-285","10171","51"
"10171109","302","2","","118602","涅比亞（夏日）","8","2030/01/01 14:59:59","2026/01/18 16:00:00","2","0","-285","10171","51"
"10171110","103","3","","131701","愛梅斯（夏日）","8","2030/01/01 14:59:59","2026/01/18 16:00:00","6","14.44","-285","10171","51"
"10171111","203","4","","131802","帆稀（夏日）","-8","2030/01/01 14:59:59","2026/01/18 16:00:00","2","16.02","-285","10171","51"
"10171112","303","2","","118602","涅比亞（夏日）","8","2030/01/01 14:59:59","2026/01/18 16:00:00","2","0","-285","10171","51"
"10171113","104","4","","123001","愛梅斯","8","2030/01/01 14:59:59","2026/01/18 16:00:00","2","10.6","-285","10171","52"
"10171114","104","4","","131701","愛梅斯（夏日）","8","2030/01/01 14:59:59","2026/01/18 16:00:00","2","10.6","-285","10171","52"
"10171115","204","1","","106701","帆稀","-8","2030/01/01 14:59:59","2026/01/18 16:00:00","2","15.38","-285","10171","52"
"10171116","204","1","","131802","帆稀（夏日）","-8","2030/01/01 14:59:59","2026/01/18 16:00:00","2","15.38","-285","10171","52"
"10171117","304","4","","118601","涅比亞","8","2030/01/01 14:59:59","2026/01/18 16:00:00","1","7.65","-285","10171","52"
"10171118","304","4","","118602","涅比亞（夏日）","8","2030/01/01 14:59:59","2026/01/18 16:00:00","1","7.65","-285","10171","52"
"10172001","1","1","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","190805","花凜","0","2030/01/01 14:59:59","2026/02/10 16:00:00","2","3.414","-416.5","10172","53"
"10172002","2","1","將任務完成，\n並獲得獎勵吧！","190805","花凜","0","2030/01/01 14:59:59","2026/02/10 16:00:00","2","3.099","-416.5","10172","53"
"10172003","3","1","似乎有能夠\n領取的獎勵了，\n請確認看看。","190805","花凜","0","2030/01/01 14:59:59","2026/02/10 16:00:00","2","2.801","-416.5","10172","54"
"10172004","4","2","能夠領取獎勵了！\n請檢查看看","190805","花凜","0","2030/01/01 14:59:59","2026/02/10 16:00:00","2","0","-416.5","10172","54"
"10172005","5","1","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","190805","花凜","0","2030/01/01 14:59:59","2026/02/10 16:00:00","1","0","-416.5","10172","57"
"10172006","1","1","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","190805","花凜","0","2030/01/01 14:59:59","2026/02/10 16:00:00","2","5.506","-363","10172","55"
"10172007","2","2","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","190805","花凜","0","2030/01/01 14:59:59","2026/02/10 16:00:00","1","1.216","-363","10172","55"
"10172008","3","2","辛苦了\n別忘記使用討伐證\n來進行交換哦！","190805","花凜","0","2030/01/01 14:59:59","2026/02/10 16:00:00","1","1.539","-363","10172","56"
"10172009","4","2","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","190805","花凜","0","2030/01/01 14:59:59","2026/02/10 16:00:00","1","1.875","-363","10172","56"
"10172101","101","1","","131901","愛蜜莉雅（夏日）","0","2030/01/01 14:59:59","2026/02/10 16:00:00","6","13.35","-285","10172","51"
"10172102","201","2","","132102","雷姆（夏日）","0","2030/01/01 14:59:59","2026/02/10 16:00:00","1","5.69","-285","10172","51"
"10172103","301","2","","132001","艾姬多娜（夏日）","0","2030/01/01 14:59:59","2026/02/10 16:00:00","2","0","-285","10172","51"
"10172104","401","2","","109802","拉姆（夏日）","0","2030/01/01 14:59:59","2026/02/10 16:00:00","2","0","-285","10172","51"
"10172105","102","2","","131901","愛蜜莉雅（夏日）","0","2030/01/01 14:59:59","2026/02/10 16:00:00","1","7.79","-285","10172","51"
"10172106","202","2","","132102","雷姆（夏日）","0","2030/01/01 14:59:59","2026/02/10 16:00:00","2","0","-285","10172","51"
"10172107","302","2","","132001","艾姬多娜（夏日）","0","2030/01/01 14:59:59","2026/02/10 16:00:00","1","7.75","-285","10172","51"
"10172108","402","2","","109802","拉姆（夏日）","0","2030/01/01 14:59:59","2026/02/10 16:00:00","1","7.2","-285","10172","51"
"10172109","103","2","","131901","愛蜜莉雅（夏日）","0","2030/01/01 14:59:59","2026/02/10 16:00:00","1","7.78","-285","10172","51"
"10172110","203","4","","132102","雷姆（夏日）","0","2030/01/01 14:59:59","2026/02/10 16:00:00","6","10.2","-285","10172","51"
"10172111","303","4","","132001","艾姬多娜（夏日）","0","2030/01/01 14:59:59","2026/02/10 16:00:00","4","0","-285","10172","51"
"10172112","403","3","","109802","拉姆（夏日）","0","2030/01/01 14:59:59","2026/02/10 16:00:00","7","2.79","-285","10172","51"
"10172113","104","1","","131901","愛蜜莉雅（夏日）","0","2030/01/01 14:59:59","2026/02/10 16:00:00","2","11.54","-285","10172","52"
"10172114","204","6","","132102","雷姆（夏日）","0","2030/01/01 14:59:59","2026/02/10 16:00:00","2","6.53","-285","10172","52"
