5c9f5a9afbfc5c281bd443ec24921c19a0cfa33fd09a253f5645ff1cfe16eb9f,c2c340a8b9c2a59305eb8160d4368919256f674310d65430974d7d7737f41d5e,236dcd63c0c8e12504df44ac376ea5cd0d02b0a591676ee535aa0c70b1450744,47a26fc318557f31549972e26123f89d5cc29921fa5e4129b4065eeb56bd503b,a53306212cb7a175a2eb2131232bd4d0140a5d802559c487ca2aa3905536a15e,26cbfcaaaeba891829af3b4d9fb5fdcc023bd3b0358498d60e7e1b2e627d3ba9,8f5c62470017b08f1a2253bfbf7aa8e2ee956a716c885c9420b2e52fb3f6c0c5,e0c6671f765325036bf3bdb744b7e78ed85ec00181d14dfd7c6080e01bedac0c,b5853f0ebc69fe83402975c9d2ebf8144c27327fea524d7dde4ecc619f02eaf8,6705b850ea799a2cf1192a25abd673da886091cc09df88c04e2e27636f78f037,61da5ab63fb41b6fdfae79aab606d1952323f3d6dc8d57952b881f471fe8dff8
"25912010","","","","0","93","","1.8","25912","",""
"25912011","","","","vo_wac_221031_000","21","0","vo_wac_221031","25912","","0"
"25912012","0","0.5","1","說起來這壁畫，\n似似花跟克莉絲也有在畫對吧？\n真想看看她們到底用\n什麼表情在進行繪畫的呢？","11","10","106811","25912","0","1"
"25912013","","","","","91","","0","25912","",""
"25912014","","","1","wac_talk_arm_crossed_in","3","0","106811","25912","0.2","wac_talk_arm_crossed_loop"
"25912015","","","","vo_wac_221031_001","21","0","vo_wac_221031","25912","","0"
"25912016","0","0.5","1","如果真那跟拉基拉基，\n總有一天也……啊，開玩笑的。\n哈哈，真不像我呢，\n稍微有點多愁善感嗎？","11","10","106811","25912","0","1"
"25912017","","","","","91","","0","25912","",""
"25912018","","","","0","22","","0","25912","",""
"25913001","","","","wac_idle_arm_crossed","3","1","106811","25913","0.2",""
"25913002","","","","wac_no_items","3","1","111","25913","0.2",""
"25913003","","","","405","2","-340","106811","25913","","0"
"25913004","","","","405","2","-340","111","25913","","0"
"25913005","","","","0","32","","32","25913","",""
"25913006","","","","1","32","","41","25913","",""
"25913007","","","","0","32","","11","25913","",""
"25913008","","","","0","32","","14","25913","",""
"25913009","","","","1","32","","18","25913","",""
"25913010","","","","","91","","0","25913","",""
"26011001","0","wac_default_bot_21","-325","109211","1","202","1","26011","2","-108"
"26011002","0","wac_default_bot_21","-325","111","5","201","1","26011","2","-108"
"26011003","","","1","34","31","0","34","26011","1","0"
"26011004","","","1","33","31","0","33","26011","0","0"
"26011005","","","1","13","31","0","13","26011","0","0"
"26011006","","","0","wac_paint_bot_21","3","0","109211","26011","0.2",""
"26011007","","","0","wac_paint_bot_21","3","0","111","26011","0.2",""
"26011008","","","","0","93","","0","26011","",""
"26011009","","","","1","32","","13","26011","",""
"26011010","","","","se_sys_login_birthday_calendar_brush","23","0","se_common","26011","",""
"26011011","","","","300","13","","109211","26011","",""
"26011012","","","","","131","","1","26011","",""
"26012001","","","1","wac_talk_smile_in","3","0","109211","26012","0.2","wac_talk_smile_loop"
"26012002","","","","wac_no_items","3","1","111","26012","0.2",""
"26012003","","","","200","2","-340","109211","26012","","0"
"26012004","","","","200","2","-340","111","26012","","0"
"26012005","","","","0","32","","34","26012","",""
"26012006","","","","1","32","","33","26012","",""
"26012007","","","","0","32","","13","26012","",""
"26012008","","","","vo_wac_221101_000","21","0","vo_wac_221101","26012","","0"
"26012009","0","0.5","1","嗯，畫好了！\n嘿嘿，說到畫畫可是我的拿手強項！\n因為我構思新魔法的時候常常會畫出來！","11","10","109211","26012","0","1"
"26012010","","","","","91","","0","26012","",""
"26012011","","","1","wac_talk_doya_in_fromblink","3","0","109211","26012","0.2","wac_talk_doya_loop"
"26012012","","","","vo_wac_221101_001","21","0","vo_wac_221101","26012","","0"
"26012013","0","0.5","1","……對了！不如我來幫這面牆\n施加防止老化的魔法好了！？\n讓這幅畫能不畏風雨，而且不論\n承受什麼魔法、經過幾百年都不會毀壞！","11","10","109211","26012","0","1"
"26012014","","","","","91","","0","26012","",""
"26012015","","","","0","22","","0","26012","",""
"26013001","","","","wac_idle_doya","3","1","109211","26013","0.2",""
"26013002","","","","wac_no_items","3","1","111","26013","0.2",""
"26013003","","","","200","2","-340","109211","26013","","0"
"26013004","","","","200","2","-340","111","26013","","0"
"26013005","","","","0","32","","34","26013","",""
"26013006","","","","1","32","","33","26013","",""
"26013007","","","","0","32","","13","26013","",""
"26013008","","","","","91","","0","26013","",""
"26111001","0","wac_default_bot_21","-325","109311","1","202","1","26111","2","-108"
"26111002","0","wac_default_bot_21","-325","111","5","201","1","26111","2","-108"
"26111003","","","1","34","31","0","34","26111","1","0"
"26111004","","","1","33","31","0","33","26111","0","0"
"26111005","","","1","13","31","0","13","26111","0","0"
"26111006","","","0","wac_paint_bot_21","3","0","109311","26111","0.2",""
"26111007","","","0","wac_paint_bot_21","3","0","111","26111","0.2",""
"26111008","","","","0","93","","0","26111","",""
"26111009","","","","1","32","","13","26111","",""
"26111010","","","","se_sys_login_birthday_calendar_brush","23","0","se_common","26111","",""
"26111011","","","","300","13","","109311","26111","",""
"26111012","","","","","131","","1","26111","",""
"26112001","","","1","wac_talk_doya_in","3","0","109311","26112","0.2","wac_talk_doya_loop"
"26112002","","","","wac_no_items","3","1","111","26112","0.2",""
"26112003","","","","200","2","-340","109311","26112","","0"
"26112004","","","","200","2","-340","111","26112","","0"
"26112005","","","","0","32","","34","26112","",""
"26112006","","","","1","32","","33","26112","",""
"26112007","","","","0","32","","13","26112","",""
"26112008","","","","vo_wac_221102_000","21","0","vo_wac_221102","26112","","0"
"26112009","0","0.5","1","哼哼哼～\n露畫的畫怎麼樣呀！\n儘管稱讚露畫得\n有多好吧～！","11","10","109311","26112","0","1"
"26112010","","","","","91","","0","26112","",""
"26112011","","","","vo_wac_221102_001","21","0","vo_wac_221102","26112","","0"
"26112012","0","0.5","1","其實露因為解不開考試的題目，\n所以常常在塗鴉喔～！\n也就是說，露是塗鴉女王！\n哼哼！","11","10","109311","26112","0","1"
"26112013","","","","","91","","0","26112","",""
"26112014","","","","0","22","","0","26112","",""
"26113001","","","","wac_idle_doya","3","1","109311","26113","0.2",""
"26113002","","","","wac_no_items","3","1","111","26113","0.2",""
"26113003","","","","200","2","-340","109311","26113","","0"
"26113004","","","","200","2","-340","111","26113","","0"
"26113005","","","","0","32","","34","26113","",""
"26113006","","","","1","32","","33","26113","",""
"26113007","","","","0","32","","13","26113","",""
"26113008","","","","","91","","0","26113","",""
"26211001","0","wac_default_31","-185","102611","1","204","1","26211","2","-167"
"26211002","0","wac_default_51","-185","103811","1","202","1","26211","2","230"
"26211003","0","wac_default_bot_61","-350","105211","1","256","1","26211","2","-330"
"26211004","0","wac_default_bot_71","-350","103311","1","254","1","26211","2","340"
"26211005","0","wac_default_33","-185","111","5","203","1","26211","2","-167"
"26211006","0","wac_default_56","-185","113","5","201","1","26211","2","230"
"26211007","0","wac_default_68","-350","114","5","255","1","26211","2","-330"
"26211008","0","wac_default_73","-350","115","5","253","1","26211","2","340"
"26211009","","","","300","13","","105211","26211","",""
"26211010","","","","300","13","","103311","26211","",""
"26211011","","","","300","13","","103811","26211","",""
"26211012","","","","300","13","","102611","26211","",""
"26211013","","","1","38","31","0","38","26211","1","0"
"26211014","","","1","41","31","0","41","26211","0","0"
"26211015","","","1","15","31","0","15","26211","0","0"
"26211016","","","0","wac_paint_31","3","0","102611","26211","0.2",""
"26211017","","","0","wac_paint_33","3","0","111","26211","0.2",""
"26211018","","","0","wac_paint_51","3","0","103811","26211","0.2",""
"26211019","","","0","wac_paint_56","3","0","113","26211","0.2",""
"26211020","","","0","wac_paint_bot_61","3","0","105211","26211","0.2",""
"26211021","","","0","wac_paint_68","3","0","114","26211","0.2",""
"26211022","","","0","wac_paint_bot_71","3","0","103311","26211","0.2",""
"26211023","","","0","wac_paint_73","3","0","115","26211","0.2",""
"26211024","","","","0","93","","0","26211","",""
"26211025","","","","1","32","","15","26211","",""
"26211026","","","","se_sys_login_birthday_calendar_smallbrush","23","0","se_common","26211","",""
"26211027","","","","","131","","1","26211","",""
"26212001","","","","wac_idle_doya_L","3","1","105211","26212","0",""
"26212002","","","","wac_idle_smile_L","3","1","103311","26212","0",""
"26212003","","","","wac_idle_wish_joy","3","1","103811","26212","0",""
"26212004","","","","wac_idle_smile","3","1","102611","26212","0",""
"26212005","","","","wac_no_items","3","1","111","26212","0",""
"26212006","","","","wac_no_items","3","1","113","26212","0",""
"26212007","","","","wac_no_items","3","1","114","26212","0",""
"26212008","","","","wac_no_items","3","1","115","26212","0",""
"26212009","","","","-335","2","-360","105211","26212","","0"
"26212010","","","","-190","2","-335","103311","26212","","0"
"26212011","","","","190","2","-335","103811","26212","","0"
"26212012","","","","350","2","-360","102611","26212","","0"
"26212013","","","","-335","2","-360","111","26212","","0"
"26212014","","","","-190","2","-335","113","26212","","0"
"26212015","","","","190","2","-335","114","26212","","0"
"26212016","","","","350","2","-360","115","26212","","0"
"26212017","","","","0","32","","38","26212","",""
"26212018","","","","1","32","","41","26212","",""
"26212019","","","","0","32","","15","26212","",""
"26212020","","","1","wac_talk_wish_in_joy","3","0","103811","26212","0.2","wac_talk_wish_loop_joy"
"26212021","","","","vo_wac_221103_000","21","0","vo_wac_221103","26212","","0"
"26212022","0","0.5","1","呼……這樣就完成了。\n不知道有沒有比之前畫得更好呢？\n果然畫畫很令人開心呢。","11","10","103811","26212","0","1"
"26212023","","","","","91","","0","26212","",""
"26212024","","","1","wac_idle_wish_joy","3","1","103811","26212","0.2",""
"26212025","","","1","wac_talk_smile_in_L","3","0","103311","26212","0.2","wac_talk_smile_loop_L"
"26212026","","","","vo_wac_221103_001","21","0","vo_wac_221103","26212","","0"
"26212027","0","0.5","1","就是說啊～♪\n不過，栞栞妳的身體還好嗎？\n妳可不能太逞強啦。","11","10","103311","26212","0","1"
"26212028","","","","","91","","0","26212","",""
"26212029","","","1","wac_idle_smile_L","3","1","103311","26212","0.2",""
"26212030","","","","wac_talk_wish_loop","3","1","103811","26212","0.2",""
"26212031","","","","vo_wac_221103_002","21","0","vo_wac_221103","26212","","0"
"26212032","0","0.5","1","其實我是有一點\n頭暈眼花……\n好像是因為跟大家一起畫畫很開心，\n所以有點興奮過頭了……","11","10","103811","26212","0","1"
"26212033","","","","","91","","0","26212","",""
"26212034","","","1","wac_idle_wish","3","1","103811","26212","0.2",""
"26212035","","","1","wac_talk_smile_in","3","0","102611","26212","0.2","wac_talk_smile_loop"
"26212036","","","","vo_wac_221103_003","21","0","vo_wac_221103","26212","","0"
"26212037","0","0.5","1","啊，既然如此，那就請莉瑪背妳吧？\n因為今天的天氣很好，\n所以她的毛軟綿綿的，非常舒服喔～","11","10","102611","26212","0","1"
"26212038","","","","","91","","0","26212","",""
"26212039","","","1","wac_idle_smile","3","1","102611","26212","0.2",""
"26212040","","","1","wac_talk_doya_in_L","3","0","105211","26212","0.2","wac_talk_doya_loop_L"
"26212041","","","","vo_wac_221103_004","21","0","vo_wac_221103","26212","","0"
"26212042","0","0.5","1","小鈴也真是的，\n馬上就跑來抱我。\n不過，如果小栞累了的話，\n回程我可以背妳回去喔♪","11","10","105211","26212","0","1"
"26212043","","","","","91","","0","26212","",""
"26212044","","","","0","22","","0","26212","",""
"26212045","","","","","111","","","26212","",""
"26213001","","","","wac_idle_doya_L","3","1","105211","26213","0.2",""
"26213002","","","","wac_idle_smile_L","3","1","103311","26213","0.2",""
"26213003","","","","wac_idle_wish","3","1","103811","26213","0.2",""
"26213004","","","","wac_idle_smile","3","1","102611","26213","0.2",""
"26213005","","","","wac_no_items","3","1","111","26213","0.2",""
"26213006","","","","wac_no_items","3","1","113","26213","0.2",""
"26213007","","","","wac_no_items","3","1","114","26213","0.2",""
"26213008","","","","wac_no_items","3","1","115","26213","0.2",""
"26213009","","","","-335","2","-360","105211","26213","","0"
"26213010","","","","-190","2","-335","103311","26213","","0"
"26213011","","","","190","2","-335","103811","26213","","0"
"26213012","","","","350","2","-360","102611","26213","","0"
"26213013","","","","-335","2","-360","111","26213","","0"
"26213014","","","","-190","2","-335","113","26213","","0"
"26213015","","","","190","2","-335","114","26213","","0"
"26213016","","","","350","2","-360","115","26213","","0"
"26213017","","","","0","32","","38","26213","",""
"26213018","","","","1","32","","41","26213","",""
"26213019","","","","0","32","","15","26213","",""
"26213020","","","","","91","","0","26213","",""
"26221001","0","wac_default_31","-185","101011","1","204","1","26221","2","-167"
"26221002","0","wac_default_51","-185","101411","1","202","1","26221","2","230"
"26221003","0","wac_default_bot_61","-350","104311","1","256","1","26221","2","-330"
"26221004","0","wac_default_bot_71","-350","101711","1","254","1","26221","2","340"
"26221005","0","wac_default_31","-185","111","5","203","1","26221","2","-167"
"26221006","0","wac_default_56","-185","113","5","201","1","26221","2","230"
"26221007","0","wac_default_66","-350","114","5","255","1","26221","2","-330"
"26221008","0","wac_default_77","-350","115","5","253","1","26221","2","340"
"26221009","","","","300","13","","104311","26221","",""
"26221010","","","","300","13","","101711","26221","",""
"26221011","","","","300","13","","101411","26221","",""
"26221012","","","","300","13","","101011","26221","",""
"26221013","","","1","38","31","0","38","26221","1","0"
"26221014","","","1","41","31","0","41","26221","0","0"
"26221015","","","1","15","31","0","15","26221","0","0"
"26221016","","","0","wac_paint_31","3","0","101011","26221","0.2",""
"26221017","","","0","wac_paint_31","3","0","111","26221","0.2",""
"26221018","","","0","wac_paint_51","3","0","101411","26221","0.2",""
"26221019","","","0","wac_paint_56","3","0","113","26221","0.2",""
"26221020","","","0","wac_paint_bot_61","3","0","104311","26221","0.2",""
"26221021","","","0","wac_paint_66","3","0","114","26221","0.2",""
"26221022","","","0","wac_paint_bot_71","3","0","101711","26221","0.2",""
"26221023","","","0","wac_paint_77","3","0","115","26221","0.2",""
