e5fab68258878820593087b5c513aae6889814e750d97d17c2d3b9ce665e7e9a,b1c47c26b780bd01819306c3343fc0e87d71200355cf9014caaaade8fd5dbd39,90d9f84dbfbeda046c428319fe3442a03b13c5feab29b4836889bdb1280bd7ff,0f82f7758d07af8f185244d3509a3b2798579b4fb5ea8db4d6be83429f0adf10,ca9208bf2a6259a6228df4fed2c8f0cf042c3b69f8baeeddc1e45be734ea8e4b,125121bcbf516b1d5f15ffe40b708bd2baf5eb70bdbb49a1956c13c9cba2aa94,d9c2791b9dab3ab21614673230e8d2f5b6a0278276bdf8f1819e1f14f20057f5,d0305b71ab290185e06cfd000731eb9e58c71d09e04b64101c2860f83fecd8bc,78c7bf73fe0e2ad8d7c343cf2e5a19005bf06df22b03be03063772d47f249ff4,91d7831d8f59455a632b00a574ef54d954ee8e049925783b8fefac562d8a5943,823999135f6f16aa63d5e6c92d05de8d630682110cd6b5e60fbe7afab89eaea0,0c365f936b71e11aa55b87a2875b6ef78c2d9ac518ddafc6142c770f89c3d983,a95945218456438e84fc8bf546f7169c8a931fac9a03da83a97eef868cdb577a,4db8df36c805179cb8798088d601f6e70f1bac2e8e03b2935ac59abf96908643,fec265bf65f4e41990cb3224bcd5dc0a466443e5730f3351c43875bacfb5bc12,6c571a85f1b59970aeaf2393ef99f9d64529329553ecc1480cc6a9a5f2de65b0,4274a908edda8f44a55a24bf5c782ec97d177dd07ed0101b85499fdf552636d2,49081523b231a74bd0ebf4d39cf43a2375962573ca746e8e373e546b62c10477,8c71cd4d36fa211b6c6efaf5568855bde379c118d317ad94c7d91243700cb0ab,68c7e8f25bb210855297c4c0bf14f0991301d2842f42681c7055e0ec434ab59f,f6c00046acd8d6c082d0072561d3f95f07c39335da64abbf9d14576a8e5c1442,813235bc7b4008dbe88fb12405e998d2f2d81f1740017a03509b31b2c8f642ff,58950e6d4d9fd3dea86aa2c89e6f022e837ee6dc05f9a7867f092139d50f5409,9400c68846169e26ff7b6ed749562c289d55de584d81ab5808a177508bf43c7c,4aa9eb97b10357ba8357355b6059d138ffa59e7a8eb99173a1b0b00842bd674a,1482964f9aebf4e2216e6d2b09364a31a9a3601115d83127ec4a1106dc07ca8a,164505d93ab684cbd1ce3c85f163785927d2e1621c02d0ecc7a260215899f6bc,82d36aace32cbe7aeaf3cd2dd5c93d6449049d3b6b3952539c9151dd34a8780e,97d420ae5808682e980e399586261cdb169b52059f55166a6b687cb2ab68f940,08b0a8003ff2549a0dfaaa69f9249a55e63952be5f5a6536f1da104d86c72ccd,bd6752a33b9d808577d17bdd008c1d006256a802951aad0a6a24d36eaad2fa04,c15496de9d3438bb257bcb368f62fc2e68c43b808edd17f90301f48a16197a44,4ac52106264bf390be8a7f01681b4b032c65c189ded40c926781607343926f77,04482d2d02cb0bc00a45263fb0faa72be43080c4039698a44cff2164a9875be8,ac4a9f6d31d97350cb076eaa8f5fb7640e015c1dc45a2a2dcd7b1518209946f6,433f878a88ca3ece36d0fc468e093ff44292e91ce83a6b2f4f8a65404d38b5f6,6b9676b419b5303835281cb3bb4564fcc43471f3efc35adfec74093ac7130166,cf9f81d46f86b9c79f94426da649ef3934ad974d23d4d9f73bc92f3da07a2e10,8c67177cd62764d2d853a40c36740b385f5278e396b36cb6547b8610684141c2,285d96a807a15057bd958811e35757a86d90615977b7f75854aab9c6d71f218e,ab59beffd9355861ce2baa153182ddefb95e0716d7c016f66cb1ce54b24458a3,fe28801b9e504bd498c61ef026be087f2271aced52407fb70d62f22762f9edeb,201a72fe74932fcb066fc7c9f8a8bb77027eb7fde80f040c76abd2d891afa416,2abc6e620674cf10cd86bfcb6c575b6fa8257f46823ab56d68b08e122196feae,0a640af1150ddfaa0667362de395ab6ff469325841eaa7aa90e6a7d54437ff0f,12ba17e287f00b3e8655ebe7f8984036760b7faa2a05eb9a182acde817d14acb,6cebf289f13500a2a41ff687db33b223f2b00f0168539176de570bda89a54f7a,1f450b739234a6f04879736fba1bb4ff0bc27ec5f1cec25d30fef14635baca4e,c685f456dc9b88d68630f7b778bd385d48a968d9a715711522aa8e27a31ad133,9ff002622ceae9478b47ee50ed0c78578fd88736bcb5f213f1c3e0829691f505,999d80db16e1e834f17a4aee0158b1243c60c2e5c4b00ba3c8ff8d8fcb24e750,8c52a008b6df19e206e51244f78a0b437bcde4ea3e7892c3a017b6286d8c29d5,4406790b925387f81cc40b0709c8ba8f69dd8ecc6f8ef7eb653aa3e69e858f15
"佩克托斯冰峰‧西壁 42-14","100952","10","bgm_M170","126342","0","9042156","10","25015","0","2021/05/17 16:00:00","1","0","0","0","0","101421410","0","90","100140","116552","2030/12/31 14:59:59","11042","-50","9042155","bgm_M170","100951","0","0","116312","100952","10","0","0","bgm_M170","211001000","bgm_M170","-140","215","110420141","0","0","820","110420142","bgm_M170","11042014","110420143","110420141","0","0","bgm_M170","100953","0"
"佩克托斯冰峰‧東壁 43-1","101622","10","bgm_M169","116552","0","0","10","0","0","2015/12/17 15:00:00","1","101430106","0","0","0","101430101","101430105","90","100450","116582","2030/12/31 14:59:59","11043","-50","0","bgm_M169","101621","0","0","116431","101622","10","0","101430104","bgm_M169","211001000","bgm_M169","-300","215","110430011","0","0","-800","110430012","bgm_M169","11043001","110430013","110430011","0","0","bgm_M169","101623","0"
"佩克托斯冰峰‧東壁 43-2","101782","10","bgm_M169","116582","0","0","10","0","0","2015/12/17 15:00:00","1","101430203","0","0","0","101430201","101430205","90","100450","116552","2030/12/31 14:59:59","11043","-50","0","bgm_M169","101781","0","0","116312","101782","10","0","101430202","bgm_M169","211001000","bgm_M169","-220","215","110430021","0","0","-650","110430022","bgm_M169","11043002","110430023","110430021","0","0","bgm_M169","101783","0"
"佩克托斯冰峰‧東壁 43-3","100012","10","bgm_M169","116612","0","0","10","0","0","2015/12/17 15:00:00","1","101430305","0","0","0","101430301","101430302","90","100020","116582","2030/12/31 14:59:59","11043","-50","0","bgm_M169","100011","0","0","126521","100012","10","0","101430304","bgm_M169","211001000","bgm_M169","-400","215","110430031","0","0","-670","110430032","bgm_M169","11043003","110430033","110430031","0","0","bgm_M169","100013","0"
"佩克托斯冰峰‧東壁 43-4","100012","10","bgm_M169","116372","0","0","10","0","0","2015/12/17 15:00:00","1","101430406","0","0","0","101430404","101430403","90","100020","116612","2030/12/31 14:59:59","11043","-50","0","bgm_M169","100011","0","0","126223","100012","10","0","101430405","bgm_M169","211001000","bgm_M169","-420","215","110430041","0","0","-470","110430042","bgm_M169","11043004","110430043","110430041","0","0","bgm_M169","100013","0"
"佩克托斯冰峰‧東壁 43-5","100102","10","bgm_M169","126342","0","0","10","0","0","2015/12/17 15:00:00","1","101430503","0","0","0","101430501","101430505","90","100030","116552","2030/12/31 14:59:59","11043","-50","0","bgm_M169","100101","0","0","126253","100102","10","0","101430506","bgm_M169","211001000","bgm_M169","-190","215","110430051","0","0","-420","110430052","bgm_M169","11043005","110430053","110430051","0","0","bgm_M169","100103","0"
"佩克托斯冰峰‧東壁 43-6","100102","10","bgm_M169","126282","0","0","10","0","0","2015/12/17 15:00:00","1","101430605","0","0","0","101430601","101430606","90","100030","116582","2030/12/31 14:59:59","11043","-50","0","bgm_M169","100101","0","0","116073","100102","10","0","101430604","bgm_M169","211001000","bgm_M169","-250","215","110430061","0","0","-230","110430062","bgm_M169","11043006","110430063","110430061","0","0","bgm_M169","100103","0"
"佩克托斯冰峰‧東壁 43-7","100102","10","bgm_M169","126521","0","0","10","0","0","2015/12/17 15:00:00","1","101430705","0","0","0","101430701","101430709","90","100030","116612","2030/12/31 14:59:59","11043","-50","0","bgm_M169","100101","101430706","0","126163","100102","10","0","101430702","bgm_M169","211001000","bgm_M169","-430","215","110430071","0","0","-300","110430072","bgm_M169","11043007","110430073","110430071","0","0","bgm_M169","100103","0"
"佩克托斯冰峰‧東壁 43-8","100102","10","bgm_M169","116431","0","0","10","0","0","2015/12/17 15:00:00","1","101430806","0","0","0","101430801","101430808","90","100030","116552","2030/12/31 14:59:59","11043","-50","0","bgm_M169","100101","101430803","0","116043","100102","10","0","101430805","bgm_M169","211001000","bgm_M169","-400","215","110430081","0","0","-80","110430082","bgm_M169","11043008","110430083","110430081","0","0","bgm_M169","100103","0"
"佩克托斯冰峰‧東壁 43-9","100942","10","bgm_M169","116312","0","0","10","0","0","2015/12/17 15:00:00","1","101430906","0","0","0","101430901","101430902","90","100140","116582","2030/12/31 14:59:59","11043","-50","0","bgm_M169","100941","101430903","0","116133","100942","10","0","101430904","bgm_M169","211001000","bgm_M169","-220","215","110430091","0","0","-40","110430092","bgm_M169","11043009","110430093","110430091","0","0","bgm_M169","100943","0"
"佩克托斯冰峰‧東壁 43-10","100942","10","bgm_M169","126342","0","0","10","25011","0","2015/12/17 15:00:00","1","101431003","0","0","0","101431001","101431005","90","100140","116552","2030/12/31 14:59:59","11043","-50","0","bgm_M169","100941","101431007","0","116193","100942","10","0","101431002","bgm_M169","211001000","bgm_M169","-340","215","110430101","0","0","100","110430102","bgm_M169","11043010","110430103","110430101","0","0","bgm_M169","100943","0"
"佩克托斯冰峰‧東壁 43-11","100232","10","bgm_M169","126282","0","0","10","25012","0","2015/12/17 15:00:00","1","101431106","0","0","0","101431104","101431105","90","100080","116612","2030/12/31 14:59:59","11043","-50","0","bgm_M169","100231","101431107","0","126103","100232","10","0","101431101","bgm_M169","211001000","bgm_M169","-250","215","110430111","0","0","240","110430112","bgm_M169","11043011","110430113","110430111","0","0","bgm_M169","100233","0"
"佩克托斯冰峰‧東壁 43-12","100232","10","bgm_M169","116073","0","0","10","25013","0","2015/12/17 15:00:00","1","101431203","0","0","0","101431201","101431202","90","100080","116431","2030/12/31 14:59:59","11043","-50","0","bgm_M169","100231","101431206","0","126013","100232","10","0","101431207","bgm_M169","211001000","bgm_M169","-430","215","110430121","0","0","310","110430122","bgm_M169","11043012","110430123","110430121","0","0","bgm_M169","100233","0"
"佩克托斯冰峰‧東壁 43-13","100232","10","bgm_M169","126253","0","0","10","25014","0","2015/12/17 15:00:00","1","101431305","0","0","0","101431301","101431303","90","100080","116372","2030/12/31 14:59:59","11043","-50","0","bgm_M169","100231","101431306","0","126223","100232","10","0","101431304","bgm_M169","211001000","bgm_M169","-270","215","110430131","0","0","430","110430132","bgm_M169","11043013","110430133","110430131","0","0","bgm_M169","100233","0"
"佩克托斯冰峰‧東壁 43-14","100232","10","bgm_M170","126163","0","9043156","10","25015","0","2015/12/17 15:00:00","1","0","0","0","0","101431410","0","90","100080","126342","2030/12/31 14:59:59","11043","-50","9043155","bgm_M170","100231","0","0","116043","100232","10","0","0","bgm_M170","211001000","bgm_M170","-400","215","110430141","0","0","560","110430142","bgm_M170","11043014","110430143","110430141","0","0","bgm_M170","100233","0"
"斯夸瑪冰脈‧西壁 44-1","100102","10","bgm_M169","126282","0","0","10","0","0","2015/12/17 15:00:00","1","101440107","0","0","0","101440101","101440105","90","100030","126521","2030/12/31 14:59:59","11044","-50","0","bgm_M169","100101","0","0","126223","100102","10","0","101440102","bgm_M169","211001000","bgm_M169","300","215","110440011","0","0","-800","110440012","bgm_M169","11044001","110440013","110440011","0","0","bgm_M169","100103","0"
"斯夸瑪冰脈‧西壁 44-2","101622","10","bgm_M169","126342","0","0","10","0","0","2015/12/17 15:00:00","1","101440206","0","0","0","101440201","101440205","90","100450","116312","2030/12/31 14:59:59","11044","-50","0","bgm_M169","101621","0","0","126013","101622","10","0","101440203","bgm_M169","211001000","bgm_M169","140","215","110440021","0","0","-680","110440022","bgm_M169","11044002","110440023","110440021","0","0","bgm_M169","101623","0"
"斯夸瑪冰脈‧西壁 44-3","100102","10","bgm_M169","116372","0","0","10","0","0","2015/12/17 15:00:00","1","101440307","0","0","0","101440304","101440306","90","100030","116431","2030/12/31 14:59:59","11044","-50","0","bgm_M169","100101","0","0","126253","100102","10","0","101440305","bgm_M169","211001000","bgm_M169","250","215","110440031","0","0","-530","110440032","bgm_M169","11044003","110440033","110440031","0","0","bgm_M169","100103","0"
"斯夸瑪冰脈‧西壁 44-4","100102","10","bgm_M169","126103","0","0","10","0","0","2015/12/17 15:00:00","1","101440402","0","0","0","101440405","101440406","90","100030","126282","2030/12/31 14:59:59","11044","-50","0","bgm_M169","100101","0","0","116553","100102","10","0","101440401","bgm_M169","211001000","bgm_M169","340","215","110440041","0","0","-370","110440042","bgm_M169","11044004","110440043","110440041","0","0","bgm_M169","100103","0"
"斯夸瑪冰脈‧西壁 44-5","100102","10","bgm_M169","116073","0","0","10","0","0","2015/12/17 15:00:00","1","101440507","0","0","0","101440501","101440506","90","100030","126342","2030/12/31 14:59:59","11044","-50","0","bgm_M169","100101","0","0","116583","100102","10","0","101440502","bgm_M169","211001000","bgm_M169","200","215","110440051","0","0","-260","110440052","bgm_M169","11044005","110440053","110440051","0","0","bgm_M169","100103","0"
"斯夸瑪冰脈‧西壁 44-6","101782","10","bgm_M169","126223","0","0","10","0","0","2015/12/17 15:00:00","1","101440603","0","0","0","101440601","101440605","90","100450","126521","2030/12/31 14:59:59","11044","-50","0","bgm_M169","101781","0","0","116613","101782","10","0","101440608","bgm_M169","211001000","bgm_M169","100","215","110440061","0","0","-420","110440062","bgm_M169","11044006","110440063","110440061","0","0","bgm_M169","101783","0"
"斯夸瑪冰脈‧西壁 44-7","100102","10","bgm_M169","116043","0","0","10","0","0","2015/12/17 15:00:00","1","101440708","0","0","0","101440710","101440705","90","100030","116312","2030/12/31 14:59:59","11044","-50","0","bgm_M169","100101","101440703","0","116553","100102","10","0","101440702","bgm_M169","211001000","bgm_M169","50","215","110440071","0","0","-170","110440072","bgm_M169","11044007","110440073","110440071","0","0","bgm_M169","100103","0"
"斯夸瑪冰脈‧西壁 44-8","100942","10","bgm_M169","126163","0","0","10","0","0","2015/12/17 15:00:00","1","101440804","0","0","0","101440801","101440810","90","100140","116372","2030/12/31 14:59:59","11044","-50","0","bgm_M169","100941","101440803","0","116583","100942","10","0","101440802","bgm_M169","211001000","bgm_M169","230","215","110440081","0","0","-70","110440082","bgm_M169","11044008","110440083","110440081","0","0","bgm_M169","100943","0"
"斯夸瑪冰脈‧西壁 44-9","100942","10","bgm_M169","126253","0","0","10","0","0","2015/12/17 15:00:00","1","101440907","0","0","0","101440901","101440906","90","100140","126521","2030/12/31 14:59:59","11044","-50","0","bgm_M169","100941","101440903","0","116613","100942","10","0","101440902","bgm_M169","211001000","bgm_M169","100","215","110440091","0","0","50","110440092","bgm_M169","11044009","110440093","110440091","0","0","bgm_M169","100943","0"
"斯夸瑪冰脈‧西壁 44-10","100232","10","bgm_M169","116133","0","0","10","25011","0","2015/12/17 15:00:00","1","101441003","0","0","0","101441004","101441007","90","100080","116431","2030/12/31 14:59:59","11044","-50","0","bgm_M169","100231","101441006","0","116553","100232","10","0","101441002","bgm_M169","211001000","bgm_M169","250","215","110440101","0","0","160","110440102","bgm_M169","11044010","110440103","110440101","0","0","bgm_M169","100233","0"
"斯夸瑪冰脈‧西壁 44-11","100232","10","bgm_M169","116193","0","0","10","25012","0","2015/12/17 15:00:00","1","101441107","0","0","0","101441101","101441106","90","100080","126282","2030/12/31 14:59:59","11044","-50","0","bgm_M169","100231","101441103","0","116583","100232","10","0","101441102","bgm_M169","211001000","bgm_M169","330","215","110440111","0","0","320","110440112","bgm_M169","11044011","110440113","110440111","0","0","bgm_M169","100233","0"
"斯夸瑪冰脈‧西壁 44-12","100232","10","bgm_M169","116613","0","0","10","25013","0","2015/12/17 15:00:00","1","101441202","0","0","0","101441201","101441208","90","100080","116073","2030/12/31 14:59:59","11044","-50","0","bgm_M169","100231","101441206","0","116553","100232","10","0","101441207","bgm_M169","211001000","bgm_M169","270","215","110440121","0","0","500","110440122","bgm_M169","11044012","110440123","110440121","0","0","bgm_M169","100233","0"
"斯夸瑪冰脈‧西壁 44-13","100232","10","bgm_M169","116553","0","0","10","25014","0","2015/12/17 15:00:00","1","101441303","0","0","0","101441301","101441306","90","100080","126013","2030/12/31 14:59:59","11044","-50","0","bgm_M169","100231","101441307","0","116583","100232","10","0","101441305","bgm_M169","211001000","bgm_M169","140","215","110440131","0","0","300","110440132","bgm_M169","11044013","110440133","110440131","0","0","bgm_M169","100233","0"
"斯夸瑪冰脈‧西壁 44-14","100232","10","bgm_M170","116583","0","9044156","10","25015","0","2015/12/17 15:00:00","1","0","0","0","0","101441410","0","90","100080","126223","2030/12/31 14:59:59","11044","-50","9044155","bgm_M170","100231","0","0","116613","100232","10","0","0","bgm_M170","211001000","bgm_M170","100","215","110440141","0","0","470","110440142","bgm_M170","11044014","110440143","110440141","0","0","bgm_M170","100233","0"
"斯夸瑪冰脈‧東壁 45-1","101622","10","bgm_M169","126013","0","0","10","0","0","2021/08/17 16:00:00","1","101450106","0","0","0","101450101","101450105","90","100450","116133","2030/12/31 14:59:59","11045","-50","0","bgm_M169","101621","0","0","116553","101622","10","0","101450102","bgm_M169","211001000","bgm_M169","450","215","110450011","0","0","-800","110450012","bgm_M169","11045001","110450013","110450011","0","0","bgm_M169","101623","0"
"斯夸瑪冰脈‧東壁 45-2","100102","10","bgm_M169","116043","0","0","10","0","0","2021/08/17 16:00:00","1","101450205","0","0","0","101450201","101450206","90","100030","116073","2030/12/31 14:59:59","11045","-50","0","bgm_M169","100101","0","0","116583","100102","10","0","101450202","bgm_M169","211001000","bgm_M169","500","215","110450021","0","0","-650","110450022","bgm_M169","11045002","110450023","110450021","0","0","bgm_M169","100103","0"
"斯夸瑪冰脈‧東壁 45-3","100102","10","bgm_M169","126223","0","0","10","0","0","2021/08/17 16:00:00","1","101450309","0","0","0","101450304","101450302","90","100030","126253","2030/12/31 14:59:59","11045","-50","0","bgm_M169","100101","0","0","116613","100102","10","0","101450310","bgm_M169","211001000","bgm_M169","580","215","110450031","0","0","-500","110450032","bgm_M169","11045003","110450033","110450031","0","0","bgm_M169","100103","0"
"斯夸瑪冰脈‧東壁 45-4","100102","10","bgm_M169","116553","0","0","10","0","0","2021/08/17 16:00:00","1","101450406","0","0","0","101450401","101450405","90","100030","126163","2030/12/31 14:59:59","11045","-50","0","bgm_M169","100101","0","0","116491","100102","10","0","101450402","bgm_M169","211001000","bgm_M169","450","215","110450041","0","0","-400","110450042","bgm_M169","11045004","110450043","110450041","0","0","bgm_M169","100103","0"
"斯夸瑪冰脈‧東壁 45-5","100102","10","bgm_M169","116583","0","0","10","0","0","2021/08/17 16:00:00","1","101450507","0","0","0","101450501","101450502","90","100030","116043","2030/12/31 14:59:59","11045","-50","0","bgm_M169","100101","0","0","116462","100102","10","0","101450508","bgm_M169","211001000","bgm_M169","500","215","110450051","0","0","-260","110450052","bgm_M169","11045005","110450053","110450051","0","0","bgm_M169","100103","0"
"斯夸瑪冰脈‧東壁 45-6","100232","10","bgm_M169","116553","0","0","10","0","0","2021/08/17 16:00:00","1","101450603","0","0","0","101450604","101450602","90","100080","126103","2030/12/31 14:59:59","11045","-50","0","bgm_M169","100231","0","0","126343","100232","10","0","101450606","bgm_M169","211001000","bgm_M169","550","215","110450061","0","0","-100","110450062","bgm_M169","11045006","110450063","110450061","0","0","bgm_M169","100233","0"
"斯夸瑪冰脈‧東壁 45-7","100232","10","bgm_M169","116583","0","0","10","0","0","2021/08/17 16:00:00","1","101450705","0","0","0","101450701","101450707","90","100080","116193","2030/12/31 14:59:59","11045","-50","0","bgm_M169","100231","101450704","0","116313","100232","10","0","101450702","bgm_M169","211001000","bgm_M169","400","215","110450071","0","0","-80","110450072","bgm_M169","11045007","110450073","110450071","0","0","bgm_M169","100233","0"
"斯夸瑪冰脈‧東壁 45-8","100232","10","bgm_M169","116613","0","0","10","0","0","2021/08/17 16:00:00","1","101450808","0","0","0","101450810","101450807","90","100080","126223","2030/12/31 14:59:59","11045","-50","0","bgm_M169","100231","101450806","0","126373","100232","10","0","101450809","bgm_M169","211001000","bgm_M169","250","215","110450081","0","0","30","110450082","bgm_M169","11045008","110450083","110450081","0","0","bgm_M169","100233","0"
"斯夸瑪冰脈‧東壁 45-9","100942","10","bgm_M169","116553","0","0","10","0","0","2021/08/17 16:00:00","1","101450907","0","0","0","101450901","101450902","90","100140","126013","2030/12/31 14:59:59","11045","-50","0","bgm_M169","100941","101450903","0","126283","100942","10","0","101450904","bgm_M169","211001000","bgm_M169","360","215","110450091","0","0","180","110450092","bgm_M169","11045009","110450093","110450091","0","0","bgm_M169","100943","0"
"斯夸瑪冰脈‧東壁 45-10","100942","10","bgm_M169","116583","0","0","10","25011","0","2021/08/17 16:00:00","1","101451006","0","0","0","101451001","101451003","90","100140","116133","2030/12/31 14:59:59","11045","-50","0","bgm_M169","100941","101451004","0","116491","100942","10","0","101451005","bgm_M169","211001000","bgm_M169","520","215","110450101","0","0","100","110450102","bgm_M169","11045010","110450103","110450101","0","0","bgm_M169","100943","0"
"斯夸瑪冰脈‧東壁 45-11","100232","10","bgm_M169","116613","0","0","10","25012","0","2021/08/17 16:00:00","1","101451105","0","0","0","101451101","101451102","90","100080","126253","2030/12/31 14:59:59","11045","-50","0","bgm_M169","100231","101451108","0","116462","100232","10","0","101451107","bgm_M169","211001000","bgm_M169","480","215","110450111","0","0","330","110450112","bgm_M169","11045011","110450113","110450111","0","0","bgm_M169","100233","0"
"斯夸瑪冰脈‧東壁 45-12","100232","10","bgm_M169","116313","0","0","10","25013","0","2021/08/17 16:00:00","1","101451207","0","0","0","101451201","101451206","90","100080","116583","2030/12/31 14:59:59","11045","-50","0","bgm_M169","100231","101451203","0","126343","100232","10","0","101451202","bgm_M169","211001000","bgm_M169","500","215","110450121","0","0","530","110450122","bgm_M169","11045012","110450123","110450121","0","0","bgm_M169","100233","0"
"斯夸瑪冰脈‧東壁 45-13","100232","10","bgm_M169","116462","0","0","10","25014","0","2021/08/17 16:00:00","1","101451307","0","0","0","101451305","101451303","90","100080","116613","2030/12/31 14:59:59","11045","-50","0","bgm_M169","100231","101451304","0","126373","100232","10","0","101451301","bgm_M169","211001000","bgm_M169","300","215","110450131","0","0","400","110450132","bgm_M169","11045013","110450133","110450131","0","0","bgm_M169","100233","0"
