c4e703a2149c15a2b9c39368c79255d0d6fd800633c62de95011401c420b5f98,e258e7c437604a286176964679f4eda3b373b1cd1f15fbeaf4f7c1dc4c422816,7b6691ce1d3655969d3b5254533b43ae8c2c7e6959cd9f709c4e3a51940ed151,1df26c44fecb596cfba4dcaa7d4feb259b0eb0fe1113dd560cf03c54cccac756,94a170e78dfcf41f2805f85f8c6f59371d49ecf0a0cfd1b493a92a2fa3815a3a,8740d864cd65419008fd4917f3ed7e194848786ec34dbea5a60b1dc0e21879f7,ea0056defb1e108450f505c947616a30589a016f0bf1a5a0a855a10b67ff4750,33ec6089d546538cddaf6b03d403fc64846589006c921c4cd6b09cf102427ca7,bd0abcd070cb91d241827b198e38972c7ceedb9ea599ce765e0d101d41df7758,43efa983a194b493de3c922c60ba61d79479f2340ca3a7123e2d98c9e6b3ac9d,231d7d28126bc7947c723ca33cb645fe24073c5f6111df4c20aa9b8201dd0664,809adb5af2721a7802ca6a175635a925d84ceba75fc44d1b174af4b680d4c0f8,9cef0ccb3e8a8587512152a4516a960b9208853cc50ea26696cec9685b48beb8,7026573fec1900f9c67427cda6b18badc7ca26a7f9906943632a4cf3b6d09fd0,69bac58802444b4ca8317eb42b7c35224fda7b4edd4ee52b59d32b99aa113f27,ea3dcc526241954a3e3191cd4f4194f236667b5b7b5f979fe8577065cbfb1d51,2feb4d234dbad5755789cbab3810b11eee6e42706638fabdaf797cc4a88214b4,3cb452088b545286e5579ece4462ccb6f91f2e4586907a3d72af6eb640abc369,5e2783d6d009f843ba931d158afb2fc17cf594808da9f1c8b02ef5bb671d690e
"5560","0","20","506","6","123001","81","229","0","0","1590","0","0","4719","158","19","0","349","18"
"6145","0","20","568","6","123001","93","229","0","0","1685","0","0","5176","158","20","0","406","18"
"6765","0","20","646","6","123001","93","229","0","0","1685","0","0","5618","158","21","0","472","18"
"8080","0","20","725","6","123001","93","229","0","0","1685","0","0","6142","158","22","0","541","18"
"9855","0","20","810","6","123001","93","229","0","0","1685","0","0","6707","158","23","0","619","18"
"11380","0","20","901","6","123001","93","229","0","0","1685","0","0","7347","158","24","0","704","18"
"12675","0","20","986","6","123001","93","229","0","0","1685","0","0","8227","158","25","0","784","18"
"13965","0","20","1060","6","123001","98","229","0","0","1685","0","0","9358","158","26","0","853","18"
"15535","0","20","1132","6","123001","103","229","0","0","1685","0","0","10583","158","27","0","921","18"
"17300","0","20","1205","6","123001","108","229","0","0","1685","0","0","11895","158","28","0","992","18"
"19295","0","20","1281","6","123001","118","229","0","0","1685","0","0","13300","158","29","0","1068","18"
"21525","0","20","1362","6","123001","128","229","0","0","1685","0","0","14775","158","30","0","1149","18"
"23915","0","20","1445","6","123001","138","229","0","0","1685","0","0","16322","158","31","0","1232","18"
"26460","0","20","1530","6","123001","148","229","0","0","1685","0","0","17940","158","32","0","1317","18"
"29250","0","20","1617","6","123001","158","229","0","0","1685","0","0","19655","158","33","0","1404","18"
"32450","0","20","1706","6","123001","168","229","0","0","1685","0","0","21467","158","34","0","1493","18"
"55","0","0","3","0","123101","0","0","0","0","50","0","0","26","0","2","0","0","0"
"150","0","0","7","0","123101","0","0","0","0","100","0","0","94","0","3","0","0","0"
"270","0","0","14","0","123101","0","0","0","0","100","0","0","214","10","4","0","2","0"
"450","0","0","29","0","123101","0","0","0","0","100","0","0","405","10","5","0","2","0"
"800","0","0","42","0","123101","0","50","0","0","100","0","0","634","10","6","0","4","0"
"1395","0","0","56","0","123101","0","85","0","0","100","0","0","894","15","7","0","8","0"
"1560","0","4","63","0","123101","0","120","0","1","100","0","0","1286","30","8","0","10","0"
"1700","0","9","70","0","123101","16","155","0","2","100","0","0","1710","45","9","0","10","0"
"1970","0","14","75","0","123101","45","170","0","4","320","0","0","2175","45","10","0","13","0"
"2130","0","14","80","0","123101","90","186","0","5","540","0","0","2687","45","11","0","13","5"
"2230","0","14","85","0","123101","143","222","0","6","640","0","0","3211","45","12","0","16","11"
"2370","0","16","92","0","123101","205","242","0","6","640","0","0","3744","45","13","0","21","17"
"2510","0","18","99","0","123101","281","272","0","6","760","0","0","4324","45","14","0","25","17"
"2540","0","22","108","0","123101","351","282","0","6","880","0","0","4929","45","15","0","33","17"
"2570","0","22","116","0","123101","426","312","0","6","880","0","0","5602","45","16","0","38","17"
"2570","0","22","125","0","123101","498","342","0","6","880","0","0","6330","45","17","0","42","17"
"2570","0","22","134","0","123101","587","372","0","6","880","0","0","7114","45","18","0","48","17"
"2570","0","22","141","0","123101","720","372","0","6","880","0","0","8002","45","19","0","53","17"
"2570","0","22","155","0","123101","877","372","0","6","880","0","0","8923","45","20","0","63","17"
"2570","0","22","163","0","123101","1079","372","0","6","980","0","0","9942","45","21","0","69","17"
"2570","0","22","170","0","123101","1297","372","0","6","1080","0","0","11139","45","22","0","74","17"
"2570","0","22","186","0","123101","1481","372","0","6","1080","0","0","12462","45","23","0","80","17"
"2570","0","22","203","0","123101","1624","372","0","6","1080","0","0","13937","45","24","0","86","17"
"2570","0","22","211","0","123101","1733","372","0","6","1080","0","0","15647","45","25","0","92","17"
"3030","0","22","220","0","123101","1805","372","0","6","1080","0","0","17487","45","26","0","98","17"
"3030","0","22","228","0","123101","1850","372","0","6","1080","0","0","19522","45","27","0","104","17"
"3030","0","22","233","0","123101","1882","372","0","6","1080","0","0","21720","45","28","0","109","17"
"3490","0","22","237","0","123101","1915","372","0","6","1080","0","0","24042","45","29","0","113","17"
"3490","0","22","241","0","123101","1949","372","0","6","1080","0","0","26563","45","30","0","117","17"
"3950","0","22","245","0","123101","1983","372","0","6","1080","0","0","29142","45","31","0","121","17"
"3950","0","22","249","0","123101","2017","372","0","6","1080","0","0","31884","45","32","0","125","17"
"4450","0","22","253","0","123101","2050","372","0","6","1080","0","0","34717","45","33","0","129","17"
"4950","0","22","257","0","123101","2082","372","0","6","1080","0","0","37699","45","34","0","133","17"
"15","0","0","0","0","123201","0","0","0","0","50","32","0","0","0","2","0","3","0"
"105","0","0","0","0","123201","0","0","0","0","100","109","0","0","0","3","0","5","0"
"255","0","0","1","0","123201","0","10","0","0","160","256","0","0","0","4","0","6","0"
"500","0","0","2","0","123201","0","30","0","0","160","473","0","0","10","5","0","9","0"
"825","0","0","4","0","123201","0","30","0","0","340","763","0","0","10","6","0","17","0"
"1205","0","0","6","0","123201","0","30","0","0","810","1102","0","0","10","7","0","23","0"
"1725","0","0","8","0","123201","0","30","0","0","1045","1485","0","0","10","8","0","31","0"
"2045","0","5","10","0","123201","0","55","0","0","1045","1932","10","0","10","9","0","40","0"
"2195","0","10","16","0","123201","0","55","0","0","1045","2434","50","0","20","10","0","47","0"
"2555","0","10","23","2","123201","0","55","0","2","1045","2887","98","0","30","11","11","54","0"
"3085","0","16","30","2","123201","0","55","0","4","1045","3341","140","0","30","12","22","64","0"
"3275","0","19","36","2","123201","0","80","0","6","1045","3889","195","0","30","13","33","72","0"
"3395","0","19","46","2","123201","0","105","0","6","1145","4440","276","0","30","14","33","85","0"
"3395","0","19","55","2","123201","0","105","0","6","1245","5068","362","0","30","15","33","95","0"
"3395","0","19","62","2","123201","0","105","0","6","1245","5727","440","0","30","16","36","108","0"
"3645","0","19","69","2","123201","0","105","0","6","1395","6382","527","0","30","17","39","123","0"
"3895","0","19","74","2","123201","0","105","0","6","1395","7228","634","0","30","18","39","126","0"
"3990","0","19","83","4","123201","0","105","0","6","1395","8097","734","0","30","19","39","136","0"
"4185","0","19","93","4","123201","0","114","0","6","1395","9058","825","0","30","20","39","146","0"
"4375","0","19","98","4","123201","0","123","0","6","1395","10224","920","0","30","21","39","152","0"
"4720","0","19","112","4","123201","0","123","0","6","1395","11385","1022","0","30","22","39","170","0"
"5305","0","19","129","4","123201","0","123","0","6","1395","12651","1128","0","30","23","39","192","0"
"5705","0","19","151","4","123201","0","123","0","6","1395","14035","1226","0","30","24","39","213","0"
"5845","0","19","178","4","123201","0","123","0","6","1395","15596","1298","0","30","25","39","234","0"
"6015","0","19","205","4","123201","0","123","0","6","1395","17320","1348","0","30","26","39","253","0"
"6475","0","19","231","4","123201","0","123","0","6","1395","19128","1375","0","30","27","39","274","0"
"6935","0","19","249","4","123201","0","123","0","6","1395","21122","1396","0","30","28","39","292","0"
"7455","0","19","259","4","123201","0","123","0","6","1395","23351","1421","0","30","29","39","302","0"
"8235","0","19","279","4","123201","0","123","0","6","1395","25596","1447","0","30","30","39","322","0"
"9220","0","19","294","4","123201","0","123","0","6","1395","27977","1473","0","30","31","39","337","0"
"10045","0","19","300","4","123201","0","123","0","6","1395","30576","1499","0","30","32","39","343","0"
"10970","0","19","306","4","123201","0","123","0","6","1395","33258","1524","0","30","33","39","349","0"
"12255","0","19","321","4","123201","0","123","0","6","1395","35973","1548","0","30","34","39","364","0"
"65","0","0","0","1","123301","0","10","0","0","75","13","0","0","0","2","0","2","0"
"245","0","0","0","1","123301","0","25","0","0","150","65","0","0","0","3","0","5","0"
"480","0","0","3","3","123301","0","55","0","0","315","153","0","0","0","4","0","9","0"
"870","0","0","7","6","123301","0","95","0","0","475","281","0","0","5","5","0","15","0"
"1400","0","0","11","10","123301","0","110","0","3","775","467","0","0","5","6","0","23","0"
"2130","0","0","14","10","123301","0","135","0","6","1590","681","0","0","5","7","0","35","0"
"2830","0","9","25","10","123301","0","160","0","6","1915","955","10","0","5","8","0","51","0"
"3940","0","23","39","15","123301","0","160","0","6","1915","1174","30","10","20","9","0","68","5"
"4440","0","37","50","15","123301","0","160","0","6","1915","1586","80","10","20","10","0","82","10"
"5040","0","37","58","15","123301","0","160","0","6","2165","2025","128","10","30","11","3","92","10"
"5610","0","37","60","15","123301","0","160","0","6","2415","2477","172","10","30","12","26","103","10"
"6000","0","37","80","17","123301","0","160","0","6","2415","2825","212","10","32","13","46","128","10"
"6240","0","37","105","19","123301","0","185","0","6","2415","3197","255","10","32","14","46","158","12"
"6240","0","37","133","19","123301","0","197","0","6","2515","3647","335","10","32","15","46","183","12"
"6290","0","37","154","19","123301","0","197","0","6","2515","4150","435","10","32","16","51","208","12"
"6350","0","37","175","22","123301","0","197","0","6","2665","4665","522","10","32","17","59","234","12"
"6400","0","37","205","24","123301","0","197","0","6","2815","5207","621","10","32","18","59","266","12"
"6400","0","37","236","26","123301","0","197","0","6","2910","5862","701","10","32","19","59","300","12"
"6530","0","37","265","26","123301","0","197","0","6","2910","6618","741","10","32","20","59","340","12"
"6860","0","37","307","26","123301","0","197","0","6","2910","7363","782","10","32","21","59","384","12"
"7385","0","37","359","26","123301","0","197","0","6","2910","8171","844","10","32","22","59","435","12"
"7385","0","37","409","26","123301","0","197","0","6","2910","9196","892","10","32","23","59","491","12"
"7795","0","37","456","26","123301","0","197","0","6","2910","10356","903","10","32","24","59","540","12"
"8410","0","37","506","26","123301","0","197","0","6","2910","11647","938","10","32","25","59","585","12"
"10210","0","37","566","26","123301","0","197","0","6","2910","12866","970","10","32","26","59","637","12"
"13910","0","37","629","26","123301","0","197","0","6","2910","13968","979","10","32","27","59","691","12"
"18215","0","37","688","26","123301","0","197","0","6","2910","15141","995","10","32","28","59","746","12"
"21125","0","37","748","26","123301","0","197","0","6","2910","16601","1018","10","32","29","59","806","12"
"22500","0","37","809","26","123301","0","197","0","6","2910","18370","1042","10","32","30","59","867","12"
"24015","0","37","861","26","123301","0","197","0","6","2910","20322","1066","10","32","31","59","919","12"
"25870","0","37","899","26","123301","0","197","0","6","2910","22486","1089","10","32","32","59","957","12"
"28100","0","37","932","26","123301","0","197","0","6","2910","24753","1111","10","32","33","59","990","12"
"30405","0","37","981","26","123301","0","197","0","6","2910","27015","1132","10","32","34","59","1039","12"
"65","0","0","0","1","123501","0","0","0","0","50","14","0","0","0","2","0","4","0"
"245","0","0","0","1","123501","0","0","0","0","100","63","0","0","0","3","0","10","0"
"480","0","0","3","3","123501","0","0","0","0","235","140","0","0","0","4","0","21","0"
"870","0","0","7","6","123501","0","0","0","0","395","256","0","0","0","5","0","37","0"
"1520","0","0","15","6","123501","0","0","0","0","605","427","0","0","0","6","0","55","0"
"1960","0","0","25","6","123501","0","0","0","0","1210","653","0","0","0","7","0","75","0"
"2950","0","0","34","6","123501","0","0","0","0","1535","857","0","0","0","8","0","103","0"
"3200","0","5","41","7","123501","0","0","0","0","1535","1229","15","0","0","9","0","128","0"
"3350","0","13","53","7","123501","0","0","0","0","1535","1633","50","0","10","10","0","146","0"
"3650","0","16","71","7","123501","0","0","0","1","1535","2040","87","0","20","11","0","163","0"
"3820","0","22","82","11","123501","0","0","0","1","1535","2460","115","0","20","12","20","180","0"
"3950","0","22","97","13","123501","0","25","0","1","1535","2930","158","0","20","13","30","200","0"
"4030","0","22","112","15","123501","0","50","0","3","1535","3467","195","0","20","14","30","218","0"
"4030","0","22","128","15","123501","0","62","0","5","1535","4077","247","0","20","15","30","231","0"
"4280","0","22","147","15","123501","0","62","0","7","1585","4660","304","0","20","16","33","248","0"
"4805","0","22","159","15","123501","0","62","0","7","1585","5270","362","0","20","17","36","272","0"
"5465","0","22","172","15","123501","0","62","0","7","1585","5950","429","0","20","18","36","295","0"
"5995","0","22","187","15","123501","0","77","0","7","1585","6722","507","0","20","19","36","319","0"
"6350","0","22","206","15","123501","0","97","0","7","1585","7597","598","0","20","20","36","344","0"
"6755","0","22","230","15","123501","0","117","0","7","1585","8520","693","0","20","21","36","373","0"
"7185","0","22","264","15","123501","0","137","0","7","1585","9545","777","0","20","22","36","409","0"
"7705","0","22","301","15","123501","0","137","0","7","1585","10677","818","0","20","23","36","453","0"
"8195","0","22","329","15","123501","0","137","0","7","1585","11945","847","0","20","24","36","504","0"
"8195","0","22","347","15","123501","0","137","0","7","1585","13565","897","0","20","25","36","535","0"
"9540","0","22","367","15","123501","0","137","0","7","1585","15201","921","0","20","26","36","563","0"
"11350","0","22","383","15","123501","0","137","0","7","1585","16954","939","0","20","27","36","584","0"
"13225","0","22","400","15","123501","0","137","0","7","1585","18824","957","0","20","28","36","605","0"
"13485","0","22","419","15","123501","0","137","0","7","1585","21031","976","0","20","29","36","626","0"
"13745","0","22","440","15","123501","0","137","0","7","1585","23376","996","0","20","30","36","647","0"
"14065","0","22","451","15","123501","0","137","0","7","1585","25925","1016","0","20","31","36","658","0"
"14590","0","22","457","15","123501","0","137","0","7","1585","28612","1036","0","20","32","36","664","0"
"15115","0","22","463","15","123501","0","137","0","7","1585","31395","1055","0","20","33","36","670","0"
"15475","0","22","484","15","123501","0","137","0","7","1585","34246","1073","0","20","34","36","691","0"
