75a248fb8d4e13db845f432318fed353275f69ea373d0b18cd90cab548120f80,4bf07342da246ebe98a176f66bbf52e48da732bff43e3956d76f4ec18c95f7b4,db90e33b660c3e2c1d841f3894c00da86e047333d7515343d8c6a4ff17635855,14e9c632f676231d311c780405688493aa6cc67c39669d60e7ff80c2caa3388d,6f1ad0beb2aa9434327f1291faa528e1629bdb3f52effbbc31534508e0e10a1b,a9a307a151b1e75d3115ebdcddde43fa69749f341e8a673c813399d4815ac2fc
"103402","vo_cmn_103402_battleresult_001","vo_cmn_103402","10340220","戰鬥結果1",""
"103402","vo_cmn_103402_battleresult_002","vo_cmn_103402","10340221","戰鬥結果2",""
"103402","vo_cmn_103402_mypage_001","vo_cmn_103402","10340222","主頁1",""
"103402","vo_cmn_103402_mypage_002","vo_cmn_103402","10340223","主頁2",""
"103402","vo_cmn_103402_mypage_003","vo_cmn_103402","10340224","主頁3",""
"103402","vo_cmn_103402_mypage_004","vo_cmn_103402","10340225","主頁4",""
"103402","vo_cmn_103402_mypage_005","vo_cmn_103402","10340226","主頁5",""
"103402","vo_cmn_103402_gacha_001","vo_cmn_103402","10340227","轉蛋登場台詞",""
"103402","vo_cmn_103402_profile_001","vo_cmn_103402","10340228","自我介紹",""
"103402","vo_room_103402_auto_001","vo_room_103402","10340229","公會小屋1",""
"103402","vo_room_103402_auto_002","vo_room_103402","10340230","公會小屋2",""
"103402","vo_room_103402_auto_003","vo_room_103402","10340231","公會小屋3",""
"103402","vo_room_103402_auto_004","vo_room_103402","10340232","公會小屋4",""
"103402","vo_room_103402_auto_005","vo_room_103402","10340233","公會小屋5",""
"103402","vo_room_103402_tap_001","vo_room_103402","10340234","點選公會小屋1",""
"103402","vo_room_103402_tap_002","vo_room_103402","10340235","點選公會小屋2",""
"103402","vo_room_103402_tap_003","vo_room_103402","10340236","點選公會小屋3",""
"103402","vo_room_103402_tap_004","vo_room_103402","10340237","點選公會小屋4",""
"103801","vo_btl_103801_win_001","vo_btl_103801","10380101","勝利1",""
"103801","vo_btl_103801_win_002","vo_btl_103801","10380102","勝利2",""
"103801","vo_btl_103801_win_003","vo_btl_103801","10380103","勝利3",""
"103801","vo_btl_103801_lose_001","vo_btl_103801","10380104","失敗1",""
"103801","vo_btl_103801_lose_002","vo_btl_103801","10380105","失敗2",""
"103801","vo_btl_103801_lose_003","vo_btl_103801","10380106","失敗3",""
"103801","vo_btl_103801_retire_001","vo_btl_103801","10380107","暈眩1",""
"103801","vo_btl_103801_retire_002","vo_btl_103801","10380108","暈眩2",""
"103801","vo_btl_103801_retire_003","vo_btl_103801","10380109","暈眩3",""
"103801","vo_btl_103801_cutin_001","vo_btl_103801","10380110","技能切入1",""
"103801","vo_btl_103801_cutin_002","vo_btl_103801","10380111","技能切入2",""
"103801","vo_btl_103801_cutin_003","vo_btl_103801","10380112","技能切入3",""
"103801","vo_btl_103801_skill_000_001","vo_btl_103801","10380113","必殺技1",""
"103801","vo_btl_103801_skill_000_002","vo_btl_103801","10380114","必殺技2",""
"103801","vo_btl_103801_skill_000_003","vo_btl_103801","10380115","必殺技3",""
"103801","vo_btl_103801_wavestart","vo_btl_103801","10380116","戰鬥開始",""
"103801","vo_btl_103801_nextwave","vo_btl_103801","10380117","到下一波",""
"103801","vo_btl_103801_lastwave","vo_btl_103801","10380118","到最後一波",""
"103801","vo_cmn_103801_battlestart_001","vo_cmn_103801","10380119","讀取戰鬥前",""
"103801","vo_cmn_103801_battleresult_001","vo_cmn_103801","10380120","戰鬥結果1",""
"103801","vo_cmn_103801_battleresult_002","vo_cmn_103801","10380121","戰鬥結果2",""
"103801","vo_cmn_103801_mypage_001","vo_cmn_103801","10380122","主頁1",""
"103801","vo_cmn_103801_mypage_002","vo_cmn_103801","10380123","主頁2",""
"103801","vo_cmn_103801_mypage_003","vo_cmn_103801","10380124","主頁3",""
"103801","vo_cmn_103801_mypage_004","vo_cmn_103801","10380125","主頁4",""
"103801","vo_cmn_103801_mypage_005","vo_cmn_103801","10380126","主頁5",""
"103801","vo_cmn_103801_gacha_001","vo_cmn_103801","10380127","轉蛋登場台詞",""
"103801","vo_cmn_103801_profile_001","vo_cmn_103801","10380128","自我介紹",""
"103801","vo_room_103801_auto_001","vo_room_103801","10380129","公會小屋1",""
"103801","vo_room_103801_auto_002","vo_room_103801","10380130","公會小屋2",""
"103801","vo_room_103801_auto_003","vo_room_103801","10380131","公會小屋3",""
"103801","vo_room_103801_auto_004","vo_room_103801","10380132","公會小屋4",""
"103801","vo_room_103801_auto_005","vo_room_103801","10380133","公會小屋5",""
"103801","vo_room_103801_tap_001","vo_room_103801","10380134","點選公會小屋1",""
"103801","vo_room_103801_tap_002","vo_room_103801","10380135","點選公會小屋2",""
"103801","vo_room_103801_tap_003","vo_room_103801","10380136","點選公會小屋3",""
"103801","vo_room_103801_tap_004","vo_room_103801","10380137","點選公會小屋4",""
"103802","vo_btl_103802_win_001","vo_btl_103802","10380201","勝利1",""
"103802","vo_btl_103802_win_002","vo_btl_103802","10380202","勝利2",""
"103802","vo_btl_103802_win_003","vo_btl_103802","10380203","勝利3",""
"103802","vo_btl_103802_lose_001","vo_btl_103802","10380204","失敗1",""
"103802","vo_btl_103802_lose_002","vo_btl_103802","10380205","失敗2",""
"103802","vo_btl_103802_lose_003","vo_btl_103802","10380206","失敗3",""
"103802","vo_btl_103802_retire_001","vo_btl_103802","10380207","暈眩1",""
"103802","vo_btl_103802_retire_002","vo_btl_103802","10380208","暈眩2",""
"103802","vo_btl_103802_retire_003","vo_btl_103802","10380209","暈眩3",""
"103802","vo_btl_103802_cutin_001","vo_btl_103802","10380210","技能切入1",""
"103802","vo_btl_103802_cutin_002","vo_btl_103802","10380211","技能切入2",""
"103802","vo_btl_103802_cutin_003","vo_btl_103802","10380212","技能切入3",""
"103802","vo_btl_103802_skill_000_001","vo_btl_103802","10380213","必殺技1",""
"103802","vo_btl_103802_skill_000_002","vo_btl_103802","10380214","必殺技2",""
"103802","vo_btl_103802_skill_000_003","vo_btl_103802","10380215","必殺技3",""
"103802","vo_btl_103802_wavestart","vo_btl_103802","10380216","戰鬥開始",""
"103802","vo_btl_103802_nextwave","vo_btl_103802","10380217","到下一波",""
"103802","vo_btl_103802_lastwave","vo_btl_103802","10380218","到最後一波",""
"103802","vo_cmn_103802_battlestart_001","vo_cmn_103802","10380219","讀取戰鬥前",""
"103802","vo_cmn_103802_battleresult_001","vo_cmn_103802","10380220","戰鬥結果1",""
"103802","vo_cmn_103802_battleresult_002","vo_cmn_103802","10380221","戰鬥結果2",""
"103802","vo_cmn_103802_mypage_001","vo_cmn_103802","10380222","主頁1",""
"103802","vo_cmn_103802_mypage_002","vo_cmn_103802","10380223","主頁2",""
"103802","vo_cmn_103802_mypage_003","vo_cmn_103802","10380224","主頁3",""
"103802","vo_cmn_103802_mypage_004","vo_cmn_103802","10380225","主頁4",""
"103802","vo_cmn_103802_mypage_005","vo_cmn_103802","10380226","主頁5",""
"103802","vo_cmn_103802_gacha_001","vo_cmn_103802","10380227","轉蛋登場台詞",""
"103802","vo_cmn_103802_profile_001","vo_cmn_103802","10380228","自我介紹",""
"103802","vo_room_103802_auto_001","vo_room_103802","10380229","公會小屋1",""
"103802","vo_room_103802_auto_002","vo_room_103802","10380230","公會小屋2",""
"103802","vo_room_103802_auto_003","vo_room_103802","10380231","公會小屋3",""
"103802","vo_room_103802_auto_004","vo_room_103802","10380232","公會小屋4",""
"103802","vo_room_103802_auto_005","vo_room_103802","10380233","公會小屋5",""
"103802","vo_room_103802_tap_001","vo_room_103802","10380234","點選公會小屋1",""
"103802","vo_room_103802_tap_002","vo_room_103802","10380235","點選公會小屋2",""
"103802","vo_room_103802_tap_003","vo_room_103802","10380236","點選公會小屋3",""
"103802","vo_room_103802_tap_004","vo_room_103802","10380237","點選公會小屋4",""
"104001","vo_btl_104001_win_001","vo_btl_104001","10400101","勝利1",""
"104001","vo_btl_104001_win_002","vo_btl_104001","10400102","勝利2",""
"104001","vo_btl_104001_win_003","vo_btl_104001","10400103","勝利3",""
"104001","vo_btl_104001_lose_001","vo_btl_104001","10400104","失敗1",""
"104001","vo_btl_104001_lose_002","vo_btl_104001","10400105","失敗2",""
"104001","vo_btl_104001_lose_003","vo_btl_104001","10400106","失敗3",""
"104001","vo_btl_104001_retire_001","vo_btl_104001","10400107","暈眩1",""
"104001","vo_btl_104001_retire_002","vo_btl_104001","10400108","暈眩2",""
"104001","vo_btl_104001_retire_003","vo_btl_104001","10400109","暈眩3",""
"104001","vo_btl_104001_cutin_001","vo_btl_104001","10400110","技能切入1",""
"104001","vo_btl_104001_cutin_002","vo_btl_104001","10400111","技能切入2",""
"104001","vo_btl_104001_cutin_003","vo_btl_104001","10400112","技能切入3",""
"104001","vo_btl_104001_skill_000_001","vo_btl_104001","10400113","必殺技1",""
"104001","vo_btl_104001_skill_000_002","vo_btl_104001","10400114","必殺技2",""
"104001","vo_btl_104001_skill_000_003","vo_btl_104001","10400115","必殺技3",""
"104001","vo_btl_104001_wavestart","vo_btl_104001","10400116","戰鬥開始",""
"104001","vo_btl_104001_nextwave","vo_btl_104001","10400117","到下一波",""
"104001","vo_btl_104001_lastwave","vo_btl_104001","10400118","到最後一波",""
"104001","vo_cmn_104001_battlestart_001","vo_cmn_104001","10400119","讀取戰鬥前",""
"104001","vo_cmn_104001_battleresult_001","vo_cmn_104001","10400120","戰鬥結果1",""
"104001","vo_cmn_104001_battleresult_002","vo_cmn_104001","10400121","戰鬥結果2",""
"104001","vo_cmn_104001_mypage_001","vo_cmn_104001","10400122","主頁1",""
"104001","vo_cmn_104001_mypage_002","vo_cmn_104001","10400123","主頁2",""
"104001","vo_cmn_104001_mypage_003","vo_cmn_104001","10400124","主頁3",""
"104001","vo_cmn_104001_mypage_004","vo_cmn_104001","10400125","主頁4",""
"104001","vo_cmn_104001_mypage_005","vo_cmn_104001","10400126","主頁5",""
"104001","vo_cmn_104001_gacha_001","vo_cmn_104001","10400127","轉蛋登場台詞",""
"104001","vo_cmn_104001_profile_001","vo_cmn_104001","10400128","自我介紹",""
"104001","vo_room_104001_auto_001","vo_room_104001","10400129","公會小屋1",""
"104001","vo_room_104001_auto_002","vo_room_104001","10400130","公會小屋2",""
"104001","vo_room_104001_auto_003","vo_room_104001","10400131","公會小屋3",""
"104001","vo_room_104001_auto_004","vo_room_104001","10400132","公會小屋4",""
"104001","vo_room_104001_auto_005","vo_room_104001","10400133","公會小屋5",""
"104001","vo_room_104001_tap_001","vo_room_104001","10400134","點選公會小屋1",""
"104001","vo_room_104001_tap_002","vo_room_104001","10400135","點選公會小屋2",""
"104001","vo_room_104001_tap_003","vo_room_104001","10400136","點選公會小屋3",""
"104001","vo_room_104001_tap_004","vo_room_104001","10400137","點選公會小屋4",""
"104002","vo_btl_104002_win_001","vo_btl_104002","10400201","勝利1",""
"104002","vo_btl_104002_win_002","vo_btl_104002","10400202","勝利2",""
"104002","vo_btl_104002_win_003","vo_btl_104002","10400203","勝利3",""
"104002","vo_btl_104002_lose_001","vo_btl_104002","10400204","失敗1",""
"104002","vo_btl_104002_lose_002","vo_btl_104002","10400205","失敗2",""
"104002","vo_btl_104002_lose_003","vo_btl_104002","10400206","失敗3",""
"104002","vo_btl_104002_retire_001","vo_btl_104002","10400207","暈眩1",""
"104002","vo_btl_104002_retire_002","vo_btl_104002","10400208","暈眩2",""
"104002","vo_btl_104002_retire_003","vo_btl_104002","10400209","暈眩3",""
"104002","vo_btl_104002_cutin_001","vo_btl_104002","10400210","技能切入1",""
"104002","vo_btl_104002_cutin_002","vo_btl_104002","10400211","技能切入2",""
"104002","vo_btl_104002_cutin_003","vo_btl_104002","10400212","技能切入3",""
"104002","vo_btl_104002_skill_000_001","vo_btl_104002","10400213","必殺技1",""
"104002","vo_btl_104002_skill_000_002","vo_btl_104002","10400214","必殺技2",""
"104002","vo_btl_104002_skill_000_003","vo_btl_104002","10400215","必殺技3",""
"104002","vo_btl_104002_wavestart","vo_btl_104002","10400216","戰鬥開始",""
"104002","vo_btl_104002_nextwave","vo_btl_104002","10400217","到下一波",""
"104002","vo_btl_104002_lastwave","vo_btl_104002","10400218","到最後一波",""
"104002","vo_cmn_104002_battlestart_001","vo_cmn_104002","10400219","讀取戰鬥前",""
"104002","vo_cmn_104002_battleresult_001","vo_cmn_104002","10400220","戰鬥結果1",""
"104002","vo_cmn_104002_battleresult_002","vo_cmn_104002","10400221","戰鬥結果2",""
"104002","vo_cmn_104002_mypage_001","vo_cmn_104002","10400222","主頁1",""
"104002","vo_cmn_104002_mypage_002","vo_cmn_104002","10400223","主頁2",""
"104002","vo_cmn_104002_mypage_003","vo_cmn_104002","10400224","主頁3",""
"104002","vo_cmn_104002_mypage_004","vo_cmn_104002","10400225","主頁4",""
"104002","vo_cmn_104002_mypage_005","vo_cmn_104002","10400226","主頁5",""
"104002","vo_cmn_104002_gacha_001","vo_cmn_104002","10400227","轉蛋登場台詞",""
"104002","vo_cmn_104002_profile_001","vo_cmn_104002","10400228","自我介紹",""
"104002","vo_room_104002_auto_001","vo_room_104002","10400229","公會小屋1",""
"104002","vo_room_104002_auto_002","vo_room_104002","10400230","公會小屋2",""
"104002","vo_room_104002_auto_003","vo_room_104002","10400231","公會小屋3",""
"104002","vo_room_104002_auto_004","vo_room_104002","10400232","公會小屋4",""
"104002","vo_room_104002_auto_005","vo_room_104002","10400233","公會小屋5",""
"104002","vo_room_104002_tap_001","vo_room_104002","10400234","點選公會小屋1",""
"104002","vo_room_104002_tap_002","vo_room_104002","10400235","點選公會小屋2",""
"104002","vo_room_104002_tap_003","vo_room_104002","10400236","點選公會小屋3",""
"104002","vo_room_104002_tap_004","vo_room_104002","10400237","點選公會小屋4",""
"104201","vo_btl_104201_win_001","vo_btl_104201","10420101","勝利1",""
"104201","vo_btl_104201_win_002","vo_btl_104201","10420102","勝利2",""
"104201","vo_btl_104201_win_003","vo_btl_104201","10420103","勝利3",""
"104201","vo_btl_104201_lose_001","vo_btl_104201","10420104","失敗1",""
"104201","vo_btl_104201_lose_002","vo_btl_104201","10420105","失敗2",""
"104201","vo_btl_104201_lose_003","vo_btl_104201","10420106","失敗3",""
"104201","vo_btl_104201_retire_001","vo_btl_104201","10420107","暈眩1",""
"104201","vo_btl_104201_retire_002","vo_btl_104201","10420108","暈眩2",""
"104201","vo_btl_104201_retire_003","vo_btl_104201","10420109","暈眩3",""
"104201","vo_btl_104201_cutin_001","vo_btl_104201","10420110","技能切入1",""
"104201","vo_btl_104201_cutin_002","vo_btl_104201","10420111","技能切入2",""
"104201","vo_btl_104201_cutin_003","vo_btl_104201","10420112","技能切入3",""
"104201","vo_btl_104201_skill_000_001","vo_btl_104201","10420113","必殺技1",""
"104201","vo_btl_104201_skill_000_002","vo_btl_104201","10420114","必殺技2",""
"104201","vo_btl_104201_skill_000_003","vo_btl_104201","10420115","必殺技3",""
"104201","vo_btl_104201_wavestart","vo_btl_104201","10420116","戰鬥開始",""
"104201","vo_btl_104201_nextwave","vo_btl_104201","10420117","到下一波",""
"104201","vo_btl_104201_lastwave","vo_btl_104201","10420118","到最後一波",""
"104201","vo_cmn_104201_battlestart_001","vo_cmn_104201","10420119","讀取戰鬥前",""
"104201","vo_cmn_104201_battleresult_001","vo_cmn_104201","10420120","戰鬥結果1",""
"104201","vo_cmn_104201_battleresult_002","vo_cmn_104201","10420121","戰鬥結果2",""
"104201","vo_cmn_104201_mypage_001","vo_cmn_104201","10420122","主頁1",""
"104201","vo_cmn_104201_mypage_002","vo_cmn_104201","10420123","主頁2",""
"104201","vo_cmn_104201_mypage_003","vo_cmn_104201","10420124","主頁3",""
"104201","vo_cmn_104201_mypage_004","vo_cmn_104201","10420125","主頁4",""
"104201","vo_cmn_104201_mypage_005","vo_cmn_104201","10420126","主頁5",""
"104201","vo_cmn_104201_gacha_001","vo_cmn_104201","10420127","轉蛋登場台詞",""
"104201","vo_cmn_104201_profile_001","vo_cmn_104201","10420128","自我介紹",""
"104201","vo_room_104201_auto_001","vo_room_104201","10420129","公會小屋1",""
"104201","vo_room_104201_auto_002","vo_room_104201","10420130","公會小屋2",""
"104201","vo_room_104201_auto_003","vo_room_104201","10420131","公會小屋3",""
"104201","vo_room_104201_auto_004","vo_room_104201","10420132","公會小屋4",""
"104201","vo_room_104201_auto_005","vo_room_104201","10420133","公會小屋5",""
"104201","vo_room_104201_tap_001","vo_room_104201","10420134","點選公會小屋1",""
"104201","vo_room_104201_tap_002","vo_room_104201","10420135","點選公會小屋2",""
"104201","vo_room_104201_tap_003","vo_room_104201","10420136","點選公會小屋3",""
"104201","vo_room_104201_tap_004","vo_room_104201","10420137","點選公會小屋4",""
"104202","vo_btl_104202_win_001","vo_btl_104202","10420201","勝利1",""
"104202","vo_btl_104202_win_002","vo_btl_104202","10420202","勝利2",""
"104202","vo_btl_104202_win_003","vo_btl_104202","10420203","勝利3",""
"104202","vo_btl_104202_lose_001","vo_btl_104202","10420204","失敗1",""
"104202","vo_btl_104202_lose_002","vo_btl_104202","10420205","失敗2",""
"104202","vo_btl_104202_lose_003","vo_btl_104202","10420206","失敗3",""
"104202","vo_btl_104202_retire_001","vo_btl_104202","10420207","暈眩1",""
"104202","vo_btl_104202_retire_002","vo_btl_104202","10420208","暈眩2",""
"104202","vo_btl_104202_retire_003","vo_btl_104202","10420209","暈眩3",""
"104202","vo_btl_104202_cutin_001","vo_btl_104202","10420210","技能切入1",""
"104202","vo_btl_104202_cutin_002","vo_btl_104202","10420211","技能切入2",""
"104202","vo_btl_104202_cutin_003","vo_btl_104202","10420212","技能切入3",""
"104202","vo_btl_104202_skill_000_001","vo_btl_104202","10420213","必殺技1",""
"104202","vo_btl_104202_skill_000_002","vo_btl_104202","10420214","必殺技2",""
"104202","vo_btl_104202_skill_000_003","vo_btl_104202","10420215","必殺技3",""
"104202","vo_btl_104202_wavestart","vo_btl_104202","10420216","戰鬥開始",""
