d262deeedd0212199f17d02b6b6ad375515fbe11d8bb519cf04f4d8bbbed2cf1,bd5e2b1d8ee4b08c1013533cdc82de7ae5eb395eede953d541c681dff227f9fa,0f0bfe9aaf5ea8466cd46734e386d15337473bb2e78877c21373de90c278ece4,f81ca7f4e1a0f3fc31c93c4f8f1daa48438ac089408094078d0d34dc810227a3,ff295ff6d5c069e18acc73db694e78eedb658472f0b8525ef9a8b317bb08fc38,59f3981e2a5c3ae7c622b09a896c59e53f9c5745dd869f1a9e38bf1b83f8e6da,f8ca247f2d77d967a0dae74d6fdbe9be4f4e17357edee53c9ea88d5911ac1796,9696baace2b72591ddd9c4b79731cf7bbb9def794f7d21bd36cfb708f6b1d244,793295e2b04c0261bb69277db6347d64368b55981fa72a674d21afa86f2f64f8,0308316a389030afe95b9c46ab024ccbf263b5df4c256289dff6aa5563e36b1d,5ad429950ee62b4e14347881044135a59124dd1711a14c3ebe4a998622e93367,39b8969bb8028bab59d0bbccb27efd6bb4b8d92e9de8d40c1709b94a4661a130,fb6f969df83315c57808440b04ca90f3d61d39da98b37ffff474d23ef75c5b5d,7259058b051e16907b25893f724ac9ba06b0d7d470bf13cfef32e2b326149725,9f0c0a388719fdb784adea1c89c33944c699270ba3e8c7da6393ddaf430be971,166c8797e731047ca0914afcbb78cde6f49674ac25c03dea13e05935ded2f315,d1e0eb2e2c3bc60bfc257cdb5fabdfa970f226298f9190dd19f839f6549efb8f,5d0847841c06e4fa15417b8c03a8455c3fd6af5b84ed55e44bc6da808c11d189,f944a6f9b74f22d5fa99b81a0b77e94f56df1bb3a0a08e92b9b16e8edfcbaf78,69c645bbbc1938b5279a2aac3f81709f12c309dff870f6a51c21c0f6818eb628,ec7651dbf81806d2596bc16956be5f4ee2279474ce56b21d0c27efc991d38daa,d249a82c35c7f499a71091935992b761586bc27c74661017df745e870b01f334,ad6ca6c21193c66a722dc7a122232568efc0ae7a6eb94bf3954f633ed3206b15,0edc56199b4ef1e929955cce31cd2ff6d4ddf9123faeb6d2f6764f83321b7077
"1002","1001","0","1","1002","31250301","312503","0","0","0","0","0","6","0","1002","0","0","0","1002","0","0","0","0","1002"
"1002","1001","0","1","1002","31250401","312504","0","0","0","0","0","6","0","1002","0","0","0","1002","0","0","0","0","1002"
"1002","1001","0","1","1002","31250501","312505","0","0","0","0","0","6","0","1002","0","0","0","1002","0","0","0","0","1002"
"1004","1004","0","1","1004","31260001","312600","0","0","0","0","0","5","0","1001","0","0","0","0","0","0","0","0","1004"
"1004","1004","0","1","1004","31260101","312601","0","0","0","0","0","5","0","1001","0","0","0","0","0","0","0","0","1004"
"1004","1001","0","1","1004","31260201","312602","0","0","0","0","0","5","0","1004","0","0","0","0","0","0","0","0","1004"
"1004","1004","0","1","1004","31260301","312603","0","0","0","0","0","7","0","1001","0","0","1001","1004","0","0","0","0","1004"
"0","1004","0","3","1002","31260401","312604","0","0","0","0","0","4","0","1004","0","0","0","0","0","0","0","0","1004"
"1004","1001","0","2","1004","31260501","312605","0","0","0","0","0","6","0","1004","0","0","0","1004","0","0","0","0","1005"
"1004","1004","0","1","1001","31260601","312606","0","0","0","0","0","7","0","1004","0","0","1004","1001","0","0","0","0","1004"
"1001","1","0","1","1001","31270001","312700","0","0","0","0","0","6","0","1","0","0","0","1002","0","0","0","0","1"
"0","0","0","1","1","31270101","312701","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"1","1","0","1","1","31270201","312702","0","0","0","0","0","6","0","1002","0","0","0","1","0","0","0","0","1"
"1","1002","0","2","1","31270301","312703","0","0","0","0","0","8","0","1","0","0","1002","1","0","0","1","0","1"
"1004","1","1","3","1","31270401","312704","1","1004","0","0","0","15","1","1","0","1","1","1","0","0","1","1004","1"
"1","1001","0","1","1","31270501","312705","0","0","0","0","0","5","0","1","0","0","0","0","0","0","0","0","1"
"1002","1","0","1","1002","31270601","312706","0","0","0","0","0","7","0","1","0","0","1","1","0","0","0","0","1"
"1005","1002","0","1","1001","31280001","312800","0","0","0","0","0","5","0","1004","0","0","0","0","0","0","0","0","1"
"1005","1005","0","2","1001","31280101","312801","0","0","0","0","0","6","0","1001","0","0","0","1007","0","0","0","0","1005"
"1005","1005","0","2","1001","31280201","312802","0","0","0","0","0","6","0","1001","0","0","0","1008","0","0","0","0","1005"
"1002","1001","0","2","1005","31280301","312803","0","0","0","0","0","5","0","1005","0","0","0","0","0","0","0","0","1005"
"0","1001","0","1","1005","31280401","312804","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1005"
"1005","1005","0","1","1005","31280501","312805","0","0","0","0","0","8","0","1001","0","0","1001","1001","0","0","1005","0","1004"
"1006","1001","0","2","1005","31280601","312806","0","0","0","0","0","5","0","1005","0","0","0","0","0","0","0","0","1005"
"1001","1005","0","1","1001","31290001","312900","0","0","0","0","0","6","0","1005","0","0","0","1005","0","0","0","0","1005"
"1010","1001","0","1","1010","31290002","312900","0","0","0","0","0","9","0","1002","0","0","1001","1010","0","0","1010","0","1002"
"0","1005","0","1","1005","31300001","313000","0","0","0","0","0","4","0","1002","0","0","0","0","0","0","0","0","1005"
"1001","1010","0","1","1001","31300002","313000","0","0","0","0","0","7","0","1010","0","0","1010","1002","0","0","0","0","1002"
"1","1","0","1","1","31310001","313100","0","0","0","0","0","5","0","1001","0","0","0","0","0","0","0","0","1"
"1","1","0","1","1","31310101","313101","0","0","0","0","0","5","0","1001","0","0","0","0","0","0","0","0","1"
"1","1","0","1","1","31310201","313102","0","0","0","0","0","6","0","1001","0","0","0","1","0","0","0","0","1"
"1","1","0","2","1001","31310301","313103","0","1","0","0","0","10","1","1","0","0","1001","1","0","0","1","0","1"
"1001","1","0","1","1001","31310401","313104","0","1001","0","0","0","9","0","1","0","0","1","1","0","0","1","0","1"
"1","1001","0","1","1","31310501","313105","0","0","0","0","0","5","0","1","0","0","0","0","0","0","0","0","1"
"1","1","0","2","1001","31310601","313106","0","1","0","0","0","10","1","1","0","0","1001","1","0","0","1","0","1"
"1002","1","0","1","1","31320001","313200","0","0","0","0","0","5","0","1","0","0","0","0","0","0","0","0","1"
"0","1","0","1","1","31320101","313201","0","0","0","0","0","4","0","1002","0","0","0","0","0","0","0","0","1"
"0","1","0","1","1","31320201","313202","0","0","0","0","0","4","0","1002","0","0","0","0","0","0","0","0","1"
"1002","1","0","1","1002","31320301","313203","0","0","0","0","0","5","0","1","0","0","1","1","0","0","1002","0","1"
"1005","1005","0","3","1001","31320401","313204","0","1001","0","0","0","9","0","1005","0","0","1005","1001","0","0","1005","0","1005"
"1007","1007","0","1","1007","31320501","313205","0","1008","0","0","0","9","0","1008","0","0","1008","1007","0","0","1007","0","1007"
"1002","1002","0","1","1005","31320601","313206","0","0","0","0","0","7","0","1005","0","0","1002","1005","0","0","0","0","1005"
"1005","1002","0","1","1001","31330001","313300","0","0","0","0","0","7","0","1004","0","0","0","1006","0","0","0","0","1"
"1001","1002","0","1","1001","31330101","313301","0","0","0","0","0","8","0","1001","0","0","1001","1002","0","0","1002","0","1001"
"1001","1002","0","1","1001","31330201","313302","0","0","0","0","0","8","0","1001","0","0","1001","1002","0","0","1002","0","1001"
"0","1002","0","1","1001","31330301","313303","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1001"
"0","1004","0","1","1004","31330302","313303","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1005"
"0","1006","0","1","1002","31330401","313304","0","0","0","0","0","4","0","1001","0","0","0","0","0","0","0","0","1001"
"0","1001","0","1","1001","31330501","313305","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1001"
"1001","1002","0","1","1001","31330601","313306","0","0","0","0","0","8","0","1001","0","0","1001","1002","0","0","1002","0","1001"
"1005","1005","0","1","1004","31330602","313306","1005","1004","0","0","0","11","1005","1004","0","0","1004","1005","0","0","1005","0","1004"
"1002","1001","0","2","1002","31340001","313400","0","0","0","0","0","6","0","1002","0","0","0","1001","0","0","0","0","1002"
"1002","1001","0","2","1002","31340101","313401","0","0","0","0","0","6","0","1002","0","0","0","1001","0","0","0","0","1002"
"1002","1001","0","2","1002","31340201","313402","0","0","0","0","0","6","0","1002","0","0","0","1001","0","0","0","0","1002"
"0","1002","0","1","1001","31350001","313500","0","0","0","0","0","4","0","1002","0","0","0","0","0","0","0","0","1002"
"0","1002","0","1","1001","31350101","313501","0","0","0","0","0","4","0","1002","0","0","0","0","0","0","0","0","1002"
"0","1002","0","1","1001","31350201","313502","0","0","0","0","0","4","0","1002","0","0","0","0","0","0","0","0","1002"
"0","1001","0","2","1002","31360001","313600","0","0","0","0","0","4","0","1002","0","0","0","0","0","0","0","0","1001"
"0","1001","0","2","1002","31360101","313601","0","0","0","0","0","4","0","1002","0","0","0","0","0","0","0","0","1001"
"0","1001","0","2","1002","31360201","313602","0","0","0","0","0","4","0","1002","0","0","0","0","0","0","0","0","1001"
"1001","1003","0","2","1003","31370001","313700","0","0","0","0","0","5","0","1003","0","0","0","0","0","0","0","0","1002"
"1001","1003","0","2","1003","31370101","313701","0","0","0","0","0","5","0","1003","0","0","0","0","0","0","0","0","1002"
"1004","1003","0","2","1003","31370201","313702","0","0","0","0","0","5","0","1003","0","0","0","0","0","0","0","0","1004"
"1004","1003","0","2","1003","31370301","313703","0","0","0","0","0","5","0","1003","0","0","0","0","0","0","0","0","1004"
"1004","1003","0","2","1003","31370401","313704","0","0","0","0","0","5","0","1003","0","0","0","0","0","0","0","0","1004"
"1001","1003","0","2","1003","31370501","313705","0","0","0","0","0","5","0","1003","0","0","0","0","0","0","0","0","1002"
"0","0","0","1","1003","31370601","313706","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1003"
"1004","1003","0","2","1003","31370701","313707","0","0","0","0","0","5","0","1003","0","0","0","0","0","0","0","0","1004"
"1001","1003","0","2","1003","31370801","313708","0","0","0","0","0","5","0","1003","0","0","0","0","0","0","0","0","1002"
"1001","1003","0","2","1003","31370901","313709","0","0","0","0","0","5","0","1003","0","0","0","0","0","0","0","0","1002"
"1002","1006","0","10","1006","31380001","313800","1006","1003","0","0","0","12","1006","1006","0","0","1006","1006","0","0","1006","1006","1001"
"1002","1006","0","10","1006","31380101","313801","1006","1003","0","0","0","12","1006","1006","0","0","1006","1006","0","0","1006","1006","1001"
"1002","1006","0","10","1006","31380201","313802","1006","1003","0","0","0","12","1006","1006","0","0","1006","1006","0","0","1006","1006","1001"
"1001","1001","1002","13","1003","31390001","313900","1001","1001","0","0","0","15","1002","1002","0","1001","1004","1002","0","0","1001","1005","1002"
"1001","1001","1001","14","1003","31390201","313902","1001","1001","0","0","0","16","1002","1002","0","1005","1004","1002","1002","0","1001","1002","1002"
"1005","1003","0","3","1002","31400001","314000","0","0","0","0","0","6","0","1004","0","0","0","1006","0","0","0","0","1001"
"1005","1003","0","3","1002","31400101","314001","0","0","0","0","0","6","0","1004","0","0","0","0","0","0","0","0","1001"
"1005","1003","0","3","1002","31400201","314002","0","0","0","0","0","6","0","1004","0","0","0","0","0","0","0","0","1001"
"1005","1003","0","3","1002","31400301","314003","0","0","0","0","0","6","0","1004","0","0","0","0","0","0","0","0","1001"
"0","1006","0","2","1006","31400401","314004","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1007"
"0","1006","0","2","1006","31400501","314005","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1007"
"1005","1003","0","3","1002","31400601","314006","0","0","0","0","0","6","0","1004","0","0","0","0","0","0","0","0","1001"
"1004","1001","0","4","1004","31410001","314100","0","1004","0","0","0","10","1001","1004","0","0","1004","1001","0","0","1001","0","1004"
"1","1","0","6","1","31410101","314101","1","1","0","0","0","12","1","1","0","0","1","1","0","0","1","1001","1"
"1","1","0","6","1","31410201","314102","1","1","0","0","0","12","1","1","0","0","1","1","0","0","1","1001","1"
"1004","1001","0","4","1004","31410301","314103","0","1004","0","0","0","10","1001","1004","0","0","1004","1001","0","0","1001","0","1004"
"0","1004","0","2","1004","31410401","314104","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1002"
"0","1004","0","2","1004","31410501","314105","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1004"
"1004","1001","0","4","1004","31410601","314106","0","1004","0","0","0","10","1001","1004","0","0","1004","1001","0","0","1001","0","1004"
"1","1002","1002","16","1001","31420001","314200","1","1001","1","0","0","18","1","1","1","1","1","1","1001","1002","1002","1","1"
"1002","1002","1002","18","1","31420101","314201","1","1","1","0","0","19","1002","1","1001","1","1001","1","1","1002","1","1002","1"
"1001","1002","1002","18","1","31420201","314202","1","1","1","0","0","19","1002","1","1001","1","1002","1","1","1002","1","1002","1"
"1002","1002","0","4","1002","31420202","314202","0","0","0","0","0","7","0","1002","0","0","1002","1002","0","0","0","0","1002"
"1","1","0","4","1","31420203","314202","0","0","0","0","0","7","0","1","0","0","1","1","0","0","0","0","1"
"1","1002","1002","16","1001","31420301","314203","1","1001","1","0","0","18","1","1","1","1","1","1","1001","1002","1002","1","1"
"0","1","0","2","1","31420401","314204","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1"
"0","1003","0","2","1003","31420501","314205","0","0","0","0","0","4","0","1003","0","0","0","0","0","0","0","0","1003"
"0","1005","0","2","1005","31420502","314205","0","0","0","0","0","4","0","1005","0","0","0","0","0","0","0","0","1005"
"0","1006","0","2","1006","31420503","314205","0","0","0","0","0","4","0","1006","0","0","0","0","0","0","0","0","1006"
"1","1002","1","16","1001","31420601","314203","1002","1001","1","0","0","18","1","1","1","1002","1002","1","1001","1002","1","1","1"
"1","1001","0","1","1","31430001","314300","0","0","0","0","0","7","0","1","0","0","1002","1","0","0","0","0","1"
"1","1001","0","1","1","31430101","314301","0","0","0","0","0","7","0","1","0","0","1002","1","0","0","0","0","1"
"1","1001","0","1","1","31430201","314302","0","0","0","0","0","6","0","1","0","0","0","1002","0","0","0","0","1"
"1006","1006","0","2","1006","31430301","314303","0","1006","0","0","0","9","0","1002","0","0","1006","1006","0","0","1001","0","1006"
"0","0","0","1","1","31430401","314304","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","1","1001","31430501","314305","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"1006","1006","0","1","1006","31430601","314306","0","0","0","0","0","6","0","1002","0","0","0","1006","0","0","0","0","1001"
"1005","1002","0","1","1001","31440001","314400","0","1009","0","0","0","9","0","1003","0","0","1007","1006","0","0","1008","0","1"
"1005","1005","0","10","1005","31440101","314401","1005","1002","0","0","0","13","1005","1001","0","1005","1005","1002","0","0","1001","1002","1002"
"1005","1005","0","10","1005","31440201","314402","1005","1002","0","0","0","13","1005","1001","0","1005","1005","1002","0","0","1001","1002","1002"
"1005","1005","0","10","1005","31440301","314403","1005","1002","0","0","0","13","1005","1001","0","1005","1005","1002","0","0","1001","1002","1002"
"0","1002","0","2","1002","31440401","314404","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1003"
"0","1002","0","2","1002","31440501","314405","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1002"
"1001","1005","0","10","1005","31440601","314406","1005","1001","0","0","0","13","1005","1002","0","1005","1005","1005","0","0","1002","1002","1002"
"1005","1002","0","2","1001","31450001","314500","0","0","0","0","0","5","0","1004","0","0","0","0","0","0","0","0","1"
"1","1001","0","5","1","31450101","314501","1","1001","0","0","0","11","1002","1002","0","0","1","1","0","0","1","0","1"
"1","1001","0","5","1","31450201","314502","0","1001","0","0","0","10","1002","1002","0","0","1","1","0","0","1","0","1"
"1","1001","0","5","1","31450301","314503","1","1001","0","0","0","13","1002","1002","0","1002","1","1","0","0","1","1","1"
"1","1","0","10","1","31450401","314504","1","1004","0","0","0","11","1","1","0","0","1","1","0","0","1","0","1"
"1001","1005","0","5","1","31450501","314505","0","1","0","0","0","10","1005","1","0","0","1005","1","0","0","1","0","1"
"1","1001","0","6","1","31450601","314506","1","1001","0","0","0","13","1002","1002","0","1002","1","1","0","0","1","1","1"
"0","0","0","1","1","31460001","314600","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"1","1001","0","1","1","31460101","314601","0","0","0","0","0","8","0","1","0","0","1","1001","0","0","1003","0","1"
"1003","1001","0","1","1","31460201","314602","0","0","0","0","0","7","0","1","0","0","1001","1","0","0","0","0","1"
"1003","1007","0","1","1001","31460301","314603","0","0","0","0","0","8","0","1007","0","0","1001","1007","0","0","1007","0","1007"
"1009","1009","0","3","1009","31460401","314604","0","0","0","0","0","7","0","1009","0","0","1005","1009","0","0","0","0","1006"
"0","1006","0","1","1005","31460501","314605","0","0","0","0","0","4","0","1005","0","0","0","0","0","0","0","0","1004"
"1007","1007","0","1","1003","31460601","314606","0","1001","0","0","0","10","1007","1001","0","0","1003","1007","0","0","1007","0","1007"
"1005","1003","0","2","1001","31470001","314700","0","0","0","0","0","6","0","1004","0","0","0","1006","0","0","0","0","1002"
"1004","1009","1009","12","1003","31470101","314701","1005","1009","0","1009","0","13","1009","1009","0","1009","1009","1009","0","0","1009","1009","1003"
"1006","1009","1009","12","1003","31470201","314702","1007","1009","0","1009","0","13","1009","1009","0","1009","1009","1009","0","0","1009","1009","1003"
"1001","1009","1009","13","1003","31470301","314703","1009","1002","0","1009","0","14","1009","1009","0","1009","1009","1009","0","0","1009","1002","1003"
"1","1","0","6","1010","31470401","314704","0","0","0","0","0","7","0","1","0","0","1","1","0","0","0","0","1010"
"1002","1001","0","8","1010","31470501","314705","0","1009","0","0","0","9","0","1009","0","0","1003","1009","0","0","1009","0","1010"
"1004","1009","1009","13","1010","31470601","314706","1009","1009","0","1009","0","14","1009","1009","0","1009","1009","1009","0","0","1005","1006","1010"
"0","0","0","1","1002","31480001","314800","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"1001","1002","0","2","1002","31480101","314801","0","0","0","0","0","5","0","1002","0","0","0","0","0","0","0","0","1001"
"1001","1002","0","2","1002","31480201","314802","0","0","0","0","0","5","0","1002","0","0","0","0","0","0","0","0","1001"
"1001","1002","0","1","1002","31480301","314803","0","0","0","0","0","5","0","1002","0","0","0","0","0","0","0","0","1002"
"0","1002","0","1","1002","31480401","314804","0","0","0","0","0","4","0","1002","0","0","0","0","0","0","0","0","1002"
"1004","1004","0","1","1004","31480501","314805","0","0","0","0","0","5","0","1004","0","0","0","0","0","0","0","0","1004"
"0","1005","0","1","1005","31480502","314805","0","0","0","0","0","4","0","1005","0","0","0","0","0","0","0","0","1005"
"1002","1002","0","1","1002","31480601","314806","0","0","0","0","0","6","0","1001","0","0","0","1002","0","0","0","0","1001"
