0fd0e9770db88280d3a3f6d0fb4edd5cd8970096ced9b7ccf6d725d8b29d8c4b,6e32842081df46c43df23d989e5e19254fcadcc9c01e121b102e03dcb2a22144,19f2ee0293279d31f8a171dead5632abfcb29cb29165e649036293d6a8d597f1,d9fb607b904d5186b527ae01cb1c8dded569afcb1df29d75373f6f44ce092d09,3a6a3012acb5a4a3ee1d4d0fb8a174335aabe6625eaea7d5062ff3f713ef72b9,1a5bfc032ce1d429290b2c7e1cec1a33ad3539efa33daee2872614a11ab8861d,bf41472db6438431773dc7fdb7f31b07f0be89e332fafe42a529d2efc03dbf3d,e7ef0ebb6100c60e13ae05f3548cd38386e19dde7a5744c6a5b7e661e4905833,bc367559f83cec9eaf7db50bc9d4e15e0ce0947423e790c05871bb86c23568f1,e7e8531b2947679b01d3f4878ae7e2781d9bbcfc682e8b9b9ad256444da42c2d,8a9870072d60e78259b26ca4bf04b291faecb525745ebe2e724cf589418cb15b,f26e52914a2f41473c02fa2af85bb5d9ae36f2b833eccfcb1786fbf5e9528895,282d131a4a9078f9cff5294001208ee6fcd6124f631ebf010608b0b83358ea4e,56b6a886b0811f0857df3ba5dc1ab81990f8a927f6440ad37f4babbba0b56452,9b6bf202e6c2bb8a6c4843bffd415e8285540f589596b14d463b5d81c659b470,8df496b23ce821d9cb7e9d4a75bfee876ca06b564d61c56775ab87ed0ca7e79f,06fe21500f4ed23ba27141f2e2cc10708e4649db0ca758df61baf2ca104ea903,4ae1a3955106f746f5cb9cb30f7515fab35edfb844786715e5d052cef8928059,9e1f5b44fae52258594df21dfe12e24a5e036f0b232b2e58e6c27fbbd47574b8,02d2a374864cf440e296aabc1b906cc574b09dd73985c162a0ca7d5dec4bb7db,c47797b1d4185ef2bb10daa3e4433b27a871768997037cbd4c68c6f82bb66cc8,21ae580c2a739cc3263105f18ed4a1076075ea8d18cab1bc63176a6713924d22,12f6959f86deca7e1a6a473265496961d80e78e9a56cf4891bb6b512eede4fe2,1712d8a94a5c8c112b31d64a45478eb7dd81c107aeef01063304d18bbefeca31,c606c1f7990a704743703a99fb64d503499a243f6dd32cf896d306ec9cf54023,14fc1d767d1f0105b732f059bd29692ecc064345c5336bf4feba5f820aa69708,a97adeab7ddf3236ad251b3769469781b05efdb5846aaaa2b10707fb7f4ec5c8,3b8ec91b549239872dcc7763492666e441912c4cfd3079c15d325fc73bf8d41a,5ed8754852b00b1b3568bf63e28ddf5c532928e5bc97f61785d3a6ff75cc28b4,63e3e508b57c33c64da37042bdcc778eb039abae9dc6d28915a1da9d15a9b7a9,24d95823143a0768efa402efc501571927e219c7a6b6854c34f3b845b5229480
"13","0","0","0","0","0","0","1","0","107131","1900","117131","0","0","0","0","0","0","0","20","7","枝垂櫻弓（碎片）","「枝垂櫻弓」的碎片。","0","0","130","1","0","0","0","0"
"13","0","0","0","0","0","0","1","0","107132","1900","117132","0","0","0","0","0","0","0","20","7","小丑魚長弓（碎片）","「小丑魚長弓」的碎片。","0","0","136","1","0","0","0","0"
"16","0","0","0","0","0","0","1","0","107163","1900","117163","0","0","0","0","0","0","0","20","7","骷髏哥德之槍（碎片）","「骷髏哥德之槍」的碎片。","0","0","142","1","0","0","0","0"
"19","0","0","0","0","0","0","1","0","107191","1900","117191","0","0","0","0","0","0","0","20","7","伐櫻斧（碎片）","「伐櫻斧」的碎片。","0","0","130","1","0","0","0","0"
"19","0","0","0","0","0","0","1","0","107192","1900","117192","0","0","0","0","0","0","0","20","7","鯨魚戰斧（碎片）","「鯨魚戰斧」的碎片。","0","0","136","1","0","0","0","0"
"22","0","0","0","0","0","0","1","0","107223","1900","117223","0","0","0","0","0","0","0","20","7","掛鎖權杖（碎片）","「掛鎖權杖」的碎片。","0","0","142","1","0","0","0","0"
"25","0","0","0","0","0","0","1","0","107253","1900","117253","0","0","0","0","0","0","0","20","7","龐克公主之杖（碎片）","「龐克公主之杖」的碎片。","0","0","142","1","0","0","0","0"
"31","0","0","0","0","0","0","1","0","107311","1900","117311","0","0","0","0","0","0","0","20","7","海灘泳圈鎧甲（碎片）","「海灘泳圈鎧甲」的碎片。","0","0","135","1","0","0","0","0"
"31","0","0","0","0","0","0","1","0","107312","1900","117312","0","0","0","0","0","0","0","20","7","哥德貞女（碎片）","「哥德貞女」的碎片。","0","0","141","1","0","0","0","0"
"34","0","0","0","0","0","0","1","0","107343","1900","117343","0","0","0","0","0","0","0","20","7","白極光禮服（碎片）","「白極光禮服」的碎片。","0","0","147","1","0","0","0","0"
"37","0","0","0","0","0","0","1","0","107372","1900","117372","0","0","0","0","0","0","0","20","7","哥德藍玫瑰（碎片）","「哥德藍玫瑰」的碎片。","0","0","141","1","0","0","0","0"
"46","0","0","0","0","0","0","1","0","107461","1900","117461","0","0","0","0","0","0","0","20","7","扶桑花涼鞋（碎片）","「扶桑花涼鞋」的碎片。","0","0","135","1","0","0","0","0"
"46","0","0","0","0","0","0","1","0","107463","1900","117463","0","0","0","0","0","0","0","20","7","冰霜圓柱高跟鞋（碎片）","「冰霜圓柱高跟鞋」的碎片。","0","0","147","1","0","0","0","0"
"49","0","0","0","0","0","0","1","0","107491","1900","117491","0","0","0","0","0","0","0","20","7","向日葵草帽（碎片）","「向日葵草帽」的碎片。","0","0","135","1","0","0","0","0"
"49","0","0","0","0","0","0","1","0","107492","1900","117492","0","0","0","0","0","0","0","20","7","黑色扣環帽（碎片）","「黑色扣環帽」的碎片。","0","0","141","1","0","0","0","0"
"49","0","0","0","0","0","0","1","0","107493","1900","117493","0","0","0","0","0","0","0","20","7","雪花貝雷帽（碎片）","「雪花貝雷帽」的碎片。","0","0","147","1","0","0","0","0"
"55","0","0","0","0","0","0","1","0","107551","1900","117551","0","0","0","0","0","0","0","20","7","櫻舞八重簪（碎片）","「櫻舞八重簪」的碎片。","0","0","132","1","0","0","0","0"
"55","0","0","0","0","0","0","1","0","107552","1900","117552","0","0","0","0","0","0","0","20","7","紅寶石扶桑花髮飾（碎片）","「紅寶石扶桑花髮飾」的碎片。","0","0","138","1","0","0","0","0"
"55","0","0","0","0","0","0","1","0","107553","1900","117553","0","0","0","0","0","0","0","20","7","龐克棘刺手環（碎片）","「龐克棘刺手環」的碎片。","0","0","144","1","0","0","0","0"
"58","0","0","0","0","0","0","1","0","107581","1900","117581","0","0","0","0","0","0","0","20","7","櫻花月夜簪（碎片）","「櫻花月夜簪」的碎片。","0","0","132","1","0","0","0","0"
"58","0","0","0","0","0","0","1","0","107582","1900","117582","0","0","0","0","0","0","0","20","7","珍珠椰子髮飾（碎片）","「珍珠椰子髮飾」的碎片。","0","0","138","1","0","0","0","0"
"58","0","0","0","0","0","0","1","0","107583","1900","117583","0","0","0","0","0","0","0","20","7","綠寶石哥德風手環（碎片）","「綠寶石哥德風手環」的碎片。","0","0","144","1","0","0","0","0"
"61","0","0","0","0","0","0","1","0","107611","1900","117611","0","0","0","0","0","0","0","20","7","仙櫻祝簪（碎片）","「仙櫻祝簪」的碎片。","0","0","132","1","0","0","0","0"
"61","0","0","0","0","0","0","1","0","107612","1900","117612","0","0","0","0","0","0","0","20","7","蛋白石貝殼髮飾（碎片）","「蛋白石貝殼髮飾」的碎片。","0","0","138","1","0","0","0","0"
"61","0","0","0","0","0","0","1","0","107613","1900","117613","0","0","0","0","0","0","0","20","7","搖滾鎖鍊手環（碎片）","「搖滾鎖鍊手環」的碎片。","0","0","144","1","0","0","0","0"
"1","0","0","0","0","0","0","1","0","108011","2000","118011","0","0","0","0","0","0","0","20","8","冰輝劍格拉斯之劍（碎片）","「冰輝劍格拉斯之劍」的碎片。","0","0","148","1","0","0","0","0"
"1","0","0","0","0","0","0","1","0","108012","2000","118012","0","0","0","0","0","0","0","20","8","音界劍大鋼琴劍（碎片）","「音界劍大鋼琴劍」的碎片。","0","0","154","1","0","0","0","0"
"1","0","0","0","0","0","0","1","0","108013","2000","118013","0","0","0","0","0","0","0","20","8","綠洲守衛之劍（碎片）","「綠洲守衛之劍」的碎片。","0","0","160","1","0","0","0","0"
"1","0","0","0","0","0","0","1","0","108014","2000","118014","0","0","0","0","0","0","0","20","8","薔薇帝王之劍（碎片）","「薔薇帝王之劍」的碎片。","0","0","166","1","0","0","0","0"
"7","0","0","0","0","0","0","1","0","108071","2000","118071","0","0","0","0","0","0","0","20","8","冰牙斯蒂利亞匕首（碎片）","「冰牙斯蒂利亞匕首」的碎片。","0","0","148","1","0","0","0","0"
"7","0","0","0","0","0","0","1","0","108072","2000","118072","0","0","0","0","0","0","0","20","8","刻音刃劈斬劍（碎片）","「刻音刃劈斬劍」的碎片。","0","0","154","1","0","0","0","0"
"7","0","0","0","0","0","0","1","0","108074","2000","118074","0","0","0","0","0","0","0","20","8","棘瑰凶刃（碎片）","「棘瑰凶刃」的碎片。","0","0","166","1","0","0","0","0"
"10","0","0","0","0","0","0","1","0","108101","2000","118101","0","0","0","0","0","0","0","20","8","冰塊拳格拉塞指虎（碎片）","「冰塊拳格拉塞指虎」的碎片。","0","0","148","1","0","0","0","0"
"10","0","0","0","0","0","0","1","0","108102","2000","118102","0","0","0","0","0","0","0","20","8","叫鳴拳中提琴拳套（碎片）","「叫鳴拳中提琴拳套」的碎片。","0","0","154","1","0","0","0","0"
"10","0","0","0","0","0","0","1","0","108103","2000","118103","0","0","0","0","0","0","0","20","8","傳承拳刃（碎片）","「傳承拳刃」的碎片。","0","0","160","1","0","0","0","0"
"10","0","0","0","0","0","0","1","0","108104","2000","118104","0","0","0","0","0","0","0","20","8","瑰瓣指虎（碎片）","「瑰瓣指虎」的碎片。","0","0","166","1","0","0","0","0"
"16","0","0","0","0","0","0","1","0","108163","2000","118163","0","0","0","0","0","0","0","20","8","風之遺產長矛（碎片）","「風之遺產長矛」的碎片。","0","0","160","1","0","0","0","0"
"16","0","0","0","0","0","0","1","0","108164","2000","118164","0","0","0","0","0","0","0","20","8","花冠長槍（碎片）","「花冠長槍」的碎片。","0","0","166","1","0","0","0","0"
"19","0","0","0","0","0","0","1","0","108191","2000","118191","0","0","0","0","0","0","0","20","8","冰壞斧里奧特戰斧（碎片）","「冰壞斧里奧特戰斧」的碎片。","0","0","148","1","0","0","0","0"
"19","0","0","0","0","0","0","1","0","108192","2000","118192","0","0","0","0","0","0","0","20","8","普天音斧破壞圓號（碎片）","「普天音斧破壞圓號」的碎片。","0","0","154","1","0","0","0","0"
"19","0","0","0","0","0","0","1","0","108193","2000","118193","0","0","0","0","0","0","0","20","8","綠洲之斧（碎片）","「綠洲之斧」的碎片。","0","0","160","1","0","0","0","0"
"22","0","0","0","0","0","0","1","0","108221","2000","118221","0","0","0","0","0","0","0","20","8","冰雪杖帕戈斯之杖（碎片）","「冰雪杖帕戈斯之杖」的碎片。","0","0","148","1","0","0","0","0"
"22","0","0","0","0","0","0","1","0","108222","2000","118222","0","0","0","0","0","0","0","20","8","絕對音杖手風琴（碎片）","「絕對音杖手風琴」的碎片。","0","0","154","1","0","0","0","0"
"22","0","0","0","0","0","0","1","0","108223","2000","118223","0","0","0","0","0","0","0","20","8","古老沙之杖（碎片）","「古老沙之杖」的碎片。","0","0","160","1","0","0","0","0"
"22","0","0","0","0","0","0","1","0","108224","2000","118224","0","0","0","0","0","0","0","20","8","薔薇雄蕊權杖（碎片）","「薔薇雄蕊權杖」的碎片。","0","0","166","1","0","0","0","0"
"25","0","0","0","0","0","0","1","0","108251","2000","118251","0","0","0","0","0","0","0","20","8","冰樹杖冰霜權杖（碎片）","「冰樹杖冰霜權杖」的碎片。","0","0","148","1","0","0","0","0"
"25","0","0","0","0","0","0","1","0","108252","2000","118252","0","0","0","0","0","0","0","20","8","慈宣杖阿爾特瑪號角（碎片）","「慈宣杖阿爾特瑪號角」的碎片。","0","0","154","1","0","0","0","0"
"25","0","0","0","0","0","0","1","0","108253","2000","118253","0","0","0","0","0","0","0","20","8","沙漠雨之杖（碎片）","「沙漠雨之杖」的碎片。","0","0","160","1","0","0","0","0"
"25","0","0","0","0","0","0","1","0","108254","2000","118254","0","0","0","0","0","0","0","20","8","薔薇雌蕊權杖（碎片）","「薔薇雌蕊權杖」的碎片。","0","0","166","1","0","0","0","0"
"34","0","0","0","0","0","0","1","0","108342","2000","118342","0","0","0","0","0","0","0","20","8","沙漠之影服飾（碎片）","「沙漠之影服飾」的碎片。","0","0","159","1","0","0","0","0"
"34","0","0","0","0","0","0","1","0","108343","2000","118343","0","0","0","0","0","0","0","20","8","薔薇女神官禮服（碎片）","「薔薇女神官禮服」的碎片。","0","0","165","1","0","0","0","0"
"37","0","0","0","0","0","0","1","0","108371","2000","118371","0","0","0","0","0","0","0","20","8","譜唱裝樂譜（碎片）","「譜唱裝樂譜」的碎片。","0","0","153","1","0","0","0","0"
"40","0","0","0","0","0","0","1","0","108403","2000","118403","0","0","0","0","0","0","0","20","8","藍薔薇護盾（碎片）","「藍薔薇護盾」的碎片。","0","0","165","1","0","0","0","0"
"43","0","0","0","0","0","0","1","0","108431","2000","118431","0","0","0","0","0","0","0","20","8","舞奉奏R高跟鞋（碎片）","「舞奉奏R高跟鞋」的碎片。","0","0","153","1","0","0","0","0"
"43","0","0","0","0","0","0","1","0","108434","2000","118434","0","0","0","0","0","0","0","20","8","惡魔之靴（碎片）","「惡魔之靴」的碎片。","0","0","171","1","0","0","0","0"
"46","0","0","0","0","0","0","1","0","108462","2000","118462","0","0","0","0","0","0","0","20","8","綠洲之鞋（碎片）","「綠洲之鞋」的碎片。","0","0","159","1","0","0","0","0"
"49","0","0","0","0","0","0","1","0","108492","2000","118492","0","0","0","0","0","0","0","20","8","沙漠之風頭巾（碎片）","「沙漠之風頭巾」的碎片。","0","0","159","1","0","0","0","0"
"49","0","0","0","0","0","0","1","0","108494","2000","118494","0","0","0","0","0","0","0","20","8","變形惡魔角冠（碎片）","「變形惡魔角冠」的碎片。","0","0","171","1","0","0","0","0"
"52","0","0","0","0","0","0","1","0","108521","2000","118521","0","0","0","0","0","0","0","20","8","魔奏帽鈴鼓報童帽（碎片）","「魔奏帽鈴鼓報童帽」的碎片。","0","0","153","1","0","0","0","0"
"52","0","0","0","0","0","0","1","0","108523","2000","118523","0","0","0","0","0","0","0","20","8","薔薇術士的魔宴帽（碎片）","「薔薇術士的魔宴帽」的碎片。","0","0","165","1","0","0","0","0"
"52","0","0","0","0","0","0","1","0","108524","2000","118524","0","0","0","0","0","0","0","20","8","嫉妒惡魔角帽（碎片）","「嫉妒惡魔角帽」的碎片。","0","0","171","1","0","0","0","0"
"55","0","0","0","0","0","0","1","0","108551","2000","118551","0","0","0","0","0","0","0","20","8","冰柱戒指（碎片）","「冰柱戒指」的碎片。","0","0","150","1","0","0","0","0"
"55","0","0","0","0","0","0","1","0","108552","2000","118552","0","0","0","0","0","0","0","20","8","琴樹奏木琴（碎片）","「琴樹奏木琴」的碎片。","0","0","156","1","0","0","0","0"
"55","0","0","0","0","0","0","1","0","108553","2000","118553","0","0","0","0","0","0","0","20","8","古老紅寶石（碎片）","「古老紅寶石」的碎片。","0","0","162","1","0","0","0","0"
"55","0","0","0","0","0","0","1","0","108554","2000","118554","0","0","0","0","0","0","0","20","8","紅薔薇墜飾（碎片）","「紅薔薇墜飾」的碎片。","0","0","168","1","0","0","0","0"
"58","0","0","0","0","0","0","1","0","108581","2000","118581","0","0","0","0","0","0","0","20","8","綠色極光戒指（碎片）","「綠色極光戒指」的碎片。","0","0","150","1","0","0","0","0"
"58","0","0","0","0","0","0","1","0","108582","2000","118582","0","0","0","0","0","0","0","20","8","仙撞鼓定音鼓（碎片）","「仙撞鼓定音鼓」的碎片。","0","0","156","1","0","0","0","0"
"58","0","0","0","0","0","0","1","0","108583","2000","118583","0","0","0","0","0","0","0","20","8","古老綠寶石（碎片）","「古老綠寶石」的碎片。","0","0","162","1","0","0","0","0"
"58","0","0","0","0","0","0","1","0","108584","2000","118584","0","0","0","0","0","0","0","20","8","綠薔薇墜飾（碎片）","「綠薔薇墜飾」的碎片。","0","0","168","1","0","0","0","0"
"61","0","0","0","0","0","0","1","0","108611","2000","118611","0","0","0","0","0","0","0","20","8","雪華晶的戒指（碎片）","「雪華晶的戒指」的碎片。","0","0","150","1","0","0","0","0"
"61","0","0","0","0","0","0","1","0","108612","2000","118612","0","0","0","0","0","0","0","20","8","神瑤譜半樂譜（碎片）","「神瑤譜半樂譜」的碎片。","0","0","156","1","0","0","0","0"
"61","0","0","0","0","0","0","1","0","108613","2000","118613","0","0","0","0","0","0","0","20","8","古老藍寶石（碎片）","「古老藍寶石」的碎片。","0","0","162","1","0","0","0","0"
"61","0","0","0","0","0","0","1","0","108614","2000","118614","0","0","0","0","0","0","0","20","8","琉璃薔薇墜飾（碎片）","「琉璃薔薇墜飾」的碎片。","0","0","168","1","0","0","0","0"
"1","0","0","0","0","0","0","1","0","109011","2100","119011","0","0","0","0","0","0","0","20","9","惡魔祭品之劍（碎片）","「惡魔祭品之劍」的碎片。","0","0","172","1","0","0","0","0"
"1","0","0","0","0","0","0","1","0","109012","2100","119012","0","0","0","0","0","0","0","20","9","秘劍訃雷鏟（碎片）","「秘劍訃雷鏟」的碎片。","0","0","178","1","0","0","0","0"
"1","0","0","0","0","0","0","1","0","109013","2100","119013","0","0","0","0","0","0","0","20","9","勇敢桅杆（碎片）","「勇敢桅杆」的碎片。","0","0","184","1","0","0","0","0"
"1","0","0","0","0","0","0","1","0","109014","2100","119014","0","0","0","0","0","0","0","20","9","皇蓉楓刃（碎片）","「皇蓉楓刃」的碎片。","0","0","190","1","0","0","0","0"
"7","0","0","0","0","0","0","1","0","109071","2100","119071","0","0","0","0","0","0","0","20","9","豪魔之爪刃（碎片）","「豪魔之爪刃」的碎片。","0","0","172","1","0","0","0","0"
"7","0","0","0","0","0","0","1","0","109072","2100","119072","0","0","0","0","0","0","0","20","9","小菜刀（碎片）","「小菜刀」的碎片。","0","0","178","1","0","0","0","0"
"7","0","0","0","0","0","0","1","0","109073","2100","119073","0","0","0","0","0","0","0","20","9","大燈刃亞歷山大（碎片）","「大燈刃亞歷山大」的碎片。","0","0","184","1","0","0","0","0"
"7","0","0","0","0","0","0","1","0","109074","2100","119074","0","0","0","0","0","0","0","20","9","襲楓裂爪‧葉（碎片）","「襲楓裂爪‧葉」的碎片。","0","0","190","1","0","0","0","0"
"10","0","0","0","0","0","0","1","0","109101","2100","119101","0","0","0","0","0","0","0","20","9","惡魔懲處拳套（碎片）","「惡魔懲處拳套」的碎片。","0","0","172","1","0","0","0","0"
"10","0","0","0","0","0","0","1","0","109102","2100","119102","0","0","0","0","0","0","0","20","9","鐵觀音五百茶壺（碎片）","「鐵觀音五百茶壺」的碎片。","0","0","178","1","0","0","0","0"
"10","0","0","0","0","0","0","1","0","109103","2100","119103","0","0","0","0","0","0","0","20","9","海盜王的義手（碎片）","「海盜王的義手」的碎片。","0","0","184","1","0","0","0","0"
"10","0","0","0","0","0","0","1","0","109104","2100","119104","0","0","0","0","0","0","0","20","9","紅蛙手甲‧拳楓（碎片）","「紅蛙手甲‧拳楓」的碎片。","0","0","190","1","0","0","0","0"
"16","0","0","0","0","0","0","1","0","109161","2100","119161","0","0","0","0","0","0","0","20","9","惡魔爪牙長槍（碎片）","「惡魔爪牙長槍」的碎片。","0","0","172","1","0","0","0","0"
"16","0","0","0","0","0","0","1","0","109163","2100","119163","0","0","0","0","0","0","0","20","9","雙櫓騎槍（碎片）","「雙櫓騎槍」的碎片。","0","0","184","1","0","0","0","0"
"16","0","0","0","0","0","0","1","0","109164","2100","119164","0","0","0","0","0","0","0","20","9","天傘紅槍秋雨（碎片）","「天傘紅槍秋雨」的碎片。","0","0","190","1","0","0","0","0"
"19","0","0","0","0","0","0","1","0","109192","2100","119192","0","0","0","0","0","0","0","20","9","肉錘斧（碎片）","「肉錘斧」的碎片。","0","0","178","1","0","0","0","0"
"22","0","0","0","0","0","0","1","0","109221","2100","119221","0","0","0","0","0","0","0","20","9","惡魔核心之杖（碎片）","「惡魔核心之杖」的碎片。","0","0","172","1","0","0","0","0"
"22","0","0","0","0","0","0","1","0","109222","2100","119222","0","0","0","0","0","0","0","20","9","蛋糕鏟刀（碎片）","「蛋糕鏟刀」的碎片。","0","0","178","1","0","0","0","0"
