350c2736ffd8ff2be936dd9a83336a11b966f198ff44a08272bdd5e65a999602,2c2a6744a5b2421f0b0f2369320b6ce4d9ef0a65d68695fea7d24ba141eea90c,f0c94135a20f189b98990741fce85056e0049410f45ae3b20da12445a838b6f0,754234af306326a46f376b4e05cad0e62b1b1fa2d5f4a4c3e24f5e5abd836053,c6f304f9098abc4b223d35127cd7b5f155d8622ec2877cc90877cbca628d997f,ea052cb414c4010a9c1b454c5e40201f50adad384f47c8365f7cadc02f5a8d87,634db7cced186011310f63e87a5f09e5a5e60b3c23cc1a9c34fccb64b0d228a5,ba5e5398feeb3a81175b35dc924d94d297de8a331fc1bb309ef892791096b8fb,1e8a477c1dc52c04e7549c0be34a8af1b55c07989d14e9b41f3d3821d6ef7b69,f6e42491ffd45fddb15491b5e8f6f6f99b782f35c736bfe874f105fb977246b0,3503863126a6fbed898c6b87e96011e5d4a55272f6c916ab7af8b7809e7fa8d7
"40074","se_travel_top_ziz_fall","","","23","","","se_travel_top","1400740011","0",""
"40074","0","","","93","","","1","1400740012","",""
"40074","1","","","32","","","400740","1400740013","",""
"40074","0","","","93","","","0.2","1400740014","",""
"40074","travel_topdrama_r_4007_fall2","","","3","","0","1000001","1400740015","0",""
"40074","-200","","","2","0.01","","1000001","1400740016","-180",""
"40074","disappear","","","3","","0","9","1400740017","0",""
"40074","disappear","","","3","","0","16","1400740018","0",""
"40074","0","","","32","","","400702","1400740019","",""
"40074","1","","","32","","","400704","1400740020","",""
"40074","1","","","32","","","400705","1400740021","",""
"40074","0","","","32","","","400724","1400740022","",""
"40074","1","","","32","","","400750","1400740023","",""
"40074","1","","","32","","","400751","1400740024","",""
"40074","1","","","32","","","400754","1400740025","",""
"40074","0","","","93","","","0.3","1400740026","",""
"40074","se_travel_top_ziz_drop2","","","23","","","se_travel_top","1400740027","0",""
"40074","0","","","93","","","0.3","1400740028","",""
"40074","1","","","32","","","400741","1400740029","",""
"40074","1","","","32","","","400742","1400740030","",""
"40074","1","","","32","","","400752","1400740031","",""
"40074","travel_topdrama_r_4007_fall3","","","3","","0.2","1000001","1400740032","0",""
"40074","0","","","93","","","0.3","1400740033","",""
"40074","se_travel_top_ziz_drop3","","","23","","","se_travel_top","1400740034","0",""
"40074","0","","","93","","","0.6","1400740035","",""
"40074","se_travel_top_ziz_look_around","","","23","","","se_travel_top","1400740036","0",""
"40074","","","","91","","","1400740032","1400740037","",""
"40074","travel_topdrama_r_4007_fall4_hit","","","3","","0","1000001","1400740038","0",""
"40074","0","","","93","","","0.5","1400740039","",""
"40074","se_travel_top_ziz_joy2","","","23","","","se_travel_top","1400740040","0",""
"40074","10","","0","12","0","","1000001","1400740041","0.5",""
"40074","0","","","93","","","1.5","1400740042","",""
"40074","","","","111","","","","1400740043","",""
"40074","","","","91","","","0","1400740044","",""
"40075","0","","","93","","","0","1400750001","",""
"40075","0.2","","","24","","","se_travel_top_ziz_wing","1400750002","",""
"40075","0","","","32","","","400790","1400750003","",""
"40075","0","","","93","","","1","1400750004","",""
"40075","se_travel_top_ziz_passaway","","","23","","","se_travel_top","1400750005","0",""
"40075","travel_topdrama_r_4007_grab_move","","","3","","0.2","1000001","1400750006","0",""
"40075","grab_move","","","3","","0.2","9","1400750007","0",""
"40075","grab_move","","","3","","0.2","16","1400750008","0",""
"40075","0","","","93","","","1.5","1400750009","",""
"40075","se_travel_top_ziz_cry_pass","","","23","","","se_travel_top","1400750010","0",""
"40075","0","","","2","0.01","","1000001","1400750011","-270",""
"40075","0","","","2","0.01","","9","1400750012","-270",""
"40075","0","","","2","0.01","","16","1400750013","-270",""
"40075","0","","","32","","","400702","1400750014","",""
"40075","1","","","32","","","400703","1400750015","",""
"40075","1","","","32","","","400781","1400750016","",""
"40075","0","","","93","","","0.1","1400750017","",""
"40075","travel_topdrama_r_4007_put","","","3","","0","1000001","1400750018","0",""
"40075","put","","","3","","0","9","1400750019","0",""
"40075","put","","","3","","0","16","1400750020","0",""
"40075","0","","","93","","","1.3","1400750021","",""
"40075","se_travel_top_ziz_drop1","","","23","","","se_travel_top","1400750022","0",""
"40075","1","","","32","","","400730","1400750023","",""
"40075","0","","","93","","","1","1400750024","",""
"40075","se_travel_top_ziz_dizzy","","","23","","","se_travel_top","1400750025","0",""
"40075","0","","","93","","","1.2","1400750026","",""
"40075","se_travel_top_ziz_joy1","","","23","","","se_travel_top","1400750027","0",""
"40075","0","","","93","","","0.3","1400750028","",""
"40075","7","","0","12","0","","1000001","1400750029","0.01",""
"40075","0","","","93","","","1","1400750030","",""
"40075","","","","111","","","","1400750031","",""
"40075","","","","91","","","0","1400750032","",""
"40091","400991","run","-75","5","0","0.35","18","1400910001","60","1"
"40091","400992","run2","-38","5","-67","0.35","18","1400910002","58","1"
"40091","400993","run3","-16","5","47","0.35","18","1400910003","56","1"
"40091","400915","","0.35","31","-75","1","400915","1400910004","0",""
"40091","0","rare","-90","5","0","1","0","1400910005","110","0"
"40091","0","","","91","","","0","1400910006","",""
"40091","run","","","3","","0","400991","1400910007","0","0"
"40091","run2","","","3","","0","400992","1400910008","0","0"
"40091","run3","","","3","","0","400993","1400910009","0","0"
"40091","0","","","91","","","0","1400910010","",""
"40091","100","","0","101","8.72","","1400910007","1400910011","100",""
"40091","run","","","3","","0","400991","1400910012","1","0"
"40091","run2","","","3","","0","400992","1400910013","1","0"
"40091","run3","","","3","","0","400993","1400910014","1","0"
"40091","0","","","91","","","0","1400910015","",""
"40092","1000001","travel_topdrama_r_4009_run","-177","1","-1000","1.46","1","1400920001","51","0"
"40092","400991","empty","-330","5","-1000","0.8","18","1400920002","60","1"
"40092","400992","empty","-320","5","-1000","0.8","18","1400920003","58","1"
"40092","400993","empty","-280","5","-1000","0.8","18","1400920004","56","1"
"40092","400999","travel_topdrama_r_4000_empty","-92","5","-250","1.46","17","1400920005","53","0"
"40092","400904","","1","31","-147","1","400904","1400920006","-1000",""
"40092","400951","","1","31","-330","0","400912","1400920007","-1000",""
"40092","400952","","1","31","-320","0","400912","1400920008","-1000",""
"40092","400953","","1","31","-280","0","400912","1400920009","-1000",""
"40092","400905","","1","31","18","1","400905","1400920010","-990",""
"40092","400900","","1","31","0","1","400900","1400920011","0",""
"40092","400901","","1","31","0","1","400901","1400920012","0",""
"40092","400902","","1","31","0","1","400902","1400920013","0",""
"40092","400990","","1","31","0","0","400990","1400920014","0",""
"40092","400009","","1","31","0","1","400009","1400920015","0",""
"40092","","","","91","","","0","1400920016","",""
"40092","se_travel_top_flock_foot1","","","23","","","se_travel_top","1400920017","0",""
"40092","0","","","93","","","0.3","1400920018","",""
"40092","travel_topdrama_r_4009_run","","0","3","","0.2","1000001","1400920019","1",""
"40092","0","","0","2","2","","1000001","1400920020","-177",""
"40092","-50","","0","33","2","","400905","1400920021","18",""
"40092","0","","0","33","2","","400904","1400920022","-147",""
"40092","0","","","93","","","0.7","1400920023","",""
"40092","se_travel_top_flock_rumble","","","23","","","se_travel_top","1400920024","0",""
"40092","7","","","122","","","3.5","1400920025","3",""
"40092","","","","91","","","1400920020","1400920026","",""
"40092","travel_topdrama_r_4009_lookAround","","0","3","","0.2","1000001","1400920027","1",""
"40092","0","","","93","","","1.2","1400920028","",""
"40092","1","","","32","","","400990","1400920029","",""
"40092","1400920032","","","103","","","躲在樹蔭下","1400920030","",""
"40092","1400920034","","","103","","","躲在岩石後","1400920031","",""
"40092","0","","","102","","","1","1400920032","",""
"40092","","","","101","","","1400920036","1400920033","",""
"40092","0","","","102","","","2","1400920034","",""
"40092","","","","101","","","1400920036","1400920035","",""
"40092","","","","91","","","0","1400920036","",""
"40093","","","","93","","","0.1","1400930001","",""
"40093","0","","","32","","","400990","1400930002","",""
"40093","400994","empty","-150","5","-1000","0.75","18","1400930003","53","1"
"40093","400995","empty","-160","5","-1000","0.75","18","1400930004","53","1"
"40093","400954","","1","31","-150","0","400911","1400930005","-1000",""
"40093","400955","","1","31","-160","0","400911","1400930006","-1000",""
"40093","400906","","1","31","-177","0","400906","1400930007","0",""
"40093","400908","","1","31","103","0","400908","1400930008","-173",""
"40093","400916","","1","31","0","0","400916","1400930009","0",""
"40093","400903","","1","31","0","1","400903","1400930010","0",""
"40093","0","","","93","","","0.01","1400930011","",""
"40093","0","","","32","","","400902","1400930012","",""
"40093","se_travel_top_flock_hide1","","","23","","","se_travel_top","1400930013","0",""
"40093","travel_topdrama_r_4009_hide_tree","","0","3","","0","1000001","1400930014","0","0"
"40093","1","","","32","","","400906","1400930015","",""
"40093","0","","","93","","","0.45","1400930016","",""
"40093","travel_topdrama_r_4009_scared_tree","","","3","","0","1000001","1400930017","0",""
"40093","-250","","0","2","0","","1000001","1400930018","-92",""
"40093","0","","","93","","","0.5","1400930019","",""
"40093","se_travel_top_flock_pass_away","","","23","","","se_travel_top","1400930020","0",""
"40093","20","","","122","","","10","1400930021","4.6",""
"40093","run","","","3","","0","400991","1400930022","1",""
"40093","1500","","0","2","3","","400991","1400930023","-330",""
"40093","1","","","32","","","400951","1400930024","",""
"40093","1500","","0","33","3","","400951","1400930025","-330",""
"40093","0","","","93","","","0.4","1400930026","",""
"40093","run","","","3","","0","400994","1400930027","1",""
"40093","1500","","0","2","2.7","","400994","1400930028","-150",""
"40093","1","","","32","","","400954","1400930029","",""
"40093","1500","","0","33","2.7","","400954","1400930030","-150",""
"40093","0","","","93","","","0.2","1400930031","",""
"40093","run","","","3","","0","400993","1400930032","1",""
"40093","1500","","0","2","3","","400993","1400930033","-280",""
"40093","1","","","32","","","400953","1400930034","",""
"40093","1500","","0","33","3","","400953","1400930035","-280",""
"40093","0","","","93","","","0.4","1400930036","",""
"40093","run","","","3","","0","400995","1400930037","1",""
"40093","1500","","0","2","3","","400995","1400930038","-160",""
"40093","1","","","32","","","400955","1400930039","",""
"40093","1500","","0","33","3","","400955","1400930040","-160",""
"40093","0","","","93","","","0.5","1400930041","",""
"40093","run","","","3","","0","400992","1400930042","1",""
"40093","1500","","0","2","2.4","","400992","1400930043","-320",""
"40093","1","","","32","","","400952","1400930044","",""
"40093","1500","","0","33","2.4","","400952","1400930045","-320",""
"40093","","","","93","","","1.6","1400930046","",""
"40093","0","","","93","","","0.7","1400930047","",""
"40093","travel_topdrama_r_4009_relief_tree","","","3","","0","1000001","1400930048","0",""
"40093","travel_topdrama_r_4009_relief_tree","","","3","","0","400999","1400930049","0",""
"40093","1","","","32","","","400916","1400930050","",""
"40093","0","","","93","","","0.3","1400930051","",""
"40093","se_travel_top_flock_relief","","","23","","","se_travel_top","1400930052","0",""
"40093","0","","","93","","","0.66","1400930053","",""
"40093","1","","","32","","","400908","1400930054","",""
"40093","0","","","93","","","0.2","1400930055","",""
"40093","se_travel_top_flock_drop_goldenbox1","","","23","","","se_travel_top","1400930056","0",""
"40093","se_travel_top_flock_surprise","","","23","","","se_travel_top","1400930057","0",""
"40093","0","","","93","","","1","1400930058","",""
"40093","se_travel_top_flock_emote_note","","","23","","","se_travel_top","1400930059","0",""
"40093","0","","","91","","","1400930049","1400930060","",""
"40093","","","","111","","","","1400930061","",""
"40093","0","","","91","","","0","1400930062","",""
"40094","","","","93","","","0.1","1400940001","",""
"40094","0","","","32","","","400990","1400940002","",""
"40094","400994","empty","-150","5","-1000","0.75","18","1400940003","53","1"
"40094","400995","empty","-160","5","-1000","0.75","18","1400940004","53","1"
"40094","400954","","1","31","-150","0","400911","1400940005","-1000",""
"40094","400955","","1","31","-160","0","400911","1400940006","-1000",""
"40094","400906","","1","31","-177","0","400906","1400940007","0",""
"40094","400908","","1","31","103","0","400908","1400940008","-173",""
"40094","400917","","1","31","0","0","400917","1400940009","0",""
"40094","400903","","1","31","0","1","400903","1400940010","0",""
"40094","0","","","93","","","0.01","1400940011","",""
"40094","0","","","32","","","400902","1400940012","",""
"40094","se_travel_top_flock_hide1","","","23","","","se_travel_top","1400940013","0",""
"40094","travel_topdrama_r_4009_hide_tree","","0","3","","0","1000001","1400940014","0","0"
"40094","1","","","32","","","400906","1400940015","",""
"40094","0","","","93","","","0.45","1400940016","",""
"40094","travel_topdrama_r_4009_scared_tree","","","3","","0","1000001","1400940017","0",""
"40094","-250","","0","2","0","","1000001","1400940018","-92",""
"40094","0","","","93","","","0.5","1400940019","",""
"40094","se_travel_top_flock_pass_away","","","23","","","se_travel_top","1400940020","0",""
"40094","20","","","122","","","10","1400940021","4.6",""
"40094","run","","","3","","0","400991","1400940022","1",""
"40094","1500","","0","2","3","","400991","1400940023","-330",""
"40094","1","","","32","","","400951","1400940024","",""
"40094","1500","","0","33","3","","400951","1400940025","-330",""
"40094","0","","","93","","","0.4","1400940026","",""
"40094","run","","","3","","0","400994","1400940027","1",""
"40094","1500","","0","2","2.7","","400994","1400940028","-150",""
"40094","1","","","32","","","400954","1400940029","",""
"40094","1500","","0","33","2.7","","400954","1400940030","-150",""
"40094","0","","","93","","","0.2","1400940031","",""
"40094","run","","","3","","0","400993","1400940032","1",""
"40094","1500","","0","2","3","","400993","1400940033","-280",""
"40094","1","","","32","","","400953","1400940034","",""
"40094","1500","","0","33","3","","400953","1400940035","-280",""
"40094","0","","","93","","","0.4","1400940036","",""
"40094","run","","","3","","0","400995","1400940037","1",""
"40094","1500","","0","2","3","","400995","1400940038","-160",""
"40094","1","","","32","","","400955","1400940039","",""
"40094","1500","","0","33","3","","400955","1400940040","-160",""
"40094","0","","","93","","","0.5","1400940041","",""
"40094","run","","","3","","0","400992","1400940042","1",""
"40094","1500","","0","2","2.4","","400992","1400940043","-320",""
"40094","1","","","32","","","400952","1400940044","",""
