ed5696f874a6b936de3a34c363b3d06515b25c2a338e25d2434d79fe1f92a038,3fce26d6e113c63fbe49e375ac4959da133bcf75bf4c53d8178a62a54d2fe78c,4b7ffe77c2149edde3560a5e73d886bdc28ee11999057a85baf7d13fa2bc61d2,dd06fdf4ea4bdd7f079d265700f30192b4be017ad8cb676e06506d8e97829f1a,f0a8d1e6499511c5033412ed759640075d4712ae4e49a4ded4e29220e9b60c82,6241bf952e817acb48dc03f187e38875756800b49f0727887ecc961517f91c35,86031a07567afe1febcc2f7446ce3a94583371a859a2e44887dcfb89ff8a73c3,a0ef354122e8f1ba9498dc6aabff3d33df031275533f8b2222900e3e10203fe3,4a23ca005eed16217051cb229a872c34e730fc150cc86867a128568eb0f476bf,4eab4926774273506a2f3bc6710246a8879101c3d4f2322209858ca7932ecd85,993c0325240c4c803b43fed05cbb3ee2740bcf0ceed7e3d176eba232e583ab50,3f3f4fc7118864445768f5f0ada8fde0ccf69f28bdcaa3b11420cba7a985bf72,c18b90bde03b1af6d1443dbb4052709e7a54986795fa9a5eb73be0faf10b93bd,8227db7a0735fe61b45bb5d0999e123eb565d43bb265ab3364c3be2e0445ca66,99e71d68257049447bf6aa1d145ce6bbb968ab200a1ff9f2e124594ef329ab55
"81110006","2023/06/29 15:59:59","10110","1","0","2023/06/01 16:00:00","118400000","6011","10110108","9018","1","0","將特別戰鬥的樂園守護者的HP降低至26600000","81110006","601"
"81110007","2023/06/29 15:59:59","10110","3","0","2023/06/01 16:00:00","1","6011","10110109","9016","0","0","討伐特別戰鬥的樂園守護者","81110007","601"
"81110008","2023/06/29 15:59:59","10110","5","0","2023/06/01 16:00:00","1","6011","10110110","9015","0","0","在5次以內，討伐EXHIBITION或特別戰鬥的樂園守護者","81110008","601"
"81111001","2023/06/29 15:59:59","10111","1","0","2023/06/08 16:00:00","10100000","6011","10111103","9018","1","0","將特別戰鬥的象徵久遠庭園之人的HP降低至65900000","81111001","601"
"81111002","2023/06/29 15:59:59","10111","1","0","2023/06/08 16:00:00","20200000","6011","10111104","9018","1","0","將特別戰鬥的象徵久遠庭園之人的HP降低至55800000","81111002","601"
"81111003","2023/06/29 15:59:59","10111","1","0","2023/06/08 16:00:00","1","6011","10111105","9016","0","0","通過象徵久遠庭園之人的MODE1","81111003","601"
"81111004","2023/06/29 15:59:59","10111","0","0","2023/06/08 16:00:00","3","6011","10111106","9001","0","0","打倒望、矛依未、嘉夜的闇影","81111004","601"
"81111005","2023/06/29 15:59:59","10111","1","0","2023/06/08 16:00:00","45600000","6011","10111107","9018","1","0","將特別戰鬥的象徵久遠庭園之人的HP降低至30400000","81111005","601"
"81111006","2023/06/29 15:59:59","10111","1","0","2023/06/08 16:00:00","60800000","6011","10111108","9018","1","0","將特別戰鬥的象徵久遠庭園之人的HP降低至15200000","81111006","601"
"81111007","2023/06/29 15:59:59","10111","3","0","2023/06/08 16:00:00","1","6011","10111109","9016","0","0","討伐特別戰鬥的象徵久遠庭園之人","81111007","601"
"81111008","2023/06/29 15:59:59","10111","5","0","2023/06/08 16:00:00","1","6011","10111110","9015","0","0","在5次以內，討伐EXHIBITION或特別戰鬥的象徵久遠庭園之人","81111008","601"
"81112001","2023/06/30 15:59:59","10112","0","0","2023/06/16 16:00:00","4","6011","10112103","9001","0","0","打倒魔像與青藍魔像","81112001","601"
"81112002","2023/06/30 15:59:59","10112","0","0","2023/06/16 16:00:00","10","6011","10112104","9014","0","0","打倒 10 隻闇影","81112002","601"
"81112003","2023/06/30 15:59:59","10112","1","0","2023/06/16 16:00:00","1150000","6011","10112105","9018","1","0","將碎裂魔像的 HP 降低至 2350000","81112003","601"
"81112004","2023/06/30 15:59:59","10112","1","0","2023/06/16 16:00:00","2300000","6011","10112106","9018","1","0","將碎裂魔像的HP降低至1200000","81112004","601"
"81112005","2023/06/30 15:59:59","10112","3","0","2023/06/16 16:00:00","1","6011","10112107","9016","0","0","討伐碎裂魔像","81112005","601"
"81112006","2023/06/30 15:59:59","10112","5","0","2023/06/16 16:00:00","1","6011","10112108","9015","0","0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81112006","601"
"81113001","2023/06/30 15:59:59","10113","0","0","2023/06/21 16:00:00","4","6011","10113103","9001","0","0","打倒貪吃佩可、凱留、可可蘿和雪菲的闇影","81113001","601"
"81113002","2023/06/30 15:59:59","10113","1","0","2023/06/21 16:00:00","1000000","6011","10113104","9018","1","0","將超載力量的HP降低至8900000","81113002","601"
"81113003","2023/06/30 15:59:59","10113","1","0","2023/06/21 16:00:00","2000000","6011","10113105","9018","1","0","將超載力量的HP降低至7900000","81113003","601"
"81113004","2023/06/30 15:59:59","10113","2","0","2023/06/21 16:00:00","1","6011","10113106","9016","0","0","通過超載力量的MODE2","81113004","601"
"81113005","2023/06/30 15:59:59","10113","1","0","2023/06/21 16:00:00","5390000","6011","10113111","9018","1","0","將超載力量的HP降低至4510000","81113005","601"
"81113006","2023/06/30 15:59:59","10113","1","0","2023/06/21 16:00:00","7610000","6011","10113113","9018","1","0","將超載力量的HP降低至2290000","81113006","601"
"81113007","2023/06/30 15:59:59","10113","3","0","2023/06/21 16:00:00","1","6011","10113115","9016","0","0","討伐超載力量","81113007","601"
"81113008","2023/06/30 15:59:59","10113","5","0","2023/06/21 16:00:00","1","6011","10113118","9015","0","0","在5次以內，討伐EXHIBITION或特別戰鬥的超載力量","81113008","601"
"81114001","2023/07/20 15:59:59","10114","0","0","2023/07/02 16:00:00","16","6011","10114103","9014","0","0","打倒16隻目標","81114002","601"
"81114002","2023/07/20 15:59:59","10114","1","0","2023/07/02 16:00:00","13300000","6011","10114104","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 81700000","81114003","601"
"81114003","2023/07/20 15:59:59","10114","1","0","2023/07/02 16:00:00","26600000","6011","10114105","9018","1","0","將特別戰鬥的Boss的HP降低至68400000","81114004","601"
"81114004","2023/07/20 15:59:59","10114","2","0","2023/07/02 16:00:00","1","6011","10114106","9016","0","0","完成特別戰鬥的模式2","81114005","601"
"81114005","2023/07/20 15:59:59","10114","1","0","2023/07/02 16:00:00","58300000","6011","10114107","9018","1","0","將特別戰鬥的Boss的HP降低至36700000","81114006","601"
"81114006","2023/07/20 15:59:59","10114","1","0","2023/07/02 16:00:00","76700000","6011","10114108","9018","1","0","將特別戰鬥的Boss的HP降低至18300000","81114007","601"
"81114007","2023/07/20 15:59:59","10114","3","0","2023/07/02 16:00:00","1","6011","10114109","9016","0","0","討伐特別戰鬥的 Boss","81114008","601"
"81114008","2023/07/20 15:59:59","10114","5","0","2023/07/02 16:00:00","1","6011","10114110","9015","0","0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81114009","601"
"81115001","2023/07/28 15:59:59","10115","0","0","2023/07/19 16:00:00","15","6011","10115103","9014","0","0","打倒 15隻 老鼠小弟","81115001","601"
"81115002","2023/07/28 15:59:59","10115","1","0","2023/07/19 16:00:00","400000","6011","10115104","9018","1","0","將特別戰鬥的Boss的HP降低至4100000","81115002","601"
"81115003","2023/07/28 15:59:59","10115","1","0","2023/07/19 16:00:00","800000","6011","10115105","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 3700000","81115003","601"
"81115004","2023/07/28 15:59:59","10115","2","0","2023/07/19 16:00:00","1","6011","10115106","9016","0","0","完成特別戰鬥的模式2","81115004","601"
"81115005","2023/07/28 15:59:59","10115","1","0","2023/07/19 16:00:00","2400000","6011","10115107","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 2100000","81115005","601"
"81115006","2023/07/28 15:59:59","10115","1","0","2023/07/19 16:00:00","3500000","6011","10115108","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 1000000","81115006","601"
"81115007","2023/07/28 15:59:59","10115","3","0","2023/07/19 16:00:00","1","6011","10115109","9016","0","0","討伐特別戰鬥的 Boss","81115007","601"
"81115008","2023/07/28 15:59:59","10115","5","0","2023/07/19 16:00:00","1","6011","10115110","9015","0","0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81115008","601"
"81116001","2023/08/19 15:59:59","10116","1","0","2023/08/01 16:00:00","8200000","6011","10116103","9018","1","0","將特別戰鬥的Boss的HP降低至86800000","81116001","601"
"81116002","2023/08/19 15:59:59","10116","1","0","2023/08/01 16:00:00","16400000","6011","10116104","9018","1","0","將特別戰鬥的Boss的HP降低至78600000","81116002","601"
"81116003","2023/08/19 15:59:59","10116","1","0","2023/08/01 16:00:00","1","6011","10116105","9016","0","0","完成特別戰鬥的模式1","81116003","601"
"81116004","2023/08/19 15:59:59","10116","1","0","2023/08/01 16:00:00","31300000","6011","10116106","9018","1","0","將特別戰鬥的Boss的HP降低至63700000","81116004","601"
"81116005","2023/08/19 15:59:59","10116","1","0","2023/08/01 16:00:00","37900000","6011","10116107","9018","1","0","將特別戰鬥的Boss的HP降低至57100000","81116005","601"
"81116006","2023/08/19 15:59:59","10116","2","0","2023/08/01 16:00:00","1","6011","10116108","9016","0","0","完成特別戰鬥的模式2","81116006","601"
"81116007","2023/08/19 15:59:59","10116","1","0","2023/08/01 16:00:00","61400000","6011","10116109","9018","1","0","將特別戰鬥的Boss的HP降低至33600000","81116007","601"
"81116008","2023/08/19 15:59:59","10116","1","0","2023/08/01 16:00:00","78200000","6011","10116110","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 16800000","81116008","601"
"81116009","2023/08/19 15:59:59","10116","3","0","2023/08/01 16:00:00","1","6011","10116111","9016","0","0","討伐特別戰鬥的 Boss","81116009","601"
"81116010","2023/08/19 15:59:59","10116","5","0","2023/08/01 16:00:00","1","6011","10116112","9015","0","0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81116010","601"
"81117001","2023/08/28 15:59:59","10117","1","0","2023/08/18 16:00:00","340000","6011","10117103","9018","1","0","將特別戰鬥的Boss的HP降低至7460000","81117001","601"
"81117002","2023/08/28 15:59:59","10117","1","0","2023/08/18 16:00:00","680000","6011","10117104","9018","1","0","將特別戰鬥的Boss的HP降低至7120000","81117002","601"
"81117003","2023/08/28 15:59:59","10117","1","0","2023/08/18 16:00:00","1","6011","10117105","9016","0","0","完成特別戰鬥的模式1","81117003","601"
"81117004","2023/08/28 15:59:59","10117","0","0","2023/08/18 16:00:00","300","6011","10117106","9014","4","0","破壞貪婪暴君‧賭場王的護盾","81117004","601"
"81117005","2023/08/28 15:59:59","10117","1","0","2023/08/18 16:00:00","3280000","6011","10117111","9018","1","0","將特別戰鬥的Boss的HP降低至4520000","81117005","601"
"81117006","2023/08/28 15:59:59","10117","1","0","2023/08/18 16:00:00","5540000","6011","10117113","9018","1","0","將特別戰鬥的Boss的HP降低至2260000","81117006","601"
"81117007","2023/08/28 15:59:59","10117","3","0","2023/08/18 16:00:00","1","6011","10117115","9016","0","0","討伐特別戰鬥的 Boss","81117007","601"
"81117008","2023/08/28 15:59:59","10117","5","0","2023/08/18 16:00:00","1","6011","10117118","9015","0","0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81117008","601"
"81119001","2023/09/28 15:59:59","10119","1","0","2023/09/18 16:00:00","800000","6011","10119103","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 7200000","81119001","601"
"81119002","2023/09/28 15:59:59","10119","1","0","2023/09/18 16:00:00","1600000","6011","10119104","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 6400000","81119002","601"
"81119003","2023/09/28 15:59:59","10119","1","0","2023/09/18 16:00:00","1","6011","10119105","9016","0","0","完成特別戰鬥的模式1","81119003","601"
"81119004","2023/09/28 15:59:59","10119","2","0","2023/09/18 16:00:00","1","6011","10119106","9016","0","0","將MODE2出現的怪物全部打倒","81119004","601"
"81119005","2023/09/28 15:59:59","10119","1","0","2023/09/18 16:00:00","3700000","6011","10119107","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 4300000","81119005","601"
"81119006","2023/09/28 15:59:59","10119","1","0","2023/09/18 16:00:00","5800000","6011","10119108","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 2200000","81119006","601"
"81119007","2023/09/28 15:59:59","10119","3","0","2023/09/18 16:00:00","1","6011","10119109","9016","0","0","討伐特別戰鬥的 Boss","81119007","601"
"81119008","2023/09/28 15:59:59","10119","5","0","2023/09/18 16:00:00","1","6011","10119110","9015","0","0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81119008","601"
"81120001","2023/10/19 15:59:59","10120","1","0","2023/10/01 16:00:00","9800000","6011","10120103","9018","1","0","將特別戰鬥的Boss的HP降低至91200000","81120001","601"
"81120002","2023/10/19 15:59:59","10120","1","0","2023/10/01 16:00:00","19600000","6011","10120104","9018","1","0","將特別戰鬥的Boss的HP降低至81400000","81120002","601"
"81120003","2023/10/19 15:59:59","10120","1","0","2023/10/01 16:00:00","1","6011","10120105","9016","0","0","完成特別戰鬥的模式1","81120003","601"
"81120004","2023/10/19 15:59:59","10120","2","0","2023/10/01 16:00:00","1","6011","10120106","9016","0","0","將MODE2出現的怪物全部打倒","81120004","601"
"81120005","2023/10/19 15:59:59","10120","1","0","2023/10/01 16:00:00","53200000","6011","10120107","9018","1","0","將特別戰鬥的Boss的HP降低至47800000","81120005","601"
"81120006","2023/10/19 15:59:59","10120","1","0","2023/10/01 16:00:00","77100000","6011","10120108","9018","1","0","將特別戰鬥的Boss的HP降低至23900000","81120006","601"
"81120007","2023/10/19 15:59:59","10120","3","0","2023/10/01 16:00:00","1","6011","10120109","9016","0","0","討伐特別戰鬥的 Boss","81120007","601"
"81120008","2023/10/19 15:59:59","10120","5","0","2023/10/01 16:00:00","1","6011","10120110","9015","0","0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81120008","601"
"81121001","2023/10/28 15:59:59","10121","0","0","2023/10/18 16:00:00","10","6011","10121103","9014","0","0","打倒10隻手下","81121001","601"
"81121002","2023/10/28 15:59:59","10121","1","0","2023/10/18 16:00:00","1200000","6011","10121104","9018","1","0","將特別戰鬥的Boss的HP降低至9800000","81121002","601"
"81121003","2023/10/28 15:59:59","10121","1","0","2023/10/18 16:00:00","2400000","6011","10121105","9018","1","0","將特別戰鬥的Boss的HP降低至8600000","81121003","601"
"81121004","2023/10/28 15:59:59","10121","2","0","2023/10/18 16:00:00","1","6011","10121106","9016","0","0","完成特別戰鬥的模式2","81121004","601"
"81121005","2023/10/28 15:59:59","10121","1","0","2023/10/18 16:00:00","6020000","6011","10121107","9018","1","0","將特別戰鬥的Boss的HP降低至4980000","81121005","601"
"81121006","2023/10/28 15:59:59","10121","1","0","2023/10/18 16:00:00","8520000","6011","10121108","9018","1","0","將特別戰鬥的Boss的HP降低至2480000","81121006","601"
"81121007","2023/10/28 15:59:59","10121","3","0","2023/10/18 16:00:00","1","6011","10121109","9016","0","0","討伐特別戰鬥的 Boss","81121007","601"
"81121008","2023/10/28 15:59:59","10121","5","0","2023/10/18 16:00:00","1","6011","10121110","9015","0","0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81121008","601"
"81122001","2023/11/19 15:59:59","10122","1","0","2023/11/01 16:00:00","13000000","6011","10122103","9018","1","0","將特別戰鬥的Boss的HP降低至112000000","81122004","601"
"81122002","2023/11/19 15:59:59","10122","1","0","2023/11/01 16:00:00","26000000","6011","10122104","9018","1","0","將特別戰鬥的Boss的HP降低至99000000","81122003","601"
"81122003","2023/11/19 15:59:59","10122","1","0","2023/11/01 16:00:00","1","6011","10122105","9016","0","0","完成特別戰鬥的模式1","81122002","601"
"81122004","2023/11/19 15:59:59","10122","2","0","2023/11/01 16:00:00","1","6011","10122106","9016","2","0","打倒似似花、秋乃、優花梨的闇影","81122005","601"
"81122005","2023/11/19 15:59:59","10122","1","0","2023/11/01 16:00:00","68000000","6011","10122107","9018","1","0","將特別戰鬥的Boss的HP降低至57000000","81122006","601"
"81122006","2023/11/19 15:59:59","10122","1","0","2023/11/01 16:00:00","96000000","6011","10122108","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 29000000","81122007","601"
"81122007","2023/11/19 15:59:59","10122","3","0","2023/11/01 16:00:00","1","6011","10122109","9016","0","0","討伐特別戰鬥的 Boss","81122008","601"
"81122008","2023/11/19 15:59:59","10122","5","0","2023/11/01 16:00:00","1","6011","10122110","9015","0","0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81122009","601"
"81123001","2023/11/27 15:59:59","10123","1","0","2023/11/17 16:00:00","900000","6011","10123103","9018","1","0","將特別戰鬥的Boss的HP降低至12100000","81123001","601"
"81123002","2023/11/27 15:59:59","10123","1","0","2023/11/17 16:00:00","1800000","6011","10123104","9018","1","0","將特別戰鬥的Boss的HP降低至11200000","81123002","601"
"81123003","2023/11/27 15:59:59","10123","1","0","2023/11/17 16:00:00","1","6011","10123105","9016","0","0","完成特別戰鬥的模式1","81123003","601"
"81123004","2023/11/27 15:59:59","10123","0","0","2023/11/17 16:00:00","3","6011","10123106","9001","0","0","打倒破曉之星的闇影","81123004","601"
"81123005","2023/11/27 15:59:59","10123","1","0","2023/11/17 16:00:00","6000000","6011","10123107","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 7000000","81123005","601"
"81123006","2023/11/27 15:59:59","10123","1","0","2023/11/17 16:00:00","9500000","6011","10123108","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 3500000","81123006","601"
"81123007","2023/11/27 15:59:59","10123","3","0","2023/11/17 16:00:00","1","6011","10123109","9016","0","0","討伐特別戰鬥的 Boss","81123007","601"
"81123008","2023/11/27 15:59:59","10123","5","0","2023/11/17 16:00:00","1","6011","10123110","9015","0","0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81123008","601"
"81125001","2023/12/28 15:59:59","10125","0","0","2023/12/18 16:00:00","3","6011","10125101","9001","0","0","打倒小小甜心的闇影","81125001","601"
"81125002","2023/12/28 15:59:59","10125","2","0","2023/12/18 16:00:00","1","6011","10125102","9016","0","0","將MODE2出現的怪物全部打倒","81125002","601"
"81125003","2023/12/28 15:59:59","10125","1","0","2023/12/18 16:00:00","2700000","6011","10125103","9018","1","0","將特別戰鬥的Boss的HP降低至5300000","81125003","601"
"81125004","2023/12/28 15:59:59","10125","1","0","2023/12/18 16:00:00","5400000","6011","10125104","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 2600000","81125004","601"
"81125005","2023/12/28 15:59:59","10125","3","0","2023/12/18 16:00:00","1","6011","10125105","9016","0","0","討伐特別戰鬥的 Boss","81125005","601"
