866c259f8965e2206dd8bc1866f07dba045977424f1075b87c0dce643658977b,c5be1e3c854fdd68d20943624bdd43baecaa9035a9ebe468e7ddf0666147e5ac,d56e5ae91a7b979010afe9cca7fbf58b9c7398d02473a2c56a3b72869551f1ab,c27539c776fb21999539fec1f1cc8f76ff1dd4f6a754299cf96f11032a282171,3a7058fb84e2a27ab4a1f58ece951e6a6f1d38ab3dfae2ff60e59d43ad64e563,0c6432f26cfbb932444a779827b86e7fe660f9ac17fc952680966c16894e838a,0728ec4499371eb24f67e45eb4ab4d53cd11b3636c5ce7b9381fe36cee9b6f3b,4a9f72cd45b2637bdc199d2329a239c0955e988862a7cced21ea5b36d184fc31,236d31c2cca1151435dee941b540c3232b27739e6e6a5a8f8b7e423ac1bbc2a4,e14819837fc7ecee16a05a1ccf3c3366f4247cd3d460bc62d85766eacea02c5b,4c0b30c3639d03c5bbb7e279cb1ee3a45192e9360ceaa41bc1c7d6a77bd19c75,fa5a414225a5ffcfdc282eb5ad2a2d4a9d1515b4b21079a7c5da3bcb1d8ef211,361df0706d38ea6718bc9a200f48ea3a39ff96acc39bb3a0806a7ae0c1cc375e,8b7806f8b6db0617035d8bf373578a17295ee0ffd8d069d9c0cf44e76a128e52,427b3faaf72f2784af82a5410681fa1eb4557a7e17c14775cad635e8eb83bc49,20d9dd3b50b72a8153feaa6ce61cb9851577c1daf1ad9930c42b8ee4b8bb58d8,27c8c5181990849c9f2e9aebedffe45e521bf16d3ce1ffdead775e19684b4f33,03b824a9a1116588ae6c1cefbdff1391977c0a036e2c530f333c648991b1bc56,8d5f25b63275b1b91ae041c5ee5959fb284e227e9aedda9c323665a8be31e6c9,e62f9bdb96931a565c85f2859f33a002d660c173b9bfcadae9cf64217b42040a,e074874db13f23f2f13d32af7d224a63d1f0f64f495d635cf56fbc7bf3b665ae,cdb10f46fef9d567ecb375d33d249f4da3d3239641313f044ad3645666d53ef6,a6e99e8738550ed4ab49299622466722f08a5f4338b722c93e9fefccf2df3c9f,18f4c596a8805e6d24f69c5517da0a160a4ffefb261f039019b7329d15297cc7,b9ac1328a6a726aff9b0e6f640f3580d9b114ae54fa5416b60ddaf934a57f07d,66bc197c5f26ed8d5e5067959619212f5a332ce9d95f20eca15b6366d25f35da,55a71b8880675d3faf558b5570d4babb060b256078c4ae1383f2c5f746f10af6,3ff33e5f7e1ae9dae42a4f357dd42ddb152ebdd8fed355391b260a0ff99e9bd5,b74649cbb08300e32abb6339e75f51ef7f9f2e0e8d24116a0c089030a2dfd211,7bd4cfbeab79ae7035e83d8180d09784647d759d3213cda640d5dd9d5bda14a1,bfa7d63f94ce1d77d4586bba45c9d114b24bc37a8999091cbe04e400c0d28adb,d65c3896abd61613c2f94a220cd192681056bbadd0fba167009694127ca5cf70,5fc57b281d90fcbf8f23d1e0a6d1508a908d390bc07ffb86c1d8979bd246ed25,a2a027e6e5aae7465c204d3a3abcb12e319918fc08b52084d3e620f41b690eda,adc7c89c45f39648364af0c54e843142bc2ab60294d7b280843b43a0f2cb05ba,5ea2b7c3eef1572e5071146f0e76d5733e3f1bae363577ead3ccb13dfa832989,1088dd7ec91bc0506912b23d9dda5620bc1fe5468c38ae549ce855f759120960,d974f703c56fb44b6294bd65a3cabc76359fdf27d7b88fd45a5840e0ff4b2550,be4cec6b806b6a8ed5413dfb80e86e85adc7ac754344833b293d23410b2fee83,d582bc6ade4f50293a1f06f41046222d1bd2f30beb685b957825ff264db0daa6,4d8967569835cfd6fea3a7f613d470d5bb19a424c7ea37d04abe72c5bd8ea758,1770a6210e0f4ee9a93438d82b24df51e90d4f102ba5e0d6be460a1f2022620b,585f40bcc239df129d6cf20aefd2ec4c31b0fdb13e15212d9d8b607da4bd33ff,720d991c71c549326255886d784975b09303ec5d6b4c033256711c87b26aafd9
"9","90","精靈族之村　純淨的森林 1-6","0","9","0","1","-157","0","0","bgm_M41","0","100129","100127","650034063","0","650034062","bgm_M41","bgm_M41","0","100127","0","bgm_M41","0","650034061","9","6","20034101","0","20034","0","135","650034124","650034106","-845","0","100050","100128","bgm_M41","bgm_M41","20034106","0","0","0"
"9","90","精靈族之村　純淨的森林 1-7","0","9","0","1","-192","0","0","bgm_M41","0","100023","100021","650034073","0","650034072","bgm_M41","bgm_M41","0","100021","0","bgm_M41","0","650034071","9","7","20034101","0","20034","0","135","650034125","650034107","-659","0","100020","100022","bgm_M41","bgm_M41","20034107","0","0","0"
"9","90","精靈族之村　純淨的森林 1-8","0","9","0","1","-107","0","0","bgm_M41","0","101623","101621","650034083","0","650034082","bgm_M41","bgm_M41","0","101621","0","bgm_M41","0","650034081","9","8","20034101","0","20034","0","135","650034126","650034108","-446","0","100450","101622","bgm_M41","bgm_M41","20034108","0","0","0"
"9","90","精靈族之村　純淨的森林 1-9","0","9","0","1","39","0","0","bgm_M41","0","100093","100091","650034093","0","650034092","bgm_M41","bgm_M41","0","100091","0","bgm_M41","0","650034091","9","9","20034101","0","20034","0","135","650034127","650034109","-333","0","100030","100092","bgm_M41","bgm_M41","20034109","0","0","0"
"9","90","精靈族之村　純淨的森林 1-10","0","9","0","1","42","0","0","bgm_M41","0","100093","100091","650034103","0","650034102","bgm_M41","bgm_M41","0","100091","0","bgm_M41","0","650034101","9","10","20034101","0","20034","0","135","650034122","650034110","-172","0","100030","100092","bgm_M41","bgm_M41","20034110","0","0","0"
"10","90","精靈族之村　純淨的森林 1-11","0","10","0","1","-107","0","0","bgm_M41","0","100039","100037","650034113","0","650034112","bgm_M41","bgm_M41","0","100037","0","bgm_M41","0","650034111","10","11","20034101","0","20034","0","150","650034124","650034111","-57","0","100450","100038","bgm_M41","bgm_M41","20034111","0","0","0"
"10","90","精靈族之村　純淨的森林 1-12","0","10","0","1","33","0","0","bgm_M41","0","100023","100021","650034123","0","650034122","bgm_M41","bgm_M41","0","100021","0","bgm_M41","0","650034121","10","12","20034101","0","20034","0","150","650034125","650034112","90","0","100020","100022","bgm_M41","bgm_M41","20034112","0","0","0"
"10","90","精靈族之村　純淨的森林 1-13","0","10","0","1","-161","0","0","bgm_M41","0","100023","100021","650034133","0","650034132","bgm_M41","bgm_M41","0","100021","0","bgm_M41","0","650034131","10","13","20034101","0","20034","0","150","650034126","650034113","187","0","100050","100022","bgm_M41","bgm_M41","20034113","0","0","0"
"10","90","精靈族之村　純淨的森林 1-14","0","10","0","1","3","0","0","bgm_M41","0","101823","101821","650034143","0","650034142","bgm_M41","bgm_M41","0","101821","0","bgm_M41","0","650034141","10","14","20034101","0","20034","0","150","650034127","650034114","298","0","100500","101822","bgm_M41","bgm_M41","20034114","0","0","0"
"10","90","精靈族之村　純淨的森林 1-15","0","10","0","1","-132","0","0","bgm_M41","0","101823","101821","650034153","0","650034152","bgm_M41","bgm_M41","0","101821","0","bgm_M41","0","650034151","10","15","20034101","0","20034","0","150","650034123","650034115","413","0","100020","101822","bgm_M41","bgm_M41","20034115","0","0","0"
"16","90","精靈族之村　純淨的森林 1-1","0","16","0","1","-11","54","0","bgm_M41","0","101843","101841","650034163","0","650034162","bgm_M41","bgm_M41","31156","101841","1","bgm_M41","0","650034161","10","16","20034201","5","20034","0","240","650034121","650034116","-543","0","100500","101842","bgm_M41","bgm_M41","20034201","0","0","2"
"16","90","精靈族之村　純淨的森林 1-2","0","16","0","1","-157","54","0","bgm_M41","0","100693","100691","650034173","0","650034172","bgm_M41","bgm_M41","31003","100691","1","bgm_M41","0","650034171","10","17","20034201","5","20034","0","240","650034121","650034117","-364","0","100020","100692","bgm_M41","bgm_M41","20034202","0","0","2"
"18","90","精靈族之村　純淨的森林 1-3","0","18","0","1","18","54","0","bgm_M41","0","101643","101641","650034183","0","650034182","bgm_M41","bgm_M41","31156","101641","1","bgm_M41","0","650034181","10","18","20034201","5","20034","0","270","650034121","650034118","-199","0","100450","101642","bgm_M41","bgm_M41","20034203","0","0","2"
"18","90","精靈族之村　純淨的森林 1-4","0","18","0","1","-181","54","0","bgm_M41","0","100759","100757","650034193","0","650034192","bgm_M41","bgm_M41","31003","100757","1","bgm_M41","0","650034191","10","19","20034201","5","20034","0","270","650034121","650034119","-67","0","100020","100758","bgm_M41","bgm_M41","20034204","0","0","2"
"20","90","精靈族之村　純淨的森林 1-5","0","20","0","1","-106","54","0","bgm_M41","0","101843","101841","650034203","0","650034202","bgm_M41","bgm_M41","31156","101841","1","bgm_M41","0","650034201","10","20","20034201","5","20034","0","300","650034121","650034120","277","0","100500","101842","bgm_M41","bgm_M41","20034205","0","0","2"
"8","90","蘭德索爾近郊 1-1","0","8","0","1","54","0","0","bgm_M41","0","100063","100061","650035013","0","650035012","bgm_M41","bgm_M41","0","100061","0","bgm_M41","0","650035011","8","1","20035101","0","20035","0","120","650035124","650035101","-514","0","100050","100062","bgm_M41","bgm_M41","20035101","0","0","0"
"8","90","蘭德索爾近郊 1-2","0","8","0","1","-107","0","0","bgm_M41","0","100076","100074","650035023","0","650035022","bgm_M41","bgm_M41","0","100074","0","bgm_M41","0","650035021","8","2","20035101","0","20035","0","120","650035125","650035102","-405","0","100010","100075","bgm_M41","bgm_M41","20035102","0","0","0"
"8","90","蘭德索爾近郊 1-3","0","8","0","1","-155","0","0","bgm_M41","0","100076","100074","650035033","0","650035032","bgm_M41","bgm_M41","0","100074","0","bgm_M41","0","650035031","8","3","20035101","0","20035","0","120","650035126","650035103","-210","0","100050","100075","bgm_M41","bgm_M41","20035103","0","0","0"
"8","90","蘭德索爾近郊 1-4","0","8","0","1","46","0","0","bgm_M41","0","100069","100067","650035043","0","650035042","bgm_M41","bgm_M41","0","100067","0","bgm_M41","0","650035041","8","4","20035101","0","20035","0","120","650035127","650035104","-282","0","100010","100068","bgm_M41","bgm_M41","20035104","0","0","0"
"8","90","蘭德索爾近郊 1-5","0","8","0","1","37","0","0","bgm_M41","0","100066","100064","650035053","0","650035052","bgm_M41","bgm_M41","0","100064","0","bgm_M41","0","650035051","8","5","20035101","0","20035","0","120","650035123","650035105","-112","0","100050","100065","bgm_M41","bgm_M41","20035105","0","0","0"
"9","90","蘭德索爾近郊 1-6","0","9","0","1","42","0","0","bgm_M41","0","100076","100074","650035063","0","650035062","bgm_M41","bgm_M41","0","100074","0","bgm_M41","0","650035061","9","6","20035101","0","20035","0","135","650035124","650035106","75","0","100010","100075","bgm_M41","bgm_M41","20035106","0","0","0"
"9","90","蘭德索爾近郊 1-7","0","9","0","1","-99","0","0","bgm_M41","0","100076","100074","650035073","0","650035072","bgm_M41","bgm_M41","0","100074","0","bgm_M41","0","650035071","9","7","20035101","0","20035","0","135","650035125","650035107","-21","0","100010","100075","bgm_M41","bgm_M41","20035107","0","0","0"
"9","90","蘭德索爾近郊 1-8","0","9","0","1","-88","0","0","bgm_M41","0","100076","100074","650035083","0","650035082","bgm_M41","bgm_M41","0","100074","0","bgm_M41","0","650035081","9","8","20035101","0","20035","0","135","650035126","650035108","174","0","100050","100075","bgm_M41","bgm_M41","20035108","0","0","0"
"9","90","蘭德索爾近郊 1-9","0","9","0","1","44","0","0","bgm_M41","0","100069","100067","650035093","0","650035092","bgm_M41","bgm_M41","0","100067","0","bgm_M41","0","650035091","9","9","20035101","0","20035","0","135","650035127","650035109","270","0","100050","100068","bgm_M41","bgm_M41","20035109","0","0","0"
"9","90","蘭德索爾近郊 1-10","0","9","0","1","-78","0","0","bgm_M41","0","100076","100074","650035103","0","650035102","bgm_M41","bgm_M41","0","100074","0","bgm_M41","0","650035101","9","10","20035101","0","20035","0","135","650035122","650035110","391","0","100010","100075","bgm_M41","bgm_M41","20035110","0","0","0"
"10","90","蘭德索爾近郊 1-11","0","10","0","1","40","0","0","bgm_M41","0","100069","100067","650035113","0","650035112","bgm_M41","bgm_M41","0","100067","0","bgm_M41","0","650035111","10","11","20035101","0","20035","0","150","650035124","650035111","494","0","100050","100068","bgm_M41","bgm_M41","20035111","0","0","0"
"10","90","邊境之地 1-12","0","10","0","1","-14","0","0","bgm_M41","0","100113","100111","650035123","0","650035122","bgm_M41","bgm_M41","0","100111","0","bgm_M41","0","650035121","10","12","20035102","0","20035","0","150","650035125","650035112","-419","0","100050","100112","bgm_M41","bgm_M41","20035112","0","0","0"
"10","90","邊境之地 1-13","0","10","0","1","-110","0","0","bgm_M41","0","100023","100021","650035133","0","650035132","bgm_M41","bgm_M41","0","100021","0","bgm_M41","0","650035131","10","13","20035102","0","20035","0","150","650035126","650035113","-221","0","100020","100022","bgm_M41","bgm_M41","20035113","0","0","0"
"10","90","邊境之地 1-14","0","10","0","1","46","0","0","bgm_M41","0","100023","100021","650035143","0","650035142","bgm_M41","bgm_M41","0","100021","0","bgm_M41","0","650035141","10","14","20035102","0","20035","0","150","650035127","650035114","-51","0","100020","100022","bgm_M41","bgm_M41","20035114","0","0","0"
"10","90","邊境之地 1-15","0","10","0","1","-54","0","0","bgm_M41","0","100023","100021","650035153","0","650035152","bgm_M41","bgm_M41","0","100021","0","bgm_M41","0","650035151","10","15","20035102","0","20035","0","150","650035123","650035115","143","0","100020","100022","bgm_M41","bgm_M41","20035115","0","0","0"
"16","90","邊境之地 1-1","0","16","0","1","-48","54","0","bgm_M41","0","100433","100431","650035163","0","650035162","bgm_M41","bgm_M41","31158","100431","1","bgm_M41","0","650035161","10","16","20035201","5","20035","0","240","650035121","650035116","-492","0","100050","100432","bgm_M41","bgm_M41","20035201","0","0","2"
"16","90","邊境之地 1-2","0","16","0","1","10","54","0","bgm_M41","0","100693","100691","650035173","0","650035172","bgm_M41","bgm_M41","31010","100691","1","bgm_M41","0","650035171","10","17","20035201","5","20035","0","240","650035121","650035117","-266","0","100010","100692","bgm_M41","bgm_M41","20035202","0","0","2"
"18","90","邊境之地 1-3","0","18","0","1","-195","54","0","bgm_M41","0","100433","100431","650035183","0","650035182","bgm_M41","bgm_M41","31158","100431","1","bgm_M41","0","650035181","10","18","20035201","5","20035","0","270","650035121","650035118","-155","0","100020","100432","bgm_M41","bgm_M41","20035203","0","0","2"
"18","90","邊境之地 1-4","0","18","0","1","-91","54","0","bgm_M41","0","100693","100691","650035193","0","650035192","bgm_M41","bgm_M41","31010","100691","1","bgm_M41","0","650035191","10","19","20035201","5","20035","0","270","650035121","650035119","118","0","100020","100692","bgm_M41","bgm_M41","20035204","0","0","2"
"20","90","邊境之地 1-5","0","20","0","1","40","54","0","bgm_M41","0","100693","100691","650035203","0","650035202","bgm_M41","bgm_M41","31158","100691","1","bgm_M41","0","650035201","10","20","20035201","5","20035","0","300","650035121","650035120","299","0","100020","100692","bgm_M41","bgm_M41","20035205","0","0","2"
"8","90","聖德蕾莎女子學院 聖學祭會場 1-1","0","8","0","1","-73","0","0","bgm_M41","0","101953","101951","650036013","0","650036012","bgm_M41","bgm_M41","0","101951","0","bgm_M41","0","650036011","8","1","20036101","0","20036","0","120","650036124","650036101","-882","0","100511","101952","bgm_M41","bgm_M41","20036101","0","0","0"
"8","90","聖德蕾莎女子學院 聖學祭會場 1-2","0","8","0","1","-180","0","0","bgm_M41","0","101953","101951","650036023","0","650036022","bgm_M41","bgm_M41","0","101951","0","bgm_M41","0","650036021","8","2","20036101","0","20036","0","120","650036125","650036102","-658","0","100510","101952","bgm_M41","bgm_M41","20036102","0","0","0"
"8","90","聖德蕾莎女子學院 聖學祭會場 1-3","0","8","0","1","54","0","0","bgm_M41","0","101953","101951","650036033","0","650036032","bgm_M41","bgm_M41","0","101951","0","bgm_M41","0","650036031","8","3","20036101","0","20036","0","120","650036126","650036103","-704","0","100511","101952","bgm_M41","bgm_M41","20036103","0","0","0"
"8","90","聖德蕾莎女子學院 聖學祭會場 1-4","0","8","0","1","104","0","0","bgm_M41","0","101953","101951","650036043","0","650036042","bgm_M41","bgm_M41","0","101951","0","bgm_M41","0","650036041","8","4","20036101","0","20036","0","120","650036127","650036104","-427","0","100510","101952","bgm_M41","bgm_M41","20036104","0","0","0"
"8","90","聖德蕾莎女子學院 聖學祭會場 1-5","0","8","0","1","-82","0","0","bgm_M41","0","101953","101951","650036053","0","650036052","bgm_M41","bgm_M41","0","101951","0","bgm_M41","0","650036051","8","5","20036101","0","20036","0","120","650036123","650036105","-517","0","100511","101952","bgm_M41","bgm_M41","20036105","0","0","0"
"9","90","聖德蕾莎女子學院 聖學祭會場 1-6","0","9","0","1","-140","0","0","bgm_M41","0","102723","102721","650036063","0","650036062","bgm_M41","bgm_M41","0","102721","0","bgm_M41","0","650036061","9","6","20036101","0","20036","0","135","650036124","650036106","-285","0","100680","102722","bgm_M41","bgm_M41","20036106","0","0","0"
"9","90","聖德蕾莎女子學院 聖學祭會場 1-7","0","9","0","1","-58","0","0","bgm_M41","0","102723","102721","650036073","0","650036072","bgm_M41","bgm_M41","0","102721","0","bgm_M41","0","650036071","9","7","20036101","0","20036","0","135","650036125","650036107","-110","0","100681","102722","bgm_M41","bgm_M41","20036107","0","0","0"
"9","90","聖德蕾莎女子學院 聖學祭會場 1-8","0","9","0","1","73","0","0","bgm_M41","0","102723","102721","650036083","0","650036082","bgm_M41","bgm_M41","0","102721","0","bgm_M41","0","650036081","9","8","20036101","0","20036","0","135","650036126","650036108","-210","0","100680","102722","bgm_M41","bgm_M41","20036108","0","0","0"
"9","90","聖德蕾莎女子學院 聖學祭會場 1-9","0","9","0","1","106","0","0","bgm_M41","0","102723","102721","650036093","0","650036092","bgm_M41","bgm_M41","0","102721","0","bgm_M41","0","650036091","9","9","20036101","0","20036","0","135","650036127","650036109","22","0","100681","102722","bgm_M41","bgm_M41","20036109","0","0","0"
"9","90","聖德蕾莎女子學院 聖學祭會場 1-10","0","9","0","1","-62","0","0","bgm_M41","0","102723","102721","650036103","0","650036102","bgm_M41","bgm_M41","0","102721","0","bgm_M41","0","650036101","9","10","20036101","0","20036","0","135","650036122","650036110","112","0","100680","102722","bgm_M41","bgm_M41","20036110","0","0","0"
"10","90","聖德蕾莎女子學院 聖學祭會場 1-11","0","10","0","1","-128","0","0","bgm_M41","0","102723","102721","650036113","0","650036112","bgm_M41","bgm_M41","0","102721","0","bgm_M41","0","650036111","10","11","20036101","0","20036","0","150","650036124","650036111","262","0","100681","102722","bgm_M41","bgm_M41","20036111","0","0","0"
"10","90","聖德蕾莎女子學院 聖學祭會場 1-12","0","10","0","1","74","0","0","bgm_M41","0","102723","102721","650036123","0","650036122","bgm_M41","bgm_M41","0","102721","0","bgm_M41","0","650036121","10","12","20036101","0","20036","0","150","650036125","650036112","335","0","100680","102722","bgm_M41","bgm_M41","20036112","0","0","0"
"10","90","聖德蕾莎女子學院 聖學祭會場 1-13","0","10","0","1","-38","0","0","bgm_M41","0","102723","102721","650036133","0","650036132","bgm_M41","bgm_M41","0","102721","0","bgm_M41","0","650036131","10","13","20036101","0","20036","0","150","650036126","650036113","478","0","100681","102722","bgm_M41","bgm_M41","20036113","0","0","0"
"10","90","聖德蕾莎女子學院 聖學祭會場 1-14","0","10","0","1","80","0","0","bgm_M41","0","102723","102721","650036143","0","650036142","bgm_M41","bgm_M41","0","102721","0","bgm_M41","0","650036141","10","14","20036101","0","20036","0","150","650036127","650036114","595","0","100680","102722","bgm_M41","bgm_M41","20036114","0","0","0"
"10","90","聖德蕾莎女子學院 聖學祭會場 1-15","0","10","0","1","-74","0","0","bgm_M41","0","102723","102721","650036153","0","650036152","bgm_M41","bgm_M41","0","102721","0","bgm_M41","0","650036151","10","15","20036101","0","20036","0","150","650036123","650036115","706","0","100681","102722","bgm_M41","bgm_M41","20036115","0","0","0"
"16","90","聖德蕾莎女子學院 聖學祭會場 1-1","0","16","0","1","-69","54","0","bgm_M41","0","102733","102731","650036163","0","650036162","bgm_M41","bgm_M41","31032","102731","1","bgm_M41","0","650036161","10","16","20036201","5","20036","0","240","650036121","650036116","-520","0","100680","102732","bgm_M41","bgm_M41","20036201","0","0","2"
"16","90","聖德蕾莎女子學院 聖學祭會場 1-2","0","16","0","1","99","54","0","bgm_M41","0","102733","102731","650036173","0","650036172","bgm_M41","bgm_M41","31031","102731","1","bgm_M41","0","650036171","10","17","20036201","5","20036","0","240","650036121","650036117","-323","0","100681","102732","bgm_M41","bgm_M41","20036202","0","0","2"
"18","90","聖德蕾莎女子學院 聖學祭會場 1-3","0","18","0","1","41","54","0","bgm_M41","0","102733","102731","650036183","0","650036182","bgm_M41","bgm_M41","31032","102731","1","bgm_M41","0","650036181","10","18","20036201","5","20036","0","270","650036121","650036118","-68","0","100681","102732","bgm_M41","bgm_M41","20036203","0","0","2"
"18","90","聖德蕾莎女子學院 聖學祭會場 1-4","0","18","0","1","-104","54","0","bgm_M41","0","102733","102731","650036193","0","650036192","bgm_M41","bgm_M41","31031","102731","1","bgm_M41","0","650036191","10","19","20036201","5","20036","0","270","650036121","650036119","82","0","100680","102732","bgm_M41","bgm_M41","20036204","0","0","2"
"20","90","聖德蕾莎女子學院 聖學祭會場 1-5","0","20","0","1","27","54","0","bgm_M41","0","102733","102731","650036203","0","650036202","bgm_M41","bgm_M41","31032","102731","1","bgm_M41","0","650036201","10","20","20036201","5","20036","0","300","650036121","650036120","270","0","100680","102732","bgm_M41","bgm_M41","20036205","0","0","2"
"8","90","不同時間軸的蘭德索爾 1-1","0","8","0","1","-133","0","0","bgm_M41","0","101243","101241","650037013","0","650037012","bgm_M41","bgm_M41","0","101241","0","bgm_M41","0","650037011","8","1","20037101","0","20037","0","120","650037124","650037101","-831","0","100200","101242","bgm_M41","bgm_M41","20037101","0","0","0"
"8","90","不同時間軸的蘭德索爾 1-2","0","8","0","1","94","0","0","bgm_M41","0","101243","101241","650037023","0","650037022","bgm_M41","bgm_M41","0","101241","0","bgm_M41","0","650037021","8","2","20037101","0","20037","0","120","650037125","650037102","-701","0","100190","101242","bgm_M41","bgm_M41","20037102","0","0","0"
