166543828b17950d9190737ffb8ed82e17a53b32cc2eb4700853e746b049642b,7a37838250ec5d5de9f98c44bf260084208a4540880f1cadfe0b9b3968aa7e68,05092627a1b5e23728ac8584d0f7bc420920175629eb11b5a70afdf60c364590,bcfa388abe0072f6b5de53cc2dc800d44aa8832e390e985c7a102190ee535a86,967cbc9ee6155f24cfc370e290c2627f460fd01ca561b2b47306db91f210a6e3,653656675b98a7968b24104e86729565f509e4d7442225601f4dd709bda958ad,a241ff8c6f36811dba222ac2ca0c8cacff6e7a0f91f62029db694845c416c19e,4226a70e2ec9ef9db5a2f8a530ee54873f35bcbbab311fc7920360632e55e58c,01df54d5b9b80b7acbe61962e2c829537fa88ce2b7863b78d6d94c944bf86c28,c6b258dbf26283d9d16123ac1222f58ce07b1471d602b07179bff5e58350e4dc,89b051f5705171e6a1862280fed234ba85fdcb45751a05597e7e6cc7d08a1af4,ff626e10bf61ae08b1457d24cce0cb514f5bec41ac231d83047ec98c6fbc6197,9d2cd74d4a78e0e94236526386eca229035af4aedacd4b87c93bcb6c5056b5e4,2798b248cf51908dbfad018d6f8bd80048dea6e18fff174d45eb44a4fc23253e,0fe5a72348f266148ce8ce2f8811c6c08627f1d8a2700a9b6e3da64d13a2e1a2,9fbc154fd9027cf8c1aaac0958d5494f6580c46d3396dc3312508a5332333cc1,dec981e57bdf3ceabbcebfafce9fc0cda091671fe3a1d43ef5bc3475318d7af3,0eec9b0c1a5de560d1538e9d7dd1bd91bfd20818329594c3b6d4f86738723737,6d8f82386e21b540d6df214008b37673da9a609e45340a144363044a81b13f17,c716196e87323d6b7418a3c3ecf36266df4748977d5c63ac83ffa81865ba88cc,6844932d6f58a10856d66eca683c187f47e0698a9e88b10f79d180566ed6846d,1bd589d4dc8b365fd91f107e3174673303c9410fc877cc7f0b19644ace07c004,b06a6d7028bdf4c3fbb27d0b94f846b50c752dd9799243d7c5853ea1233011fb,8c48fba8ae2c8803f3079c7cdde494e4056ce9492059e678885f4613bb31f7e3,42023f231d515d9d4967a3ad592f637f7cf7e5ac9ee340e1243c41a2858897be,fddd051fe5dd4c073c3f900aa06c4953f326719bac78993d76854501e23d831f,14531f249c3a4952be1e7c27115e7ae3e02ca27f985639542db2affe0a316351,61f4b102fb62cd2ecd945758a9598509dc7e174f7ad6c2683c1845fde061e906,3b6d4c1116d7b912d956154568142cdba46f7fbca6ac3c9501c2b9090bdef79b,b0ff59303cf58fd6e3eabfc40f62b6aa9214055515a3b2b809d2f06e7301c47a,16068688c6c5b9169d0e56f0250d5f0476642bd6be6fe0f9bad93abe13382073,e4091e495eedfea3912041b37ebdca0fa34e95eda068b92baac59ee9e9cdf4a7,5972312a19ee6e9322f757bb769b7a685a9e1aa5aa99191c322b6a22df09f06d,0211eaf41895f570dfe2ac7a7f3435763ab77ad45934b3871a1e6deeb1f893c7,de345f2229c21ea5317c040d3391d5b38d8760393acf7fec0e88e8c180362f45,84e4cca0f839677454fc75ceb4295aeb10c3ecf8a341b9c3091589d35a243578,468a6c5ed91e470085175567f72614dbdaccd0230627f176fecb1e58024c3c3d,6a01735eada64ace895030967a9ec32dcbeddd1b1a75630de4fda2758c07ffb9,f9c5b1c4edead1326131ff923a5da24a9b45d03fb70c481dbd95408ce9f3ccd4,90479a21d4b604de0cc7d3923c0ca3ab322e79cbedc25bc7d79ebbf3bbc90ba7,7093d1840fe1215809cd8c024be3a00e9ff039a798101760a92eeb50369150e0,32ea4645b7a0c9d0888381662c5e2150aef63c507d6a62f5b1d367e209d094ea,fcd5b3d8fdfea8e9e81aca4551a27c9998815042085f7aaf1c02da205d4bf7ea,4acb98db2457bb748bfcf234827cc2001fba8cd01dd282283d72bdd1ec0c95e9
"650034023","bgm_M41","20034102","120","650034102","650034125","0","0","-56","0","20034","0","101623","650034021","2","0","8","8","0","0","101621","bgm_M41","精靈族之村　純淨的森林 1-2","8","101622","20034101","0","0","0","0","bgm_M41","bgm_M41","1","0","101621","0","bgm_M41","1","650034022","-1098","bgm_M41","90","100030","0"
"650034033","bgm_M41","20034103","120","650034103","650034126","0","0","102","0","20034","0","100129","650034031","3","0","8","8","0","0","100127","bgm_M41","精靈族之村　純淨的森林 1-3","8","100128","20034101","0","0","0","0","bgm_M41","bgm_M41","1","0","100127","0","bgm_M41","1","650034032","-955","bgm_M41","90","100040","0"
"650034043","bgm_M41","20034104","120","650034104","650034127","0","0","43","0","20034","0","100043","650034041","4","0","8","8","0","0","100041","bgm_M41","精靈族之村　純淨的森林 1-4","8","100042","20034101","0","0","0","0","bgm_M41","bgm_M41","1","0","100041","0","bgm_M41","1","650034042","-767","bgm_M41","90","100040","0"
"650034053","bgm_M41","20034105","120","650034105","650034123","0","0","17","0","20034","0","100039","650034051","5","0","8","8","0","0","100037","bgm_M41","精靈族之村　純淨的森林 1-5","8","100038","20034101","0","0","0","0","bgm_M41","bgm_M41","1","0","100037","0","bgm_M41","1","650034052","-578","bgm_M41","90","100050","0"
"650034063","bgm_M41","20034106","135","650034106","650034124","0","0","-157","0","20034","0","100129","650034061","6","0","9","9","0","0","100127","bgm_M41","精靈族之村　純淨的森林 1-6","9","100128","20034101","0","0","0","0","bgm_M41","bgm_M41","1","0","100127","0","bgm_M41","1","650034062","-845","bgm_M41","90","100050","0"
"650034073","bgm_M41","20034107","135","650034107","650034125","0","0","-192","0","20034","0","100023","650034071","7","0","9","9","0","0","100021","bgm_M41","精靈族之村　純淨的森林 1-7","9","100022","20034101","0","0","0","0","bgm_M41","bgm_M41","1","0","100021","0","bgm_M41","1","650034072","-659","bgm_M41","90","100020","0"
"650034083","bgm_M41","20034108","135","650034108","650034126","0","0","-107","0","20034","0","101623","650034081","8","0","9","9","0","0","101621","bgm_M41","精靈族之村　純淨的森林 1-8","9","101622","20034101","0","0","0","0","bgm_M41","bgm_M41","1","0","101621","0","bgm_M41","1","650034082","-446","bgm_M41","90","100450","0"
"650034093","bgm_M41","20034109","135","650034109","650034127","0","0","39","0","20034","0","100093","650034091","9","0","9","9","0","0","100091","bgm_M41","精靈族之村　純淨的森林 1-9","9","100092","20034101","0","0","0","0","bgm_M41","bgm_M41","1","0","100091","0","bgm_M41","1","650034092","-333","bgm_M41","90","100030","0"
"650034103","bgm_M41","20034110","135","650034110","650034122","0","0","42","0","20034","0","100093","650034101","10","0","9","9","0","0","100091","bgm_M41","精靈族之村　純淨的森林 1-10","9","100092","20034101","0","0","0","0","bgm_M41","bgm_M41","1","0","100091","0","bgm_M41","1","650034102","-172","bgm_M41","90","100030","0"
"650034113","bgm_M41","20034111","150","650034111","650034124","0","0","-107","0","20034","0","100039","650034111","11","0","10","10","0","0","100037","bgm_M41","精靈族之村　純淨的森林 1-11","10","100038","20034101","0","0","0","0","bgm_M41","bgm_M41","1","0","100037","0","bgm_M41","1","650034112","-57","bgm_M41","90","100450","0"
"650034123","bgm_M41","20034112","150","650034112","650034125","0","0","33","0","20034","0","100023","650034121","12","0","10","10","0","0","100021","bgm_M41","精靈族之村　純淨的森林 1-12","10","100022","20034101","0","0","0","0","bgm_M41","bgm_M41","1","0","100021","0","bgm_M41","1","650034122","90","bgm_M41","90","100020","0"
"650034133","bgm_M41","20034113","150","650034113","650034126","0","0","-161","0","20034","0","100023","650034131","13","0","10","10","0","0","100021","bgm_M41","精靈族之村　純淨的森林 1-13","10","100022","20034101","0","0","0","0","bgm_M41","bgm_M41","1","0","100021","0","bgm_M41","1","650034132","187","bgm_M41","90","100050","0"
"650034143","bgm_M41","20034114","150","650034114","650034127","0","0","3","0","20034","0","101823","650034141","14","0","10","10","0","0","101821","bgm_M41","精靈族之村　純淨的森林 1-14","10","101822","20034101","0","0","0","0","bgm_M41","bgm_M41","1","0","101821","0","bgm_M41","1","650034142","298","bgm_M41","90","100500","0"
"650034153","bgm_M41","20034115","150","650034115","650034123","0","0","-132","0","20034","0","101823","650034151","15","0","10","10","0","0","101821","bgm_M41","精靈族之村　純淨的森林 1-15","10","101822","20034101","0","0","0","0","bgm_M41","bgm_M41","1","0","101821","0","bgm_M41","1","650034152","413","bgm_M41","90","100020","0"
"650034163","bgm_M41","20034201","240","650034116","650034121","0","54","-11","0","20034","0","101843","650034161","16","0","16","16","0","0","101841","bgm_M41","精靈族之村　純淨的森林 1-1","10","101842","20034201","1","0","0","2","bgm_M41","bgm_M41","2","5","101841","31156","bgm_M41","1","650034162","-543","bgm_M41","90","100500","0"
"650034173","bgm_M41","20034202","240","650034117","650034121","0","54","-157","0","20034","0","100693","650034171","17","0","16","16","0","0","100691","bgm_M41","精靈族之村　純淨的森林 1-2","10","100692","20034201","1","0","0","2","bgm_M41","bgm_M41","2","5","100691","31003","bgm_M41","1","650034172","-364","bgm_M41","90","100020","0"
"650034183","bgm_M41","20034203","270","650034118","650034121","0","54","18","0","20034","0","101643","650034181","18","0","18","18","0","0","101641","bgm_M41","精靈族之村　純淨的森林 1-3","10","101642","20034201","1","0","0","2","bgm_M41","bgm_M41","2","5","101641","31156","bgm_M41","1","650034182","-199","bgm_M41","90","100450","0"
"650034193","bgm_M41","20034204","270","650034119","650034121","0","54","-181","0","20034","0","100759","650034191","19","0","18","18","0","0","100757","bgm_M41","精靈族之村　純淨的森林 1-4","10","100758","20034201","1","0","0","2","bgm_M41","bgm_M41","2","5","100757","31003","bgm_M41","1","650034192","-67","bgm_M41","90","100020","0"
"650034203","bgm_M41","20034205","300","650034120","650034121","0","54","-106","0","20034","0","101843","650034201","20","0","20","20","0","0","101841","bgm_M41","精靈族之村　純淨的森林 1-5","10","101842","20034201","1","0","0","2","bgm_M41","bgm_M41","2","5","101841","31156","bgm_M41","1","650034202","277","bgm_M41","90","100500","0"
"650035013","bgm_M41","20035101","120","650035101","650035124","0","0","54","0","20035","0","100063","650035011","1","0","8","8","0","0","100061","bgm_M41","蘭德索爾近郊 1-1","8","100062","20035101","0","0","0","0","bgm_M41","bgm_M41","1","0","100061","0","bgm_M41","1","650035012","-514","bgm_M41","90","100050","0"
"650035023","bgm_M41","20035102","120","650035102","650035125","0","0","-107","0","20035","0","100076","650035021","2","0","8","8","0","0","100074","bgm_M41","蘭德索爾近郊 1-2","8","100075","20035101","0","0","0","0","bgm_M41","bgm_M41","1","0","100074","0","bgm_M41","1","650035022","-405","bgm_M41","90","100010","0"
"650035033","bgm_M41","20035103","120","650035103","650035126","0","0","-155","0","20035","0","100076","650035031","3","0","8","8","0","0","100074","bgm_M41","蘭德索爾近郊 1-3","8","100075","20035101","0","0","0","0","bgm_M41","bgm_M41","1","0","100074","0","bgm_M41","1","650035032","-210","bgm_M41","90","100050","0"
"650035043","bgm_M41","20035104","120","650035104","650035127","0","0","46","0","20035","0","100069","650035041","4","0","8","8","0","0","100067","bgm_M41","蘭德索爾近郊 1-4","8","100068","20035101","0","0","0","0","bgm_M41","bgm_M41","1","0","100067","0","bgm_M41","1","650035042","-282","bgm_M41","90","100010","0"
"650035053","bgm_M41","20035105","120","650035105","650035123","0","0","37","0","20035","0","100066","650035051","5","0","8","8","0","0","100064","bgm_M41","蘭德索爾近郊 1-5","8","100065","20035101","0","0","0","0","bgm_M41","bgm_M41","1","0","100064","0","bgm_M41","1","650035052","-112","bgm_M41","90","100050","0"
"650035063","bgm_M41","20035106","135","650035106","650035124","0","0","42","0","20035","0","100076","650035061","6","0","9","9","0","0","100074","bgm_M41","蘭德索爾近郊 1-6","9","100075","20035101","0","0","0","0","bgm_M41","bgm_M41","1","0","100074","0","bgm_M41","1","650035062","75","bgm_M41","90","100010","0"
"650035073","bgm_M41","20035107","135","650035107","650035125","0","0","-99","0","20035","0","100076","650035071","7","0","9","9","0","0","100074","bgm_M41","蘭德索爾近郊 1-7","9","100075","20035101","0","0","0","0","bgm_M41","bgm_M41","1","0","100074","0","bgm_M41","1","650035072","-21","bgm_M41","90","100010","0"
"650035083","bgm_M41","20035108","135","650035108","650035126","0","0","-88","0","20035","0","100076","650035081","8","0","9","9","0","0","100074","bgm_M41","蘭德索爾近郊 1-8","9","100075","20035101","0","0","0","0","bgm_M41","bgm_M41","1","0","100074","0","bgm_M41","1","650035082","174","bgm_M41","90","100050","0"
"650035093","bgm_M41","20035109","135","650035109","650035127","0","0","44","0","20035","0","100069","650035091","9","0","9","9","0","0","100067","bgm_M41","蘭德索爾近郊 1-9","9","100068","20035101","0","0","0","0","bgm_M41","bgm_M41","1","0","100067","0","bgm_M41","1","650035092","270","bgm_M41","90","100050","0"
"650035103","bgm_M41","20035110","135","650035110","650035122","0","0","-78","0","20035","0","100076","650035101","10","0","9","9","0","0","100074","bgm_M41","蘭德索爾近郊 1-10","9","100075","20035101","0","0","0","0","bgm_M41","bgm_M41","1","0","100074","0","bgm_M41","1","650035102","391","bgm_M41","90","100010","0"
"650035113","bgm_M41","20035111","150","650035111","650035124","0","0","40","0","20035","0","100069","650035111","11","0","10","10","0","0","100067","bgm_M41","蘭德索爾近郊 1-11","10","100068","20035101","0","0","0","0","bgm_M41","bgm_M41","1","0","100067","0","bgm_M41","1","650035112","494","bgm_M41","90","100050","0"
"650035123","bgm_M41","20035112","150","650035112","650035125","0","0","-14","0","20035","0","100113","650035121","12","0","10","10","0","0","100111","bgm_M41","邊境之地 1-12","10","100112","20035102","0","0","0","0","bgm_M41","bgm_M41","1","0","100111","0","bgm_M41","1","650035122","-419","bgm_M41","90","100050","0"
"650035133","bgm_M41","20035113","150","650035113","650035126","0","0","-110","0","20035","0","100023","650035131","13","0","10","10","0","0","100021","bgm_M41","邊境之地 1-13","10","100022","20035102","0","0","0","0","bgm_M41","bgm_M41","1","0","100021","0","bgm_M41","1","650035132","-221","bgm_M41","90","100020","0"
"650035143","bgm_M41","20035114","150","650035114","650035127","0","0","46","0","20035","0","100023","650035141","14","0","10","10","0","0","100021","bgm_M41","邊境之地 1-14","10","100022","20035102","0","0","0","0","bgm_M41","bgm_M41","1","0","100021","0","bgm_M41","1","650035142","-51","bgm_M41","90","100020","0"
"650035153","bgm_M41","20035115","150","650035115","650035123","0","0","-54","0","20035","0","100023","650035151","15","0","10","10","0","0","100021","bgm_M41","邊境之地 1-15","10","100022","20035102","0","0","0","0","bgm_M41","bgm_M41","1","0","100021","0","bgm_M41","1","650035152","143","bgm_M41","90","100020","0"
"650035163","bgm_M41","20035201","240","650035116","650035121","0","54","-48","0","20035","0","100433","650035161","16","0","16","16","0","0","100431","bgm_M41","邊境之地 1-1","10","100432","20035201","1","0","0","2","bgm_M41","bgm_M41","2","5","100431","31158","bgm_M41","1","650035162","-492","bgm_M41","90","100050","0"
"650035173","bgm_M41","20035202","240","650035117","650035121","0","54","10","0","20035","0","100693","650035171","17","0","16","16","0","0","100691","bgm_M41","邊境之地 1-2","10","100692","20035201","1","0","0","2","bgm_M41","bgm_M41","2","5","100691","31010","bgm_M41","1","650035172","-266","bgm_M41","90","100010","0"
"650035183","bgm_M41","20035203","270","650035118","650035121","0","54","-195","0","20035","0","100433","650035181","18","0","18","18","0","0","100431","bgm_M41","邊境之地 1-3","10","100432","20035201","1","0","0","2","bgm_M41","bgm_M41","2","5","100431","31158","bgm_M41","1","650035182","-155","bgm_M41","90","100020","0"
"650035193","bgm_M41","20035204","270","650035119","650035121","0","54","-91","0","20035","0","100693","650035191","19","0","18","18","0","0","100691","bgm_M41","邊境之地 1-4","10","100692","20035201","1","0","0","2","bgm_M41","bgm_M41","2","5","100691","31010","bgm_M41","1","650035192","118","bgm_M41","90","100020","0"
"650035203","bgm_M41","20035205","300","650035120","650035121","0","54","40","0","20035","0","100693","650035201","20","0","20","20","0","0","100691","bgm_M41","邊境之地 1-5","10","100692","20035201","1","0","0","2","bgm_M41","bgm_M41","2","5","100691","31158","bgm_M41","1","650035202","299","bgm_M41","90","100020","0"
"650036013","bgm_M41","20036101","120","650036101","650036124","0","0","-73","0","20036","0","101953","650036011","1","0","8","8","0","0","101951","bgm_M41","聖德蕾莎女子學院 聖學祭會場 1-1","8","101952","20036101","0","0","0","0","bgm_M41","bgm_M41","1","0","101951","0","bgm_M41","1","650036012","-882","bgm_M41","90","100511","0"
"650036023","bgm_M41","20036102","120","650036102","650036125","0","0","-180","0","20036","0","101953","650036021","2","0","8","8","0","0","101951","bgm_M41","聖德蕾莎女子學院 聖學祭會場 1-2","8","101952","20036101","0","0","0","0","bgm_M41","bgm_M41","1","0","101951","0","bgm_M41","1","650036022","-658","bgm_M41","90","100510","0"
"650036033","bgm_M41","20036103","120","650036103","650036126","0","0","54","0","20036","0","101953","650036031","3","0","8","8","0","0","101951","bgm_M41","聖德蕾莎女子學院 聖學祭會場 1-3","8","101952","20036101","0","0","0","0","bgm_M41","bgm_M41","1","0","101951","0","bgm_M41","1","650036032","-704","bgm_M41","90","100511","0"
"650036043","bgm_M41","20036104","120","650036104","650036127","0","0","104","0","20036","0","101953","650036041","4","0","8","8","0","0","101951","bgm_M41","聖德蕾莎女子學院 聖學祭會場 1-4","8","101952","20036101","0","0","0","0","bgm_M41","bgm_M41","1","0","101951","0","bgm_M41","1","650036042","-427","bgm_M41","90","100510","0"
"650036053","bgm_M41","20036105","120","650036105","650036123","0","0","-82","0","20036","0","101953","650036051","5","0","8","8","0","0","101951","bgm_M41","聖德蕾莎女子學院 聖學祭會場 1-5","8","101952","20036101","0","0","0","0","bgm_M41","bgm_M41","1","0","101951","0","bgm_M41","1","650036052","-517","bgm_M41","90","100511","0"
"650036063","bgm_M41","20036106","135","650036106","650036124","0","0","-140","0","20036","0","102723","650036061","6","0","9","9","0","0","102721","bgm_M41","聖德蕾莎女子學院 聖學祭會場 1-6","9","102722","20036101","0","0","0","0","bgm_M41","bgm_M41","1","0","102721","0","bgm_M41","1","650036062","-285","bgm_M41","90","100680","0"
"650036073","bgm_M41","20036107","135","650036107","650036125","0","0","-58","0","20036","0","102723","650036071","7","0","9","9","0","0","102721","bgm_M41","聖德蕾莎女子學院 聖學祭會場 1-7","9","102722","20036101","0","0","0","0","bgm_M41","bgm_M41","1","0","102721","0","bgm_M41","1","650036072","-110","bgm_M41","90","100681","0"
"650036083","bgm_M41","20036108","135","650036108","650036126","0","0","73","0","20036","0","102723","650036081","8","0","9","9","0","0","102721","bgm_M41","聖德蕾莎女子學院 聖學祭會場 1-8","9","102722","20036101","0","0","0","0","bgm_M41","bgm_M41","1","0","102721","0","bgm_M41","1","650036082","-210","bgm_M41","90","100680","0"
"650036093","bgm_M41","20036109","135","650036109","650036127","0","0","106","0","20036","0","102723","650036091","9","0","9","9","0","0","102721","bgm_M41","聖德蕾莎女子學院 聖學祭會場 1-9","9","102722","20036101","0","0","0","0","bgm_M41","bgm_M41","1","0","102721","0","bgm_M41","1","650036092","22","bgm_M41","90","100681","0"
"650036103","bgm_M41","20036110","135","650036110","650036122","0","0","-62","0","20036","0","102723","650036101","10","0","9","9","0","0","102721","bgm_M41","聖德蕾莎女子學院 聖學祭會場 1-10","9","102722","20036101","0","0","0","0","bgm_M41","bgm_M41","1","0","102721","0","bgm_M41","1","650036102","112","bgm_M41","90","100680","0"
"650036113","bgm_M41","20036111","150","650036111","650036124","0","0","-128","0","20036","0","102723","650036111","11","0","10","10","0","0","102721","bgm_M41","聖德蕾莎女子學院 聖學祭會場 1-11","10","102722","20036101","0","0","0","0","bgm_M41","bgm_M41","1","0","102721","0","bgm_M41","1","650036112","262","bgm_M41","90","100681","0"
"650036123","bgm_M41","20036112","150","650036112","650036125","0","0","74","0","20036","0","102723","650036121","12","0","10","10","0","0","102721","bgm_M41","聖德蕾莎女子學院 聖學祭會場 1-12","10","102722","20036101","0","0","0","0","bgm_M41","bgm_M41","1","0","102721","0","bgm_M41","1","650036122","335","bgm_M41","90","100680","0"
"650036133","bgm_M41","20036113","150","650036113","650036126","0","0","-38","0","20036","0","102723","650036131","13","0","10","10","0","0","102721","bgm_M41","聖德蕾莎女子學院 聖學祭會場 1-13","10","102722","20036101","0","0","0","0","bgm_M41","bgm_M41","1","0","102721","0","bgm_M41","1","650036132","478","bgm_M41","90","100681","0"
"650036143","bgm_M41","20036114","150","650036114","650036127","0","0","80","0","20036","0","102723","650036141","14","0","10","10","0","0","102721","bgm_M41","聖德蕾莎女子學院 聖學祭會場 1-14","10","102722","20036101","0","0","0","0","bgm_M41","bgm_M41","1","0","102721","0","bgm_M41","1","650036142","595","bgm_M41","90","100680","0"
"650036153","bgm_M41","20036115","150","650036115","650036123","0","0","-74","0","20036","0","102723","650036151","15","0","10","10","0","0","102721","bgm_M41","聖德蕾莎女子學院 聖學祭會場 1-15","10","102722","20036101","0","0","0","0","bgm_M41","bgm_M41","1","0","102721","0","bgm_M41","1","650036152","706","bgm_M41","90","100681","0"
"650036163","bgm_M41","20036201","240","650036116","650036121","0","54","-69","0","20036","0","102733","650036161","16","0","16","16","0","0","102731","bgm_M41","聖德蕾莎女子學院 聖學祭會場 1-1","10","102732","20036201","1","0","0","2","bgm_M41","bgm_M41","2","5","102731","31032","bgm_M41","1","650036162","-520","bgm_M41","90","100680","0"
"650036173","bgm_M41","20036202","240","650036117","650036121","0","54","99","0","20036","0","102733","650036171","17","0","16","16","0","0","102731","bgm_M41","聖德蕾莎女子學院 聖學祭會場 1-2","10","102732","20036201","1","0","0","2","bgm_M41","bgm_M41","2","5","102731","31031","bgm_M41","1","650036172","-323","bgm_M41","90","100681","0"
"650036183","bgm_M41","20036203","270","650036118","650036121","0","54","41","0","20036","0","102733","650036181","18","0","18","18","0","0","102731","bgm_M41","聖德蕾莎女子學院 聖學祭會場 1-3","10","102732","20036201","1","0","0","2","bgm_M41","bgm_M41","2","5","102731","31032","bgm_M41","1","650036182","-68","bgm_M41","90","100681","0"
