ac8bcff9d018273c4a7e2e34530753343c2054002e4cc4c169c02d1d30014f36,35a99d05607ae5c86b1c3b6301bf8962bb733f2a4fe46cbdec099a1fa647d834,ce1f3a91541c99a6d7528360e52e9dd860e72429845df35562394a30051f7a72,92ec3e557e1f028a90622a294b722d1ec642f269aad47e56519ca68b579cb76e,b686e199abd457280daa12fff17bb74625bc745c8a8df760eae19439a0b6507d,4e5dd8e546169069e97c8dd5acd6d1766f237620f0a5feb8184552ce5dc63a8d,ef594f14f081a75a5effa7ed480fc5cbce7c3d1c48b47ed681f7db96949ab2a7,858b3b62f7be36d4c1aed4614135210d3bd435efec509a1c532c8b0bc54d04a0
"114101","105107","105286","16","105105","105556","105555","105106"
"114101","106101","105347","17","105106","105557","105556","105107"
"114101","106102","106341","18","105107","106551","105557","106101"
"114101","106103","106342","19","106101","106552","106551","106102"
"114101","107101","106343","20","106102","106553","106552","106103"
"114101","107102","107341","21","106103","107551","106553","107101"
"114101","107103","107342","22","107101","107552","107551","107102"
"114101","108101","107343","23","107102","107553","107552","107103"
"114101","108102","108401","24","107103","108551","107553","108101"
"114101","108103","108312","25","108101","108552","108551","108102"
"114101","108104","108403","26","108102","108553","108552","108103"
"114101","109101","108434","27","108103","108554","108553","108104"
"114101","109102","109341","28","108104","109551","108554","109101"
"114101","109103","109432","29","109101","109552","109551","109102"
"114101","109104","109343","30","109102","109553","109552","109103"
"114101","10010032","109434","31","109103","109554","109553","109104"
"114101","10010033","10034032","32","109104","10055032","109554","10010032"
"114101","999999","10043033","33","10010032","10055033","10055032","10010033"
"114201","101011","101011","1","101401","101551","101551","101011"
"114201","102013","102281","2","102493","101551","101551","102011"
"114201","103011","102013","3","102401","102551","102551","102013"
"114201","103012","103311","4","103431","102552","102552","103011"
"114201","103013","103282","5","103401","103551","103551","103012"
"114201","104011","103283","6","103401","103552","103552","103013"
"114201","104012","104431","7","103553","103583","103552","104011"
"114201","104013","104312","8","104491","104581","103553","104012"
"114201","104014","104402","9","104282","104552","104551","104013"
"114201","105011","104314","10","104283","104583","104552","104014"
"114201","105042","105311","11","104433","105581","104583","105011"
"114201","105013","105431","12","105281","105552","105551","105042"
"114201","105014","105313","13","105282","105553","105552","105013"
"114201","105015","105314","14","105283","105554","105553","105014"
"114201","105016","105402","15","105284","105555","105554","105015"
"114201","105017","105433","16","105402","105556","105555","105016"
"114201","106011","105403","17","105433","105557","105556","105017"
"114201","106012","106401","18","105403","106551","105557","106011"
"114201","106013","106431","19","106401","106552","106551","106012"
"114201","107011","106491","20","106431","106553","106552","106013"
"114201","107012","107341","21","106491","107551","106553","107011"
"114201","107013","107342","22","107341","107552","107551","107012"
"114201","108011","107343","23","107342","107553","107552","107013"
"114201","108012","108431","24","107343","108551","107553","108011"
"114201","108013","108492","25","108431","108552","108551","108012"
"114201","108014","108343","26","108492","108553","108552","108013"
"114201","109011","108494","27","108343","108554","108553","108014"
"114201","109012","109281","28","108494","109551","108554","109011"
"114201","109013","109282","29","109281","109552","109551","109012"
"114201","109014","109283","30","109282","109553","109552","109013"
"114201","10001032","109284","31","109283","109554","109553","109014"
"114201","10001033","10028032","32","109284","10055032","109554","10001032"
"114201","999999","10028033","33","10028032","10055033","10055032","10001033"
"114301","101011","101281","1","101401","101011","101551","101071"
"114301","102041","102281","2","102493","101551","101551","102071"
"114301","103011","102282","3","102401","102011","102551","102041"
"114301","103041","103281","4","103431","102552","102552","103071"
"114301","103042","103282","5","103401","103071","103551","103041"
"114301","104041","103283","6","103401","103552","103552","103072"
"114301","104042","104281","7","103553","103013","103552","104071"
"114301","104043","104282","8","104011","104551","103553","104072"
"114301","104044","104402","9","104012","104552","104551","104013"
"114301","105041","104284","10","104013","104554","104552","104074"
"114301","105042","105341","11","104014","105551","104553","105071"
"114301","105043","105282","12","105011","105552","105551","105072"
"114301","105044","105343","13","105012","105553","105552","105073"
"114301","105045","105284","14","105013","105554","105553","105074"
"114301","105046","105285","15","105014","105555","105554","105075"
"114301","105047","105286","16","105015","105556","105555","105076"
"114301","106041","105287","17","105016","105557","105556","105077"
"114301","106042","106341","18","105017","106551","105557","106071"
"114301","106043","106342","19","106011","106552","106551","106072"
"114301","107041","106343","20","106012","106553","106552","106073"
"114301","107042","107491","21","106013","107551","106553","107071"
"114301","107043","107492","22","107011","107552","107551","107072"
"114301","108041","107493","23","107012","107553","107552","107073"
"114301","108042","108401","24","107013","108551","107553","108071"
"114301","108043","108342","25","108011","108552","108551","108072"
"114301","108044","108403","26","108012","108553","108552","108073"
"114301","109041","108494","27","108013","108554","108553","108074"
"114301","109042","109341","28","108014","109551","108554","109071"
"114301","109043","109432","29","109011","109552","109551","109072"
"114301","109044","109343","30","109012","109553","109552","109073"
"114301","10004032","109434","31","109013","109554","109553","109074"
"114301","10004033","10034032","32","109014","10055032","109554","10007032"
"114301","999999","10043033","33","10001032","10055033","10055032","10007033"
"114401","101011","101281","1","101401","101011","101551","101011"
"114401","102013","102281","2","102071","101551","101551","102011"
"114401","103011","102282","3","102401","102011","102551","102013"
"114401","103012","103281","4","103431","102552","102552","103011"
"114401","103013","103282","5","103401","103071","103551","103012"
"114401","104011","103283","6","103401","103552","103552","103013"
"114401","104012","104281","7","103013","103553","103552","104011"
"114401","104013","104282","8","104011","104551","103553","104012"
"114401","104014","104402","9","104012","104552","104551","104013"
"114401","105011","104284","10","104013","104553","104552","104014"
"114401","105012","105281","11","104014","105551","104553","105011"
"114401","105013","105282","12","105011","105552","105551","105012"
"114401","105014","105283","13","105012","105553","105552","105013"
"114401","105015","105284","14","105013","105554","105553","105014"
"114401","105016","105285","15","105014","105555","105554","105015"
"114401","105017","105286","16","105015","105556","105555","105016"
"114401","106011","105287","17","105016","105557","105556","105017"
"114401","106012","106281","18","105017","106551","105557","106011"
"114401","106013","106282","19","106011","106552","106551","106012"
"114401","107011","106283","20","106012","106553","106552","106013"
"114401","107012","107491","21","106013","107551","106553","107011"
"114401","107013","107492","22","107011","107552","107551","107012"
"114401","108011","107493","23","107012","107553","107552","107013"
"114401","108012","108431","24","107013","108551","107553","108011"
"114401","108013","108342","25","108011","108552","108551","108012"
"114401","108014","108403","26","108012","108553","108552","108013"
"114401","109011","108494","27","108013","108554","108553","108014"
"114401","109012","109341","28","108014","109551","108554","109011"
"114401","109013","109432","29","109011","109552","109551","109012"
"114401","109014","109343","30","109012","109553","109552","109013"
"114401","10001032","109434","31","109013","109554","109553","109014"
"114401","10001033","10034032","32","109014","10055032","109554","10001032"
"114401","999999","10043033","33","10001032","10055033","10055032","10001033"
"114501","101011","101281","1","101401","101551","101581","101071"
"114501","102013","102311","2","102493","101431","101581","102011"
