6ca1b6c9cb55e3251bfbcd3dbbc6a733c4753a4f26678d4100205518d2138704,e36fce8e46cc5dd2694964fc08dfdeffc787047a476574be41c99b0710b13895,35a40e5b25c25709693e5d7ea8499c8e762d8692f4e383366bd6a05fff830955,09481062ec42f2f86b52ed77a2a809c8fa7e67defb90495f030f9aa47a3c8c08,14f2f23037e8023adfd986f926a0816ca48cb27f57f821725e1d15cd2cfcf9c6,0f89999672f78bd2b63f2f16e4581239d735de4ce164dfc44c7525209d2eab99,f5bcdf6e10b28c4d05ae3ccb46c81845f22381e0097e86e84358c14fe8e26efc,d5de15013996c6b03bd7ad7e79171cbbad61a429e5dde224b35130c46b8b2655,de4cfb1d75f7779408952bf463ee0f9e6a985931be255964cfcde4f1abbd0bbf,04cd0a39e81b154dcd0ff484058fe0ace6e29ab67418e5145fa10208c0b28074,7a3c8ca90d70e18772a6bdc0def01482c8f2bb050dd1000cd3b3ab2efd6cd96a,e853daed1dc54e7db7bd8b1fae2dd837b59ca4aa8c25136bf35fbfbabb50bd70,9e1894f2d44602889e25bb856970ee2d03dfa1c3ebd05801065334a8902cb197,eba68350989a560a193d1c34ac9f16418b62674f484bb2777b820bd5b14729d0,34a43c17feed90ca251edb6c4a7ba3a615e8bc743283415c7c7e18c51a18143c,7e8a0646400311be5aab9a6e72057fd0616ac1597c47240437b29b96a65781ed,4c1de733e31b9d6d391246d40f47bf877c27ec1b35eb9e41e06e363ec927b8ec,049c446072aebcc0c5dab08491c91380e7c42c8855d13c6c1559ea27cfb85ff0,1a70363b22cab712aa7eb967984619183fce1270ebb65f7b9091c25078bb954a,0efa07d489cbe582eca3f3a6ab7c2ae6460074e153a6ef3ad3218862b2851a01,78eaa192e2599c021b72d585d4b9d466dcd711693efb0eb4edc760d7dbbf66dc,f04a7e83ac90e0c9f0d7e98336eb1c073cf7bca5de260f031c7ca85701529a36,a6f3c522634595d39d14a4416d3c310130a8cb46704443b465acefe3cd6d40d5,74f019aa7916e1fbcf97d0e3733feee16a8c377a1457c7cb2df66d76cab75f3b,6b7d75e386364e56853ffb16e213aa01900faca6a43495f11b3590aa3c9b298b,4af5bca1ec1078c54f44c2fcf5d508d843efee4d5788b467ce015c57c4589fe3,481ea39bca235a6d785c09a47b0a7be340516097086e65c298004b77d64e48de,52ffcffae7c4b6ee11d377d91e170fd6e0421e794d7ea8aa367f2f7bc60bf86d,440c20e320064f60b977f1360ccc7380e1376bd9f36f2c28951c484f2aeb74b5,ff9709cb4d874d2319b1d3e2df14bdcf8d2476cc08e5b44f634b411c9f792720,570ab923476981a0973ab6011447668225a1b3fcc691a7c170758454f4cd0cf6,2e32151601604374c8e1ae8996c55df2c8abd22164771babcd8e19695469a8ec,6dff9da4dbd8a7ba82bd60ea0346cd75739298e10f69a25c7f7568e5c317a341,d8adc90beaec54b2f2b64d5b1eba1f27728443758f2a7f5e90150f77fcd0f417,d015ecc5711b2c03917f8a41f608d69768f07e4551580e704679fabe218abf12,a4e4d849bae0cfefda65f6debbff9e88681f8e547c62eb5f94f034a55a13e57b,851a6df154cf7f7c88fcd86be1790fd06912883552b45aa42900d188fcc828b4,222af78cb7f9e68fb96d6cd826d1e49d4cb83abd9fd49ae331f62c9020c6e85c,bf2baaa7c9be869b8744164a7539c6e5c28249fccbb8a0029274e17952334ce0,ec4ccf692207d12f32010cf0cedb72679bda0a3e0318c9ac6136b2b79d8c1489,6bde9fecc7bceba8c9a325ba1f7405e68248796135794c7d0deef26b74bdf7ec,6fe4e2a3a791169610ff241f786e3305f9ccd87181831362323ed0cd9ae5b527,562516b9b4a5385bbabf499e86e5124297daab2326569c1a277283e8e6260915,58a67eb16aabbf06f9462e66ce6aebc35f604e708640944ab70bac4c8fb6b19e
"0","0","0","0","1","924172103","0","頑強幽靈B","0","0","300000034","320802","0","0","0","0","0","0","0","2800000","0","1","0","0","0","60","0","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924172104","0","頑強幽靈C","0","0","300000034","320802","0","0","0","0","0","0","0","1200000","0","1","0","0","0","60","0","0","0","100","0","0","2000","2000","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924172105","250","爆裂敵人","0","1000","300000009","217300","0","0","0","1000","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","5000","0","0"
"25","0","0","0","1","924172201","0","頑強幽靈","100","50000","300000034","320802","0","30","0","50000","0","0","0","150000000","0","1","0","0","50000","60","0","0","0","200","0","0","0","0","0","0","0","0","0","25","0","25","0","0"
"0","24000","0","0","1","924172202","0","頑強幽靈A","0","0","300000034","320802","0","0","0","0","0","0","0","1600000","0","1","0","0","0","60","0","0","0","200","0","0","6000","6000","0","0","0","0","24000","0","0","0","0","0"
"0","0","0","0","1","924172203","0","頑強幽靈B","0","0","300000034","320802","0","0","0","0","0","0","0","3200000","0","1","0","0","0","60","0","0","0","200","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924172204","0","頑強幽靈C","0","0","300000034","320802","0","0","0","0","0","0","0","1600000","0","1","0","0","0","60","0","0","0","200","0","0","6000","6000","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924172205","250","爆裂敵人","0","2000","300000009","217300","0","0","0","2000","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","5000","0","0"
"25","0","0","0","1","924172301","0","頑強幽靈","100","50000","300000034","320802","0","30","0","50000","0","0","0","300000000","0","1","0","0","50000","60","0","0","0","460","0","0","0","0","0","0","0","0","0","25","0","25","0","0"
"0","36000","0","0","1","924172302","0","頑強幽靈A","0","0","300000034","320802","0","0","0","0","0","0","0","2100000","0","1","0","0","0","60","0","0","0","460","0","0","10000","10000","0","0","0","0","36000","0","0","0","0","0"
"0","0","0","0","1","924172303","0","頑強幽靈B","0","0","300000034","320802","0","0","0","0","0","0","0","3600000","0","1","0","0","0","60","0","0","0","460","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924172304","0","頑強幽靈C","0","0","300000034","320802","0","0","0","0","0","0","0","2100000","0","1","0","0","0","60","0","0","0","460","0","0","10000","10000","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924172305","250","爆裂敵人","0","6800","300000009","217300","0","0","0","8600","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","5000","0","0"
"25","0","0","0","1","924172401","0","頑強幽靈","100","50000","300000034","320802","0","30","0","50000","0","0","0","1000000000","0","1","0","0","50000","60","0","0","0","460","0","0","0","0","0","0","0","0","0","25","0","25","0","0"
"0","36000","0","0","1","924172402","0","頑強幽靈A","0","0","300000034","320802","0","0","0","0","0","0","0","2100000","0","1","0","0","0","60","0","0","0","460","0","0","10000","10000","0","0","0","0","36000","0","0","0","0","0"
"0","0","0","0","1","924172403","0","頑強幽靈B","0","0","300000034","320802","0","0","0","0","0","0","0","3600000","0","1","0","0","0","60","0","0","0","460","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924172404","0","頑強幽靈C","0","0","300000034","320802","0","0","0","0","0","0","0","2100000","0","1","0","0","0","60","0","0","0","460","0","0","10000","10000","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924172405","250","爆裂敵人","0","6800","300000009","217300","0","0","0","8600","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","5000","0","0"
"0","16000","0","0","1","924173101","0","獨眼巨人","50000","0","300000008","303904","0","90","0","50000","0","0","0","80000000","0","1","0","0","50000","60","0","0","0","100","0","0","100","100","0","0","0","0","3000","0","0","0","0","0"
"0","0","0","0","1","924173102","250","爆裂敵人","0","200","300000009","217300","0","0","0","200","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","50","0","5000","0","0"
"0","30000","0","0","1","924173201","0","獨眼巨人","50000","0","300000008","303904","0","90","0","50000","0","0","0","150000000","0","1","0","0","50000","60","0","0","0","200","0","0","200","200","0","0","0","0","7000","0","0","0","0","0"
"0","0","0","0","1","924173202","250","爆裂敵人","0","400","300000009","217300","0","0","0","400","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","50","0","5000","0","0"
"0","64000","0","0","1","924173301","0","獨眼巨人","50000","0","300000008","303904","0","90","0","50000","0","0","0","300000000","0","1","0","0","50000","60","0","0","0","460","0","0","300","1000","0","0","0","0","10000","0","0","0","0","0"
"0","0","0","0","1","924173302","250","爆裂敵人","0","700","300000009","217300","0","0","0","1000","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","50","0","5000","0","0"
"0","64000","0","0","1","924173401","0","獨眼巨人","50000","0","300000008","303904","0","90","0","50000","0","0","0","1000000000","0","1","0","0","50000","60","0","0","0","460","0","0","300","1000","0","0","0","0","10000","0","0","0","0","0"
"0","0","0","0","1","924173402","250","爆裂敵人","0","700","300000009","217300","0","0","0","1000","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","50","0","5000","0","0"
"3430","448","0","0","1","924180101","0","岩龜暴君","3430","3430","200000001","251100","0","0","0","3430","0","0","0","4980501","0","0","0","0","3430","42","0","0","0","343","0","0","2718","1812","0","0","0","0","0","3430","0","0","0","0"
"3430","584","0","0","1","924180102","0","青藍魔像","3430","3430","200000001","250800","0","0","0","3430","0","0","0","7192161","0","0","0","0","3430","42","0","0","0","343","0","0","4349","725","0","0","0","0","0","3430","0","0","0","0"
"3430","1320","0","0","1","924180103","0","生者劍士","3430","3430","200000001","251000","0","0","0","3430","0","0","0","5081079","0","0","0","0","3430","42","0","0","0","343","0","0","3262","1450","0","0","0","0","0","3430","0","0","0","0"
"343","9512","0","0","32","924180104","0","純的闇影","343","343","200000001","604701","0","30","0","343","0","69","0","3571344","0","6","26","0","343","42","0","0","1","343","5","0","3515","3065","0","0","0","0","0","343","0","0","536","0"
"343","19788","0","0","32","924180105","0","碧的闇影","343","343","200000001","604001","0","29","0","343","0","55","0","1696632","0","6","34","0","343","67","0","0","1","343","2","0","1486","1469","0","0","0","0","0","343","0","0","1165","0"
"3430","14881","0","0","1","924180201","0","獸人","3430","3430","200000001","252800","0","0","0","3430","0","0","0","22556397","0","0","0","0","3430","42","0","0","0","343","0","0","1395","1550","0","0","0","0","0","3430","0","0","0","0"
"343","0","0","0","32","924180202","0","依里（天使）的闇影","343","343","200000001","613801","0","23","0","343","0","1580","0","17387799","0","5","6","0","343","42","0","0","1","343","18","0","2796","1887","0","0","0","203","49844","343","0","0","0","0"
"3430","0","0","0","1","924180203","0","洞窟蝙蝠","3430","3430","200000001","254900","0","0","0","3430","0","0","0","20658288","0","0","0","0","3430","42","0","0","0","343","0","0","1163","775","0","0","0","0","43401","3430","0","0","0","0"
"343","0","0","0","32","924180204","0","凱留（超載）的闇影","343","343","200000001","621101","0","24","0","343","0","45","0","15818933","0","5","0","0","343","42","0","0","1","343","17","0","585","458","0","0","0","2297","86650","343","0","0","0","0"
"3430","0","0","0","1","924180205","0","搗蛋惡魔","3430","3430","200000001","256300","0","0","0","3430","0","0","0","21396062","0","0","0","0","3430","42","0","0","0","343","0","0","698","465","0","0","0","0","48307","3430","0","0","0","0"
"3430","20133","0","0","1","924180301","0","叢林護衛","3430","3430","200000001","251300","0","0","0","3430","0","0","0","36888016","0","0","0","0","3430","44","0","0","0","343","0","0","2333","933","0","0","0","0","0","3430","0","0","0","0"
"343","96909","0","0","33","924180302","0","日和的闇影","343","343","200000001","600101","0","59","0","343","0","20","0","27415505","0","6","20","0","343","62","0","0","1","343","15","0","753","932","0","0","0","0","0","343","0","0","2271","0"
"343","87491","0","0","33","924180303","0","琪愛兒的闇影","343","343","200000001","610901","0","50","0","343","0","20","0","25630808","0","5","24","0","343","62","0","0","1","343","15","0","589","794","0","0","0","0","0","343","0","0","2424","0"
"3430","59372","0","0","1","924180304","0","紅蕈菇","3430","3430","200000001","252100","0","0","0","3430","0","0","0","34253046","0","0","0","0","3430","44","0","0","0","343","0","0","1400","933","0","0","0","0","0","3430","0","0","0","0"
"343","0","0","0","33","924180305","0","優衣（祭服）的闇影","343","343","200000001","615601","0","29","0","343","0","2850","0","24350797","0","5","3","0","343","44","0","0","1","343","21","0","2261","1326","0","0","0","510","63137","343","0","0","0","0"
"0","16000","0","0","1","924181101","0","擲岩猴仙","1600","3600","300000008","306304","0","70","0","1600","0","0","0","80000000","0","1","0","0","5000","60","0","0","0","100","0","0","500","500","0","0","0","0","10000","0","0","0","0","0"
"0","0","0","0","1","924181102","250","爆裂敵人","0","200","300000009","217300","0","0","0","200","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","5000","0","0"
"0","32000","0","0","1","924181201","0","擲岩猴仙","1600","3600","300000008","306304","0","70","0","1600","0","0","0","150000000","0","1","0","0","5000","60","0","0","0","200","0","0","1000","1000","0","0","0","0","20000","0","0","0","0","0"
"0","0","0","0","1","924181202","250","爆裂敵人","0","400","300000009","217300","0","0","0","400","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","5000","0","0"
"0","64000","0","0","1","924181301","0","擲岩猴仙","1600","3600","300000008","306304","0","70","0","3200","0","0","0","300000000","0","1","0","0","5000","60","0","0","0","465","0","0","2400","2400","0","0","0","0","40000","0","0","0","0","0"
"0","0","0","0","1","924181302","250","爆裂敵人","0","1200","300000009","217300","0","0","0","1200","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","5000","0","0"
"0","64000","0","0","1","924181401","0","擲岩猴仙","1600","3600","300000008","306304","0","70","0","3200","0","0","0","1000000000","0","1","0","0","5000","60","0","0","0","465","0","0","2400","2400","0","0","0","0","40000","0","0","0","0","0"
"0","0","0","0","1","924181402","250","爆裂敵人","0","1200","300000009","217300","0","0","0","1200","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","5000","0","0"
"0","0","0","0","1","924182101","0","方格斯男爵","50000","1","300000008","316208","0","130","0","4000","0","0","0","80000000","0","1","0","0","50000","60","0","0","0","100","0","0","100","100","0","0","0","0","0","50000","0","0","0","0"
"0","0","0","0","1","924182102","0","手下","50000","0","200000011","213504","0","0","0","50000","0","0","0","6000000","0","1","0","0","0","60","0","0","0","100","0","0","10000","18000","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924182103","0","手下","50000","0","200000011","213505","0","0","0","50000","0","0","0","3000000","0","1","0","0","0","60","0","0","0","100","0","0","10000","18000","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924182104","0","手下","50000","0","200000011","213506","0","0","0","50000","0","0","0","1500000","0","1","0","0","0","60","0","0","0","100","0","0","10000","18000","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924182105","0","手下","50000","0","200000011","213507","0","0","0","50000","0","0","0","1500000","0","1","0","0","0","60","0","0","0","100","0","0","10000","18000","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924182106","250","爆裂敵人","0","100","300000009","217300","0","0","0","100","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","5000","0","0"
"0","0","0","0","1","924182201","0","方格斯男爵","50000","1","300000008","316208","0","130","0","8000","0","0","0","150000000","0","1","0","0","50000","60","0","0","0","200","0","0","200","200","0","0","0","0","0","50000","0","0","0","0"
"0","0","0","0","1","924182202","0","手下","50000","0","200000011","213504","0","0","0","50000","0","0","0","6000000","0","1","0","0","0","60","0","0","0","100","0","0","10000","18000","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924182203","0","手下","50000","0","200000011","213505","0","0","0","50000","0","0","0","3000000","0","1","0","0","0","60","0","0","0","100","0","0","10000","18000","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924182204","0","手下","50000","0","200000011","213506","0","0","0","50000","0","0","0","1500000","0","1","0","0","0","60","0","0","0","100","0","0","10000","18000","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924182205","0","手下","50000","0","200000011","213507","0","0","0","50000","0","0","0","1500000","0","1","0","0","0","60","0","0","0","100","0","0","10000","18000","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924182206","250","爆裂敵人","0","200","300000009","217300","0","0","0","200","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","5000","0","0"
"0","0","0","0","1","924182301","0","方格斯男爵","50000","1","300000008","316208","0","130","0","16000","0","0","0","300000000","0","1","0","0","50000","60","0","0","0","465","0","0","300","300","0","0","0","0","0","50000","0","0","0","0"
"0","0","0","0","1","924182302","0","手下","50000","0","200000011","213504","0","0","0","50000","0","0","0","6000000","0","1","0","0","0","60","0","0","0","100","0","0","10000","18000","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924182303","0","手下","50000","0","200000011","213505","0","0","0","50000","0","0","0","3000000","0","1","0","0","0","60","0","0","0","100","0","0","10000","18000","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924182304","0","手下","50000","0","200000011","213506","0","0","0","50000","0","0","0","1500000","0","1","0","0","0","60","0","0","0","100","0","0","10000","18000","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924182305","0","手下","50000","0","200000011","213507","0","0","0","50000","0","0","0","1500000","0","1","0","0","0","60","0","0","0","100","0","0","10000","18000","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924182306","250","爆裂敵人","0","400","300000009","217300","0","0","0","400","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","5000","0","0"
"0","0","0","0","1","924182401","0","方格斯男爵","50000","1","300000008","316208","0","130","0","16000","0","0","0","1000000000","0","1","0","0","50000","60","0","0","0","465","0","0","300","300","0","0","0","0","0","50000","0","0","0","0"
"0","0","0","0","1","924182402","0","手下","50000","0","200000011","213504","0","0","0","50000","0","0","0","6000000","0","1","0","0","0","60","0","0","0","100","0","0","10000","18000","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924182403","0","手下","50000","0","200000011","213505","0","0","0","50000","0","0","0","3000000","0","1","0","0","0","60","0","0","0","100","0","0","10000","18000","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924182404","0","手下","50000","0","200000011","213506","0","0","0","50000","0","0","0","1500000","0","1","0","0","0","60","0","0","0","100","0","0","10000","18000","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924182405","0","手下","50000","0","200000011","213507","0","0","0","50000","0","0","0","1500000","0","1","0","0","0","60","0","0","0","100","0","0","10000","18000","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924182406","250","爆裂敵人","0","400","300000009","217300","0","0","0","400","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","5000","0","0"
"0","30000","0","0","1","924183101","0","狂焰戰熊","50000","0","300000008","301106","0","90","0","50000","0","0","0","80000000","0","1","0","0","50000","60","0","0","0","100","0","0","500","500","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924183102","250","爆裂敵人","0","200","300000009","217300","0","0","0","200","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","5000","0","0"
"0","60000","0","0","1","924183201","0","狂焰戰熊","50000","0","300000008","301106","0","90","0","50000","0","0","0","150000000","0","1","0","0","50000","60","0","0","0","200","0","0","1000","1000","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924183202","250","爆裂敵人","0","400","300000009","217300","0","0","0","400","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","5000","0","0"
"0","120000","0","0","1","924183301","0","狂焰戰熊","50000","0","300000008","301106","0","90","0","50000","0","0","0","300000000","0","1","0","0","50000","60","0","0","0","465","0","0","1800","4000","0","0","0","0","0","0","0","0","0","0"
