d14af3171265832e385f6b4c6f9a9ad6706adc307884798f9b8aaad0f6598f45,7db413d48a36aa3423a35ab3a270301690d329babc3253960e380aa03de328f0,a6e79fc14ec91ec45c1774380dd7297240ba06b73d9f2c49db9f0b0d0b11c277,8213a7a4315c9f7a5356c842ad2ec82b377621d168b05598bf49e9366bde6ad3,d0895e2639813b33a4f3026942ed0359b4e4c6e2572b449276dc96948f62e3ac,992b0255f7981baf23082dc06a5af6b8c891fba13b1caaaae69a24aaa13290df,f6b79a1a370613bf9fd50ddbe86af9d5f18e5093bc0c0dd435b4116635d362bb,dc973cb12543b49267b31874b6041710819679e851a2a6f4610b96e79a12a1e6,8a7a5f87ba973b66a8e82ad5ba301a05ccf836b6f58ee9f64661c9e1d01ae003,0efc3f8980546060f266c154edab816c0f7f4176f204e468a231d352d7264309,c3cd58db66e7cfc93e41c39c1e02dd74c756cd3e9583ccfb3186b341dcedc5b5
"vo_lsv","21","","0","0","","vo_lsv_1026","1009810","","1009810052",""
"100411","11","0","1","10","0","沒錯沒錯，就是這樣！","1009810","1","1009810053","0"
"0","91","","","","","","1009810","","1009810054",""
"100411","3","","","1","0.2","lsv_idle_cool_joy","1009810","","1009810055",""
"102011","3","","","1","0.2","lsv_talk_wish_joy","1009810","","1009810056",""
"vo_lsv","21","","0","0","","vo_lsv_1027","1009810","","1009810057",""
"102011","11","0","1","10","0","那麼，\n首先要先讓小繆\n恢復活力才行！","1009810","1","1009810058","0"
"0","91","","","","","","1009810","","1009810059",""
"102011","3","","","1","0.2","lsv_idle_wish_joy","1009810","","1009810060",""
"100411","3","","","1","0.2","lsv_talk_cool_loop","1009810","","1009810061",""
"vo_lsv","21","","0","0","","vo_lsv_1028","1009810","","1009810062",""
"100411","11","0","1","10","0","活力啊──\n哥哥\n有什麼好點子嗎？","1009810","1","1009810063","0"
"0","91","","","","","","1009810","","1009810064",""
"100411","3","","","1","0.2","lsv_idle_cool","1009810","","1009810065",""
"100411","3","","lsv_look_idle_normal","0","0","lsv_choice","1009810","1","1009810066","0.2"
"102011","3","","lsv_look_idle_normal","0","0","lsv_choice","1009810","1","1009810067","0.2"
"103611","3","","lsv_look_idle_normal","0","0","lsv_choice","1009810","1","1009810068","0.2"
"0.1","93","","","","","0","1009810","","1009810069",""
"100411","2","","0.33","-235","","-452","1009810","2","1009810070","0.2"
"102011","2","","0.33","-220","","420","1009810","2","1009810071","0.2"
"103611","2","","0.33","-250","","545","1009810","2","1009810072","0.2"
"0","22","","","1","0.2","0","1009810","","1009810073",""
"給牠吃很多東西。","103","","","0","","1009810077","1009810","","1009810074",""
"讓牠多睡一點。","103","","","0","","1009810101","1009810","","1009810075",""
"稍微玩一下。","103","","","0","","1009810125","1009810","","1009810076",""
"100411","3","","lsv_idle_normal","0","0","lsv_choice","1009810","1","1009810077","0.2"
"102011","3","","lsv_idle_normal","0","0","lsv_choice","1009810","1","1009810078","0.2"
"103611","3","","lsv_idle_normal","0","0","lsv_choice","1009810","1","1009810079","0.2"
"0.1","93","","","","","0","1009810","","1009810080",""
"100411","2","","0.33","-235","","-200","1009810","2","1009810081","0.2"
"102011","2","","0.33","-220","","100","1009810","2","1009810082","0.2"
"103611","2","","0.33","-250","","270","1009810","2","1009810083","0.2"
"0.7","93","","","","","0","1009810","","1009810084",""
"103611","3","","","1","0.2","lsv_talk_joy3_blink","1009810","","1009810085",""
"vo_lsv","21","","0","0","","vo_lsv_1029","1009810","","1009810086",""
"103611","11","0","1","10","0","肚子餓了\n就會沒精神，\n也有這樣的俗語嘛。","1009810","1","1009810087","0"
"0","91","","","","","","1009810","","1009810088",""
"103611","3","","","1","0.2","lsv_idle_normal_joy","1009810","","1009810089",""
"102011","3","","","1","0.2","lsv_talk_joy1","1009810","","1009810090",""
"vo_lsv","21","","0","0","","vo_lsv_1030","1009810","","1009810091",""
"102011","11","0","1","10","0","我們來做很多會\n讓小繆開心的食物吧～♪","1009810","1","1009810092","0"
"0","91","","","","","","1009810","","1009810093",""
"102011","3","","","1","0.2","lsv_idle_joy","1009810","","1009810094",""
"100411","3","","lsv_talk_guts2_joy_loop","0","0","lsv_talk_guts2_joy","1009810","1","1009810095","0.2"
"vo_lsv","21","","0","0","","vo_lsv_1031","1009810","","1009810096",""
"100411","11","0","1","10","0","好──禊也要來做──！\n來做很多能恢復體力的\n料理吧──！","1009810","1","1009810097","0"
"0","91","","","","","","1009810","","1009810098",""
"100411","3","","","1","0.2","lsv_idle_guts2_joy","1009810","","1009810099",""
"1009810149","101","","","","","","1009810","","1009810100",""
"100411","3","","lsv_idle_normal","0","0","lsv_choice","1009810","1","1009810101","0.2"
"102011","3","","lsv_idle_normal","0","0","lsv_choice","1009810","1","1009810102","0.2"
"103611","3","","lsv_idle_normal","0","0","lsv_choice","1009810","1","1009810103","0.2"
"0.1","93","","","","","0","1009810","","1009810104",""
"100411","2","","0.33","-235","","-200","1009810","2","1009810105","0.2"
"102011","2","","0.33","-220","","100","1009810","2","1009810106","0.2"
"103611","2","","0.33","-250","","270","1009810","2","1009810107","0.2"
"0.7","93","","","","","0","1009810","","1009810108",""
"100411","3","","","1","0.2","lsv_talk_normal_suprise1","1009810","","1009810109",""
"vo_lsv","21","","0","0","","vo_lsv_1032","1009810","","1009810110",""
"100411","11","0","1","10","0","累了就會想睡嘛──\n那麼，就試著\n讓小繆好睡吧！","1009810","1","1009810111","0"
"0","91","","","","","","1009810","","1009810112",""
"100411","3","","","1","0.2","lsv_idle_normal","1009810","","1009810113",""
"103611","3","","","1","0.2","lsv_talk_thinking_talkR","1009810","","1009810114",""
"vo_lsv","21","","0","0","","vo_lsv_1033","1009810","","1009810115",""
"103611","11","0","1","10","0","讓牠好睡……\n像唱搖籃曲之類的嗎？","1009810","1","1009810116","0"
"0","91","","","","","","1009810","","1009810117",""
"103611","3","","","1","0.2","lsv_idle_thinking_surprise","1009810","","1009810118",""
"102011","3","","","1","0.2","lsv_talk_joy3","1009810","","1009810119",""
"vo_lsv","21","","0","0","","vo_lsv_1034","1009810","","1009810120",""
"102011","11","0","1","10","0","美美覺得讀繪本給牠聽\n應該也不錯～\n大家一起唸牠聽吧♪","1009810","1","1009810121","0"
"0","91","","","","","","1009810","","1009810122",""
"102011","3","","","1","0.2","lsv_idle_joy","1009810","","1009810123",""
"1009810149","101","","","","","","1009810","","1009810124",""
"100411","3","","lsv_idle_normal","0","0","lsv_choice","1009810","1","1009810125","0.2"
"102011","3","","lsv_idle_normal","0","0","lsv_choice","1009810","1","1009810126","0.2"
"103611","3","","lsv_idle_normal","0","0","lsv_choice","1009810","1","1009810127","0.2"
"0.1","93","","","","","0","1009810","","1009810128",""
"100411","2","","0.33","-235","","-200","1009810","2","1009810129","0.2"
"102011","2","","0.33","-220","","100","1009810","2","1009810130","0.2"
"103611","2","","0.33","-250","","270","1009810","2","1009810131","0.2"
"0.7","93","","","","","0","1009810","","1009810132",""
"102011","3","","","1","0.2","lsv_talk_surprise","1009810","","1009810133",""
"vo_lsv","21","","0","0","","vo_lsv_1035","1009810","","1009810134",""
"102011","11","0","1","10","0","咦？跟牠玩的話，\n不會變得更累嗎……？","1009810","1","1009810135","0"
"0","91","","","","","","1009810","","1009810136",""
"102011","3","","","1","0.2","lsv_idle_surprise","1009810","","1009810137",""
"100411","3","","","1","0.2","lsv_talk_thinking_joyR","1009810","","1009810138",""
"vo_lsv","21","","0","0","","vo_lsv_1036","1009810","","1009810139",""
"100411","11","0","1","10","0","但玩耍能讓心情\n變暢快呢──\n或許意外可行……？","1009810","1","1009810140","0"
"0","91","","","","","","1009810","","1009810141",""
"100411","3","","","1","0.2","lsv_idle_thinking_joy1","1009810","","1009810142",""
"103611","3","","","1","0.2","lsv_talk_thinking_talkR","1009810","","1009810143",""
"vo_lsv","21","","0","0","","vo_lsv_1037","1009810","","1009810144",""
"103611","11","0","1","10","0","可以提升睡眠品質……\n之類的，大人也這麼說嘛。\n那就真的「稍微」玩一下吧。","1009810","1","1009810145","0"
"0","91","","","","","","1009810","","1009810146",""
"103611","3","","","1","0.2","lsv_idle_thinking_joy1","1009810","","1009810147",""
"1009810149","101","","","","","","1009810","","1009810148",""
"0","91","","","","","","1009810","","1009810149",""
"","102","","","","","","1009810","","1009810150",""
"0","22","","","","","0.2","1009810","","1009810151",""
"0.2","93","","","","","","1009810","","1009810152",""
"102011","12","0","0","1","0","11","1009810","0","1009810153","0"
"102011","3","","","1","0.2","lsv_talk_joy1","1009810","","1009810154",""
"3","93","","","","","0","1009810","","1009810155",""
"102011","3","","","1","0.2","lsv_idle_normal_joyR","1009810","","1009810156",""
"100411","12","0","0","1","0","6","1009810","0","1009810157","0"
"100411","3","","lsv_talk_guts1_loop","0","0","lsv_talk_guts1","1009810","1","1009810158","0.2"
"3","93","","","","","0","1009810","","1009810159",""
"100411","3","","","1","0.2","lsv_idle_joy_normal","1009810","","1009810160",""
"103611","12","0","0","1","0","7","1009810","0","1009810161","0"
"103611","3","","lsv_talk_cool_normal2_loop","0","0","lsv_talk_cool_normal2","1009810","1","1009810162","0.2"
"3","93","","","","","0","1009810","","1009810163",""
"103611","3","","","1","0.2","lsv_idle_normal_joy","1009810","","1009810164",""
"1009810153","101","","","","","","1009810","","1009810165",""
"333","6","","1","1","1","1","1009810","0","1009810166","0"
"100411","4","","","","","1","1009810","","1009810167",""
"100411","3","","","1","0.2","lsv_run","1009810","","1009810168",""
"100411","2","","0.8","-235","","-750","1009810","0","1009810169",""
"102011","4","","","","","0","1009810","","1009810170",""
"102011","3","","","1","0.2","lsv_run","1009810","","1009810171",""
"102011","2","","0.8","-220","","750","1009810","0","1009810172",""
"103611","4","","","","","0","1009810","","1009810173",""
"103611","3","","","1","0.2","lsv_run","1009810","","1009810174",""
"103611","2","","0.8","-250","","850","1009810","0","1009810175",""
"0.6","93","","","","","","1009810","","1009810176",""
"100411","6","","1","1","0.2","1","1009810","0","1009810177","0"
"102011","6","","1","1","0.2","1","1009810","0","1009810178","0"
"103611","6","","1","1","0.2","1","1009810","0","1009810179","0"
"0","91","","","","","","1009810","","1009810180",""
"1","1","lsv_idle_normal","-200","102","1.95","102011","1009811","-495","1009811001","0"
"1","1","lsv_idle_normal","100","100","1.95","103611","1009811","-480","1009811002","1"
"1","1","lsv_idle_normal","270","101","1.95","100411","1009811","-510","1009811003","1"
"1","5","lsv_white_loop","0","0","1","333","1009811","0","1009811004","0"
"333","6","","1","1","0","1","1009811","0","1009811005","0"
"102011","6","","1","1","0","1","1009811","0","1009811006","0"
"103611","6","","1","1","0","1","1009811","0","1009811007","0"
"100411","6","","1","1","0","1","1009811","0","1009811008","0"
"1","93","","","","","0","1009811","","1009811009",""
"333","6","","1","1","0.8","1","1009811","0.4","1009811010","0"
"102011","3","","lsv_idle_normal","0","0.2","lsv_jump1","1009811","1","1009811011","0.2"
"103611","3","","lsv_idle_normal","0","0.2","lsv_jump1","1009811","1","1009811012","0.2"
"100411","3","","lsv_idle_normal","0","0.2","lsv_jump1","1009811","1","1009811013","0.2"
"0.3","93","","","","","","1009811","","1009811014",""
"102011","2","","0.75","-235","","-200","1009811","0","1009811015",""
"103611","2","","0.75","-220","","100","1009811","0","1009811016",""
"100411","2","","0.75","-250","","270","1009811","0","1009811017",""
"102011","6","","1","1","0.4","1","1009811","1","1009811018","0"
"103611","6","","1","1","0.4","1","1009811","1","1009811019","0"
"100411","6","","1","1","0.4","1","1009811","1","1009811020","0"
"2","93","","","","","0","1009811","","1009811021",""
"100411","3","","lsv_talk_doya_loop","0","0","lsv_talk_doya","1009811","1","1009811022","0.2"
"vo_lsv","21","","0","0","","vo_lsv_1121","1009811","","1009811023",""
"100411","11","0","1","10","0","小繆也恢復活力了，\n那就開始特訓囉！","1009811","1","1009811024","0"
"0","91","","","","","","1009811","","1009811025",""
"100411","3","","","1","0.2","lsv_idle_doya","1009811","","1009811026",""
"103611","3","","","1","0.2","lsv_talk_surprise","1009811","","1009811027",""
"vo_lsv","21","","0","0","","vo_lsv_1122","1009811","","1009811028",""
"103611","11","0","1","10","0","美美，\n學習聊天時，\n你們做了什麼呢？","1009811","1","1009811029","0"
"0","91","","","","","","1009811","","1009811030",""
"103611","3","","","1","0.2","lsv_idle_surprise","1009811","","1009811031",""
"102011","3","","","1","0.2","lsv_talk_wish_joy","1009811","","1009811032",""
"vo_lsv","21","","0","0","","vo_lsv_1123","1009811","","1009811033",""
"102011","11","0","1","10","0","欸嘿嘿♪\n妳們覺得呢～？","1009811","1","1009811034","0"
"0","91","","","","","","1009811","","1009811035",""
"102011","3","","","1","0.2","lsv_idle_joy","1009811","","1009811036",""
"100411","3","","","1","0.2","lsv_talk_surprise_talkjoy","1009811","","1009811037",""
"vo_lsv","21","","0","0","","vo_lsv_1124","1009811","","1009811038",""
"100411","11","0","1","10","0","喔，好像在猜謎唷！\n好──禊要猜囉──！\n我想想……","1009811","1","1009811039","0"
"0","91","","","","","","1009811","","1009811040",""
"100411","3","","","1","0.2","lsv_idle_surprise","1009811","","1009811041",""
"103611","3","","","1","0.2","lsv_talk_thinking_talkR","1009811","","1009811042",""
"vo_lsv","21","","0","0","","vo_lsv_1125","1009811","","1009811043",""
"103611","11","0","1","10","0","我也來猜猜看吧。\n學習聊天……\n學習聊天……","1009811","1","1009811044","0"
"0","91","","","","","","1009811","","1009811045",""
"103611","3","","","1","0.2","lsv_idle_thinking","1009811","","1009811046",""
"100411","3","","","1","0.2","lsv_idle_thinking","1009811","","1009811047",""
"vo_lsv","21","","0","0","","vo_lsv_1126","1009811","","1009811048",""
"103611","11","0","1","10","0","唔嗯……","1009811","1","1009811049","0"
"100411","11","0","1","10","0","唔嗯……","1009811","1","1009811050","0"
"0","91","","","","","","1009811","","1009811051",""
"102011","3","","lsv_look_idle_normal","0","0","lsv_choice","1009811","1","1009811052","0.2"
"103611","3","","lsv_look_idle_normal","0","0","lsv_choice","1009811","1","1009811053","0.2"
"100411","3","","lsv_look_idle_normal","0","0","lsv_choice","1009811","1","1009811054","0.2"
"0.1","93","","","","","0","1009811","","1009811055",""
"102011","2","","0.33","-235","","-452","1009811","2","1009811056","0.2"
"103611","2","","0.33","-220","","420","1009811","2","1009811057","0.2"
"100411","2","","0.33","-250","","545","1009811","2","1009811058","0.2"
"0","22","","","1","0.2","0","1009811","","1009811059",""
"就只有聊天？","103","","","0","","1009811063","1009811","","1009811060",""
"就是聊天……吧？","103","","","0","","1009811063","1009811","","1009811061",""
"我覺得就是在聊天……","103","","","0","","1009811063","1009811","","1009811062",""
"102011","3","","lsv_idle_normal_joyR","0","0","lsv_choice","1009811","1","1009811063","0.2"
"103611","3","","lsv_idle_normal","0","0","lsv_choice","1009811","1","1009811064","0.2"
"100411","3","","lsv_idle_normal","0","0","lsv_choice","1009811","1","1009811065","0.2"
"0.1","93","","","","","0","1009811","","1009811066",""
"102011","2","","0.33","-235","","-200","1009811","2","1009811067","0.2"
"103611","2","","0.33","-220","","100","1009811","2","1009811068","0.2"
"100411","2","","0.33","-250","","270","1009811","2","1009811069","0.2"
"0.7","93","","","","","0","1009811","","1009811070",""
"0","91","","","","","","1009811","","1009811071",""
"102011","3","","lsv_talk_joy3","0","0","lsv_handclap","1009811","1","1009811072","0.2"
"vo_lsv","21","","0","0","","vo_lsv_1127","1009811","","1009811073",""
"102011","11","0","1","10","0","哥哥答對了～！\n今天的學習時間，\n我們一直都在聊天喔♪","1009811","1","1009811074","0"
"0","91","","","","","","1009811","","1009811075",""
"102011","3","","","1","0.2","lsv_idle_normal_joy","1009811","","1009811076",""
"100411","3","","lsv_talk_bitter","0","0.2","lsv_talk_tsun_surprise2","1009811","1","1009811077","0.2"
"vo_lsv","21","","0","0","","vo_lsv_1128","1009811","","1009811078",""
"100411","11","0","1","10","0","這問題有意義嗎！？\n……不過很有美美的風格呢。","1009811","1","1009811079","0"
"0","91","","","","","","1009811","","1009811080",""
"100411","3","","","1","0.2","lsv_idle_normal","1009811","","1009811081",""
