c1adb60c9252b7a1f5ba0e66a23e37e3c59d964b2e46dca4f50f0fcbe51a0b0e,df19b4c8aa6ed9301e44fc41938a0997687420a22769f1af043bec26045e6a77,577072809ba0ccb2d69f08a42b044cdf2a648fdcfd94528aa9d26c3acc4f15b9,27989063e85b4542fa3c13bd893901331d6c717946406dd38712a583788431a7,42275fcf13bd5e9c0b2ef8bebdba3d6d2ddfdd1fa8127e24e7ef80bc5459eff3,3e0e92e89ff2facd7a982167d46aa42536ccd6ead9f24fd6fbc515382845a27a,7ac168034fee9db6a305208de3dbb209db19362a521b1bb85131971a077c5dcc,6e4446e8cdf0e99d66423e35bb5ddf8b1c6c579c8c7c1e714697e81bc646f559,4df80098072eb20808d336cd9054a8fa4f7a28b9ad8aa38ec1adc3429872d6b2,8a8993d27086081fe8cffc91be21f52d39f5275ddb9a0ece2e7f343e39654efc,3df7f5fbc9c464429a23615ded301d4f2cf6da89e2b39a301f75a84998d2915b
"1","0.2","","","27814041","105311","","","wac_birthday_idle_normal","27814","3"
"-320","","","","27814042","105311","0.01","","150","27814","2"
"1","0.2","","","27814043","105511","","","wac_birthday_idle_smile","27814","3"
"-360","","","","27814044","105511","0.01","","260","27814","2"
"1","0.2","","","27814045","103011","","","wac_birthday_idle_kyapi","27814","3"
"-320","","","","27814046","103011","0.01","","400","27814","2"
"1","0.2","","","27814047","100811","","","wac_birthday_idle_smile","27814","3"
"-340","","","","27814048","100811","0.01","","520","27814","2"
"","","","","27814049","0","","","","27814","93"
"","","","","27814050","800","","","1","27814","32"
"","","","","27814051","0.7","","","","27814","93"
"","","","","27814052","702","","","1","27814","32"
"","","","","27814053","0.5","","","","27814","93"
"0","","","","27814054","se_common","","","se_sys_login_birthday_blow_candle","27814","23"
"","","","","27814055","701","","","0","27814","32"
"","","","","27814056","0.4","","","","27814","93"
"0","","","","27814057","se_common","","","se_sys_login_birthday_cracker","27814","23"
"","","","","27814058","700","","","1","27814","32"
"0","","","","27814059","se_common","","","se_sys_login_birthday_calendar_applause","27814","23"
"0","0.2","","0.2","27814060","105311","wac_birthday_idle_normal","1","wac_birthday_clap","27814","3"
"0","0.2","","0.2","27814061","103011","wac_birthday_idle_kyapi","1","wac_birthday_clap","27814","3"
"","","","","27814062","0.1","","","","27814","93"
"0","0.2","","0.2","27814063","105511","wac_birthday_idle_smile","1","wac_birthday_clap","27814","3"
"","","","","27814064","0.1","","","","27814","93"
"0","0.2","","0.2","27814065","100811","wac_birthday_idle_smile","1","wac_birthday_clap","27814","3"
"","","","","27814066","2","","","","27814","93"
"","","","","27814067","1","","","","27814","131"
"0","","","","27814068","vo_wac_27814","0","","vo_wac_27814_000","27814","21"
"10","0","0.5","0","27814069","104511","1","1","這、這個蛋糕是要給空花的……？\n而且虐待狂先生也在……\n難、難道是要用這裡的蠟燭\n對空花做什麼壞壞的事嗎……！？","27814","11"
"","","","","27814070","0","","","","27814","91"
"1","0.2","","","27814071","105311","","","wac_birthday_talk_doya","27814","3"
"0","","","","27814072","vo_wac_27814","0","","vo_wac_27814_001","27814","21"
"10","0","0.5","0","27814073","105311","1","1","不是！\n這是準備來幫妳慶生的！\n總、總之……\n生日快樂，空花。","27814","11"
"","","","","27814074","0","","","","27814","91"
"1","0.2","","","27814075","105311","","","wac_birthday_idle_doya","27814","3"
"1","0.2","","","27814076","105511","","","wac_birthday_talk_smile","27814","3"
"0","","","","27814077","vo_wac_27814","0","","vo_wac_27814_002","27814","21"
"10","0","0.5","0","27814078","105511","1","1","生、生日快樂，空花，\n我、我們都特地\n準備了蛋糕，\n要不要大家一起吃……？","27814","11"
"","","","","27814079","0","","","","27814","91"
"1","0.2","","","27814080","105511","","","wac_birthday_idle_smile","27814","3"
"1","0.2","","","27814081","103011","","","wac_birthday_talk_kyapi","27814","3"
"0","","","","27814082","vo_wac_27814","0","","vo_wac_27814_003","27814","21"
"10","0","0.5","0","27814083","103011","1","1","就是啊！\n將軍也為了空花一起來幫忙了是也！\n大家一起吃甜甜的蛋糕吧！","27814","11"
"","","","","27814084","0","","","","27814","91"
"1","0.2","","","27814085","103011","","","wac_birthday_idle_kyapi","27814","3"
"1","0.2","","","27814086","100811","","","wac_birthday_talk_smile","27814","3"
"0","","","","27814087","vo_wac_27814","0","","vo_wac_27814_004","27814","21"
"10","0","0.5","0","27814088","100811","1","1","嗯嗯，機會難得，\n大家一起美味地享用吧♪\n而且可愛的我來為妳慶生了，\n這一定是最棒的生日♪","27814","11"
"","","","","27814089","0","","","","27814","91"
"1","0.2","","","27814090","100811","","","wac_birthday_idle_smile","27814","3"
"1","0.2","","","27814091","104511","","","wac_birthday_talk_wish","27814","3"
"0","","","","27814092","vo_wac_27814","0","","vo_wac_27814_005","27814","21"
"10","0","0.5","0","27814093","104511","1","1","你、你們竟然替空花慶生……\n謝謝你們。而、而且\n虐待狂先生也在，代表說\n之後會大逆轉……流口水♪","27814","11"
"","","","","27814094","0","","","","27814","91"
"","","","","27814095","0","","","","27814","22"
"","","","","28114001","bgm_M321","","","bgm_M321_2C","28114","25"
"250","2","wac_birthday_idle_normal","0","28114002","1","-1000","-70","102211","28114","1"
"251","2","wac_birthday_idle_normal","0","28114003","1","-1150","-100","100611","28114","1"
"256","2","wac_birthday_idle_doya","1","28114004","1","200","-270","104411","28114","1"
"258","2","wac_birthday_idle_smile","1","28114005","1","315","-310","100711","28114","1"
"257","2","wac_birthday_idle_wish","1","28114006","1","450","-290","103111","28114","1"
"","","","","28114007","102211","","","300","28114","13"
"","","","","28114008","100611","","","300","28114","13"
"","","","","28114009","104411","","","300","28114","13"
"","","","","28114010","100711","","","300","28114","13"
"","","","","28114011","103111","","","300","28114","13"
"0","1","","","28114012","600","0","1","600","28114","31"
"0","0","","","28114013","602","0","1","602","28114","31"
"0","0","","","28114014","603","0","1","603","28114","31"
"30","1","","","28114015","604","60","1","604","28114","31"
"0","1","","","28114016","614","0","1","614","28114","31"
"0","0","","","28114017","700","0","1","700","28114","31"
"0","0","","","28114018","701","0","1","701","28114","31"
"0","0","","","28114019","702","0","1","702","28114","31"
"0","0","","","28114020","800","0","1","800","28114","31"
"30","1","","","28114021","947","60","1","947","28114","31"
"","","","","28114022","1","","","","28114","93"
"0","0.2","","0.2","28114023","100711","wac_birthday_reaction_03","1","wac_birthday_reaction_05","28114","3"
"","","","","28114024","0.1","","","","28114","93"
"0","0.2","","0.2","28114025","104411","wac_birthday_reaction_01","1","wac_birthday_reaction_03","28114","3"
"0","0.2","","0.2","28114026","103111","wac_birthday_reaction_04","1","wac_birthday_reaction_01","28114","3"
"","","","","28114027","0.3","","","","28114","93"
"1","0.2","","","28114028","102211","","","wac_birthday_kyaru_run_01","28114","3"
"-70","","","","28114029","102211","3","","0","28114","2"
"1","0.2","","","28114030","100611","","","wac_birthday_run_01","28114","3"
"-100","","","","28114031","100611","3","","-150","28114","2"
"","","","","28114032","2.5","","","","28114","93"
"","","","","28114033","602","","","1","28114","32"
"","","","","28114034","0.6","","","","28114","93"
"","","","","28114035","600","","","0","28114","32"
"","","","","28114036","614","","","0","28114","32"
"","","","","28114037","604","","","0","28114","32"
"","","","","28114038","701","","","1","28114","32"
"0","","","","28114039","947","0.01","","0","28114","33"
"0","0.2","","0.2","28114040","102211","wac_birthday_wish_yori","1","wac_birthday_blowout_03","28114","3"
"-330","","","","28114041","102211","0.01","","-200","28114","2"
"0","0.2","","0.2","28114042","100611","wac_birthday_wish_03","1","wac_birthday_blowout_02","28114","3"
"-360","","","","28114043","100611","0.01","","-320","28114","2"
"1","0.2","","","28114044","104411","","","wac_birthday_idle_doya","28114","3"
"-320","","","","28114045","104411","0.01","","180","28114","2"
"1","0.2","","","28114046","100711","","","wac_birthday_idle_smile","28114","3"
"-360","","","","28114047","100711","0.01","","285","28114","2"
"1","0.2","","","28114048","103111","","","wac_birthday_idle_wish","28114","3"
"-340","","","","28114049","103111","0.01","","425","28114","2"
"","","","","28114050","0","","","","28114","93"
"","","","","28114051","800","","","1","28114","32"
"","","","","28114052","0.7","","","","28114","93"
"","","","","28114053","702","","","1","28114","32"
"","","","","28114054","0.5","","","","28114","93"
"0","","","","28114055","se_common","","","se_sys_login_birthday_blow_candle","28114","23"
"","","","","28114056","701","","","0","28114","32"
"","","","","28114057","0.4","","","","28114","93"
"0","","","","28114058","se_common","","","se_sys_login_birthday_cracker","28114","23"
"","","","","28114059","700","","","1","28114","32"
"0","","","","28114060","se_common","","","se_sys_login_birthday_calendar_applause","28114","23"
"0","0.2","","0.2","28114061","104411","wac_birthday_idle_doya","1","wac_birthday_clap","28114","3"
"","","","","28114062","0.1","","","","28114","93"
"0","0.2","","0.2","28114063","100711","wac_birthday_idle_smile","1","wac_birthday_clap","28114","3"
"","","","","28114064","0.1","","","","28114","93"
"0","0.2","","0.2","28114065","103111","wac_birthday_idle_wish","1","wac_birthday_clap","28114","3"
"","","","","28114066","2","","","","28114","93"
"","","","","28114067","1","","","","28114","131"
"0","","","","28114068","vo_wac_28114","0","","vo_wac_28114_000","28114","21"
"10","0","0.5","0","28114069","100611","1","1","哇啊，姊姊，\n這該不會是……","28114","11"
"","","","","28114070","0","","","","28114","91"
"1","0.2","","","28114071","100611","","","wac_birthday_idle_smile","28114","3"
"1","0.2","","","28114072","102211","","","wac_birthday_talk_wish","28114","3"
"0","","","","28114073","vo_wac_28114","0","","vo_wac_28114_001","28114","21"
"10","0","0.5","0","28114074","102211","1","1","我、我們的生日蛋糕？\n什麼時候準備的……？","28114","11"
"","","","","28114075","0","","","","28114","91"
"1","0.2","","","28114076","102211","","","wac_birthday_idle_wish","28114","3"
"1","0.2","","","28114077","104411","","","wac_birthday_talk_doya","28114","3"
"0","","","","28114078","vo_wac_28114","0","","vo_wac_28114_002","28114","21"
"10","0","0.5","0","28114079","104411","1","1","「當然是妾身」……\n妾身很想這樣說，\n不過這是大家準備的，\n眷屬也有幫忙喔。","28114","11"
"","","","","28114080","0","","","","28114","91"
"1","0.2","","","28114081","104411","","","wac_birthday_idle_doya","28114","3"
"1","0.2","","","28114082","100711","","","wac_birthday_talk_smile","28114","3"
"0","","","","28114083","vo_wac_28114","0","","vo_wac_28114_003","28114","21"
"10","0","0.5","0","28114084","100711","1","1","宮子也有幫忙喲～♪\n人家本來想放上大布丁的，\n大家卻阻止人家……\n唔……真是沒品味來的～！","28114","11"
"","","","","28114085","3","","","1","28114","93"
"1","0.5","","","28114086","100711","","","wac_birthday_talk_sad_maturi","28114","3"
"","","","","28114087","28114084","","","","28114","91"
"1","0.5","","","28114088","100711","","","wac_birthday_idle_normal","28114","3"
"1","0.2","","","28114089","103111","","","wac_birthday_talk_wish","28114","3"
"0","","","","28114090","vo_wac_28114","0","","vo_wac_28114_004","28114","21"
"10","0","0.5","0","28114091","103111","1","1","依里、茜里，\n生日快樂。\n兩個人可以同時慶生，\n真是熱鬧又開心呢。","28114","11"
"","","","","28114092","0","","","","28114","91"
"1","0.2","","","28114093","103111","","","wac_birthday_idle_wish","28114","3"
"1","0.2","","","28114094","102211","","","wac_birthday_talk_wish","28114","3"
"0","","","","28114095","vo_wac_28114","0","","vo_wac_28114_005","28114","21"
"10","0","0.5","0","28114096","102211","1","1","妳、妳們……真的謝謝了。\n啊，你也是，那個……\n謝、唔…………\n還是算了！","28114","11"
"","","","","28114097","16","","","1","28114","93"
"1","0.2","","","28114098","102211","","","wac_birthday_talk_shy_yori","28114","3"
"","","","","28114099","28114096","","","","28114","91"
"1","0.2","","","28114100","102211","","","wac_birthday_idle_shy_yori","28114","3"
"1","0.2","","","28114101","100611","","","wac_birthday_talk_smile","28114","3"
"0","","","","28114102","vo_wac_28114","0","","vo_wac_28114_006","28114","21"
"10","0","0.5","0","28114103","100611","1","1","姊姊又害羞了♪\n這種時候坦然說出\n謝謝就好了啊～\n對吧？哥哥♪","28114","11"
"","","","","28114104","0","","","","28114","91"
"","","","","28114105","0","","","","28114","22"
"","","","","28414001","bgm_M321","","","bgm_M321_2C","28414","25"
"250","2","wac_birthday_idle_normal","0","28414002","1","-1000","-70","100511","28414","1"
"256","2","wac_birthday_idle_smile","1","28414003","1","200","-270","103711","28414","1"
"258","2","wac_birthday_idle_wish","1","28414004","1","315","-310","104711","28414","1"
"257","2","wac_birthday_idle_doya","1","28414005","1","450","-290","107111","28414","1"
"","","","","28414006","100511","","","300","28414","13"
"","","","","28414007","103711","","","300","28414","13"
"","","","","28414008","104711","","","300","28414","13"
"","","","","28414009","107111","","","300","28414","13"
"0","1","","","28414010","600","0","1","600","28414","31"
"0","0","","","28414011","602","0","1","602","28414","31"
"0","0","","","28414012","603","0","1","603","28414","31"
"30","1","","","28414013","604","60","1","604","28414","31"
"0","1","","","28414014","614","0","1","614","28414","31"
"0","0","","","28414015","700","0","1","700","28414","31"
"0","0","","","28414016","701","0","1","701","28414","31"
"0","0","","","28414017","702","0","1","702","28414","31"
"0","0","","","28414018","800","0","1","800","28414","31"
"30","1","","","28414019","948","60","1","948","28414","31"
"","","","","28414020","1","","","","28414","93"
"0","0.2","","0.2","28414021","104711","wac_birthday_reaction_04","1","wac_birthday_reaction_01","28414","3"
"","","","","28414022","0.1","","","","28414","93"
"0","0.2","","0.2","28414023","103711","wac_birthday_reaction_01","1","wac_birthday_reaction_03","28414","3"
"0","0.2","","0.2","28414024","107111","wac_birthday_reaction_03","1","wac_birthday_reaction_02","28414","3"
"","","","","28414025","0.3","","","","28414","93"
"1","0.2","","","28414026","100511","","","wac_birthday_kyaru_run_01","28414","3"
"-70","","","","28414027","100511","3","","0","28414","2"
"","","","","28414028","2.5","","","","28414","93"
"","","","","28414029","602","","","1","28414","32"
"","","","","28414030","0.6","","","","28414","93"
"","","","","28414031","600","","","0","28414","32"
"","","","","28414032","614","","","0","28414","32"
"","","","","28414033","604","","","0","28414","32"
"","","","","28414034","701","","","1","28414","32"
"0","","","","28414035","948","0.01","","0","28414","33"
"0","0.2","","0.2","28414036","100511","wac_birthday_wish_02","1","wac_birthday_blowout_02","28414","3"
"-330","","","","28414037","100511","0.01","","-200","28414","2"
"1","0.2","","","28414038","103711","","","wac_birthday_idle_smile","28414","3"
"-320","","","","28414039","103711","0.01","","180","28414","2"
