tbl,idx,stat
"v1_ad937179272682a0bd83fd1315c2d782ee1c4ea688675894cd564b561f43a318","v1_ad937179272682a0bd83fd1315c2d782ee1c4ea688675894cd564b561f43a318_0_231b7272b9fd34ff4a5ad2b31c7f369c502aa1cd0343b5fe9e487b00ae5a22e6_1_a5d4b6f5ea4aeaa9c40d18caf3000d4b72c0e0c3fc5ae651a2e1d3c6e69522f9","234 26 7"
"v1_80f422728b070601bef71f7b2a62c811d09df4b5cd89582bddcd6590bee4c120","","4"
"v1_3d36b06dd4cacf54ac229bfd2876c49d1659550f38c1b95d77d915f12818d257","v1_3d36b06dd4cacf54ac229bfd2876c49d1659550f38c1b95d77d915f12818d257_0_44d6d0ea024073d578d282765affdc573219b671e07a890235b9c49043c8b562","100 20"
"v1_3d36b06dd4cacf54ac229bfd2876c49d1659550f38c1b95d77d915f12818d257","sqlite_autoindex_v1_3d36b06dd4cacf54ac229bfd2876c49d1659550f38c1b95d77d915f12818d257_1","100 20 1"
"v1_7999a7a203080f0eae3803511e3f9557d6d9e5e82eb62435451300dc0f687acc","v1_7999a7a203080f0eae3803511e3f9557d6d9e5e82eb62435451300dc0f687acc_0_3d3aa2e1de872dcfcd5ef4c65955b6bfc64419393b31b6a74ed9e94f3a63087c","4 1"
"v1_4c8610f5098d704b8bcd1c3ccd0945b2e8c7837451391d171762302be543ad21","","6"
"v1_ce5e9cf6f7ae17a9f2888f5a82a2c9ac9c34750bfb34d83e9592253595c88299","","1"
"v1_6a63463085f236e4b489202c1adfe4263f9727a4806f9a5848db1551a18702e2","","31"
"v1_bfac8a53dc3eb3fa0cf4682c2899da3fb2b15568ff406aa77b92435b025ea073","v1_bfac8a53dc3eb3fa0cf4682c2899da3fb2b15568ff406aa77b92435b025ea073_0_f5dcb60819f07b1028a06d300c812ca5c65e5fe214b1bb0aca3f5047be0df7d6","76 1"
"v1_bfac8a53dc3eb3fa0cf4682c2899da3fb2b15568ff406aa77b92435b025ea073","v1_bfac8a53dc3eb3fa0cf4682c2899da3fb2b15568ff406aa77b92435b025ea073_0_23283593dfe7620b00a1e718ebb7b7de547b9c1b92796c847c9bf5cbf5b3487d_1_be5de57c1bd42a599abbd99e76b6eaca0b50ebb602e847f88de4fde974fb4584","76 11 7"
"v1_bfac8a53dc3eb3fa0cf4682c2899da3fb2b15568ff406aa77b92435b025ea073","v1_bfac8a53dc3eb3fa0cf4682c2899da3fb2b15568ff406aa77b92435b025ea073_0_23283593dfe7620b00a1e718ebb7b7de547b9c1b92796c847c9bf5cbf5b3487d","76 11"
"v1_efcf80f02bac16620f3471f0b5767cf946c7a38c97cd0bd50071f97d5837a1ec","","66"
"v1_c87c9625173200c7dade35304bd3ed3999231c649408081d036b1fb2c534cdb7","v1_c87c9625173200c7dade35304bd3ed3999231c649408081d036b1fb2c534cdb7_0_1cc0104990e66874b2d4aa72afa032a9d7f6fec7a74a36159207aa00a865f45a","24 3"
"v1_c87c9625173200c7dade35304bd3ed3999231c649408081d036b1fb2c534cdb7","v1_c87c9625173200c7dade35304bd3ed3999231c649408081d036b1fb2c534cdb7_0_7e67f92dbaa8422956799192546337f0e32e0cd2797aad655237ccb0699464f9","24 12"
"v1_c87c9625173200c7dade35304bd3ed3999231c649408081d036b1fb2c534cdb7","sqlite_autoindex_v1_c87c9625173200c7dade35304bd3ed3999231c649408081d036b1fb2c534cdb7_1","24 12 1"
"v1_9d6d7f0c420be5c3c468c3d7a6897b5153266539cd3faec383100744ca51b79c","","5"
"v1_fffe567a37f1fed79fed60e962565bee60793f883a4081028709517140167e3f","","38"
"v1_f5497074858461c1a3b7e5d3a16b841f89a2f200d875550bafd817b7e787d27d","v1_f5497074858461c1a3b7e5d3a16b841f89a2f200d875550bafd817b7e787d27d_0_a153a74a42d97abda4fe172b6be62133b72af3cfa22edc4b3ee40bfe46f9fe35","16 4"
"v1_f5497074858461c1a3b7e5d3a16b841f89a2f200d875550bafd817b7e787d27d","v1_f5497074858461c1a3b7e5d3a16b841f89a2f200d875550bafd817b7e787d27d_0_a4360681778f8e167dd9928de78884b74b4f8eaa5b32e9bff0abb0698b2ea8a6","16 16"
"v1_336501b8dbcc7c4ff1b41e9b83f98b492b3520f2f223c5ea67259fccf3864a53","","9"
"v1_be381ad193589e42bce4dcef2d70f5a153a02dc7616d52aa8de8a9b727244986","v1_be381ad193589e42bce4dcef2d70f5a153a02dc7616d52aa8de8a9b727244986_0_e4af2742743eb8a40362d0bacb13992ec553430fe8bfd72151c919a5e75f5dd1","3290 20"
"v1_a4e6e1ce1f7670104e8d93eb8e4d6d7fd32c5798502376b2ae1e7ed7358267cb","","10"
"v1_1315e575bfd1dcfcc0d4d5bc21b8465cb3f82b8074404afeec6d37f85ae50a56","v1_1315e575bfd1dcfcc0d4d5bc21b8465cb3f82b8074404afeec6d37f85ae50a56_0_cfa9da8599f0d464b2d0c5b8b274c23f12e94f435c66614a2cc528b1bd4767d5","1253 9"
"v1_1315e575bfd1dcfcc0d4d5bc21b8465cb3f82b8074404afeec6d37f85ae50a56","v1_1315e575bfd1dcfcc0d4d5bc21b8465cb3f82b8074404afeec6d37f85ae50a56_0_cfef503b87c28708c4112548b6d8053de70844d896e511bd1e055ee3410de364_1_91b5a2731d1e86588ed088ab1b86104c7d769a403c5d5d0a7b2958052d6cd7c6","1253 4 3"
"v1_1315e575bfd1dcfcc0d4d5bc21b8465cb3f82b8074404afeec6d37f85ae50a56","v1_1315e575bfd1dcfcc0d4d5bc21b8465cb3f82b8074404afeec6d37f85ae50a56_0_cfef503b87c28708c4112548b6d8053de70844d896e511bd1e055ee3410de364_1_71beafdae7d57938ed167a55fcd04c42604e4fdd5e680e4d734ff1591fd499a7","1253 4 2"
"v1_1315e575bfd1dcfcc0d4d5bc21b8465cb3f82b8074404afeec6d37f85ae50a56","v1_1315e575bfd1dcfcc0d4d5bc21b8465cb3f82b8074404afeec6d37f85ae50a56_0_cfef503b87c28708c4112548b6d8053de70844d896e511bd1e055ee3410de364","1253 4"
"v1_1315e575bfd1dcfcc0d4d5bc21b8465cb3f82b8074404afeec6d37f85ae50a56","sqlite_autoindex_v1_1315e575bfd1dcfcc0d4d5bc21b8465cb3f82b8074404afeec6d37f85ae50a56_1","1253 4 2 1"
"v1_13db1089c182363ad85177491995dce119b60f3a25cd11b4fa0d2205dac5df03","","367"
"v1_982c8b1ede8536e0971ac0b7c48e540370bd37302036187d3f902df16d1434b1","v1_982c8b1ede8536e0971ac0b7c48e540370bd37302036187d3f902df16d1434b1_0_0c03311cfa41d555841f4a553094f933e820a8c9dc13dabf9c390f2afc38f6f6","71 1"
"v1_5455108874bd9d0e7bc601a9806c081619292bce2b35d4028215a4365981f89b","v1_5455108874bd9d0e7bc601a9806c081619292bce2b35d4028215a4365981f89b_0_f7e76f2905a486359e9389779077ae148ab239c4b341421de07928f53b465b71_1_c335216b9d0ee5b82a56dde7b74533ab9fba8fb7247af6ba870e3adcaa801f59","2 2 1"
"v1_0b8820a01da2ba843207bf0db31884dbeccc9abb129da69779403092524a1865","v1_0b8820a01da2ba843207bf0db31884dbeccc9abb129da69779403092524a1865_0_cc888f6e6b2db2bc5a1867caa971ba2b80d0b090119b78e11e34ac6811d466be","1133 6"
"v1_344bdc2460853a2a205881866c790ff4205f6f439bca954e7c272d5533c639aa","","38"
"v1_357a9c389dc48cfccf1124e85ee3e1283331bb025d6e844df6e8c70f1ec57e41","sqlite_autoindex_v1_357a9c389dc48cfccf1124e85ee3e1283331bb025d6e844df6e8c70f1ec57e41_1","5 1 1"
"v1_88e4a04f7b85fafc68c96625e45d2d243e0873c790355d890cfe24f7b146ccf1","v1_88e4a04f7b85fafc68c96625e45d2d243e0873c790355d890cfe24f7b146ccf1_0_77fe83f5fc0a15db3e9d04b0718874714644213c85fbdd93253085310bd98b54","30 3"
"v1_5a571a5104a53bd9e006794987654e736ed8c9d233a589c9e460e7449f9c98c0","","101"
"v1_334fd2021c2a61c398f7f89fb14adbf140bbb0ffb4c011d6e56d7ee1514de744","","116"
"v1_68d6d4ac9225f204f84369f9698a802722c8de608c245b01e2431766f476c707","v1_68d6d4ac9225f204f84369f9698a802722c8de608c245b01e2431766f476c707_0_bd272501ed9e16030c7685f558219b6565a54ef0485be4c7e02b51d330671f8a","450 1"
"v1_009dac72101a348275f0337c220bba5bba9892b3e1adc1d149c35fe1fe95a4a4","v1_009dac72101a348275f0337c220bba5bba9892b3e1adc1d149c35fe1fe95a4a4_0_17be9396cae335d8e02c0f77516324291ff06fed15dfe5057142e86a0f7d1eba","10 1"
"v1_58603e7b87f68a57f9bd2bf8882da082ff69d14782a9c7e122bf15b1530f5eb5","","8"
"v1_ea7dc60e13cacb995a0a0164e794138b3093457af8826741869507f8ce9c4050","v1_ea7dc60e13cacb995a0a0164e794138b3093457af8826741869507f8ce9c4050_0_0df3aef9786634c0637fb4ffe75cb9eebcab38cfc765bd3c05361812b55af102","2293 26"
"v1_276968e654d53462aad468508b77c76a369e789a9d2ffe4101ddc7feff9244bc","sqlite_autoindex_v1_276968e654d53462aad468508b77c76a369e789a9d2ffe4101ddc7feff9244bc_1","217 3 1"
"v1_8f78b8f6f5b9c7275a1b9c299372418909dd8e99f0fa5f0a99ca2e1b84339b11","v1_8f78b8f6f5b9c7275a1b9c299372418909dd8e99f0fa5f0a99ca2e1b84339b11_0_5c38aff25f709eaf329220e99386e0938306ca6ece075262fee3ae718993aefe","151 51"
"v1_305bd095593aa3cdab4b5306263857967193ab64b76c077bbc62e6dd53bbeffa","","36"
"v1_93a0690b78c2dfac49fd1671b6e2ae7b3e66d49c53afb8d2313063a8f9d9e899","","14"
"v1_9d8eb2cb044610008790d4839248b2ec933d2f548b712102bc6cd04b48a31650","sqlite_autoindex_v1_9d8eb2cb044610008790d4839248b2ec933d2f548b712102bc6cd04b48a31650_1","194 15 1 1"
"v1_ead4e1ad1d875220db997929f7b273866a840a367d4fb8dc00dd32efda69f2e1","v1_ead4e1ad1d875220db997929f7b273866a840a367d4fb8dc00dd32efda69f2e1_0_a56aeb13bcb6ef54aebd9f76b67dd84303cdc5b467e1090d45f58a48bcb5e12e","1335 8"
"v1_e9a3673f1da29ae79872d46c1ff6b24510a41f62c63055087b84c4ca76916734","","362"
"v1_0da3dc6cedb29da19dac927a1256a162f63dbfc10beb0a3ea323b73c5bfba513","","22"
"v1_9a7bc33805e13c63f79e2767a62fe234406082b88a6ad1f47212f48772cc9f5a","v1_9a7bc33805e13c63f79e2767a62fe234406082b88a6ad1f47212f48772cc9f5a_0_f3fc33e7fdc1299129f36b6a382d7c7d917c591e2eb375a1072863f0806d814c","63 2"
"v1_9a7bc33805e13c63f79e2767a62fe234406082b88a6ad1f47212f48772cc9f5a","sqlite_autoindex_v1_9a7bc33805e13c63f79e2767a62fe234406082b88a6ad1f47212f48772cc9f5a_1","63 2 1"
"v1_a204465054dcf488fac06d5d8659518760584ad5f0209e13a24b8612d1d5e47a","v1_a204465054dcf488fac06d5d8659518760584ad5f0209e13a24b8612d1d5e47a_0_ec5dca5058ba4c5b4d54ba458a27bf547bf15c94c3fbb45c269f07444d86834c_1_320fbd5f410a1c9511e60ad87f0c63700a522807dbc89a74f318ad2eadde4931","5 1 1"
"v1_a204465054dcf488fac06d5d8659518760584ad5f0209e13a24b8612d1d5e47a","v1_a204465054dcf488fac06d5d8659518760584ad5f0209e13a24b8612d1d5e47a_0_00ea68503a9b59c9ed6093f9d322c602a4d5ea963f75672b29f87b4683967466","5 1"
"v1_a204465054dcf488fac06d5d8659518760584ad5f0209e13a24b8612d1d5e47a","v1_a204465054dcf488fac06d5d8659518760584ad5f0209e13a24b8612d1d5e47a_0_ec5dca5058ba4c5b4d54ba458a27bf547bf15c94c3fbb45c269f07444d86834c","5 1"
"v1_027a8b68250a5892915d1bf8c91696df635f342b055c05961694976c487d50d3","","16"
"v1_cbadf9f97709932edc5194bf751e89083f6d9fc1fca7978bbc3c5294d18dc9cc","","1"
"v1_01a2c08d16a080905f3fc2e8e92b35fcf489f09a9b4368d3a5616f1dc59cbe1a","","6"
"v1_7dc2bbd889b1d189dfeb3388678754cb3d9758008e54ef04252e3ac2b4f1b422","","81"
"v1_d757abd2f161ce56e05db517625170d01bf1f1f3a262c7d1a3c69be5dab1ee12","v1_d757abd2f161ce56e05db517625170d01bf1f1f3a262c7d1a3c69be5dab1ee12_0_89960c0557fc3c2d431113c6e82cfe0d7d43a8330d21412a471d5b1758adeff8_1_c62c43d02ddd0666ad4312b1e630036fb68cdb0102b8c1024eac55b5c999dabf","491 9 1"
"v1_2b2ac360c1f77cd0224573c76187aace4d892bf6d25ad3187b0a0c0abc9b1245","v1_2b2ac360c1f77cd0224573c76187aace4d892bf6d25ad3187b0a0c0abc9b1245_0_5eeb1420d7e5fe02b4ff02fb4a817a414bb46c93ff7849464ba6113a0d7ab22e","13 3"
"v1_919304fbc9425a32ea8d625323b1aa54a9c5705384be53cc9bf0bd5abcf1d9a5","","222"
"v1_7840b8b39acde419b95573eff2ae805fd191bb206acb104f01c72068c7d8d5b4","","450"
"v1_af702c61cba0a0705f505516aee2663e6085aabbc55b08ffe5a1ca9d0c2d246e","","4"
"v1_01c0d52b2c64605da215b7c7d27f04c7ff0a76340102f1c572aad1ea23daaec5","","5"
"v1_87a23007f163099ac0cc5ee346eacec6c559a7ee4f426e97bffd93e5bdf5928c","v1_87a23007f163099ac0cc5ee346eacec6c559a7ee4f426e97bffd93e5bdf5928c_0_91c1271ba33e0375ca799ac2c403da3b6c9c10e8117309eae95a8df4dad372e5","4 2"
"v1_9f88b208298e0c9a5b540caf373e8e06cb494871d2c4bd5a88d13b71534beb53","v1_9f88b208298e0c9a5b540caf373e8e06cb494871d2c4bd5a88d13b71534beb53_0_f177b52ac894b3e7fda6ef28b2eea437d540f854e84f836e0ff63d1d031a67fa","780 1"
"v1_ed52514f8906582e9423ba3e33a7744b68db50e1a12157c9961a70592cc22a2e","v1_ed52514f8906582e9423ba3e33a7744b68db50e1a12157c9961a70592cc22a2e_0_6b36d26ffea290491d381ba7edb073373ab418af84c72cd31197cbb4c65bc89f","1260 4"
"v1_caef2dd145e14db20c44ec80909b59a53892d774c4b74130b2ba7776ee3ef0d3","v1_caef2dd145e14db20c44ec80909b59a53892d774c4b74130b2ba7776ee3ef0d3_0_33f4f2cd5ecee663aa886b6f3307c4e8e67f50b03469ac904f371cb001079988_1_07ba9c64cb82a8324300122b08afcc712c23e9733207436a11304d8bbc5ddc8c","592 592 592"
"v1_caef2dd145e14db20c44ec80909b59a53892d774c4b74130b2ba7776ee3ef0d3","v1_caef2dd145e14db20c44ec80909b59a53892d774c4b74130b2ba7776ee3ef0d3_0_f6f3efc9251ad16dd0861ca145b7b2ea3a70d65d859ea179e46a889b680d31d6_1_21fd7c41e9c64d1c5b4447807161e1266cb4dc14ab889fdd216ddbc3f181ea27","592 296 296"
"v1_caef2dd145e14db20c44ec80909b59a53892d774c4b74130b2ba7776ee3ef0d3","sqlite_autoindex_v1_caef2dd145e14db20c44ec80909b59a53892d774c4b74130b2ba7776ee3ef0d3_1","592 2 1"
"v1_e80a94d3abf1d13d1bb6bddaf16f95c8224699287d9d389a0b497f72f5988a11","v1_e80a94d3abf1d13d1bb6bddaf16f95c8224699287d9d389a0b497f72f5988a11_0_93eb472c6446757f276a59e524865d1cba03ba7a3717012f0e4c1e77fd0e5256","399 2"
"v1_37d7d96766ed6fc746220b00071186edc00f6b05268330cfe2f3102bd9c72d93","sqlite_autoindex_v1_37d7d96766ed6fc746220b00071186edc00f6b05268330cfe2f3102bd9c72d93_1","39 5 1"
"v1_4aac7d13111df80b04f52963c3be64fd4f3a6f95aa244378a6180eb14d6f0341","","70"
"v1_9499ea59f62856fc93295ba0949c96c45d4dddc20ef9245725938c558a4d35d8","v1_9499ea59f62856fc93295ba0949c96c45d4dddc20ef9245725938c558a4d35d8_0_65813abd820c36dc51542e898ce62360bad4bbed71783c6c27bd26d665d7c43c","117 2"
"v1_996d7ddefb6ff52e5589d39699cbfbbe0917e4768398391314d9b14f4edbaa57","v1_996d7ddefb6ff52e5589d39699cbfbbe0917e4768398391314d9b14f4edbaa57_0_71f65d19f977235ddf480ac6d521edb6c912bd080bbebab496f1c731294b30ba_1_897a135f937499df851139ccfcdad43e9c4c6f63ef004199b92788b5e357dbcb","11 11 4"
"v1_342e961212ca8fe534a92b234427a3c7aeed50bb38b460e7f6169e351d88d15a","v1_342e961212ca8fe534a92b234427a3c7aeed50bb38b460e7f6169e351d88d15a_0_fce14034fe930d5f196d8c98dfe17c57b214398ee0892254c6ba6b7fc7ac2d32","1698 7"
"v1_58e861055177dc9dde06f69061ec1a04e328d05671798dc05a49992a61c6d6c8","","30"
"v1_64f2f38f408b92054e65c391074f8e0c9026c9040ad6e0d9b1eefcc8202ded00","","4"
"v1_762744a4d541f1e95a9b6f6cd308670bb15180e8f1a572f7e2654bfaf8749169","v1_762744a4d541f1e95a9b6f6cd308670bb15180e8f1a572f7e2654bfaf8749169_0_81fa7a6a2f620dd7d4f1fc9826d1babd011244bf969e93aa7e9715e1624a550c","52 1"
"v1_762744a4d541f1e95a9b6f6cd308670bb15180e8f1a572f7e2654bfaf8749169","sqlite_autoindex_v1_762744a4d541f1e95a9b6f6cd308670bb15180e8f1a572f7e2654bfaf8749169_1","52 1 1"
"v1_c12062bae1f3d489835fa428ba1060d997d7a2e701d289254a38f2b824304483","v1_c12062bae1f3d489835fa428ba1060d997d7a2e701d289254a38f2b824304483_0_d2affa2d5010956b1cf6d57cd9a89e3747c6e6460cb56d57b114dda4072152c4","3290 20"
"v1_5e1bbfe7db67511fb8c09ac2336c851edbc1af7e389daa736246f3799600b82f","v1_5e1bbfe7db67511fb8c09ac2336c851edbc1af7e389daa736246f3799600b82f_0_7c552beecc7325913447cb8d47738d77d3c5ea05bab733904c04aed3bbf8d988","54 1"
"v1_9198e902498b4e7ab5ee5ab7bc3131b3dbdb5c188265eb8d0fcf59f7407a702c","","3"
"v1_8a513d06dad5d8816ba44bdbd67dd4ab7251dbf83b37f97a6639ad9ea45919ab","v1_8a513d06dad5d8816ba44bdbd67dd4ab7251dbf83b37f97a6639ad9ea45919ab_0_8d80e4b26680d254bc10fd887b797292b3b14d40d5fad0462d2a07c8c891d765","96 4"
"v1_7e414e1d13bef8a98e72f1cba767a50dd3c94181d0053b9aea799eb3d0a80ccd","","3"
"v1_69be9e4123bf255047904ab479fa66d7c4b2cc19b3dc250e3ddaefb267a151a9","v1_69be9e4123bf255047904ab479fa66d7c4b2cc19b3dc250e3ddaefb267a151a9_0_127794b1c1c29f6b01ebeb3c6402eaa57d115db4cdfbcbeb5ac2ebe052780607","25 25"
"v1_69be9e4123bf255047904ab479fa66d7c4b2cc19b3dc250e3ddaefb267a151a9","v1_69be9e4123bf255047904ab479fa66d7c4b2cc19b3dc250e3ddaefb267a151a9_0_52e582d9be13ff71927d407248b76c520919ae35a2beacf90d2b7431fee98baf","25 1"
"v1_69be9e4123bf255047904ab479fa66d7c4b2cc19b3dc250e3ddaefb267a151a9","sqlite_autoindex_v1_69be9e4123bf255047904ab479fa66d7c4b2cc19b3dc250e3ddaefb267a151a9_1","25 1 1"
"v1_bbc8adc039c4a9f4c9fec15e865b8618ec6284bb3a93d3e7b5148fa0669fb76c","","41"
"v1_3ce8a26d24e1f63d4eef365dd2593f465e441d5ee73d3ca965037f011b2d5d75","v1_3ce8a26d24e1f63d4eef365dd2593f465e441d5ee73d3ca965037f011b2d5d75_0_bbf3ddadd9d6a9c114a1075c8a265f96108dd6919d4bf0e7052c5dd4e7b864dd_1_dc68ddb1a0c8bd28c12390996e94810b949eec647714e8421b4bdad1a438b101","115 39 13"
"v1_3ce8a26d24e1f63d4eef365dd2593f465e441d5ee73d3ca965037f011b2d5d75","v1_3ce8a26d24e1f63d4eef365dd2593f465e441d5ee73d3ca965037f011b2d5d75_0_47681e6cc5e1c142d06a30ccb4fc21d3301d8532a008dd1e28387394acd7eb09","115 3"
"v1_3ce8a26d24e1f63d4eef365dd2593f465e441d5ee73d3ca965037f011b2d5d75","sqlite_autoindex_v1_3ce8a26d24e1f63d4eef365dd2593f465e441d5ee73d3ca965037f011b2d5d75_1","115 39 1"
"v1_a65ec23e4d5e6f81565455d63a62358cf7c27396fb5eeeb3e0ae35c8eeebe950","","108"
"v1_ce849c14320a491645d3a39f72064223ba245dba34442d27654039125e97e725","v1_ce849c14320a491645d3a39f72064223ba245dba34442d27654039125e97e725_0_55a4f6efaee1ed0986f88e798e5b34d50f583faac1706e7c47d100c7ea34836f","5 1"
"v1_ce849c14320a491645d3a39f72064223ba245dba34442d27654039125e97e725","sqlite_autoindex_v1_ce849c14320a491645d3a39f72064223ba245dba34442d27654039125e97e725_1","5 1 1"
"v1_530f0b75ca8231cf18c0a7f8f89d75e2400d082e071d17e61f5553e9374b6871","v1_530f0b75ca8231cf18c0a7f8f89d75e2400d082e071d17e61f5553e9374b6871_0_9fcf133570ed2784cc9763eda081c493b01e1dd7cba31c63b8558888d7f443bd","3 1"
"v1_d41e77a1f6eff1658a6d0caaecdf6c8a54628a788eeb97ca7c3860fd87d19e9f","","25"
"v1_9bd5660d2fb2f53e21c73ab2c4a8a3eac1bacd868da7e55dd43c5f323002b93d","v1_9bd5660d2fb2f53e21c73ab2c4a8a3eac1bacd868da7e55dd43c5f323002b93d_0_f98d0e49f51945765fb1d66965bbbd8fcf47e9e9418a9df41b3181d66e476253","80 3"
"v1_9bd5660d2fb2f53e21c73ab2c4a8a3eac1bacd868da7e55dd43c5f323002b93d","sqlite_autoindex_v1_9bd5660d2fb2f53e21c73ab2c4a8a3eac1bacd868da7e55dd43c5f323002b93d_1","80 3 1"
"v1_8b89045affb8ce6a9c35e5c881d0edd31abcf98ba60b2b37bd23f7ddcfece5ec","v1_8b89045affb8ce6a9c35e5c881d0edd31abcf98ba60b2b37bd23f7ddcfece5ec_0_3e9deaa0e994a3ae0dc8233a0fa0528cb6f15519c946c3ea7458599fb891ab54_1_6d6848a5eaed24c5c198d56547cbeff1f911d293214d026de5ed1e7d2bb236e6","12 6 2"
"v1_9bced1f33371d3809b68da62c33b6a247ac7a05f56f1aac984b7b45a0d2918fa","","327"
"v1_d66c17a327561fcc43c94dfe21181c196f8256f15f202d7c3abbb42a5631a587","","1"
"v1_23d9df8d187fec287e5105f63ccff52e69a7e1879a53da54073963bb30d1cbaa","","6"
"v1_e870ef2bbde37f54b3e852dc6fe86024b21e8c1c31263eccd4b5e86b5f9295a7","v1_e870ef2bbde37f54b3e852dc6fe86024b21e8c1c31263eccd4b5e86b5f9295a7_0_a8d2cfc3d0bb4afe4b6bf436fed38a44fc01fa1883f63103be6d3b9df6d8c4db","1 1"
"v1_65b6170d0951ec8b497ba524fab4fade8fe25adffa6f0507372de2d9f55c6b9d","","5"
"v1_99b482afab2e35005909f055af8317eb0863b0186782aa1a8bc11552069eb79d","","126"
"v1_961af4a4dfcd9d5d5258c9c240a24334ba0212b011868779671f7918ffabae30","","3"
"v1_6bd6269932c7ced6ae3bb98fb4b1279c497118f587a8029f0663e5423f604138","","6"
"v1_f893247e1d4c51b01971b309419ba08ae08dac6cd002985372b367d003e61ea4","v1_f893247e1d4c51b01971b309419ba08ae08dac6cd002985372b367d003e61ea4_0_3ce1d6bf0dc119c223af4e82acdd4dc84d2d7b31bf5b878dcdf2a0a5b9cc893c","1072 72"
"v1_c97f3ff479a4e62d21e1c40e5da1aea199963e3d4e6f60a65b7f270ca4783ef1","","210"
"v1_a4ce62f796108296a9eb3c12d55b8a85179293a89f7f72e41842c397d11fcd06","","12"
"v1_0a3819a401663baddef557a295adae43a4c5a667a1f8e52ef4b75cbb4ff33f9d","","1269"
"v1_f5f58c71c6abdf87277f18e5d4837c7b16eb5c2ff9738c30d07cc2243190e6c9","","12"
"v1_4e275accf1eb3df8a84728cb60a3673312cfc6abffcd8843842e0af7182ab83b","","19975"
"v1_1498a7c51e6d69c9447515cccfcd63e62e0417a6137aa537beb0fbcf5ee9d7b5","","1470"
"v1_198e7f58682eb174d035521b20f723647303adde0927fc48ef9b2f23e571f2a7","","6392"
"v1_cd5738506ff1c4bfaf76efe58920d49d397919351981ab1e11573db9fdb7254a","","42"
"v1_9677802b83030a4ab63c752097d3c6d13cefa62b6a14b925ac25bda0f056cf7c","v1_9677802b83030a4ab63c752097d3c6d13cefa62b6a14b925ac25bda0f056cf7c_0_c89f86b93a9c1700faab542cd925884ed3147e9547f07956170ac86f2d633827","3 3"
"v1_f8864f33c12742ab057807605c8610161a6f3ef00ee421201bbba8d1ea3117a6","","64"
"v1_d95f656919db14b0cc032f17723ca7b0795faf23c5f8b536a40c1d457ec5bfac","","24"
"v1_bb2cf4796a9d8ce7c737f7fd75238f7928bbd7ef40f4f40612aca5377296200c","v1_bb2cf4796a9d8ce7c737f7fd75238f7928bbd7ef40f4f40612aca5377296200c_0_6e951d4ae6e6131eb5f4bbe500f691edc124a20e0dc294e0df664bce886a99e8","5 1"
"v1_e21eb0839a0c86cc163ce893d124e0cfd7159d20e3c3ff988fe696c5869c2e71","v1_e21eb0839a0c86cc163ce893d124e0cfd7159d20e3c3ff988fe696c5869c2e71_0_9bd978c17a3ab0f981356f34210bfa026afedb9c27541e837dd55697920d314e","1326 4"
"v1_1151cd25ca14e4f6999b2d5a5a32fc1929c2edcbad5b7696e39a7aa07b61c357","v1_1151cd25ca14e4f6999b2d5a5a32fc1929c2edcbad5b7696e39a7aa07b61c357_0_bce596cd1734c6d24a77259921e3717d5f35a2704f1c443db3413903e89cf8d0","160 4"
"v1_1151cd25ca14e4f6999b2d5a5a32fc1929c2edcbad5b7696e39a7aa07b61c357","sqlite_autoindex_v1_1151cd25ca14e4f6999b2d5a5a32fc1929c2edcbad5b7696e39a7aa07b61c357_1","160 4 1 1"
"v1_72a769078ef66b77c620919d85b7b76e8e24c76f7628d4d7cf33154fae01328f","","3"
"v1_f69531a8d00f20b52ae0bdc040f54e0f76b4d7d17aca1d4def49ee00dea0a45c","","2256"
"v1_2195bf97eff37e34525e92a237bda9c66ccc1e4138b982e0e56eedca4e07e150","","506"
"v1_319b96c53beb54bc5d87389d3b93852a5202ee1af87c0e111d5f4d53c82f3601","v1_319b96c53beb54bc5d87389d3b93852a5202ee1af87c0e111d5f4d53c82f3601_0_ac49544a2568cebe3ea4634f759f363775e9c9d1ff3c7279930131b813e13c09_1_ff46d552e33a978aba147af0a3cdf35151e413d9d21d9482db29f4725d1561e6","4 4 2"
"v1_1fdb09c8fd277f14702d63bdbf657a638994429c9fdfa748c271f0b2a646965c","","2"
"v1_0f6dd5cd92bd14cef2b9ab7f1312abb87a2c90b00d50d77639b2c3abe11d72b5","v1_0f6dd5cd92bd14cef2b9ab7f1312abb87a2c90b00d50d77639b2c3abe11d72b5_0_a574527f8713ada0232bd10279471748033653d2202a5b911ee4ff713676ad20","10 1"
"v1_47d1aa31c4f8561fdde0f5a7d5c65c5a9f52ac6b8beab492968c8235e1f1c141","","99"
"v1_56dcf761ce1d6fc0ffa1aba467ee5b7d9d6db3afe09f196c0eb807a966696994","v1_56dcf761ce1d6fc0ffa1aba467ee5b7d9d6db3afe09f196c0eb807a966696994_0_88567cf3d2a910137c54e4847e4898e81ba36b6e3fb4d0471edef29f79624951","1110 278"
"v1_e2eb512e98f87239ee4ba8920246bdcee257a916fbcfa2e133be4615372f1e1a","v1_e2eb512e98f87239ee4ba8920246bdcee257a916fbcfa2e133be4615372f1e1a_0_ae069a40a85836655932e55fe3cb2a05dfdda1e7e57d9b1140a209733359731e","94 2"
"v1_0c4db880cec99be01b63944d74a6c4e14212125f48c99b809be79794f43408a1","sqlite_autoindex_v1_0c4db880cec99be01b63944d74a6c4e14212125f48c99b809be79794f43408a1_1","7 7 1"
