f813d980a0a4bcde99a525dd39b950a5af6d0ad6892a6d3a6d1de836508739c1,109ad53b9040780b6f0b88393979e0cf246eda90421a721a3539306911658844,245c48357e024ff8522b1605d91bbb5b700db9de5a4f6027a78eab1a94f3b37c,70b0022db8a9a58a56797c60bf0f94b39b8ed22a508e71f67185eac640df9077,be09742f8b62f5ca0d69468ec4945d5ca4cd9ffa7dce0fd4b95f535ad925cf20
"400101605","戰鬥開始時，中幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","boss_magic_def_lower_limit","84001016","提升魔法防禦力（不可降低）"
"400101606","戰鬥開始時，大幅度降低全體角色的HP吸收。","9","84001016","降低HP吸收"
"400101701","當編成4名以上光屬性角色時，屬性獎勵數值將會強化，光屬性以外的屬性獎勵將會無效。","15","84001017","光屬性獎勵特大幅度提升"
"400101702","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","11","84001017","深域怪物"
"400101703","戰鬥開始時，將全體角色TP上升的上限值提升至150。","17","84001017","賦予TP上升上限"
"400101704","戰鬥開始時，中幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","boss_def_lower_limit","84001017","提升物理防禦力（不可降低）"
"400101705","戰鬥開始時，中幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","boss_magic_def_lower_limit","84001017","提升魔法防禦力（不可降低）"
"400101706","戰鬥開始時，大幅度降低全體角色的HP吸收。","9","84001017","降低HP吸收"
"400101801","當編成4名以上光屬性角色時，屬性獎勵數值將會強化，光屬性以外的屬性獎勵將會無效。","15","84001018","光屬性獎勵特大幅度提升"
"400101802","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","11","84001018","深域怪物"
"400101803","戰鬥開始時，將全體角色TP上升的上限值提升至150。","17","84001018","賦予TP上升上限"
"400101804","戰鬥開始時，中幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","boss_def_lower_limit","84001018","提升物理防禦力（不可降低）"
"400101805","戰鬥開始時，中幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","boss_magic_def_lower_limit","84001018","提升魔法防禦力（不可降低）"
"400101806","戰鬥開始時，大幅度降低全體角色的HP吸收。","9","84001018","降低HP吸收"
"400101901","當編成4名以上光屬性角色時，屬性獎勵數值將會強化，光屬性以外的屬性獎勵將會無效。","15","84001019","光屬性獎勵特大幅度提升"
"400101902","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","11","84001019","深域怪物"
"400101903","戰鬥開始時，將全體角色TP上升的上限值提升至150。","17","84001019","賦予TP上升上限"
"400101904","戰鬥開始時，中幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","boss_def_lower_limit","84001019","提升物理防禦力（不可降低）"
"400101905","戰鬥開始時，中幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","boss_magic_def_lower_limit","84001019","提升魔法防禦力（不可降低）"
"400101906","戰鬥開始時，大幅度降低全體角色的HP吸收。","9","84001019","降低HP吸收"
"400102001","當編成4名以上光屬性角色時，屬性獎勵數值將會強化，光屬性以外的屬性獎勵將會無效。","15","84001020","光屬性獎勵特大幅度提升"
"400102002","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","11","84001020","深域怪物"
"400102003","戰鬥開始時，將全體角色TP上升的上限值提升至150。","17","84001020","賦予TP上升上限"
"400102004","戰鬥開始時，中幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","boss_def_lower_limit","84001020","提升物理防禦力（不可降低）"
"400102005","戰鬥開始時，中幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","boss_magic_def_lower_limit","84001020","提升魔法防禦力（不可降低）"
"400102006","戰鬥開始時，大幅度降低全體角色的HP吸收。","9","84001020","降低HP吸收"
"400102007","戰鬥開始時，所有怪物的TP下降為\n減少100％的狀態。","boss_tp_down_cut","84001020","減少TP下降"
"400102008","戰鬥開始時，特大幅度恢復所有怪物的TP。","energy_recover","84001020","TP恢復"
"400102101","當編成4名以上光屬性角色時，屬性獎勵數值將會強化，光屬性以外的屬性獎勵將會無效。","15","84001021","光屬性獎勵特大幅度提升"
"400102102","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","11","84001021","深域怪物"
"400102103","戰鬥開始時，將全體角色TP上升的上限值提升至150。","17","84001021","賦予TP上升上限"
"400102104","戰鬥開始時，中幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","boss_def_lower_limit","84001021","提升物理防禦力（不可降低）"
"400102105","戰鬥開始時，中幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","boss_magic_def_lower_limit","84001021","提升魔法防禦力（不可降低）"
"400102106","戰鬥開始時，大幅度降低全體角色的HP吸收。","9","84001021","降低HP吸收"
"400102201","當編成4名以上光屬性角色時，屬性獎勵數值將會強化，光屬性以外的屬性獎勵將會無效。","15","84001022","光屬性獎勵特大幅度提升"
"400102202","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","11","84001022","深域怪物"
"400102203","戰鬥開始時，將全體角色TP上升的上限值提升至150。","17","84001022","賦予TP上升上限"
"400102204","戰鬥開始時，中幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","boss_def_lower_limit","84001022","提升物理防禦力（不可降低）"
"400102205","戰鬥開始時，中幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","boss_magic_def_lower_limit","84001022","提升魔法防禦力（不可降低）"
"400102206","戰鬥開始時，大幅度降低全體角色的HP吸收。","9","84001022","降低HP吸收"
"400102301","當編成4名以上光屬性角色時，屬性獎勵數值將會強化，光屬性以外的屬性獎勵將會無效。","15","84001023","光屬性獎勵特大幅度提升"
"400102302","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","11","84001023","深域怪物"
"400102303","戰鬥開始時，將全體角色TP上升的上限值提升至150。","17","84001023","賦予TP上升上限"
"400102304","戰鬥開始時，中幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","boss_def_lower_limit","84001023","提升物理防禦力（不可降低）"
"400102305","戰鬥開始時，中幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","boss_magic_def_lower_limit","84001023","提升魔法防禦力（不可降低）"
"400102306","戰鬥開始時，大幅度降低全體角色的HP吸收。","9","84001023","降低HP吸收"
"400102401","當編成4名以上光屬性角色時，屬性獎勵數值將會強化，光屬性以外的屬性獎勵將會無效。","15","84001024","光屬性獎勵特大幅度提升"
"400102402","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","11","84001024","深域怪物"
"400102403","戰鬥開始時，將全體角色TP上升的上限值提升至150。","17","84001024","賦予TP上升上限"
"400102404","戰鬥開始時，中幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","boss_def_lower_limit","84001024","提升物理防禦力（不可降低）"
"400102405","戰鬥開始時，中幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","boss_magic_def_lower_limit","84001024","提升魔法防禦力（不可降低）"
"400102406","戰鬥開始時，大幅度降低全體角色的HP吸收。","9","84001024","降低HP吸收"
"400102501","當編成4名以上光屬性角色時，屬性獎勵數值將會強化，光屬性以外的屬性獎勵將會無效。","15","84001025","光屬性獎勵特大幅度提升"
"400102502","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","11","84001025","深域怪物"
"400102503","戰鬥開始時，將全體角色TP上升的上限值提升至150。","17","84001025","賦予TP上升上限"
"400102504","戰鬥開始時，中幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","boss_def_lower_limit","84001025","提升物理防禦力（不可降低）"
"400102505","戰鬥開始時，中幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","boss_magic_def_lower_limit","84001025","提升魔法防禦力（不可降低）"
"400102506","戰鬥開始時，大幅度降低全體角色的HP吸收。","9","84001025","降低HP吸收"
"400102601","當編成4名以上光屬性角色時，屬性獎勵數值將會強化，光屬性以外的屬性獎勵將會無效。","15","84001026","光屬性獎勵特大幅度提升"
"400102602","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","11","84001026","深域怪物"
"400102603","戰鬥開始時，將全體角色TP上升的上限值提升至150。","17","84001026","賦予TP上升上限"
"400102604","戰鬥開始時，中幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","boss_def_lower_limit","84001026","提升物理防禦力（不可降低）"
"400102605","戰鬥開始時，中幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","boss_magic_def_lower_limit","84001026","提升魔法防禦力（不可降低）"
"400102606","戰鬥開始時，大幅度降低全體角色的HP吸收。","9","84001026","降低HP吸收"
"400102701","當編成4名以上光屬性角色時，屬性獎勵數值將會強化，光屬性以外的屬性獎勵將會無效。","15","84001027","光屬性獎勵特大幅度提升"
"400102702","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","11","84001027","深域怪物"
"400102703","戰鬥開始時，將全體角色TP上升的上限值提升至150。","17","84001027","賦予TP上升上限"
"400102704","戰鬥開始時，中幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","boss_def_lower_limit","84001027","提升物理防禦力（不可降低）"
"400102705","戰鬥開始時，中幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","boss_magic_def_lower_limit","84001027","提升魔法防禦力（不可降低）"
"400102706","戰鬥開始時，大幅度降低全體角色的HP吸收。","9","84001027","降低HP吸收"
"400102801","當編成4名以上光屬性角色時，屬性獎勵數值將會強化，光屬性以外的屬性獎勵將會無效。","15","84001028","光屬性獎勵特大幅度提升"
