ed6c2e41bcf920076b19d2b344c999960e87e0325e6853b20bc7c3efaf13866d,93aa48b1eb42d8e580f17452d1a3c4e7b355384550a626f836717d8b821b5ff9,afd07ee974b5c778b66bfd697654b13646df9cc80b23a8ce31ce27acaab3322b,5d6cb727ffcc5c50d83e6deed334de8506f1eee6136495e0b75d0570a773c56e,24463dbf0e18bd3279dba7c362bcc4a32177c87d719801f193aafba736a51bed,bbd24c9faeb490b943b9fd6c831a411c09048170e9d240743bf171a21e28a3ae,c66e2afa510de707586da870bab38fd982b295269e8c3d2be3c951942d0ba7ef,d0eb3218b33a27830eda0e4409b13941220235ba2c21c5f813f99fa5a8d695db,0e5c390d000677f9391a9dc59fce2a4a7938700db7afee7f6f82b6a3c6f81390,599cf8694cd2d96e59bd07186a62d92f8f6efe3232ea06fd9518623623acfe90,0aa62c14515e80cdb4576376e8f71d12edfebe34040c5a1f87861adcc0f605c7,499511b7f759e61621050c5a50223ac61bc5c10dd38e6a9bcf0e295fa0374103,17c688b802c174761c04d8a998ef91b27487164cdcfc0cde6de86c6cdf28ffee,d5d41b409ac2137bb9a7d660c861e3927870dd957829c8ca67fd1577c70e4afd,d3ccd3a73e74e61e9b3168dfe58e1deacd60e2bf84cd1cae0d16a453b67166a7,1eab9864fba39123700e1520f93af278939fae4b01271659b8229c7f8e9bc4c1,de4c755cfe765180ac152d0cba7cde933c88d0892e2cc88dee2b3e82a8c87dc6,9ee30bf655bf9b822ac1a141005b1061c1af58f0991e08aab24a31cf49dbc81b,da3e445980386624798557dfd7738dd22899d69056fae4a9d2ededaf16eb5804,8d575b0762d25e003e5bcd79ef16891ec26da8d86aa9c893a8a58d01d7e501be,1ea0b38fe9921aa370ba2f0eee6e02cc61d33e024d4c13bb768f6d63b2c57f90,d590b0cc64631ab29c6b31ddb67d5c410e4571756d1c4e7d52c5508d32b9d136,2318e52a6a23f144d6b4abda4740a06ad9025a48cf1dc9ac2a58940180180946,825510b7477ebf480bcce9440479de87eed9eda12b9197cfdd88f07e6a4b71bb
"1002","0","1","0","1001","0","9","1001","0","0","1","1001","30750202","0","1","0","0","307502","1","1","0","0","0","1"
"1","1","0","1","1002","1","6","0","1","1","1","1002","30750301","1","0","1","1","307503","1","1001","1","1","1","1001"
"1001","0","1002","0","1002","0","7","0","0","0","1","1002","30750302","0","0","0","0","307503","1001","1","0","0","0","1001"
"1","1","1001","1","1001","1","7","0","1","1","3","1","30750401","1","0","1","1","307504","1","1002","1","1","1","1"
"1","1","0","1","1002","1","6","0","1","1","1","1001","30750402","1","0","1","1","307504","1","1002","1","1","1","1001"
"1","1","1001","1","1001","1","7","0","1","1","3","1","30750501","1","0","1","1","307505","1","1002","1","1","1","1"
"1002","0","1","0","1001","0","9","1001","0","0","1","1001","30750502","0","1","0","0","307505","1","1","0","0","0","1"
"0","0","0","0","1001","0","5","0","0","0","1","1003","30750601","0","0","0","0","307506","1003","1002","0","0","0","1003"
"0","0","0","0","1001","0","5","0","0","0","1","1003","30750701","0","0","0","0","307507","1003","1002","0","0","0","1003"
"0","0","0","0","1001","0","5","0","0","0","1","1003","30750801","0","0","0","0","307508","1003","1002","0","0","0","1003"
"1","0","1","1","1","0","11","1002","0","0","3","1001","30760001","0","1001","0","1001","307600","1002","1","0","0","0","1"
"1","0","1","1","1","0","11","1","0","0","1","1001","30760002","0","1001","0","1001","307600","1001","1","0","0","0","1"
"0","0","0","0","1","0","5","0","0","0","1","1001","30770001","0","0","0","0","307700","1001","1","0","0","0","1"
"0","0","0","0","1","0","5","0","0","0","1","1001","30770101","0","0","0","0","307701","1001","1","0","0","0","1"
"1002","0","0","0","1002","0","6","0","0","0","1","1","30770201","0","0","0","0","307702","1002","1001","0","0","0","1001"
"1","0","1002","0","1","0","8","0","0","0","1","1001","30770202","0","1","0","0","307702","1001","1002","0","0","0","1001"
"1","0","1001","0","1001","0","9","1","0","0","1","1002","30770301","0","1002","0","0","307703","1","1002","0","0","0","1"
"1","0","1002","0","1","0","8","0","0","0","1","1001","30770302","0","1","0","0","307703","1001","1002","0","0","0","1001"
"1","0","1001","0","1001","0","9","1","0","0","1","1002","30770401","0","1002","0","0","307704","1","1002","0","0","0","1"
"1002","0","1","0","1","0","8","0","0","0","1","1001","30770402","0","1001","0","0","307704","1002","1001","0","0","0","1002"
"1","0","1","0","1","0","8","0","0","0","4","1001","30780001","0","1001","0","0","307800","1001","1","0","0","0","1"
"1","0","1","0","1","0","8","0","0","0","4","1001","30780002","0","1001","0","0","307800","1001","1","0","0","0","1"
"1","0","1","0","1","0","8","0","0","0","4","1001","30780101","0","1001","0","0","307801","1001","1","0","0","0","1"
"1","0","1","0","1","0","11","0","0","0","4","1001","30780102","0","1001","0","0","307801","1001","1","0","0","0","1"
"1001","0","1002","1002","1002","0","11","1002","0","0","4","1002","30780201","0","1001","0","1001","307802","1001","1002","0","0","0","1002"
"1002","0","1002","1002","1002","0","11","1002","0","0","4","1001","30780202","0","1001","0","1001","307802","1001","1002","0","0","0","1002"
"1001","1001","1002","1002","1001","0","14","1002","1002","0","10","1002","30780301","0","1001","0","1001","307803","1002","1001","1002","0","0","1001"
"1001","1001","1002","1002","1001","0","14","1002","1002","0","10","1002","30780302","0","1001","0","1001","307803","1002","1001","1002","0","0","1001"
"0","0","0","0","1002","0","3","0","0","0","2","0","30780401","0","0","0","0","307804","1002","0","0","0","0","1005"
"0","0","0","0","1002","0","3","0","0","0","2","0","30780402","0","0","0","0","307804","1002","0","0","0","0","1005"
"1001","1002","1002","1002","1001","0","15","1002","1001","0","11","1001","30780501","1002","1001","0","1001","307805","1001","1002","1001","0","0","1004"
"1001","1002","1002","1002","1001","0","15","1002","1001","0","11","1001","30780502","1002","1001","0","1001","307805","1001","1002","1001","0","0","1004"
"1002","1001","1001","1001","1001","0","14","1002","1002","0","10","1002","30780601","0","1002","0","1002","307806","1002","1001","1002","0","0","1002"
"1002","1001","1001","1001","1001","0","14","1002","1002","0","10","1002","30780602","0","1002","0","1002","307806","1002","1001","1002","0","0","1002"
"1","0","1","0","1","0","8","0","0","0","4","1001","30780701","0","1001","0","0","307807","1001","1","0","0","0","1"
"1","0","1","0","1","0","8","0","0","0","4","1001","30780702","0","1001","0","0","307807","1001","1","0","0","0","1"
"1","0","1","0","1","0","8","0","0","0","4","1001","30780801","0","1001","0","0","307808","1001","1","0","0","0","1"
"1","0","1","0","1","0","11","0","0","0","4","1001","30780802","0","1001","0","0","307808","1001","1","0","0","0","1"
"1001","0","1002","1002","1002","0","11","1002","0","0","4","1002","30780901","0","1001","0","1001","307809","1001","1002","0","0","0","1002"
"1002","0","1002","1002","1002","0","11","1002","0","0","4","1001","30780902","0","1001","0","1001","307809","1001","1002","0","0","0","1002"
"1001","1001","1002","1002","1001","0","14","1002","1002","0","10","1002","30781001","0","1001","0","1001","307810","1002","1001","1002","0","0","1001"
"1001","1001","1002","1002","1001","0","14","1002","1002","0","10","1002","30781002","0","1001","0","1001","307810","1002","1001","1002","0","0","1001"
"0","0","0","0","1002","0","3","0","0","0","2","0","30781101","0","0","0","0","307811","1002","0","0","0","0","1005"
"0","0","0","0","1002","0","3","0","0","0","2","0","30781102","0","0","0","0","307811","1002","0","0","0","0","1005"
"1001","1002","1002","1002","1001","0","15","1002","1001","0","11","1001","30781201","1002","1001","0","1001","307812","1001","1002","1001","0","0","1004"
"1001","1002","1002","1002","1001","0","15","1002","1001","0","11","1001","30781202","1002","1001","0","1001","307812","1001","1002","1001","0","0","1004"
"1002","1001","1001","1001","1001","0","14","1002","1002","0","10","1002","30781301","0","1002","0","1002","307813","1002","1001","1002","0","0","1002"
"1002","1001","1001","1001","1001","0","14","1002","1002","0","10","1002","30781302","0","1002","0","1002","307813","1002","1001","1002","0","0","1002"
"1","0","1001","0","1","0","7","0","0","0","1","1","30790001","0","0","0","0","307900","1001","1","0","0","0","1"
"0","0","0","0","1","0","5","0","0","0","1","1","30790101","0","0","0","0","307901","1","1001","0","0","0","1"
"1002","0","0","0","1002","0","6","0","0","0","1","1","30790201","0","0","0","0","307902","1","1001","0","0","0","1"
"1","0","0","0","1001","0","6","0","0","0","1","1001","30790202","0","0","0","0","307902","1","1","0","0","0","1002"
"0","0","0","0","1002","0","5","0","0","0","1","1001","30790301","0","0","0","0","307903","1","1002","0","0","0","1"
"1","0","0","0","1001","0","6","0","0","0","1","1001","30790302","0","0","0","0","307903","1","1","0","0","0","1002"
"0","0","0","0","1001","0","4","0","0","0","1","0","30800001","0","0","0","0","308000","1002","1005","0","0","0","1005"
"1005","0","1001","0","1001","0","7","0","0","0","4","1005","30800101","0","0","0","0","308001","1002","1005","0","0","0","1005"
"1001","0","1005","0","1001","0","9","1005","0","0","5","1005","30800201","0","1007","0","0","308002","1007","1005","0","0","0","1005"
"0","0","0","0","1001","0","4","0","0","0","1","0","30800301","0","0","0","0","308003","1005","1005","0","0","0","1005"
"0","0","0","0","1005","0","4","0","0","0","2","0","30800401","0","0","0","0","308004","1005","1005","0","0","0","1010"
"1001","0","1005","0","1001","0","9","1005","0","0","5","1005","30800501","0","1007","0","0","308005","1007","1005","0","0","0","1005"
"0","0","0","0","1001","0","4","0","0","0","1","0","30800601","0","0","0","0","308006","1002","1005","0","0","0","1005"
"1005","0","1001","0","1001","0","7","0","0","0","4","1005","30800701","0","0","0","0","308007","1002","1005","0","0","0","1005"
"1001","0","1005","0","1001","0","9","1005","0","0","5","1005","30800801","0","1007","0","0","308008","1007","1005","0","0","0","1005"
"0","0","0","0","1001","0","4","0","0","0","1","0","30800901","0","0","0","0","308009","1005","1005","0","0","0","1005"
"0","0","0","0","1005","0","4","0","0","0","2","0","30801001","0","0","0","0","308010","1005","1005","0","0","0","1010"
"1001","0","1005","0","1001","0","9","1005","0","0","5","1005","30801101","0","1007","0","0","308011","1007","1005","0","0","0","1005"
"1005","0","1001","0","1001","0","7","0","0","0","4","1005","30801201","0","0","0","0","308012","1002","1005","0","0","0","1005"
"1001","0","1004","0","1004","0","7","0","0","0","1","1004","30810001","0","0","0","0","308100","1001","1004","0","0","0","1004"
"1001","0","1004","0","1004","0","7","0","0","0","1","1004","30810101","0","0","0","0","308101","1001","1004","0","0","0","1004"
"1004","0","1001","0","1004","0","7","0","0","0","1","1004","30810201","0","0","0","0","308102","1004","1001","0","0","0","1004"
"1001","0","1004","0","1004","0","7","0","0","0","1","1004","30810202","0","0","0","0","308102","1001","1004","0","0","0","1004"
"1004","0","1001","0","1004","0","7","0","0","0","1","1004","30810301","0","0","0","0","308103","1004","1001","0","0","0","1004"
"1001","0","1004","0","1004","0","7","0","0","0","1","1004","30810302","0","0","0","0","308103","1001","1004","0","0","0","1004"
"0","0","0","0","1005","0","5","0","0","0","1","1002","30820001","0","0","0","0","308200","1001","1005","0","0","0","1005"
"1002","0","0","0","1005","0","6","0","0","0","1","1005","30820101","0","0","0","0","308201","1001","1005","0","0","0","1005"
"1002","0","0","0","1005","0","6","0","0","0","1","1005","30820201","0","0","0","0","308202","1001","1005","0","0","0","1005"
"0","0","0","0","1001","0","5","0","0","0","1","1002","30820301","0","0","0","0","308203","1005","1005","0","0","0","1005"
"0","0","0","0","0","0","1","0","0","0","1","0","30820401","0","0","0","0","308204","0","0","0","0","0","1004"
"1006","0","1002","0","1001","0","7","0","0","0","1","1001","30820501","0","0","0","0","308205","1006","1002","0","0","0","1006"
"1005","0","1001","1005","1001","0","11","1002","0","0","6","1002","30820601","0","1005","0","1001","308206","1005","1005","0","0","0","1005"
"1002","0","1001","1005","1001","0","10","1001","0","0","4","1005","30820701","0","1005","0","0","308207","1005","1004","0","0","0","1005"
"1002","0","1001","0","1001","0","9","1001","0","0","4","1006","30820702","0","1006","0","0","308207","1006","1004","0","0","0","1006"
"1001","0","1002","0","1001","0","9","1","0","0","1","1","30830001","0","1","0","0","308300","1002","1","0","0","0","1"
"1001","0","1","0","1001","0","9","1","0","0","1","1","30830101","0","1","0","0","308301","1","1","0","0","0","1"
"1001","0","1002","0","1001","0","9","1","0","0","1","1","30830201","0","1","0","0","308302","1002","1","0","0","0","1"
"1001","0","1002","0","1001","0","7","0","0","0","1","1","30830202","0","0","0","0","308302","1002","1","0","0","0","1"
"1001","0","1002","0","1001","0","9","1","0","0","1","1","30830301","0","1","0","0","308303","1002","1","0","0","0","1"
"1001","0","1002","0","1001","0","7","0","0","0","1","1","30830302","0","0","0","0","308303","1002","1","0","0","0","1"
"1","0","0","0","1","0","6","0","0","0","1","1002","30840001","0","0","0","0","308400","1002","1","0","0","0","1"
"1","0","0","0","1","0","6","0","0","0","1","1002","30840101","0","0","0","0","308401","1002","1","0","0","0","1"
"0","0","0","0","1","0","5","0","0","0","1","1001","30840201","0","0","0","0","308402","1002","1","0","0","0","1"
"1002","0","0","0","1001","0","6","0","0","0","1","1","30840202","0","0","0","0","308402","1","1002","0","0","0","1"
"1","0","1001","0","1","0","8","0","0","0","4","1002","30840301","0","1","0","0","308403","1001","1","0","0","0","1"
"1","0","1001","1001","1","0","11","1","0","0","1","1002","30840302","0","1002","0","1002","308403","1001","1001","0","0","0","1002"
"0","0","0","0","1","0","4","0","0","0","1","0","30840401","0","0","0","0","308404","1","1","0","0","0","1"
"1","0","1001","0","1004","0","9","1","0","0","2","1004","30840501","0","1004","0","0","308405","1","1001","0","0","0","1"
"1002","0","1","0","1002","0","8","0","0","0","1","1001","30840601","0","1001","0","0","308406","1001","1","0","0","0","1"
"1001","0","1002","0","1001","0","7","0","0","0","2","1","30840602","0","0","0","0","308406","1","1002","0","0","0","1"
"1","0","1001","0","1","0","8","0","0","0","4","1002","30840801","0","1","0","0","308408","1001","1","0","0","0","1"
"1","0","1001","1001","1","0","11","1","0","0","1","1002","30840802","0","1002","0","1002","308408","1001","1001","0","0","0","1002"
"1002","0","1004","0","1002","0","8","0","0","0","1","1001","30840901","0","1001","0","0","308409","1001","1004","0","0","0","1004"
"1001","0","1002","0","1001","0","7","0","0","0","2","1004","30840902","0","0","0","0","308409","1004","1002","0","0","0","1004"
"1001","0","1002","0","1001","0","8","0","0","0","1","1","30850001","0","1","0","0","308500","1","1002","0","0","0","1"
"1001","0","1002","0","1001","0","8","0","0","0","1","1","30850002","0","1","0","0","308500","1","1002","0","0","0","1"
"0","0","0","0","1002","0","5","0","0","0","1","1001","30860001","0","0","0","0","308600","1","1","0","0","0","1"
"1","0","1002","0","1002","0","7","0","0","0","4","1006","30860101","0","0","0","0","308600","1","1","0","0","0","1"
"1","0","1002","0","1002","0","7","0","0","0","4","1006","30860201","0","0","0","0","308600","1","1","0","0","0","1"
"1","0","1002","0","1002","0","7","0","0","0","4","1001","30860301","0","0","0","0","308600","1","1","0","0","0","1"
"0","0","0","0","1008","0","5","0","0","0","1","1001","30860302","0","0","0","0","308600","1","1","0","0","0","1"
"1","0","1007","1007","1002","0","11","1002","0","0","4","1","30860401","0","1","0","1","308600","1","1004","0","0","0","1"
"0","0","0","0","1","0","4","0","0","0","1","0","30860501","0","0","0","0","308600","1","1","0","0","0","1"
"1","0","1002","0","1002","0","7","0","0","0","4","1001","30860601","0","0","0","0","308606","1","1","0","0","0","1"
"0","0","0","0","1002","0","3","0","0","0","1","0","30900001","0","0","0","0","309000","1001","0","0","0","0","1002"
"0","0","0","0","1002","0","3","0","0","0","1","0","30900101","0","0","0","0","309001","1001","0","0","0","0","1002"
"0","0","0","0","1002","0","3","0","0","0","1","0","30900201","0","0","0","0","309002","1001","0","0","0","0","1002"
"0","0","0","0","1002","0","3","0","0","0","1","0","30900301","0","0","0","0","309003","1001","0","0","0","0","1002"
"0","0","0","0","1002","0","3","0","0","0","1","0","30900401","0","0","0","0","309004","1001","0","0","0","0","1002"
"0","0","0","0","1002","0","3","0","0","0","1","0","30900501","0","0","0","0","309005","1001","0","0","0","0","1002"
"0","0","0","0","1002","0","5","0","0","0","1","1001","30910001","0","0","0","0","309100","1001","1002","0","0","0","1002"
"0","0","0","0","1002","0","5","0","0","0","1","1002","30910101","0","0","0","0","309101","1001","1002","0","0","0","1002"
"0","0","0","0","1002","0","5","0","0","0","1","1002","30910201","0","0","0","0","309102","1001","1002","0","0","0","1002"
"0","0","0","0","1002","0","5","0","0","0","1","1002","30910301","0","0","0","0","309103","1001","1002","0","0","0","1002"
"0","0","0","0","1002","0","5","0","0","0","1","1002","30910401","0","0","0","0","309104","1001","1002","0","0","0","1002"
"0","0","0","0","1002","0","5","0","0","0","1","1002","30910601","0","0","0","0","309106","1001","1002","0","0","0","1002"
"0","0","0","0","1001","0","3","0","0","0","1","0","30920001","0","0","0","0","309200","1002","0","0","0","0","1002"
"0","0","0","0","1001","0","3","0","0","0","1","0","30920101","0","0","0","0","309201","1002","0","0","0","0","1002"
"0","0","0","0","1001","0","3","0","0","0","1","0","30920201","0","0","0","0","309202","1002","0","0","0","0","1002"
"0","0","0","0","1001","0","4","0","0","0","1","0","30920301","0","0","0","0","309203","1002","1002","0","0","0","1002"
"0","0","0","0","1001","0","3","0","0","0","1","1","30930001","0","0","0","0","309300","1002","1","0","0","0","1"
"0","0","0","0","1","0","5","0","0","0","1","1","30930101","0","0","0","0","309300","1004","1001","0","0","0","1001"
"0","0","0","0","1","0","5","0","0","0","1","1","30930201","0","0","0","0","309300","1004","1001","0","0","0","1001"
"0","0","0","0","1","0","5","0","0","0","1","1","30930301","0","0","0","0","309300","1004","1001","0","0","0","1001"
"0","0","0","0","1","0","3","0","0","0","2","0","30930401","0","0","0","0","309300","1","0","0","0","0","1"
"1","0","0","0","1004","0","6","0","0","0","1","1001","30930501","0","0","0","0","309300","1001","1","0","0","0","1002"
"0","0","0","0","1","0","5","0","0","0","1","1","30930601","0","0","0","0","309300","1004","1001","0","0","0","1001"
"0","0","0","0","1001","0","4","0","0","0","1","0","30940001","0","0","0","0","309400","1002","1002","0","0","0","1002"
"0","0","0","0","1001","0","4","0","0","0","1","0","30940101","0","0","0","0","309401","1002","1002","0","0","0","1002"
"0","0","0","0","1002","0","4","0","0","0","1","0","30940201","0","0","0","0","309402","1001","1002","0","0","0","1002"
"0","0","0","0","1002","0","4","0","0","0","1","0","30950001","0","0","0","0","309500","1001","1002","0","0","0","1002"
"0","0","0","0","1002","0","4","0","0","0","1","0","30950101","0","0","0","0","309501","1001","1002","0","0","0","1002"
"0","0","0","0","1001","0","4","0","0","0","1","0","30960001","0","0","0","0","309600","1002","1002","0","0","0","1002"
"0","0","0","0","1001","0","4","0","0","0","1","0","30960101","0","0","0","0","309601","1002","1002","0","0","0","1002"
"0","0","0","0","1001","0","4","0","0","0","1","0","30960201","0","0","0","0","309602","1002","1002","0","0","0","1002"
