e8abe84008bace5b6abae3df2221662d8455056afcc89824eb1fd00e6d2b1285,07fe82521389c79e888e93c613db2885cc73ac8e1a83cc5fd25009432002c3d2,47c92fdb98f959ad2488b5256863ec9051313968497511fa6fe28cb746e1bf1b,51d87f74c2721bbe8ede99b3cb5ba65e977eb1b59b3d46865949d1c333c4840c,c779abfded361676e0334c2ec03eaea75f0b2edfcbed0080911f0f90b12cdb52,a6dcc42514b1a6de69beac5243ddb9970d6f35bbfec521ebf6b16a6c79a1b333,9c3b36005f4feb64c164bf5fd3d6e12a2d747f037e6e65bb4954ca5d0afa9425,f4e2cf8e0dec3ace79b35ebe68da9a359d60c9c18e0e25c51efaeac56953a42e,bd2f34202a2e1aff8c0447ad66254e08cb87c3b71c1871e44498298587bd5022,f2cd3c4ab1cc8d04312244d302eff36889c8fac8305577c40cb58fdce4261344,32610ab0df055f6f80ae026df69d573b9a0d9c35a53fa425a10cf371b30b3764
"0","1000001","0","40073","0.5","10","","","1400730041","","12"
"","1.5","","40073","","0","","","1400730042","","93"
"","","","40073","","","","","1400730043","","111"
"","0","","40073","","","","","1400730044","","91"
"","0","","40074","","0","","","1400740001","","93"
"","se_travel_top_ziz_wing","","40074","","0.2","","","1400740002","","24"
"","400790","","40074","","0","","","1400740003","","32"
"","se_travel_top","","40074","0","se_travel_top_ziz_panic","","","1400740004","","23"
"","400724","","40074","","1","","","1400740005","","32"
"","1000001","","40074","0","travel_topdrama_r_4007_fall1","0.2","","1400740006","","3"
"","9","","40074","0","fall","0.2","","1400740007","","3"
"","16","","40074","0","fall","0.2","","1400740008","","3"
"","1.8","","40074","","0","","","1400740009","","93"
"","se_travel_top","","40074","0","se_travel_top_ziz_cry","","","1400740010","","23"
"","se_travel_top","","40074","0","se_travel_top_ziz_fall","","","1400740011","","23"
"","1","","40074","","0","","","1400740012","","93"
"","400740","","40074","","1","","","1400740013","","32"
"","0.2","","40074","","0","","","1400740014","","93"
"","1000001","","40074","0","travel_topdrama_r_4007_fall2","0","","1400740015","","3"
"","1000001","0.01","40074","-180","-200","","","1400740016","","2"
"","9","","40074","0","disappear","0","","1400740017","","3"
"","16","","40074","0","disappear","0","","1400740018","","3"
"","400702","","40074","","0","","","1400740019","","32"
"","400704","","40074","","1","","","1400740020","","32"
"","400705","","40074","","1","","","1400740021","","32"
"","400724","","40074","","0","","","1400740022","","32"
"","400750","","40074","","1","","","1400740023","","32"
"","400751","","40074","","1","","","1400740024","","32"
"","400754","","40074","","1","","","1400740025","","32"
"","0.3","","40074","","0","","","1400740026","","93"
"","se_travel_top","","40074","0","se_travel_top_ziz_drop2","","","1400740027","","23"
"","0.3","","40074","","0","","","1400740028","","93"
"","400741","","40074","","1","","","1400740029","","32"
"","400742","","40074","","1","","","1400740030","","32"
"","400752","","40074","","1","","","1400740031","","32"
"","1000001","","40074","0","travel_topdrama_r_4007_fall3","0.2","","1400740032","","3"
"","0.3","","40074","","0","","","1400740033","","93"
"","se_travel_top","","40074","0","se_travel_top_ziz_drop3","","","1400740034","","23"
"","0.6","","40074","","0","","","1400740035","","93"
"","se_travel_top","","40074","0","se_travel_top_ziz_look_around","","","1400740036","","23"
"","1400740032","","40074","","","","","1400740037","","91"
"","1000001","","40074","0","travel_topdrama_r_4007_fall4_hit","0","","1400740038","","3"
"","0.5","","40074","","0","","","1400740039","","93"
"","se_travel_top","","40074","0","se_travel_top_ziz_joy2","","","1400740040","","23"
"0","1000001","0","40074","0.5","10","","","1400740041","","12"
"","1.5","","40074","","0","","","1400740042","","93"
"","","","40074","","","","","1400740043","","111"
"","0","","40074","","","","","1400740044","","91"
"","0","","40075","","0","","","1400750001","","93"
"","se_travel_top_ziz_wing","","40075","","0.2","","","1400750002","","24"
"","400790","","40075","","0","","","1400750003","","32"
"","1","","40075","","0","","","1400750004","","93"
"","se_travel_top","","40075","0","se_travel_top_ziz_passaway","","","1400750005","","23"
"","1000001","","40075","0","travel_topdrama_r_4007_grab_move","0.2","","1400750006","","3"
"","9","","40075","0","grab_move","0.2","","1400750007","","3"
"","16","","40075","0","grab_move","0.2","","1400750008","","3"
"","1.5","","40075","","0","","","1400750009","","93"
"","se_travel_top","","40075","0","se_travel_top_ziz_cry_pass","","","1400750010","","23"
"","1000001","0.01","40075","-270","0","","","1400750011","","2"
"","9","0.01","40075","-270","0","","","1400750012","","2"
"","16","0.01","40075","-270","0","","","1400750013","","2"
"","400702","","40075","","0","","","1400750014","","32"
"","400703","","40075","","1","","","1400750015","","32"
"","400781","","40075","","1","","","1400750016","","32"
"","0.1","","40075","","0","","","1400750017","","93"
"","1000001","","40075","0","travel_topdrama_r_4007_put","0","","1400750018","","3"
"","9","","40075","0","put","0","","1400750019","","3"
"","16","","40075","0","put","0","","1400750020","","3"
"","1.3","","40075","","0","","","1400750021","","93"
"","se_travel_top","","40075","0","se_travel_top_ziz_drop1","","","1400750022","","23"
"","400730","","40075","","1","","","1400750023","","32"
"","1","","40075","","0","","","1400750024","","93"
"","se_travel_top","","40075","0","se_travel_top_ziz_dizzy","","","1400750025","","23"
"","1.2","","40075","","0","","","1400750026","","93"
"","se_travel_top","","40075","0","se_travel_top_ziz_joy1","","","1400750027","","23"
"","0.3","","40075","","0","","","1400750028","","93"
"0","1000001","0","40075","0.01","7","","","1400750029","","12"
"","1","","40075","","0","","","1400750030","","93"
"","","","40075","","","","","1400750031","","111"
"","0","","40075","","","","","1400750032","","91"
"-75","18","0","40091","60","400991","0.35","run","1400910001","1","5"
"-38","18","-67","40091","58","400992","0.35","run2","1400910002","1","5"
"-16","18","47","40091","56","400993","0.35","run3","1400910003","1","5"
"0.35","400915","-75","40091","0","400915","1","","1400910004","","31"
"-90","0","0","40091","110","0","1","rare","1400910005","0","5"
"","0","","40091","","0","","","1400910006","","91"
"","400991","","40091","0","run","0","","1400910007","0","3"
"","400992","","40091","0","run2","0","","1400910008","0","3"
"","400993","","40091","0","run3","0","","1400910009","0","3"
"","0","","40091","","0","","","1400910010","","91"
"0","1400910007","8.72","40091","100","100","","","1400910011","","101"
"","400991","","40091","1","run","0","","1400910012","0","3"
"","400992","","40091","1","run2","0","","1400910013","0","3"
"","400993","","40091","1","run3","0","","1400910014","0","3"
"","0","","40091","","0","","","1400910015","","91"
"-177","1","-1000","40092","51","1000001","1.46","travel_topdrama_r_4009_run","1400920001","0","1"
"-330","18","-1000","40092","60","400991","0.8","empty","1400920002","1","5"
"-320","18","-1000","40092","58","400992","0.8","empty","1400920003","1","5"
"-280","18","-1000","40092","56","400993","0.8","empty","1400920004","1","5"
"-92","17","-250","40092","53","400999","1.46","travel_topdrama_r_4000_empty","1400920005","0","5"
"1","400904","-147","40092","-1000","400904","1","","1400920006","","31"
"1","400912","-330","40092","-1000","400951","0","","1400920007","","31"
"1","400912","-320","40092","-1000","400952","0","","1400920008","","31"
"1","400912","-280","40092","-1000","400953","0","","1400920009","","31"
"1","400905","18","40092","-990","400905","1","","1400920010","","31"
"1","400900","0","40092","0","400900","1","","1400920011","","31"
"1","400901","0","40092","0","400901","1","","1400920012","","31"
"1","400902","0","40092","0","400902","1","","1400920013","","31"
"1","400990","0","40092","0","400990","0","","1400920014","","31"
"1","400009","0","40092","0","400009","1","","1400920015","","31"
"","0","","40092","","","","","1400920016","","91"
"","se_travel_top","","40092","0","se_travel_top_flock_foot1","","","1400920017","","23"
"","0.3","","40092","","0","","","1400920018","","93"
"0","1000001","","40092","1","travel_topdrama_r_4009_run","0.2","","1400920019","","3"
"0","1000001","2","40092","-177","0","","","1400920020","","2"
"0","400905","2","40092","18","-50","","","1400920021","","33"
"0","400904","2","40092","-147","0","","","1400920022","","33"
"","0.7","","40092","","0","","","1400920023","","93"
"","se_travel_top","","40092","0","se_travel_top_flock_rumble","","","1400920024","","23"
"","3.5","","40092","3","7","","","1400920025","","122"
"","1400920020","","40092","","","","","1400920026","","91"
"0","1000001","","40092","1","travel_topdrama_r_4009_lookAround","0.2","","1400920027","","3"
"","1.2","","40092","","0","","","1400920028","","93"
"","400990","","40092","","1","","","1400920029","","32"
"","躲在樹蔭下","","40092","","1400920032","","","1400920030","","103"
"","躲在岩石後","","40092","","1400920034","","","1400920031","","103"
"","1","","40092","","0","","","1400920032","","102"
"","1400920036","","40092","","","","","1400920033","","101"
"","2","","40092","","0","","","1400920034","","102"
"","1400920036","","40092","","","","","1400920035","","101"
"","0","","40092","","","","","1400920036","","91"
"","0.1","","40093","","","","","1400930001","","93"
"","400990","","40093","","0","","","1400930002","","32"
"-150","18","-1000","40093","53","400994","0.75","empty","1400930003","1","5"
"-160","18","-1000","40093","53","400995","0.75","empty","1400930004","1","5"
"1","400911","-150","40093","-1000","400954","0","","1400930005","","31"
"1","400911","-160","40093","-1000","400955","0","","1400930006","","31"
"1","400906","-177","40093","0","400906","0","","1400930007","","31"
"1","400908","103","40093","-173","400908","0","","1400930008","","31"
"1","400916","0","40093","0","400916","0","","1400930009","","31"
"1","400903","0","40093","0","400903","1","","1400930010","","31"
"","0.01","","40093","","0","","","1400930011","","93"
"","400902","","40093","","0","","","1400930012","","32"
"","se_travel_top","","40093","0","se_travel_top_flock_hide1","","","1400930013","","23"
"0","1000001","","40093","0","travel_topdrama_r_4009_hide_tree","0","","1400930014","0","3"
"","400906","","40093","","1","","","1400930015","","32"
"","0.45","","40093","","0","","","1400930016","","93"
"","1000001","","40093","0","travel_topdrama_r_4009_scared_tree","0","","1400930017","","3"
"0","1000001","0","40093","-92","-250","","","1400930018","","2"
"","0.5","","40093","","0","","","1400930019","","93"
"","se_travel_top","","40093","0","se_travel_top_flock_pass_away","","","1400930020","","23"
"","10","","40093","4.6","20","","","1400930021","","122"
"","400991","","40093","1","run","0","","1400930022","","3"
"0","400991","3","40093","-330","1500","","","1400930023","","2"
"","400951","","40093","","1","","","1400930024","","32"
"0","400951","3","40093","-330","1500","","","1400930025","","33"
"","0.4","","40093","","0","","","1400930026","","93"
"","400994","","40093","1","run","0","","1400930027","","3"
"0","400994","2.7","40093","-150","1500","","","1400930028","","2"
"","400954","","40093","","1","","","1400930029","","32"
"0","400954","2.7","40093","-150","1500","","","1400930030","","33"
"","0.2","","40093","","0","","","1400930031","","93"
"","400993","","40093","1","run","0","","1400930032","","3"
"0","400993","3","40093","-280","1500","","","1400930033","","2"
"","400953","","40093","","1","","","1400930034","","32"
"0","400953","3","40093","-280","1500","","","1400930035","","33"
"","0.4","","40093","","0","","","1400930036","","93"
"","400995","","40093","1","run","0","","1400930037","","3"
"0","400995","3","40093","-160","1500","","","1400930038","","2"
"","400955","","40093","","1","","","1400930039","","32"
"0","400955","3","40093","-160","1500","","","1400930040","","33"
"","0.5","","40093","","0","","","1400930041","","93"
"","400992","","40093","1","run","0","","1400930042","","3"
"0","400992","2.4","40093","-320","1500","","","1400930043","","2"
"","400952","","40093","","1","","","1400930044","","32"
"0","400952","2.4","40093","-320","1500","","","1400930045","","33"
"","1.6","","40093","","","","","1400930046","","93"
"","0.7","","40093","","0","","","1400930047","","93"
"","1000001","","40093","0","travel_topdrama_r_4009_relief_tree","0","","1400930048","","3"
"","400999","","40093","0","travel_topdrama_r_4009_relief_tree","0","","1400930049","","3"
"","400916","","40093","","1","","","1400930050","","32"
"","0.3","","40093","","0","","","1400930051","","93"
"","se_travel_top","","40093","0","se_travel_top_flock_relief","","","1400930052","","23"
"","0.66","","40093","","0","","","1400930053","","93"
"","400908","","40093","","1","","","1400930054","","32"
"","0.2","","40093","","0","","","1400930055","","93"
"","se_travel_top","","40093","0","se_travel_top_flock_drop_goldenbox1","","","1400930056","","23"
"","se_travel_top","","40093","0","se_travel_top_flock_surprise","","","1400930057","","23"
"","1","","40093","","0","","","1400930058","","93"
"","se_travel_top","","40093","0","se_travel_top_flock_emote_note","","","1400930059","","23"
"","1400930049","","40093","","0","","","1400930060","","91"
"","","","40093","","","","","1400930061","","111"
"","0","","40093","","0","","","1400930062","","91"
"","0.1","","40094","","","","","1400940001","","93"
"","400990","","40094","","0","","","1400940002","","32"
"-150","18","-1000","40094","53","400994","0.75","empty","1400940003","1","5"
"-160","18","-1000","40094","53","400995","0.75","empty","1400940004","1","5"
"1","400911","-150","40094","-1000","400954","0","","1400940005","","31"
"1","400911","-160","40094","-1000","400955","0","","1400940006","","31"
"1","400906","-177","40094","0","400906","0","","1400940007","","31"
"1","400908","103","40094","-173","400908","0","","1400940008","","31"
"1","400917","0","40094","0","400917","0","","1400940009","","31"
"1","400903","0","40094","0","400903","1","","1400940010","","31"
"","0.01","","40094","","0","","","1400940011","","93"
"","400902","","40094","","0","","","1400940012","","32"
"","se_travel_top","","40094","0","se_travel_top_flock_hide1","","","1400940013","","23"
"0","1000001","","40094","0","travel_topdrama_r_4009_hide_tree","0","","1400940014","0","3"
"","400906","","40094","","1","","","1400940015","","32"
"","0.45","","40094","","0","","","1400940016","","93"
"","1000001","","40094","0","travel_topdrama_r_4009_scared_tree","0","","1400940017","","3"
"0","1000001","0","40094","-92","-250","","","1400940018","","2"
"","0.5","","40094","","0","","","1400940019","","93"
"","se_travel_top","","40094","0","se_travel_top_flock_pass_away","","","1400940020","","23"
"","10","","40094","4.6","20","","","1400940021","","122"
"","400991","","40094","1","run","0","","1400940022","","3"
"0","400991","3","40094","-330","1500","","","1400940023","","2"
"","400951","","40094","","1","","","1400940024","","32"
"0","400951","3","40094","-330","1500","","","1400940025","","33"
"","0.4","","40094","","0","","","1400940026","","93"
"","400994","","40094","1","run","0","","1400940027","","3"
"0","400994","2.7","40094","-150","1500","","","1400940028","","2"
"","400954","","40094","","1","","","1400940029","","32"
"0","400954","2.7","40094","-150","1500","","","1400940030","","33"
"","0.2","","40094","","0","","","1400940031","","93"
