6e3b4ba392da270e9b9735e01539b35189c2afb9a61a48a3658d55d5b3551b85,2b433a7b235e109238f95769fe8b4df7817aa64f2f20b060959645902ebca684,e94af4a0f11d872c92279ffaf4cd41ca80d8b51ce5475a5e4a8ae01b32ff17c9,d32e18a154cbdf1aa29463b81219e7de2df78fd29e631cf0b739dc7494f897d7,851f152d072894f845b0c75a1033f23263a7dc249ee6e83b2e4cc65e697bf071,a1bc5752d1a79da0047c672a57b09937eba69a9f8965c965cbd3db8266d5c878,49ba6a234370b1ff5c0440286a321d2d241c997f4d44a7d01b6bffd6ecebcc2b,1f394562fc6b8bbb31675966794cd99ca69d861956b41f5ad9aaba39653bd987,f1fd4a8c828edf37ae4f998bd5cf546f3cfc281d708ff57ae9b30e86e7718df0,9bb0288d4882ff96d9023a2a17563bfacd72d78be41fd5215c65e29d44388d40,41508c671a791c47f0a5cc5da52f7e24e4512fcf0279b6ab18b21bc9aeb0aa5c,05f7a76b1248aa345516a6c35e11fafa79724f578f4d286e333053ca25763ad5,7bcd334de6353cb2856a31765007484743d4e028968c989fea744b731da43003
"0","0","0","10060205","0","0","2","47","10060209","1","10060208","0","6"
"0","0","0","10060207","10060208","0","6","46","10060210","0","10060209","0","6"
"0","0","0","10060209","0","0","12","45","10060211","0","10060210","0","6"
"0","0","0","10060210","0","0","3","44","10060212","2","10060211","0","6"
"0","0","0","10060211","0","0","4","43","10060501","0","10060212","0","6"
"0","0","0","10060543","0","0","3","19","10060387","3","10060242","0","6"
"0","0","0","10060387","0","0","14","17","10060245","2","10060244","0","6"
"0","0","0","10060244","0","0","2","16","10060246","1","10060245","0","6"
"0","0","0","10060245","0","0","7","15","10060247","10003","10060246","0","6"
"0","0","0","10060246","0","0","6","14","10060401","0","10060247","0","6"
"0","0","0","10060252","0","0","11","10","10060544","10001","10060251","0","6"
"0","0","0","10060400","0","0","7","11","10060251","10002","10060252","0","6"
"0","0","0","10060589","0","0","7","48","10060295","10001","10060294","0","6"
"0","0","0","10060294","0","0","2","47","10060296","2","10060295","0","6"
"0","0","0","10060295","0","0","11","46","10060297","10001","10060296","0","6"
"0","0","0","10060296","0","0","14","45","10060298","3","10060297","0","6"
"0","0","0","10060297","0","0","5","44","10060299","0","10060298","0","6"
"0","0","0","10060298","0","10060301","4","43","10060300","0","10060299","0","6"
"0","0","0","10060299","0","0","3","42","10060303","1","10060300","0","6"
"0","0","0","10060299","0","0","7","42","10060302","10001","10060301","0","6"
"0","0","0","10060301","0","0","14","41","10060305","2","10060302","0","6"
"0","0","0","10060300","0","0","6","41","10060304","0","10060303","0","6"
"0","0","0","10060303","0","0","2","40","10060306","3","10060304","0","6"
"0","0","0","10060302","0","0","4","40","10060308","0","10060305","0","6"
"0","0","0","10060304","0","0","14","39","10060307","2","10060306","0","6"
"0","0","0","10060306","0","0","2","38","10060310","3","10060307","0","6"
"0","0","0","10060305","0","0","7","39","10060309","10003","10060308","0","6"
"0","0","0","10060308","0","0","7","38","10060310","10002","10060309","0","6"
"0","0","0","10060307","10060309","0","6","37","10060311","0","10060310","0","6"
"0","0","0","10060310","0","0","11","36","10060312","10001","10060311","0","6"
"0","0","0","10060311","0","0","14","35","10060313","4","10060312","0","6"
"0","0","0","10060312","0","0","12","34","10060314","0","10060313","0","6"
"0","0","0","10060313","0","0","7","33","10060315","10001","10060314","0","6"
"0","0","0","10060314","0","0","2","32","10060385","2","10060315","0","6"
"0","0","0","10060385","0","0","15","30","10060391","1","10060317","0","6"
"0","0","0","10060390","0","10060321","2","27","10060324","1","10060320","0","6"
"0","0","0","10060320","0","0","3","28","10060322","3","10060321","0","6"
"0","0","0","10060321","0","0","14","27","10060323","3","10060322","0","6"
"0","0","0","10060322","0","0","7","26","10060325","10003","10060323","0","6"
"0","0","0","10060320","0","0","3","26","10060325","1","10060324","0","6"
"0","0","0","10060323","10060324","0","7","25","10060591","10001","10060325","0","6"
"0","0","0","10060624","0","0","4","74","10060367","0","10060366","0","6"
"0","0","0","10060366","0","0","6","73","10060368","0","10060367","0","6"
"0","0","0","10060367","0","0","3","72","10060369","2","10060368","0","6"
"0","0","0","10060368","0","0","2","71","10060002","2","10060369","0","6"
"0","0","0","10060021","10060024","0","7","58","10060027","10001","10060380","0","6"
"0","0","0","10060315","0","0","7","31","10060317","10001","10060385","0","6"
"0","0","0","10060242","0","0","7","18","10060244","10001","10060387","0","6"
"0","0","0","10060391","0","0","11","28","10060320","10001","10060390","0","6"
"0","0","0","10060317","0","0","14","29","10060390","3","10060391","0","6"
"0","0","0","10060399","0","0","4","25","10060153","0","10060398","0","6"
"0","0","0","10060150","0","0","14","26","10060398","3","10060399","0","6"
"0","0","0","10060401","0","0","14","12","10060252","3","10060400","0","6"
"0","0","0","10060247","0","0","3","13","10060400","1","10060401","0","6"
"0","0","0","10060049","0","0","16","41","10060403","10060402","10060402","0","6"
"0","0","0","10060402","0","0","2","40","10060404","2","10060403","0","6"
"0","0","0","10060403","0","0","14","39","10060405","3","10060404","0","6"
"0","0","0","10060404","0","0","12","38","10060406","0","10060405","0","6"
"0","0","0","10060405","0","0","4","37","10060407","0","10060406","0","6"
"0","0","0","10060406","0","0","6","36","10060408","0","10060407","0","6"
"0","0","0","10060407","0","0","15","35","10060409","0","10060408","0","6"
"0","0","0","10060408","0","0","3","34","10060410","1","10060409","0","6"
"0","0","0","10060409","0","0","11","33","10060411","10001","10060410","0","6"
"0","0","0","10060410","0","0","14","32","10060412","2","10060411","0","6"
"0","0","0","10060411","0","0","7","31","10060413","10002","10060412","0","6"
"0","0","0","10060412","0","0","4","30","10060414","0","10060413","0","6"
"0","0","0","10060413","0","0","3","29","10060415","1","10060414","0","6"
"0","0","0","10060414","0","0","5","28","10060416","0","10060415","0","6"
"0","0","0","10060415","0","0","4","27","10060417","0","10060416","0","6"
"0","0","0","10060416","0","10060446","2","26","10060418","1","10060417","10060449","6"
"0","0","0","10060417","0","0","7","25","10060419","10001","10060418","0","6"
"0","0","0","10060418","0","0","3","24","10060420","1","10060419","0","6"
"10060450","0","0","10060419","10060447","0","2","23","10060454","1","10060420","0","6"
"0","0","0","10060417","0","0","14","27","10060452","4","10060446","0","6"
"0","0","0","10060453","0","0","14","24","10060420","4","10060447","0","6"
"0","0","0","10060451","0","0","14","25","10060450","6","10060448","0","6"
"0","0","0","10060417","0","0","7","27","10060451","10003","10060449","0","6"
"0","0","0","10060448","0","0","7","24","10060420","10003","10060450","0","6"
"0","0","0","10060449","0","0","6","26","10060448","0","10060451","0","6"
"0","0","0","10060446","0","0","2","26","10060453","3","10060452","0","6"
"0","0","0","10060452","0","0","3","25","10060447","3","10060453","0","6"
"0","0","0","10060420","0","0","6","22","10060455","0","10060454","0","6"
"0","0","0","10060454","0","0","7","21","10060456","10001","10060455","0","6"
"0","0","0","10060455","0","0","11","20","10060457","10001","10060456","0","6"
"0","0","0","10060456","0","0","2","19","10060458","2","10060457","0","6"
"0","0","0","10060457","0","0","7","18","10060459","10001","10060458","0","6"
"0","0","0","10060458","0","0","14","17","10060460","3","10060459","0","6"
"0","0","0","10060459","0","0","4","16","10060461","0","10060460","0","6"
"0","0","0","10060460","0","0","15","15","10060462","0","10060461","0","6"
"0","0","0","10060461","0","0","6","14","10060463","0","10060462","0","6"
"0","0","0","10060462","0","0","3","13","10060464","1","10060463","0","6"
"0","0","0","10060463","0","0","7","12","10060465","10002","10060464","0","6"
"0","0","0","10060464","0","0","14","11","10060466","4","10060465","0","6"
"0","0","0","10060465","0","0","2","10","10060467","1","10060466","0","6"
"0","0","0","10060466","0","0","3","9","10060468","2","10060467","0","6"
"0","0","0","10060467","0","0","6","8","10060469","0","10060468","0","6"
"0","0","0","10060468","0","0","2","7","10060470","1","10060469","0","6"
"0","0","0","10060469","0","0","4","6","10060471","0","10060470","0","6"
"0","0","0","10060470","0","0","7","5","10060472","10001","10060471","0","6"
"0","0","0","10060471","0","0","14","4","10060473","3","10060472","0","6"
"0","0","0","10060472","0","0","2","3","10060474","1","10060473","0","6"
"0","0","0","10060473","0","0","7","2","10060475","10002","10060474","0","6"
"0","0","0","10060474","0","0","2","1","10060476","1","10060475","0","6"
"0","0","0","10060475","0","0","13","0","10060092","0","10060476","0","6"
"0","0","0","10060114","0","0","15","55","10060116","0","10060477","0","6"
"0","0","0","10060135","0","0","14","41","10060137","3","10060478","0","6"
"0","0","0","10060146","0","0","15","30","10060148","0","10060479","0","6"
"0","0","0","10060153","0","0","16","23","10060481","10060480","10060480","0","6"
"0","0","0","10060480","0","0","7","22","10060482","10002","10060481","0","6"
"0","0","0","10060481","0","0","14","21","10060483","3","10060482","0","6"
"0","0","0","10060482","0","0","6","20","10060484","0","10060483","0","6"
"0","0","0","10060483","0","0","3","19","10060485","1","10060484","0","6"
"0","0","0","10060484","0","0","7","18","10060486","10001","10060485","0","6"
"0","0","0","10060485","0","0","4","17","10060487","0","10060486","0","6"
"0","0","0","10060486","0","0","14","16","10060488","4","10060487","0","6"
"0","0","0","10060487","0","0","11","15","10060489","10001","10060488","0","6"
"0","0","0","10060488","0","0","3","14","10060490","2","10060489","0","6"
"0","0","0","10060489","0","0","2","13","10060491","2","10060490","0","6"
"0","0","0","10060490","0","0","4","12","10060492","0","10060491","0","6"
"0","0","0","10060491","0","0","5","11","10060161","0","10060492","0","6"
"0","0","0","10060175","0","0","13","0","10060177","0","10060493","0","6"
"0","0","0","10060179","0","0","14","71","10060495","3","10060494","0","6"
"0","0","0","10060494","0","0","7","70","10060496","10001","10060495","0","6"
"0","0","0","10060495","0","0","3","69","10060497","1","10060496","0","6"
"0","0","0","10060496","0","0","4","68","10060498","0","10060497","0","6"
"0","0","0","10060497","0","0","15","67","10060183","0","10060498","0","6"
"0","0","0","10060193","0","0","5","57","10060500","0","10060499","0","6"
"0","0","0","10060195","10060499","0","4","56","10060197","0","10060500","0","6"
"0","0","0","10060212","0","0","2","42","10060502","2","10060501","0","6"
"0","0","0","10060501","0","0","14","41","10060503","2","10060502","0","6"
"0","0","0","10060502","0","0","15","40","10060516","0","10060503","0","6"
"0","0","0","10060516","0","0","14","42","10060528","5","10060515","0","6"
"0","0","0","10060503","0","10060515","2","39","10060517","1","10060516","0","6"
"0","0","0","10060516","0","0","12","38","10060518","0","10060517","0","6"
"0","0","0","10060517","0","0","11","37","10060519","10001","10060518","0","6"
"0","0","0","10060518","0","0","14","36","10060520","4","10060519","0","6"
"0","0","0","10060519","0","0","3","35","10060521","1","10060520","0","6"
"0","0","0","10060520","0","0","6","34","10060522","0","10060521","0","6"
"0","0","0","10060521","10060534","0","7","33","10060523","10001","10060522","0","6"
"0","0","0","10060522","0","0","5","32","10060524","0","10060523","0","6"
"0","0","0","10060523","0","0","2","31","10060525","1","10060524","0","6"
"0","0","0","10060524","0","0","3","30","10060526","1","10060525","0","6"
"0","0","0","10060525","0","0","7","29","10060527","10001","10060526","0","6"
"0","0","0","10060526","0","0","2","28","10060536","1","10060527","0","6"
"0","0","0","10060515","0","0","2","41","10060529","3","10060528","0","6"
"0","0","0","10060528","0","0","2","40","10060530","2","10060529","0","6"
"0","0","0","10060529","0","0","2","39","10060535","2","10060530","0","6"
"0","0","0","10060535","0","0","2","37","10060532","2","10060531","0","6"
"0","0","0","10060531","0","0","2","36","10060533","2","10060532","0","6"
"0","0","0","10060532","0","0","2","35","10060534","3","10060533","0","6"
"0","0","0","10060533","0","0","14","34","10060522","3","10060534","0","6"
"0","0","0","10060530","0","0","14","38","10060531","3","10060535","0","6"
"0","0","0","10060527","0","0","14","27","10060537","4","10060536","0","6"
"0","0","0","10060536","0","0","7","26","10060538","10001","10060537","0","6"
"0","0","0","10060537","0","0","2","25","10060539","2","10060538","0","6"
"0","0","0","10060538","0","0","4","24","10060540","0","10060539","0","6"
"0","0","0","10060539","0","0","7","23","10060541","10002","10060540","0","6"
"0","0","0","10060540","0","0","2","22","10060542","1","10060541","0","6"
"0","0","0","10060541","0","0","16","21","10060543","10060542","10060542","0","6"
"0","0","0","10060542","0","0","11","20","10060242","10001","10060543","0","6"
"0","0","0","10060251","0","0","3","9","10060545","2","10060544","0","6"
"0","0","0","10060544","0","0","2","8","10060546","2","10060545","0","6"
"0","0","0","10060545","0","0","2","7","10060547","2","10060546","0","6"
"0","0","0","10060546","0","10060550","2","6","10060549","1","10060547","10060556","6"
"0","0","0","10060549","0","0","2","4","10060552","1","10060548","0","6"
"10060555","0","0","10060547","10060551","0","6","5","10060548","0","10060549","0","6"
"0","0","0","10060547","0","0","14","7","10060555","5","10060550","0","6"
"0","0","0","10060556","0","0","14","6","10060549","4","10060551","0","6"
"0","0","0","10060548","0","0","4","3","10060553","0","10060552","0","6"
"0","0","0","10060552","0","0","12","2","10060554","0","10060553","0","6"
"0","0","0","10060553","0","0","7","1","10060557","10003","10060554","0","6"
"0","0","0","10060550","0","0","4","6","10060549","0","10060555","0","6"
"0","0","0","10060547","0","0","3","7","10060551","3","10060556","0","6"
"0","0","0","10060554","0","0","13","0","10060558","0","10060557","0","6"
"0","0","0","10060557","0","0","11","74","10060559","10001","10060558","0","6"
"0","0","0","10060558","0","0","7","73","10060560","10001","10060559","0","6"
"0","0","0","10060559","0","0","3","72","10060561","1","10060560","0","6"
"0","0","0","10060560","0","0","14","71","10060563","3","10060561","0","6"
"0","0","0","10060561","0","0","2","70","10060564","1","10060563","0","6"
"0","0","0","10060563","0","0","7","69","10060565","10001","10060564","0","6"
"0","0","0","10060564","0","0","5","68","10060566","0","10060565","0","6"
"0","0","0","10060565","0","0","3","67","10060567","2","10060566","0","6"
"0","0","0","10060566","0","0","12","66","10060568","0","10060567","0","6"
"0","0","0","10060567","0","0","4","65","10060569","0","10060568","0","6"
"0","0","0","10060568","0","0","2","64","10060570","1","10060569","0","6"
"0","0","0","10060569","0","0","6","63","10060571","0","10060570","0","6"
"0","0","0","10060570","0","10060579","11","62","10060572","10001","10060571","0","6"
"0","0","0","10060571","0","0","7","61","10060573","10001","10060572","0","6"
"0","0","0","10060572","0","0","7","60","10060574","10002","10060573","0","6"
"0","0","0","10060573","0","0","7","59","10060575","10003","10060574","0","6"
"0","0","0","10060574","0","0","7","58","10060576","10002","10060575","0","6"
"0","0","0","10060575","0","0","7","57","10060577","10001","10060576","0","6"
"0","0","0","10060576","10060578","0","4","56","10060583","0","10060577","0","6"
"0","0","0","10060581","0","0","14","57","10060577","3","10060578","0","6"
"0","0","0","10060571","0","0","14","61","10060580","2","10060579","0","6"
"0","0","0","10060579","0","0","3","60","10060582","2","10060580","0","6"
"0","0","0","10060582","0","0","3","58","10060578","3","10060581","0","6"
"0","0","0","10060580","0","0","2","59","10060581","3","10060582","0","6"
"0","0","0","10060577","0","0","6","55","10060584","0","10060583","0","6"
"0","0","0","10060583","0","0","3","54","10060585","1","10060584","0","6"
"0","0","0","10060584","0","0","14","53","10060586","2","10060585","0","6"
"0","0","0","10060585","0","0","2","52","10060590","1","10060586","0","6"
"0","0","0","10060590","0","0","15","50","10060589","0","10060588","0","6"
"0","0","0","10060588","0","0","5","49","10060294","0","10060589","0","6"
