7969db28cfc238552e68f034f92c809290e7964705190abb739073813bd38034,d59c7fe1b8b1dfc6cfdb73e099418196697a0165e8ffadf95d005174b7977a35,e717639b7d0ad2de0f4c8a78769d261beb7a4642eba07b2074e431acf7a86f22,1222e6d2400b5ceac47a929882797426b11319d8ca7a283ff2db6d61bc42d47d,02d28df18f5ffbc69882fb88d8abf420907db734c0beea9a7e7273b4dd0308be,618e63b51e2debd6a05becb7a0a309cf56d481f8aeb6b0d67b22a44b440d7a65,aa549af034d2eab3f03a31678e3b882f8090330257bc90079d958abf4af6078d,824e8aaea8df7fe882cdab07426f981de5c75c8aad5c9748b11fc21645010b0e,b4bf9e5bd355cbf964287acb8029e6d68b253ebc6ebb57376f8ec3ab4d8fab9b,f5aaa6e3b9a568d68de6cbfabb931fb0d954bc093ee1bd5c470f3a00ab831728,bcb769a560e00dc03b7c7e79b7065db1a0a68fa44be5eb411e7b1a07f0613f94,783260690dc281a882d8777a6e0399f176aabe6113a020196d5e50b46a2b535c,fa09b4fa77da0e5df9524dc00e685c315f6d7057ea71aa2796676efc04d807d6,6e794e976d1567d01cee40c5039cf39909646dfbfbfe3509f3cc0363af2cd7a7,4c099ec4faf0ac1767a64ce4ba7976427b67ce53b93c172a3db72bd236b6101c,36e2fa0888952f84f8fdde48c7e2bf0ee3a6fe6043d8a394db99036cf14acb53,9a9ccd5fe10c95a5997ceabe1f7d23bed981c5af33f8632daf28294935cd60f6,a47b3974c6ed2ae911e33b52e70add6274807b1e60e3fd861cb5ccc1cc4fe8f1,6fcd25bdc2364cb406980a82968379a56083f6b0c8a499bdea6af2b7502be804,0662cc2ea96245ac6537754bb80179393c9060dc603577652d34516c1b29c334
"401000287","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401022002","100","401042471","0","0"
"401000288","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401022003","100","401042481","0","0"
"401000289","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401022004","100","401042491","0","0"
"401000290","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401022005","100","401042501","0","0"
"401000291","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401032001","100","401042511","0","0"
"401000292","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401032002","100","401042521","0","0"
"401000293","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401032003","100","401042531","0","0"
"401000294","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401032004","100","401042541","0","0"
"401000295","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401032005","100","401042551","0","0"
"401000296","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401042001","100","401042561","0","0"
"401000297","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401042002","100","401042571","0","0"
"401000298","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401042003","100","401042581","0","0"
"401000299","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401042004","100","401042591","0","0"
"401000300","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401042005","100","401042601","0","0"
"401000301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401026001","100","401042611","0","0"
"401000302","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401026002","100","401042621","0","0"
"401000303","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401026003","100","401042631","0","0"
"401000304","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401026004","100","401042641","0","0"
"401000305","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401026005","100","401042651","0","0"
"401000306","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401036001","100","401042661","0","0"
"401000307","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401036002","100","401042671","0","0"
"401000308","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401036003","100","401042681","0","0"
"401000309","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401036004","100","401042691","0","0"
"401000310","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401036005","100","401042701","0","0"
"401000311","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401046001","100","401042711","0","0"
"401000312","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401046002","100","401042721","0","0"
"401000313","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401046003","100","401042731","0","0"
"401000314","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401046004","100","401042741","0","0"
"401000315","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401046005","100","401042751","0","0"
"401000316","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401022101","100","401042761","0","0"
"401000317","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401022102","100","401042771","0","0"
"401000318","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401022103","100","401042781","0","0"
"401000319","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401022104","100","401042791","0","0"
"401000320","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401022105","100","401042801","0","0"
"401000321","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401032101","100","401042811","0","0"
"401000322","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401032102","100","401042821","0","0"
"401000323","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401032103","100","401042831","0","0"
"401000324","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401032104","100","401042841","0","0"
"401000325","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401032105","100","401042851","0","0"
"401000326","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401042101","100","401042861","0","0"
"401000327","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401042102","100","401042871","0","0"
"401000328","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401042103","100","401042881","0","0"
"401000329","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401042104","100","401042891","0","0"
"401000330","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401042105","100","401042901","0","0"
"401000331","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401026101","100","401042911","0","0"
"401000332","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401026102","100","401042921","0","0"
"401000333","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401026103","100","401042931","0","0"
"401000334","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401026104","100","401042941","0","0"
"401000335","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401026105","100","401042951","0","0"
"401000336","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401036101","100","401042961","0","0"
"401000337","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401036102","100","401042971","0","0"
"401000338","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401036103","100","401042981","0","0"
"401000339","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401036104","100","401042991","0","0"
"401000340","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401036105","100","401043001","0","0"
"401000341","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401046101","100","401043011","0","0"
"401000342","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401046102","100","401043021","0","0"
"401000343","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401046103","100","401043031","0","0"
"401000344","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401046104","100","401043041","0","0"
"401000345","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401046105","100","401043051","0","0"
"401000346","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401022201","100","401043111","0","0"
"401000347","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401022202","100","401043121","0","0"
"401000348","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401022203","100","401043131","0","0"
"401000349","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401022204","100","401043141","0","0"
"401000350","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401022205","100","401043151","0","0"
"401000351","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401032201","100","401043161","0","0"
"401000352","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401032202","100","401043171","0","0"
"401000353","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401032203","100","401043181","0","0"
"401000354","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401032204","100","401043191","0","0"
"401000355","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401032205","100","401043201","0","0"
"401000356","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401042201","100","401043211","0","0"
"401000357","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401042202","100","401043221","0","0"
"401000358","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401042203","100","401043231","0","0"
"401000359","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401042204","100","401043241","0","0"
"401000360","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401042205","100","401043251","0","0"
"401000361","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401026201","100","401043261","0","0"
"401000362","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401026202","100","401043271","0","0"
"401000363","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401026203","100","401043281","0","0"
"401000364","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401026204","100","401043291","0","0"
"401000365","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401026205","100","401043301","0","0"
"401000366","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401036201","100","401043311","0","0"
"401000367","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401036202","100","401043321","0","0"
"401000368","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401036203","100","401043331","0","0"
"401000369","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401036204","100","401043341","0","0"
"401000370","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401036205","100","401043351","0","0"
"401000371","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401046201","100","401043361","0","0"
"401000372","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401046202","100","401043371","0","0"
"401000373","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401046203","100","401043381","0","0"
"401000374","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401046204","100","401043391","0","0"
"401000375","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401046205","100","401043401","0","0"
"401000376","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401022301","100","401043461","0","0"
"401000377","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401022302","100","401043471","0","0"
"401000378","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401022303","100","401043481","0","0"
"401000379","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401022304","100","401043491","0","0"
"401000380","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401022305","100","401043501","0","0"
"401000381","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401032301","100","401043511","0","0"
"401000382","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401032302","100","401043521","0","0"
"401000383","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401032303","100","401043531","0","0"
"401000384","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401032304","100","401043541","0","0"
"401000385","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401032305","100","401043551","0","0"
"401000386","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401042301","100","401043561","0","0"
"401000387","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401042302","100","401043571","0","0"
"401000388","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401042303","100","401043581","0","0"
"401000389","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401042304","100","401043591","0","0"
"401000390","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401042305","100","401043601","0","0"
"401000391","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401026301","100","401043611","0","0"
"401000392","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401026302","100","401043621","0","0"
"401000393","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401026303","100","401043631","0","0"
"401000394","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401026304","100","401043641","0","0"
"401000395","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401026305","100","401043651","0","0"
"401000396","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401036301","100","401043661","0","0"
"401000397","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401036302","100","401043671","0","0"
"401000398","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401036303","100","401043681","0","0"
"401000399","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401036304","100","401043691","0","0"
"401000400","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401036305","100","401043701","0","0"
"401000401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401046301","100","401043711","0","0"
"401000402","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401046302","100","401043721","0","0"
"401000403","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401046303","100","401043731","0","0"
"401000404","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401046304","100","401043741","0","0"
"401000405","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401046305","100","401043751","0","0"
"401000406","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401022401","100","401043761","0","0"
"401000407","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401022402","100","401043771","0","0"
"401000408","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401022403","100","401043781","0","0"
"401000409","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401022404","100","401043791","0","0"
"401000410","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401022405","100","401043801","0","0"
"401000411","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401032401","100","401043811","0","0"
"401000412","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401032402","100","401043821","0","0"
"401000413","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401032403","100","401043831","0","0"
"401000414","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401032404","100","401043841","0","0"
"401000415","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401032405","100","401043851","0","0"
"401000416","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401042401","100","401043861","0","0"
"401000417","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401042402","100","401043871","0","0"
"401000418","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401042403","100","401043881","0","0"
"401000419","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401042404","100","401043891","0","0"
"401000420","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401042405","100","401043901","0","0"
"401000421","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401052401","100","401043911","0","0"
"401000422","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401052402","100","401043921","0","0"
"401000423","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401052403","100","401043931","0","0"
"401000424","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401052404","100","401043941","0","0"
"401000425","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401052405","100","401043951","0","0"
"401000426","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401026401","100","401043961","0","0"
"401000427","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401026402","100","401043971","0","0"
"401000428","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401026403","100","401043981","0","0"
"401000429","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401026404","100","401043991","0","0"
"401000430","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401026405","100","401044001","0","0"
"401000431","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401036401","100","401044011","0","0"
"401000432","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401036402","100","401044021","0","0"
"401000433","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401036403","100","401044031","0","0"
"401000434","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401036404","100","401044041","0","0"
"401000435","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401036405","100","401044051","0","0"
"401000436","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401046401","100","401044061","0","0"
"401000437","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401046402","100","401044071","0","0"
"401000438","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401046403","100","401044081","0","0"
