96c6c4e396b8c0e78fe9798fd259c3ece2591d44ece7967fc7ea9129d1e5811d,3f1f6c96f14f03cec4c8f0055aac1ab09e45420c3bd51410bc320cb2fa58eb9c,be78b72379ba819c83ffb218a8a8d6eaa2b98fe901dbae2d7e915fe20be7a64b,e75ff26cd75b110d0cee67368271332ac2616be4ae72727eadb04fd3ee6c9e5e,02a71be0f52672685750599b99d1b63fd73e16cac0f7d08b580f26a032fd88cc,42a78b540bb19b6b9c07af56ba69e04e44d9071912cf6d069058b9bcdc842e6f,5be04ea4d6c91ecd240e0100f4fb25e4933fa64b40eebf0ba79a5ad62ef93f29,94c28d8c1ac5b15876301f8f5ecfde6dcdb9fcbbe7daf9b07bcae03ea27e2cc9,f44093ffbb4670110ab4bcd48b53e015c42f78d6d2bfb002e75cd46f172c1d06,ac22205714f07d249295f3464d7bf3a643601315f596980430b77dbddcc0930e,1a3fe661b0a1238cfe0796e2aecf49f8cc446e290bade9ca6c1e62433caf8976,d6422d6f28cbb9660676321fcb8cc57df4673bbb2056af92c633e67886c163ad,932ebcef18b518573908d61e3b72162a9fddbf3c0ce0b3dbf0195b314f1b8369,27b8c0028998d212780a303be3890ec13c2c606b3c1c8b98c50afa6a7784e699
"2004401","601","0","9019","72044021","2018/01/01 12:00:00","72044021","2030/12/31 14:59:59","0","1","20044104","8006","打倒1隻孤伶伶的聖誕夜妖精 （NORMAL限定）","20044"
"2004401","601","0","9019","72044022","2018/01/01 12:00:00","72044022","2030/12/31 14:59:59","0","1","20044105","8006","打倒1隻孤伶伶的聖誕夜妖精 （NORMAL限定）","20044"
"2004402","601","0","9019","72044023","2018/01/01 12:00:00","72044023","2030/12/31 14:59:59","0","1","20044104","8007","打倒1隻孤伶伶的聖誕夜妖精 （HARD限定）","20044"
"2004403","601","0","9019","72044024","2018/01/01 12:00:00","72044024","2030/12/31 14:59:59","0","1","20044104","8010","打倒1隻孤伶伶的聖誕夜妖精 （VERY HARD限定）","20044"
"20045101","601","0","9003","72045001","2018/01/01 12:00:00","72045001","2030/12/31 14:59:59","0","1","20045102","8004","完成活動任務1-1 (NORMAL)","20045"
"20045102","601","0","9003","72045002","2018/01/01 12:00:00","72045002","2030/12/31 14:59:59","0","1","20045102","8004","完成活動任務1-2 (NORMAL)","20045"
"20045103","601","0","9003","72045003","2018/01/01 12:00:00","72045003","2030/12/31 14:59:59","0","1","20045102","8004","完成活動任務1-3 (NORMAL)","20045"
"20045104","601","0","9003","72045004","2018/01/01 12:00:00","72045004","2030/12/31 14:59:59","0","1","20045102","8004","完成活動任務1-4 (NORMAL)","20045"
"20045105","601","0","9003","72045005","2018/01/01 12:00:00","72045005","2030/12/31 14:59:59","0","1","20045102","8004","完成活動任務1-5 (NORMAL)","20045"
"20045106","601","0","9003","72045006","2018/01/01 12:00:00","72045006","2030/12/31 14:59:59","0","1","20045102","8004","完成活動任務1-6 (NORMAL)","20045"
"20045107","601","0","9003","72045007","2018/01/01 12:00:00","72045007","2030/12/31 14:59:59","0","1","20045102","8004","完成活動任務1-7 (NORMAL)","20045"
"20045108","601","0","9003","72045008","2018/01/01 12:00:00","72045008","2030/12/31 14:59:59","0","1","20045102","8004","完成活動任務1-8 (NORMAL)","20045"
"20045109","601","0","9003","72045009","2018/01/01 12:00:00","72045009","2030/12/31 14:59:59","0","1","20045102","8004","完成活動任務1-9 (NORMAL)","20045"
"20045110","601","0","9003","72045010","2018/01/01 12:00:00","72045010","2030/12/31 14:59:59","0","1","20045102","8004","完成活動任務1-10 (NORMAL)","20045"
"20045111","601","0","9003","72045011","2018/01/01 12:00:00","72045011","2030/12/31 14:59:59","0","1","20045102","8004","完成活動任務1-11 (NORMAL)","20045"
"20045112","601","0","9003","72045012","2018/01/01 12:00:00","72045012","2030/12/31 14:59:59","0","1","20045102","8004","完成活動任務1-12 (NORMAL)","20045"
"20045113","601","0","9003","72045013","2018/01/01 12:00:00","72045013","2030/12/31 14:59:59","0","1","20045102","8004","完成活動任務1-13 (NORMAL)","20045"
"20045114","601","0","9003","72045014","2018/01/01 12:00:00","72045014","2030/12/31 14:59:59","0","1","20045102","8004","完成活動任務1-14 (NORMAL)","20045"
"20045115","601","0","9003","72045015","2018/01/01 12:00:00","72045015","2030/12/31 14:59:59","0","1","20045102","8004","完成活動任務1-15 (NORMAL)","20045"
"20045201","601","0","9003","72045016","2018/01/01 12:00:00","72045016","2030/12/31 14:59:59","0","1","20045103","8005","完成活動任務1-1 (HARD)","20045"
"20045202","601","0","9003","72045017","2018/01/01 12:00:00","72045017","2030/12/31 14:59:59","0","1","20045103","8005","完成活動任務1-2 (HARD)","20045"
"20045203","601","0","9003","72045018","2018/01/01 12:00:00","72045018","2030/12/31 14:59:59","0","1","20045103","8005","完成活動任務1-3 (HARD)","20045"
"20045204","601","0","9003","72045019","2018/01/01 12:00:00","72045019","2030/12/31 14:59:59","0","1","20045103","8005","完成活動任務1-4 (HARD)","20045"
"20045205","601","0","9003","72045020","2018/01/01 12:00:00","72045020","2030/12/31 14:59:59","0","1","20045103","8005","完成活動任務1-5 (HARD)","20045"
"2004501","601","0","9019","72045021","2018/01/01 12:00:00","72045021","2030/12/31 14:59:59","0","1","20045104","8006","打倒1隻邪牛神哞猛 （NORMAL限定）","20045"
"2004501","601","0","9019","72045022","2018/01/01 12:00:00","72045022","2030/12/31 14:59:59","0","1","20045105","8006","打倒1隻邪牛神哞猛 （NORMAL限定）","20045"
"2004502","601","0","9019","72045023","2018/01/01 12:00:00","72045023","2030/12/31 14:59:59","0","1","20045104","8007","打倒1隻邪牛神哞猛 （HARD限定）","20045"
"2004503","601","0","9019","72045024","2018/01/01 12:00:00","72045024","2030/12/31 14:59:59","0","1","20045104","8010","打倒1隻邪牛神哞猛 （VERY HARD限定）","20045"
"20046101","601","0","9003","72046001","2018/01/01 12:00:00","72046001","2030/12/31 14:59:59","0","1","20046102","8004","完成活動冒險1-1（NORMAL）前篇","20046"
"20046102","601","0","9003","72046002","2018/01/01 12:00:00","72046002","2030/12/31 14:59:59","0","1","20046102","8004","完成活動冒險1-2（NORMAL）前篇","20046"
"20046103","601","0","9003","72046003","2018/01/01 12:00:00","72046003","2030/12/31 14:59:59","0","1","20046102","8004","完成活動冒險1-3（NORMAL）前篇","20046"
"20046104","601","0","9003","72046004","2018/01/01 12:00:00","72046004","2030/12/31 14:59:59","0","1","20046102","8004","完成活動冒險1-4（NORMAL）前篇","20046"
"20046105","601","0","9003","72046005","2018/01/01 12:00:00","72046005","2030/12/31 14:59:59","0","1","20046102","8004","完成活動冒險1-5（NORMAL）前篇","20046"
"20046106","601","0","9003","72046006","2018/01/01 12:00:00","72046006","2030/12/31 14:59:59","0","1","20046102","8004","完成活動冒險1-6（NORMAL）前篇","20046"
"20046107","601","0","9003","72046007","2018/01/01 12:00:00","72046007","2030/12/31 14:59:59","0","1","20046102","8004","完成活動冒險1-7（NORMAL）前篇","20046"
"20046108","601","0","9003","72046008","2018/01/01 12:00:00","72046008","2030/12/31 14:59:59","0","1","20046102","8004","完成活動冒險1-8（NORMAL）前篇","20046"
"20046109","601","0","9003","72046009","2018/01/01 12:00:00","72046009","2030/12/31 14:59:59","0","1","20046102","8004","完成活動冒險1-9（NORMAL）前篇","20046"
"20046110","601","0","9003","72046010","2018/01/01 12:00:00","72046010","2030/12/31 14:59:59","0","1","20046102","8004","完成活動冒險1-10（NORMAL）前篇","20046"
"20046111","601","0","9003","72046011","2018/01/01 12:00:00","72046011","2030/12/31 14:59:59","0","1","20046102","8004","完成活動冒險1-11（NORMAL）前篇","20046"
"20046112","601","0","9003","72046012","2018/01/01 12:00:00","72046012","2030/12/31 14:59:59","0","1","20046102","8004","完成活動冒險1-12（NORMAL）前篇","20046"
"20046113","601","0","9003","72046013","2018/01/01 12:00:00","72046013","2030/12/31 14:59:59","0","1","20046102","8004","完成活動冒險1-13（NORMAL）前篇","20046"
"20046114","601","0","9003","72046014","2018/01/01 12:00:00","72046014","2030/12/31 14:59:59","0","1","20046102","8004","完成活動冒險1-14（NORMAL）前篇","20046"
"20046115","601","0","9003","72046015","2018/01/01 12:00:00","72046015","2030/12/31 14:59:59","0","1","20046102","8004","完成活動冒險1-15（NORMAL）前篇","20046"
"20046201","601","0","9003","72046016","2018/01/01 12:00:00","72046016","2030/12/31 14:59:59","0","1","20046103","8005","完成活動冒險1-1（HARD）前篇","20046"
"20046202","601","0","9003","72046017","2018/01/01 12:00:00","72046017","2030/12/31 14:59:59","0","1","20046103","8005","完成活動冒險1-2（HARD）前篇","20046"
"20046203","601","0","9003","72046018","2018/01/01 12:00:00","72046018","2030/12/31 14:59:59","0","1","20046103","8005","完成活動冒險1-3（HARD）前篇","20046"
"20046204","601","0","9003","72046019","2018/01/01 12:00:00","72046019","2030/12/31 14:59:59","0","1","20046103","8005","完成活動冒險1-4（HARD）前篇","20046"
"20046205","601","0","9003","72046020","2018/01/01 12:00:00","72046020","2030/12/31 14:59:59","0","1","20046103","8005","完成活動冒險1-5（HARD）前篇","20046"
"2004601","601","0","9019","72046021","2018/01/01 12:00:00","72046021","2030/12/31 14:59:59","0","1","20046104","8006","打倒1隻碎裂魔像（NORMAL限定）","20046"
"2004601","601","0","9019","72046022","2018/01/01 12:00:00","72046022","2030/12/31 14:59:59","0","1","20046105","8006","打倒1隻碎裂魔像（NORMAL限定）","20046"
"2004602","601","0","9019","72046023","2018/01/01 12:00:00","72046023","2030/12/31 14:59:59","0","1","20046104","8007","打倒1隻碎裂魔像（HARD限定）","20046"
"2004603","601","0","9019","72046024","2018/01/01 12:00:00","72046024","2030/12/31 14:59:59","0","1","20046104","8010","打倒1隻碎裂魔像（VERY HARD限定）","20046"
"20047101","601","0","9003","72047001","2018/01/01 12:00:00","72047001","2030/12/31 14:59:59","0","1","20047102","8004","完成活動冒險1-1（NORMAL）後篇","20047"
"20047102","601","0","9003","72047002","2018/01/01 12:00:00","72047002","2030/12/31 14:59:59","0","1","20047102","8004","完成活動冒險1-2（NORMAL）後篇","20047"
"20047103","601","0","9003","72047003","2018/01/01 12:00:00","72047003","2030/12/31 14:59:59","0","1","20047102","8004","完成活動冒險1-3（NORMAL）後篇","20047"
"20047104","601","0","9003","72047004","2018/01/01 12:00:00","72047004","2030/12/31 14:59:59","0","1","20047102","8004","完成活動冒險1-4（NORMAL）後篇","20047"
"20047105","601","0","9003","72047005","2018/01/01 12:00:00","72047005","2030/12/31 14:59:59","0","1","20047102","8004","完成活動冒險1-5（NORMAL）後篇","20047"
"20047106","601","0","9003","72047006","2018/01/01 12:00:00","72047006","2030/12/31 14:59:59","0","1","20047102","8004","完成活動冒險1-6（NORMAL）後篇","20047"
"20047107","601","0","9003","72047007","2018/01/01 12:00:00","72047007","2030/12/31 14:59:59","0","1","20047102","8004","完成活動冒險1-7（NORMAL）後篇","20047"
"20047108","601","0","9003","72047008","2018/01/01 12:00:00","72047008","2030/12/31 14:59:59","0","1","20047102","8004","完成活動冒險1-8（NORMAL）後篇","20047"
"20047109","601","0","9003","72047009","2018/01/01 12:00:00","72047009","2030/12/31 14:59:59","0","1","20047102","8004","完成活動冒險1-9（NORMAL）後篇","20047"
"20047110","601","0","9003","72047010","2018/01/01 12:00:00","72047010","2030/12/31 14:59:59","0","1","20047102","8004","完成活動冒險1-10（NORMAL）後篇","20047"
"20047111","601","0","9003","72047011","2018/01/01 12:00:00","72047011","2030/12/31 14:59:59","0","1","20047102","8004","完成活動冒險1-11（NORMAL）後篇","20047"
"20047112","601","0","9003","72047012","2018/01/01 12:00:00","72047012","2030/12/31 14:59:59","0","1","20047102","8004","完成活動冒險1-12（NORMAL）後篇","20047"
"20047113","601","0","9003","72047013","2018/01/01 12:00:00","72047013","2030/12/31 14:59:59","0","1","20047102","8004","完成活動冒險1-13（NORMAL）後篇","20047"
"20047114","601","0","9003","72047014","2018/01/01 12:00:00","72047014","2030/12/31 14:59:59","0","1","20047102","8004","完成活動冒險1-14（NORMAL）後篇","20047"
"20047115","601","0","9003","72047015","2018/01/01 12:00:00","72047015","2030/12/31 14:59:59","0","1","20047102","8004","完成活動冒險1-15（NORMAL）後篇","20047"
"20047201","601","0","9003","72047016","2018/01/01 12:00:00","72047016","2030/12/31 14:59:59","0","1","20047103","8005","完成活動冒險1-1（HARD）後篇","20047"
"20047202","601","0","9003","72047017","2018/01/01 12:00:00","72047017","2030/12/31 14:59:59","0","1","20047103","8005","完成活動冒險1-2（HARD）後篇","20047"
"20047203","601","0","9003","72047018","2018/01/01 12:00:00","72047018","2030/12/31 14:59:59","0","1","20047103","8005","完成活動冒險1-3（HARD）後篇","20047"
"20047204","601","0","9003","72047019","2018/01/01 12:00:00","72047019","2030/12/31 14:59:59","0","1","20047103","8005","完成活動冒險1-4（HARD）後篇","20047"
"20047205","601","0","9003","72047020","2018/01/01 12:00:00","72047020","2030/12/31 14:59:59","0","1","20047103","8005","完成活動冒險1-5（HARD）後篇","20047"
"2004701","601","0","9019","72047021","2018/01/01 12:00:00","72047021","2030/12/31 14:59:59","0","1","20047104","8006","打倒1隻超載力量（NORMAL限定）","20047"
"2004701","601","0","9019","72047022","2018/01/01 12:00:00","72047022","2030/12/31 14:59:59","0","1","20047105","8006","打倒1隻超載力量（NORMAL限定）","20047"
"2004702","601","0","9019","72047023","2018/01/01 12:00:00","72047023","2030/12/31 14:59:59","0","1","20047104","8007","打倒1隻超載力量（HARD限定）","20047"
"2004703","601","0","9019","72047024","2018/01/01 12:00:00","72047024","2030/12/31 14:59:59","0","1","20047104","8010","打倒1隻超載力量（VERY HARD限定）","20047"
"20048101","601","0","9003","72048001","2018/01/01 12:00:00","72048001","2030/12/31 14:59:59","0","1","20048102","8004","完成活動任務1-1 (NORMAL)","20048"
"20048102","601","0","9003","72048002","2018/01/01 12:00:00","72048002","2030/12/31 14:59:59","0","1","20048102","8004","完成活動任務1-2 (NORMAL)","20048"
"20048103","601","0","9003","72048003","2018/01/01 12:00:00","72048003","2030/12/31 14:59:59","0","1","20048102","8004","完成活動任務1-3 (NORMAL)","20048"
"20048104","601","0","9003","72048004","2018/01/01 12:00:00","72048004","2030/12/31 14:59:59","0","1","20048102","8004","完成活動任務1-4 (NORMAL)","20048"
"20048105","601","0","9003","72048005","2018/01/01 12:00:00","72048005","2030/12/31 14:59:59","0","1","20048102","8004","完成活動任務1-5 (NORMAL)","20048"
"20048106","601","0","9003","72048006","2018/01/01 12:00:00","72048006","2030/12/31 14:59:59","0","1","20048102","8004","完成活動任務1-6 (NORMAL)","20048"
"20048107","601","0","9003","72048007","2018/01/01 12:00:00","72048007","2030/12/31 14:59:59","0","1","20048102","8004","完成活動任務1-7 (NORMAL)","20048"
"20048108","601","0","9003","72048008","2018/01/01 12:00:00","72048008","2030/12/31 14:59:59","0","1","20048102","8004","完成活動任務1-8 (NORMAL)","20048"
"20048109","601","0","9003","72048009","2018/01/01 12:00:00","72048009","2030/12/31 14:59:59","0","1","20048102","8004","完成活動任務1-9 (NORMAL)","20048"
"20048110","601","0","9003","72048010","2018/01/01 12:00:00","72048010","2030/12/31 14:59:59","0","1","20048102","8004","完成活動任務1-10 (NORMAL)","20048"
"20048111","601","0","9003","72048011","2018/01/01 12:00:00","72048011","2030/12/31 14:59:59","0","1","20048102","8004","完成活動任務1-11 (NORMAL)","20048"
"20048112","601","0","9003","72048012","2018/01/01 12:00:00","72048012","2030/12/31 14:59:59","0","1","20048102","8004","完成活動任務1-12 (NORMAL)","20048"
"20048113","601","0","9003","72048013","2018/01/01 12:00:00","72048013","2030/12/31 14:59:59","0","1","20048102","8004","完成活動任務1-13 (NORMAL)","20048"
"20048114","601","0","9003","72048014","2018/01/01 12:00:00","72048014","2030/12/31 14:59:59","0","1","20048102","8004","完成活動任務1-14 (NORMAL)","20048"
"20048115","601","0","9003","72048015","2018/01/01 12:00:00","72048015","2030/12/31 14:59:59","0","1","20048102","8004","完成活動任務1-15 (NORMAL)","20048"
"20048201","601","0","9003","72048016","2018/01/01 12:00:00","72048016","2030/12/31 14:59:59","0","1","20048103","8005","完成活動任務1-1 (HARD)","20048"
"20048202","601","0","9003","72048017","2018/01/01 12:00:00","72048017","2030/12/31 14:59:59","0","1","20048103","8005","完成活動任務1-2 (HARD)","20048"
"20048203","601","0","9003","72048018","2018/01/01 12:00:00","72048018","2030/12/31 14:59:59","0","1","20048103","8005","完成活動任務1-3 (HARD)","20048"
"20048204","601","0","9003","72048019","2018/01/01 12:00:00","72048019","2030/12/31 14:59:59","0","1","20048103","8005","完成活動任務1-4 (HARD)","20048"
"20048205","601","0","9003","72048020","2018/01/01 12:00:00","72048020","2030/12/31 14:59:59","0","1","20048103","8005","完成活動任務1-5 (HARD)","20048"
"2004801","601","0","9019","72048021","2018/01/01 12:00:00","72048021","2030/12/31 14:59:59","0","1","20048104","8006","打倒1隻仇鼠‧怒髮衝冠的啾二（NORMAL限定）","20048"
"2004801","601","0","9019","72048022","2018/01/01 12:00:00","72048022","2030/12/31 14:59:59","0","1","20048105","8006","打倒1隻仇鼠‧怒髮衝冠的啾二（NORMAL限定）","20048"
"2004801","601","0","9019","72048023","2018/01/01 12:00:00","72048023","2030/12/31 14:59:59","0","1","20048106","8006","打倒1隻仇鼠‧怒髮衝冠的啾二（NORMAL限定）","20048"
"2004802","601","0","9019","72048024","2018/01/01 12:00:00","72048024","2030/12/31 14:59:59","0","1","20048104","8007","打倒1隻仇鼠‧怒髮衝冠的啾二（HARD限定）","20048"
"2004803","601","0","9019","72048025","2018/01/01 12:00:00","72048025","2030/12/31 14:59:59","0","1","20048104","8010","打倒1隻仇鼠‧怒髮衝冠的啾二（VERY HARD限定）","20048"
"20049101","601","0","9003","72049001","2018/01/01 12:00:00","72049001","2030/12/31 14:59:59","0","1","20049102","8004","完成活動任務1-1 (NORMAL)","20049"
"20049102","601","0","9003","72049002","2018/01/01 12:00:00","72049002","2030/12/31 14:59:59","0","1","20049102","8004","完成活動任務1-2 (NORMAL)","20049"
"20049103","601","0","9003","72049003","2018/01/01 12:00:00","72049003","2030/12/31 14:59:59","0","1","20049102","8004","完成活動任務1-3 (NORMAL)","20049"
"20049104","601","0","9003","72049004","2018/01/01 12:00:00","72049004","2030/12/31 14:59:59","0","1","20049102","8004","完成活動任務1-4 (NORMAL)","20049"
"20049105","601","0","9003","72049005","2018/01/01 12:00:00","72049005","2030/12/31 14:59:59","0","1","20049102","8004","完成活動任務1-5 (NORMAL)","20049"
