d4ed562a59cbef511dcd5ffe1850378320137fe5f62cc883a6d9cc444939742f,2e3969aa3766c30d625f812be1d9edd37ac30dce807842e3365d717ddf9ec1c4,69f2703bb695ce3b847e34cbbb2870a4b5f40ad19c1782dc4d63b1c15fc4f148,f22cc1ba0aa95c7b892f630e38a98b6a026c7f2074524cef6c822401dabd3999,ab90ec9747f9bb3df5b332ddb8cb14f21c1fdd229323c94be7c95eceab631e63,11cf816a6972ebd67fde549a6336567f9a1fbab653420d539956c0e1125b7208,46783f17e4660c16be31a0455b51b7631fcb386721175d688b7b74815fd7f916,11e443ed5ccbbe59c282cb929dd27a4b334aecad5730b70c74505a41649e2395,f7aaed4140f0f3c34a5d3eee360c594bf679e079543d4dc8440c0de8dda657f9,a37a4227da23d4645238059af9987d91e50c48850ee154231b9602763ddf4799,ab89395fdc832d597449348f49de879cd48c342f0a647e855d19b737a8fb51cd,99cbda9c64c5002e903b8a289dd9a5a35b27bfe500df8865567ebe41f6c671c5,450f8e686b2a5b9825abfcbc76c21b3fc713c8f7f230753fd068cb3053f7209a,b6e8c499503ddd3d5dd6517851c6cac000ef6d54b48ee6b54660be1fedb0a483,336031f47b1138a74880ab7e2aa4c39f089839382b435e7ac64514d4815052aa,e91346d17626ab1809774249615f271f874aac9efdc4b736c908b6f2872ce1d2,b32057d2dfab326865bcb84bf484148ba4a7eeab854804119a2c80bcb08408ef,85ab91acdfcd78724ebbf748ea02d40ee9f7b9f20f9cdd10bfb03d166cc0495f,e7ff6c9b525053559833fe500cddfb5392ffa787c103665c7b5978327d806072,a58d171a406b1eb2927e89e129892343f620f950bc3dae05ad3728bdb5db2f4c,c9bf9300b77a3cc1f39979c1c64b429b66a3fe2845c35c821efb62b975b8a8f7
"7","1","1","302901602","0","0","0","0","2","","0","","0","2","0","10","1","1","1","0","21"
"7","1","1","302901603","0","0","0","0","2","","0","","0","2","0","10","1","1","1","0","41"
"3","1","3","302902101","3000","0","0","100","2","","0","","12","1","0","1","1","99","12","0.00007","2"
"3","500","3","302902102","3000","0","0","0","0","","0","","0","1","0","3","1","99","200","0","3"
"3","0","9","302902103","3000","0","0","0","302902104","","0","","2","1","0","23","1","2","1","0","980"
"7","0.03","1","302902201","-1","0","0","0","1","","0","","0","2","0","10","1","1","1","18","20"
"7","0.03","1","302902202","-1","0","0","0","1","","0","","0","2","0","10","1","1","1","18","40"
"7","0","3","302902203","3000","0","0","0","0","","0","","0","2","0","16","1","1","20","0","4"
"3","0.03","3","302902204","3000","0","0","0","1","","0","","0","1","0","10","1","99","1","90","21"
"3","0.03","3","302902205","3000","0","0","0","1","","0","","0","1","0","10","1","99","1","90","41"
"3","1","3","302902301","3000","0","0","50","0","","0","","23","1","0","1","1","3","23","0.00023","1"
"3","1","3","302902401","3000","0","0","50","0","","0","","48","1","0","1","1","1","48","0.00059","1"
"0","90","1","302902501","0","0","0","0","0","","0","","0","1","0","17","1","0","100","0","7"
"7","0","1","302902502","250","0","0","1","401801311","","1","","0","2","-800","15","2","1","0","0","2"
"7","20","1","302902601","0","0","0","0","0","","0","","0","2","0","17","1","1","100","0","9"
"7","1","1","302902602","0","0","0","0","2","","0","","0","2","0","10","1","1","1","0","21"
"7","1","1","302902603","0","0","0","0","2","","0","","0","2","0","10","1","1","1","0","41"
"7","20","1","302902701","0","0","0","0","0","","0","","0","2","0","17","1","1","100","0","9"
"7","1","1","302902702","0","0","0","0","2","","0","","0","2","0","10","1","1","1","0","21"
"7","1","1","302902703","0","0","0","0","2","","0","","0","2","0","10","1","1","1","0","41"
"3","1","3","302903101","3000","0","0","100","2","","0","","12","1","0","1","1","99","12","0.00007","2"
"3","500","3","302903102","3000","0","0","0","0","","0","","0","1","0","3","1","99","200","0","3"
"3","0","9","302903103","3000","0","0","0","302903104","","0","","2","1","0","23","1","2","1","0","980"
"7","0.03","1","302903201","-1","0","0","0","1","","0","","0","2","0","10","1","1","1","18","20"
"7","0.03","1","302903202","-1","0","0","0","1","","0","","0","2","0","10","1","1","1","18","40"
"7","0","3","302903203","3000","0","0","0","0","","0","","0","2","0","16","1","1","20","0","4"
"3","0.03","3","302903204","3000","0","0","0","1","","0","","0","1","0","10","1","99","1","90","21"
"3","0.03","3","302903205","3000","0","0","0","1","","0","","0","1","0","10","1","99","1","90","41"
"3","1","3","302903301","3000","0","0","50","0","","0","","23","1","0","1","1","3","23","0.00023","1"
"3","1","3","302903401","3000","0","0","50","0","","0","","48","1","0","1","1","1","48","0.00059","1"
"0","90","1","302903501","0","0","0","0","0","","0","","0","1","0","17","1","0","100","0","7"
"7","0","1","302903502","250","0","0","1","401801711","","1","","0","2","-800","15","2","1","0","0","2"
"7","20","1","302903601","0","0","0","0","0","","0","","0","2","0","17","1","1","100","0","9"
"7","1","1","302903602","0","0","0","0","2","","0","","0","2","0","10","1","1","1","0","21"
"7","1","1","302903603","0","0","0","0","2","","0","","0","2","0","10","1","1","1","0","41"
"7","20","1","302903701","0","0","0","0","0","","0","","0","2","0","17","1","1","100","0","9"
"7","1","1","302903702","0","0","0","0","2","","0","","0","2","0","10","1","1","1","0","21"
"7","1","1","302903703","0","0","0","0","2","","0","","0","2","0","10","1","1","1","0","41"
"3","1","3","302904101","3000","0","0","100","2","","0","","12","1","0","1","1","99","12","0.00007","2"
"3","500","3","302904102","3000","0","0","0","0","","0","","0","1","0","3","1","99","200","0","3"
"3","0","9","302904103","3000","0","0","0","302904104","","0","","2","1","0","23","1","2","1","0","980"
"7","0.03","1","302904201","-1","0","0","0","1","","0","","0","2","0","10","1","1","1","18","20"
"7","0.03","1","302904202","-1","0","0","0","1","","0","","0","2","0","10","1","1","1","18","40"
"7","0","3","302904203","3000","0","0","0","0","","0","","0","2","0","16","1","1","50","0","4"
"3","0.03","3","302904204","3000","0","0","0","1","","0","","0","1","0","10","1","99","1","90","21"
"3","0.03","3","302904205","3000","0","0","0","1","","0","","0","1","0","10","1","99","1","90","41"
"3","1","3","302904301","3000","0","0","80","0","","0","","23","1","0","1","1","3","23","0.00023","1"
"3","1","3","302904401","3000","0","0","80","0","","0","","48","1","0","1","1","1","48","0.00059","1"
"0","90","1","302904501","0","0","0","0","0","","0","","0","1","0","17","1","0","100","0","7"
"7","0","1","302904502","250","0","0","1","401801411","","1","","0","2","-800","15","2","1","0","0","2"
"7","20","1","302904601","0","0","0","0","0","","0","","0","2","0","17","1","1","100","0","9"
"7","1","1","302904602","0","0","0","0","2","","0","","0","2","0","10","1","1","1","0","21"
"7","1","1","302904603","0","0","0","0","2","","0","","0","2","0","10","1","1","1","0","41"
"7","20","1","302904701","0","0","0","0","0","","0","","0","2","0","17","1","1","100","0","9"
"7","1","1","302904702","0","0","0","0","2","","0","","0","2","0","10","1","1","1","0","21"
"7","1","1","302904703","0","0","0","0","2","","0","","0","2","0","10","1","1","1","0","41"
"3","0.2","2","303000101","2160","0","0","0","0","","3","全體物理攻擊","7","1","0","1","1","99","58","0.07","3"
"7","12","3","303000102","2160","0","0","0","0","","0","給予自身加速","0","2","0","8","1","1","2","0","2"
"7","0","3","303000103","2160","0","0","0","1","","0","給予自身攻擊增益效果","40","2","0","10","1","1","2","12","10"
"3","0.2","1","303000201","2160","0","0","0","0","","0","對全體造成中幅度的物理傷害","2","1","0","1","1","99","20","0.05","3"
"3","0.4","1","303000301","2160","0","0","0","0","","0","對前 2 名對象造成大幅度的物理傷害","5","1","0","1","1","2","70","0.07","3"
"1","0.2","1","303000302","2160","0","0","0","1","","0","對前 2 名對象降低小幅度的物理防禦","40","1","0","10","1","2","1","5","21"
"3","1.3","1","303000401","2160","0","2","0","0","","0","","9","1","0","1","2","1","9","0","1"
"3","0.8","1","303000501","2160","0","0","0","0","","0","","11","1","0","1","2","1","235","0.07","1"
"1","0.72","1","303000601","0","0","0","0","0","","0","","9","1","0","1","2","0","9","0","1"
"3","1","3","303001101","3000","0","0","100","0","","0","","3.2","1","0","1","1","99","3.2","0.00002","1"
"7","18","3","303001102","3000","0","0","0","0","","0","","0","2","0","8","1","1","2","0","2"
"7","0","3","303001103","3000","0","0","0","1","","0","","100","2","0","10","1","1","2","24","10"
"3","0","3","303001104","3000","0","0","0","0","","0","","0","1","0","49","1","99","100","0","10"
"3","0","3","303001201","3000","0","0","100","0","","0","","1","1","99999","1","1","99","100","0","1"
"3","1","3","303001301","3000","0","0","50","0","","0","","3.2","1","0","1","1","2","3.2","0.00002","1"
"3","0.01","3","303001302","3000","0","0","0","1","","0","","0","1","0","10","1","2","1","12","21"
"3","1","3","303001401","3000","0","0","50","0","","0","","12","1","0","1","1","1","12","0.00013","1"
"3","1","3","303002101","3000","0","0","100","0","","0","","3.2","1","0","1","1","99","3.2","0.00002","1"
"7","18","3","303002102","3000","0","0","0","0","","0","","0","2","0","8","1","1","2","0","2"
"7","0","3","303002103","3000","0","0","0","1","","0","","100","2","0","10","1","1","2","24","10"
"3","0","3","303002104","3000","0","0","0","0","","0","","0","1","0","49","1","99","100","0","10"
"3","0","3","303002201","3000","0","0","100","0","","0","","1","1","99999","1","1","99","100","0","1"
"3","0","2","303002202","3000","0","0","303002204","0","","0","","1","2","0","28","1","99","1","0","701"
"18","1","2","303002203","3000","0","0","0","1","","0","","0","2","0","26","1","99","4","0","303002204"
"3","0","3","303002204","3000","0","0","100","0","","0","","0","1","99999","1","1","99","100","0","1"
"3","1","3","303002301","3000","0","0","50","0","","0","","3.2","1","0","1","1","2","3.2","0.00002","1"
"3","0.01","3","303002302","3000","0","0","0","1","","0","","0","1","0","10","1","2","1","12","21"
"3","1","3","303002401","3000","0","0","50","0","","0","","12","1","0","1","1","1","12","0.00013","1"
"7","0","1","303002501","250","0","0","1","401802309","","1","","5","2","-100","15","1","1","0","0","2"
"7","0","1","303002502","250","0","0","1","401802310","","1","","-5","2","-300","15","1","1","0","0","2"
"3","1","7","303002503","3000","0","0","0","0","","0","","0","2","0","49","1","1","100","21","20"
"3","1","7","303002504","3000","0","0","0","0","","0","","0","2","0","49","1","1","100","41","20"
"3","1","3","303003101","3000","0","0","100","0","","0","","3.2","1","0","1","1","99","3.2","0.00002","1"
"7","18","3","303003102","3000","0","0","0","0","","0","","0","2","0","8","1","1","2","0","2"
"7","0","3","303003103","3000","0","0","0","1","","0","","100","2","0","10","1","1","2","24","10"
"3","0","3","303003104","3000","0","0","0","0","","0","","0","1","0","49","1","99","100","0","10"
"3","0","3","303003201","3000","0","0","100","0","","0","","1","1","99999","1","1","99","100","0","1"
"3","0","2","303003202","3000","0","0","303003204","0","","0","","1","2","0","28","1","99","1","0","701"
"18","1","2","303003203","3000","0","0","0","1","","0","","0","2","0","26","1","99","4","0","303003204"
"3","0","3","303003204","3000","0","0","100","0","","0","","0","1","99999","1","1","99","100","0","1"
"3","1","3","303003301","3000","0","0","80","0","","0","","3.2","1","0","1","1","2","3.2","0.00002","1"
"3","0.01","3","303003302","3000","0","0","0","1","","0","","0","1","0","10","1","2","1","12","21"
"3","1","3","303003401","3000","0","0","80","0","","0","","12","1","0","1","1","1","12","0.00013","1"
"7","0","1","303003501","250","0","0","1","401802409","","1","","5","2","-100","15","1","1","0","0","2"
"7","0","1","303003502","250","0","0","1","401802410","","1","","-5","2","-300","15","1","1","0","0","2"
"7","0","1","303003503","250","0","0","1","401802411","","1","","-5","2","300","15","1","1","0","0","2"
"3","1","7","303003504","3000","0","0","0","0","","0","","0","2","0","49","1","1","100","21","20"
"3","1","7","303003505","3000","0","0","0","0","","0","","0","2","0","49","1","1","100","41","20"
"3","1","3","303004101","3000","0","0","100","0","","0","","3.2","1","0","1","1","99","3.2","0.00002","1"
"7","18","3","303004102","3000","0","0","0","0","","0","","0","2","0","8","1","1","2","0","2"
"7","0","3","303004103","3000","0","0","0","1","","0","","100","2","0","10","1","1","2","24","10"
"3","0","3","303004104","3000","0","0","0","0","","0","","0","1","0","49","1","99","100","0","10"
"3","0","3","303004201","3000","0","0","100","0","","0","","1","1","99999","1","1","99","100","0","1"
"3","0","2","303004202","3000","0","0","303004204","0","","0","","1","2","0","28","1","99","1","0","701"
"18","1","2","303004203","3000","0","0","0","1","","0","","0","2","0","26","1","99","4","0","303004204"
"3","0","3","303004204","3000","0","0","100","0","","0","","0","1","99999","1","1","99","100","0","1"
"3","1","3","303004301","3000","0","0","50","0","","0","","3.2","1","0","1","1","2","3.2","0.00002","1"
"3","0.01","3","303004302","3000","0","0","0","1","","0","","0","1","0","10","1","2","1","12","21"
"3","1","3","303004401","3000","0","0","50","0","","0","","12","1","0","1","1","1","12","0.00013","1"
"7","0","1","303004501","250","0","0","1","401802709","","1","","5","2","-100","15","1","1","0","0","2"
"7","0","1","303004502","250","0","0","1","401802710","","1","","-5","2","-300","15","1","1","0","0","2"
"3","1","7","303004503","3000","0","0","0","0","","0","","0","2","0","49","1","1","100","21","20"
"3","1","7","303004504","3000","0","0","0","0","","0","","0","2","0","49","1","1","100","41","20"
"3","1.1","3","303100101","3000","0","0","0","0","","0","","18","1","0","1","1","99","18","0","2"
"1","0","3","303100102","3000","0","0","0","1","","0.05","","50","1","0","10","1","99","2","8","11"
"3","0.32","1","303100201","3000","0","0","0","0","","0","","6.8","1","0","1","1","3","6.8","0","1"
"3","3000","1","303100202","3000","0","0","0","0","","0","","0","1","0","3","1","1","1200","0","3"
"3","3","1","303100203","3000","0","0","0","0","","0","","0","1","0","8","1","1","0","0","4"
"3","0","1","303100204","3000","0","0","0","1","","0","","50","1","0","10","1","1","2","8","101"
"3","0","3","303101101","3000","0","0","0","0","","0","","0","1","0","92","1","99","0","0","0"
"3","1.5","3","303101102","3000","0","0","0","0","","0","","1.2","1","0","1","1","99","120","0.0012","2"
"1","0","3","303101103","3000","0","0","0","1","","0.05","","50","1","0","10","1","99","2","8","11"
"1","0","3","303101104","3000","0","0","0","1","","0.05","","50","1","0","10","1","99","2","8","31"
"3","1","1","303101201","3000","0","0","0","0","","0","","0.4","1","0","1","1","3","40","0.0004","1"
"3","3000","1","303101202","3000","0","0","0","0","","0","","0","1","0","3","1","1","1000","0","3"
"3","1.5","1","303101203","3000","0","0","0","0","","0","","0","1","0","8","1","1","0","0","4"
"3","0","1","303101204","3000","0","0","0","1","","0","","50","1","0","10","1","1","2","8","101"
"3","0","1","303101301","3000","0","0","0","0","","0","","0","1","0","92","1","1","0.5","0","0"
"3","3.5","1","303101302","3000","0","0","0","0","","0","","0.9","1","0","1","1","1","90","0.0018","1"
"7","90","3","303101401","0","0","0","0","0","","0","","0","2","0","17","1","1","100","0","7"
"7","90","3","303101402","0","0","0","0","0","","0","","0","2","0","72","1","1","20","0","2"
"7","1","3","303101403","0","0","0","0","0","","0","","0","2","1","10","1","1","1","90","1020"
"7","1","3","303101404","0","0","0","0","0","","0","","0","2","1","10","1","1","1","90","1040"
"3","0","3","303102101","3000","0","0","0","0","","0","","0","1","0","92","1","99","0","0","0"
"3","1.5","3","303102102","3000","0","0","0","0","","0","","1.2","1","0","1","1","99","120","0.0012","2"
"1","0","3","303102103","3000","0","0","0","1","","0.05","","50","1","0","10","1","99","2","8","11"
"1","0","3","303102104","3000","0","0","0","1","","0.05","","50","1","0","10","1","99","2","8","31"
"3","1","1","303102201","3000","0","0","0","0","","0","","0.4","1","0","1","1","3","40","0.0004","1"
"3","3000","1","303102202","3000","0","0","0","0","","0","","0","1","0","3","1","1","1000","0","3"
"3","1.5","1","303102203","3000","0","0","0","0","","0","","0","1","0","8","1","1","0","0","4"
"3","0","1","303102204","3000","0","0","0","1","","0","","50","1","0","10","1","1","2","8","101"
"3","0","1","303102301","3000","0","0","0","0","","0","","0","1","0","92","1","1","0.5","0","0"
"3","3.5","1","303102302","3000","0","0","0","0","","0","","0.9","1","0","1","1","1","90","0.0018","1"
"7","90","3","303102401","0","0","0","0","0","","0","","0","2","0","17","1","1","100","0","7"
"7","90","3","303102402","0","0","0","0","0","","0","","0","2","0","72","1","1","50","0","2"
"7","1","3","303102403","0","0","0","0","0","","0","","0","2","1","10","1","1","1","90","1020"
"7","1","3","303102404","0","0","0","0","0","","0","","0","2","1","10","1","1","1","90","1040"
"3","0","3","303103101","3000","0","0","0","0","","0","","0","1","0","92","1","99","0","0","0"
"3","1.5","3","303103102","3000","0","0","0","0","","0","","1.2","1","0","1","1","99","120","0.0012","2"
"1","0","3","303103103","3000","0","0","0","1","","0.05","","50","1","0","10","1","99","2","8","11"
"1","0","3","303103104","3000","0","0","0","1","","0.05","","50","1","0","10","1","99","2","8","31"
"3","1","1","303103201","3000","0","0","0","0","","0","","0.4","1","0","1","1","3","40","0.0004","1"
"3","3000","1","303103202","3000","0","0","0","0","","0","","0","1","0","3","1","1","1000","0","3"
"3","1.5","1","303103203","3000","0","0","0","0","","0","","0","1","0","8","1","1","0","0","4"
"3","0","1","303103204","3000","0","0","0","1","","0","","50","1","0","10","1","1","2","8","101"
"3","0","1","303103301","3000","0","0","0","0","","0","","0","1","0","92","1","1","0.5","0","0"
"3","3.5","1","303103302","3000","0","0","0","0","","0","","0.9","1","0","1","1","1","90","0.0018","1"
"7","90","3","303103401","0","0","0","0","0","","0","","0","2","0","17","1","1","100","0","7"
"7","90","3","303103402","0","0","0","0","0","","0","","0","2","0","72","1","1","50","0","2"
"3","0","3","303103403","3000","0","0","0","0","","0","","0","2","0","16","1","99","300","0","1"
"7","1","3","303103404","0","0","0","0","0","","0","","0","2","1","10","1","1","1","90","1020"
"7","1","3","303103405","0","0","0","0","0","","0","","0","2","1","10","1","1","1","90","1040"
"3","0","3","303104101","3000","0","0","0","0","","0","","0","1","0","92","1","99","0","0","0"
"3","1.5","3","303104102","3000","0","0","0","0","","0","","1.2","1","0","1","1","99","120","0.0012","2"
"1","0","3","303104103","3000","0","0","0","1","","0.05","","50","1","0","10","1","99","2","8","11"
"1","0","3","303104104","3000","0","0","0","1","","0.05","","50","1","0","10","1","99","2","8","31"
