121f9cc45ebd232e12f4795e1ccadb1d9aa599c6ff56e5701e597c744f5a6d70,10564a10de4a7989b516cb12cfb6b736421678d9f601951433078a332b990015,5b577999f211447851c4ec32d2fef3d40d95479deae18824721ce958167a778c,0feb89820bd6e81bbda66bf4879f2c0ccb30bc5308b6b468036498ae08770624,2b7a06a89e13ab5f79e1a0ede483c16f27a9de24c0496f654e30605006350b19,5f4f0483f1b7c8c81773beddbdf24a86131ae73472d600c8ee34fe67d84a5b08,4f52547a8ae838c516c85d634bbc2defd71d29e73b09ca45b85af7efa8197fc3,290394c984b851ba9ecd914e17f425f71f71783ff6b1a681cd6677fb4061a8ec,2f640a671ae0f39d8a8e6d764ee7d29adac9adff13e5e65df5e39f0e3f780e21,a86d5be45baed07d3282c6faa4775608a75196ca2311d9048aa50a61ca2a5311,42f66d6c6c1b8205b8a6e6984a447a5d0e8819c833ff6cc7dc7b6d46bcf000d8,cc23372ab2aad86dc0a127b6e57aeac6f881fefa359b8b4dc6cad905c85e8a64,d35777592cf8ae27452db965f7ceea6418e22afb4f72b9ab640911c7ecbde9a9,7462c32610c6de2c99c9a58dc43dab449e07d63898c64a305c02b4beb9b6215e
"71084002","完成活動冒險1-2 (NORMAL)前篇","10084102","10084102","2022/06/01 16:00:00","71084002","6004","10084","2022/06/25 15:59:59","9003","601","0","1","0"
"71084003","完成活動冒險1-3 (NORMAL)前篇","10084103","10084102","2022/06/01 16:00:00","71084003","6004","10084","2022/06/25 15:59:59","9003","601","0","1","0"
"71084004","完成活動冒險1-4 (NORMAL)前篇","10084104","10084102","2022/06/01 16:00:00","71084004","6004","10084","2022/06/25 15:59:59","9003","601","0","1","0"
"71084005","完成活動冒險1-5 (NORMAL)前篇","10084105","10084102","2022/06/01 16:00:00","71084005","6004","10084","2022/06/25 15:59:59","9003","601","0","1","0"
"71084006","完成活動冒險1-6 (NORMAL)前篇","10084106","10084102","2022/06/01 16:00:00","71084006","6004","10084","2022/06/25 15:59:59","9003","601","0","1","0"
"71084007","完成活動冒險1-7 (NORMAL)前篇","10084107","10084102","2022/06/01 16:00:00","71084007","6004","10084","2022/06/25 15:59:59","9003","601","0","1","0"
"71084008","完成活動冒險1-8 (NORMAL)前篇","10084108","10084102","2022/06/01 16:00:00","71084008","6004","10084","2022/06/25 15:59:59","9003","601","0","1","0"
"71084009","完成活動冒險1-9 (NORMAL)前篇","10084109","10084102","2022/06/01 16:00:00","71084009","6004","10084","2022/06/25 15:59:59","9003","601","0","1","0"
"71084010","完成活動冒險1-10 (NORMAL)前篇","10084110","10084102","2022/06/01 16:00:00","71084010","6004","10084","2022/06/25 15:59:59","9003","601","0","1","0"
"71084011","完成活動冒險1-11 (NORMAL)前篇","10084111","10084102","2022/06/01 16:00:00","71084011","6004","10084","2022/06/25 15:59:59","9003","601","0","1","0"
"71084012","完成活動冒險1-12 (NORMAL)前篇","10084112","10084102","2022/06/01 16:00:00","71084012","6004","10084","2022/06/25 15:59:59","9003","601","0","1","0"
"71084013","完成活動冒險1-13 (NORMAL)前篇","10084113","10084102","2022/06/01 16:00:00","71084013","6004","10084","2022/06/25 15:59:59","9003","601","0","1","0"
"71084014","完成活動冒險1-14 (NORMAL)前篇","10084114","10084102","2022/06/01 16:00:00","71084014","6004","10084","2022/06/25 15:59:59","9003","601","0","1","0"
"71084015","完成活動冒險1-15 (NORMAL)前篇","10084115","10084102","2022/06/01 16:00:00","71084015","6004","10084","2022/06/25 15:59:59","9003","601","0","1","0"
"71084016","完成活動冒險1-1 (HARD)前篇","10084201","10084103","2022/06/01 16:00:00","71084016","6005","10084","2022/06/25 15:59:59","9003","601","0","1","0"
"71084017","完成活動冒險1-2 (HARD)前篇","10084202","10084103","2022/06/01 16:00:00","71084017","6005","10084","2022/06/25 15:59:59","9003","601","0","1","0"
"71084018","完成活動冒險1-3 (HARD)前篇","10084203","10084103","2022/06/01 16:00:00","71084018","6005","10084","2022/06/25 15:59:59","9003","601","0","1","0"
"71084019","完成活動冒險1-4 (HARD)前篇","10084204","10084103","2022/06/01 16:00:00","71084019","6005","10084","2022/06/25 15:59:59","9003","601","0","1","0"
"71084020","完成活動冒險1-5 (HARD)前篇","10084205","10084103","2022/06/01 16:00:00","71084020","6005","10084","2022/06/25 15:59:59","9003","601","0","1","0"
"71084021","將討伐證交換前半的獎勵清單重置1次","0","10084104","2022/06/01 16:00:00","71084021","6002","10084","2022/06/25 15:59:59","9006","601","0","1","0"
"71084022","將討伐證交換前半的獎勵清單重置2次","0","10084104","2022/06/01 16:00:00","71084022","6002","10084","2022/06/25 15:59:59","9006","601","0","2","0"
"71084023","將討伐證交換前半的獎勵清單重置3次","0","10084104","2022/06/01 16:00:00","71084023","6002","10084","2022/06/25 15:59:59","9006","601","0","3","0"
"71084024","將討伐證交換前半的獎勵清單重置4次","0","10084104","2022/06/01 16:00:00","71084024","6002","10084","2022/06/25 15:59:59","9006","601","0","4","0"
"71084025","將討伐證交換前半的獎勵清單重置5次","0","10084104","2022/06/01 16:00:00","71084025","6002","10084","2022/06/25 15:59:59","9006","601","0","5","0"
"71084026","打倒 5 隻碎裂魔像（全難易度共通）","0","10084105","2022/06/01 16:00:00","71084026","6008","10084","2022/06/25 15:59:59","9011","601","0","5","0"
"71084027","打倒 10 隻碎裂魔像（全難易度共通）","0","10084105","2022/06/01 16:00:00","71084027","6008","10084","2022/06/25 15:59:59","9011","601","0","10","0"
"71084028","打倒 15 隻碎裂魔像（全難易度共通）","0","10084105","2022/06/01 16:00:00","71084028","6008","10084","2022/06/25 15:59:59","9011","601","0","15","0"
"71084029","打倒 20 隻碎裂魔像（全難易度共通）","0","10084105","2022/06/01 16:00:00","71084029","6008","10084","2022/06/25 15:59:59","9011","601","0","20","0"
"71084030","打倒 25 隻碎裂魔像（全難易度共通）","0","10084105","2022/06/01 16:00:00","71084030","6008","10084","2022/06/25 15:59:59","9011","601","0","25","0"
"71084031","打倒 30 隻碎裂魔像（全難易度共通）","0","10084105","2022/06/01 16:00:00","71084031","6008","10084","2022/06/25 15:59:59","9011","601","0","30","0"
"71084032","打倒 1 隻碎裂魔像（VERY HARD限定）","1008403","10084106","2022/06/01 16:00:00","71084032","6010","10084","2022/06/25 15:59:59","9019","601","0","1","0"
"71085001","完成活動冒險1-1 (NORMAL)後篇","10085101","10085102","2022/06/08 16:00:00","71085001","6004","10085","2022/06/25 15:59:59","9003","601","0","1","0"
"71085002","完成活動冒險1-2 (NORMAL)後篇","10085102","10085102","2022/06/08 16:00:00","71085002","6004","10085","2022/06/25 15:59:59","9003","601","0","1","0"
"71085003","完成活動冒險1-3 (NORMAL)後篇","10085103","10085102","2022/06/08 16:00:00","71085003","6004","10085","2022/06/25 15:59:59","9003","601","0","1","0"
"71085004","完成活動冒險1-4 (NORMAL)後篇","10085104","10085102","2022/06/08 16:00:00","71085004","6004","10085","2022/06/25 15:59:59","9003","601","0","1","0"
"71085005","完成活動冒險1-5 (NORMAL)後篇","10085105","10085102","2022/06/08 16:00:00","71085005","6004","10085","2022/06/25 15:59:59","9003","601","0","1","0"
"71085006","完成活動冒險1-6 (NORMAL)後篇","10085106","10085102","2022/06/08 16:00:00","71085006","6004","10085","2022/06/25 15:59:59","9003","601","0","1","0"
"71085007","完成活動冒險1-7 (NORMAL)後篇","10085107","10085102","2022/06/08 16:00:00","71085007","6004","10085","2022/06/25 15:59:59","9003","601","0","1","0"
"71085008","完成活動冒險1-8 (NORMAL)後篇","10085108","10085102","2022/06/08 16:00:00","71085008","6004","10085","2022/06/25 15:59:59","9003","601","0","1","0"
"71085009","完成活動冒險1-9 (NORMAL)後篇","10085109","10085102","2022/06/08 16:00:00","71085009","6004","10085","2022/06/25 15:59:59","9003","601","0","1","0"
"71085010","完成活動冒險1-10 (NORMAL)後篇","10085110","10085102","2022/06/08 16:00:00","71085010","6004","10085","2022/06/25 15:59:59","9003","601","0","1","0"
"71085011","完成活動冒險1-11 (NORMAL)後篇","10085111","10085102","2022/06/08 16:00:00","71085011","6004","10085","2022/06/25 15:59:59","9003","601","0","1","0"
"71085012","完成活動冒險1-12 (NORMAL)後篇","10085112","10085102","2022/06/08 16:00:00","71085012","6004","10085","2022/06/25 15:59:59","9003","601","0","1","0"
"71085013","完成活動冒險1-13 (NORMAL)後篇","10085113","10085102","2022/06/08 16:00:00","71085013","6004","10085","2022/06/25 15:59:59","9003","601","0","1","0"
"71085014","完成活動冒險1-14 (NORMAL)後篇","10085114","10085102","2022/06/08 16:00:00","71085014","6004","10085","2022/06/25 15:59:59","9003","601","0","1","0"
"71085015","完成活動冒險1-15 (NORMAL)後篇","10085115","10085102","2022/06/08 16:00:00","71085015","6004","10085","2022/06/25 15:59:59","9003","601","0","1","0"
"71085016","完成活動冒險1-1 (HARD)後篇","10085201","10085103","2022/06/08 16:00:00","71085016","6005","10085","2022/06/25 15:59:59","9003","601","0","1","0"
"71085017","完成活動冒險1-2 (HARD)後篇","10085202","10085103","2022/06/08 16:00:00","71085017","6005","10085","2022/06/25 15:59:59","9003","601","0","1","0"
"71085018","完成活動冒險1-3 (HARD)後篇","10085203","10085103","2022/06/08 16:00:00","71085018","6005","10085","2022/06/25 15:59:59","9003","601","0","1","0"
"71085019","完成活動冒險1-4 (HARD)後篇","10085204","10085103","2022/06/08 16:00:00","71085019","6005","10085","2022/06/25 15:59:59","9003","601","0","1","0"
"71085020","完成活動冒險1-5 (HARD)後篇","10085205","10085103","2022/06/08 16:00:00","71085020","6005","10085","2022/06/25 15:59:59","9003","601","0","1","0"
"71085021","將討伐證交換後半的獎勵清單重置1次","0","10085104","2022/06/08 16:00:00","71085021","6002","10085","2022/06/25 15:59:59","9006","601","0","1","0"
"71085022","將討伐證交換後半的獎勵清單重置2次","0","10085104","2022/06/08 16:00:00","71085022","6002","10085","2022/06/25 15:59:59","9006","601","0","2","0"
"71085023","將討伐證交換後半的獎勵清單重置3次","0","10085104","2022/06/08 16:00:00","71085023","6002","10085","2022/06/25 15:59:59","9006","601","0","3","0"
"71085024","將討伐證交換後半的獎勵清單重置4次","0","10085104","2022/06/08 16:00:00","71085024","6002","10085","2022/06/25 15:59:59","9006","601","0","4","0"
"71085025","將討伐證交換後半的獎勵清單重置5次","0","10085104","2022/06/08 16:00:00","71085025","6002","10085","2022/06/25 15:59:59","9006","601","0","5","0"
"71085026","打倒 5 隻超載力量（全難易度共通）","0","10085106","2022/06/08 16:00:00","71085026","6008","10085","2022/06/25 15:59:59","9011","601","0","5","0"
"71085027","打倒 10 隻超載力量（全難易度共通）","0","10085106","2022/06/08 16:00:00","71085027","6008","10085","2022/06/25 15:59:59","9011","601","0","10","0"
"71085028","打倒 15 隻超載力量（全難易度共通）","0","10085106","2022/06/08 16:00:00","71085028","6008","10085","2022/06/25 15:59:59","9011","601","0","15","0"
"71085029","打倒 20 隻超載力量（全難易度共通）","0","10085106","2022/06/08 16:00:00","71085029","6008","10085","2022/06/25 15:59:59","9011","601","0","20","0"
"71085030","打倒 25 隻超載力量（全難易度共通）","0","10085106","2022/06/08 16:00:00","71085030","6008","10085","2022/06/25 15:59:59","9011","601","0","25","0"
"71085031","打倒 30 隻超載力量（全難易度共通）","0","10085106","2022/06/08 16:00:00","71085031","6008","10085","2022/06/25 15:59:59","9011","601","0","30","0"
"71085032","打倒 1 隻超載力量（NORMAL限定）","1008501","10085107","2022/06/08 16:00:00","71085032","6006","10085","2022/06/25 15:59:59","9019","601","0","1","0"
"71085033","打倒 1 隻超載力量（VERY HARD限定）","1008503","10085108","2022/06/08 16:00:00","71085033","6010","10085","2022/06/25 15:59:59","9019","601","0","1","0"
"71086001","完成活動冒險1-1 (NORMAL)前篇","10086101","10086102","2022/06/13 16:00:00","71086001","6004","10086","2022/06/29 15:59:59","9003","601","0","1","0"
"71086002","完成活動冒險1-2 (NORMAL)前篇","10086102","10086102","2022/06/13 16:00:00","71086002","6004","10086","2022/06/29 15:59:59","9003","601","0","1","0"
"71086003","完成活動冒險1-3 (NORMAL)前篇","10086103","10086102","2022/06/13 16:00:00","71086003","6004","10086","2022/06/29 15:59:59","9003","601","0","1","0"
"71086004","完成活動冒險1-4 (NORMAL)前篇","10086104","10086102","2022/06/13 16:00:00","71086004","6004","10086","2022/06/29 15:59:59","9003","601","0","1","0"
"71086005","完成活動冒險1-5 (NORMAL)前篇","10086105","10086102","2022/06/13 16:00:00","71086005","6004","10086","2022/06/29 15:59:59","9003","601","0","1","0"
"71086006","完成活動冒險1-6 (NORMAL)前篇","10086106","10086102","2022/06/13 16:00:00","71086006","6004","10086","2022/06/29 15:59:59","9003","601","0","1","0"
"71086007","完成活動冒險1-7 (NORMAL)前篇","10086107","10086102","2022/06/13 16:00:00","71086007","6004","10086","2022/06/29 15:59:59","9003","601","0","1","0"
"71086008","完成活動冒險1-8 (NORMAL)前篇","10086108","10086102","2022/06/13 16:00:00","71086008","6004","10086","2022/06/29 15:59:59","9003","601","0","1","0"
"71086009","完成活動冒險1-9 (NORMAL)前篇","10086109","10086102","2022/06/13 16:00:00","71086009","6004","10086","2022/06/29 15:59:59","9003","601","0","1","0"
"71086010","完成活動冒險1-10 (NORMAL)前篇","10086110","10086102","2022/06/13 16:00:00","71086010","6004","10086","2022/06/29 15:59:59","9003","601","0","1","0"
"71086011","完成活動冒險1-11 (NORMAL)前篇","10086111","10086102","2022/06/13 16:00:00","71086011","6004","10086","2022/06/29 15:59:59","9003","601","0","1","0"
"71086012","完成活動冒險1-12 (NORMAL)前篇","10086112","10086102","2022/06/13 16:00:00","71086012","6004","10086","2022/06/29 15:59:59","9003","601","0","1","0"
"71086013","完成活動冒險1-13 (NORMAL)前篇","10086113","10086102","2022/06/13 16:00:00","71086013","6004","10086","2022/06/29 15:59:59","9003","601","0","1","0"
"71086014","完成活動冒險1-14 (NORMAL)前篇","10086114","10086102","2022/06/13 16:00:00","71086014","6004","10086","2022/06/29 15:59:59","9003","601","0","1","0"
"71086015","完成活動冒險1-15 (NORMAL)前篇","10086115","10086102","2022/06/13 16:00:00","71086015","6004","10086","2022/06/29 15:59:59","9003","601","0","1","0"
"71086016","完成活動冒險1-1 (HARD)前篇","10086201","10086103","2022/06/13 16:00:00","71086016","6005","10086","2022/06/29 15:59:59","9003","601","0","1","0"
"71086017","完成活動冒險1-2 (HARD)前篇","10086202","10086103","2022/06/13 16:00:00","71086017","6005","10086","2022/06/29 15:59:59","9003","601","0","1","0"
"71086018","完成活動冒險1-3 (HARD)前篇","10086203","10086103","2022/06/13 16:00:00","71086018","6005","10086","2022/06/29 15:59:59","9003","601","0","1","0"
"71086019","完成活動冒險1-4 (HARD)前篇","10086204","10086103","2022/06/13 16:00:00","71086019","6005","10086","2022/06/29 15:59:59","9003","601","0","1","0"
"71086020","完成活動冒險1-5 (HARD)前篇","10086205","10086103","2022/06/13 16:00:00","71086020","6005","10086","2022/06/29 15:59:59","9003","601","0","1","0"
"71086021","將討伐證交換的獎賞一覽重置1次","0","10086104","2022/06/13 16:00:00","71086021","6002","10086","2022/06/29 15:59:59","9006","601","0","1","0"
"71086022","將討伐證交換的獎賞一覽重置2次","0","10086104","2022/06/13 16:00:00","71086022","6002","10086","2022/06/29 15:59:59","9006","601","0","2","0"
"71086023","將討伐證交換的獎賞一覽重置3次","0","10086104","2022/06/13 16:00:00","71086023","6002","10086","2022/06/29 15:59:59","9006","601","0","3","0"
"71086024","將討伐證交換的獎賞一覽重置4次","0","10086104","2022/06/13 16:00:00","71086024","6002","10086","2022/06/29 15:59:59","9006","601","0","4","0"
"71086025","將討伐證交換的獎勵清單重置5次","0","10086104","2022/06/13 16:00:00","71086025","6002","10086","2022/06/29 15:59:59","9006","601","0","5","0"
"71086026","打倒5隻角鹿將軍（全難易度共通）","0","10086105","2022/06/13 16:00:00","71086026","6008","10086","2022/06/29 15:59:59","9011","601","0","5","0"
"71086027","打倒10隻角鹿將軍（全難易度共通）","0","10086105","2022/06/13 16:00:00","71086027","6008","10086","2022/06/29 15:59:59","9011","601","0","10","0"
"71086028","打倒15隻角鹿將軍（全難易度共通）","0","10086105","2022/06/13 16:00:00","71086028","6008","10086","2022/06/29 15:59:59","9011","601","0","15","0"
"71086029","打倒20隻角鹿將軍（全難易度共通）","0","10086105","2022/06/13 16:00:00","71086029","6008","10086","2022/06/29 15:59:59","9011","601","0","20","0"
"71086030","打倒25隻角鹿將軍（全難易度共通）","0","10086105","2022/06/13 16:00:00","71086030","6008","10086","2022/06/29 15:59:59","9011","601","0","25","0"
"71086031","打倒30隻角鹿將軍（全難易度共通）","0","10086105","2022/06/13 16:00:00","71086031","6008","10086","2022/06/29 15:59:59","9011","601","0","30","0"
"71086032","打倒 1 隻角鹿將軍（NORMAL限定）","610086101","10086106","2022/06/13 16:00:00","71086032","6006","10086","2022/06/29 15:59:59","9001","601","0","1","0"
"71086033","打倒 1 隻角鹿將軍（VERY HARD限定）","610086301","10086107","2022/06/13 16:00:00","71086033","6010","10086","2022/06/29 15:59:59","9001","601","0","1","0"
"71087001","完成活動冒險1-1 (NORMAL)後篇","10087101","10087102","2022/06/19 16:00:00","71087001","6004","10087","2022/06/29 15:59:59","9003","601","0","1","0"
"71087002","完成活動冒險1-2 (NORMAL)後篇","10087102","10087102","2022/06/19 16:00:00","71087002","6004","10087","2022/06/29 15:59:59","9003","601","0","1","0"
"71087003","完成活動冒險1-3 (NORMAL)後篇","10087103","10087102","2022/06/19 16:00:00","71087003","6004","10087","2022/06/29 15:59:59","9003","601","0","1","0"
"71087004","完成活動冒險1-4 (NORMAL)後篇","10087104","10087102","2022/06/19 16:00:00","71087004","6004","10087","2022/06/29 15:59:59","9003","601","0","1","0"
"71087005","完成活動冒險1-5 (NORMAL)後篇","10087105","10087102","2022/06/19 16:00:00","71087005","6004","10087","2022/06/29 15:59:59","9003","601","0","1","0"
"71087006","完成活動冒險1-6 (NORMAL)後篇","10087106","10087102","2022/06/19 16:00:00","71087006","6004","10087","2022/06/29 15:59:59","9003","601","0","1","0"
