a5923585095f5487b08eb5f495e8ff3946733f3606255cea055036b95f4b604b,b032ae6f880940de2205f36782950c4616d7d2b3d83d45661cc033f2b17ed7fd,012815ba62a67f309ffdaecbc73b7ea901ab6269ac0248e9cd6808e98edccddf,7761172c4f8f6206b72c304c46d7b995c4535cf270622a5ad1befe425fd1f68f,542956fb1202f86292abf8bd3a45473b00dfe5dcfaf8ce1d4912a1e483c26e92,e50f9f9a9d3cf7d45b9c2f478eb00fe7670136ae31ad9d6f8e10bca52af73596,15ab128832a826294bdd74cefe2a0dae6b502c8f4d8ef9d31f8d2fe893331c7c,86d42b9c2aad1b23ced4c111f77e3a1bc69a43e938e7bc53c1a4c32e684f8f77,be0ec74603175de4fa41a007ebf3ab9353e28168d1ee571be51ea51a1b0d53eb,39c3365dc5d2de3a8d72d2d591f7f8b2b1123f5890595398c9b9fe657e89f903,032cf0379339ff0cc499e0a2dcbb241702d30bd1bf3b84a9100636bfd3c40812
"","","0.5","","","","1007411","93","","","1007411122"
"","1","117531","","0.2","","1007411","3","mhp_sit_idle","","1007411123"
"0.2","0","104431","1","0.2","","1007411","3","mhp_sit_out_sad","mhp_idle_sad","1007411124"
"","","0.5","","","","1007411","93","","","1007411125"
"0","2","104431","","0","","1007411","12","1","","1007411126"
"","","0.5","","","","1007411","93","","","1007411127"
"","1","104431","","0.2","","1007411","3","mhp_walk_sad","","1007411128"
"","","104431","","","","1007411","4","1","","1007411129"
"","-220","104431","0","","","1007411","2","-1000","5","1007411130"
"","","4.1","","","","1007411","93","0","","1007411131"
"","","0","","","","1007411","91","0","","1007411132"
"0","100","1","-240","1.7","mhp_idle_normal","1007412","1","104431","-1000","1007412001"
"1","104","1","-220","1.7","mhp_sit_idle","1007412","1","117631","185","1007412002"
"1","100","1","-200","1.7","mhp_sit_idle","1007412","1","117531","365","1007412003"
"","-240","1","0.85","1","","1007412","31","1","-154","1007412004"
"","173","24","1","0","","1007412","31","120","-237","1007412005"
"","0","30","1","0","","1007412","31","130","160","1007412006"
"","0","11","1","0","","1007412","31","111","0","1007412007"
"0","110","1","-220","1.7","NoItem","1007412","5","11","-200","1007412008"
"0","105","1","-220","1.7","NoItem","1007412","5","12","-200","1007412009"
"1","110","1","-220","1.7","NoItem","1007412","5","21","185","1007412010"
"1","105","1","-220","1.7","NoItem","1007412","5","22","185","1007412011"
"0","1","11","1","0","","1007412","6","1","1","1007412012"
"0","1","12","0","0","","1007412","6","1","1","1007412013"
"0","1","21","0","0","","1007412","6","1","1","1007412014"
"0","1","22","0","0","","1007412","6","1","1","1007412015"
"","","0","","","","1007412","91","0","","1007412016"
"","1","117531","","0.2","","1007412","3","mhp_sit_talk_normal","","1007412017"
"","0","vo_mhp_1007412","","","","1007412","21","vo_mhp_5201","0","1007412018"
"0","6","117531","0","0","0.5","1007412","11","伊莉亞，請進～","0","1007412019"
"","","0","","","","1007412","91","","","1007412020"
"","1","117531","","0.2","","1007412","3","mhp_sit_idle","","1007412021"
"","1","104431","","0.2","","1007412","3","mhp_walk","","1007412022"
"","-220","104431","0","","","1007412","2","-200","4","1007412023"
"","","0","","","","1007412","91","","","1007412024"
"","0","104431","","0.2","","1007412","3","mhp_sit_in","","1007412025"
"","","0","","","","1007412","91","","","1007412026"
"","1","104431","","0.2","","1007412","3","mhp_sit_idle","","1007412027"
"","","1","","","","1007412","93","0","","1007412028"
"","1","104431","","0.2","","1007412","3","mhp_sit_talk_wish2","","1007412029"
"","0","vo_mhp_1007412","","","","1007412","21","vo_mhp_5202","0","1007412030"
"0","5","104431","0","0","0.5","1007412","11","唔，唔嗯。今天也要拜託妳了。","1","1007412031"
"","","0","","","","1007412","91","","","1007412032"
"","1","104431","","0.2","","1007412","3","mhp_sit_idle","","1007412033"
"","1","117631","","0.2","","1007412","3","mhp_sit_talk_normal","","1007412034"
"","0","vo_mhp_1007412","","","","1007412","21","vo_mhp_5203","0","1007412035"
"0","3","117631","0","0","0.5","1007412","11","那我們馬上開始吧。\n先試著挑逗地靠近！","1","1007412036"
"","","0","","","","1007412","91","","","1007412037"
"","1","117631","","0.2","","1007412","3","mhp_sit_idle","","1007412038"
"0","0","104431","1","0.2","","1007412","3","mhp_ilya_approach_in","mhp_ilya_approach_loop","1007412039"
"0","0","11","1","0.2","","1007412","3","NoItem","mhp_ilya_approach_loop","1007412040"
"","0","vo_mhp_1007412","","","","1007412","21","vo_mhp_5204","0","1007412041"
"0","5","104431","0","0","1","1007412","11","呵呵，妳在緊張嗎？\n真是個可愛的傢伙啊……","1","1007412042"
"","","0","","","","1007412","91","","","1007412043"
"","1","117631","","0.2","","1007412","3","mhp_sit_talk_joy1","","1007412044"
"","0","vo_mhp_1007412","","","","1007412","21","vo_mhp_5205","0","1007412045"
"0","6","117631","0","0","0.5","1007412","11","不錯喔不錯喔，伊莉亞小姐♪\n這次換成抬眼望著對方！","1","1007412046"
"","","0","","","","1007412","91","","","1007412047"
"","1","117631","","0.2","","1007412","3","mhp_sit_idle_joy1","","1007412048"
"0","0","104431","1","0.2","","1007412","3","mhp_ilya_uwame_in","mhp_ilya_uwame_loop","1007412049"
"0","0","11","1","0.2","","1007412","3","mhp_ilya_uwame_in","mhp_ilya_uwame_loop","1007412050"
"","0","vo_mhp_1007412","","","","1007412","21","vo_mhp_5206","0","1007412051"
"0","3","104431","0","0","1","1007412","11","妳啊……\n可別移開視線喔？","1","1007412052"
"","","0","","","","1007412","91","","","1007412053"
"","1","117631","","0.2","","1007412","3","mhp_sit_talk_joy1","","1007412054"
"","0","vo_mhp_1007412","","","","1007412","21","vo_mhp_5207","0","1007412055"
"0","6","117631","0","0","0.5","1007412","11","嗯～好故意！但就是這樣才好♪\n接下來就用小惡魔般的舉止逼近看看！","1","1007412056"
"","","0","","","","1007412","91","","","1007412057"
"","1","117631","","0.2","","1007412","3","mhp_sit_idle_joy1","","1007412058"
"0","0","104431","1","0.2","","1007412","3","mhp_ilya_koakuma_in","mhp_ilya_koakuma_loop","1007412059"
"0","0","11","1","0.2","","1007412","3","mhp_ilya_koakuma_in","NoItem","1007412060"
"","0","vo_mhp_1007412","","","","1007412","21","vo_mhp_5208","0","1007412061"
"0","4","104431","0","0","1","1007412","11","希望妳能只看著妾身……","1","1007412062"
"","","0","","","","1007412","91","","","1007412063"
"","1","117631","","0.2","","1007412","3","mhp_sit_talk_joy2","","1007412064"
"","0","vo_mhp_1007412","","","","1007412","21","vo_mhp_5209","0","1007412065"
"0","7","117631","0","0","0.5","1007412","11","Excellent！\n最後就用壁咚一舉拿下吧！","1","1007412066"
"","","0","","","","1007412","91","0","","1007412067"
"","1","117631","","0.2","","1007412","3","mhp_sit_idle_joy2","","1007412068"
"0","0","104431","1","0.2","","1007412","3","mhp_ilya_kabedon_in","mhp_ilya_kabedon_loop","1007412069"
"","0","vo_mhp_1007412","","","","1007412","21","vo_mhp_5210","0","1007412070"
"0","4","104431","0","0","1","1007412","11","成為妾身的人吧……","1","1007412071"
"","","0","","","","1007412","91","","","1007412072"
"","","1","","","","1007412","93","","","1007412073"
"","1","117631","","0.2","","1007412","3","mhp_sit_talk_memory","","1007412074"
"","0","vo_mhp_1007412","","","","1007412","21","vo_mhp_5211","0","1007412075"
"0","5","117631","0","0","0.5","1007412","11","很完美喔，伊莉亞小姐♪\n現在的伊莉亞小姐是可愛的墮天使！\n所有人都會被妳攻陷的，\n馬上去對那個人表現一下吧！","1","1007412076"
"","","0","","","","1007412","91","","","1007412077"
"","1","117631","","0.2","","1007412","3","mhp_sit_idle","","1007412078"
"","1","104431","","0.2","","1007412","3","mhp_talk_memory","","1007412079"
"","0","vo_mhp_1007412","","","","1007412","21","vo_mhp_5212","0","1007412080"
"0","5","104431","0","0","0.5","1007412","11","呵，呵呵，就對這傢伙這麼做……\n對那傢伙……\n呃，怎麼可能辦得到啊──！！","1","1007412081"
"","","8","","","","1007412","93","1","","1007412082"
"0","0","104431","1","0.2","","1007412","3","mhp_ilya_panic_in","mhp_ilya_panic_loop","1007412083"
"0","0","11","1","0.2","","1007412","3","mhp_ilya_panic_in","mhp_ilya_panic_loop","1007412084"
"","","1007412081","","","","1007412","91","","","1007412085"
"","0","vo_mhp_1007412","","","","1007412","21","vo_mhp_5213","0","1007412086"
"0","5","104431","0","0","0.5","1007412","11","這種傷風敗俗的動作是什麼啊！\n妾身怎麼能讓那傢伙看到這副模樣！\n妾身真的是不太對勁，\n實在是千鈞一髮。","1","1007412087"
"","","8","","","","1007412","93","1","","1007412088"
"","1","104431","","0.2","","1007412","3","mhp_talk_sad2","","1007412089"
"","1","11","","0.2","","1007412","3","NoItem_idle","","1007412090"
"","","1007412087","","","","1007412","91","","","1007412091"
"","","0.5","","","","1007412","93","","","1007412092"
"","1","104431","","0.2","","1007412","3","mhp_talk_anger","","1007412093"
"","0","vo_mhp_1007412","","","","1007412","21","vo_mhp_5214","0","1007412094"
"0","4","104431","0","0","0.5","1007412","11","說到底，怎麼可能用這種方法\n讓那傢伙順從妾身啊！失陪了！","1","1007412095"
"","","0","","","","1007412","91","","","1007412096"
"","","0","","","","1007412","22","0","","1007412097"
"","1","104431","","0.2","","1007412","3","mhp_idle_sad","","1007412098"
"","1","11","","0.2","","1007412","3","NoItem_idle","","1007412099"
"","","0.2","","","","1007412","93","","","1007412100"
"","1","104431","","0.2","","1007412","3","mhp_walk_sad","","1007412101"
"","","104431","","","","1007412","4","1","","1007412102"
"","-220","104431","0","","","1007412","2","-350","1","1007412103"
"","","1","","","","1007412","93","0","","1007412104"
"0","2","104431","","0","","1007412","12","9","","1007412105"
"","1","104431","","0.2","","1007412","3","mhp_ilya_idle_sad","","1007412106"
"","","1","","","","1007412","93","0","","1007412107"
"","1","104431","","0.2","","1007412","3","mhp_run_shy","","1007412108"
"","-220","104431","0","","","1007412","2","-1000","1.5","1007412109"
"","","2","","","","1007412","93","0","","1007412110"
"","","0","","","","1007412","91","","","1007412111"
"","1","117531","0","0.2","","1007412","3","mhp_sit_talk_thinking","","1007412112"
"","0","vo_mhp_1007412","","","","1007412","21","vo_mhp_5215","0","1007412113"
"0","4","117531","0","0","0.5","1007412","11","真可惜呢。\n不過以客觀角度來說，\n她非常有魅力喔。","1","1007412114"
"","","0","","","","1007412","91","","","1007412115"
"","1","117531","","0.2","","1007412","3","mhp_sit_idle_thinking","","1007412116"
"","1","117631","","0.2","","1007412","3","mhp_sit_talk_thinking","","1007412117"
"","0","vo_mhp_1007412","","","","1007412","21","vo_mhp_5216","0","1007412118"
"0","7","117631","0","0","0.5","1007412","11","就是說啊，我覺得她已經挺出色的了，\n但這樣還對她一點感覺都沒有，\n對方一定是個非常遲鈍的人吧！","1","1007412119"
"","","0","","","","1007412","91","","","1007412120"
"","","0","","","","1007412","22","0","","1007412121"
"","","1","","","","1007412","93","","","1007412122"
"","1","117631","","0.2","","1007412","3","mhp_sit_idle","","1007412123"
"","0","117631","","0.2","","1007412","3","mhp_sit_out","","1007412124"
"","","111","1","1","","1007412","32","1","","1007412125"
"","0","117631","","0.2","","1007412","3","mhp_mitsuki_kime","","1007412126"
"","","120","","","","1007412","32","1","","1007412127"
"","","se_10031400","","","","1007412","23","se_10031400_glitter","","1007412128"
"","","1.2","","","","1007412","93","","","1007412129"
"","","130","","","","1007412","32","1","","1007412130"
"","","4","","","","1007412","93","","","1007412131"
"","","130","","","","1007412","32","0","","1007412132"
"0","100","1","-220","1.7","mhp_idle_normal","1007413","1","100931","-1000","1007413001"
"1","100","1","-200","1.7","mhp_sit_idle","1007413","1","117631","365","1007413002"
"1","100","1","-220","1.7","mhp_sit_idle","1007413","1","117531","185","1007413003"
"","-240","1","0.85","1","","1007413","31","1","-154","1007413004"
"0","110","1","-220","1.7","NoItem","1007413","5","11","-200","1007413005"
"0","105","1","-220","1.7","NoItem","1007413","5","12","-200","1007413006"
"1","110","1","-220","1.7","NoItem","1007413","5","21","185","1007413007"
"1","105","1","-220","1.7","NoItem","1007413","5","22","185","1007413008"
"0","1","11","0","0","","1007413","6","1","1","1007413009"
"0","1","12","0","0","","1007413","6","1","1","1007413010"
"0","1","21","0","0","","1007413","6","1","1","1007413011"
"0","1","22","0","0","","1007413","6","1","1","1007413012"
"0","110","1","-220","1.7","NoItem","1007413","5","31","-1000","1007413013"
"","","0","","","","1007413","91","","","1007413014"
"","1","117531","","0.2","","1007413","3","mhp_sit_talk_normal","","1007413015"
"","0","vo_mhp_1007413","","","","1007413","21","vo_mhp_3001","0","1007413016"
"0","7","117531","0","0","0","1007413","11","下一位請進～","0","1007413017"
"","","0","","","","1007413","91","","","1007413018"
"","1","117531","","0.2","","1007413","3","mhp_sit_idle","","1007413019"
"","1","100931","","0.2","","1007413","3","mhp_anna_walk_sad","","1007413020"
"","-220","100931","0","","","1007413","2","-200","4","1007413021"
"","1","31","","0.2","","1007413","3","NoItem","","1007413022"
"","-220","31","0","","","1007413","2","-200","4","1007413023"
"","","0","","","","1007413","91","","","1007413024"
"","0","100931","","0.2","","1007413","3","mhp_sit_in_sad","","1007413025"
"","","0","","","","1007413","91","","","1007413026"
"0.2","0","100931","1","0.2","","1007413","3","mhp_anna_dark_in","mhp_anna_dark_loop","1007413027"
"0.2","0","31","1","0.2","","1007413","3","mhp_anna_dark_in","mhp_anna_dark_loop","1007413028"
"","","0","","","","1007413","93","0","","1007413029"
"","0","vo_mhp_1007413","","","","1007413","21","vo_mhp_3002","0","1007413030"
"0","4","100931","0","0","0.5","1007413","11","……唔，撐住啊，我的肉體！\n我並沒有軟弱到會屈服於\n這點程度的痛、好痛！痛痛痛……　","1","1007413031"
"","","1","","","","1007413","93","0","","1007413032"
"","1","117631","","0.2","","1007413","3","mhp_sit_idle_surprise1","","1007413033"
"","","1007413031","","","","1007413","91","","","1007413034"
"","1","117631","","0.2","","1007413","3","mhp_sit_idle","","1007413035"
"","1","117531","","0.2","","1007413","3","mhp_sit_talk_normal","","1007413036"
"","0","vo_mhp_1007413","","","","1007413","21","vo_mhp_3003","0","1007413037"
"0","5","117531","0","0","0.5","1007413","11","哎呀，這不是杏奈嗎？\n妳好像很不舒服，\n難道是與魔龍戰鬥時\n所受的傷在發疼嗎？","1","1007413038"
"","","0","","","","1007413","91","","","1007413039"
"","1","117531","","0.2","","1007413","3","mhp_sit_idle","","1007413040"
"","0","vo_mhp_1007413","","","","1007413","21","vo_mhp_3004","0","1007413041"
"0","4","100931","0","0","0.5","1007413","11","並非如此。\n我現在正受到了某人的攻擊。\n敵人名叫……沒錯！\n就是「無形之暗殺者」！","1","1007413042"
"","","0","","","","1007413","91","","","1007413043"
"","1","117631","","0.2","","1007413","3","mhp_sit_talk_worry","","1007413044"
"","0","vo_mhp_1007413","","","","1007413","21","vo_mhp_3005","0","1007413045"
"0","5","117631","0","0","0.5","1007413","11","無、形……咦？什麼？","1","1007413046"
"","","0","","","","1007413","91","","","1007413047"
"","1","117631","","0.2","","1007413","3","mhp_sit_idle","","1007413048"
"","1","117531","","0.2","","1007413","3","mhp_sit_talk_normal","","1007413049"
"","0","vo_mhp_1007413","","","","1007413","21","vo_mhp_3006","0","1007413050"
"0","5","117531","0","0","0.5","1007413","11","妳也很辛苦呢。\n那麼，具體來說是出現了\n什麼樣的症狀呢？","1","1007413051"
"","","0","","","","1007413","91","","","1007413052"
"","1","100931","","0.2","","1007413","3","mhp_sit_talk_sad","","1007413053"
"","1","31","","0.2","","1007413","3","NoItem","","1007413054"
"","1","117531","","0.2","","1007413","3","mhp_sit_idle","","1007413055"
"","0","vo_mhp_1007413","","","","1007413","21","vo_mhp_3007","0","1007413056"
"0","5","100931","0","0","0.5","1007413","11","嗯，我其實遭受了\n十分嚴重的頭痛襲擊……","1","1007413057"
"","","0","","","","1007413","91","","","1007413058"
"","1","100931","","0.2","","1007413","3","mhp_sit_idle_sad","","1007413059"
"","1","117531","","0.2","","1007413","3","mhp_sit_talk_joy1","","1007413060"
"","0","vo_mhp_1007413","","","","1007413","21","vo_mhp_3008","0","1007413061"
"0","4","117531","0","0","0.5","1007413","11","這可不行。\n馬上開始手術吧。\n立刻啪地把頭打開來喔。","1","1007413062"
"","","0","","","","1007413","91","","","1007413063"
"","1","117531","","0.2","","1007413","3","mhp_sit_idle","","1007413064"
"","1","100931","","0.2","","1007413","3","mhp_sit_talk_surprise2","","1007413065"
"","0","vo_mhp_1007413","","","","1007413","21","vo_mhp_3009","0","1007413066"
"0","5","100931","0","0","0.5","1007413","11","咦！？手術！？\n不、不……要做到這個地步\n是不是有點太早了？","1","1007413067"
"","","0","","","","1007413","91","","","1007413068"
"","1","117531","","0.2","","1007413","3","mhp_sit_talk_normal","","1007413069"
