18beae7d53c98f54df39934bc348a781416acc54b55f7bb0e1da19ba4d1ade5c,58c35e46f8065dc4fe676f83ea79cd374bbd0c567a1de8b21dadd3b883b1d767,17b4bf623638ad5b9e30ca8d908f41de6bd88a0757a12b51eba6ba55b9a4efc4,ddff980a907a81b4210661485c44ead45f77d6a72de1e56359e498625fadd6d6,bf4a32942471240eb6845ecc2e463098152f158251a41eb78a5c625928f5fe8d,3028b90378ff7bc0a91980589d2b6e061a5507f51a5c794168d8184c6a27c9d4,73094aebe98bec6eb533356c10faee0a04de295a05cd6b4d7e3e3e890266f4a8,1311092b5b8aa1274b1e75769807465fc00e6e338f3974194bef58de62a0fa13,3dca30bee7aba25cfede1e08f22fda8344b8debd916836044f466ce399372b89,2ddbb700d5681988b378b08077816d166e59d9d0480689644a130972d99cdf02,7d84ad4e09612a69a104e1485931487cf455dc411c07ad24e440349159cadb3f,7c2b40804e0959b94a5d84a30f67934143a78c5f065a93b1e93a3406b9be954a,75d58e0bbc1323998486532c9c2e7cea8c8f7e6c15a2b0b17c9ec72563903b10,14df60799b4715da3a147566f8441a1c639e3f6b2b3382dd28d696806cbadeb6
"真步（探險家）","2024/01/17 16:00:00","","52","123101","10127113","2","10127","-285","1","2030/01/01 14:59:59","116","8","14.46"
"綾音（探險家）","2024/01/17 16:00:00","","52","123201","10127114","2","10127","-285","1","2030/01/01 14:59:59","216","8","10.77"
"真步","2024/01/17 16:00:00","","52","101001","10127115","2","10127","-285","1","2030/01/01 14:59:59","107","8","11.73"
"真步（探險家）","2024/01/17 16:00:00","","52","123101","10127116","2","10127","-285","1","2030/01/01 14:59:59","117","8","11.73"
"綾音","2024/01/17 16:00:00","","52","102301","10127117","2","10127","-285","1","2030/01/01 14:59:59","207","8","5.63"
"綾音（探險家）","2024/01/17 16:00:00","","52","123201","10127118","2","10127","-285","1","2030/01/01 14:59:59","217","8","5.63"
"花凜","2024/02/01 16:00:00","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","53","190801","10128001","2","10128","-416.5","1","2024/02/19 15:59:59","1","0","3.414"
"花凜","2024/02/01 16:00:00","將任務完成，\n並獲得獎勵吧！","53","190801","10128002","2","10128","-416.5","1","2024/02/19 15:59:59","2","0","3.099"
"花凜","2024/02/01 16:00:00","似乎有能夠\n領取的獎勵了，\n請確認看看。","54","190801","10128003","2","10128","-416.5","1","2024/02/19 15:59:59","3","0","2.801"
"花凜","2024/02/01 16:00:00","能夠領取獎勵了！\n請檢查看看","54","190801","10128004","2","10128","-416.5","2","2024/02/19 15:59:59","4","0","0"
"花凜","2024/02/01 16:00:00","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","57","190801","10128005","1","10128","-416.5","1","2024/02/19 15:59:59","5","0","0"
"花凜","2024/02/01 16:00:00","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","55","190801","10128006","2","10128","-363","1","2024/02/19 15:59:59","1","0","5.506"
"花凜","2024/02/01 16:00:00","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","55","190801","10128007","1","10128","-363","2","2024/02/19 15:59:59","2","0","1.216"
"花凜","2024/02/01 16:00:00","辛苦了\n別忘記使用討伐證\n來進行交換哦！","56","190801","10128008","1","10128","-363","2","2024/02/19 15:59:59","3","0","1.539"
"花凜","2024/02/01 16:00:00","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","56","190801","10128009","1","10128","-363","2","2024/02/19 15:59:59","4","0","1.875"
"咲戀","2024/02/01 16:00:00","","51","102801","10128101","2","10128","-285","1","2024/02/19 15:59:59","101","8","6.83"
"咲戀","2024/02/01 16:00:00","","52","102801","10128102","5","10128","-285","1","2030/01/01 15:59:59","104","8","12.87"
"流夏","2024/02/01 16:00:00","","52","105601","10128103","2","10128","-285","6","2030/01/01 15:59:59","204","0","12.9"
"咲戀（薩拉薩利亞）","2024/02/01 16:00:00","","51","127501","10128104","2","10128","-285","1","2024/02/19 15:59:59","111","8","6.83"
"咲戀（薩拉薩利亞）","2024/02/01 16:00:00","","51","127501","10128105","2","10128","-285","4","2024/02/19 15:59:59","102","8","12.3"
"咲戀（薩拉薩利亞）","2024/02/01 16:00:00","","51","127501","10128106","6","10128","-285","1","2024/02/19 15:59:59","103","8","13.15"
"咲戀（薩拉薩利亞）","2024/02/01 16:00:00","","52","127501","10128107","5","10128","-285","1","2030/01/01 15:59:59","114","8","12.87"
"流夏","2024/02/01 16:00:00","","51","105601","10128108","2","10128","-285","1","2024/02/19 15:59:59","201","0","12.941"
"流夏（薩拉薩利亞）","2024/02/01 16:00:00","","51","127601","10128109","5","10128","-285","2","2024/02/19 15:59:59","202","0","6.81"
"流夏（薩拉薩利亞）","2024/02/01 16:00:00","","51","127601","10128110","2","10128","-285","4","2024/02/19 15:59:59","203","0","14.42"
"流夏（薩拉薩利亞）","2024/02/01 16:00:00","","52","127601","10128111","2","10128","-285","6","2030/01/01 15:59:59","214","0","12.9"
"花凜","2024/02/16 16:00:00","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","53","190802","10129001","2","10129","-416.5","1","2024/02/26 15:59:59","1","0","3.414"
"花凜","2024/02/16 16:00:00","將任務完成，\n並獲得獎勵吧！","53","190802","10129002","2","10129","-416.5","1","2024/02/26 15:59:59","2","0","3.099"
"花凜","2024/02/16 16:00:00","似乎有能夠\n領取的獎勵了，\n請確認看看。","54","190802","10129003","2","10129","-416.5","1","2024/02/26 15:59:59","3","0","2.801"
"花凜","2024/02/16 16:00:00","能夠領取獎勵了！\n請檢查看看","54","190802","10129004","2","10129","-416.5","2","2024/02/26 15:59:59","4","0","0"
"花凜","2024/02/16 16:00:00","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","57","190802","10129005","1","10129","-416.5","1","2024/02/26 15:59:59","5","0","0"
"花凜","2024/02/16 16:00:00","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","55","190802","10129006","2","10129","-363","1","2024/02/26 15:59:59","1","0","5.506"
"花凜","2024/02/16 16:00:00","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","55","190802","10129007","1","10129","-363","2","2024/02/26 15:59:59","2","0","1.216"
"花凜","2024/02/16 16:00:00","辛苦了\n別忘記使用討伐證\n來進行交換哦！","56","190802","10129008","1","10129","-363","2","2024/02/26 15:59:59","3","0","1.539"
"花凜","2024/02/16 16:00:00","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","56","190802","10129009","1","10129","-363","2","2024/02/26 15:59:59","4","0","1.875"
"鈴","2024/02/16 16:00:00","","51","102601","10129101","1","10129","-285","4","2024/02/26 15:59:59","101","8","8.6"
"鈴（萬聖節）","2024/02/16 16:00:00","","51","123501","10129102","1","10129","-285","4","2024/02/26 15:59:59","101","8","8.6"
"智","2024/02/16 16:00:00","","51","103701","10129103","1","10129","-285","6","2024/02/26 15:59:59","201","8","8.6"
"七七香","2024/02/16 16:00:00","","51","101301","10129104","1","10129","-285","2","2024/02/26 15:59:59","301","8","11.9"
"鈴（萬聖節）","2024/02/16 16:00:00","","51","123501","10129105","2","10129","-285","1","2024/02/26 15:59:59","102","8","14.7"
"智（萬聖節）","2024/02/16 16:00:00","","51","123601","10129106","6","10129","-285","2","2024/02/26 15:59:59","202","8","6.5"
"七七香（萬聖節）","2024/02/16 16:00:00","","51","123701","10129107","2","10129","-285","1","2024/02/26 15:59:59","302","8","6.8"
"鈴（萬聖節）","2024/02/16 16:00:00","","51","123501","10129108","2","10129","-285","1","2024/02/26 15:59:59","103","8","9.7"
"智（萬聖節）","2024/02/16 16:00:00","","51","123601","10129109","5","10129","-285","1","2024/02/26 15:59:59","203","8","2.7"
"七七香（萬聖節）","2024/02/16 16:00:00","","51","123701","10129110","2","10129","-285","1","2024/02/26 15:59:59","303","8","8.1"
"鈴","2024/02/16 16:00:00","","52","102601","10129111","2","10129","-285","5","2030/01/01 14:59:59","104","8","10.4"
"鈴（萬聖節）","2024/02/16 16:00:00","","52","123501","10129112","2","10129","-285","5","2030/01/01 14:59:59","104","8","10.4"
"智","2024/02/16 16:00:00","","52","103701","10129113","2","10129","-285","2","2030/01/01 14:59:59","204","8","0"
"智（萬聖節）","2024/02/16 16:00:00","","52","123601","10129114","2","10129","-285","2","2030/01/01 14:59:59","204","8","0"
"七七香","2024/02/16 16:00:00","","52","101301","10129115","2","10129","-285","6","2030/01/01 14:59:59","304","8","5.3"
"七七香（萬聖節）","2024/02/16 16:00:00","","52","123701","10129116","2","10129","-285","6","2030/01/01 14:59:59","304","8","5.3"
"鈴","2024/02/16 16:00:00","","52","102601","10129117","2","10129","-285","4","2030/01/01 14:59:59","105","8","4"
"鈴（萬聖節）","2024/02/16 16:00:00","","52","123501","10129118","2","10129","-285","4","2030/01/01 14:59:59","105","8","4"
"智","2024/02/16 16:00:00","","52","103701","10129119","1","10129","-285","4","2030/01/01 14:59:59","205","8","15.4"
"智（萬聖節）","2024/02/16 16:00:00","","52","123601","10129120","1","10129","-285","4","2030/01/01 14:59:59","205","8","15.4"
"七七香","2024/02/16 16:00:00","","52","101301","10129121","3","10129","-285","3","2030/01/01 14:59:59","305","8","0"
"七七香（萬聖節）","2024/02/16 16:00:00","","52","123701","10129122","3","10129","-285","3","2030/01/01 14:59:59","305","8","0"
"鈴","2024/02/16 16:00:00","","52","102601","10129123","2","10129","-285","4","2030/01/01 14:59:59","106","8","5.2"
"鈴（萬聖節）","2024/02/16 16:00:00","","52","123501","10129124","2","10129","-285","4","2030/01/01 14:59:59","106","8","5.2"
"智","2024/02/16 16:00:00","","52","103701","10129125","2","10129","-285","1","2030/01/01 14:59:59","206","8","9.8"
"智（萬聖節）","2024/02/16 16:00:00","","52","123601","10129126","2","10129","-285","1","2030/01/01 14:59:59","206","8","9.8"
"七七香","2024/02/16 16:00:00","","52","101301","10129127","2","10129","-285","2","2030/01/01 14:59:59","306","8","0"
"七七香（萬聖節）","2024/02/16 16:00:00","","52","123701","10129128","2","10129","-285","2","2030/01/01 14:59:59","306","8","0"
"花凜","2024/03/01 16:00:00","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","53","190801","10130001","2","10130","-416.5","1","2024/03/19 15:59:59","1","0","3.414"
"花凜","2024/03/01 16:00:00","將任務完成，\n並獲得獎勵吧！","53","190801","10130002","2","10130","-416.5","1","2024/03/19 15:59:59","2","0","3.099"
"花凜","2024/03/01 16:00:00","似乎有能夠\n領取的獎勵了，\n請確認看看。","54","190801","10130003","2","10130","-416.5","1","2024/03/19 15:59:59","3","0","2.801"
"花凜","2024/03/01 16:00:00","能夠領取獎勵了！\n請檢查看看","54","190801","10130004","2","10130","-416.5","2","2024/03/19 15:59:59","4","0","0"
"花凜","2024/03/01 16:00:00","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","57","190801","10130005","1","10130","-416.5","1","2024/03/19 15:59:59","5","0","0"
"花凜","2024/03/01 16:00:00","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","55","190801","10130006","2","10130","-363","1","2024/03/19 15:59:59","1","0","5.506"
"花凜","2024/03/01 16:00:00","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","55","190801","10130007","1","10130","-363","2","2024/03/19 15:59:59","2","0","1.216"
"花凜","2024/03/01 16:00:00","辛苦了\n別忘記使用討伐證\n來進行交換哦！","56","190801","10130008","1","10130","-363","2","2024/03/19 15:59:59","3","0","1.539"
"花凜","2024/03/01 16:00:00","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","56","190801","10130009","1","10130","-363","2","2024/03/19 15:59:59","4","0","1.875"
"莉莉","2024/03/01 16:00:00","","51","125802","10130101","1","10130","-285","4","2024/03/19 15:59:59","101","8","10.04"
"莉莉（墮落）","2024/03/01 16:00:00","","51","125801","10130102","1","10130","-285","4","2024/03/19 15:59:59","101","8","10.04"
"莉莉","2024/03/01 16:00:00","","51","125802","10130103","1","10130","-285","4","2024/03/19 15:59:59","101","8","10.04"
"可璃亞","2024/03/01 16:00:00","","51","126002","10130104","2","10130","-285","2","2024/03/19 15:59:59","201","8","0"
"可璃亞（墮落）","2024/03/01 16:00:00","","51","126001","10130105","2","10130","-285","2","2024/03/19 15:59:59","201","8","0"
"可璃亞","2024/03/01 16:00:00","","51","126002","10130106","2","10130","-285","2","2024/03/19 15:59:59","201","8","0"
"普蕾西亞","2024/03/01 16:00:00","","51","126102","10130107","2","10130","-285","2","2024/03/19 15:59:59","301","8","0"
"莉莉","2024/03/01 16:00:00","","51","125802","10130110","2","10130","-285","2","2024/03/19 15:59:59","102","8","0"
"莉莉（墮落）","2024/03/01 16:00:00","","51","125801","10130111","2","10130","-285","2","2024/03/19 15:59:59","102","8","0"
"莉莉","2024/03/01 16:00:00","","51","125802","10130112","2","10130","-285","2","2024/03/19 15:59:59","102","8","0"
"可璃亞","2024/03/01 16:00:00","","51","126002","10130113","2","10130","-285","2","2024/03/19 15:59:59","202","8","0"
"可璃亞（墮落）","2024/03/01 16:00:00","","51","126001","10130114","2","10130","-285","2","2024/03/19 15:59:59","202","8","0"
"可璃亞","2024/03/01 16:00:00","","51","126002","10130115","2","10130","-285","2","2024/03/19 15:59:59","202","8","0"
"普蕾西亞","2024/03/01 16:00:00","","51","126102","10130116","1","10130","-285","1","2024/03/19 15:59:59","302","8","0"
"普蕾西亞（墮落）","2024/03/01 16:00:00","","51","126101","10130117","1","10130","-285","1","2024/03/19 15:59:59","302","8","0"
"普蕾西亞","2024/03/01 16:00:00","","51","126102","10130118","1","10130","-285","1","2024/03/19 15:59:59","302","8","0"
"莉莉","2024/03/01 16:00:00","","51","125802","10130119","2","10130","-285","4","2024/03/19 15:59:59","103","8","13.15"
"莉莉（墮落）","2024/03/01 16:00:00","","51","125801","10130120","2","10130","-285","4","2024/03/19 15:59:59","103","8","13.15"
"莉莉","2024/03/01 16:00:00","","51","125802","10130121","2","10130","-285","4","2024/03/19 15:59:59","103","8","13.15"
"可璃亞","2024/03/01 16:00:00","","51","126002","10130122","4","10130","-285","4","2024/03/19 15:59:59","203","8","0"
"可璃亞（墮落）","2024/03/01 16:00:00","","51","126001","10130123","4","10130","-285","4","2024/03/19 15:59:59","203","8","0"
"可璃亞","2024/03/01 16:00:00","","51","126002","10130124","4","10130","-285","4","2024/03/19 15:59:59","203","8","0"
"普蕾西亞","2024/03/01 16:00:00","","51","126102","10130125","4","10130","-285","4","2024/03/19 15:59:59","303","8","0"
"普蕾西亞（墮落）","2024/03/01 16:00:00","","51","126101","10130126","4","10130","-285","4","2024/03/19 15:59:59","303","8","0"
"普蕾西亞","2024/03/01 16:00:00","","51","126102","10130127","4","10130","-285","4","2024/03/19 15:59:59","303","8","0"
"莉莉","2024/03/01 16:00:00","","52","125802","10130128","2","10130","-285","4","2030/01/01 14:59:59","104","8","12.15"
"莉莉（墮落）","2024/03/01 16:00:00","","52","125801","10130129","2","10130","-285","4","2030/01/01 14:59:59","104","8","12.15"
"莉莉","2024/03/01 16:00:00","","52","125802","10130130","2","10130","-285","4","2030/01/01 14:59:59","104","8","12.15"
"可璃亞","2024/03/01 16:00:00","","52","126002","10130131","2","10130","-285","4","2030/01/01 14:59:59","204","8","6.08"
"可璃亞（墮落）","2024/03/01 16:00:00","","52","126001","10130132","2","10130","-285","4","2030/01/01 14:59:59","204","8","6.08"
"可璃亞","2024/03/01 16:00:00","","52","126002","10130133","2","10130","-285","4","2030/01/01 14:59:59","204","8","6.08"
"普蕾西亞","2024/03/01 16:00:00","","52","126102","10130134","2","10130","-285","1","2030/01/01 14:59:59","304","8","6.37"
"普蕾西亞（墮落）","2024/03/01 16:00:00","","52","126101","10130135","2","10130","-285","1","2030/01/01 14:59:59","304","8","6.37"
"普蕾西亞","2024/03/01 16:00:00","","52","126102","10130136","2","10130","-285","1","2030/01/01 14:59:59","304","8","6.37"
"花凜","2024/03/18 16:00:00","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","53","190801","10131001","2","10131","-416.5","1","2024/03/27 15:59:59","1","0","3.414"
"花凜","2024/03/18 16:00:00","將任務完成，\n並獲得獎勵吧！","53","190801","10131002","2","10131","-416.5","1","2024/03/27 15:59:59","2","0","3.099"
"花凜","2024/03/18 16:00:00","似乎有能夠\n領取的獎勵了，\n請確認看看。","54","190801","10131003","2","10131","-416.5","1","2024/03/27 15:59:59","3","0","2.801"
"花凜","2024/03/18 16:00:00","能夠領取獎勵了！\n請檢查看看","54","190801","10131004","2","10131","-416.5","2","2024/03/27 15:59:59","4","0","0"
"花凜","2024/03/18 16:00:00","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","57","190801","10131005","1","10131","-416.5","1","2024/03/27 15:59:59","5","0","0"
"花凜","2024/03/18 16:00:00","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","55","190801","10131006","2","10131","-363","1","2024/03/27 15:59:59","1","0","5.506"
"花凜","2024/03/18 16:00:00","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","55","190801","10131007","1","10131","-363","2","2024/03/27 15:59:59","2","0","1.216"
"花凜","2024/03/18 16:00:00","辛苦了\n別忘記使用討伐證\n來進行交換哦！","56","190801","10131008","1","10131","-363","2","2024/03/27 15:59:59","3","0","1.539"
"花凜","2024/03/18 16:00:00","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","56","190801","10131009","1","10131","-363","2","2024/03/27 15:59:59","4","0","1.875"
"茉莉","2024/03/18 16:00:00","","51","100501","10131101","3","10131","-285","4","2024/03/27 15:59:59","101","8","6.9"
"克莉絲提娜","2024/03/18 16:00:00","","51","107101","10131102","2","10131","-285","1","2024/03/27 15:59:59","201","0","3.57"
"茉莉","2024/03/18 16:00:00","","51","100501","10131103","2","10131","-285","1","2024/03/27 15:59:59","102","8","8.2"
"克莉絲提娜","2024/03/18 16:00:00","","51","107101","10131105","2","10131","-285","1","2024/03/27 15:59:59","202","0","6.88"
"茉莉（狂野）","2024/03/18 16:00:00","","51","123901","10131107","2","10131","-285","1","2024/03/27 15:59:59","103","8","9.6"
"克莉絲提娜（狂野）","2024/03/18 16:00:00","","51","123801","10131108","2","10131","-285","1","2024/03/27 15:59:59","203","-12","10.19"
