f3ef84b895a22268622cbcdf412d717cb1cc8923a57894957a2433dc05ceb1d6,6a4606c2b4f7ae0d0906f1e691549c15b1dbfc54ca9c5e0ecf4aa6362fa2f6e9,61bc5a4afac597d1b1adece6acfe4725bcc1e6e7997c0417b3d98264bcfbfb80,c69fad87cd073612416e48a1fd590645527a69bea087e53a9bcd3f001aed2d65,a5a7061f9f3860ed3d8a6c78d7ad71775c1c8ed51d430a6f78bf3acb58c33bbe,57ec4bc05790b34c0bea04669f16d22d24faefc87d8fa3bb319cbcc0546560f1,55a220d0d1259bcfbcdd6bab353641a67cc0410d3fffbeed6c42e033b9024aac,043b32a0f6fe340a583e0fdae153047358fa0ec49b9212e8f0fa7e8d60086ff7,5d025ab1c051db0ff68a39528bd14635219dd01ad09ef2c8c812b3ab75345275,89146b2849e7b6ef62032409023d362e9bb833b0e34ee65254ba7030c1e10f8e,2eedc0d3d225e61c996140e8f0f7a12e5fbc4d2f0e6ffd06a91f68635c94af13
"1007412","0","104431","0","1","3","0.2","mhp_ilya_approach_in","","1007412039","mhp_ilya_approach_loop"
"1007412","0","11","0","1","3","0.2","NoItem","","1007412040","mhp_ilya_approach_loop"
"1007412","0","vo_mhp_1007412","","","21","","vo_mhp_5204","","1007412041","0"
"1007412","5","104431","0","0","11","0","呵呵，妳在緊張嗎？\n真是個可愛的傢伙啊……","1","1007412042","1"
"1007412","","0","","","91","","","","1007412043",""
"1007412","1","117631","","","3","0.2","mhp_sit_talk_joy1","","1007412044",""
"1007412","0","vo_mhp_1007412","","","21","","vo_mhp_5205","","1007412045","0"
"1007412","6","117631","0","0","11","0","不錯喔不錯喔，伊莉亞小姐♪\n這次換成抬眼望著對方！","0.5","1007412046","1"
"1007412","","0","","","91","","","","1007412047",""
"1007412","1","117631","","","3","0.2","mhp_sit_idle_joy1","","1007412048",""
"1007412","0","104431","0","1","3","0.2","mhp_ilya_uwame_in","","1007412049","mhp_ilya_uwame_loop"
"1007412","0","11","0","1","3","0.2","mhp_ilya_uwame_in","","1007412050","mhp_ilya_uwame_loop"
"1007412","0","vo_mhp_1007412","","","21","","vo_mhp_5206","","1007412051","0"
"1007412","3","104431","0","0","11","0","妳啊……\n可別移開視線喔？","1","1007412052","1"
"1007412","","0","","","91","","","","1007412053",""
"1007412","1","117631","","","3","0.2","mhp_sit_talk_joy1","","1007412054",""
"1007412","0","vo_mhp_1007412","","","21","","vo_mhp_5207","","1007412055","0"
"1007412","6","117631","0","0","11","0","嗯～好故意！但就是這樣才好♪\n接下來就用小惡魔般的舉止逼近看看！","0.5","1007412056","1"
"1007412","","0","","","91","","","","1007412057",""
"1007412","1","117631","","","3","0.2","mhp_sit_idle_joy1","","1007412058",""
"1007412","0","104431","0","1","3","0.2","mhp_ilya_koakuma_in","","1007412059","mhp_ilya_koakuma_loop"
"1007412","0","11","0","1","3","0.2","mhp_ilya_koakuma_in","","1007412060","NoItem"
"1007412","0","vo_mhp_1007412","","","21","","vo_mhp_5208","","1007412061","0"
"1007412","4","104431","0","0","11","0","希望妳能只看著妾身……","1","1007412062","1"
"1007412","","0","","","91","","","","1007412063",""
"1007412","1","117631","","","3","0.2","mhp_sit_talk_joy2","","1007412064",""
"1007412","0","vo_mhp_1007412","","","21","","vo_mhp_5209","","1007412065","0"
"1007412","7","117631","0","0","11","0","Excellent！\n最後就用壁咚一舉拿下吧！","0.5","1007412066","1"
"1007412","","0","","","91","","0","","1007412067",""
"1007412","1","117631","","","3","0.2","mhp_sit_idle_joy2","","1007412068",""
"1007412","0","104431","0","1","3","0.2","mhp_ilya_kabedon_in","","1007412069","mhp_ilya_kabedon_loop"
"1007412","0","vo_mhp_1007412","","","21","","vo_mhp_5210","","1007412070","0"
"1007412","4","104431","0","0","11","0","成為妾身的人吧……","1","1007412071","1"
"1007412","","0","","","91","","","","1007412072",""
"1007412","","1","","","93","","","","1007412073",""
"1007412","1","117631","","","3","0.2","mhp_sit_talk_memory","","1007412074",""
"1007412","0","vo_mhp_1007412","","","21","","vo_mhp_5211","","1007412075","0"
"1007412","5","117631","0","0","11","0","很完美喔，伊莉亞小姐♪\n現在的伊莉亞小姐是可愛的墮天使！\n所有人都會被妳攻陷的，\n馬上去對那個人表現一下吧！","0.5","1007412076","1"
"1007412","","0","","","91","","","","1007412077",""
"1007412","1","117631","","","3","0.2","mhp_sit_idle","","1007412078",""
"1007412","1","104431","","","3","0.2","mhp_talk_memory","","1007412079",""
"1007412","0","vo_mhp_1007412","","","21","","vo_mhp_5212","","1007412080","0"
"1007412","5","104431","0","0","11","0","呵，呵呵，就對這傢伙這麼做……\n對那傢伙……\n呃，怎麼可能辦得到啊──！！","0.5","1007412081","1"
"1007412","","8","","","93","","1","","1007412082",""
"1007412","0","104431","0","1","3","0.2","mhp_ilya_panic_in","","1007412083","mhp_ilya_panic_loop"
"1007412","0","11","0","1","3","0.2","mhp_ilya_panic_in","","1007412084","mhp_ilya_panic_loop"
"1007412","","1007412081","","","91","","","","1007412085",""
"1007412","0","vo_mhp_1007412","","","21","","vo_mhp_5213","","1007412086","0"
"1007412","5","104431","0","0","11","0","這種傷風敗俗的動作是什麼啊！\n妾身怎麼能讓那傢伙看到這副模樣！\n妾身真的是不太對勁，\n實在是千鈞一髮。","0.5","1007412087","1"
"1007412","","8","","","93","","1","","1007412088",""
"1007412","1","104431","","","3","0.2","mhp_talk_sad2","","1007412089",""
"1007412","1","11","","","3","0.2","NoItem_idle","","1007412090",""
"1007412","","1007412087","","","91","","","","1007412091",""
"1007412","","0.5","","","93","","","","1007412092",""
"1007412","1","104431","","","3","0.2","mhp_talk_anger","","1007412093",""
"1007412","0","vo_mhp_1007412","","","21","","vo_mhp_5214","","1007412094","0"
"1007412","4","104431","0","0","11","0","說到底，怎麼可能用這種方法\n讓那傢伙順從妾身啊！失陪了！","0.5","1007412095","1"
"1007412","","0","","","91","","","","1007412096",""
"1007412","","0","","","22","","0","","1007412097",""
"1007412","1","104431","","","3","0.2","mhp_idle_sad","","1007412098",""
"1007412","1","11","","","3","0.2","NoItem_idle","","1007412099",""
"1007412","","0.2","","","93","","","","1007412100",""
"1007412","1","104431","","","3","0.2","mhp_walk_sad","","1007412101",""
"1007412","","104431","","","4","","1","","1007412102",""
"1007412","-220","104431","","0","2","","-350","","1007412103","1"
"1007412","","1","","","93","","0","","1007412104",""
"1007412","2","104431","0","","12","0","9","","1007412105",""
"1007412","1","104431","","","3","0.2","mhp_ilya_idle_sad","","1007412106",""
"1007412","","1","","","93","","0","","1007412107",""
"1007412","1","104431","","","3","0.2","mhp_run_shy","","1007412108",""
"1007412","-220","104431","","0","2","","-1000","","1007412109","1.5"
"1007412","","2","","","93","","0","","1007412110",""
"1007412","","0","","","91","","","","1007412111",""
"1007412","1","117531","","0","3","0.2","mhp_sit_talk_thinking","","1007412112",""
"1007412","0","vo_mhp_1007412","","","21","","vo_mhp_5215","","1007412113","0"
"1007412","4","117531","0","0","11","0","真可惜呢。\n不過以客觀角度來說，\n她非常有魅力喔。","0.5","1007412114","1"
"1007412","","0","","","91","","","","1007412115",""
"1007412","1","117531","","","3","0.2","mhp_sit_idle_thinking","","1007412116",""
"1007412","1","117631","","","3","0.2","mhp_sit_talk_thinking","","1007412117",""
"1007412","0","vo_mhp_1007412","","","21","","vo_mhp_5216","","1007412118","0"
"1007412","7","117631","0","0","11","0","就是說啊，我覺得她已經挺出色的了，\n但這樣還對她一點感覺都沒有，\n對方一定是個非常遲鈍的人吧！","0.5","1007412119","1"
"1007412","","0","","","91","","","","1007412120",""
"1007412","","0","","","22","","0","","1007412121",""
"1007412","","1","","","93","","","","1007412122",""
"1007412","1","117631","","","3","0.2","mhp_sit_idle","","1007412123",""
"1007412","0","117631","","","3","0.2","mhp_sit_out","","1007412124",""
"1007412","","111","","1","32","1","1","","1007412125",""
"1007412","0","117631","","","3","0.2","mhp_mitsuki_kime","","1007412126",""
"1007412","","120","","","32","","1","","1007412127",""
"1007412","","se_10031400","","","23","","se_10031400_glitter","","1007412128",""
"1007412","","1.2","","","93","","","","1007412129",""
"1007412","","130","","","32","","1","","1007412130",""
"1007412","","4","","","93","","","","1007412131",""
"1007412","","130","","","32","","0","","1007412132",""
"1007413","100","1","0","-220","1","1.7","100931","mhp_idle_normal","1007413001","-1000"
"1007413","100","1","1","-200","1","1.7","117631","mhp_sit_idle","1007413002","365"
"1007413","100","1","1","-220","1","1.7","117531","mhp_sit_idle","1007413003","185"
"1007413","-240","1","","0.85","31","1","1","","1007413004","-154"
"1007413","110","1","0","-220","5","1.7","11","NoItem","1007413005","-200"
"1007413","105","1","0","-220","5","1.7","12","NoItem","1007413006","-200"
"1007413","110","1","1","-220","5","1.7","21","NoItem","1007413007","185"
"1007413","105","1","1","-220","5","1.7","22","NoItem","1007413008","185"
"1007413","1","11","0","0","6","0","1","","1007413009","1"
"1007413","1","12","0","0","6","0","1","","1007413010","1"
"1007413","1","21","0","0","6","0","1","","1007413011","1"
"1007413","1","22","0","0","6","0","1","","1007413012","1"
"1007413","110","1","0","-220","5","1.7","31","NoItem","1007413013","-1000"
"1007413","","0","","","91","","","","1007413014",""
"1007413","1","117531","","","3","0.2","mhp_sit_talk_normal","","1007413015",""
"1007413","0","vo_mhp_1007413","","","21","","vo_mhp_3001","","1007413016","0"
"1007413","7","117531","0","0","11","0","下一位請進～","0","1007413017","0"
"1007413","","0","","","91","","","","1007413018",""
"1007413","1","117531","","","3","0.2","mhp_sit_idle","","1007413019",""
"1007413","1","100931","","","3","0.2","mhp_anna_walk_sad","","1007413020",""
"1007413","-220","100931","","0","2","","-200","","1007413021","4"
"1007413","1","31","","","3","0.2","NoItem","","1007413022",""
"1007413","-220","31","","0","2","","-200","","1007413023","4"
"1007413","","0","","","91","","","","1007413024",""
"1007413","0","100931","","","3","0.2","mhp_sit_in_sad","","1007413025",""
"1007413","","0","","","91","","","","1007413026",""
"1007413","0","100931","0.2","1","3","0.2","mhp_anna_dark_in","","1007413027","mhp_anna_dark_loop"
"1007413","0","31","0.2","1","3","0.2","mhp_anna_dark_in","","1007413028","mhp_anna_dark_loop"
"1007413","","0","","","93","","0","","1007413029",""
"1007413","0","vo_mhp_1007413","","","21","","vo_mhp_3002","","1007413030","0"
"1007413","4","100931","0","0","11","0","……唔，撐住啊，我的肉體！\n我並沒有軟弱到會屈服於\n這點程度的痛、好痛！痛痛痛……　","0.5","1007413031","1"
"1007413","","1","","","93","","0","","1007413032",""
"1007413","1","117631","","","3","0.2","mhp_sit_idle_surprise1","","1007413033",""
"1007413","","1007413031","","","91","","","","1007413034",""
"1007413","1","117631","","","3","0.2","mhp_sit_idle","","1007413035",""
"1007413","1","117531","","","3","0.2","mhp_sit_talk_normal","","1007413036",""
"1007413","0","vo_mhp_1007413","","","21","","vo_mhp_3003","","1007413037","0"
"1007413","5","117531","0","0","11","0","哎呀，這不是杏奈嗎？\n妳好像很不舒服，\n難道是與魔龍戰鬥時\n所受的傷在發疼嗎？","0.5","1007413038","1"
"1007413","","0","","","91","","","","1007413039",""
"1007413","1","117531","","","3","0.2","mhp_sit_idle","","1007413040",""
"1007413","0","vo_mhp_1007413","","","21","","vo_mhp_3004","","1007413041","0"
"1007413","4","100931","0","0","11","0","並非如此。\n我現在正受到了某人的攻擊。\n敵人名叫……沒錯！\n就是「無形之暗殺者」！","0.5","1007413042","1"
"1007413","","0","","","91","","","","1007413043",""
"1007413","1","117631","","","3","0.2","mhp_sit_talk_worry","","1007413044",""
"1007413","0","vo_mhp_1007413","","","21","","vo_mhp_3005","","1007413045","0"
"1007413","5","117631","0","0","11","0","無、形……咦？什麼？","0.5","1007413046","1"
"1007413","","0","","","91","","","","1007413047",""
"1007413","1","117631","","","3","0.2","mhp_sit_idle","","1007413048",""
"1007413","1","117531","","","3","0.2","mhp_sit_talk_normal","","1007413049",""
"1007413","0","vo_mhp_1007413","","","21","","vo_mhp_3006","","1007413050","0"
"1007413","5","117531","0","0","11","0","妳也很辛苦呢。\n那麼，具體來說是出現了\n什麼樣的症狀呢？","0.5","1007413051","1"
"1007413","","0","","","91","","","","1007413052",""
"1007413","1","100931","","","3","0.2","mhp_sit_talk_sad","","1007413053",""
"1007413","1","31","","","3","0.2","NoItem","","1007413054",""
"1007413","1","117531","","","3","0.2","mhp_sit_idle","","1007413055",""
"1007413","0","vo_mhp_1007413","","","21","","vo_mhp_3007","","1007413056","0"
"1007413","5","100931","0","0","11","0","嗯，我其實遭受了\n十分嚴重的頭痛襲擊……","0.5","1007413057","1"
"1007413","","0","","","91","","","","1007413058",""
"1007413","1","100931","","","3","0.2","mhp_sit_idle_sad","","1007413059",""
"1007413","1","117531","","","3","0.2","mhp_sit_talk_joy1","","1007413060",""
"1007413","0","vo_mhp_1007413","","","21","","vo_mhp_3008","","1007413061","0"
"1007413","4","117531","0","0","11","0","這可不行。\n馬上開始手術吧。\n立刻啪地把頭打開來喔。","0.5","1007413062","1"
"1007413","","0","","","91","","","","1007413063",""
"1007413","1","117531","","","3","0.2","mhp_sit_idle","","1007413064",""
"1007413","1","100931","","","3","0.2","mhp_sit_talk_surprise2","","1007413065",""
"1007413","0","vo_mhp_1007413","","","21","","vo_mhp_3009","","1007413066","0"
"1007413","5","100931","0","0","11","0","咦！？手術！？\n不、不……要做到這個地步\n是不是有點太早了？","0.5","1007413067","1"
"1007413","","0","","","91","","","","1007413068",""
"1007413","1","117531","","","3","0.2","mhp_sit_talk_normal","","1007413069",""
"1007413","1","100931","","","3","0.2","mhp_sit_idle_sad","","1007413070",""
"1007413","0","vo_mhp_1007413","","","21","","vo_mhp_3010","","1007413071","0"
"1007413","5","117531","0","0","11","0","是嗎？那麼──","0.5","1007413072","1"
"1007413","","0","","","91","","","","1007413073",""
"1007413","","0","","","22","","0","","1007413074",""
"1007413","0","我開東國靈藥──中藥給妳，很有效哦。","","","103","","1007413078","","1007413075",""
"1007413","0","我幫妳按可以治頭痛的穴道。","","","103","","1007413127","","1007413076",""
"1007413","0","我先開個頭痛藥好了。","","","103","","1007413158","","1007413077",""
"1007413","0","117531","0","1","3","0.2","mhp_sit_out","","1007413078","mhp_idle_normal"
"1007413","","0.6","","","93","","0","","1007413079",""
"1007413","0","100931","0","1","3","0.2","mhp_sit_out","","1007413080","mhp_idle_normal"
"1007413","","0.2","","","93","","0","","1007413081",""
"1007413","1","100931","","0","3","0.2","mhp_walk","","1007413082",""
"1007413","-220","100931","","0","2","","35","","1007413083","1.5"
"1007413","-220","31","","0","2","","35","","1007413084","1.5"
"1007413","-220","11","","0","2","","35","","1007413085","1.5"
"1007413","-220","12","","0","2","","35","","1007413086","1.5"
"1007413","","0.3","","","93","","0","","1007413087",""
"1007413","0","117531","0","1","3","0.2","mhp_handover_in","","1007413088","mhp_handover_loop"
"1007413","1","21","0","1","6","0","1","","1007413089","1"
"1007413","1","22","0","1","6","0","1","","1007413090","1"
"1007413","0","21","0","1","3","0.2","mhp_handover_in","","1007413091","mhp_handover_loop"
"1007413","0","22","0","1","3","0.2","mhp_item_EX0007_handover_in","","1007413092","mhp_item_EX0007_handover_loop"
"1007413","","1.2","","","93","","0","","1007413093",""
"1007413","0","100931","0","1","3","0.2","mhp_handover_receive_in","","1007413094","mhp_handover_receive_loop"
"1007413","1","11","0","1","6","0","1","","1007413095","1"
"1007413","1","12","0","1","6","0","1","","1007413096","1"
"1007413","0","11","0","1","3","0.2","mhp_receive_anna_in","","1007413097","mhp_receive_anna_loop"
"1007413","0","12","0","1","3","0.2","mhp_item_EX0007_receive_in","","1007413098","mhp_item_EX0007_receive_loop"
"1007413","","0.6","","","93","","0","","1007413099",""
"1007413","1","22","0","1","6","0.4","1","","1007413100","1"
"1007413","","0.4","","","93","","0","","1007413101",""
"1007413","0","117531","0","1","3","0.2","mhp_handover_out","","1007413102","mhp_idle_normal"
"1007413","0","21","0","1","3","0.2","mhp_handover_out","","1007413103","NoItem_idle"
"1007413","0","22","0","1","3","0.2","mhp_item_EX0007_handover_out","","1007413104","NoItem_idle"
"1007413","","0.4","","","93","","0","","1007413105",""
"1007413","0","100931","0","1","3","0.2","mhp_handover_receive_out","","1007413106","mhp_idle_normal"
"1007413","0","11","0","1","3","0.2","mhp_receive_anna_out","","1007413107","NoItem_idle"
"1007413","0","12","0","1","3","0.2","mhp_item_EX0007_receive_out","","1007413108","NoItem_idle"
"1007413","","2","","","93","","","","1007413109",""
"1007413","1","100931","","","3","0.2","mhp_talk_sad","","1007413110",""
"1007413","0","vo_mhp_1007413","","","21","","vo_mhp_3011","","1007413111","0"
"1007413","2","100931","0","0","11","0","妳、妳說靈藥？\n靈藥這名字聽起來令人十分雀躍……\n但中藥不是很苦嗎……","0.5","1007413112","1"
"1007413","","0","","","91","","","","1007413113",""
